,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1630,Anderson Lucoqui,ao ANG,DF,Mainz 05,Bundesliga,24.0,1997.0,8.3,14.0,1.7,9.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Florentino Luís,pt POR,MF,Getafe,La Liga,21.0,1999.0,11.0,17.0,1.54,15.0,0.0,0.0,0.0,0.0,2.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1632,José Luis Gayà,es ESP,DF,Valencia,La Liga,26.0,1995.0,20.8,44.0,2.12,38.0,4.0,0.0,1.0,1.0,0.0,7.0,0.34,6.0,0.0,0.0,0.0,1.0,0.0
1633,José Luis Morales,es ESP,"FW,MF",Levante,La Liga,34.0,1987.0,30.2,104.0,3.44,59.0,10.0,20.0,8.0,6.0,1.0,13.0,0.43,7.0,1.0,2.0,1.0,2.0,0.0
1634,José Luis Palomino,ar ARG,DF,Atalanta,Serie A,31.0,1990.0,29.7,20.0,0.67,18.0,0.0,0.0,1.0,0.0,1.0,2.0,0.07,1.0,0.0,0.0,0.0,0.0,1.0
1635,Luismi,es ESP,"FW,MF",Sevilla,La Liga,20.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Douglas Luiz,br BRA,MF,Aston Villa,Premier League,23.0,1998.0,30.2,89.0,2.95,60.0,21.0,1.0,2.0,5.0,0.0,9.0,0.3,6.0,2.0,0.0,1.0,0.0,0.0
1638,Romelu Lukaku,be BEL,FW,Chelsea,Premier League,28.0,1993.0,17.7,50.0,2.83,35.0,0.0,5.0,3.0,6.0,1.0,5.0,0.28,0.0,0.0,3.0,0.0,2.0,0.0
1639,Castello Lukeba,fr FRA,DF,Lyon,Ligue 1,18.0,2002.0,23.3,14.0,0.6,12.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,Dodi Lukebakio,be BEL,FW,Hertha BSC,Bundesliga,23.0,1997.0,2.0,3.0,1.53,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,1.0,0.0
1641,Dodi Lukebakio,be BEL,"FW,MF",Wolfsburg,Bundesliga,23.0,1997.0,9.8,34.0,3.47,21.0,0.0,9.0,1.0,3.0,0.0,7.0,0.72,5.0,0.0,2.0,0.0,0.0,0.0
1642,Saša Lukić,rs SRB,MF,Torino,Serie A,24.0,1996.0,33.1,80.0,2.41,57.0,10.0,4.0,4.0,3.0,2.0,10.0,0.3,7.0,0.0,1.0,1.0,0.0,1.0
1643,Levi Lumeka,eng ENG,"MF,FW",Troyes,Ligue 1,22.0,1998.0,0.7,1.0,1.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1644,Andriy Lunin,ua UKR,GK,Real Madrid,La Liga,22.0,1999.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,Andrey Lunyov,ru RUS,GK,Leverkusen,Bundesliga,29.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,Sebastiano Luperto,it ITA,DF,Empoli,Serie A,24.0,1996.0,21.8,17.0,0.78,14.0,1.0,0.0,1.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1647,Andreas Luthe,de GER,GK,Union Berlin,Bundesliga,34.0,1987.0,27.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1648,Lyanco,br BRA,DF,Southampton,Premier League,24.0,1997.0,10.1,10.0,0.99,6.0,0.0,1.0,2.0,0.0,1.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0
1649,Charalambos Lykogiannis,gr GRE,"DF,FW",Cagliari,Serie A,27.0,1993.0,20.2,27.0,1.34,14.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1650,Yannis M'Bemba,fr FRA,"DF,FW",Nantes,Ligue 1,20.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,Alexis Mac Allister,ar ARG,"MF,FW",Brighton,Premier League,22.0,1998.0,23.6,83.0,3.52,57.0,10.0,3.0,3.0,7.0,3.0,5.0,0.21,2.0,2.0,0.0,1.0,0.0,0.0
1652,Deiver Machado,co COL,"DF,MF",Lens,Ligue 1,27.0,1993.0,5.8,16.0,2.75,12.0,0.0,0.0,0.0,1.0,3.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
1653,Darwin Machís,ve VEN,"MF,FW",Granada,La Liga,28.0,1993.0,15.3,45.0,2.95,29.0,2.0,6.0,4.0,4.0,0.0,6.0,0.39,4.0,0.0,1.0,1.0,0.0,0.0
1654,Yvann Macon,fr FRA,DF,Saint-Étienne,Ligue 1,22.0,1998.0,17.0,27.0,1.59,23.0,1.0,1.0,1.0,1.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0
1655,James Maddison,eng ENG,"MF,FW",Leicester City,Premier League,24.0,1996.0,27.3,106.0,3.88,65.0,14.0,7.0,9.0,9.0,2.0,18.0,0.66,13.0,1.0,1.0,1.0,2.0,0.0
1656,Niki Mäenpää,fi FIN,GK,Venezia,Serie A,36.0,1985.0,16.5,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1657,Pablo Maffeo,es ESP,DF,Mallorca,La Liga,24.0,1997.0,32.7,66.0,2.02,34.0,4.0,9.0,6.0,10.0,3.0,8.0,0.24,4.0,0.0,1.0,0.0,3.0,0.0
1658,Louis Mafouta,cf CTA,FW,Metz,Ligue 1,27.0,1994.0,5.8,11.0,1.88,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1659,Giulio Maggiore,it ITA,MF,Spezia,Serie A,23.0,1998.0,31.3,73.0,2.33,60.0,0.0,4.0,3.0,5.0,1.0,5.0,0.16,5.0,0.0,0.0,0.0,0.0,0.0
1660,Matej Maglica,hr CRO,MF,Stuttgart,Bundesliga,22.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1661,Francesco Magnanelli,it ITA,MF,Sassuolo,Serie A,36.0,1984.0,3.0,2.0,0.67,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1662,Giangiacomo Magnani,it ITA,DF,Hellas Verona,Serie A,25.0,1995.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1664,Giangiacomo Magnani,it ITA,DF,Sampdoria,Serie A,25.0,1995.0,2.7,1.0,0.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1665,Hugo Magnetti,fr FRA,MF,Brest,Ligue 1,23.0,1998.0,16.3,20.0,1.23,16.0,1.0,0.0,2.0,0.0,1.0,2.0,0.12,0.0,0.0,0.0,2.0,0.0,0.0
1666,Yohann Magnin,fr FRA,"MF,DF",Clermont Foot,Ligue 1,24.0,1997.0,19.1,27.0,1.42,22.0,0.0,0.0,2.0,2.0,1.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0
1667,Harry Maguire,eng ENG,DF,Manchester Utd,Premier League,28.0,1993.0,27.9,24.0,0.86,14.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Riyad Mahrez,dz ALG,FW,Manchester City,Premier League,30.0,1991.0,16.6,73.0,4.38,55.0,12.0,1.0,4.0,1.0,0.0,10.0,0.6,7.0,2.0,0.0,1.0,0.0,0.0
1669,Arne Maier,de GER,MF,Augsburg,Bundesliga,22.0,1999.0,20.7,66.0,3.19,39.0,17.0,4.0,2.0,4.0,0.0,8.0,0.39,3.0,2.0,1.0,2.0,0.0,0.0
1670,Habib Maïga,ci CIV,MF,Metz,Ligue 1,25.0,1996.0,14.1,26.0,1.85,23.0,0.0,0.0,2.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1671,Mike Maignan,fr FRA,GK,Milan,Serie A,26.0,1995.0,32.0,9.0,0.28,6.0,3.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1672,Ainsley Maitland-Niles,eng ENG,MF,Arsenal,Premier League,23.0,1997.0,3.0,7.0,2.35,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,Ainsley Maitland-Niles,eng ENG,DF,Roma,Serie A,23.0,1997.0,5.4,15.0,2.77,11.0,1.0,0.0,2.0,0.0,1.0,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0
1674,Josh Maja,ng NGA,FW,Bordeaux,Ligue 1,22.0,1998.0,0.1,2.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1675,Abdul Majeed Waris,gh GHA,"FW,MF",Strasbourg,Ligue 1,29.0,1991.0,3.6,11.0,3.03,8.0,0.0,2.0,0.0,1.0,0.0,2.0,0.55,1.0,0.0,1.0,0.0,0.0,0.0
1676,Lovro Majer,hr CRO,"MF,FW",Rennes,Ligue 1,23.0,1998.0,20.4,102.0,5.01,65.0,20.0,3.0,5.0,7.0,2.0,20.0,0.98,17.0,3.0,0.0,0.0,0.0,0.0
1677,Jean-Victor Makengo,fr FRA,MF,Udinese,Serie A,23.0,1998.0,26.1,59.0,2.26,45.0,0.0,5.0,4.0,3.0,2.0,6.0,0.23,5.0,0.0,1.0,0.0,0.0,0.0
1678,Béni Makouana,cg CGO,"FW,MF",Montpellier,Ligue 1,18.0,2002.0,3.6,7.0,1.94,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1679,Nemanja Maksimović,rs SRB,MF,Getafe,La Liga,26.0,1995.0,32.6,42.0,1.29,36.0,0.0,0.0,3.0,1.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1680,Nikola Maksimović,rs SRB,DF,Genoa,Serie A,29.0,1991.0,12.4,4.0,0.32,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1681,Kévin Malcuit,ma MAR,"DF,MF",Napoli,Serie A,30.0,1991.0,3.2,4.0,1.25,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.31,1.0,0.0,0.0,0.0,0.0,0.0
1682,Daniel Maldini,it ITA,MF,Milan,Serie A,19.0,2001.0,1.6,1.0,0.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,Youssef Maleh,it ITA,MF,Fiorentina,Serie A,22.0,1998.0,11.3,24.0,2.12,20.0,0.0,0.0,1.0,3.0,0.0,3.0,0.26,3.0,0.0,0.0,0.0,0.0,0.0
1684,Donyell Malen,nl NED,FW,Dortmund,Bundesliga,22.0,1999.0,18.7,63.0,3.37,39.0,0.0,8.0,8.0,8.0,0.0,12.0,0.64,6.0,0.0,1.0,3.0,2.0,0.0
1685,Ruslan Malinovskyi,ua UKR,"MF,FW",Atalanta,Serie A,28.0,1993.0,17.7,104.0,5.87,55.0,24.0,9.0,9.0,7.0,0.0,8.0,0.45,6.0,0.0,0.0,1.0,1.0,0.0
1686,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,30.0,1991.0,20.3,38.0,1.87,30.0,5.0,0.0,1.0,1.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
1687,Lennard Maloney,us USA,DF,Dortmund,Bundesliga,21.0,1999.0,0.1,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,Mickael Malsa,mq MTQ,MF,Levante,La Liga,25.0,1995.0,12.7,22.0,1.74,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
1690,Giorgi Mamardashvili,ge GEO,GK,Valencia,La Liga,20.0,2000.0,18.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,Rey Manaj,al ALB,FW,Spezia,Serie A,24.0,1997.0,19.6,50.0,2.55,27.0,0.0,7.0,6.0,9.0,1.0,5.0,0.25,0.0,0.0,0.0,3.0,2.0,0.0
1692,Hianga Mananga Mbock,fr FRA,MF,Brest,Ligue 1,21.0,1999.0,8.9,6.0,0.68,4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0
1693,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,32.0,1989.0,26.2,12.0,0.46,12.0,0.0,0.0,0.0,0.0,0.0,4.0,0.15,4.0,0.0,0.0,0.0,0.0,0.0
1694,Gianluca Mancini,it ITA,DF,Roma,Serie A,25.0,1996.0,32.0,41.0,1.28,33.0,1.0,0.0,5.0,2.0,0.0,4.0,0.13,3.0,0.0,0.0,1.0,0.0,0.0
1695,Leonardo Mancuso,it ITA,FW,Empoli,Serie A,29.0,1992.0,4.7,9.0,1.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,36.0,1985.0,9.0,3.0,0.33,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,La Liga,27.0,1994.0,14.4,12.0,0.83,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,Reinildo Mandava,mz MOZ,DF,Lille,Ligue 1,27.0,1994.0,16.9,27.0,1.59,15.0,0.0,5.0,2.0,4.0,1.0,4.0,0.24,2.0,0.0,0.0,0.0,2.0,0.0
1699,Aïssa Mandi,dz ALG,DF,Villarreal,La Liga,29.0,1991.0,15.3,5.0,0.33,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0
1700,Rolando Mandragora,it ITA,MF,Torino,Serie A,24.0,1997.0,14.7,52.0,3.55,31.0,18.0,1.0,1.0,1.0,0.0,4.0,0.27,3.0,1.0,0.0,0.0,0.0,0.0
1701,Anthony Mandrea,dz ALG,GK,Angers,Ligue 1,24.0,1996.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,Sadio Mané,sn SEN,FW,Liverpool,Premier League,29.0,1992.0,31.3,114.0,3.64,79.0,0.0,8.0,17.0,10.0,0.0,13.0,0.41,7.0,0.0,1.0,4.0,1.0,0.0
1703,Eliaquim Mangala,fr FRA,DF,Saint-Étienne,Ligue 1,30.0,1991.0,13.1,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,Orel Mangala,be BEL,MF,Stuttgart,Bundesliga,23.0,1998.0,20.6,58.0,2.82,45.0,0.0,7.0,3.0,1.0,2.0,7.0,0.34,6.0,0.0,1.0,0.0,0.0,0.0
1705,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,34.0,1987.0,24.4,52.0,2.14,35.0,15.0,0.0,0.0,0.0,2.0,5.0,0.21,3.0,1.0,0.0,0.0,0.0,1.0
1706,Ricardo Mangas,pt POR,DF,Bordeaux,Ligue 1,23.0,1998.0,26.1,38.0,1.45,31.0,4.0,0.0,1.0,0.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
1707,Kostas Manolas,gr GRE,DF,Napoli,Serie A,30.0,1991.0,3.5,1.0,0.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,Javier Manquillo,es ESP,DF,Newcastle Utd,Premier League,27.0,1994.0,14.0,13.0,0.93,11.0,0.0,0.0,0.0,2.0,0.0,4.0,0.29,3.0,0.0,0.0,0.0,1.0,0.0
1709,Myziane Maolida,fr FRA,MF,Nice,Ligue 1,22.0,1999.0,0.4,1.0,2.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1710,Myziane Maolida,fr FRA,"FW,MF",Hertha BSC,Bundesliga,22.0,1999.0,8.6,15.0,1.74,11.0,0.0,1.0,2.0,1.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0
1711,Sekou Mara,fr FRA,"FW,MF",Bordeaux,Ligue 1,19.0,2002.0,10.1,24.0,2.38,17.0,0.0,1.0,2.0,4.0,0.0,4.0,0.4,2.0,0.0,1.0,0.0,1.0,0.0
1712,Maranhão,br BRA,"FW,MF",Valencia,La Liga,24.0,1996.0,10.8,26.0,2.4,16.0,0.0,1.0,3.0,5.0,1.0,2.0,0.18,1.0,0.0,0.0,1.0,0.0,0.0
1713,Nikola Maraš,rs SRB,DF,Rayo Vallecano,La Liga,25.0,1995.0,11.6,5.0,0.43,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,Fernando Marçal,br BRA,"MF,DF",Wolves,Premier League,32.0,1989.0,16.1,22.0,1.37,19.0,1.0,0.0,1.0,1.0,0.0,2.0,0.12,0.0,1.0,0.0,1.0,0.0,0.0
1716,Marcelo,br BRA,DF,Real Madrid,La Liga,33.0,1988.0,5.8,15.0,2.58,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0
1717,Marcelo,br BRA,DF,Bordeaux,Ligue 1,34.0,1987.0,10.0,9.0,0.9,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0
1718,Marcelo,br BRA,DF,Lyon,Ligue 1,34.0,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1719,Solly March,eng ENG,"DF,FW",Brighton,Premier League,27.0,1994.0,19.4,71.0,3.66,44.0,14.0,7.0,0.0,4.0,2.0,3.0,0.15,2.0,0.0,0.0,0.0,1.0,0.0
1720,Riccardo Marchizza,it ITA,DF,Empoli,Serie A,23.0,1998.0,15.0,22.0,1.47,16.0,3.0,2.0,1.0,0.0,0.0,4.0,0.27,1.0,2.0,1.0,0.0,0.0,0.0
1721,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,29.0,1992.0,34.7,30.0,0.86,26.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1722,Iván Marcone,ar ARG,MF,Elche,La Liga,31.0,1990.0,9.0,4.0,0.45,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723,Óscar de Marcos,es ESP,DF,Athletic Club,La Liga,32.0,1989.0,18.7,39.0,2.09,33.0,5.0,1.0,0.0,0.0,0.0,5.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0
1724,Davide Marfella,it ITA,GK,Napoli,Serie A,21.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1725,José Mari,es ESP,MF,Cádiz,La Liga,33.0,1987.0,4.3,10.0,2.33,8.0,1.0,0.0,1.0,0.0,0.0,2.0,0.47,2.0,0.0,0.0,0.0,0.0,0.0
1726,Pablo Marí,es ESP,DF,Arsenal,Premier League,27.0,1993.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727,Pablo Marí,es ESP,DF,Udinese,Serie A,27.0,1993.0,14.9,11.0,0.74,4.0,6.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0
1728,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,26.0,1995.0,22.7,11.0,0.48,7.0,0.0,1.0,2.0,1.0,0.0,2.0,0.09,1.0,0.0,0.0,1.0,0.0,0.0
1729,Mariano,do DOM,FW,Real Madrid,La Liga,27.0,1993.0,3.8,8.0,2.11,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,0.0,0.0,0.0,0.0
1730,Răzvan Marin,ro ROU,MF,Cagliari,Serie A,25.0,1996.0,31.3,118.0,3.77,70.0,36.0,4.0,4.0,3.0,1.0,10.0,0.32,8.0,1.0,0.0,0.0,0.0,1.0
1731,Guillermo Maripán,cl CHI,DF,Monaco,Ligue 1,27.0,1994.0,20.4,14.0,0.69,12.0,0.0,0.0,1.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1732,Mika Màrmol,es ESP,DF,Barcelona,La Liga,19.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733,Omar Marmoush,eg EGY,FW,Wolfsburg,Bundesliga,22.0,1999.0,0.3,1.0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1734,Omar Marmoush,eg EGY,FW,Stuttgart,Bundesliga,22.0,1999.0,17.5,70.0,4.01,34.0,17.0,9.0,8.0,2.0,0.0,10.0,0.57,3.0,3.0,1.0,2.0,1.0,0.0
1735,Marquinhos,br BRA,DF,Paris S-G,Ligue 1,27.0,1994.0,31.8,22.0,0.69,19.0,0.0,0.0,3.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1736,Roger Martí,es ESP,FW,Levante,La Liga,30.0,1991.0,23.5,39.0,1.66,28.0,0.0,1.0,7.0,3.0,0.0,5.0,0.21,3.0,0.0,0.0,1.0,1.0,0.0
1737,Anthony Martial,fr FRA,FW,Manchester Utd,Premier League,25.0,1995.0,2.4,5.0,2.12,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.42,1.0,0.0,0.0,0.0,0.0,0.0
1738,Anthony Martial,fr FRA,"FW,MF",Sevilla,La Liga,25.0,1995.0,5.4,6.0,1.1,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0
1739,Martín,es ESP,MF,Cádiz,La Liga,22.0,1999.0,1.3,1.0,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1740,Aarón Martín,es ESP,DF,Mainz 05,Bundesliga,24.0,1997.0,25.5,68.0,2.67,37.0,26.0,0.0,3.0,1.0,1.0,3.0,0.12,1.0,2.0,0.0,0.0,0.0,0.0
1742,Ander Martin,es ESP,"FW,MF",Real Sociedad,La Liga,20.0,2000.0,1.0,3.0,3.07,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1743,Andrés Martín,es ESP,"FW,MF",Rayo Vallecano,La Liga,22.0,1999.0,2.1,2.0,0.97,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,Carlos Martín,es ESP,DF,Atlético Madrid,La Liga,19.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1745,Iván Martín,es ESP,"MF,FW",Alavés,La Liga,22.0,1999.0,1.8,1.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1746,Jonas Martin,fr FRA,MF,Rennes,Ligue 1,31.0,1990.0,23.4,38.0,1.63,32.0,0.0,0.0,4.0,1.0,1.0,4.0,0.17,3.0,0.0,0.0,0.0,1.0,0.0
1747,Martinelli,br BRA,"FW,MF",Arsenal,Premier League,20.0,2001.0,20.7,72.0,3.49,48.0,4.0,8.0,8.0,2.0,2.0,13.0,0.63,6.0,2.0,2.0,3.0,0.0,0.0
1748,Emiliano Martínez,ar ARG,GK,Aston Villa,Premier League,28.0,1992.0,36.0,5.0,0.14,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1749,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,30.0,1991.0,26.0,19.0,0.73,14.0,0.0,1.0,3.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1750,Javi Martínez,es ESP,"MF,FW",Osasuna,La Liga,21.0,1999.0,9.8,27.0,2.77,23.0,4.0,0.0,0.0,0.0,0.0,4.0,0.41,4.0,0.0,0.0,0.0,0.0,0.0
1751,Josep Martinez,es ESP,GK,RB Leipzig,Bundesliga,23.0,1998.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1752,Lautaro Martínez,ar ARG,FW,Inter,Serie A,23.0,1997.0,25.4,73.0,2.88,44.0,0.0,1.0,19.0,7.0,2.0,10.0,0.39,3.0,0.0,1.0,5.0,1.0,0.0
1753,Pablo Martínez,es ESP,MF,Levante,La Liga,23.0,1998.0,7.3,11.0,1.51,9.0,0.0,0.0,0.0,0.0,2.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0
1754,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,Serie A,25.0,1996.0,15.9,14.0,0.88,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1755,Gelson Martins,pt POR,"MF,FW",Monaco,Ligue 1,26.0,1995.0,21.2,38.0,1.8,29.0,0.0,2.0,3.0,3.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0
1756,Adam Marušić,me MNE,DF,Lazio,Serie A,28.0,1992.0,30.2,27.0,0.89,23.0,2.0,1.0,0.0,1.0,0.0,4.0,0.13,3.0,0.0,1.0,0.0,0.0,0.0
1757,Omar Mascarell,es ESP,MF,Elche,La Liga,28.0,1993.0,27.7,14.0,0.51,11.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1758,Andrea Masiello,it ITA,DF,Genoa,Serie A,35.0,1986.0,5.7,2.0,0.35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,Adam Masina,ma MAR,DF,Watford,Premier League,27.0,1994.0,12.0,13.0,1.09,9.0,2.0,0.0,0.0,1.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
