,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
2207,Patrick Roberts,eng ENG,"FW,MF",Norwich City,Premier League,22.0,1997.0,0.3,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2208,Andrew Robertson,sct SCO,DF,Liverpool,Premier League,25.0,1994.0,34.6,2996.0,2606.0,386.0,54.0,2.0,28.0,210.0,290.0,42.0,6.0,26.0,0.0,2391.0,4.0,49.0
2210,Callum Robinson,ie IRL,"FW,MF",Sheffield Utd,Premier League,24.0,1995.0,7.5,154.0,142.0,12.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,3.0
2211,Jack Robinson,eng ENG,DF,Sheffield Utd,Premier League,25.0,1993.0,5.6,274.0,247.0,27.0,8.0,0.0,3.0,6.0,19.0,0.0,0.0,0.0,0.0,203.0,0.0,5.0
2212,Joel Robles,es ESP,GK,Betis,La Liga,29.0,1990.0,32.1,1151.0,814.0,332.0,91.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,5.0,0.0
2213,Marc Roca,es ESP,MF,Espanyol,La Liga,22.0,1996.0,33.4,1734.0,1638.0,88.0,66.0,2.0,43.0,55.0,1.0,19.0,8.0,8.0,0.0,1374.0,8.0,15.0
2214,Rubén Rochina,es ESP,MF,Levante,La Liga,28.0,1991.0,20.8,971.0,856.0,106.0,28.0,6.0,26.0,69.0,15.0,27.0,18.0,4.0,0.0,694.0,9.0,16.0
2215,Sebastian Rode,de GER,MF,Eint Frankfurt,Bundesliga,28.0,1990.0,21.5,1194.0,1140.0,49.0,22.0,0.0,10.0,20.0,7.0,16.0,0.0,11.0,0.0,1006.0,5.0,27.0
2216,Rodri,es ESP,MF,Manchester City,Premier League,23.0,1996.0,27.6,2590.0,2562.0,27.0,25.0,2.0,23.0,8.0,2.0,0.0,0.0,0.0,0.0,2400.0,1.0,17.0
2217,Rodrigo,es ESP,FW,Valencia,La Liga,28.0,1991.0,20.9,639.0,613.0,21.0,4.0,12.0,14.0,32.0,3.0,1.0,0.0,0.0,0.0,470.0,5.0,10.0
2218,Kévin Rodrigues,pt POR,"DF,MF",Leganés,La Liga,25.0,1994.0,21.5,773.0,625.0,146.0,34.0,1.0,2.0,143.0,69.0,41.0,11.0,22.0,1.0,502.0,2.0,20.0
2219,Kévin Rodrigues,pt POR,DF,Real Sociedad,La Liga,25.0,1994.0,0.1,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2220,Ángel Rodríguez,es ESP,FW,Getafe,La Liga,32.0,1987.0,15.6,307.0,300.0,5.0,0.0,5.0,3.0,25.0,4.0,0.0,0.0,0.0,0.0,182.0,2.0,13.0
2221,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Leganés,La Liga,21.0,1998.0,21.3,811.0,687.0,119.0,37.0,4.0,11.0,96.0,6.0,41.0,15.0,17.0,1.0,549.0,5.0,21.0
2222,Dani Rodríguez,es ESP,"MF,FW",Mallorca,La Liga,31.0,1988.0,33.8,1168.0,1080.0,82.0,51.0,2.0,19.0,54.0,7.0,14.0,5.0,3.0,0.0,933.0,6.0,22.0
2223,Guido Rodríguez,ar ARG,MF,Betis,La Liga,25.0,1994.0,10.4,513.0,496.0,17.0,16.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,438.0,0.0,8.0
2224,James Rodríguez,co COL,"MF,FW",Real Madrid,La Liga,28.0,1991.0,4.7,303.0,271.0,30.0,12.0,5.0,9.0,26.0,4.0,13.0,1.0,8.0,0.0,233.0,2.0,5.0
2225,Jay Rodriguez,eng ENG,FW,Burnley,Premier League,30.0,1989.0,22.4,483.0,477.0,4.0,1.0,2.0,5.0,15.0,2.0,0.0,0.0,0.0,0.0,326.0,2.0,12.0
2226,Mario Rodriguez,es ESP,MF,Granada,La Liga,22.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2227,Ricardo Rodríguez,ch SUI,DF,Milan,Serie A,26.0,1992.0,4.3,270.0,235.0,35.0,6.0,0.0,8.0,5.0,29.0,0.0,0.0,0.0,0.0,233.0,0.0,4.0
2228,Rodrygo,br BRA,FW,Real Madrid,La Liga,18.0,2001.0,11.3,504.0,491.0,11.0,0.0,0.0,3.0,38.0,10.0,1.0,0.0,0.0,0.0,419.0,2.0,11.0
2229,Jack Rodwell,eng ENG,MF,Sheffield Utd,Premier League,28.0,1991.0,0.2,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2230,Marko Rog,hr CRO,MF,Cagliari,Serie A,24.0,1995.0,25.7,1185.0,1109.0,70.0,36.0,3.0,12.0,42.0,4.0,28.0,13.0,12.0,0.0,990.0,6.0,25.0
2231,Agustín Rogel,uy URU,DF,Toulouse,Ligue 1,21.0,1997.0,9.5,346.0,330.0,16.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,295.0,0.0,1.0
2232,Rogério,br BRA,DF,Sassuolo,Serie A,21.0,1998.0,11.3,700.0,587.0,110.0,24.0,0.0,2.0,42.0,85.0,1.0,0.0,1.0,0.0,588.0,3.0,17.0
2233,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,29.0,1990.0,1.4,60.0,48.0,12.0,1.0,0.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2234,Filippo Romagna,it ITA,DF,Sassuolo,Serie A,22.0,1997.0,16.4,1054.0,1021.0,31.0,30.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,979.0,2.0,2.0
2236,Alessio Romagnoli,it ITA,DF,Milan,Serie A,24.0,1995.0,34.3,1994.0,1930.0,62.0,54.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,1808.0,2.0,7.0
2237,Alaixys Romao,tg TOG,MF,Reims,Ligue 1,35.0,1984.0,19.8,986.0,928.0,56.0,51.0,4.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,814.0,2.0,5.0
2238,Cristian Romero,ar ARG,DF,Genoa,Serie A,21.0,1998.0,28.6,1572.0,1444.0,126.0,78.0,0.0,6.0,2.0,48.0,0.0,0.0,0.0,0.0,1380.0,2.0,9.0
2239,Luka Romero,ar ARG,FW,Mallorca,La Liga,14.0,2004.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2240,Oriol Romeu,es ESP,MF,Southampton,Premier League,27.0,1991.0,20.7,1083.0,1071.0,11.0,11.0,1.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,871.0,1.0,19.0
2241,Rômulo,it ITA,MF,Brescia,Serie A,32.0,1987.0,19.1,543.0,510.0,32.0,20.0,1.0,4.0,36.0,7.0,5.0,1.0,2.0,0.0,433.0,1.0,18.0
2242,Rômulo,it ITA,DF,Genoa,Serie A,32.0,1987.0,0.2,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
2243,Cristiano Ronaldo,pt POR,FW,Juventus,Serie A,34.0,1985.0,32.4,1267.0,1224.0,39.0,8.0,2.0,9.0,36.0,23.0,3.0,0.0,0.0,0.0,1052.0,4.0,40.0
2244,Facundo Roncaglia,ar ARG,DF,Osasuna,La Liga,32.0,1987.0,14.2,599.0,501.0,96.0,22.0,0.0,11.0,9.0,74.0,0.0,0.0,0.0,0.0,450.0,2.0,9.0
2245,Valentin Rongier,fr FRA,MF,Marseille,Ligue 1,24.0,1994.0,19.9,1268.0,1245.0,20.0,16.0,2.0,13.0,7.0,3.0,1.0,1.0,0.0,0.0,1089.0,3.0,14.0
2246,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,24.0,1994.0,3.0,178.0,164.0,14.0,6.0,1.0,2.0,6.0,2.0,2.0,2.0,0.0,0.0,154.0,0.0,2.0
2247,Marten de Roon,nl NED,"MF,DF",Atalanta,Serie A,28.0,1991.0,30.2,2046.0,1973.0,67.0,43.0,0.0,21.0,19.0,24.0,0.0,0.0,0.0,0.0,1764.0,6.0,28.0
2248,Roberto Rosales,ve VEN,DF,Leganés,La Liga,30.0,1988.0,20.8,935.0,704.0,223.0,12.0,0.0,11.0,80.0,204.0,7.0,0.0,3.0,1.0,623.0,8.0,31.0
2249,Antonio Rosati,it ITA,GK,Torino,Serie A,36.0,1983.0,1.0,36.0,19.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0
2250,Danny Rose,eng ENG,DF,Tottenham,Premier League,29.0,1990.0,9.9,580.0,490.0,87.0,16.0,1.0,0.0,37.0,70.0,1.0,0.0,1.0,0.0,437.0,3.0,15.0
2251,Danny Rose,eng ENG,DF,Newcastle Utd,Premier League,29.0,1990.0,9.6,422.0,364.0,56.0,11.0,0.0,2.0,8.0,45.0,0.0,0.0,0.0,0.0,322.0,2.0,8.0
2252,Luca Rossettini,it ITA,DF,Lecce,Serie A,34.0,1985.0,25.1,1065.0,1012.0,50.0,46.0,0.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,905.0,3.0,2.0
2253,Francesco Rossi,it ITA,GK,Atalanta,Serie A,28.0,1991.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
2254,Jérôme Roussillon,fr FRA,DF,Wolfsburg,Bundesliga,26.0,1993.0,26.3,1081.0,834.0,246.0,6.0,0.0,4.0,71.0,240.0,0.0,0.0,0.0,0.0,774.0,1.0,31.0
2255,Nolan Roux,fr FRA,FW,Nîmes,Ligue 1,31.0,1988.0,6.5,139.0,123.0,16.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,7.0
2256,Nicolò Rovella,it ITA,MF,Genoa,Serie A,17.0,2001.0,1.2,68.0,68.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,1.0
2257,Amir Rrahmani,xk KVX,DF,Hellas Verona,Serie A,25.0,1994.0,35.9,1555.0,1472.0,78.0,35.0,1.0,5.0,15.0,43.0,0.0,0.0,0.0,0.0,1233.0,5.0,16.0
2258,Rubén,es ESP,GK,Osasuna,La Liga,35.0,1984.0,17.6,525.0,316.0,202.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,7.0,0.0
2259,Waldo Rubio,es ESP,"MF,FW",Valladolid,La Liga,23.0,1995.0,9.8,305.0,296.0,8.0,1.0,3.0,10.0,26.0,4.0,0.0,0.0,0.0,0.0,189.0,1.0,17.0
2260,Antonio Rüdiger,de GER,DF,Chelsea,Premier League,26.0,1993.0,19.0,1511.0,1471.0,33.0,28.0,3.0,26.0,7.0,5.0,0.0,0.0,0.0,0.0,1301.0,7.0,8.0
2262,Sebastian Rudy,de GER,"MF,DF",Hoffenheim,Bundesliga,29.0,1990.0,30.4,1532.0,1381.0,141.0,35.0,6.0,5.0,86.0,56.0,50.0,12.0,35.0,1.0,1202.0,10.0,35.0
2263,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,32.0,1986.0,22.0,623.0,390.0,232.0,73.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,418.0,1.0,1.0
2264,Dion Ruffo Luci,it ITA,MF,Bologna,Serie A,18.0,2001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,Daniele Rugani,it ITA,DF,Juventus,Serie A,25.0,1994.0,7.7,452.0,444.0,7.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,1.0,1.0
2266,Mário Rui,pt POR,DF,Napoli,Serie A,28.0,1991.0,21.8,2003.0,1754.0,247.0,52.0,1.0,11.0,122.0,167.0,28.0,14.0,8.0,0.0,1637.0,2.0,41.0
2267,Aitor Ruibal,es ESP,"DF,MF",Leganés,La Liga,23.0,1996.0,13.6,403.0,371.0,28.0,2.0,0.0,2.0,29.0,24.0,1.0,0.0,1.0,0.0,293.0,4.0,11.0
2268,Fabián Ruiz Peña,es ESP,MF,Napoli,Serie A,23.0,1996.0,29.8,2365.0,2291.0,70.0,54.0,5.0,30.0,14.0,16.0,0.0,0.0,0.0,0.0,2136.0,4.0,27.0
2269,Gerónimo Rulli,ar ARG,GK,Montpellier,Ligue 1,27.0,1992.0,25.0,882.0,599.0,281.0,78.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,2.0,1.0
2270,Lukas Rupp,de GER,"FW,MF",Norwich City,Premier League,28.0,1991.0,7.7,272.0,264.0,8.0,2.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,205.0,0.0,10.0
2271,Lukas Rupp,de GER,MF,Hoffenheim,Bundesliga,28.0,1991.0,3.8,155.0,151.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,128.0,1.0,5.0
2272,Mathew Ryan,au AUS,GK,Brighton,Premier League,27.0,1992.0,38.0,1482.0,1145.0,330.0,56.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,7.0,4.0
2273,Julian Ryerson,no NOR,"DF,MF",Union Berlin,Bundesliga,21.0,1997.0,4.1,173.0,128.0,43.0,0.0,0.0,0.0,13.0,43.0,0.0,0.0,0.0,0.0,116.0,2.0,12.0
2274,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,Bundesliga,26.0,1992.0,9.0,342.0,262.0,80.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,0.0
2275,João Victor Santos Sá,br BRA,"MF,FW",Wolfsburg,Bundesliga,25.0,1994.0,18.1,438.0,423.0,10.0,1.0,0.0,1.0,25.0,4.0,2.0,1.0,0.0,0.0,317.0,5.0,14.0
2276,Roli Pereira de Sa,fr FRA,MF,Nantes,Ligue 1,22.0,1996.0,0.1,13.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,0.0,0.0
2277,Youssouf Sabaly,sn SEN,DF,Bordeaux,Ligue 1,26.0,1993.0,10.1,590.0,497.0,93.0,7.0,3.0,1.0,31.0,86.0,0.0,0.0,0.0,0.0,471.0,0.0,14.0
2278,Stefano Sabelli,it ITA,DF,Brescia,Serie A,26.0,1993.0,35.2,1971.0,1518.0,442.0,63.0,2.0,19.0,89.0,378.0,1.0,0.0,1.0,0.0,1412.0,11.0,46.0
2279,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,Bundesliga,22.0,1996.0,11.6,438.0,416.0,21.0,18.0,0.0,11.0,3.0,3.0,0.0,0.0,0.0,0.0,346.0,1.0,13.0
2280,Marcel Sabitzer,at AUT,"MF,FW",RB Leipzig,Bundesliga,25.0,1994.0,27.8,1549.0,1404.0,132.0,31.0,2.0,15.0,107.0,85.0,16.0,1.0,9.0,0.0,1150.0,13.0,37.0
2281,Ihsan Sacko,fr FRA,FW,Nice,Ligue 1,22.0,1997.0,1.6,43.0,42.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
2282,Alexis Saelemaekers,be BEL,"FW,DF",Milan,Serie A,20.0,1999.0,7.6,336.0,306.0,28.0,0.0,1.0,0.0,24.0,23.0,5.0,0.0,3.0,0.0,271.0,2.0,10.0
2283,Jorge Sáenz,es ESP,DF,Celta Vigo,La Liga,22.0,1996.0,4.1,165.0,162.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0
2284,Nuri Şahin,tr TUR,MF,Werder Bremen,Bundesliga,30.0,1988.0,13.9,789.0,674.0,112.0,61.0,1.0,2.0,73.0,1.0,50.0,23.0,22.0,0.0,588.0,3.0,12.0
2285,Wesley Saïd,fr FRA,"MF,FW",Toulouse,Ligue 1,24.0,1995.0,12.9,418.0,390.0,25.0,9.0,1.0,1.0,21.0,5.0,2.0,0.0,2.0,0.0,334.0,3.0,7.0
2286,Allan Saint-Maximin,fr FRA,"MF,FW",Newcastle Utd,Premier League,22.0,1997.0,20.7,485.0,473.0,9.0,1.0,2.0,6.0,45.0,6.0,0.0,0.0,0.0,0.0,353.0,3.0,15.0
2288,Théo Sainte-Luce,fr FRA,"MF,DF",Nîmes,Ligue 1,20.0,1998.0,0.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2289,Borja Sainz,es ESP,"MF,FW",Alavés,La Liga,18.0,2001.0,6.4,116.0,114.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,81.0,1.0,5.0
2290,Romain Saïss,ma MAR,DF,Wolves,Premier League,29.0,1990.0,30.1,1649.0,1602.0,43.0,35.0,1.0,24.0,9.0,8.0,0.0,0.0,0.0,0.0,1285.0,4.0,16.0
2291,Bukayo Saka,eng ENG,"DF,FW",Arsenal,Premier League,17.0,2001.0,19.5,845.0,723.0,117.0,10.0,5.0,2.0,67.0,98.0,9.0,4.0,5.0,0.0,646.0,5.0,25.0
2292,Hiroki Sakai,jp JPN,DF,Marseille,Ligue 1,29.0,1990.0,18.0,1120.0,926.0,194.0,10.0,1.0,1.0,27.0,184.0,0.0,0.0,0.0,0.0,938.0,0.0,16.0
2293,Mamadou Sakho,fr FRA,DF,Crystal Palace,Premier League,29.0,1990.0,10.3,539.0,523.0,15.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,1.0,5.0
2294,Jacopo Sala,it ITA,DF,SPAL,Serie A,27.0,1991.0,9.5,457.0,386.0,70.0,7.0,0.0,4.0,30.0,63.0,0.0,0.0,0.0,0.0,366.0,1.0,13.0
2295,Mohamed Salah,eg EGY,FW,Liverpool,Premier League,27.0,1992.0,32.0,1035.0,971.0,62.0,4.0,13.0,1.0,45.0,9.0,27.0,5.0,14.0,0.0,767.0,2.0,26.0
2296,Bartosz Salamon,pl POL,DF,SPAL,Serie A,28.0,1991.0,3.8,152.0,143.0,9.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0
2297,Eddie Salcedo,it ITA,"FW,MF",Hellas Verona,Serie A,17.0,2001.0,7.6,218.0,210.0,7.0,0.0,2.0,0.0,26.0,3.0,2.0,1.0,0.0,0.0,134.0,1.0,10.0
2298,William Saliba,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2001.0,11.0,557.0,531.0,25.0,10.0,1.0,7.0,0.0,15.0,0.0,0.0,0.0,0.0,491.0,1.0,3.0
2299,Yannis Salibur,fr FRA,"MF,FW",Mallorca,La Liga,28.0,1991.0,0.9,42.0,42.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
2300,Romain Salin,fr FRA,GK,Rennes,Ligue 1,35.0,1984.0,4.0,130.0,78.0,52.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
2301,Mohammed Salisu,gh GHA,DF,Valladolid,La Liga,20.0,1999.0,30.3,1115.0,1080.0,29.0,25.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,894.0,6.0,10.0
2302,Roland Sallai,hu HUN,"MF,FW",Freiburg,Bundesliga,22.0,1997.0,12.9,343.0,336.0,6.0,3.0,2.0,1.0,42.0,3.0,0.0,0.0,0.0,0.0,228.0,1.0,23.0
2303,Lazar Samardzic,rs SRB,"MF,FW",Hertha BSC,Bundesliga,17.0,2002.0,0.4,7.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2304,Diadie Samassékou,ml MLI,MF,Hoffenheim,Bundesliga,23.0,1996.0,14.6,587.0,578.0,6.0,4.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,476.0,3.0,11.0
2305,Mbwana Samatta,tz TAN,FW,Aston Villa,Premier League,26.0,1992.0,10.5,176.0,174.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,119.0,0.0,6.0
2306,Mama Samba Baldé,gw GNB,"FW,MF",Dijon,Ligue 1,23.0,1995.0,18.6,356.0,343.0,9.0,1.0,2.0,1.0,23.0,4.0,1.0,0.0,1.0,0.0,241.0,4.0,13.0
2307,Junior Sambia,fr FRA,"DF,MF",Montpellier,Ligue 1,22.0,1996.0,6.5,250.0,205.0,44.0,2.0,1.0,1.0,25.0,41.0,1.0,0.0,0.0,0.0,194.0,1.0,1.0
2308,Frédéric Sammaritano,fr FRA,"MF,FW",Dijon,Ligue 1,33.0,1986.0,5.8,262.0,215.0,47.0,16.0,2.0,1.0,50.0,1.0,28.0,11.0,12.0,0.0,196.0,0.0,9.0
2309,Fede San Emeterio,es ESP,MF,Valladolid,La Liga,22.0,1997.0,19.5,685.0,680.0,4.0,4.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,545.0,1.0,11.0
2310,Mikel San José,es ESP,MF,Athletic Club,La Liga,30.0,1989.0,4.0,132.0,131.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,2.0
2311,Antonio Sanabria,py PAR,FW,Genoa,Serie A,23.0,1996.0,15.4,365.0,353.0,12.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,273.0,0.0,9.0
2312,Oihan Sancet,es ESP,"MF,FW",Athletic Club,La Liga,19.0,2000.0,8.2,199.0,195.0,4.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,159.0,0.0,5.0
2314,Renato Sanches,pt POR,"MF,FW",Lille,Ligue 1,21.0,1997.0,16.5,997.0,896.0,97.0,38.0,4.0,17.0,87.0,13.0,44.0,11.0,29.0,0.0,804.0,4.0,17.0
2315,Renato Sanches,pt POR,MF,Bayern Munich,Bundesliga,21.0,1997.0,0.1,9.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
2316,Alexis Sánchez,cl CHI,FW,Inter,Serie A,30.0,1988.0,10.3,402.0,355.0,45.0,10.0,3.0,4.0,40.0,0.0,29.0,12.0,7.0,0.0,288.0,2.0,11.0
2317,Carlos Sánchez,co COL,MF,West Ham,Premier League,33.0,1986.0,1.3,59.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0
2318,Davinson Sánchez,co COL,DF,Tottenham,Premier League,23.0,1996.0,27.0,1564.0,1523.0,39.0,23.0,0.0,15.0,2.0,16.0,0.0,0.0,0.0,0.0,1340.0,2.0,9.0
2319,Germán Sánchez,es ESP,DF,Granada,La Liga,32.0,1986.0,25.5,955.0,900.0,52.0,48.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,746.0,3.0,5.0
2320,Javi Sánchez,es ESP,DF,Valladolid,La Liga,22.0,1997.0,5.5,194.0,178.0,13.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,3.0,0.0
2321,Manuel Sánchez,es ESP,DF,Atlético Madrid,La Liga,18.0,2000.0,3.6,171.0,137.0,33.0,3.0,0.0,0.0,8.0,30.0,0.0,0.0,0.0,0.0,131.0,1.0,2.0
2322,Víctor Sánchez,es ESP,MF,Espanyol,La Liga,31.0,1987.0,18.8,954.0,871.0,81.0,41.0,0.0,10.0,71.0,17.0,23.0,7.0,5.0,2.0,731.0,2.0,12.0
2323,Jadon Sancho,eng ENG,"FW,MF",Dortmund,Bundesliga,19.0,2000.0,25.4,1613.0,1511.0,97.0,15.0,12.0,4.0,78.0,24.0,58.0,24.0,15.0,1.0,1324.0,5.0,34.0
2324,Alex Sandro,br BRA,DF,Juventus,Serie A,28.0,1991.0,26.5,1983.0,1726.0,245.0,31.0,2.0,13.0,67.0,214.0,0.0,0.0,0.0,0.0,1687.0,12.0,23.0
2325,Leroy Sané,de GER,FW,Manchester City,Premier League,23.0,1996.0,0.1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
2326,Salif Sané,sn SEN,DF,Schalke 04,Bundesliga,28.0,1990.0,12.5,689.0,648.0,39.0,38.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,584.0,2.0,4.0
2327,Luca Sangalli,es ESP,MF,Real Sociedad,La Liga,24.0,1995.0,4.1,193.0,185.0,8.0,3.0,1.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,144.0,0.0,12.0
2328,Ibrahim Sangaré,ci CIV,MF,Toulouse,Ligue 1,21.0,1997.0,24.2,1300.0,1258.0,41.0,26.0,5.0,14.0,22.0,13.0,2.0,0.0,2.0,0.0,1009.0,1.0,19.0
2329,Oier Sanjurjo,es ESP,MF,Osasuna,La Liga,33.0,1986.0,25.8,1003.0,988.0,10.0,5.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0,0.0,701.0,5.0,24.0
2330,Yaya Sanogo,fr FRA,FW,Toulouse,Ligue 1,26.0,1993.0,10.1,173.0,160.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,1.0,3.0
2331,Morgan Sanson,fr FRA,MF,Marseille,Ligue 1,24.0,1994.0,24.1,892.0,858.0,29.0,15.0,3.0,10.0,64.0,7.0,7.0,1.0,5.0,0.0,719.0,5.0,18.0
2332,Nicola Sansone,it ITA,"FW,MF",Bologna,Serie A,27.0,1991.0,25.2,996.0,875.0,112.0,41.0,7.0,6.0,121.0,13.0,58.0,37.0,3.0,2.0,716.0,9.0,37.0
2333,Baptiste Santamaria,fr FRA,MF,Angers,Ligue 1,24.0,1995.0,27.8,1337.0,1321.0,14.0,12.0,2.0,33.0,12.0,2.0,0.0,0.0,0.0,0.0,1079.0,2.0,30.0
2334,Federico Santander,py PAR,FW,Bologna,Serie A,28.0,1991.0,8.6,271.0,259.0,12.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,178.0,0.0,7.0
2335,Davide Santon,it ITA,DF,Roma,Serie A,28.0,1991.0,6.9,410.0,348.0,62.0,10.0,0.0,2.0,9.0,52.0,0.0,0.0,0.0,0.0,360.0,0.0,6.0
2336,Samir Santos,br BRA,DF,Udinese,Serie A,24.0,1994.0,17.2,755.0,709.0,46.0,26.0,1.0,2.0,6.0,20.0,0.0,0.0,0.0,0.0,651.0,0.0,7.0
2337,Riccardo Saponara,it ITA,"MF,FW",Genoa,Serie A,27.0,1991.0,1.9,82.0,80.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,59.0,1.0,2.0
2338,Riccardo Saponara,it ITA,"MF,FW",Lecce,Serie A,27.0,1991.0,10.5,510.0,475.0,33.0,5.0,4.0,7.0,35.0,4.0,23.0,0.0,4.0,0.0,389.0,2.0,12.0
2340,Ivan Šaponjić,rs SRB,"DF,FW",Atlético Madrid,La Liga,21.0,1997.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,Ligue 1,27.0,1992.0,12.9,681.0,648.0,30.0,3.0,8.0,2.0,53.0,8.0,18.0,10.0,6.0,0.0,525.0,3.0,14.0
