,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1420,Thorgan Hazard,be BEL,"MF,FW",Dortmund,Bundesliga,27.0,1993.0,16.0,654.0,41.0,21.4,7.3,8.0,64.0,1.0,8.0,18.0,3.0,2.13,17.0,8.0,9.0,1.24,0.49,15.8,7.6,8.2,1.13,0.52
1421,Tom Heaton,eng ENG,GK,Aston Villa,Premier League,34.0,1986.0,0.0,,,,,0.0,,,0.0,,23.0,,,,,,,,,,,
1422,Jonas Hector,de GER,"MF,FW",Köln,Bundesliga,30.0,1990.0,19.0,1290.0,68.0,42.2,14.3,15.0,80.0,7.0,4.0,24.0,1.0,0.84,16.0,28.0,-12.0,-0.84,-0.13,20.2,23.7,-3.6,-0.25,0.23
1423,Michael Hector,jm JAM,DF,Fulham,Premier League,28.0,1992.0,4.0,263.0,66.0,7.7,2.9,3.0,79.0,2.0,1.0,26.0,23.0,0.25,3.0,10.0,-7.0,-2.4,-1.85,2.2,4.8,-2.6,-0.9,-0.63
1424,Hwang Hee-chan,kr KOR,"FW,MF",RB Leipzig,Bundesliga,24.0,1996.0,18.0,460.0,26.0,15.0,5.1,3.0,67.0,1.0,15.0,17.0,9.0,1.5,9.0,5.0,4.0,0.78,-0.05,8.6,6.4,2.2,0.44,-0.7
1425,Ahmed Hegazi,eg EGY,DF,West Brom,Premier League,29.0,1991.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,1.11,0.8,1.1,-0.3,-0.3,0.56
1426,Dominique Heintz,de GER,DF,Freiburg,Bundesliga,26.0,1993.0,21.0,1369.0,65.0,44.7,15.2,14.0,90.0,12.0,7.0,16.0,12.0,1.05,16.0,26.0,-10.0,-0.66,-1.19,17.4,24.1,-6.7,-0.44,-0.43
1427,Dean Henderson,eng ENG,GK,Manchester Utd,Premier League,23.0,1997.0,13.0,1125.0,87.0,32.9,12.5,12.0,90.0,12.0,1.0,45.0,25.0,2.46,27.0,12.0,15.0,1.2,0.65,22.0,13.6,8.3,0.67,0.26
1428,Jordan Henderson,eng ENG,"MF,DF",Liverpool,Premier League,30.0,1990.0,21.0,1704.0,81.0,49.8,18.9,20.0,83.0,16.0,1.0,45.0,2.0,1.62,34.0,23.0,11.0,0.58,-0.21,30.4,19.4,10.9,0.58,-0.14
1430,Stephen Henderson,ie IRL,GK,Crystal Palace,Premier League,32.0,1988.0,0.0,,,,,0.0,,,0.0,,3.0,,,,,,,,,,,
1431,Jeff Hendrick,ie IRL,MF,Newcastle Utd,Premier League,28.0,1992.0,22.0,1422.0,65.0,41.6,15.8,17.0,79.0,10.0,5.0,15.0,14.0,1.36,20.0,24.0,-4.0,-0.25,0.29,17.9,21.5,-3.6,-0.23,0.28
1432,Wayne Hennessey,wls WAL,GK,Crystal Palace,Premier League,33.0,1987.0,0.0,,,,,0.0,,,0.0,,5.0,,,,,,,,,,,
1433,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,Bundesliga,23.0,1997.0,13.0,540.0,42.0,17.6,6.0,5.0,76.0,3.0,8.0,20.0,7.0,2.23,9.0,7.0,2.0,0.33,-0.6,11.2,6.1,5.0,0.84,-0.23
1434,Dalbert Henrique,br BRA,"DF,MF",Inter,Serie A,26.0,1993.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1435,Dalbert Henrique,br BRA,DF,Rennes,Ligue 1,26.0,1993.0,13.0,373.0,29.0,10.9,4.1,3.0,78.0,2.0,10.0,14.0,10.0,1.77,8.0,4.0,4.0,0.97,0.73,5.9,4.2,1.7,0.41,0.18
1436,Eduardo Henrique,br BRA,MF,Crotone,Serie A,25.0,1995.0,18.0,924.0,51.0,27.0,10.3,8.0,78.0,4.0,10.0,30.0,15.0,0.56,9.0,30.0,-21.0,-2.05,-1.11,9.1,20.0,-10.9,-1.07,-0.36
1437,Luis Henrique,br BRA,"FW,DF",Marseille,Ligue 1,18.0,2001.0,19.0,675.0,36.0,19.7,7.5,6.0,69.0,1.0,13.0,20.0,11.0,1.84,18.0,10.0,8.0,1.07,1.1,13.3,10.2,3.1,0.41,0.52
1438,Christophe Hérelle,mq MTQ,DF,Brest,Ligue 1,27.0,1992.0,16.0,1377.0,86.0,40.3,15.3,15.0,89.0,14.0,1.0,45.0,3.0,1.19,22.0,27.0,-5.0,-0.33,0.16,22.3,22.2,0.1,0.0,0.36
1439,Jérôme Hergault,fr FRA,"DF,MF",Lorient,Ligue 1,34.0,1986.0,22.0,1625.0,74.0,47.5,18.1,19.0,84.0,14.0,3.0,10.0,11.0,1.27,24.0,28.0,-4.0,-0.22,0.48,23.4,25.9,-2.6,-0.14,-0.07
1440,Mario Hermoso,es ESP,DF,Atlético Madrid,La Liga,25.0,1995.0,31.0,2578.0,83.0,75.4,28.6,30.0,85.0,24.0,1.0,17.0,4.0,2.23,42.0,17.0,25.0,0.87,-0.94,36.5,27.7,8.7,0.3,-0.44
1441,Aridane Hernández,gq EQG,DF,Osasuna,La Liga,31.0,1989.0,24.0,2026.0,84.0,59.2,22.5,24.0,84.0,22.0,0.0,,1.0,1.33,19.0,22.0,-3.0,-0.13,0.38,20.0,22.5,-2.4,-0.11,0.32
1442,Lucas Hernández,fr FRA,DF,Bayern Munich,Bundesliga,24.0,1996.0,23.0,1597.0,69.0,52.2,17.7,18.0,81.0,12.0,5.0,28.0,8.0,2.61,59.0,16.0,43.0,2.42,1.69,43.3,19.4,23.9,1.35,0.62
1443,Pablo Hernández,es ESP,MF,Leeds United,Premier League,35.0,1985.0,16.0,427.0,27.0,12.5,4.7,3.0,65.0,0.0,13.0,18.0,10.0,1.19,11.0,6.0,5.0,1.05,0.96,7.0,5.2,1.7,0.36,0.48
1444,Theo Hernández,fr FRA,DF,Milan,Serie A,22.0,1997.0,33.0,2933.0,89.0,85.8,32.6,33.0,89.0,31.0,0.0,,1.0,2.09,63.0,37.0,26.0,0.8,-0.5,62.6,38.9,23.7,0.73,0.72
1445,Hernani,br BRA,MF,Parma,Serie A,26.0,1994.0,33.0,2189.0,66.0,64.0,24.3,27.0,76.0,10.0,6.0,22.0,0.0,0.58,23.0,52.0,-29.0,-1.19,-0.1,24.8,39.3,-14.5,-0.6,-0.31
1446,Ander Herrera,es ESP,MF,Paris S-G,Ligue 1,30.0,1989.0,31.0,1851.0,60.0,54.1,20.6,18.0,83.0,12.0,13.0,28.0,1.0,2.35,47.0,11.0,36.0,1.75,0.49,44.1,21.3,22.7,1.11,0.15
1447,Héctor Herrera,mx MEX,MF,Atlético Madrid,La Liga,30.0,1990.0,16.0,682.0,43.0,19.9,7.6,8.0,69.0,2.0,8.0,17.0,8.0,2.19,21.0,4.0,17.0,2.24,1.42,13.1,6.8,6.4,0.84,0.53
1448,Sergio Herrera,es ESP,GK,Osasuna,La Liga,27.0,1993.0,33.0,2958.0,90.0,86.5,32.9,32.0,90.0,32.0,1.0,78.0,4.0,1.18,31.0,40.0,-9.0,-0.27,0.12,33.1,39.6,-6.6,-0.2,0.28
1449,Yangel Herrera,ve VEN,MF,Granada,La Liga,22.0,1998.0,32.0,2310.0,72.0,67.5,25.7,25.0,83.0,18.0,7.0,34.0,0.0,1.38,34.0,36.0,-2.0,-0.08,1.22,29.1,33.5,-4.4,-0.17,0.7
1450,Iago Herrerín,es ESP,GK,Athletic Club,La Liga,32.0,1988.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
1451,Patrick Herrmann,de GER,"FW,MF",M'Gladbach,Bundesliga,29.0,1991.0,27.0,876.0,32.0,28.6,9.7,9.0,73.0,2.0,18.0,12.0,6.0,1.52,15.0,13.0,2.0,0.21,-0.04,17.6,12.4,5.2,0.53,0.37
1452,Pablo Hervías,es ESP,"DF,MF",Valladolid,La Liga,27.0,1993.0,27.0,1204.0,45.0,35.2,13.4,10.0,79.0,5.0,17.0,25.0,4.0,0.78,15.0,19.0,-4.0,-0.3,0.47,14.2,19.5,-5.2,-0.39,-0.08
1453,Përparim Hetemaj,fi FIN,MF,Benevento,Serie A,33.0,1986.0,31.0,2212.0,71.0,64.7,24.6,27.0,79.0,14.0,4.0,18.0,6.0,0.94,24.0,44.0,-20.0,-0.81,0.3,22.6,34.7,-12.2,-0.5,0.36
1454,Son Heung-min,kr KOR,FW,Tottenham,Premier League,28.0,1992.0,37.0,3114.0,84.0,91.1,34.6,36.0,85.0,23.0,1.0,45.0,0.0,1.59,61.0,36.0,25.0,0.72,1.31,46.4,43.6,2.9,0.08,-0.25
1456,Aaron Hickey,sct SCO,DF,Bologna,Serie A,18.0,2002.0,11.0,758.0,69.0,22.2,8.4,10.0,74.0,4.0,1.0,15.0,8.0,1.27,13.0,16.0,-3.0,-0.36,0.02,10.0,12.4,-2.4,-0.28,-0.09
1457,Vitorino Hilton,br BRA,DF,Montpellier,Ligue 1,42.0,1977.0,29.0,2117.0,73.0,61.9,23.5,24.0,86.0,22.0,5.0,10.0,3.0,1.55,37.0,33.0,4.0,0.17,0.58,33.6,39.3,-5.6,-0.24,0.36
1458,Martin Hinteregger,at AUT,DF,Eint Frankfurt,Bundesliga,27.0,1992.0,29.0,2527.0,87.0,82.6,28.1,29.0,87.0,27.0,0.0,,0.0,1.72,54.0,42.0,12.0,0.43,-0.25,50.3,35.7,14.6,0.52,1.02
1459,Marwin Hitz,ch SUI,GK,Dortmund,Bundesliga,32.0,1987.0,16.0,1395.0,87.0,45.6,15.5,16.0,87.0,15.0,0.0,,15.0,2.19,37.0,16.0,21.0,1.35,0.92,31.1,17.4,13.7,0.89,0.3
1460,Wesley Hoedt,nl NED,DF,Lazio,Serie A,26.0,1994.0,17.0,952.0,56.0,27.8,10.6,10.0,82.0,8.0,7.0,18.0,12.0,1.71,19.0,21.0,-2.0,-0.19,-0.48,14.6,15.7,-1.1,-0.11,-0.55
1461,Ki-Jana Hoever,nl NED,"DF,MF",Wolves,Premier League,18.0,2002.0,12.0,577.0,48.0,16.9,6.4,5.0,84.0,4.0,7.0,22.0,22.0,0.75,3.0,11.0,-8.0,-1.25,-0.99,4.9,10.2,-5.4,-0.84,-0.59
1462,Ron-Thorben Hoffmann,de GER,GK,Bayern Munich,Bundesliga,21.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,,,,,,
1463,Nicolas Höfler,de GER,MF,Freiburg,Bundesliga,30.0,1990.0,31.0,2729.0,88.0,89.2,30.3,30.0,89.0,29.0,1.0,45.0,0.0,1.42,49.0,43.0,6.0,0.2,1.83,41.9,45.8,-3.9,-0.13,0.7
1464,Jonas Hofmann,de GER,"FW,MF",M'Gladbach,Bundesliga,28.0,1992.0,24.0,1817.0,76.0,59.4,20.2,21.0,83.0,11.0,3.0,27.0,1.0,1.46,35.0,33.0,2.0,0.1,-0.34,30.8,24.7,6.2,0.31,0.09
1465,Marco Höger,de GER,"DF,MF",Köln,Bundesliga,30.0,1989.0,3.0,53.0,18.0,1.7,0.6,1.0,45.0,0.0,2.0,4.0,3.0,1.0,1.0,2.0,-1.0,-1.7,-0.95,0.4,2.5,-2.1,-3.52,-3.19
1466,Rob Holding,eng ENG,DF,Arsenal,Premier League,24.0,1995.0,30.0,2558.0,85.0,74.8,28.4,28.0,90.0,27.0,2.0,24.0,5.0,1.57,37.0,26.0,11.0,0.39,-0.14,37.2,33.8,3.4,0.12,-0.44
1467,Lucas Höler,de GER,"FW,MF",Freiburg,Bundesliga,26.0,1994.0,33.0,2089.0,63.0,68.3,23.2,22.0,78.0,7.0,11.0,33.0,0.0,1.36,34.0,35.0,-1.0,-0.04,-0.14,32.4,33.1,-0.7,-0.03,0.55
1468,Mason Holgate,eng ENG,DF,Everton,Premier League,23.0,1996.0,28.0,2287.0,82.0,66.9,25.4,26.0,87.0,22.0,2.0,15.0,3.0,1.5,26.0,32.0,-6.0,-0.24,-0.63,26.6,33.5,-6.9,-0.27,-0.46
1469,Jordan Holsgrove,sct SCO,MF,Celta Vigo,La Liga,20.0,1999.0,5.0,145.0,29.0,4.2,1.6,0.0,,0.0,5.0,29.0,6.0,1.6,1.0,2.0,-1.0,-0.62,-0.59,0.7,2.2,-1.5,-0.91,-0.94
1470,Franck Honorat,fr FRA,"MF,FW",Brest,Ligue 1,23.0,1996.0,36.0,2458.0,68.0,71.9,27.3,28.0,81.0,9.0,8.0,24.0,0.0,1.06,35.0,45.0,-10.0,-0.37,0.2,33.9,42.1,-8.1,-0.3,-0.3
1471,Matthew Hoppe,us USA,FW,Schalke 04,Bundesliga,19.0,2001.0,22.0,1305.0,59.0,42.6,14.5,15.0,79.0,3.0,7.0,16.0,3.0,0.55,13.0,33.0,-20.0,-1.38,0.72,12.7,28.4,-15.7,-1.08,0.19
1472,Jannes Horn,de GER,DF,Köln,Bundesliga,23.0,1997.0,29.0,1768.0,61.0,57.8,19.6,20.0,78.0,12.0,9.0,23.0,4.0,1.1,22.0,42.0,-20.0,-1.02,-0.6,24.1,36.3,-12.2,-0.62,-0.57
1473,Timo Horn,de GER,GK,Köln,Bundesliga,27.0,1993.0,34.0,3009.0,89.0,98.3,33.4,34.0,89.0,33.0,0.0,,0.0,0.97,33.0,59.0,-26.0,-0.78,-0.78,40.3,52.2,-12.0,-0.36,1.55
1474,Fraser Hornby,sct SCO,"FW,MF",Reims,Ligue 1,20.0,1999.0,3.0,35.0,12.0,1.0,0.4,0.0,,0.0,3.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.21,0.4,1.6,-1.2,-3.25,-2.59
1475,Krisztofer Horváth,hu HUN,MF,Torino,Serie A,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1476,Conor Hourihane,ie IRL,MF,Aston Villa,Premier League,29.0,1991.0,4.0,225.0,56.0,6.6,2.5,3.0,70.0,0.0,1.0,16.0,11.0,1.5,4.0,2.0,2.0,0.8,0.6,3.6,2.1,1.4,0.57,0.57
1477,Lukáš Hrádecký,fi FIN,GK,Leverkusen,Bundesliga,30.0,1989.0,29.0,2565.0,88.0,83.8,28.5,29.0,88.0,28.0,0.0,,0.0,1.66,48.0,29.0,19.0,0.67,1.58,38.6,30.3,8.3,0.29,0.51
1478,Ajdin Hrustic,au AUS,"MF,DF",Eint Frankfurt,Bundesliga,24.0,1996.0,11.0,272.0,25.0,8.9,3.0,1.0,74.0,0.0,10.0,20.0,16.0,2.09,9.0,0.0,9.0,2.98,2.75,7.0,2.4,4.6,1.5,1.27
1479,Florian Hübner,de GER,DF,Union Berlin,Bundesliga,29.0,1991.0,6.0,525.0,88.0,17.2,5.8,6.0,88.0,5.0,0.0,,16.0,1.83,8.0,4.0,4.0,0.69,0.58,9.0,6.4,2.6,0.44,0.38
1480,Callum Hudson-Odoi,eng ENG,"FW,DF",Chelsea,Premier League,19.0,2000.0,23.0,1059.0,46.0,31.0,11.8,10.0,73.0,2.0,13.0,26.0,10.0,1.87,22.0,5.0,17.0,1.44,1.25,21.4,6.3,15.1,1.28,0.63
1482,Niall Huggins,wls WAL,DF,Leeds United,Premier League,19.0,2000.0,1.0,38.0,38.0,1.1,0.4,0.0,,0.0,1.0,38.0,8.0,0.0,2.0,0.0,2.0,4.74,4.58,0.7,0.1,0.6,1.32,1.39
1483,Liam Hughes,nir NIR,GK,Liverpool,Premier League,18.0,2001.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
1484,Mats Hummels,de GER,DF,Dortmund,Bundesliga,31.0,1988.0,33.0,2813.0,85.0,91.9,31.3,32.0,87.0,27.0,1.0,28.0,0.0,1.85,67.0,45.0,22.0,0.7,-1.85,62.2,38.4,23.8,0.76,0.45
1485,Adrien Hunou,fr FRA,"FW,MF",Rennes,Ligue 1,26.0,1994.0,20.0,589.0,29.0,17.2,6.5,5.0,62.0,0.0,15.0,19.0,13.0,1.35,11.0,5.0,6.0,0.92,0.73,12.2,5.2,7.0,1.06,0.98
1486,Klaas-Jan Huntelaar,nl NED,FW,Schalke 04,Bundesliga,36.0,1983.0,9.0,588.0,65.0,19.2,6.5,7.0,80.0,2.0,2.0,13.0,0.0,0.78,7.0,15.0,-8.0,-1.22,0.71,6.2,10.7,-4.5,-0.69,0.63
1487,Elseid Hysaj,al ALB,DF,Napoli,Serie A,26.0,1994.0,24.0,1768.0,74.0,51.7,19.6,20.0,84.0,13.0,4.0,23.0,8.0,2.21,48.0,18.0,30.0,1.53,0.71,32.4,21.7,10.7,0.54,-0.24
1488,Pierre Højbjerg,dk DEN,MF,Tottenham,Premier League,24.0,1995.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.63,68.0,45.0,23.0,0.61,,53.1,49.1,4.0,0.1,
1489,Simone Iacoponi,it ITA,DF,Parma,Serie A,33.0,1987.0,16.0,1193.0,75.0,34.9,13.3,13.0,86.0,11.0,3.0,23.0,6.0,0.63,14.0,26.0,-12.0,-0.91,0.39,15.8,18.6,-2.8,-0.21,0.42
1490,Iago,br BRA,DF,Augsburg,Bundesliga,23.0,1997.0,18.0,1560.0,87.0,51.0,17.3,18.0,87.0,14.0,0.0,,1.0,1.22,21.0,24.0,-3.0,-0.17,0.73,20.2,27.4,-7.2,-0.42,0.35
1491,Roger Ibanez,br BRA,DF,Roma,Serie A,21.0,1998.0,30.0,2398.0,80.0,70.1,26.6,28.0,84.0,22.0,2.0,28.0,1.0,1.77,48.0,39.0,9.0,0.34,0.25,48.7,30.8,17.9,0.7,0.56
1492,Vedad Ibišević,ba BIH,FW,Schalke 04,Bundesliga,35.0,1984.0,4.0,156.0,39.0,5.1,1.7,1.0,56.0,0.0,3.0,33.0,4.0,0.5,2.0,3.0,-1.0,-0.58,1.28,1.8,4.7,-2.9,-1.69,-0.53
1493,Vicente Iborra,es ESP,MF,Villarreal,La Liga,32.0,1988.0,13.0,928.0,71.0,27.1,10.3,10.0,84.0,8.0,3.0,31.0,0.0,1.69,15.0,5.0,10.0,0.97,0.75,15.2,7.7,7.4,0.72,0.49
1494,Didier Ibrahim Ndong,ga GAB,MF,Dijon,Ligue 1,26.0,1994.0,29.0,2610.0,90.0,76.3,29.0,29.0,90.0,29.0,0.0,,0.0,0.48,20.0,50.0,-30.0,-1.03,0.97,26.0,55.8,-29.8,-1.03,-0.02
1495,Zlatan Ibrahimović,se SWE,FW,Milan,Serie A,38.0,1981.0,19.0,1493.0,79.0,43.7,16.6,18.0,83.0,12.0,1.0,6.0,0.0,2.21,31.0,21.0,10.0,0.6,-0.47,32.3,23.9,8.4,0.51,-0.21
1496,Frederik Ibsen,dk DEN,DF,West Ham,Premier League,20.0,1999.0,0.0,,,,,0.0,,,0.0,,11.0,,,,,,,,,,,
1497,Mauro Icardi,ar ARG,FW,Paris S-G,Ligue 1,27.0,1993.0,20.0,1079.0,54.0,31.5,12.0,11.0,84.0,7.0,9.0,17.0,1.0,2.35,32.0,12.0,20.0,1.67,0.21,28.4,13.6,14.8,1.24,0.29
1498,Hubert Idasiak,pl POL,GK,Napoli,Serie A,18.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
1499,Oussama Idrissi,ma MAR,"FW,MF",Sevilla,La Liga,24.0,1996.0,3.0,27.0,9.0,0.8,0.3,0.0,,0.0,3.0,9.0,10.0,2.0,2.0,0.0,2.0,6.67,6.19,1.1,0.4,0.7,2.43,1.93
1500,Blendi Idrizi,xk KVX,MF,Schalke 04,Bundesliga,22.0,1998.0,3.0,238.0,79.0,7.8,2.6,3.0,79.0,0.0,0.0,,0.0,1.0,5.0,6.0,-1.0,-0.38,1.54,3.5,5.4,-1.9,-0.73,0.5
1501,Odion Ighalo,ng NGA,FW,Manchester Utd,Premier League,31.0,1989.0,1.0,10.0,10.0,0.3,0.1,0.0,,0.0,1.0,10.0,1.0,0.0,0.0,1.0,-1.0,-9.0,-9.79,0.0,0.1,0.0,-0.43,-0.92
1502,Iglesias,es ESP,"DF,MF",Getafe,La Liga,22.0,1998.0,10.0,605.0,61.0,17.7,6.7,7.0,82.0,5.0,3.0,9.0,7.0,1.2,4.0,8.0,-4.0,-0.6,-0.24,6.8,5.6,1.2,0.18,0.41
1503,Borja Iglesias,es ESP,FW,Betis,La Liga,27.0,1993.0,28.0,1411.0,50.0,41.3,15.7,15.0,74.0,3.0,13.0,24.0,7.0,1.57,24.0,11.0,13.0,0.83,1.41,23.8,15.5,8.3,0.53,0.8
1504,Igor,br BRA,DF,Fiorentina,Serie A,22.0,1998.0,21.0,1168.0,56.0,34.2,13.0,13.0,80.0,9.0,8.0,15.0,11.0,1.19,10.0,19.0,-9.0,-0.69,-0.57,13.8,15.7,-1.9,-0.14,0.44
1505,Kelechi Iheanacho,ng NGA,FW,Leicester City,Premier League,23.0,1996.0,25.0,1459.0,58.0,42.7,16.2,16.0,83.0,10.0,9.0,15.0,13.0,1.48,30.0,23.0,7.0,0.43,-0.07,24.9,18.5,6.4,0.4,0.24
1506,Jonathan Ikone,fr FRA,"MF,FW",Lille,Ligue 1,22.0,1998.0,37.0,2177.0,59.0,63.7,24.2,26.0,75.0,6.0,11.0,21.0,0.0,2.24,36.0,20.0,16.0,0.66,-1.15,27.2,20.6,6.7,0.28,-0.59
1508,Yun Il-lok,kr KOR,"MF,FW",Montpellier,Ligue 1,28.0,1992.0,12.0,312.0,26.0,9.1,3.5,3.0,60.0,0.0,9.0,15.0,18.0,1.33,6.0,5.0,1.0,0.29,0.38,6.3,6.9,-0.7,-0.19,0.21
1509,Ivan Ilić,rs SRB,MF,Hellas Verona,Serie A,19.0,2001.0,29.0,1835.0,63.0,53.7,20.4,19.0,80.0,11.0,10.0,32.0,9.0,1.0,22.0,28.0,-6.0,-0.29,-0.52,23.3,26.7,-3.5,-0.17,-0.13
1510,Josip Iličić,si SVN,"MF,FW",Atalanta,Serie A,32.0,1988.0,28.0,1526.0,55.0,44.6,17.0,17.0,69.0,2.0,11.0,33.0,5.0,2.04,38.0,17.0,21.0,1.24,0.19,33.6,16.3,17.3,1.02,0.25
1511,Matei Ilie,ro ROU,DF,Hellas Verona,Serie A,17.0,2002.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1512,Julián Illanes,ar ARG,DF,Fiorentina,Serie A,23.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1513,Asier Illarramendi,es ESP,MF,Real Sociedad,La Liga,30.0,1990.0,6.0,337.0,56.0,9.9,3.7,6.0,56.0,0.0,0.0,,6.0,2.17,8.0,2.0,6.0,1.6,1.16,6.5,1.5,5.0,1.35,0.87
1514,Tiago Ilori,pt POR,DF,Lorient,Ligue 1,27.0,1993.0,0.0,,,,,0.0,,,0.0,,2.0,,,,,,,,,,,
1515,Stefan Ilsanker,at AUT,"MF,DF",Eint Frankfurt,Bundesliga,31.0,1989.0,27.0,1578.0,58.0,51.6,17.5,17.0,84.0,11.0,10.0,16.0,7.0,1.74,32.0,30.0,2.0,0.11,-0.74,27.1,29.8,-2.7,-0.15,-1.02
1516,Ciro Immobile,it ITA,FW,Lazio,Serie A,30.0,1990.0,35.0,2849.0,81.0,83.3,31.7,34.0,83.0,16.0,1.0,35.0,0.0,1.91,55.0,44.0,11.0,0.35,1.14,50.6,36.9,13.6,0.43,0.87
1517,Riccardo Improta,it ITA,"DF,MF",Benevento,Serie A,26.0,1993.0,34.0,2335.0,69.0,68.3,25.9,23.0,85.0,15.0,11.0,34.0,1.0,0.91,26.0,50.0,-24.0,-0.93,-0.01,29.8,40.9,-11.1,-0.43,0.61
1518,Iñaki,es ESP,GK,Osasuna,La Liga,23.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
1519,Roberto Inglese,it ITA,FW,Parma,Serie A,28.0,1991.0,14.0,576.0,41.0,16.8,6.4,6.0,65.0,1.0,8.0,24.0,2.0,0.43,5.0,15.0,-10.0,-1.56,-0.49,4.9,10.1,-5.2,-0.82,-0.4
1520,Danny Ings,eng ENG,FW,Southampton,Premier League,28.0,1992.0,29.0,2173.0,75.0,63.5,24.1,26.0,79.0,13.0,3.0,41.0,0.0,1.28,33.0,40.0,-7.0,-0.29,0.72,27.4,30.5,-3.0,-0.13,0.51
1521,Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,Bundesliga,24.0,1996.0,30.0,1963.0,65.0,64.2,21.8,24.0,76.0,9.0,6.0,25.0,0.0,1.33,30.0,28.0,2.0,0.09,-0.32,28.0,27.1,0.9,0.04,-0.22
1522,Ryan Inniss,eng ENG,DF,Crystal Palace,Premier League,25.0,1995.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
1523,Garissone Innocent,ht HAI,GK,Paris S-G,Ligue 1,20.0,2000.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
1524,Nassim Innocenti,bf BFA,DF,Lille,Ligue 1,18.0,2002.0,0.0,,,,,0.0,,,0.0,,5.0,,,,,,,,,,,
1525,Lorenzo Insigne,it ITA,FW,Napoli,Serie A,29.0,1991.0,35.0,2865.0,82.0,83.8,31.8,33.0,85.0,21.0,2.0,38.0,0.0,2.11,75.0,30.0,45.0,1.41,1.41,58.6,34.0,24.6,0.77,0.68
1526,Roberto Insigne,it ITA,"MF,FW",Benevento,Serie A,26.0,1994.0,30.0,1599.0,53.0,46.8,17.8,17.0,69.0,2.0,13.0,32.0,7.0,0.77,20.0,40.0,-20.0,-1.13,-0.38,21.6,31.0,-9.4,-0.53,0.18
1527,Pablo Insua,es ESP,DF,Huesca,La Liga,26.0,1993.0,20.0,1587.0,79.0,46.4,17.6,17.0,87.0,13.0,3.0,36.0,9.0,0.95,17.0,25.0,-8.0,-0.45,0.09,21.1,23.8,-2.7,-0.15,0.18
1528,Takashi Inui,jp JPN,"MF,FW",Eibar,La Liga,32.0,1988.0,28.0,1819.0,65.0,53.2,20.2,22.0,75.0,8.0,6.0,27.0,10.0,0.82,15.0,25.0,-10.0,-0.49,0.24,24.5,24.4,0.1,0.01,0.04
1529,Artur Ioniță,md MDA,MF,Benevento,Serie A,29.0,1990.0,36.0,2835.0,79.0,82.9,31.5,34.0,81.0,20.0,2.0,34.0,0.0,0.86,34.0,64.0,-30.0,-0.95,-0.18,33.2,55.1,-21.9,-0.7,-0.43
1530,Tim Iroegbunam,eng ENG,MF,West Brom,Premier League,17.0,2003.0,0.0,,,,,0.0,,,0.0,,1.0,,,,,,,,,,,
1531,Alexander Isak,se SWE,FW,Real Sociedad,La Liga,20.0,1999.0,34.0,2340.0,69.0,68.4,26.0,30.0,75.0,5.0,4.0,26.0,4.0,1.59,39.0,22.0,17.0,0.65,0.32,41.6,24.6,17.1,0.66,0.28
1532,Isco,es ESP,MF,Real Madrid,La Liga,28.0,1992.0,25.0,908.0,36.0,26.5,10.1,8.0,66.0,1.0,17.0,22.0,9.0,2.24,16.0,10.0,6.0,0.59,-0.59,15.7,13.9,1.8,0.17,-0.62
1534,Ardian Ismajli,al ALB,DF,Spezia,Serie A,23.0,1996.0,17.0,1297.0,76.0,37.9,14.4,14.0,88.0,12.0,3.0,21.0,12.0,1.29,21.0,27.0,-6.0,-0.42,0.18,16.6,24.3,-7.7,-0.54,-0.08
1535,Franco Israel,uy URU,GK,Juventus,Serie A,20.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
