,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
1558,Thiago Maia,Lille,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1560,Arne Maier,Hertha BSC,5.9,0,6,3,50.0,1.01,0.50,0.00,0.00,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1561,Habib Maiga,Metz,25.2,1,29,9,31.0,1.15,0.36,0.03,0.11,22.5,0,0,0,1.6,1.6,0.05,-0.6,-0.6
1562,Mike Maignan,Lille,28.0,0,1,0,0.0,0.04,0.00,0.00,0.0,13.5,0,0,0,0.0,0.0,0.04,0.0,0.0
1563,Ainsley Maitland-Niles,Arsenal,15.4,0,4,1,25.0,0.26,0.06,0.00,0.00,18.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1564,Josh Maja,Bordeaux,8.2,6,18,12,66.7,2.20,1.47,0.33,0.50,16.4,0,0,0,3.6,3.6,0.20,+2.4,+2.4
1565,Abdul Majeed Waris,Strasbourg,4.1,2,6,2,33.3,1.46,0.49,0.33,1.00,15.5,0,0,0,1.1,1.1,0.19,+0.9,+0.9
1566,Zan Majer,Lecce,18.5,1,20,8,40.0,1.08,0.43,0.05,0.13,21.4,1,0,0,1.8,1.8,0.09,-0.8,-0.8
1567,Jean-Victor Makengo,Toulouse,11.0,2,14,4,28.6,1.28,0.36,0.14,0.50,24.9,0,0,0,0.8,0.8,0.06,+1.2,+1.2
1568,Nemanja Maksimovic,Getafe,32.2,2,34,11,32.4,1.06,0.34,0.06,0.18,14.4,0,0,0,3.0,3.0,0.09,-1.0,-1.0
1569,Nikola Maksimovic,Napoli,20.0,1,4,1,25.0,0.20,0.05,0.25,1.00,11.3,0,0,0,0.4,0.4,0.10,+0.6,+0.6
1570,Kevin Malcuit,Napoli,2.8,0,2,0,0.0,0.70,0.00,0.00,0.0,23.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1571,Daniel Maldini,Milan,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1572,Ruslan Malinovskyi,Atalanta,17.1,8,78,27,34.6,4.57,1.58,0.10,0.30,24.8,12,0,1,4.4,3.6,0.05,+3.6,+4.4
1573,Yunus Malli,Union Berlin,7.5,0,12,4,33.3,1.60,0.53,0.00,0.00,17.0,0,0,0,1.2,1.2,0.10,-1.2,-1.2
1574,Hugo Mallo,Celta Vigo,21.8,0,6,3,50.0,0.27,0.14,0.00,0.00,18.0,0,0,0,0.5,0.5,0.08,-0.5,-0.5
1575,Streli Mamba,Paderborn 07,16.9,5,23,10,43.5,1.36,0.59,0.22,0.50,16.4,0,0,0,4.6,4.6,0.20,+0.4,+0.4
1576,Hianga Mananga Mbock,Brest,1.6,1,4,1,25.0,2.55,0.64,0.25,1.00,23.5,0,0,0,0.2,0.2,0.05,+0.8,+0.8
1577,Vincent Manceau,Angers,22.0,0,8,2,25.0,0.36,0.09,0.00,0.00,20.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3
1578,Gianluca Mancini,Roma,30.4,1,21,5,23.8,0.69,0.16,0.05,0.20,11.5,0,0,0,2.6,2.6,0.13,-1.6,-1.6
1579,Marco Mancosu,Lecce,27.1,14,73,22,30.1,2.69,0.81,0.07,0.23,21.4,10,9,11,15.5,6.9,0.09,-1.5,-1.9
1580,Steve Mandanda,Marseille,26.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1581,Reinildo Mandava,Lille,12.3,0,2,0,0.0,0.16,0.00,0.00,0.0,27.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1582,Aissa Mandi,Betis,28.6,0,11,3,27.3,0.38,0.10,0.00,0.00,11.3,0,0,0,1.5,1.5,0.14,-1.5,-1.5
1583,Rolando Mandragora,Udinese,22.8,0,55,8,14.5,2.41,0.35,0.00,0.00,21.2,5,0,0,3.6,3.6,0.07,-3.6,-3.6
1584,Sadio Mane,Liverpool,30.5,18,77,36,46.8,2.52,1.18,0.23,0.50,13.5,0,0,0,13.2,13.2,0.18,+4.8,+4.8
1586,Eliaquim Mangala,Valencia,7.5,0,1,0,0.0,0.13,0.00,0.00,0.0,10.1,0,0,0,0.1,0.1,0.14,-0.1,-0.1
1587,Thomas Mangani,Angers,20.8,2,30,6,20.0,1.44,0.29,0.07,0.33,23.0,4,0,0,1.7,1.7,0.06,+0.3,+0.3
1588,Massimiliano Mangraviti,Brescia,10.8,0,3,0,0.0,0.28,0.00,0.00,0.0,9.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3
1589,Kostas Manolas,Napoli,24.2,4,17,7,41.2,0.70,0.29,0.24,0.57,11.4,0,0,0,1.6,1.6,0.10,+2.4,+2.4
1590,Javier Manquillo,Newcastle Utd,17.8,0,1,0,0.0,0.06,0.00,0.00,0.0,11.8,0,0,0,0.0,0.0,0.04,0.0,0.0
1591,Giacomo Manzari,Sassuolo,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1592,Myziane Maolida,Nice,7.5,1,15,5,33.3,2.00,0.67,0.07,0.20,16.4,0,0,0,1.5,1.5,0.10,-0.5,-0.5
1593,Faitout Maouassa,Rennes,20.0,3,12,7,58.3,0.60,0.35,0.25,0.43,22.9,0,0,0,0.6,0.6,0.05,+2.4,+2.4
1594,Fernando Marcal,Lyon,9.2,0,4,1,25.0,0.43,0.11,0.00,0.00,25.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1595,Marcelo,Real Madrid,14.4,1,17,5,29.4,1.18,0.35,0.06,0.20,22.6,0,0,0,0.5,0.5,0.03,+0.5,+0.5
1596,Marcelo,Lyon,16.7,0,8,2,25.0,0.48,0.12,0.00,0.00,10.4,0,0,0,0.7,0.7,0.08,-0.7,-0.7
1597,Solly March,Brighton,12.7,0,21,8,38.1,1.65,0.63,0.00,0.00,18.5,1,0,0,1.4,1.4,0.07,-1.4,-1.4
1598,Gian Marco Ferrari,Sassuolo,21.1,0,12,2,16.7,0.57,0.09,0.00,0.00,9.0,0,0,0,1.3,1.3,0.11,-1.3,-1.3
1599,Oscar de Marcos,Athletic Club,6.0,0,1,0,0.0,0.17,0.00,0.00,0.0,17.8,0,0,0,0.0,0.0,0.05,0.0,0.0
1600,Dario Maresic,Reims,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1601,Miguel Mari,Eibar,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1602,Pablo Mari,Arsenal,1.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1603,Jose Maria Gimenez,Atlético Madrid,19.5,0,11,2,18.2,0.56,0.10,0.00,0.00,12.1,0,0,0,0.9,0.9,0.09,-0.9,-0.9
1604,Mariano,Real Madrid,0.5,1,6,2,33.3,12.00,4.00,0.17,0.50,11.6,0,0,0,0.9,0.9,0.15,+0.1,+0.1
1605,Adrian Mariappa,Watford,16.8,0,3,0,0.0,0.18,0.00,0.00,0.0,11.1,0,0,0,0.2,0.2,0.08,-0.2,-0.2
1606,Jordan Marie,Dijon,2.2,0,1,0,0.0,0.45,0.00,0.00,0.0,30.3,0,0,0,0.0,0.0,0.04,0.0,0.0
1607,Federico Marigosu,Cagliari,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1608,Adrian Marin,Alavés,9.5,0,3,0,0.0,0.32,0.00,0.00,0.0,14.3,0,0,0,0.7,0.7,0.23,-0.7,-0.7
1609,Guillermo Maripan,Alavés,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1610,Guillermo Maripan,Monaco,19.5,2,12,4,33.3,0.62,0.21,0.17,0.50,13.8,0,0,0,1.9,1.9,0.16,+0.1,+0.1
1612,Marlon,Sassuolo,20.2,0,4,1,25.0,0.20,0.05,0.00,0.00,15.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7
1613,Omar Marmoush,Wolfsburg,0.9,0,1,1,100.0,1.11,1.11,0.00,0.00,10.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1614,Gonzalo Maroni,Sampdoria,2.0,0,4,1,25.0,1.99,0.50,0.00,0.00,27.5,1,0,1,1.0,0.2,0.05,-1.0,-0.2
1615,Marquinhos,Paris S-G,16.4,3,11,3,27.3,0.67,0.18,0.27,1.00,10.0,0,0,0,1.9,1.9,0.17,+1.1,+1.1
1616,Bruno Martella,Brescia,14.1,0,10,2,20.0,0.71,0.14,0.00,0.00,23.9,1,0,0,0.3,0.3,0.03,-0.3,-0.3
1617,Roger Marti,Levante,25.2,11,53,20,37.7,2.10,0.79,0.13,0.35,17.6,0,4,4,10.5,7.4,0.14,+0.5,-0.4
1618,Anthony Martial,Manchester Utd,29.2,17,79,38,48.1,2.71,1.30,0.22,0.45,16.5,0,0,1,12.1,11.3,0.14,+4.9,+5.7
1619,Aaron Martin,Mainz 05,19.9,0,9,3,33.3,0.45,0.15,0.00,0.00,23.8,1,0,0,0.3,0.3,0.04,-0.3,-0.3
1620,Daniel Martin,Betis,5.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1621,David Martin,West Ham,4.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1622,Jonas Martin,Rennes,1.3,0,1,0,0.0,0.80,0.00,0.00,0.0,10.9,0,0,0,0.1,0.1,0.10,-0.1,-0.1
1623,Jonas Martin,Strasbourg,2.7,0,1,0,0.0,0.36,0.00,0.00,0.0,22.9,0,0,1,0.8,0.0,0.05,-0.8,0.0
1624,Josh Martin,Norwich City,0.4,0,1,1,100.0,2.43,2.43,0.00,0.00,13.0,0,0,0,0.1,0.1,0.08,-0.1,-0.1
1625,Gabriel Martinelli,Arsenal,7.4,3,12,5,41.7,1.63,0.68,0.25,0.60,12.9,0,0,0,2.2,2.2,0.18,+0.8,+0.8
1626,Alex Martinez,Granada,0.2,0,1,0,0.0,6.00,0.00,0.00,0.0,20.8,1,0,0,0.1,0.1,0.07,-0.1,-0.1
1627,Emiliano Martinez,Arsenal,8.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1628,Inigo Martinez,Athletic Club,33.0,1,27,4,14.8,0.82,0.12,0.04,0.25,15.5,4,0,0,2.3,2.3,0.09,-1.3,-1.3
1629,Javi Martinez,Osasuna,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1630,Javi Martinez,Bayern Munich,7.5,0,1,0,0.0,0.13,0.00,0.00,0.0,3.6,0,0,0,0.2,0.2,0.23,-0.2,-0.2
1631,Jose Martinez,Granada,13.2,0,2,0,0.0,0.15,0.00,0.00,0.0,14.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1632,Lautaro Martinez,Inter,27.2,14,122,41,33.6,4.48,1.50,0.10,0.29,15.9,1,2,3,14.6,12.3,0.10,-0.6,-0.3
1633,Pablo Martinez,Levante,0.4,0,1,0,0.0,2.73,0.00,0.00,0.0,23.0,1,0,0,0.1,0.1,0.07,-0.1,-0.1
1634,Pablo Martinez,Nîmes,26.0,2,13,3,23.1,0.50,0.12,0.15,0.67,15.6,0,0,0,1.1,1.1,0.08,+0.9,+0.9
1635,Gelson Martins,Monaco,18.6,4,28,10,35.7,1.51,0.54,0.14,0.40,15.5,0,0,0,5.0,5.0,0.18,-1.0,-1.0
1636,Adam Marusic,Lazio,10.5,2,11,6,54.5,1.05,0.57,0.18,0.33,12.6,0,0,0,1.9,1.9,0.17,+0.1,+0.1
1638,Omar Mascarell,Schalke 04,22.5,0,10,2,20.0,0.44,0.09,0.00,0.00,24.8,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1639,Andrea Masiello,Genoa,14.7,0,7,1,14.3,0.48,0.07,0.00,0.00,22.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
1640,Andrea Masiello,Atalanta,6.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1641,Adam Masina,Watford,20.2,1,15,3,20.0,0.74,0.15,0.07,0.33,21.1,1,0,0,0.9,0.9,0.06,+0.1,+0.1
1642,Jordi Masip,Valladolid,35.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1643,Arthur Masuaku,West Ham,10.4,0,5,2,40.0,0.48,0.19,0.00,0.00,27.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1
1644,Jaime Mata,Getafe,30.5,11,54,20,37.0,1.77,0.66,0.15,0.40,14.1,0,3,4,11.0,7.9,0.15,0.0,+0.1
1645,Juan Mata,Manchester Utd,8.4,0,10,2,20.0,1.19,0.24,0.00,0.00,18.5,2,0,0,1.1,1.1,0.11,-1.1,-1.1
1646,Ales Mateju,Brescia,28.3,0,6,4,66.7,0.21,0.14,0.00,0.00,14.5,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1647,Jean-Philippe Mateta,Mainz 05,11.7,3,34,11,32.4,2.91,0.94,0.06,0.18,12.3,0,1,1,5.9,5.2,0.15,-2.9,-3.2
1648,Nemanja Matic,Manchester Utd,17.6,0,7,2,28.6,0.40,0.11,0.00,0.00,26.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1649,Joel Matip,Liverpool,7.8,1,4,1,25.0,0.51,0.13,0.25,1.00,10.2,0,0,0,0.3,0.3,0.09,+0.7,+0.7
1650,Rabbi Matondo,Schalke 04,12.9,2,23,7,30.4,1.78,0.54,0.09,0.29,18.0,0,0,0,3.2,3.2,0.14,-1.2,-1.2
1651,Alessandro Matri,Brescia,1.0,0,6,1,16.7,6.07,1.01,0.00,0.00,16.0,0,0,0,0.4,0.4,0.06,-0.4,-0.4
1652,Federico Mattiello,Cagliari,10.3,0,7,2,28.6,0.68,0.19,0.00,0.00,21.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1653,Blaise Matuidi,Juventus,24.9,0,14,6,42.9,0.56,0.24,0.00,0.00,20.0,0,0,0,0.9,0.9,0.06,-0.9,-0.9
1654,Neal Maupay,Brighton,30.7,10,94,36,38.3,3.06,1.17,0.10,0.25,15.5,0,1,2,13.4,11.8,0.13,-3.4,-2.8
1655,Stephy Mavididi,Dijon,15.5,5,26,9,34.6,1.68,0.58,0.19,0.56,16.1,0,0,0,2.9,2.9,0.11,+2.1,+2.1
1656,Philipp Max,Augsburg,30.1,8,35,12,34.3,1.16,0.40,0.20,0.58,24.5,14,1,1,3.6,2.8,0.08,+4.4,+4.2
1657,Alexandru Maxim,Mainz 05,1.3,0,3,0,0.0,2.31,0.00,0.00,0.0,21.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1658,Eric Maxim Choupo-Moting,Paris S-G,5.0,3,18,8,44.4,3.59,1.60,0.17,0.38,12.0,0,0,0,2.6,2.6,0.14,+0.4,+0.4
1659,Kevin Mayi,Brest,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1660,Borja Mayoral,Levante,23.8,8,47,20,42.6,1.98,0.84,0.17,0.40,13.4,0,0,0,10.1,10.1,0.21,-2.1,-2.1
1661,Luca Mazzitelli,Sassuolo,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1662,Kevin Mbabu,Wolfsburg,18.8,3,11,3,27.3,0.58,0.16,0.27,1.00,11.3,0,0,0,1.7,1.7,0.16,+1.3,+1.3
1664,Kylian Mbappe,Paris S-G,16.8,18,87,49,56.3,5.18,2.91,0.21,0.37,14.2,0,0,0,15.6,15.6,0.18,+2.4,+2.4
1665,Ibrahima Mbaye,Bologna,16.7,0,6,1,16.7,0.36,0.06,0.00,0.00,11.9,0,0,0,0.7,0.7,0.12,-0.7,-0.7
1666,Loic Mbe Soh,Paris S-G,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1667,Isaac Mbenza,Amiens,0.9,0,4,1,25.0,4.29,1.07,0.00,0.00,23.9,1,0,0,0.2,0.2,0.06,-0.2,-0.2
1668,Nathanael Mbuku,Reims,4.4,0,8,1,12.5,1.82,0.23,0.00,0.00,15.6,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1669,James McArthur,Crystal Palace,34.3,0,28,6,21.4,0.82,0.17,0.00,0.00,18.5,0,0,0,2.0,2.0,0.07,-2.0,-2.0
1670,Oliver McBurnie,Sheffield Utd,23.5,6,50,24,48.0,2.13,1.02,0.12,0.25,10.3,0,0,0,7.7,7.7,0.15,-1.7,-1.7
1671,Alex McCarthy,Southampton,28.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1672,James McCarthy,Crystal Palace,18.7,0,12,3,25.0,0.64,0.16,0.00,0.00,22.2,0,0,0,0.5,0.5,0.04,-0.5,-0.5
1673,John McGinn,Aston Villa,25.7,3,55,20,36.4,2.14,0.78,0.05,0.15,21.3,1,0,0,3.9,3.9,0.07,-0.9,-0.9
1674,David McGoldrick,Sheffield Utd,20.2,2,46,20,43.5,2.28,0.99,0.04,0.10,14.5,0,0,0,8.0,8.0,0.17,-6.0,-6.0
1675,Michael McGovern,Norwich City,1.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1676,Weston McKennie,Schalke 04,23.0,3,32,8,25.0,1.39,0.35,0.09,0.38,18.8,0,0,0,2.7,2.7,0.08,+0.3,+0.3
1677,Kenny McLean,Norwich City,33.0,1,30,10,33.3,0.91,0.30,0.03,0.10,21.6,2,0,0,1.4,1.4,0.05,-0.4,-0.4
1678,Dwight McNeil,Burnley,37.1,2,48,14,29.2,1.29,0.38,0.04,0.14,24.0,10,0,0,2.3,2.3,0.05,-0.3,-0.3
1679,Scott McTominay,Manchester Utd,19.7,4,29,10,34.5,1.47,0.51,0.14,0.40,20.9,0,0,0,2.2,2.2,0.08,+1.8,+1.8
1680,Biagio Meccariello,Lecce,8.5,1,6,2,33.3,0.70,0.23,0.17,0.50,15.1,0,0,0,0.4,0.4,0.07,+0.6,+0.6
1681,Gary Medel,Bologna,19.8,0,5,1,20.0,0.25,0.05,0.00,0.00,26.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2
1682,Ben Mee,Burnley,32.0,1,17,6,35.3,0.53,0.19,0.06,0.17,9.0,0,0,0,1.7,1.7,0.10,-0.7,-0.7
1683,Joshua Mees,Union Berlin,3.6,0,9,3,33.3,2.49,0.83,0.00,0.00,22.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1684,Admir Mehmedi,Wolfsburg,13.3,2,23,9,39.1,1.72,0.68,0.09,0.22,17.1,0,0,0,1.6,1.6,0.07,+0.4,+0.4
1685,Soualiho Meite,Torino,24.5,0,23,3,13.0,0.94,0.12,0.00,0.00,23.7,0,0,0,1.2,1.2,0.05,-1.2,-1.2
1686,Farid El Melali,Angers,3.4,3,6,5,83.3,1.76,1.47,0.50,0.60,14.7,0,0,0,1.4,1.4,0.23,+1.6,+1.6
1687,Oscar Melendo,Espanyol,12.4,0,3,0,0.0,0.24,0.00,0.00,0.0,19.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1688,Gonzalo Melero,Levante,13.7,2,17,7,41.2,1.24,0.51,0.06,0.14,14.2,0,1,1,3.1,2.3,0.14,-1.1,-1.3
1690,Arthur Melo,Barcelona,13.1,3,8,5,62.5,0.61,0.38,0.38,0.60,23.2,0,0,0,1.3,1.3,0.16,+1.7,+1.7
1691,Memphis,Lyon,11.3,9,47,20,42.6,4.16,1.77,0.17,0.40,21.1,7,1,1,4.7,3.9,0.08,+4.3,+4.1
1692,Pedro Mendes,Montpellier,15.3,1,9,3,33.3,0.59,0.20,0.11,0.33,13.5,0,0,0,1.7,1.7,0.19,-0.7,-0.7
1693,Thiago Mendes,Lyon,20.1,0,26,3,11.5,1.29,0.15,0.00,0.00,26.0,0,0,0,1.2,1.2,0.05,-1.2,-1.2
1694,Brais Mendez,Celta Vigo,16.4,0,25,8,32.0,1.52,0.49,0.00,0.00,22.7,0,0,0,2.1,2.1,0.08,-2.1,-2.1
1695,Edgar Mendez,Alavés,9.6,1,8,3,37.5,0.83,0.31,0.13,0.33,22.4,0,0,0,0.5,0.5,0.06,+0.5,+0.5
1696,Stiven Mendoza,Amiens,12.2,5,23,10,43.5,1.88,0.82,0.22,0.50,19.6,1,0,0,3.6,3.6,0.16,+1.4,+1.4
1697,Alexandre Mendy,Brest,10.0,3,28,9,32.1,2.80,0.90,0.11,0.33,13.8,0,0,1,3.9,3.2,0.11,-0.9,-0.2
1698,Benjamin Mendy,Manchester City,16.6,0,10,1,10.0,0.60,0.06,0.00,0.00,22.5,0,0,0,0.4,0.4,0.04,-0.4,-0.4
1699,Edouard Mendy,Rennes,24.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1700,Ferland Mendy,Real Madrid,20.1,1,7,3,42.9,0.35,0.15,0.14,0.33,21.2,0,0,0,0.6,0.6,0.09,+0.4,+0.4
1701,Nampalys Mendy,Leicester City,3.2,0,1,1,100.0,0.31,0.31,0.00,0.00,28.9,0,0,0,0.0,0.0,0.03,0.0,0.0
1702,Hamza Mendyl,Dijon,16.0,1,10,1,10.0,0.62,0.06,0.10,1.00,20.6,1,0,0,0.5,0.5,0.05,+0.5,+0.5
1703,Chris Mepham,Bournemouth,10.1,1,7,2,28.6,0.69,0.20,0.14,0.50,10.5,0,0,0,0.9,0.9,0.13,+0.1,+0.1
1704,Levent Mercan,Schalke 04,0.8,0,1,0,0.0,1.27,0.00,0.00,0.0,15.1,0,0,0,0.0,0.0,0.05,0.0,0.0
1705,Jorge Mere,Köln,6.9,1,3,1,33.3,0.44,0.15,0.33,1.00,18.7,0,0,0,0.8,0.8,0.26,+0.2,+0.2
1706,Alex Meret,Napoli,21.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1707,Fran Merida,Osasuna,12.9,0,13,2,15.4,1.01,0.16,0.00,0.00,27.5,0,0,0,0.4,0.4,0.03,-0.4,-0.4
1708,Mikel Merino,Real Sociedad,34.9,5,44,14,31.8,1.26,0.40,0.11,0.36,18.3,1,0,0,3.1,3.1,0.07,+1.9,+1.9
1709,Sabin Merino,Leganés,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1710,Yildirim Mert Cetin,Roma,2.9,0,3,0,0.0,1.05,0.00,0.00,0.0,11.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2
1711,Dries Mertens,Napoli,18.8,9,76,23,30.3,4.05,1.23,0.12,0.39,19.9,4,0,0,6.0,6.0,0.08,+3.0,+3.0
1712,Roque Mesa,Leganés,22.4,1,27,10,37.0,1.21,0.45,0.04,0.10,25.2,1,0,0,1.4,1.4,0.05,-0.4,-0.4
1713,Lionel Messi,Barcelona,32.0,25,154,63,40.9,4.81,1.97,0.13,0.32,20.9,43,5,5,19.4,15.4,0.10,+5.6,+4.6
1714,Thomas Meunier,Paris S-G,13.8,0,4,2,50.0,0.29,0.14,0.00,0.00,15.0,0,0,0,0.4,0.4,0.11,-0.4,-0.4
1716,Mexer,Bordeaux,16.5,0,9,0,0.0,0.54,0.00,0.00,0.0,23.1,0,0,0,0.5,0.5,0.05,-0.5,-0.5
1717,Max Meyer,Crystal Palace,7.3,0,9,2,22.2,1.24,0.27,0.00,0.00,17.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5
1718,Kingsley Michael,Bologna,0.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1719,Michel,Valladolid,24.2,1,12,2,16.7,0.50,0.08,0.00,0.00,25.6,2,1,1,1.3,0.5,0.04,-0.3,-0.5
1720,Sven Michel,Paderborn 07,15.3,5,42,19,45.2,2.75,1.24,0.12,0.26,17.6,0,0,0,5.6,5.6,0.13,-0.6,-0.6
1721,Miguel,Valladolid,2.6,0,2,1,50.0,0.78,0.39,0.00,0.00,19.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1
1722,Florian Miguel,Nîmes,22.8,1,18,2,11.1,0.79,0.09,0.06,0.50,17.8,0,0,0,1.3,1.3,0.07,-0.3,-0.3
1723,Georges Mikautadze,Metz,0.1,0,1,0,0.0,11.25,0.00,0.00,0.0,24.9,0,0,0,0.0,0.0,0.03,0.0,0.0
1724,Nikola Milenkovic,Fiorentina,36.2,5,29,12,41.4,0.80,0.33,0.17,0.42,14.5,0,0,0,2.6,2.6,0.09,+2.4,+2.4
1725,Arkadiusz Milik,Napoli,19.4,11,68,29,42.6,3.50,1.49,0.16,0.38,13.7,3,0,0,9.8,9.8,0.15,+1.2,+1.2
1726,Sergej Milinkovic-Savic,Lazio,33.7,7,87,25,28.7,2.59,0.74,0.08,0.28,18.2,7,0,0,6.6,6.6,0.08,+0.4,+0.4
1727,Eder Militao,Real Madrid,11.4,0,2,1,50.0,0.18,0.09,0.00,0.00,13.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1
1728,Luka Milivojevic,Crystal Palace,27.9,3,29,7,24.1,1.04,0.25,0.03,0.14,28.4,11,2,2,2.7,1.2,0.04,+0.3,-0.2
1729,Vincenzo Millico,Torino,2.4,0,6,0,0.0,2.50,0.00,0.00,0.0,25.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2
1730,James Milner,Liverpool,10.4,2,10,2,20.0,0.96,0.19,0.00,0.00,24.5,0,2,2,2.2,0.6,0.06,-0.2,-0.6
1731,Santi Mina,Celta Vigo,21.6,6,47,14,29.8,2.18,0.65,0.13,0.43,15.3,1,0,0,6.1,6.1,0.13,-0.1,-0.1
1732,Yerry Mina,Everton,25.4,2,29,11,37.9,1.14,0.43,0.07,0.18,10.7,0,0,0,3.4,3.4,0.12,-1.4,-1.4
1733,Takumi Minamino,Liverpool,2.8,0,8,2,25.0,2.89,0.72,0.00,0.00,19.5,0,0,0,0.8,0.8,0.10,-0.8,-0.8
1734,Tyrone Mings,Aston Villa,32.2,2,8,3,37.5,0.25,0.09,0.25,0.67,9.9,0,0,0,0.8,0.8,0.10,+1.2,+1.2
1735,Jorge Miramon,Levante,27.0,0,10,3,30.0,0.37,0.11,0.00,0.00,22.5,0,0,0,0.7,0.7,0.07,-0.7,-0.7
1736,Juan Miranda,Schalke 04,8.7,0,5,1,20.0,0.58,0.12,0.00,0.00,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1
1737,Antonio Mirante,Roma,5.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
1738,Simone Missiroli,SPAL,31.1,1,12,2,16.7,0.39,0.06,0.08,0.50,19.1,0,0,0,0.7,0.7,0.06,+0.3,+0.3
