,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
2640,Sambou Soumano,sn SEN,"FW,MF",Lorient,Ligue 1,20.0,2001.0,5.0,55.0,93.0,59.1,794.0,136.0,34.0,49.0,69.4,17.0,25.0,68.0,3.0,7.0,42.9,0.0,0.1,0.1,-0.1,5.0,4.0,1.0,1.0,4.0
2641,Adama Soumaoro,fr FRA,DF,Bologna,Serie A,29.0,1992.0,25.2,930.0,1043.0,89.2,15111.0,5118.0,438.0,472.0,92.8,418.0,464.0,90.1,49.0,63.0,77.8,0.0,0.0,0.3,0.0,1.0,43.0,2.0,0.0,61.0
2642,Boubakary Soumaré,fr FRA,MF,Leicester City,Premier League,22.0,1999.0,12.2,444.0,542.0,81.9,6701.0,1678.0,241.0,280.0,86.1,156.0,184.0,84.8,31.0,46.0,67.4,1.0,0.4,0.3,0.6,6.0,38.0,5.0,1.0,45.0
2643,Arnaud Souquet,fr FRA,DF,Montpellier,Ligue 1,29.0,1992.0,25.9,846.0,1190.0,71.1,12478.0,5315.0,489.0,573.0,85.3,286.0,390.0,73.3,40.0,126.0,31.7,3.0,1.4,1.0,1.6,16.0,58.0,17.0,6.0,78.0
2644,Djibril Sow,ch SUI,MF,Eint Frankfurt,Bundesliga,24.0,1997.0,26.8,1012.0,1231.0,82.2,17569.0,4979.0,449.0,522.0,86.0,444.0,498.0,89.2,97.0,142.0,68.3,3.0,1.7,2.1,1.3,19.0,112.0,19.0,3.0,140.0
2645,Saidou Sow,gn GUI,DF,Saint-Étienne,Ligue 1,19.0,2002.0,11.0,476.0,573.0,83.1,9241.0,3405.0,172.0,191.0,90.1,237.0,263.0,90.1,57.0,97.0,58.8,1.0,0.9,0.5,0.1,4.0,38.0,1.0,1.0,47.0
2646,Çağlar Söyüncü,tr TUR,DF,Leicester City,Premier League,25.0,1996.0,27.7,1630.0,1935.0,84.2,29197.0,10178.0,654.0,720.0,90.8,827.0,894.0,92.5,125.0,263.0,47.5,0.0,0.1,0.2,-0.1,3.0,70.0,3.0,2.0,71.0
2647,Leonardo Spinazzola,it ITA,DF,Roma,Serie A,28.0,1993.0,1.4,63.0,74.0,85.1,1141.0,299.0,27.0,29.0,93.1,28.0,31.0,90.3,7.0,10.0,70.0,0.0,0.1,0.1,-0.1,1.0,7.0,3.0,2.0,4.0
2648,Marco Sportiello,it ITA,GK,Atalanta,Serie A,29.0,1992.0,5.0,104.0,135.0,77.0,2540.0,1626.0,18.0,18.0,100.0,59.0,60.0,98.3,26.0,55.0,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2649,Tony Springett,eng ENG,"MF,FW",Norwich City,Premier League,18.0,2002.0,1.6,25.0,38.0,65.8,348.0,78.0,16.0,22.0,72.7,9.0,10.0,90.0,0.0,2.0,0.0,0.0,0.5,0.0,-0.5,2.0,1.0,1.0,1.0,2.0
2650,Jerry St. Juste,nl NED,DF,Mainz 05,Bundesliga,24.0,1996.0,6.7,228.0,296.0,77.0,4410.0,1772.0,86.0,105.0,81.9,104.0,118.0,88.1,33.0,56.0,58.9,0.0,0.1,0.2,-0.1,3.0,15.0,4.0,1.0,19.0
2652,Anton Stach,de GER,MF,Mainz 05,Bundesliga,22.0,1998.0,20.7,671.0,955.0,70.3,10929.0,3639.0,346.0,438.0,79.0,226.0,318.0,71.1,65.0,119.0,54.6,6.0,4.5,4.4,1.5,32.0,82.0,25.0,4.0,103.0
2653,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,Bundesliga,27.0,1993.0,15.4,471.0,669.0,70.4,9670.0,3626.0,162.0,200.0,81.0,219.0,283.0,77.4,81.0,155.0,52.3,1.0,0.7,1.4,0.3,10.0,35.0,8.0,5.0,40.0
2654,Luca Stanga,it ITA,DF,Milan,Serie A,19.0,2002.0,0.0,2.0,2.0,100.0,38.0,0.0,1.0,1.0,100.0,0.0,0.0,,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2655,Josip Stanišić,hr CRO,DF,Bayern Munich,Bundesliga,21.0,2000.0,7.2,508.0,587.0,86.5,8291.0,2176.0,250.0,275.0,90.9,210.0,229.0,91.7,36.0,55.0,65.5,0.0,0.1,0.5,-0.1,3.0,30.0,4.0,1.0,44.0
2656,Niklas Stark,de GER,DF,Hertha BSC,Bundesliga,26.0,1995.0,22.6,829.0,1009.0,82.2,16285.0,6745.0,276.0,314.0,87.9,448.0,501.0,89.4,96.0,163.0,58.9,0.0,0.4,0.4,-0.4,4.0,33.0,2.0,0.0,59.0
2657,Jason Steele,eng ENG,GK,Brighton,Premier League,30.0,1990.0,1.0,34.0,38.0,89.5,744.0,408.0,9.0,9.0,100.0,21.0,21.0,100.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2658,Jed Steer,eng ENG,GK,Aston Villa,Premier League,28.0,1992.0,1.0,30.0,38.0,78.9,700.0,558.0,8.0,8.0,100.0,17.0,17.0,100.0,5.0,13.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,Renato Steffen,ch SUI,"FW,MF",Wolfsburg,Bundesliga,29.0,1991.0,10.7,317.0,429.0,73.9,5063.0,1450.0,172.0,197.0,87.3,109.0,144.0,75.7,26.0,48.0,54.2,1.0,1.3,1.6,-0.3,13.0,21.0,11.0,5.0,24.0
2660,Zack Steffen,us USA,GK,Manchester City,Premier League,26.0,1995.0,1.0,34.0,39.0,87.2,567.0,330.0,17.0,17.0,100.0,15.0,15.0,100.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,Calvin Stengs,nl NED,MF,Nice,Ligue 1,22.0,1998.0,11.9,295.0,411.0,71.8,4718.0,1665.0,162.0,197.0,82.2,86.0,124.0,69.4,34.0,58.0,58.6,1.0,2.5,2.7,-1.5,23.0,35.0,19.0,5.0,51.0
2662,Pascal Stenzel,de GER,DF,Stuttgart,Bundesliga,25.0,1996.0,10.0,564.0,690.0,81.7,12118.0,4561.0,209.0,232.0,90.1,239.0,276.0,86.6,112.0,168.0,66.7,0.0,0.1,0.7,-0.1,5.0,46.0,7.0,2.0,54.0
2663,Dale Stephens,eng ENG,MF,Burnley,Premier League,32.0,1989.0,1.4,46.0,57.0,80.7,812.0,228.0,20.0,27.0,74.1,17.0,20.0,85.0,7.0,7.0,100.0,0.0,0.0,0.1,0.0,1.0,4.0,2.0,0.0,5.0
2664,Jack Stephens,eng ENG,DF,Southampton,Premier League,27.0,1994.0,9.0,361.0,474.0,76.2,6659.0,2565.0,143.0,158.0,90.5,184.0,219.0,84.0,29.0,79.0,36.7,0.0,0.3,0.2,-0.3,4.0,24.0,1.0,0.0,28.0
2665,Raheem Sterling,eng ENG,FW,Manchester City,Premier League,26.0,1994.0,23.6,714.0,880.0,81.1,9140.0,1729.0,479.0,527.0,90.9,184.0,226.0,81.4,14.0,29.0,48.3,5.0,5.5,4.6,-0.5,42.0,15.0,48.0,9.0,65.0
2666,Finley Stevens,wls WAL,DF,Brentford,Premier League,18.0,2003.0,0.2,5.0,7.0,71.4,82.0,39.0,3.0,3.0,100.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.1,0.0,-0.1,1.0,0.0,1.0,0.0,2.0
2667,Angelo Stiller,de GER,MF,Hoffenheim,Bundesliga,20.0,2001.0,18.8,798.0,968.0,82.4,12339.0,3797.0,406.0,469.0,86.6,315.0,356.0,88.5,45.0,79.0,57.0,1.0,1.2,1.8,-0.2,15.0,82.0,17.0,3.0,115.0
2668,Lars Stindl,de GER,"MF,FW",M'Gladbach,Bundesliga,32.0,1988.0,18.1,665.0,817.0,81.4,9932.0,2379.0,365.0,426.0,85.7,228.0,267.0,85.4,42.0,63.0,66.7,5.0,3.6,2.6,1.4,30.0,53.0,24.0,1.0,87.0
2669,Riccardo Stivanello,it ITA,DF,Bologna,Serie A,17.0,2004.0,0.5,9.0,12.0,75.0,164.0,130.0,3.0,3.0,100.0,5.0,6.0,83.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2670,Kevin Stöger,at AUT,MF,Mainz 05,Bundesliga,27.0,1993.0,4.7,244.0,329.0,74.2,4075.0,1612.0,131.0,152.0,86.2,78.0,106.0,73.6,27.0,48.0,56.3,1.0,1.1,2.4,-0.1,14.0,32.0,11.0,4.0,51.0
2671,Petar Stojanović,si SVN,DF,Empoli,Serie A,25.0,1995.0,30.4,1337.0,1721.0,77.7,22139.0,9227.0,669.0,746.0,89.7,527.0,661.0,79.7,110.0,200.0,55.0,1.0,3.2,3.4,-2.2,35.0,106.0,62.0,14.0,174.0
2672,John Stones,eng ENG,DF,Manchester City,Premier League,27.0,1994.0,12.4,911.0,1001.0,91.0,16544.0,4754.0,391.0,420.0,93.1,426.0,455.0,93.6,83.0,102.0,81.4,0.0,0.2,0.3,-0.2,4.0,82.0,4.0,0.0,63.0
2673,Thomas Strakosha,al ALB,GK,Lazio,Serie A,26.0,1995.0,23.0,614.0,737.0,83.3,14988.0,10519.0,178.0,181.0,98.3,221.0,233.0,94.8,200.0,307.0,65.1,0.0,0.0,0.1,0.0,1.0,5.0,1.0,0.0,1.0
2674,Stefan Strandberg,no NOR,DF,Salernitana,Serie A,31.0,1990.0,10.4,432.0,530.0,81.5,9166.0,4592.0,137.0,157.0,87.3,215.0,252.0,85.3,76.0,109.0,69.7,0.0,0.3,0.5,-0.3,2.0,38.0,3.0,1.0,53.0
2675,Dávid Strelec,sk SVK,"FW,MF",Spezia,Serie A,20.0,2001.0,5.6,99.0,141.0,70.2,1411.0,349.0,59.0,78.0,75.6,27.0,33.0,81.8,8.0,11.0,72.7,0.0,0.9,0.5,-0.9,7.0,7.0,6.0,1.0,15.0
2676,Tobias Strobl,de GER,"MF,DF",Augsburg,Bundesliga,31.0,1990.0,3.6,65.0,94.0,69.1,1204.0,406.0,23.0,32.0,71.9,27.0,33.0,81.8,10.0,20.0,50.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,6.0
2678,Kevin Strootman,nl NED,MF,Cagliari,Serie A,31.0,1990.0,7.1,297.0,368.0,80.7,5406.0,1706.0,131.0,154.0,85.1,127.0,141.0,90.1,36.0,59.0,61.0,0.0,0.2,0.2,-0.2,3.0,36.0,1.0,1.0,38.0
2679,Pascal Struijk,nl NED,"DF,MF",Leeds United,Premier League,21.0,1999.0,22.8,1089.0,1278.0,85.2,20168.0,6807.0,372.0,423.0,87.9,616.0,665.0,92.6,85.0,148.0,57.4,0.0,0.4,0.2,-0.4,11.0,62.0,1.0,0.0,86.0
2680,Jens Stryger Larsen,dk DEN,DF,Udinese,Serie A,30.0,1991.0,7.6,206.0,277.0,74.4,3033.0,1281.0,125.0,137.0,91.2,61.0,88.0,69.3,13.0,38.0,34.2,1.0,0.8,0.6,0.2,10.0,12.0,5.0,2.0,16.0
2681,Leo Štulac,si SVN,MF,Empoli,Serie A,26.0,1994.0,9.3,379.0,483.0,78.5,6640.0,2384.0,156.0,167.0,93.4,172.0,202.0,85.1,34.0,76.0,44.7,2.0,0.4,0.6,1.6,10.0,36.0,5.0,0.0,43.0
2682,Stefano Sturaro,it ITA,MF,Genoa,Serie A,28.0,1993.0,19.6,376.0,607.0,61.9,5722.0,2240.0,207.0,272.0,76.1,121.0,188.0,64.4,32.0,70.0,45.7,0.0,0.8,1.0,-0.8,8.0,31.0,17.0,5.0,62.0
2683,Damián Suárez,uy URU,DF,Getafe,La Liga,33.0,1988.0,30.1,997.0,1475.0,67.6,18512.0,8916.0,481.0,564.0,85.3,382.0,555.0,68.8,121.0,284.0,42.6,3.0,3.0,2.9,0.0,46.0,106.0,39.0,26.0,116.0
2684,Denis Suárez,es ESP,MF,Celta Vigo,La Liga,27.0,1994.0,31.3,1639.0,2054.0,79.8,26020.0,7452.0,849.0,959.0,88.5,575.0,696.0,82.6,136.0,247.0,55.1,6.0,4.4,4.6,1.6,46.0,174.0,36.0,7.0,216.0
2685,Luis Suárez,uy URU,FW,Atlético Madrid,La Liga,34.0,1987.0,20.4,363.0,502.0,72.3,5049.0,895.0,213.0,276.0,77.2,90.0,112.0,80.4,27.0,41.0,65.9,2.0,1.3,1.2,0.7,15.0,24.0,13.0,1.0,40.0
2686,Mario Suárez,es ESP,DF,Rayo Vallecano,La Liga,34.0,1987.0,7.9,257.0,331.0,77.6,5310.0,2173.0,74.0,93.0,79.6,142.0,161.0,88.2,37.0,68.0,54.4,0.0,0.0,0.1,0.0,1.0,16.0,0.0,0.0,24.0
2687,Isaac Success,ng NGA,"FW,MF",Udinese,Serie A,25.0,1996.0,10.1,173.0,277.0,62.5,2668.0,709.0,102.0,143.0,71.3,50.0,77.0,64.9,15.0,28.0,53.6,6.0,3.3,2.5,2.7,16.0,14.0,6.0,0.0,22.0
2688,Niklas Süle,de GER,DF,Bayern Munich,Bundesliga,25.0,1995.0,20.4,1586.0,1767.0,89.8,30018.0,12163.0,585.0,625.0,93.6,815.0,880.0,92.6,158.0,206.0,76.7,2.0,1.2,1.6,0.8,10.0,131.0,8.0,1.0,140.0
2689,Kamaldeen Sulemana,gh GHA,"MF,FW",Rennes,Ligue 1,19.0,2002.0,11.3,266.0,350.0,76.0,4559.0,993.0,123.0,148.0,83.1,89.0,107.0,83.2,36.0,54.0,66.7,2.0,1.9,1.7,0.1,21.0,13.0,22.0,6.0,42.0
2690,Crysencio Summerville,nl NED,"MF,FW",Leeds United,Premier League,19.0,2001.0,1.4,51.0,70.0,72.9,638.0,142.0,32.0,37.0,86.5,14.0,21.0,66.7,1.0,3.0,33.3,0.0,0.0,0.1,0.0,2.0,2.0,4.0,0.0,7.0
2691,Vladyslav Supriaha,ua UKR,FW,Sampdoria,Serie A,21.0,2000.0,0.2,3.0,4.0,75.0,22.0,3.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2692,Suso,es ESP,FW,Sevilla,La Liga,27.0,1993.0,4.3,140.0,184.0,76.1,2081.0,460.0,76.0,86.0,88.4,52.0,66.0,78.8,5.0,17.0,29.4,1.0,0.2,0.5,0.8,4.0,7.0,10.0,2.0,18.0
2693,Bosko Sutalo,hr CRO,DF,Hellas Verona,Serie A,21.0,2000.0,10.2,369.0,482.0,76.6,6066.0,1954.0,189.0,224.0,84.4,124.0,151.0,82.1,40.0,70.0,57.1,0.0,0.0,0.2,0.0,1.0,21.0,3.0,1.0,33.0
2694,Mattias Svanberg,se SWE,MF,Bologna,Serie A,22.0,1999.0,28.5,766.0,1037.0,73.9,12390.0,4015.0,407.0,474.0,85.9,244.0,325.0,75.1,75.0,155.0,48.4,3.0,2.8,2.3,0.2,35.0,85.0,30.0,6.0,103.0
2695,Michael Svoboda,at AUT,DF,Venezia,Serie A,22.0,1998.0,13.7,508.0,623.0,81.5,10228.0,3799.0,184.0,202.0,91.1,240.0,268.0,89.6,77.0,127.0,60.6,0.0,0.0,0.1,0.0,0.0,26.0,1.0,0.0,42.0
2696,Abdoulaye Sylla,gn GUI,DF,Nantes,Ligue 1,21.0,2000.0,1.7,54.0,77.0,70.1,1122.0,305.0,15.0,17.0,88.2,34.0,39.0,87.2,5.0,19.0,26.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2697,Mamadou Sylla,sn SEN,"FW,MF",Alavés,La Liga,27.0,1994.0,4.4,41.0,74.0,55.4,662.0,71.0,20.0,31.0,64.5,17.0,28.0,60.7,3.0,4.0,75.0,0.0,0.1,0.1,-0.1,3.0,3.0,2.0,1.0,4.0
2698,Mamadou Sylla,sn SEN,FW,Rayo Vallecano,La Liga,27.0,1994.0,2.8,45.0,70.0,64.3,639.0,155.0,22.0,28.0,78.6,16.0,26.0,61.5,2.0,5.0,40.0,0.0,0.3,0.3,-0.3,2.0,4.0,1.0,0.0,8.0
2699,Ádám Szalai,hu HUN,FW,Mainz 05,Bundesliga,33.0,1987.0,2.9,40.0,77.0,51.9,439.0,71.0,27.0,37.0,73.0,7.0,16.0,43.8,0.0,6.0,0.0,0.0,0.5,0.3,-0.5,4.0,0.0,0.0,0.0,2.0
2700,Wojciech Szczęsny,pl POL,GK,Juventus,Serie A,31.0,1990.0,33.0,830.0,1011.0,82.1,22169.0,14526.0,131.0,131.0,100.0,434.0,438.0,99.1,263.0,433.0,60.7,0.0,0.1,0.1,-0.1,3.0,9.0,0.0,0.0,0.0
2701,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,Bundesliga,20.0,2000.0,17.1,742.0,965.0,76.9,11212.0,3186.0,416.0,477.0,87.2,205.0,265.0,77.4,73.0,122.0,59.8,8.0,5.4,6.0,2.6,39.0,50.0,39.0,9.0,85.0
2702,Jakob Sørensen,dk DEN,"MF,DF",Norwich City,Premier League,23.0,1998.0,6.7,251.0,309.0,81.2,4615.0,1347.0,98.0,111.0,88.3,117.0,132.0,88.6,29.0,50.0,58.0,0.0,0.0,0.1,0.0,0.0,21.0,2.0,1.0,20.0
2704,Alexander Sørloth,no NOR,FW,Real Sociedad,La Liga,25.0,1995.0,19.6,331.0,459.0,72.1,4429.0,686.0,207.0,269.0,77.0,89.0,121.0,73.6,17.0,26.0,65.4,0.0,3.4,1.7,-3.4,23.0,16.0,11.0,0.0,33.0
2705,Tachi,es ESP,DF,Alavés,La Liga,23.0,1997.0,2.7,59.0,94.0,62.8,1548.0,780.0,15.0,20.0,75.0,29.0,40.0,72.5,15.0,33.0,45.5,0.0,0.1,0.0,-0.1,1.0,10.0,1.0,1.0,7.0
2706,Jonathan Tah,de GER,DF,Leverkusen,Bundesliga,25.0,1996.0,32.0,1685.0,1913.0,88.1,32356.0,10985.0,534.0,594.0,89.9,989.0,1066.0,92.8,146.0,220.0,66.4,2.0,1.9,1.0,0.1,9.0,77.0,3.0,1.0,102.0
2707,Waniss Taibi,fr FRA,"MF,FW",Angers,Ligue 1,19.0,2002.0,1.5,55.0,72.0,76.4,734.0,132.0,36.0,44.0,81.8,15.0,20.0,75.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
2708,Flavien Tait,fr FRA,MF,Rennes,Ligue 1,28.0,1993.0,23.6,1075.0,1253.0,85.8,18980.0,4769.0,468.0,536.0,87.3,424.0,473.0,89.6,132.0,155.0,85.2,3.0,2.9,2.3,0.1,31.0,141.0,31.0,2.0,189.0
2709,Adrien Tameze,cm CMR,"MF,DF",Hellas Verona,Serie A,27.0,1994.0,28.6,1028.0,1295.0,79.4,16802.0,5580.0,514.0,602.0,85.4,390.0,465.0,83.9,86.0,137.0,62.8,2.0,1.9,1.7,0.1,28.0,108.0,22.0,6.0,134.0
2710,Japhet Tanganga,eng ENG,DF,Tottenham,Premier League,22.0,1999.0,8.2,333.0,407.0,81.8,4995.0,1531.0,175.0,191.0,91.6,124.0,158.0,78.5,19.0,36.0,52.8,0.0,0.2,0.4,-0.2,2.0,9.0,4.0,1.0,20.0
2711,Renato Tapia,pe PER,MF,Celta Vigo,La Liga,26.0,1995.0,15.7,683.0,862.0,79.2,13136.0,3802.0,244.0,275.0,88.7,312.0,366.0,85.2,102.0,157.0,65.0,0.0,0.3,0.4,-0.3,4.0,68.0,6.0,1.0,65.0
2712,Edmond Tapsoba,bf BFA,DF,Leverkusen,Bundesliga,22.0,1999.0,20.2,1265.0,1433.0,88.3,25285.0,8771.0,356.0,388.0,91.8,747.0,790.0,94.6,144.0,215.0,67.0,0.0,0.0,0.3,0.0,1.0,63.0,1.0,0.0,89.0
2713,Florian Tardieu,fr FRA,MF,Troyes,Ligue 1,29.0,1992.0,29.2,1689.0,2048.0,82.5,32280.0,10570.0,696.0,762.0,91.3,715.0,819.0,87.3,231.0,379.0,60.9,2.0,4.2,4.4,-2.2,49.0,196.0,22.0,5.0,212.0
2714,Matt Targett,eng ENG,DF,Aston Villa,Premier League,25.0,1995.0,15.9,592.0,823.0,71.9,10224.0,4703.0,287.0,338.0,84.9,238.0,299.0,79.6,56.0,131.0,42.7,1.0,1.7,1.6,-0.7,21.0,68.0,20.0,8.0,83.0
2715,Matt Targett,eng ENG,DF,Newcastle Utd,Premier League,25.0,1995.0,16.0,566.0,789.0,71.7,9448.0,4669.0,275.0,310.0,88.7,230.0,302.0,76.2,46.0,131.0,35.1,0.0,1.9,1.5,-1.9,20.0,47.0,13.0,6.0,53.0
2716,Oussama Targhalline,ma MAR,FW,Marseille,Ligue 1,19.0,2002.0,0.1,7.0,7.0,100.0,86.0,10.0,5.0,5.0,100.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2717,James Tarkowski,eng ENG,DF,Burnley,Premier League,28.0,1992.0,34.5,816.0,1190.0,68.6,18096.0,8529.0,259.0,356.0,72.8,369.0,479.0,77.0,172.0,314.0,54.8,2.0,0.5,0.9,1.5,10.0,75.0,12.0,0.0,97.0
2718,Ciprian Tătărușanu,ro ROU,GK,Milan,Serie A,35.0,1986.0,6.0,160.0,204.0,78.4,4563.0,3430.0,29.0,30.0,96.7,74.0,74.0,100.0,57.0,100.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2719,Niklas Tauer,de GER,"DF,MF",Mainz 05,Bundesliga,20.0,2001.0,5.4,146.0,199.0,73.4,2343.0,884.0,68.0,85.0,80.0,66.0,83.0,79.5,6.0,18.0,33.3,0.0,0.0,0.1,0.0,0.0,11.0,1.0,0.0,12.0
2720,Nuno Tavares,pt POR,DF,Arsenal,Premier League,21.0,2000.0,13.1,581.0,727.0,79.9,8861.0,2473.0,324.0,357.0,90.8,220.0,260.0,84.6,25.0,59.0,42.4,1.0,1.1,1.0,-0.1,10.0,37.0,10.0,5.0,42.0
2721,Charlie Taylor,eng ENG,DF,Burnley,Premier League,27.0,1993.0,30.3,968.0,1375.0,70.4,16556.0,7025.0,497.0,563.0,88.3,344.0,455.0,75.6,101.0,262.0,38.5,3.0,3.8,2.4,-0.8,21.0,72.0,25.0,19.0,91.0
2722,Loum Tchaouna,fr FRA,"FW,MF",Rennes,Ligue 1,17.0,2003.0,1.0,24.0,38.0,63.2,375.0,86.0,11.0,16.0,68.8,9.0,15.0,60.0,2.0,3.0,66.7,0.0,0.1,0.4,-0.1,2.0,0.0,1.0,1.0,1.0
2723,Warren Tchimbembé,cg CGO,MF,Metz,Ligue 1,23.0,1998.0,2.3,84.0,96.0,87.5,1415.0,342.0,39.0,41.0,95.1,30.0,32.0,93.8,12.0,19.0,63.2,0.0,0.2,0.1,-0.2,4.0,8.0,1.0,1.0,7.0
2724,Aurélien Tchouaméni,fr FRA,MF,Monaco,Ligue 1,21.0,2000.0,32.5,1795.0,2091.0,85.8,32270.0,9704.0,723.0,819.0,88.3,871.0,958.0,90.9,167.0,233.0,71.7,2.0,2.8,4.0,-0.8,21.0,196.0,34.0,4.0,250.0
2725,Mathys Tel,fr FRA,"FW,MF",Rennes,Ligue 1,16.0,2005.0,0.6,16.0,26.0,61.5,322.0,65.0,9.0,14.0,64.3,2.0,6.0,33.3,5.0,6.0,83.3,0.0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,2.0
2726,Jordan Tell,gp GLP,FW,Clermont Foot,Ligue 1,24.0,1997.0,3.2,75.0,89.0,84.3,1121.0,183.0,43.0,48.0,89.6,27.0,30.0,90.0,4.0,4.0,100.0,1.0,1.3,0.1,-0.3,5.0,6.0,1.0,0.0,4.0
2727,Nathan Tella,eng ENG,"MF,FW",Southampton,Premier League,22.0,1999.0,8.9,103.0,177.0,58.2,1445.0,383.0,61.0,81.0,75.3,31.0,55.0,56.4,4.0,13.0,30.8,1.0,0.6,0.3,0.4,7.0,11.0,4.0,3.0,17.0
2728,Alex Telles,br BRA,DF,Manchester Utd,Premier League,28.0,1992.0,18.4,898.0,1205.0,74.5,13213.0,5198.0,531.0,592.0,89.7,288.0,389.0,74.0,53.0,163.0,32.5,4.0,1.9,2.2,2.1,26.0,53.0,16.0,9.0,66.0
2730,Cristian Tello,es ESP,FW,Betis,La Liga,29.0,1991.0,9.1,273.0,362.0,75.4,4097.0,903.0,153.0,187.0,81.8,96.0,123.0,78.0,15.0,26.0,57.7,2.0,1.7,1.5,0.3,16.0,15.0,10.0,3.0,25.0
2731,Nahuel Tenaglia,ar ARG,DF,Alavés,La Liga,25.0,1996.0,11.9,305.0,485.0,62.9,5242.0,2711.0,146.0,188.0,77.7,124.0,179.0,69.3,31.0,90.0,34.4,0.0,0.1,0.4,-0.1,3.0,34.0,9.0,3.0,42.0
2732,Marc Tenas,es ESP,"FW,MF",Alavés,La Liga,20.0,2001.0,0.6,14.0,21.0,66.7,175.0,36.0,10.0,12.0,83.3,4.0,7.0,57.1,0.0,0.0,,0.0,0.2,0.0,-0.2,1.0,0.0,0.0,0.0,0.0
2733,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,29.0,1992.0,35.0,1113.0,1281.0,86.9,27465.0,18908.0,242.0,245.0,98.8,564.0,577.0,97.7,300.0,447.0,67.1,0.0,0.1,0.0,-0.1,1.0,10.0,0.0,0.0,2.0
2734,Filippo Terracciano,it ITA,DF,Hellas Verona,Serie A,18.0,2003.0,0.1,3.0,5.0,60.0,33.0,15.0,3.0,3.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2735,Pietro Terracciano,it ITA,GK,Fiorentina,Serie A,31.0,1990.0,31.8,1217.0,1531.0,79.5,33515.0,20979.0,204.0,207.0,98.6,557.0,565.0,98.6,454.0,750.0,60.5,0.0,0.0,0.1,0.0,1.0,23.0,1.0,0.0,1.0
2736,Martin Terrier,fr FRA,"FW,MF",Rennes,Ligue 1,24.0,1997.0,30.9,757.0,959.0,78.9,11648.0,2692.0,417.0,489.0,85.3,242.0,297.0,81.5,64.0,93.0,68.8,3.0,4.4,4.1,-1.4,42.0,63.0,42.0,7.0,123.0
2737,Aleksa Terzić,rs SRB,DF,Fiorentina,Serie A,21.0,1999.0,3.0,196.0,238.0,82.4,3273.0,1059.0,98.0,107.0,91.6,74.0,86.0,86.0,20.0,33.0,60.6,1.0,0.4,0.5,0.6,5.0,5.0,8.0,6.0,13.0
2738,Robert Tesche,de GER,MF,Bochum,Bundesliga,34.0,1987.0,3.9,150.0,179.0,83.8,2549.0,639.0,78.0,87.0,89.7,52.0,58.0,89.7,17.0,27.0,63.0,0.0,0.0,0.1,0.0,0.0,14.0,1.0,0.0,15.0
2739,Tanner Tessmann,us USA,MF,Venezia,Serie A,19.0,2001.0,7.6,164.0,227.0,72.2,3178.0,1095.0,70.0,83.0,84.3,65.0,77.0,84.4,25.0,47.0,53.2,0.0,0.1,0.1,-0.1,4.0,19.0,1.0,0.0,23.0
2740,Tetê,br BRA,"FW,MF",Lyon,Ligue 1,21.0,2000.0,6.5,189.0,242.0,78.1,3151.0,867.0,88.0,102.0,86.3,74.0,92.0,80.4,16.0,30.0,53.3,5.0,2.3,1.8,2.7,13.0,18.0,16.0,0.0,37.0
2741,Cedric Teuchert,de GER,"MF,FW",Union Berlin,Bundesliga,24.0,1997.0,1.2,19.0,28.0,67.9,282.0,67.0,10.0,12.0,83.3,6.0,8.0,75.0,1.0,3.0,33.3,0.0,0.1,0.0,-0.1,2.0,3.0,0.0,0.0,2.0
