,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
1501,Thomas Lemar,Atlético Madrid,15.2,806,743,59,12,2,7,70,10,34,10,20,0,643,4,23
1502,Mario Lemina,Fulham,18.9,897,878,17,13,1,6,4,4,0,0,0,0,744,2,8
1503,Fabien Lemoine,Lorient,21.5,1456,1415,38,30,0,10,17,4,2,2,0,0,1247,3,15
1504,Clement Lenglet,Barcelona,27.5,2320,2255,61,49,1,17,5,11,0,0,0,0,2130,4,13
1505,Bernd Leno,Arsenal,34.8,1182,888,292,65,0,2,0,0,0,0,0,0,948,2,0
1506,Christopher Lenz,Union Berlin,25.0,1322,1036,278,15,1,9,77,261,2,0,2,0,937,8,41
1508,Pedro Leon,Eibar,10.4,365,298,64,17,0,2,107,7,40,16,23,0,207,3,19
1509,Sergio Leon,Levante,8.3,140,130,8,0,0,0,3,0,0,0,0,0,96,2,6
1510,Lukas Lerager,Genoa,12.9,501,482,15,9,0,4,7,6,0,0,0,0,411,4,10
1511,Mehdi Leris,Sampdoria,4.3,233,208,21,3,0,2,17,14,4,0,4,0,174,4,4
1512,Khanya Leshabela,Leicester City,0.1,8,8,0,0,0,0,1,0,0,0,0,0,6,0,1
1513,Karlo Letica,Sampdoria,1.0,34,26,8,3,0,0,0,0,0,0,0,0,30,0,0
1514,Gaetano Letizia,Benevento,17.4,890,734,150,27,0,11,84,120,3,1,1,0,670,6,21
1515,Robert Lewandowski,Bayern Munich,27.3,694,666,24,2,2,4,29,0,0,0,0,0,516,4,26
1516,Jamal Lewis,Newcastle Utd,20.4,852,686,163,8,0,0,44,155,0,0,0,0,637,3,22
1517,Aaron Leya Iseka,Metz,11.2,192,186,4,1,1,1,2,0,0,0,0,0,141,2,2
1518,Yanis Lhery,Saint-Étienne,0.3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0
1519,Dimitri Lienard,Strasbourg,20.3,1151,1004,141,46,0,32,173,7,88,44,40,0,860,6,23
1520,Philipp Lienhart,Freiburg,33.3,1957,1858,97,82,0,40,3,15,0,0,0,0,1661,2,14
1521,Matthijs de Ligt,Juventus,24.7,1739,1690,46,32,0,6,5,5,0,0,0,0,1604,3,6
1522,Isaac Lihadji,Lille,2.2,101,92,9,2,1,0,6,4,3,2,1,0,70,0,3
1523,Dimitris Limnios,Köln,4.2,126,119,6,1,0,0,12,4,1,1,0,0,81,1,7
1524,Victor Lindelof,Manchester Utd,28.7,1882,1832,49,34,1,6,1,15,0,0,0,0,1686,1,9
1525,Karol Linetty,Torino,20.4,733,710,20,6,1,11,6,9,2,0,0,0,600,3,20
1526,Jesse Lingard,West Ham,15.8,686,616,66,15,1,2,38,11,10,4,3,0,546,4,14
1527,Pol Lirola,Fiorentina,5.5,284,237,45,3,0,2,22,42,0,0,0,0,204,2,4
1528,Pol Lirola,Marseille,17.3,821,661,159,11,0,14,58,148,0,0,0,0,624,1,25
1529,Jake Livermore,West Brom,13.8,388,386,2,2,1,3,5,0,0,0,0,0,273,0,9
1530,Diego Llorente,Leeds United,13.4,721,705,15,15,1,11,2,0,0,0,0,0,598,1,6
1531,Diego Llorente,Real Sociedad,1.0,59,54,4,4,0,1,0,0,0,0,0,0,48,1,0
1532,Fernando Llorente,Udinese,7.9,222,206,16,0,0,0,0,0,0,0,0,0,158,0,2
1534,Fernando Llorente,Napoli,0.6,22,22,0,0,0,0,0,0,0,0,0,0,13,0,0
1535,Marcos Llorente,Atlético Madrid,32.8,1355,1296,48,2,2,11,61,40,0,0,0,0,1097,11,42
1536,Hugo Lloris,Tottenham,38.0,1079,699,379,115,0,1,0,0,0,0,0,0,801,1,0
1537,Giovani Lo Celso,Tottenham,10.5,604,546,56,22,1,2,31,1,26,26,0,0,469,2,16
1538,Stanislav Lobotka,Napoli,1.7,129,126,3,2,0,1,0,1,0,0,0,0,117,0,1
1539,Manuel Locatelli,Sassuolo,32.0,2802,2696,98,80,1,38,41,4,14,5,7,0,2440,8,30
1540,Renan Lodi,Atlético Madrid,12.5,749,613,133,17,0,4,67,104,12,0,8,0,577,3,18
1541,Ruben Loftus-Cheek,Chelsea,0.7,17,17,0,0,0,0,0,0,0,0,0,0,11,0,1
1542,Ruben Loftus-Cheek,Fulham,21.2,722,714,6,3,2,0,9,2,1,0,0,0,578,2,20
1543,Niklas Lomb,Leverkusen,1.5,60,51,9,2,0,0,0,0,0,0,0,0,47,0,0
1544,Kevin Long,Burnley,7.1,268,263,5,3,0,2,1,2,0,0,0,0,191,0,5
1545,Shane Long,Southampton,2.3,57,56,0,0,0,0,0,0,0,0,0,0,32,1,5
1546,Matthew Longstaff,Newcastle Utd,4.2,146,141,3,1,0,0,4,1,1,1,0,0,117,2,1
1547,Sean Longstaff,Newcastle Utd,15.7,591,537,52,12,0,15,25,6,22,10,3,6,467,2,11
1548,Ademola Lookman,Fulham,30.5,1199,1035,160,37,6,3,134,12,84,33,29,8,892,4,36
1549,Anthony Lopes,Lyon,38.0,1183,860,323,74,0,6,0,0,0,0,0,0,977,0,1
1550,Rony Lopes,Nice,19.8,788,676,111,36,1,2,92,14,60,36,13,0,588,1,20
1551,Adrian Lopez,Osasuna,5.3,191,187,3,0,0,0,5,1,0,0,0,0,137,1,3
1552,Javi Lopez,Alavés,2.8,146,115,31,1,0,0,17,30,0,0,0,0,109,0,5
1553,Maxime Lopez,Sassuolo,20.7,1699,1645,52,22,3,2,38,5,25,8,13,0,1567,2,14
1554,Maxime Lopez,Marseille,1.5,58,54,3,0,0,0,0,1,0,0,0,0,47,1,2
1555,Pedro Lopez Munoz,Huesca,11.9,662,524,137,15,0,1,52,122,0,0,0,0,536,1,8
1556,Pau Lopez,Roma,20.2,663,525,138,37,0,0,0,0,0,0,0,0,533,0,0
1557,Roberto Lopez,Real Sociedad,5.6,248,220,28,9,0,0,34,1,17,7,8,1,176,0,8
1558,Unai Lopez,Athletic Club,15.8,1024,945,71,40,0,20,33,2,16,5,4,1,850,8,11
1560,Dion Lopy,Reims,2.8,103,103,0,0,0,2,1,0,0,0,0,0,91,0,1
1561,Jordan Lotomba,Nice,23.6,1422,1166,255,24,0,4,52,231,0,0,0,0,1160,1,26
1562,Adrien Louveau,Lens,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1563,Imran Louza,Nantes,26.4,1322,1182,133,76,2,13,89,5,42,27,14,1,1028,7,21
1564,Matteo Lovato,Hellas Verona,15.4,609,573,35,29,0,2,2,6,0,0,0,0,479,1,5
1565,Max Lowe,Sheffield Utd,6.1,221,194,25,0,0,0,22,25,0,0,0,0,147,2,7
1566,Eduard Lowen,Hertha BSC,0.9,68,62,5,1,0,1,3,4,0,0,0,0,52,1,1
1567,Matthew Lowton,Burnley,34.0,1550,1254,290,24,2,13,84,266,0,0,0,0,1061,6,26
1568,Anthony Lozano,Cádiz,16.9,273,261,9,0,1,1,22,2,0,0,0,0,158,3,15
1569,Hirving Lozano,Napoli,21.8,620,605,12,2,0,3,73,9,0,0,0,0,426,3,28
1570,Jan Luca Schuler,Schalke 04,0.4,16,15,1,0,0,0,0,0,0,0,0,0,8,0,0
1571,Jean Lucas,Lyon,1.9,131,130,1,1,0,3,8,0,0,0,0,0,110,0,6
1572,Jean Lucas,Brest,11.2,651,624,25,17,3,13,15,1,6,3,1,0,575,2,3
1573,Anderson Lucoqui,Arminia,17.8,724,536,187,17,0,3,16,170,0,0,0,0,472,1,26
1574,Jeison Lucumi,Elche,0.5,11,11,0,0,0,0,0,0,0,0,0,0,8,0,2
1575,Kilian Ludewig,Schalke 04,5.8,292,221,69,5,0,0,15,64,0,0,0,0,213,2,14
1576,Florentino Luis,Monaco,2.7,166,163,3,3,0,0,1,0,0,0,0,0,142,0,3
1577,Jose Luis Gaya,Valencia,31.6,1511,1256,251,43,0,17,130,207,1,0,0,0,1172,4,25
1578,Jose Luis Morales,Levante,27.1,734,673,57,14,3,10,95,11,28,10,7,0,495,4,34
1579,Jose Luis Palomino,Atalanta,27.0,1554,1470,79,60,0,4,14,19,0,0,0,0,1273,5,15
1580,Luisinho,Huesca,2.0,119,104,15,0,0,0,2,15,0,0,0,0,98,0,1
1581,Luismi,Elche,1.9,115,113,2,2,0,5,0,0,0,0,0,0,97,0,0
1582,David Luiz,Arsenal,15.5,1013,975,35,32,3,8,9,3,0,0,0,0,836,3,11
1583,Douglas Luiz,Aston Villa,30.9,1445,1354,85,74,0,12,23,1,1,0,0,0,1217,6,18
1584,Romelu Lukaku,Inter,32.0,762,698,56,1,6,10,19,0,0,0,0,0,538,8,39
1586,Dodi Lukebakio,Hertha BSC,20.6,533,511,21,10,1,9,28,4,2,2,0,0,394,1,6
1587,Sasa Lukic,Torino,23.4,804,779,23,13,2,4,35,5,4,1,2,0,632,2,32
1588,Senad Lulic,Lazio,8.0,346,304,40,2,0,0,23,37,1,0,0,0,242,2,10
1589,John Lundstram,Sheffield Utd,22.6,1082,1002,76,15,1,15,71,8,25,21,4,0,859,4,21
1590,Sebastiano Luperto,Crotone,20.9,1024,965,57,43,0,8,1,12,0,0,0,0,836,2,13
1591,Andreas Luthe,Union Berlin,30.8,1143,836,306,90,0,0,0,1,0,0,0,0,811,1,1
1592,Lyanco,Torino,21.8,1263,1199,61,59,0,17,6,2,0,0,0,0,1079,3,4
1593,Charalambos Lykogiannis,Cagliari,26.9,1201,918,279,43,0,7,118,209,27,5,20,0,809,4,46
1594,Yann M'Vila,Saint-Étienne,0.2,15,15,0,0,0,0,0,0,0,0,0,0,13,0,0
1595,Alexis Mac Allister,Brighton,12.4,410,396,11,6,3,6,11,0,1,0,0,0,320,3,11
1596,Darwin Machis,Granada,22.5,552,490,58,24,0,6,108,4,29,16,4,1,327,4,26
1597,Tim Maciejewski,Union Berlin,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1598,Luca Mack,Stuttgart,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
1599,Yvann Macon,Saint-Étienne,6.0,317,231,83,6,0,3,12,77,0,0,0,0,233,3,8
1600,James Maddison,Leicester City,23.3,1132,970,156,58,6,7,106,0,78,14,37,3,874,6,31
1601,Mikail Maden,Schalke 04,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
1602,Pablo Maffeo,Huesca,21.8,1098,856,237,21,0,6,102,216,0,0,0,0,753,5,36
1603,Lisandro Magallan,Crotone,24.2,1109,1033,74,35,0,8,1,39,0,0,0,0,903,2,18
1604,Christian Maggio,Benevento,3.3,141,112,29,3,0,0,3,26,0,0,0,0,106,0,6
1605,Giulio Maggiore,Spezia,24.6,817,795,17,4,5,5,19,13,0,0,0,0,565,5,22
1606,Francesco Magnanelli,Sassuolo,4.9,421,410,10,10,1,2,0,0,0,0,0,0,361,1,6
1607,Giangiacomo Magnani,Hellas Verona,16.8,611,584,24,22,0,4,2,2,0,0,0,0,459,3,7
1608,Hugo Magnetti,Brest,6.7,346,334,11,10,1,7,5,1,0,0,0,0,290,1,6
1609,Harry Maguire,Manchester Utd,33.9,2250,2169,74,61,0,31,3,13,0,0,0,0,1958,7,9
1610,Abdallahi Mahmoud,Alavés,0.7,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1
1612,Hicham Mahou,Nice,0.4,18,16,2,1,0,0,3,1,0,0,0,0,12,0,0
1613,Riyad Mahrez,Manchester City,21.7,1096,1027,68,11,3,5,81,10,43,22,0,0,916,1,23
1614,Arne Maier,Arminia,11.5,441,396,44,21,0,3,27,3,16,5,7,0,319,1,5
1615,Arne Maier,Hertha BSC,0.3,20,20,0,0,1,1,0,0,0,0,0,0,19,0,0
1616,Habib Maiga,Metz,29.9,1422,1384,35,25,2,21,22,10,0,0,0,0,1158,3,21
1617,Mike Maignan,Lille,38.0,1071,760,306,66,0,1,0,0,0,0,0,0,779,5,0
1618,Ainsley Maitland-Niles,Arsenal,5.4,291,256,35,3,0,3,8,32,0,0,0,0,226,0,6
1619,Ainsley Maitland-Niles,West Brom,13.7,416,391,21,1,0,3,12,3,2,1,0,0,313,4,13
1620,Josh Maja,Fulham,9.0,181,178,3,0,0,0,0,1,0,0,0,0,154,0,6
1621,Josh Maja,Bordeaux,8.9,192,180,12,0,0,0,0,3,0,0,0,0,161,0,5
1622,Radoslaw Majecki,Monaco,1.0,38,24,13,1,0,0,0,0,0,0,0,0,26,1,0
1623,Abdul Majeed Waris,Strasbourg,6.1,138,137,0,0,0,0,10,0,0,0,0,0,105,1,4
1624,Marco Majouga,Nîmes,1.4,37,37,0,0,0,0,3,0,0,0,0,0,27,0,1
1625,Jean-Victor Makengo,Udinese,5.8,195,192,2,0,0,4,5,2,0,0,0,0,153,1,11
1626,Nemanja Maksimovic,Getafe,30.3,787,733,53,12,0,4,23,2,0,0,0,0,582,1,16
1627,Nikola Maksimovic,Napoli,13.4,963,925,38,25,0,8,2,1,0,0,0,0,886,0,4
1628,Filip Malbasic,Cádiz,9.6,170,164,5,0,0,0,20,1,1,0,0,0,90,1,12
1629,Kevin Malcuit,Fiorentina,2.3,97,81,16,0,0,0,10,16,0,0,0,0,69,0,4
1630,Kevin Malcuit,Napoli,0.4,24,23,1,0,0,0,0,1,0,0,0,0,20,0,0
1631,Daniel Maldini,Milan,0.3,15,15,0,0,0,0,2,0,0,0,0,0,13,0,0
1632,Ruslan Malinovskyi,Atalanta,20.8,1128,1010,112,20,8,23,122,6,85,40,44,0,840,6,25
1633,Yunus Malli,Wolfsburg,0.6,11,10,1,0,0,0,0,0,0,0,0,0,8,0,0
1634,Hugo Mallo,Celta Vigo,28.9,1752,1400,346,40,0,9,89,306,0,0,0,0,1315,6,26
1635,Mickael Malsa,Levante,26.0,1384,1364,17,15,4,10,1,1,0,0,0,0,1167,3,11
1636,Dennis Man,Parma,7.8,262,260,2,0,0,3,7,1,1,0,0,0,220,0,5
1638,Hianga Mananga Mbock,Brest,5.1,215,212,3,2,0,5,0,1,0,0,0,0,197,0,2
1639,Vincent Manceau,Angers,25.7,1603,1307,294,31,0,11,62,263,0,0,0,0,1267,2,22
1640,Gianluca Mancini,Roma,31.7,1967,1890,76,59,0,12,14,17,0,0,0,0,1731,1,16
1641,Steve Mandanda,Marseille,37.0,1324,932,388,97,0,0,0,0,0,0,0,0,934,4,1
1642,Reinildo Mandava,Lille,24.2,1592,1335,253,27,0,3,82,226,0,0,0,0,1258,4,29
1643,Aissa Mandi,Betis,26.6,1526,1459,66,61,0,9,1,3,0,0,0,0,1387,1,6
1644,Rolando Mandragora,Udinese,4.4,164,161,3,0,0,0,6,1,2,2,0,0,127,0,6
1645,Rolando Mandragora,Torino,16.9,736,650,84,52,1,4,36,0,22,9,9,0,590,2,9
1646,Mario Mandzukic,Milan,2.4,50,49,1,0,0,0,1,0,0,0,0,0,35,0,1
1647,Sadio Mane,Liverpool,31.2,1082,1063,15,3,2,3,60,10,2,0,0,0,812,4,39
1648,Niccolo Manfredini,Benevento,1.0,31,22,9,2,0,0,0,0,0,0,0,0,27,0,0
1649,Eliaquim Mangala,Valencia,3.6,108,103,5,5,0,0,0,0,0,0,0,0,75,0,3
1650,Orel Mangala,Stuttgart,23.4,1012,1000,11,8,1,1,10,3,0,0,0,0,847,1,19
1651,Thomas Mangani,Angers,29.9,2122,1922,192,119,2,29,108,5,68,37,27,0,1700,8,27
1652,Vito Mannone,Monaco,9.0,287,210,77,16,0,0,0,0,0,0,0,0,205,0,0
1653,Kostas Manolas,Napoli,25.5,1555,1482,71,53,0,10,0,2,0,0,0,0,1442,2,4
1654,Javier Manquillo,Newcastle Utd,9.2,398,316,81,2,0,1,28,79,0,0,0,0,284,1,15
1655,Juan Manuel Ramos,Spezia,3.3,166,127,38,2,0,1,12,29,7,0,7,0,126,1,8
1656,Myziane Maolida,Nice,12.0,365,354,9,1,0,3,29,1,1,0,0,0,266,2,20
1657,Faitout Maouassa,Rennes,13.0,813,669,143,14,0,7,60,129,0,0,0,0,640,1,15
1658,Sekou Mara,Bordeaux,2.5,66,60,6,0,0,0,3,2,0,0,0,0,37,0,3
1659,Fernando Marcal,Wolves,6.9,379,309,68,5,0,3,13,63,0,0,0,0,304,2,10
1660,Fernando Marcal,Lyon,0.9,74,70,4,2,0,3,3,2,0,0,0,0,61,0,0
1661,Marcelo,Real Madrid,11.7,876,769,103,14,1,8,50,89,0,0,0,0,699,4,17
1662,Marcelo,Lyon,32.3,2080,2016,60,50,0,18,5,10,0,0,0,0,1828,4,5
1664,Solly March,Brighton,18.6,979,779,195,18,0,16,120,137,40,14,19,0,676,5,31
1665,Federico Marchetti,Genoa,3.7,137,98,39,5,0,0,0,0,0,0,0,0,114,0,0
1666,Riccardo Marchizza,Spezia,17.3,969,784,184,24,1,2,71,139,21,0,16,0,761,1,34
1667,Gian Marco Ferrari,Sassuolo,33.5,2732,2623,100,68,0,8,2,13,0,0,0,0,2495,9,16
1668,Ivan Marcone,Elche,29.4,1521,1471,46,45,0,16,4,0,0,0,0,0,1319,4,19
1669,Oscar de Marcos,Athletic Club,16.9,774,646,126,7,0,3,58,119,0,0,0,0,571,2,23
1670,Dario Maresic,Reims,5.7,348,331,15,6,0,5,3,9,0,0,0,0,287,2,0
1671,Jose Mari,Cádiz,16.1,471,441,27,23,2,14,10,0,3,0,3,0,321,3,10
1672,Pablo Mari,Arsenal,10.0,630,622,8,6,0,2,0,1,0,0,0,0,552,0,2
1673,Jose Maria Gimenez,Atlético Madrid,19.6,1128,1065,58,37,0,16,1,20,0,0,0,0,974,5,4
1674,Mariano,Real Madrid,5.7,107,96,11,0,0,2,0,2,0,0,0,0,75,0,4
1675,Jordan Marie,Dijon,15.9,773,751,20,12,0,9,15,1,7,1,6,0,635,2,9
1676,Adrian Marin,Alavés,1.0,55,44,10,1,0,0,1,9,0,0,0,0,38,1,2
1677,Adrian Marin,Granada,3.0,130,101,27,2,0,0,5,25,0,0,0,0,85,2,4
1678,Razvan Marin,Cagliari,32.9,1698,1451,239,103,1,8,161,9,119,36,65,0,1389,8,22
1679,Guillermo Maripan,Monaco,23.2,1670,1631,37,34,0,11,2,3,0,0,0,0,1501,2,8
1680,Marlon,Sassuolo,19.4,1627,1584,41,39,0,5,0,0,0,0,0,0,1545,2,2
1681,Omar Marmoush,Wolfsburg,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1682,Marquinhos,Paris S-G,23.6,1739,1702,31,28,0,15,1,3,0,0,0,0,1612,6,3
1683,Luca Marrone,Crotone,17.6,1018,961,57,57,0,0,0,0,0,0,0,0,891,0,5
1684,Roger Marti,Levante,24.4,519,466,48,0,3,4,12,0,0,0,0,0,357,5,24
1685,Anthony Martial,Manchester Utd,16.4,492,484,7,1,2,1,9,2,0,0,0,0,409,1,15
1686,Aaron Martin,Celta Vigo,17.1,866,701,163,24,0,2,54,138,1,0,0,0,675,2,17
1687,Aaron Martin,Mainz 05,2.9,173,130,43,1,0,0,21,39,3,0,2,0,120,0,6
1688,Alex Martin,Cádiz,1.1,41,33,7,3,0,1,3,4,0,0,0,0,31,1,0
1690,Jonas Martin,Rennes,5.4,383,369,14,11,0,4,2,1,0,0,0,0,340,0,7
1691,Gabriel Martinelli,Arsenal,6.5,159,155,2,0,1,1,12,1,0,0,0,0,121,2,2
1692,Emiliano Martinez,Aston Villa,38.0,1319,923,388,135,0,1,0,0,0,0,0,0,880,8,0
1693,Inigo Martinez,Athletic Club,28.0,1472,1377,88,79,1,37,10,9,0,0,0,0,1208,7,9
1694,Javi Martinez,Osasuna,5.1,157,154,2,0,0,1,7,0,0,0,0,0,104,1,3
1695,Javi Martinez,Bayern Munich,5.2,390,382,7,5,0,2,2,2,0,0,0,0,347,1,1
1696,Josep Martinez,RB Leipzig,1.0,50,43,7,1,0,1,0,0,0,0,0,0,38,0,0
1697,Lautaro Martinez,Inter,28.5,566,558,8,0,1,7,12,3,0,0,0,0,380,0,28
1698,Pablo Martinez,Nîmes,6.0,297,281,15,13,0,11,0,2,0,0,0,0,245,1,1
1699,Lucas Martinez Quarta,Fiorentina,16.5,830,775,52,26,0,16,5,26,0,0,0,0,667,3,5
1700,Gelson Martins,Monaco,17.2,624,618,5,2,1,0,28,2,0,0,0,0,516,1,13
1701,Adam Marusic,Lazio,33.0,1578,1383,192,23,0,6,64,168,0,0,0,0,1312,3,28
1702,Sylvain Marveaux,Lorient,2.2,90,84,6,1,0,0,2,1,1,1,0,0,72,0,1
1703,Marvin,Real Madrid,1.5,85,74,10,0,0,0,4,10,0,0,0,0,68,1,3
1704,Omar Mascarell,Schalke 04,19.6,894,849,40,31,1,14,16,0,9,5,4,0,725,5,18
1705,Andrea Masiello,Genoa,28.5,1422,1359,58,43,0,30,8,15,0,0,0,0,1185,5,4
1706,Jordi Masip,Valladolid,25.0,802,492,304,87,0,1,0,0,0,0,0,0,422,6,0
1707,Roberto Massimo,Stuttgart,8.4,286,234,50,0,1,0,10,49,0,0,0,0,215,2,12
1708,Giuseppe Mastinu,Spezia,0.4,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0
1709,Arthur Masuaku,West Ham,11.2,566,517,46,0,0,4,41,46,0,0,0,0,443,3,21
1710,Jaime Mata,Getafe,22.6,598,571,25,0,0,2,35,9,0,0,0,0,389,2,22
1711,Juan Mata,Manchester Utd,5.7,300,283,16,5,2,3,13,0,8,2,5,1,249,1,7
1712,Pape Matar Sarr,Metz,17.7,937,914,21,17,0,20,5,0,4,0,1,0,794,2,17
1713,Eliot Matazo,Monaco,3.5,88,86,2,2,0,0,0,0,0,0,0,0,69,0,0
1714,Jean-Philippe Mateta,Crystal Palace,2.5,49,47,1,0,0,0,1,0,0,0,0,0,29,1,2
1716,Jean-Philippe Mateta,Mainz 05,11.1,238,208,29,0,0,0,4,0,0,0,0,0,168,1,8
1717,Nemanja Matic,Manchester Utd,12.3,1026,984,39,36,1,11,4,3,0,0,0,0,921,3,7
1718,Joel Matip,Liverpool,7.7,546,532,14,14,1,2,0,0,0,0,0,0,479,0,0
1719,Rabbi Matondo,Schalke 04,2.4,41,41,0,0,0,1,0,0,0,0,0,0,34,0,0
1720,Ryder Matos,Udinese,0.1,8,8,0,0,0,0,2,0,0,0,0,0,6,0,0
1721,Henning Matriciani,Schalke 04,0.3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
1722,Chrislain Matsima,Monaco,3.9,267,255,11,6,0,2,1,5,0,0,0,0,235,1,1
1723,Federico Mattiello,Spezia,0.4,41,34,7,0,0,1,2,7,0,0,0,0,27,0,2
1724,Neal Maupay,Brighton,27.9,672,599,71,7,3,4,11,9,0,0,0,0,520,2,26
1725,Tony Mauricio,Lens,5.6,324,271,53,18,1,5,42,2,33,14,13,0,256,0,7
1726,Stephy Mavididi,Montpellier,22.6,494,480,11,0,0,3,30,6,0,0,0,0,377,3,24
1727,Konstantinos Mavropanos,Stuttgart,16.3,1081,931,146,42,0,27,5,104,0,0,0,0,848,4,14
1728,Eric Maxim Choupo-Moting,Bayern Munich,9.1,222,214,7,0,1,0,2,1,0,0,0,0,174,1,12
1729,Borja Mayoral,Roma,17.2,372,342,30,2,0,7,7,2,1,0,0,0,291,0,11
1730,Borja Mayoral,Real Madrid,0.3,5,5,0,0,0,1,0,0,0,0,0,0,3,0,0
1731,Youssef Maziz,Metz,2.9,120,99,21,8,1,1,10,0,6,3,2,0,90,0,1
1732,Antonio Mazzotta,Crotone,0.6,11,10,1,0,0,0,2,1,0,0,0,0,7,0,0
1733,Kevin Mbabu,Wolfsburg,18.2,1035,857,172,2,0,5,68,170,0,0,0,0,702,6,34
1734,Kylian Mbappe,Paris S-G,26.4,1024,971,51,3,1,5,53,17,17,5,0,0,789,2,29
1735,Ibrahima Mbaye,Bologna,4.8,210,169,41,3,0,1,2,38,0,0,0,0,170,0,3
1736,Jean-Manuel Mbom,Werder Bremen,12.9,365,337,27,2,1,4,20,25,0,0,0,0,245,1,16
1737,Nathanael Mbuku,Reims,24.6,578,549,24,4,4,2,43,3,14,8,3,0,439,5,13
1738,James McArthur,Crystal Palace,16.3,795,738,54,17,0,3,10,10,0,0,0,0,643,3,22
1739,Oliver McBurnie,Sheffield Utd,14.7,447,442,2,1,1,0,4,0,0,0,0,0,253,3,14
1740,Alex McCarthy,Southampton,30.0,1080,801,270,99,0,7,0,0,0,0,0,0,700,9,1
1742,James McCarthy,Crystal Palace,9.1,342,329,13,7,0,3,11,0,6,2,0,4,258,0,4
1743,John McGinn,Aston Villa,37.0,1439,1351,73,34,6,26,52,5,13,6,3,1,1102,15,22
1744,David McGoldrick,Sheffield Utd,26.6,947,919,24,4,1,7,21,13,0,0,0,0,697,4,18
1745,Weston McKennie,Juventus,18.9,785,759,22,4,1,6,9,18,0,0,0,0,659,4,17
1746,Dwight McNeil,Burnley,34.1,1372,1202,158,72,2,16,242,12,73,70,0,0,936,12,48
1747,Scott McTominay,Manchester Utd,23.7,1320,1278,40,32,0,23,12,8,0,0,0,0,1139,2,18
1748,Gary Medel,Bologna,5.7,342,325,17,13,0,1,0,4,0,0,0,0,314,0,2
1749,Facundo Medina,Lens,22.3,1580,1515,63,49,0,29,4,14,0,0,0,0,1353,2,25
1750,Nathan de Medina,Arminia,7.1,320,225,94,5,0,1,8,89,0,0,0,0,199,1,13
1751,Ben Mee,Burnley,29.9,1130,1089,38,33,0,4,0,5,0,0,0,0,802,3,10
1752,Joshua Mees,Union Berlin,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
1753,Admir Mehmedi,Wolfsburg,9.1,440,410,28,7,1,8,20,4,7,2,1,0,340,2,13
1754,Soualiho Meite,Torino,10.2,380,375,4,4,0,6,2,0,0,0,0,0,315,1,11
1755,Soualiho Meite,Milan,6.5,289,280,7,6,1,3,1,1,0,0,0,0,243,2,4
1756,Hannibal Mejbri,Manchester Utd,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0
1757,Farid El Melali,Angers,4.6,140,138,2,1,0,0,8,1,0,0,0,0,106,0,2
1758,Filippo Melegoni,Genoa,4.3,234,208,24,2,0,2,14,10,11,6,2,0,197,2,1
1759,Gonzalo Melero,Levante,20.6,1044,1016,26,13,1,4,3,7,0,0,0,0,920,2,13
1760,Birger Meling,Nîmes,25.9,1303,1008,290,30,0,5,39,259,1,0,1,0,1036,5,34
1761,Arthur Melo,Juventus,12.9,1085,1054,29,25,0,9,3,1,3,2,0,0,1016,2,7
1762,Memphis,Lyon,32.5,1292,1083,201,59,8,14,166,9,107,47,24,2,899,8,38
1763,Houboulang Mendes,Lorient,14.4,611,444,167,7,0,0,44,160,0,0,0,0,433,0,23
1764,Pedro Mendes,Montpellier,18.1,806,769,37,35,0,16,3,2,0,0,0,0,677,0,9
1765,Thiago Mendes,Lyon,24.9,1486,1434,46,41,2,18,12,4,1,0,0,0,1299,6,7
1766,Brais Mendez,Celta Vigo,29.7,1193,1152,39,16,6,13,33,13,7,3,3,0,919,2,31
1768,Edgar Mendez,Alavés,23.2,475,437,32,2,0,6,62,21,1,0,0,0,259,6,19
1769,Enaut Mendia,Eibar,0.7,11,11,0,0,0,0,2,0,0,0,0,0,4,0,2
1770,Batista Mendy,Nantes,0.8,38,37,1,1,0,0,0,0,0,0,0,0,32,0,0
1771,Benjamin Mendy,Manchester City,10.6,666,578,87,3,0,1,30,82,2,0,2,0,540,1,12
1772,Edouard Mendy,Chelsea,30.5,1027,812,213,34,0,2,0,0,0,0,0,0,874,2,0
1773,Edouard Mendy,Rennes,1.0,29,21,8,2,0,0,0,0,0,0,0,0,24,0,0
1774,Ferland Mendy,Real Madrid,24.5,1466,1292,171,9,0,10,35,162,0,0,0,0,1302,3,20
