,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
806,Lloyd Kelly,Newcastle Utd,1.0,37,26,11,3,0,0,0,8,0,0,0,0,30,0,2
807,Luca Kerber,Heidenheim,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
808,Milos Kerkez,Bournemouth,2.0,93,78,14,1,0,0,4,13,0,0,0,0,71,1,2
809,Reda Khadra,Reims,0.3,9,7,2,2,1,0,2,0,0,0,0,0,4,0,0
810,Wahbi Khazri,Montpellier,0.7,14,10,4,0,0,0,1,0,0,0,0,0,12,0,0
811,Rani Khedira,Union Berlin,1.0,26,25,1,0,0,0,1,0,0,0,0,0,19,0,2
812,Abdukodir Khusanov,Lens,0.2,11,11,0,0,0,0,1,0,0,0,0,0,8,0,1
813,Kike,Alavés,2.0,28,28,0,0,0,0,0,0,0,0,0,0,21,0,1
814,Max Kilman,West Ham,2.0,137,134,3,3,0,0,0,0,0,0,0,0,119,0,1
815,Joshua Kimmich,Bayern Munich,1.0,73,61,12,6,0,1,5,1,5,2,1,1,62,0,2
816,Cedric Kipre,Reims,0.0,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
817,Tim Kleindienst,Gladbach,1.0,16,14,2,0,0,1,0,0,0,0,0,0,10,0,1
818,Lukas Klostermann,RB Leipzig,0.2,7,5,2,1,0,0,0,1,0,0,0,0,5,0,0
819,Justin Kluivert,Bournemouth,1.1,35,33,2,0,0,0,6,1,1,0,0,0,26,0,2
820,Ansgar Knauff,Eint Frankfurt,0.2,4,4,0,0,0,0,2,0,0,0,0,0,2,0,0
821,Magnus Knudsen,Holstein Kiel,0.9,37,37,0,0,0,1,0,0,0,0,0,0,36,0,0
822,Gregor Kobel,Dortmund,1.0,39,34,5,2,0,0,0,0,0,0,0,0,37,0,0
823,Robin Koch,Eint Frankfurt,1.0,45,43,2,0,0,0,0,0,0,0,0,0,40,0,1
824,Magnus Kofod Andersen,Venezia,1.7,59,52,6,4,0,0,1,1,1,0,1,0,50,1,1
825,Philipp Kohn,Monaco,2.0,55,39,16,4,0,0,0,0,0,0,0,0,46,0,0
826,Dominik Kohr,Mainz 05,1.0,60,52,8,4,0,0,0,4,0,0,0,0,40,0,1
827,Koke,Atlético Madrid,2.1,163,159,3,2,0,2,2,0,1,0,0,0,146,1,3
828,Randal Kolo Muani,Paris S-G,1.1,19,18,1,0,0,0,0,0,0,0,0,0,15,0,0
829,Marco Komenda,Holstein Kiel,0.5,24,24,0,0,0,0,0,0,0,0,0,0,13,0,1
830,Ibrahima Konate,Liverpool,1.5,106,104,2,2,0,0,0,0,0,0,0,0,101,0,0
832,Geoffrey Kondogbia,Marseille,1.0,42,42,0,0,0,0,0,0,0,0,0,0,38,0,0
833,Abdoul Kone,Reims,0.7,27,19,8,0,0,0,0,8,0,0,0,0,17,0,5
834,Amadou Kone,Reims,0.2,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
835,Ezri Konsa,Aston Villa,2.0,92,87,5,5,1,0,0,0,0,0,0,0,85,0,0
836,Christian Kouame,Fiorentina,1.6,44,42,1,0,0,0,0,1,0,0,0,0,32,1,1
837,Jules Kounde,Barcelona,3.0,223,175,48,14,0,5,6,34,0,0,0,0,192,0,6
838,Boubakar Kouyate,Montpellier,1.0,23,23,0,0,0,0,0,0,0,0,0,0,19,0,0
839,Mateo Kovacic,Manchester City,1.5,98,93,5,5,0,0,0,0,0,0,0,0,92,0,0
840,Emil Krafth,Newcastle Utd,1.7,49,46,3,3,0,0,0,0,0,0,0,0,39,0,0
841,Alex Kral,Espanyol,2.4,75,73,2,2,0,0,0,0,0,0,0,0,58,0,3
842,Andrej Kramaric,Hoffenheim,1.0,52,40,12,2,1,1,11,1,8,1,2,0,36,0,2
843,Frans Kratzig,Stuttgart,0.6,41,37,4,0,0,0,1,4,0,0,0,0,36,0,0
844,Ladislav Krejci,Girona,0.1,11,10,1,0,0,0,0,0,0,0,0,0,11,0,0
845,Rasmus Kristensen,Eint Frankfurt,1.0,48,31,17,0,1,0,1,17,0,0,0,0,36,0,0
846,Nikola Krstovic,Lecce,1.7,37,32,5,1,0,0,0,0,0,0,0,0,25,0,0
847,Lukas Kubler,Freiburg,0.9,25,20,5,0,0,0,0,5,0,0,0,0,16,0,0
848,Takefusa Kubo,Real Sociedad,2.0,53,48,4,2,0,0,3,1,1,0,0,0,35,1,4
849,Mohammed Kudus,West Ham,2.0,52,51,1,1,1,1,12,0,0,0,0,0,38,0,5
850,Dejan Kulusevski,Tottenham,0.9,32,25,7,0,0,0,4,1,6,3,0,0,27,0,1
851,Marash Kumbulla,Espanyol,1.7,64,60,4,1,0,0,1,0,0,0,0,0,56,0,0
852,Daler Kuzyaev,Le Havre,1.0,27,25,2,1,0,0,3,0,1,1,0,0,20,0,1
853,Khvicha Kvaratskhelia,Napoli,1.5,42,38,3,2,2,0,1,0,0,0,0,0,33,1,1
854,Giorgos Kyriakopoulos,Monza,2.0,136,101,35,4,0,0,10,27,4,1,2,0,105,0,4
855,Remy Labeau Lascary,Lens,1.0,32,30,1,0,1,0,3,0,0,0,0,0,21,1,0
856,Gaetan Laborde,Nice,0.9,28,28,0,0,0,0,4,0,0,0,0,0,21,0,1
858,Nediljko Labrovic,Augsburg,1.0,34,29,5,1,0,0,0,0,0,0,0,0,25,0,0
859,Alexandre Lacazette,Lyon,1.0,19,17,2,0,0,0,1,0,0,0,0,0,11,0,1
860,Alban Lafont,Nantes,2.0,52,32,20,7,0,0,0,0,0,0,0,0,30,0,0
861,Stefan Lainer,Gladbach,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Kenny Lala,Brest,2.0,114,101,12,1,0,0,9,11,0,0,0,0,91,1,2
863,Mohamed Lamine Bayo,Lille,0.5,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
864,Gianluca Lapadula,Cagliari,0.3,9,9,0,0,0,0,1,0,0,0,0,0,3,0,1
865,Cyle Larin,Mallorca,1.2,28,28,0,0,0,0,0,0,0,0,0,0,22,0,0
866,Gautier Larsonneur,Saint-Étienne,2.0,69,51,17,4,0,0,0,0,0,0,0,0,44,1,0
867,Hugo Larsson,Eint Frankfurt,1.0,21,20,1,1,0,1,0,0,0,0,0,0,16,0,0
868,Juanmi Latasa,Valladolid,0.3,8,7,1,1,0,0,0,0,0,0,0,0,6,0,0
869,Romeo Lavia,Chelsea,0.7,39,39,0,0,0,0,0,0,0,0,0,0,38,0,0
870,Valentino Lazaro,Torino,2.0,81,74,7,1,0,0,8,2,4,4,0,0,64,0,0
871,Darko Lazovic,Hellas Verona,1.7,36,27,9,0,0,0,5,9,0,0,0,0,20,0,1
872,Manuel Lazzari,Lazio,2.0,145,124,21,1,0,0,18,20,0,0,0,0,116,0,6
873,Julien Le Cardinal,Brest,2.0,131,125,5,4,0,2,0,0,0,0,0,0,115,1,0
874,Jeremy Le Douaron,Brest,1.1,14,14,0,0,0,0,0,0,0,0,0,0,11,0,0
875,Enzo Le Fee,Roma,1.0,66,60,6,2,0,0,4,1,2,1,1,0,50,0,1
876,Robin Le Normand,Atlético Madrid,3.0,171,166,5,3,0,1,0,2,0,0,0,0,156,0,1
877,Rafael Leao,Milan,2.0,81,75,6,1,0,2,4,2,3,0,0,0,62,0,6
878,Benjamin Lecomte,Montpellier,2.0,82,59,23,7,0,0,0,0,0,0,0,0,52,0,0
879,Jordan Lefort,Angers,2.0,122,111,9,7,0,0,1,2,0,0,0,0,90,2,4
880,Diogo Leite,Union Berlin,1.0,46,44,2,2,0,0,0,0,0,0,0,0,29,0,0
881,Maxim Leitsch,Mainz 05,0.3,12,10,2,1,0,0,0,0,0,0,0,0,9,0,0
882,Florian Lejeune,Rayo Vallecano,3.0,81,72,9,4,0,2,0,0,0,0,0,0,56,0,2
884,Inigo Lekue,Athletic Club,1.2,60,50,9,1,0,0,3,8,0,0,0,0,49,1,1
885,Nunzio Lella,Venezia,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
886,Felix Lemarechal,Strasbourg,0.3,11,10,1,0,0,0,1,0,1,1,0,0,8,0,1
887,Mario Lemina,Wolves,2.0,63,60,1,1,1,0,1,0,0,0,0,0,54,2,0
888,Bernd Leno,Fulham,2.0,80,67,13,6,0,0,0,0,0,0,0,0,61,0,0
889,Donovan Leon,Auxerre,2.0,80,64,15,9,0,0,0,0,0,0,0,0,59,1,0
890,Esteban Lepaul,Angers,0.1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0
891,Johann Lepenant,Nantes,1.1,23,22,1,0,0,0,3,0,1,1,0,0,16,0,2
892,Jefferson Lerma,Crystal Palace,0.9,61,59,2,2,1,0,0,0,0,0,0,0,50,0,0
893,Robert Lewandowski,Barcelona,3.0,62,59,2,0,0,0,0,0,0,0,0,0,40,1,5
894,Jamie Leweling,Stuttgart,1.0,32,32,0,0,0,0,3,0,0,0,0,0,25,0,0
895,Rico Lewis,Manchester City,2.0,125,106,19,4,0,0,0,15,0,0,0,0,105,0,3
896,Keane Lewis-Potter,Brentford,0.9,24,22,1,0,0,2,1,1,0,0,0,0,16,1,3
897,Philipp Lienhart,Freiburg,1.0,55,51,3,2,0,1,0,0,0,0,0,0,48,1,0
898,Matthijs de Ligt,Manchester Utd,0.2,10,10,0,0,0,0,0,0,0,0,0,0,10,0,0
899,Jesper Lindstrom,Everton,0.4,7,6,1,0,0,0,2,0,1,0,1,0,5,0,0
900,Karol Linetty,Torino,2.0,63,59,4,4,0,0,0,0,0,0,0,0,59,0,0
901,Samuel Lino,Atlético Madrid,2.2,108,105,3,0,0,0,3,2,1,0,0,0,88,0,7
902,Pol Lirola,Marseille,0.8,28,20,8,0,0,0,0,8,0,0,0,0,20,0,2
903,Dailon Livramento,Hellas Verona,1.4,19,19,0,0,0,0,1,0,0,0,0,0,10,0,0
904,Valentino Livramento,Newcastle Utd,1.6,64,53,11,1,0,0,1,10,0,0,0,0,45,0,2
905,Diego Llorente,Betis,2.0,111,106,5,5,0,2,0,0,0,0,0,0,92,0,0
906,Marcos Llorente,Atlético Madrid,2.5,110,97,12,2,0,0,4,10,0,0,0,0,93,1,1
907,Gautier Lloris,Le Havre,2.0,64,63,1,1,0,2,0,0,0,0,0,0,49,0,2
908,Stanislav Lobotka,Napoli,2.0,113,111,2,2,0,0,0,0,0,0,0,0,96,0,3
910,Manuel Locatelli,Juventus,1.9,147,140,7,7,0,1,0,0,0,0,0,0,131,0,1
911,Ruben Loftus-Cheek,Milan,2.0,79,79,0,0,0,0,3,0,0,0,0,0,71,0,0
912,Enzo Loiodice,Las Palmas,1.0,75,69,6,1,0,0,4,0,5,2,1,1,61,0,1
913,Sean Longstaff,Newcastle Utd,1.8,49,49,0,0,0,0,1,0,0,0,0,0,41,0,3
914,David Lopez,Girona,2.0,153,141,12,6,0,1,0,0,0,0,0,0,149,0,1
915,Diego Lopez,Valencia,2.5,81,81,0,0,0,1,9,0,0,0,0,0,61,0,3
916,Fermin Lopez,Barcelona,0.3,14,14,0,0,0,0,1,0,0,0,0,0,13,0,0
917,Javi Lopez,Real Sociedad,3.0,144,112,32,3,0,0,7,29,0,0,0,0,120,0,1
918,Roberto Lopez,Leganés,0.3,14,13,1,0,0,0,3,0,1,1,0,0,10,0,1
919,Unai Lopez,Rayo Vallecano,1.3,53,48,4,2,0,0,2,0,2,0,0,0,39,1,2
920,Anthony Losilla,Bochum,0.8,13,13,0,0,0,1,0,0,0,0,0,0,11,0,0
921,Jordan Lotomba,Nice,0.4,21,19,2,0,0,0,2,2,0,0,0,0,17,0,0
922,Sandi Lovric,Udinese,0.9,20,14,6,3,0,0,3,0,3,0,2,0,13,0,0
923,Pol Lozano,Espanyol,0.9,37,37,0,0,0,0,1,0,0,0,0,0,30,0,1
924,Lorenzo Lucca,Udinese,1.9,31,28,3,0,0,0,0,0,0,0,0,0,19,0,0
925,Jhon Lucumi,Bologna,0.8,68,65,3,3,0,0,0,0,0,0,0,0,62,0,1
926,Jose Luis Palomino,Cagliari,0.3,17,16,1,1,0,0,0,0,0,0,0,0,14,0,0
927,Douglas Luiz,Juventus,0.4,31,29,2,1,0,1,1,0,1,0,1,0,29,0,0
928,Castello Lukeba,RB Leipzig,1.0,57,55,2,1,0,1,0,0,0,0,0,0,50,0,0
929,Dodi Lukebakio,Sevilla,2.4,65,54,11,1,0,1,13,2,8,4,2,0,49,0,2
930,Sasa Lukic,Fulham,2.0,110,104,6,6,0,0,0,0,0,0,0,0,101,0,1
931,Massimo Luongo,Ipswich Town,1.5,40,39,1,1,0,0,0,0,0,0,0,0,30,0,1
932,Sebastiano Luperto,Cagliari,2.0,103,98,5,2,0,0,0,3,0,0,0,0,85,0,1
933,Zito Luvumbo,Cagliari,1.5,16,14,2,0,0,0,3,0,0,0,0,0,10,0,0
934,Charalambos Lykogiannis,Bologna,1.6,119,104,15,3,0,0,10,7,5,0,5,0,92,0,4
936,Senne Lynen,Werder Bremen,1.0,48,45,2,2,0,0,0,0,0,0,0,0,43,1,1
937,Othmane Maamma,Montpellier,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,Ian Maatsen,Aston Villa,0.4,20,17,3,0,0,0,1,3,0,0,0,0,17,0,2
939,Alexis Mac Allister,Liverpool,2.0,99,98,1,1,1,1,1,0,0,0,0,0,85,0,3
940,Deiver Machado,Lens,0.4,21,14,7,0,0,0,2,5,2,2,0,0,13,0,0
941,Shuto Machino,Holstein Kiel,1.0,35,23,12,0,0,0,2,9,0,0,0,0,15,0,1
942,Darwin Machis,Valladolid,0.6,11,10,1,0,0,0,1,0,1,0,0,0,5,0,0
943,Yvann Macon,Saint-Étienne,1.0,65,58,7,2,0,1,2,5,0,0,0,0,52,0,1
944,James Maddison,Tottenham,1.7,139,116,23,5,2,3,16,1,17,7,3,0,112,0,1
945,Noni Madueke,Chelsea,1.0,21,20,0,0,0,0,2,0,0,0,0,0,16,1,1
946,Pablo Maffeo,Mallorca,3.0,118,91,27,1,0,0,18,26,0,0,0,0,85,0,4
947,Gabriel Magalhaes,Arsenal,2.0,149,144,5,2,0,2,0,0,0,0,0,0,131,0,1
948,Soungoutou Magassa,Monaco,0.2,32,32,0,0,0,0,0,0,0,0,0,0,30,0,0
949,Giangiacomo Magnani,Hellas Verona,1.0,27,26,0,0,0,0,1,0,0,0,0,0,21,1,1
950,Hugo Magnetti,Brest,1.0,35,35,0,0,0,0,2,0,0,0,0,0,28,0,0
951,Frank Magri,Toulouse,1.7,20,18,2,0,0,0,0,1,0,0,0,0,11,0,1
952,Harry Maguire,Manchester Utd,1.8,105,96,9,3,0,1,0,0,0,0,0,0,91,0,1
953,Arne Maier,Augsburg,0.6,24,19,5,3,0,0,2,0,2,1,0,0,23,0,0
954,Mike Maignan,Milan,2.0,72,63,9,4,0,0,0,0,0,0,0,0,66,0,0
955,Patrick Mainka,Heidenheim,1.0,41,40,1,1,0,0,0,0,0,0,0,0,34,0,0
956,Kobbie Mainoo,Manchester Utd,1.9,86,84,2,2,0,0,0,0,0,0,0,0,78,0,2
957,Ainsley Maitland-Niles,Lyon,1.1,37,35,2,0,0,0,1,2,0,0,0,0,32,0,0
958,Lovro Majer,Wolfsburg,0.9,13,11,1,0,0,1,0,1,0,0,0,0,9,1,0
959,Daniel Maldini,Monza,1.4,39,36,3,1,0,1,3,0,2,2,0,0,22,0,2
960,Youssef Maleh,Empoli,1.6,42,40,1,1,1,0,0,0,0,0,0,0,32,1,0
962,Donyell Malen,Dortmund,0.6,27,25,2,0,0,0,3,2,0,0,0,0,23,0,2
963,Ruslan Malinovskyi,Genoa,1.1,34,34,0,0,0,0,0,0,0,0,0,0,29,0,1
964,Lennard Maloney,Heidenheim,1.0,36,35,1,1,0,0,0,0,0,0,0,0,22,0,2
965,Giorgi Mamardashvili,Valencia,3.0,106,89,17,5,0,0,0,0,0,0,0,0,74,0,0
966,Dennis Man,Parma,1.5,49,46,3,0,1,1,4,1,2,0,0,0,40,0,0
967,Hianga Mananga Mbock,Brest,0.2,17,17,0,0,0,0,0,0,0,0,0,0,14,0,0
968,Gianluca Mancini,Roma,2.0,124,118,6,1,0,0,1,4,0,0,0,0,109,0,2
969,Steve Mandanda,Rennes,2.0,55,40,15,6,0,0,0,0,0,0,0,0,39,0,0
970,Reinildo Mandava,Atlético Madrid,1.0,66,53,13,2,0,0,2,11,0,0,0,0,55,0,0
971,Aissa Mandi,Lille,1.8,136,131,5,3,0,2,3,2,0,0,0,0,125,0,0
972,Rolando Mandragora,Fiorentina,0.9,49,47,1,1,0,2,0,0,0,0,0,0,39,1,0
973,Orel Mangala,Lyon,0.7,32,31,0,0,0,0,1,0,0,0,0,0,29,1,2
974,Javier Manquillo,Celta Vigo,1.3,90,84,6,3,0,0,0,3,0,0,0,0,83,0,1
975,Alberto Manzoni,Atalanta,0.1,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0
976,Sekou Mara,Strasbourg,0.3,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0
977,Marcao,Sevilla,0.4,37,35,2,2,0,0,0,0,0,0,0,0,33,0,1
978,Filip Marchwinski,Lecce,0.2,5,5,0,0,0,0,0,0,0,0,0,0,4,0,1
979,Oscar de Marcos,Athletic Club,1.0,61,45,16,1,0,0,2,15,0,0,0,0,47,0,1
980,Alberto Mari,Valencia,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0
981,Pablo Mari,Monza,2.0,158,151,6,3,0,0,0,0,0,0,0,0,140,1,0
982,Jose Maria Gimenez,Atlético Madrid,1.5,116,108,7,6,0,4,0,0,0,0,0,0,104,1,0
983,Pablo Marin,Real Sociedad,0.2,8,8,0,0,0,0,1,0,0,0,0,0,3,0,0
984,Razvan Marin,Cagliari,2.0,60,50,10,3,1,0,8,1,6,0,6,0,41,0,0
985,Mika Marmol,Las Palmas,2.0,140,134,6,3,0,1,1,1,0,0,0,0,121,0,2
986,Omar Marmoush,Eint Frankfurt,0.8,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
988,Marquinhos,Paris S-G,1.2,107,105,2,2,0,1,0,0,0,0,0,0,102,0,1
989,Aaron Martin,Genoa,2.0,72,44,28,6,0,0,14,18,4,1,3,0,46,0,1
990,Carlos Martin,Alavés,0.3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0
991,Gerard Martin,Barcelona,1.0,67,58,9,1,0,0,3,8,0,0,0,0,56,0,1
992,Ivan Martin,Girona,1.6,99,97,1,0,0,0,0,1,0,0,0,0,84,1,0
993,Jon Martin,Real Sociedad,0.5,16,16,0,0,0,0,0,0,0,0,0,0,13,0,0
994,Jonas Martin,Brest,1.5,89,86,3,3,0,0,0,0,0,0,0,0,82,0,0
995,Mario Martin,Valladolid,0.2,13,12,1,1,0,0,0,0,0,0,0,0,12,0,0
996,Gabriel Martinelli,Arsenal,1.7,44,42,2,0,0,0,4,2,0,0,0,0,33,0,3
997,Arnau Martinez,Girona,2.0,185,165,19,5,1,0,4,14,0,0,0,0,168,1,0
998,Emiliano Martinez,Aston Villa,2.0,77,62,15,5,0,0,0,0,0,0,0,0,59,0,0
999,Inigo Martinez,Barcelona,3.0,233,221,12,9,0,2,0,0,0,0,0,0,213,0,2
1000,Lautaro Martinez,Inter,0.9,18,15,3,1,0,1,0,0,0,0,0,0,14,0,1
1001,Lisandro Martinez,Manchester Utd,2.0,135,131,4,1,1,0,0,1,0,0,0,0,125,0,1
1002,Lucas Martinez Quarta,Fiorentina,0.8,48,46,1,1,0,2,0,0,0,0,0,0,38,1,0
1003,Toni Martinez,Alavés,0.2,7,7,0,0,1,0,0,0,0,0,0,0,2,0,0
1004,Javi Marton,Athletic Club,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
1005,Adam Marusic,Lazio,1.9,127,103,24,2,0,0,3,22,0,0,0,0,117,0,0
1006,Marvin,Las Palmas,1.7,59,45,14,1,0,0,6,13,0,0,0,0,42,0,4
1007,Omar Mascarell,Mallorca,1.9,73,72,1,1,0,2,0,0,0,0,0,0,66,0,3
1008,Adam Masina,Torino,2.0,88,78,10,5,0,0,0,5,0,0,0,0,80,0,0
1009,Erhan Masovic,Bochum,1.0,39,38,1,1,0,0,0,0,0,0,0,0,35,0,0
1010,Clinton Mata,Lyon,2.0,102,77,25,4,0,0,3,21,0,0,0,0,81,0,1
1011,Jaime Mata,Las Palmas,0.9,21,21,0,0,0,0,5,0,0,0,0,0,12,0,1
1012,Igor Matanovic,Eint Frankfurt,0.2,5,4,1,0,0,0,0,0,0,0,0,0,3,0,0
1014,Pape Matar Sarr,Tottenham,1.1,60,59,1,0,0,0,1,1,0,0,0,0,52,0,2
1015,Jean-Philippe Mateta,Crystal Palace,1.5,25,25,0,0,1,0,0,0,0,0,0,0,19,0,1
1016,Nemanja Matic,Lyon,1.1,56,52,4,3,0,2,0,0,0,0,0,0,49,0,1
1017,Azor Matusiwa,Rennes,2.0,108,107,1,1,1,1,1,0,0,0,0,0,96,0,1
1018,Stephy Mavididi,Leicester City,0.4,9,8,1,0,0,0,0,1,0,0,0,0,8,0,0
1019,Konstantinos Mavropanos,West Ham,2.0,106,102,4,4,0,2,1,0,0,0,0,0,84,0,1
1020,Keke Maximilian Topp,Werder Bremen,0.5,13,10,3,0,0,0,0,0,0,0,0,0,10,0,0
1021,Noussair Mazraoui,Manchester Utd,1.9,87,72,15,1,0,0,1,14,0,0,0,0,75,0,0
1022,Luca Mazzitelli,Como,0.8,43,42,1,0,0,0,1,1,0,0,0,0,34,0,0
1023,Pasquale Mazzocchi,Napoli,1.8,58,47,11,0,1,0,1,11,0,0,0,0,45,0,1
1024,Samuel Mbangula,Juventus,1.8,59,59,0,0,0,0,3,0,0,0,0,0,50,0,0
1025,Ethan Mbappe,Lille,0.8,36,34,2,1,0,0,0,0,1,0,0,0,30,0,1
1026,Kylian Mbappe,Real Madrid,1.9,60,56,3,0,0,0,2,0,0,0,0,0,49,1,3
1027,Ibrahim Mbaye,Paris S-G,0.6,18,17,0,0,0,0,0,0,0,0,0,0,17,1,0
1028,Bryan Mbeumo,Brentford,2.0,52,43,9,3,2,0,9,1,4,2,0,0,32,0,4
1029,James Mcatee,Manchester City,0.0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
1030,Kasey McAteer,Leicester City,0.1,11,9,2,0,0,0,1,2,0,0,0,0,6,0,0
1031,Oliver McBurnie,Las Palmas,2.0,41,37,4,0,0,0,1,0,0,0,0,0,25,0,0
1032,Alex McCarthy,Southampton,2.0,53,47,6,2,0,1,0,0,0,0,0,0,46,0,0
1033,John McGinn,Aston Villa,1.4,28,27,1,1,0,0,1,0,0,0,0,0,25,0,0
1034,Scott McKenna,Las Palmas,1.2,89,85,4,1,0,0,0,0,0,0,0,0,79,0,0
1035,Mark McKenzie,Toulouse,0.7,23,19,4,0,0,0,0,4,0,0,0,0,15,0,0
1036,Dwight McNeil,Everton,2.0,76,64,12,4,1,2,15,3,5,3,2,0,57,0,3
1037,Scott McTominay,Manchester Utd,0.2,10,8,2,0,0,0,0,1,0,0,0,0,10,0,0
1038,Jakov Medic,Bochum,0.9,20,20,0,0,1,0,0,0,0,0,0,0,16,0,0
1040,Facundo Medina,Lens,2.0,120,116,1,1,0,1,0,0,0,0,0,0,108,3,0
1041,Ben Mee,Brentford,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1042,Henrik Meister,Rennes,0.3,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0
1043,Bamo Meite,Marseille,0.2,18,14,4,0,0,0,0,4,0,0,0,0,16,0,1
1044,Farid El Melali,Angers,0.5,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
1045,Nuno Mendes,Paris S-G,1.0,87,77,10,6,0,0,4,4,0,0,0,0,80,0,2
1046,Brais Mendez,Real Sociedad,2.6,122,114,6,3,0,1,6,2,1,0,1,0,91,2,3
1047,Antoine Mendy,Nice,2.0,126,113,13,5,0,0,2,8,0,0,0,0,104,0,1
1048,Ferland Mendy,Real Madrid,1.0,72,62,10,3,0,1,0,7,0,0,0,0,71,0,0
1049,Nampalys Mendy,Lens,0.8,43,43,0,0,0,1,0,0,0,0,0,0,39,0,1
1050,Alex Meret,Napoli,2.0,72,49,23,5,0,0,0,0,0,0,0,0,54,0,0
1051,Quentin Merlin,Marseille,2.0,117,106,10,0,0,0,8,9,1,0,0,0,91,1,3
1052,Victor Meseguer,Valladolid,1.2,45,44,1,0,0,0,0,0,0,0,0,0,38,0,3
1053,Junior Messias,Genoa,2.0,23,22,1,0,0,0,2,0,0,0,0,0,17,0,0
1054,Connor Metcalfe,St. Pauli,0.9,21,20,0,0,0,0,1,0,0,0,0,0,18,1,0
1055,Karol Mets,St. Pauli,1.0,90,86,4,3,0,1,0,0,0,0,0,0,75,0,0
1056,Thomas Meunier,Lille,1.1,62,56,6,0,0,0,2,6,0,0,0,0,45,0,4
1057,Miguel,Leganés,2.9,32,31,1,0,0,0,1,0,0,0,0,0,18,0,5
1058,Valentin Mihaila,Parma,1.5,31,29,2,1,1,0,0,1,0,0,0,0,23,0,0
1059,Georges Mikautadze,Lyon,1.8,50,46,3,0,0,0,2,0,0,0,0,0,41,1,0
1060,Nikola Milenkovic,Nott'ham Forest,1.0,29,28,1,1,0,0,0,0,0,0,0,0,28,0,0
1061,Vanja Milinkovic-Savic,Torino,2.0,110,77,32,6,0,0,0,0,0,0,0,0,79,1,0
1062,Eder Militao,Real Madrid,2.0,141,132,9,5,0,0,1,0,0,0,0,0,132,0,0
1063,Luis Milla,Getafe,2.0,74,54,20,12,0,1,12,0,8,4,4,0,45,0,3
1064,Pere Milla,Espanyol,0.7,23,21,2,2,0,1,1,0,0,0,0,0,15,0,2
1066,Enzo Millot,Stuttgart,1.0,101,94,7,3,0,2,1,2,0,0,0,0,94,0,0
1067,James Milner,Brighton,1.7,71,60,11,4,2,0,8,0,6,2,3,0,53,0,1
1068,Kim Min-jae,Bayern Munich,0.9,76,70,6,1,0,0,0,0,0,0,0,0,60,0,1
1069,Yerry Mina,Cagliari,0.7,41,39,2,2,0,0,0,0,0,0,0,0,33,0,0
1070,Takumi Minamino,Monaco,1.9,58,55,3,1,2,0,1,1,0,0,0,0,44,0,1
1071,Oscar Mingueza,Celta Vigo,2.5,196,163,32,6,0,2,12,24,2,0,1,0,147,1,4
1072,Yankuba Minteh,Brighton,1.5,40,38,2,1,0,0,3,0,1,1,0,0,22,0,5
1073,Bojan Miovski,Girona,0.4,8,7,1,0,0,0,0,0,0,0,0,0,7,0,0
1074,Rafa Mir,Valencia,2.4,42,41,1,0,0,0,1,0,0,0,0,0,27,0,1
1075,Juan Miranda,Bologna,0.4,43,35,8,2,0,0,6,4,2,1,1,0,37,0,0
1076,Tyrick Mitchell,Crystal Palace,2.0,108,96,12,0,0,0,12,12,0,0,0,0,82,0,1
1077,Kaoru Mitoma,Brighton,2.0,45,45,0,0,0,0,2,0,0,0,0,0,37,0,1
1078,Maximilian Mittelstadt,Stuttgart,0.4,38,35,3,0,0,0,3,3,0,0,0,0,31,0,0
1079,Henrikh Mkhitaryan,Inter,1.7,86,86,0,0,1,0,0,0,0,0,0,0,74,0,2
1080,Luka Modric,Real Madrid,0.6,68,63,5,1,0,1,3,0,4,2,1,0,54,0,1
1081,Max Moerstedt,Hoffenheim,0.0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,Mostafa Mohamed,Nantes,0.3,6,5,0,0,0,0,0,0,0,0,0,0,2,1,0
1083,Johan Mojica,Mallorca,3.0,166,137,29,2,0,3,18,27,0,0,0,0,125,0,6
