,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1777,Josh Maja,ng NGA,FW,Bordeaux,Ligue 1,19.0,1998.0,7.0,198.0,28.0,5.8,2.2,3.0,52.0,0.0,4.0,11.0,4.0,0.71,2.0,2.0,0.0,0.0,0.22,2.2,4.3,-2.1,-0.97,-0.64
1778,Abdul Majeed Waris,gh GHA,"FW,MF",Nantes,Ligue 1,26.0,1991.0,33.0,2246.0,68.0,65.7,25.0,25.0,83.0,8.0,8.0,21.0,0.0,1.3,32.0,31.0,1.0,0.04,0.12,29.6,30.3,-0.7,-0.03,-0.24
1779,Erik Majetschak,de GER,"DF,MF",RB Leipzig,Bundesliga,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
1780,Jean-Victor Makengo,fr FRA,"MF,FW",Nice,Ligue 1,20.0,1998.0,25.0,1029.0,41.0,30.1,11.4,11.0,70.0,2.0,14.0,19.0,7.0,1.28,9.0,11.0,-2.0,-0.17,-0.06,12.9,13.5,-0.5,-0.05,0.07
1781,Nemanja Maksimović,rs SRB,MF,Getafe,La Liga,23.0,1995.0,36.0,3209.0,89.0,93.8,35.7,36.0,89.0,34.0,0.0,,0.0,1.56,47.0,33.0,14.0,0.39,0.82,44.2,41.4,2.7,0.08,0.13
1782,Nikola Maksimović,rs SRB,DF,Napoli,Serie A,26.0,1991.0,17.0,1375.0,81.0,40.2,15.3,15.0,86.0,13.0,2.0,42.0,17.0,2.29,31.0,12.0,19.0,1.24,0.41,26.7,13.4,13.3,0.87,0.42
1783,Malcom,br BRA,"FW,MF",Barcelona,La Liga,21.0,1997.0,15.0,614.0,41.0,18.0,6.8,6.0,81.0,3.0,9.0,14.0,13.0,1.73,15.0,10.0,5.0,0.73,-0.84,11.8,7.8,4.0,0.58,-0.27
1784,Kévin Malcuit,ma MAR,DF,Napoli,Serie A,27.0,1991.0,24.0,1805.0,75.0,52.8,20.1,20.0,86.0,15.0,4.0,21.0,14.0,1.96,42.0,19.0,23.0,1.15,0.31,30.7,22.6,8.2,0.41,-0.45
1785,Abdel Malik Hsissane,fr FRA,MF,Nîmes,Ligue 1,27.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,,,,,,
1786,Yunus Mallı,tr TUR,"MF,FW",Wolfsburg,Bundesliga,26.0,1992.0,21.0,701.0,33.0,22.9,7.8,5.0,83.0,2.0,16.0,18.0,12.0,1.19,16.0,15.0,1.0,0.13,-0.29,14.2,12.6,1.6,0.21,0.3
1787,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,27.0,1991.0,35.0,3092.0,88.0,90.4,34.4,35.0,88.0,33.0,0.0,,0.0,1.14,48.0,53.0,-5.0,-0.15,0.95,42.9,53.1,-10.2,-0.3,0.85
1788,Maurice Malone,de GER,"FW,MF",Augsburg,Bundesliga,17.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1789,Antonio Mance,hr CRO,FW,Nantes,Ligue 1,22.0,1995.0,5.0,50.0,10.0,1.5,0.6,0.0,,0.0,5.0,10.0,4.0,0.2,0.0,1.0,-1.0,-1.8,-1.83,1.5,0.3,1.2,2.29,2.27
1790,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,29.0,1989.0,31.0,2790.0,90.0,81.6,31.0,31.0,90.0,31.0,0.0,,1.0,1.29,35.0,39.0,-4.0,-0.13,0.01,38.9,37.2,1.7,0.05,-0.11
1791,Gianluca Mancini,it ITA,DF,Atalanta,Serie A,22.0,1996.0,30.0,2246.0,75.0,65.7,25.0,25.0,82.0,17.0,5.0,37.0,7.0,1.83,48.0,32.0,16.0,0.64,-0.51,47.2,24.9,22.3,0.89,0.22
1792,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,33.0,1985.0,31.0,2735.0,88.0,80.0,30.4,31.0,88.0,29.0,0.0,,1.0,1.52,42.0,40.0,2.0,0.07,-0.72,41.0,35.5,5.5,0.18,-0.03
1794,Reinildo Mandava,mz MOZ,DF,Lille,Ligue 1,24.0,1994.0,3.0,97.0,32.0,2.8,1.1,1.0,90.0,1.0,2.0,4.0,6.0,0.67,1.0,3.0,-2.0,-1.86,-2.86,1.1,2.2,-1.1,-1.02,-1.52
1795,Aïssa Mandi,dz ALG,DF,Betis,La Liga,26.0,1991.0,35.0,3059.0,87.0,89.4,34.0,34.0,89.0,32.0,1.0,45.0,1.0,1.34,40.0,46.0,-6.0,-0.18,0.32,40.1,45.2,-5.1,-0.15,-0.85
1796,Rolando Mandragora,it ITA,MF,Udinese,Serie A,21.0,1997.0,35.0,2918.0,83.0,85.3,32.4,33.0,88.0,27.0,2.0,13.0,0.0,1.23,33.0,41.0,-8.0,-0.25,0.83,38.1,47.9,-9.8,-0.3,1.03
1797,Anthony Mandrea,dz ALG,GK,Angers,Ligue 1,21.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,,,,,,
1798,Mario Mandžukić,hr CRO,FW,Juventus,Serie A,32.0,1986.0,25.0,2014.0,81.0,58.9,22.4,23.0,85.0,15.0,2.0,29.0,2.0,2.56,44.0,12.0,32.0,1.43,0.92,37.7,20.5,17.2,0.77,0.27
1799,Sadio Mané,sn SEN,FW,Liverpool,Premier League,26.0,1992.0,36.0,3077.0,85.0,90.0,34.2,35.0,87.0,25.0,1.0,25.0,0.0,2.53,79.0,21.0,58.0,1.7,-0.67,65.9,25.3,40.6,1.19,0.06
1800,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,31.0,1987.0,29.0,1598.0,55.0,46.7,17.8,18.0,78.0,7.0,11.0,18.0,4.0,1.31,17.0,26.0,-9.0,-0.51,-0.7,25.6,20.9,4.7,0.26,0.36
1801,Kostas Manolas,gr GRE,DF,Roma,Serie A,27.0,1991.0,27.0,2324.0,86.0,68.0,25.8,27.0,86.0,23.0,0.0,,3.0,1.96,51.0,32.0,19.0,0.74,0.82,46.9,36.9,10.1,0.39,0.21
1802,Javier Manquillo,es ESP,DF,Newcastle Utd,Premier League,24.0,1994.0,18.0,1101.0,61.0,32.2,12.2,12.0,86.0,10.0,6.0,11.0,17.0,1.28,14.0,16.0,-2.0,-0.16,-0.01,13.4,17.6,-4.2,-0.34,0.06
1803,Martín Mantovani,ar ARG,DF,Huesca,La Liga,34.0,1984.0,9.0,701.0,78.0,20.5,7.8,6.0,90.0,6.0,3.0,53.0,2.0,1.11,15.0,18.0,-3.0,-0.39,0.24,14.9,15.4,-0.5,-0.06,0.23
1804,Juan Manuel Valencia,co COL,FW,Bologna,Serie A,20.0,1998.0,1.0,28.0,28.0,0.8,0.3,0.0,,0.0,1.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.6,-0.5,-1.71,-1.66
1805,Harrison Manzala,cd COD,"MF,FW",Angers,Ligue 1,24.0,1994.0,8.0,74.0,9.0,2.2,0.8,0.0,,0.0,8.0,9.0,5.0,1.13,0.0,3.0,-3.0,-3.65,-3.59,1.3,1.0,0.4,0.43,0.37
1806,Fran Manzanara,es ESP,"DF,MF",Levante,La Liga,21.0,1996.0,4.0,157.0,39.0,4.6,1.7,1.0,93.0,1.0,3.0,21.0,2.0,1.25,2.0,7.0,-5.0,-2.87,-2.81,3.2,6.8,-3.7,-2.11,-1.6
1807,Myziane Maolida,fr FRA,FW,Nice,Ligue 1,19.0,1999.0,14.0,952.0,68.0,27.8,10.6,10.0,83.0,2.0,4.0,31.0,1.0,1.64,8.0,11.0,-3.0,-0.28,-0.21,11.8,12.5,-0.8,-0.07,0.03
1808,Faitout Maouassa,fr FRA,DF,Nîmes,Ligue 1,20.0,1998.0,27.0,2137.0,79.0,62.5,23.7,25.0,84.0,22.0,2.0,13.0,4.0,1.33,38.0,29.0,9.0,0.38,1.08,32.2,33.1,-0.8,-0.03,0.37
1809,Faitout Maouassa,fr FRA,"DF,MF",Rennes,Ligue 1,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1810,Fernando Marçal,br BRA,DF,Lyon,Ligue 1,29.0,1989.0,12.0,878.0,73.0,25.7,9.8,12.0,73.0,7.0,0.0,,10.0,1.83,16.0,9.0,7.0,0.72,0.15,14.7,10.2,4.5,0.46,-0.44
1811,Iván Marcano,es ESP,DF,Roma,Serie A,31.0,1987.0,10.0,810.0,81.0,23.7,9.0,9.0,85.0,8.0,1.0,45.0,28.0,1.6,14.0,13.0,1.0,0.11,-0.48,14.4,10.9,3.4,0.38,0.08
1812,Marcelo,br BRA,DF,Real Madrid,La Liga,30.0,1988.0,23.0,1853.0,81.0,54.2,20.6,21.0,88.0,18.0,2.0,8.0,8.0,1.43,30.0,33.0,-3.0,-0.15,-1.29,38.2,29.2,9.0,0.44,-0.17
1813,Marcelo,br BRA,DF,Lyon,Ligue 1,31.0,1987.0,33.0,2878.0,87.0,84.2,32.0,33.0,87.0,31.0,0.0,,4.0,1.97,59.0,34.0,25.0,0.78,1.11,59.9,35.1,24.7,0.77,-0.07
1814,Solly March,eng ENG,"FW,MF",Brighton,Premier League,24.0,1994.0,35.0,2463.0,70.0,72.0,27.4,30.0,78.0,16.0,5.0,24.0,1.0,0.94,26.0,40.0,-14.0,-0.51,0.52,28.8,42.7,-14.0,-0.51,0.42
1815,Federico Marchetti,it ITA,GK,Genoa,Serie A,35.0,1983.0,4.0,360.0,90.0,10.5,4.0,4.0,90.0,4.0,0.0,,27.0,1.5,7.0,10.0,-3.0,-0.75,-0.31,4.3,7.0,-2.7,-0.67,-0.56
1816,Giuseppe Marcianò,it ITA,GK,Frosinone,Serie A,18.0,2000.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,,,,,,
1817,Michał Marcjanik,pl POL,DF,Empoli,Serie A,23.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,17.0,,,,,,,,,,,
1818,Gian Marco Ferrari,it ITA,DF,Sassuolo,Serie A,26.0,1992.0,31.0,2790.0,90.0,81.6,31.0,31.0,90.0,31.0,0.0,,6.0,1.19,45.0,45.0,0.0,0.0,1.0,38.7,45.1,-6.4,-0.21,0.15
1820,Óscar de Marcos,es ESP,"DF,FW",Athletic Club,La Liga,29.0,1989.0,30.0,2421.0,81.0,70.8,26.9,28.0,86.0,20.0,2.0,9.0,5.0,1.47,31.0,32.0,-1.0,-0.04,0.23,32.3,32.4,-0.1,0.0,0.19
1821,Andrea Marcucci,it ITA,MF,Roma,Serie A,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1822,Issa Marega,fr FRA,DF,Caen,Ligue 1,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1823,Davide Marfella,it ITA,GK,Napoli,Serie A,18.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1824,Georg Margreitter,at AUT,DF,Nürnberg,Bundesliga,29.0,1988.0,27.0,2064.0,76.0,67.5,22.9,22.0,90.0,22.0,5.0,16.0,2.0,0.59,20.0,55.0,-35.0,-1.53,-0.89,25.1,36.6,-11.5,-0.5,0.01
1825,Miguel Marí,es ESP,MF,Eibar,La Liga,21.0,1997.0,2.0,69.0,35.0,2.0,0.8,0.0,,0.0,2.0,34.0,4.0,0.0,0.0,2.0,-2.0,-2.61,-2.55,0.9,0.8,0.1,0.07,-0.17
1826,José María Giménez,uy URU,DF,Atlético Madrid,La Liga,23.0,1995.0,21.0,1772.0,84.0,51.8,19.7,19.0,86.0,17.0,2.0,68.0,4.0,2.0,29.0,12.0,17.0,0.86,0.37,27.2,21.1,6.0,0.31,0.34
1827,Mariano,do DOM,FW,Real Madrid,La Liga,24.0,1993.0,13.0,447.0,34.0,13.1,5.0,3.0,90.0,2.0,10.0,18.0,5.0,1.38,8.0,10.0,-2.0,-0.4,-0.98,10.5,8.4,2.1,0.43,-0.1
1828,Mariano,do DOM,FW,Lyon,Ligue 1,24.0,1993.0,3.0,143.0,48.0,4.2,1.6,2.0,70.0,0.0,1.0,4.0,0.0,2.0,2.0,1.0,1.0,0.63,0.03,2.0,0.8,1.2,0.74,-0.04
1829,Adrian Mariappa,jm JAM,DF,Watford,Premier League,31.0,1986.0,26.0,1927.0,74.0,56.3,21.4,20.0,90.0,20.0,6.0,20.0,10.0,1.38,29.0,32.0,-3.0,-0.14,0.1,24.6,29.9,-5.3,-0.25,0.09
1830,Jordan Marié,fr FRA,MF,Dijon,Ligue 1,26.0,1991.0,26.0,1803.0,69.0,52.7,20.0,20.0,86.0,15.0,6.0,15.0,6.0,1.04,15.0,34.0,-19.0,-0.95,-0.39,19.2,29.8,-10.7,-0.53,-0.1
1831,Adrián Marín,es ESP,"DF,MF",Alavés,La Liga,21.0,1997.0,6.0,290.0,48.0,8.5,3.2,2.0,92.0,2.0,4.0,27.0,9.0,1.5,5.0,6.0,-1.0,-0.31,-0.02,4.3,7.9,-3.6,-1.12,-0.88
1832,João Mário,pt POR,"MF,FW",Inter,Serie A,25.0,1993.0,20.0,1082.0,54.0,31.6,12.0,12.0,79.0,5.0,8.0,17.0,16.0,1.9,19.0,5.0,14.0,1.16,0.78,20.5,8.8,11.7,0.98,0.44
1833,Guillermo Maripán,cl CHI,DF,Alavés,La Liga,24.0,1994.0,23.0,2008.0,87.0,58.7,22.3,22.0,90.0,21.0,1.0,30.0,5.0,1.61,27.0,26.0,1.0,0.04,0.81,25.3,31.5,-6.2,-0.28,0.09
1834,Lazar Marković,rs SRB,MF,Fulham,Premier League,24.0,1994.0,1.0,45.0,45.0,1.3,0.5,0.0,,0.0,1.0,45.0,1.0,0.0,0.0,1.0,-1.0,-2.0,-0.77,0.1,0.7,-0.6,-1.18,-0.48
1835,Marlon,br BRA,DF,Sassuolo,Serie A,22.0,1995.0,18.0,1508.0,84.0,44.1,16.8,18.0,84.0,15.0,0.0,,6.0,1.06,21.0,24.0,-3.0,-0.18,0.01,20.4,22.3,-1.9,-0.11,0.22
1836,Alessandro Marongiu,it ITA,MF,Cagliari,Serie A,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1837,Marquinhos,br BRA,"DF,MF",Paris S-G,Ligue 1,24.0,1994.0,30.0,2693.0,90.0,78.7,29.9,30.0,90.0,28.0,0.0,,1.0,2.57,86.0,22.0,64.0,2.14,1.4,69.3,27.0,42.3,1.41,0.31
1838,George Marsh,eng ENG,"DF,MF",Tottenham,Premier League,19.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1839,Roger Martí,es ESP,FW,Levante,La Liga,27.0,1991.0,31.0,1887.0,61.0,55.2,21.0,23.0,78.0,9.0,8.0,13.0,6.0,0.84,32.0,41.0,-9.0,-0.43,-0.55,30.0,46.2,-16.2,-0.77,-0.42
1840,Anthony Martial,fr FRA,FW,Manchester Utd,Premier League,22.0,1995.0,27.0,1621.0,60.0,47.4,18.0,18.0,80.0,7.0,9.0,20.0,3.0,1.63,30.0,25.0,5.0,0.28,-0.02,28.2,24.3,3.8,0.21,-0.14
1841,Aarón Martín,es ESP,DF,Mainz 05,Bundesliga,21.0,1997.0,33.0,2878.0,87.0,94.1,32.0,32.0,89.0,30.0,1.0,27.0,1.0,1.3,46.0,50.0,-4.0,-0.13,3.34,50.0,55.7,-5.7,-0.18,0.99
1842,Iván Martín,es ESP,MF,Villarreal,La Liga,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1843,Jonas Martin,fr FRA,MF,Strasbourg,Ligue 1,28.0,1990.0,23.0,2059.0,90.0,60.2,22.9,23.0,90.0,21.0,0.0,,1.0,1.35,36.0,28.0,8.0,0.35,0.22,24.6,26.6,-2.1,-0.09,0.43
1844,Marvin Martin,fr FRA,MF,Reims,Ligue 1,30.0,1988.0,13.0,623.0,48.0,18.2,6.9,8.0,65.0,0.0,5.0,21.0,18.0,2.0,8.0,4.0,4.0,0.58,0.8,6.2,5.1,1.1,0.16,0.42
1846,Emiliano Martínez,ar ARG,GK,Arsenal,Premier League,25.0,1992.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1847,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,27.0,1991.0,33.0,2902.0,88.0,84.9,32.2,33.0,88.0,32.0,0.0,,1.0,1.3,33.0,40.0,-7.0,-0.22,-0.74,34.9,39.4,-4.4,-0.14,-0.52
1848,Javi Martínez,es ESP,MF,Bayern Munich,Bundesliga,29.0,1988.0,21.0,1309.0,62.0,42.8,14.5,16.0,79.0,9.0,5.0,10.0,9.0,2.57,37.0,15.0,22.0,1.51,-0.23,32.6,14.1,18.4,1.27,-0.79
1849,Lautaro Martínez,ar ARG,"FW,MF",Inter,Serie A,20.0,1997.0,27.0,1344.0,50.0,39.3,14.9,13.0,85.0,9.0,14.0,17.0,7.0,1.74,29.0,17.0,12.0,0.8,0.28,29.2,13.4,15.8,1.06,0.63
1850,Pablo Martinez,fr FRA,DF,Strasbourg,Ligue 1,29.0,1989.0,32.0,2815.0,88.0,82.3,31.3,32.0,88.0,29.0,0.0,,1.0,1.41,54.0,39.0,15.0,0.48,1.22,32.8,41.9,-9.1,-0.29,-0.17
1851,Christopher Martins,lu LUX,"DF,MF",Lyon,Ligue 1,21.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1852,Gelson Martins,pt POR,"FW,MF",Atlético Madrid,La Liga,23.0,1995.0,8.0,229.0,29.0,6.7,2.5,1.0,94.0,0.0,7.0,19.0,7.0,2.25,6.0,2.0,4.0,1.57,0.95,2.8,4.6,-1.8,-0.7,-0.9
1853,Gelson Martins,pt POR,"FW,MF",Monaco,Ligue 1,23.0,1995.0,16.0,1389.0,87.0,40.6,15.4,16.0,87.0,12.0,0.0,,0.0,1.31,18.0,19.0,-1.0,-0.06,0.73,21.8,19.3,2.5,0.16,0.4
1854,Adam Marušić,me MNE,DF,Lazio,Serie A,25.0,1992.0,26.0,2111.0,81.0,61.7,23.5,24.0,87.0,20.0,2.0,12.0,7.0,1.58,32.0,29.0,3.0,0.13,-0.35,34.5,29.3,5.2,0.22,-0.34
1855,Omar Mascarell,es ESP,MF,Schalke 04,Bundesliga,25.0,1993.0,14.0,993.0,71.0,32.5,11.0,11.0,84.0,8.0,3.0,24.0,10.0,1.36,13.0,14.0,-1.0,-0.09,0.65,13.3,14.6,-1.3,-0.12,0.02
1856,Andrea Masiello,it ITA,DF,Atalanta,Serie A,32.0,1986.0,24.0,1836.0,77.0,53.7,20.4,22.0,82.0,15.0,2.0,18.0,8.0,1.67,34.0,23.0,11.0,0.54,-0.6,35.6,21.1,14.4,0.71,-0.24
1857,Adam Masina,ma MAR,DF,Watford,Premier League,24.0,1994.0,14.0,1004.0,72.0,29.4,11.2,11.0,89.0,9.0,3.0,10.0,24.0,1.21,15.0,20.0,-5.0,-0.45,-0.37,12.2,19.4,-7.2,-0.64,-0.5
1858,Jordi Masip,es ESP,GK,Valladolid,La Liga,29.0,1989.0,35.0,3150.0,90.0,92.1,35.0,35.0,90.0,35.0,0.0,,3.0,1.11,28.0,45.0,-17.0,-0.49,0.18,36.7,54.3,-17.6,-0.5,-0.54
1859,Han-Noah Massengo,fr FRA,MF,Monaco,Ligue 1,17.0,2001.0,3.0,61.0,20.0,1.8,0.7,0.0,,0.0,3.0,20.0,3.0,1.0,1.0,0.0,1.0,1.48,2.01,1.1,0.2,0.8,1.22,1.32
1860,Arthur Masuaku,cd COD,DF,West Ham,Premier League,24.0,1993.0,23.0,1759.0,76.0,51.4,19.5,19.0,88.0,18.0,4.0,23.0,12.0,1.61,31.0,29.0,2.0,0.1,0.37,27.9,33.6,-5.6,-0.29,0.18
1861,Jaime Mata,es ESP,"FW,MF",Getafe,La Liga,29.0,1988.0,34.0,2432.0,72.0,71.1,27.0,27.0,83.0,16.0,7.0,27.0,2.0,1.56,38.0,24.0,14.0,0.52,0.61,32.3,31.0,1.3,0.05,-0.07
1862,Juan Mata,es ESP,"FW,MF",Manchester Utd,Premier League,30.0,1988.0,22.0,1289.0,59.0,37.7,14.3,16.0,71.0,5.0,6.0,26.0,11.0,1.82,28.0,15.0,13.0,0.91,0.99,23.1,19.5,3.5,0.25,-0.06
1863,Luca Matarese,it ITA,FW,Frosinone,Serie A,20.0,1998.0,2.0,16.0,8.0,0.5,0.2,0.0,,0.0,2.0,8.0,5.0,0.0,0.0,1.0,-1.0,-5.63,-4.59,0.0,0.0,0.0,0.05,0.66
1864,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,Bundesliga,21.0,1997.0,34.0,2483.0,73.0,81.1,27.6,29.0,81.0,15.0,5.0,29.0,0.0,1.26,38.0,49.0,-11.0,-0.4,-0.4,41.7,49.4,-7.8,-0.28,-0.24
1865,Christian Mathenia,de GER,GK,Nürnberg,Bundesliga,26.0,1992.0,22.0,1932.0,88.0,63.1,21.5,22.0,88.0,21.0,0.0,,7.0,0.45,17.0,40.0,-23.0,-1.07,0.44,22.5,34.4,-11.9,-0.55,-0.12
1866,Nemanja Matić,rs SRB,MF,Manchester Utd,Premier League,29.0,1988.0,28.0,2436.0,87.0,71.2,27.1,28.0,87.0,23.0,0.0,,2.0,1.86,50.0,37.0,13.0,0.48,0.66,45.5,36.6,8.9,0.33,0.15
1867,Joël Matip,cm CMR,DF,Liverpool,Premier League,26.0,1991.0,22.0,1537.0,70.0,44.9,17.1,17.0,90.0,17.0,5.0,0.0,9.0,2.55,41.0,12.0,29.0,1.7,-0.12,30.9,12.0,18.8,1.1,-0.15
1868,Isaac Matondo,fr FRA,FW,Rennes,Ligue 1,19.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1869,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,Bundesliga,17.0,2000.0,7.0,189.0,27.0,6.2,2.1,1.0,94.0,0.0,6.0,16.0,4.0,1.0,1.0,3.0,-2.0,-0.95,-0.45,1.8,2.1,-0.3,-0.14,-0.01
1870,Alessandro Matri,it ITA,FW,Sassuolo,Serie A,33.0,1984.0,19.0,603.0,32.0,17.6,6.7,6.0,68.0,1.0,13.0,15.0,18.0,1.16,8.0,12.0,-4.0,-0.6,-0.5,12.5,9.2,3.3,0.5,0.89
1872,Federico Mattiello,it ITA,"DF,FW",Bologna,Serie A,23.0,1995.0,17.0,1333.0,78.0,39.0,14.8,16.0,83.0,13.0,1.0,5.0,5.0,0.82,9.0,20.0,-11.0,-0.74,-0.87,13.0,20.4,-7.5,-0.51,-0.73
1873,Blaise Matuidi,fr FRA,MF,Juventus,Serie A,31.0,1987.0,31.0,2418.0,78.0,70.7,26.9,29.0,83.0,17.0,2.0,13.0,4.0,2.58,50.0,17.0,33.0,1.23,0.6,43.2,24.5,18.7,0.7,0.14
1874,José Mauri,it ITA,MF,Milan,Serie A,22.0,1996.0,5.0,208.0,42.0,6.1,2.3,2.0,59.0,0.0,3.0,30.0,27.0,2.0,3.0,2.0,1.0,0.43,-0.07,1.9,1.8,0.1,0.04,-0.17
1875,Stephy Mavididi,eng ENG,FW,Juventus,Serie A,20.0,1998.0,1.0,22.0,22.0,0.6,0.2,0.0,,0.0,1.0,22.0,3.0,0.0,0.0,1.0,-1.0,-4.09,-5.18,0.2,0.3,-0.1,-0.5,-1.16
1876,Konstantinos Mavropanos,gr GRE,DF,Arsenal,Premier League,20.0,1997.0,4.0,148.0,37.0,4.3,1.6,3.0,46.0,0.0,1.0,11.0,3.0,1.5,1.0,1.0,0.0,0.0,-0.61,2.9,2.4,0.5,0.29,0.15
1877,Alfie Mawson,eng ENG,DF,Fulham,Premier League,24.0,1994.0,15.0,1131.0,75.0,33.1,12.6,13.0,83.0,11.0,2.0,25.0,4.0,0.93,8.0,26.0,-18.0,-1.43,-0.29,11.3,23.9,-12.6,-1.0,-0.44
1878,Philipp Max,de GER,"DF,MF",Augsburg,Bundesliga,24.0,1993.0,30.0,2569.0,86.0,84.0,28.5,30.0,86.0,24.0,0.0,,1.0,0.87,41.0,50.0,-9.0,-0.32,1.7,36.9,48.9,-12.0,-0.42,0.27
1879,Alexandru Maxim,ro ROU,"MF,FW",Mainz 05,Bundesliga,28.0,1990.0,22.0,579.0,26.0,18.9,6.4,3.0,83.0,1.0,19.0,17.0,10.0,1.23,13.0,6.0,7.0,1.09,1.74,16.3,9.3,7.0,1.09,1.64
1880,Eric Maxim Choupo-Moting,cm CMR,FW,Paris S-G,Ligue 1,29.0,1989.0,22.0,802.0,36.0,23.5,8.9,8.0,76.0,4.0,14.0,14.0,9.0,2.18,17.0,9.0,8.0,0.9,-1.23,19.5,9.4,10.1,1.13,-0.28
1881,Florian Mayer,de GER,DF,M'Gladbach,Bundesliga,20.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,,,,,,
1882,Borja Mayoral,es ESP,FW,Real Madrid,La Liga,21.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,,,,,,
1883,Borja Mayoral,es ESP,FW,Levante,La Liga,21.0,1997.0,29.0,1621.0,56.0,47.4,18.0,16.0,86.0,10.0,13.0,19.0,5.0,1.0,28.0,34.0,-6.0,-0.33,-0.28,24.7,37.7,-13.0,-0.72,-0.26
1884,Róbert Mazáň,sk SVK,DF,Celta Vigo,La Liga,24.0,1994.0,1.0,90.0,90.0,2.6,1.0,1.0,90.0,1.0,0.0,,2.0,0.0,0.0,2.0,-2.0,-2.0,-1.81,0.6,1.4,-0.8,-0.77,-0.4
1885,Luca Mazzitelli,it ITA,MF,Genoa,Serie A,22.0,1995.0,10.0,323.0,32.0,9.4,3.6,3.0,65.0,0.0,7.0,18.0,12.0,1.4,2.0,4.0,-2.0,-0.56,-0.09,2.8,3.9,-1.1,-0.32,-0.16
1886,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,19.0,1998.0,29.0,2343.0,81.0,68.5,26.0,24.0,90.0,22.0,5.0,39.0,0.0,2.48,81.0,21.0,60.0,2.3,1.47,67.2,23.5,43.7,1.68,1.04
1887,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,23.0,1994.0,23.0,2010.0,87.0,58.8,22.3,22.0,90.0,22.0,1.0,30.0,13.0,1.65,37.0,26.0,11.0,0.49,1.71,32.3,27.1,5.2,0.23,0.71
1888,Loïc Mbe Soh,fr FRA,DF,Paris S-G,Ligue 1,17.0,2001.0,2.0,180.0,90.0,5.3,2.0,2.0,90.0,2.0,0.0,,3.0,3.0,6.0,1.0,5.0,2.5,0.69,4.4,3.2,1.2,0.6,-0.79
1889,Nolan Mbemba,cg CGO,"MF,DF",Reims,Ligue 1,23.0,1995.0,8.0,357.0,45.0,10.4,4.0,4.0,73.0,2.0,4.0,16.0,13.0,1.13,1.0,6.0,-5.0,-1.26,-1.32,3.0,5.7,-2.7,-0.67,-0.55
1890,Adama Mbengue,sn SEN,DF,Caen,Ligue 1,24.0,1993.0,11.0,739.0,67.0,21.6,8.2,8.0,81.0,5.0,3.0,31.0,10.0,0.55,5.0,12.0,-7.0,-0.85,-0.25,7.0,14.5,-7.5,-0.91,-0.06
