,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK
2244,Florian Raspentino,fr FRA,"FW,MF",Bastia,Ligue 1,26.0,1989.0,11.0,5.0,514.0,5.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18
2245,Răzvan Raț,ro ROU,DF,Rayo Vallecano,La Liga,34.0,1981.0,10.0,8.0,736.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2246,Konstantin Rausch,ru RUS,MF,Darmstadt 98,Bundesliga,25.0,1990.0,31.0,27.0,2109.0,23.4,2.0,5.0,7.0,2.0,0.0,0.0,7.0,0.0,0.09,0.21,0.3,0.09,0.3
2247,Ante Rebić,hr CRO,"MF,FW",Hellas Verona,Serie A,21.0,1993.0,10.0,6.0,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2248,Ante Rebić,hr CRO,"FW,MF",Fiorentina,Serie A,21.0,1993.0,4.0,3.0,228.0,2.5,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.39,0.0,0.39,0.39,0.39
2249,Recio,es ESP,MF,Málaga,La Liga,24.0,1991.0,33.0,32.0,2743.0,30.5,0.0,4.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.13,0.13,0.0,0.13
2250,Nathan Redmond,eng ENG,MF,Norwich City,Premier League,21.0,1994.0,35.0,24.0,2341.0,26.0,6.0,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.23,0.12,0.35,0.23,0.35
2251,Harrison Reed,eng ENG,MF,Southampton,Premier League,20.0,1995.0,1.0,0.0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2252,Fabian Reese,de GER,"FW,MF",Schalke 04,Bundesliga,17.0,1997.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2253,Yanni Regäsel,de GER,DF,Hertha BSC,Bundesliga,19.0,1996.0,6.0,5.0,463.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2254,Yanni Regäsel,de GER,DF,Eint Frankfurt,Bundesliga,19.0,1996.0,10.0,9.0,812.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2255,Adrien Regattin,ma MAR,"MF,FW",Toulouse,Ligue 1,23.0,1991.0,34.0,16.0,1517.0,16.9,1.0,4.0,5.0,1.0,0.0,0.0,5.0,0.0,0.06,0.24,0.3,0.06,0.3
2256,Vasco Regini,it ITA,DF,Sampdoria,Serie A,24.0,1990.0,14.0,14.0,1205.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2257,Vasco Regini,it ITA,DF,Napoli,Serie A,24.0,1990.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2258,Winston Reid,nz NZL,DF,West Ham,Premier League,27.0,1988.0,24.0,24.0,2135.0,23.7,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.04,0.08,0.04,0.08
2259,Pepe Reina,es ESP,GK,Napoli,Serie A,32.0,1982.0,37.0,37.0,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2260,Stefan Reinartz,de GER,MF,Eint Frankfurt,Bundesliga,26.0,1989.0,15.0,14.0,1197.0,13.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.15,0.08,0.15
2262,Karim Rekik,nl NED,DF,Marseille,Ligue 1,20.0,1994.0,24.0,23.0,2034.0,22.6,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.04,0.04,0.09,0.04,0.09
2263,Loïc Rémy,fr FRA,FW,Chelsea,Premier League,28.0,1987.0,13.0,3.0,291.0,3.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.31,0.0,0.31,0.31,0.31
2264,William Rémy,fr FRA,"DF,MF",Montpellier,Ligue 1,24.0,1991.0,28.0,27.0,2396.0,26.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.04,0.04,0.0,0.04
2265,Vincenzo Rennella,it ITA,FW,Betis,La Liga,26.0,1988.0,6.0,2.0,193.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.47,0.0,0.47,0.47,0.47
2266,Marco Reus,de GER,"MF,FW",Dortmund,Bundesliga,26.0,1989.0,26.0,24.0,1909.0,21.2,12.0,3.0,15.0,11.0,1.0,2.0,2.0,0.0,0.57,0.14,0.71,0.52,0.66
2267,Diego Reyes,mx MEX,"DF,MF",Real Sociedad,La Liga,22.0,1992.0,27.0,26.0,2310.0,25.7,2.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,0.08,0.0,0.08,0.08,0.08
2268,Anthony Ribelin,fr FRA,FW,Montpellier,Ligue 1,19.0,1996.0,1.0,1.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2269,Franck Ribéry,fr FRA,"MF,FW",Bayern Munich,Bundesliga,32.0,1983.0,13.0,6.0,685.0,7.6,2.0,3.0,5.0,2.0,0.0,0.0,1.0,0.0,0.26,0.39,0.66,0.26,0.66
2270,Federico Ricca,uy URU,"DF,MF",Málaga,La Liga,20.0,1994.0,8.0,7.0,640.0,7.1,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.14,0.14,0.28,0.14,0.28
2271,Micah Richards,eng ENG,DF,Aston Villa,Premier League,27.0,1988.0,24.0,23.0,2044.0,22.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.09,0.04,0.09
2272,Kieran Richardson,eng ENG,"DF,MF",Aston Villa,Premier League,30.0,1984.0,11.0,8.0,723.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.12,0.12,0.0,0.12
2273,Fran Rico,es ESP,MF,Granada,La Liga,27.0,1987.0,28.0,15.0,1450.0,16.1,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,0.12,0.06,0.19,0.12,0.19
2274,Mikel Rico,es ESP,MF,Athletic Club,La Liga,30.0,1984.0,17.0,8.0,698.0,7.8,1.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.13,0.13,0.26,0.13,0.26
2275,Sergio Rico,es ESP,GK,Sevilla,La Liga,21.0,1993.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2276,Oriol Riera,es ESP,FW,La Coruña,La Liga,29.0,1986.0,22.0,7.0,799.0,8.9,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.23,0.0,0.23,0.23,0.23
2277,Asier Riesgo,es ESP,GK,Eibar,La Liga,31.0,1983.0,34.0,34.0,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2278,Sascha Riether,de GER,DF,Schalke 04,Bundesliga,32.0,1983.0,17.0,14.0,1332.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2279,Luca Rigoni,it ITA,MF,Genoa,Serie A,30.0,1984.0,18.0,14.0,1197.0,13.3,3.0,2.0,5.0,3.0,0.0,0.0,4.0,0.0,0.23,0.15,0.38,0.23,0.38
2280,Luca Rigoni,it ITA,MF,Palermo,Serie A,30.0,1984.0,10.0,8.0,695.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.13,0.0,0.13,0.13,0.13
2281,Nicola Rigoni,it ITA,MF,Chievo,Serie A,24.0,1990.0,28.0,22.0,1986.0,22.1,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,0.14,0.05,0.18,0.14,0.18
2282,Kévin Rimane,gf GUF,"DF,MF",Paris S-G,Ligue 1,24.0,1991.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2283,Rincón,br BRA,DF,Troyes,Ligue 1,28.0,1987.0,8.0,8.0,715.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2284,Tomás Rincón,ve VEN,MF,Genoa,Serie A,27.0,1988.0,33.0,33.0,2927.0,32.5,3.0,6.0,9.0,3.0,0.0,0.0,9.0,0.0,0.09,0.18,0.28,0.09,0.28
2285,Nico Rinderknecht,de GER,MF,Eint Frankfurt,Bundesliga,17.0,1997.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2286,Rémy Riou,fr FRA,GK,Nantes,Ligue 1,27.0,1987.0,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2288,Andrea Rispoli,it ITA,MF,Palermo,Serie A,26.0,1988.0,22.0,16.0,1423.0,15.8,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.25,0.0,0.25
2289,Marcel Risse,de GER,"MF,DF",Köln,Bundesliga,25.0,1989.0,33.0,33.0,2961.0,32.9,3.0,5.0,8.0,3.0,0.0,0.0,5.0,0.0,0.09,0.15,0.24,0.09,0.24
2290,Mart Ristl,de GER,MF,Stuttgart,Bundesliga,19.0,1996.0,3.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,Matt Ritchie,sct SCO,MF,Bournemouth,Premier League,25.0,1989.0,37.0,33.0,2973.0,33.0,4.0,6.0,10.0,4.0,0.0,0.0,5.0,0.0,0.12,0.18,0.3,0.12,0.3
2292,Emmanuel Rivière,fr FRA,FW,Newcastle Utd,Premier League,25.0,1990.0,3.0,1.0,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2293,Luca Rizzo,it ITA,"FW,MF",Bologna,Serie A,23.0,1992.0,23.0,17.0,1447.0,16.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.12,0.12,0.0,0.12
2294,Arjen Robben,nl NED,MF,Bayern Munich,Bundesliga,31.0,1984.0,15.0,14.0,1094.0,12.2,4.0,1.0,5.0,3.0,1.0,1.0,1.0,0.0,0.33,0.08,0.41,0.25,0.33
2295,Rober,es ESP,DF,La Coruña,La Liga,20.0,1995.0,2.0,0.0,52.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,Sergi Roberto,es ESP,"MF,DF",Barcelona,La Liga,23.0,1992.0,31.0,21.0,1917.0,21.3,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.19,0.0,0.19
2297,Patrick Roberts,eng ENG,"FW,MF",Manchester City,Premier League,18.0,1997.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2298,Tyler Roberts,wls WAL,"FW,MF",West Brom,Premier League,16.0,1999.0,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2299,Joel Robles,es ESP,GK,Everton,Premier League,25.0,1990.0,13.0,13.0,1170.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2300,Thomas Robson,eng ENG,DF,Sunderland,Premier League,19.0,1995.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2301,Michele Rocca,it ITA,MF,Sampdoria,Serie A,19.0,1996.0,1.0,0.0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2302,Rubén Rochina,es ESP,"MF,FW",Granada,La Liga,24.0,1991.0,35.0,29.0,2483.0,27.6,6.0,5.0,11.0,6.0,0.0,0.0,10.0,0.0,0.22,0.18,0.4,0.22,0.4
2303,Enzo Roco,cl CHI,DF,Espanyol,La Liga,22.0,1992.0,33.0,26.0,2466.0,27.4,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,0.07,0.0,0.07,0.07,0.07
2304,Sebastian Rode,de GER,MF,Bayern Munich,Bundesliga,24.0,1990.0,15.0,3.0,411.0,4.6,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.22,0.22,0.44,0.22,0.44
2305,Ronny Rodelin,fr FRA,"FW,MF",Caen,Ligue 1,25.0,1989.0,34.0,33.0,2792.0,31.0,10.0,2.0,12.0,10.0,0.0,0.0,1.0,0.0,0.32,0.06,0.39,0.32,0.39
2306,Ronny Rodelin,fr FRA,MF,Lille,Ligue 1,25.0,1989.0,1.0,1.0,67.0,0.7,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,2.69,0.0,2.69
2307,Rodri,es ESP,MF,Villarreal,La Liga,19.0,1996.0,3.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2308,Rodrigo,es ESP,"FW,MF",Valencia,La Liga,24.0,1991.0,25.0,15.0,1365.0,15.2,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,0.13,0.2,0.33,0.13,0.33
2309,Alejandro Rodríguez,es ESP,FW,Sampdoria,Serie A,24.0,1991.0,6.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2310,Francisco Rodríguez Araya,ch SUI,MF,Wolfsburg,Bundesliga,19.0,1995.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2311,Gonzalo Rodríguez,ar ARG,DF,Fiorentina,Serie A,31.0,1984.0,35.0,35.0,3140.0,34.9,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,0.11,0.0,0.11,0.11,0.11
2312,Hugo Rodriguez,fr FRA,MF,Reims,Ligue 1,24.0,1991.0,3.0,2.0,171.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2314,James Rodríguez,co COL,"MF,FW",Real Madrid,La Liga,24.0,1991.0,26.0,17.0,1515.0,16.8,7.0,8.0,15.0,7.0,0.0,0.0,1.0,0.0,0.42,0.48,0.89,0.42,0.89
2315,Jay Rodriguez,eng ENG,"MF,FW",Southampton,Premier League,26.0,1989.0,12.0,3.0,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2316,Jonathan Rodríguez,uy URU,FW,La Coruña,La Liga,22.0,1993.0,13.0,6.0,567.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2317,Juan Rodríguez,es ESP,MF,Getafe,La Liga,33.0,1982.0,32.0,30.0,2512.0,27.9,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.04,0.04,0.0,0.04
2318,Ricardo Rodríguez,ch SUI,DF,Wolfsburg,Bundesliga,22.0,1992.0,24.0,23.0,2067.0,23.0,2.0,3.0,5.0,0.0,2.0,2.0,3.0,0.0,0.09,0.13,0.22,0.0,0.13
2319,Víctor Rodríguez,es ESP,MF,Getafe,La Liga,26.0,1989.0,33.0,26.0,2303.0,25.6,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.08,0.08,0.16,0.08,0.16
2320,Jack Rodwell,eng ENG,MF,Sunderland,Premier League,24.0,1991.0,22.0,9.0,1169.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.08,0.0,0.08,0.08,0.08
2321,Roger,br BRA,MF,Ingolstadt 04,Bundesliga,29.0,1985.0,29.0,28.0,2500.0,27.8,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.04,0.04,0.07,0.04,0.07
2322,Marcos Rojo,ar ARG,DF,Manchester Utd,Premier League,25.0,1990.0,16.0,15.0,1249.0,13.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.07,0.07,0.0,0.07
2323,Diego Rolán,uy URU,"FW,MF",Bordeaux,Ligue 1,22.0,1993.0,31.0,22.0,2124.0,23.6,7.0,4.0,11.0,7.0,0.0,0.0,4.0,0.0,0.3,0.17,0.47,0.3,0.47
2324,Rolando,pt POR,DF,Marseille,Ligue 1,29.0,1985.0,19.0,18.0,1631.0,18.1,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06
2325,Alessio Romagnoli,it ITA,DF,Milan,Serie A,20.0,1995.0,34.0,33.0,2944.0,32.7,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
2326,Simone Romagnoli,it ITA,DF,Carpi,Serie A,25.0,1990.0,30.0,30.0,2637.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,Julien Romain,fr FRA,FW,Bastia,Ligue 1,19.0,1996.0,5.0,1.0,163.0,1.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.1,0.0,1.1,1.1,1.1
2328,Alaixys Romao,tg TOG,MF,Marseille,Ligue 1,31.0,1984.0,23.0,13.0,1251.0,13.9,1.0,1.0,2.0,1.0,0.0,0.0,5.0,2.0,0.07,0.07,0.14,0.07,0.14
2329,Sergio Romero,ar ARG,GK,Manchester Utd,Premier League,28.0,1987.0,4.0,4.0,360.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2330,Oriol Romeu,es ESP,MF,Southampton,Premier League,23.0,1991.0,29.0,17.0,1612.0,17.9,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.06,0.0,0.06,0.06,0.06
2331,Rômulo,it ITA,"DF,MF",Hellas Verona,Serie A,28.0,1987.0,9.0,0.0,266.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.34
2332,Cristiano Ronaldo,pt POR,"FW,MF",Real Madrid,La Liga,30.0,1985.0,36.0,36.0,3183.0,35.4,35.0,9.0,44.0,29.0,6.0,9.0,2.0,0.0,0.99,0.25,1.24,0.82,1.07
2333,Facundo Roncaglia,ar ARG,DF,Fiorentina,Serie A,28.0,1987.0,30.0,26.0,2435.0,27.1,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.04,0.0,0.04,0.04,0.04
2334,Salomón Rondón,ve VEN,FW,West Brom,Premier League,25.0,1989.0,34.0,30.0,2555.0,28.4,9.0,2.0,11.0,9.0,0.0,0.0,1.0,1.0,0.32,0.07,0.39,0.32,0.39
2335,Valentin Rongier,fr FRA,MF,Nantes,Ligue 1,20.0,1994.0,11.0,9.0,740.0,8.2,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.12,0.12,0.24,0.12,0.24
2336,Ronny,br BRA,"DF,MF",Hertha BSC,Bundesliga,29.0,1986.0,1.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2337,Marten de Roon,nl NED,MF,Atalanta,Serie A,24.0,1991.0,36.0,35.0,3089.0,34.3,1.0,2.0,3.0,1.0,0.0,0.0,10.0,1.0,0.03,0.06,0.09,0.03,0.09
2338,Wayne Rooney,eng ENG,"FW,MF",Manchester Utd,Premier League,29.0,1985.0,28.0,27.0,2406.0,26.7,8.0,6.0,14.0,7.0,1.0,1.0,4.0,0.0,0.3,0.22,0.52,0.26,0.49
2340,Roberto Rosales,ve VEN,DF,Málaga,La Liga,26.0,1988.0,35.0,35.0,3070.0,34.1,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.12,0.12,0.0,0.12
2341,Danny Rose,eng ENG,DF,Tottenham,Premier League,25.0,1990.0,24.0,24.0,2129.0,23.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.04,0.13,0.17,0.04,0.17
2342,Lindsay Rose,mu MRI,"DF,MF",Lorient,Ligue 1,23.0,1992.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2343,Lindsay Rose,mu MRI,DF,Lyon,Ligue 1,23.0,1992.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2344,Jan Rosenthal,de GER,"MF,FW",Darmstadt 98,Bundesliga,29.0,1986.0,23.0,17.0,1412.0,15.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06
2345,Aleandro Rosi,it ITA,DF,Frosinone,Serie A,28.0,1987.0,27.0,24.0,2175.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,Luca Rossettini,it ITA,DF,Bologna,Serie A,30.0,1985.0,29.0,28.0,2540.0,28.2,3.0,1.0,4.0,3.0,0.0,0.0,5.0,0.0,0.11,0.04,0.14,0.11,0.14
2347,Giuseppe Rossi,it ITA,"FW,MF",Fiorentina,Serie A,28.0,1987.0,11.0,4.0,373.0,4.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.48,0.48,0.0,0.48
2348,Giuseppe Rossi,it ITA,FW,Levante,La Liga,28.0,1987.0,17.0,15.0,1153.0,12.8,6.0,3.0,9.0,5.0,1.0,1.0,1.0,0.0,0.47,0.23,0.7,0.39,0.62
2349,Jordan Rossiter,eng ENG,MF,Liverpool,Premier League,18.0,1997.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2350,Jérôme Roussillon,fr FRA,"DF,MF",Montpellier,Ligue 1,22.0,1993.0,33.0,31.0,2656.0,29.5,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.1,0.2
2351,Wayne Routledge,eng ENG,"MF,FW",Swansea City,Premier League,30.0,1985.0,28.0,22.0,1672.0,18.6,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,0.11,0.05,0.16,0.11,0.16
2352,Nolan Roux,fr FRA,FW,Saint-Étienne,Ligue 1,27.0,1988.0,29.0,21.0,1964.0,21.8,9.0,2.0,11.0,8.0,1.0,1.0,4.0,0.0,0.41,0.09,0.5,0.37,0.46
2353,Rubén,es ESP,GK,Levante,La Liga,31.0,1984.0,15.0,15.0,1350.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2354,Declan Rudd,eng ENG,GK,Norwich City,Premier League,24.0,1991.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2355,John Ruddy,eng ENG,GK,Norwich City,Premier League,28.0,1986.0,27.0,27.0,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2356,Antonio Rüdiger,de GER,DF,Roma,Serie A,22.0,1993.0,30.0,29.0,2635.0,29.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.07,0.0,0.07,0.07,0.07
2357,Artjoms Rudņevs,lv LVA,FW,Hamburger SV,Bundesliga,27.0,1988.0,11.0,6.0,599.0,6.7,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.3,0.15,0.45,0.3,0.45
2358,Sebastian Rudy,de GER,MF,Hoffenheim,Bundesliga,25.0,1990.0,24.0,22.0,1791.0,19.9,2.0,1.0,3.0,2.0,0.0,0.0,8.0,1.0,0.1,0.05,0.15,0.1,0.15
2359,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,28.0,1986.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2360,Daniele Rugani,it ITA,DF,Juventus,Serie A,21.0,1994.0,17.0,11.0,1167.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,Mário Rui,pt POR,DF,Empoli,Serie A,24.0,1991.0,36.0,36.0,3240.0,36.0,0.0,2.0,2.0,0.0,0.0,0.0,7.0,1.0,0.0,0.06,0.06,0.0,0.06
2362,Fabián Ruiz Peña,es ESP,MF,Betis,La Liga,19.0,1996.0,12.0,6.0,429.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21
2363,Salva Ruiz,es ESP,DF,Granada,La Liga,20.0,1995.0,2.0,1.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2364,Víctor Ruiz,es ESP,DF,Villarreal,La Liga,26.0,1989.0,35.0,32.0,2991.0,33.2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2366,Antonio Rukavina,rs SRB,"DF,MF",Villarreal,La Liga,31.0,1984.0,18.0,14.0,1349.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2367,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,23.0,1992.0,36.0,36.0,3191.0,35.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2368,Lukas Rupp,de GER,MF,Stuttgart,Bundesliga,24.0,1991.0,29.0,24.0,2100.0,23.3,5.0,4.0,9.0,5.0,0.0,0.0,4.0,0.0,0.21,0.17,0.39,0.21,0.39
2369,Marco Russ,de GER,"DF,MF",Eint Frankfurt,Bundesliga,29.0,1985.0,28.0,26.0,2350.0,26.1,3.0,2.0,5.0,3.0,0.0,0.0,9.0,0.0,0.11,0.08,0.19,0.11,0.19
2370,Adriano Russo,it ITA,DF,Frosinone,Serie A,28.0,1987.0,10.0,9.0,883.0,9.8,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1
2371,Mathew Ryan,au AUS,GK,Valencia,La Liga,23.0,1992.0,8.0,8.0,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2372,Youssouf Sabaly,sn SEN,DF,Nantes,Ligue 1,22.0,1993.0,28.0,28.0,2500.0,27.8,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.07,0.04,0.11,0.07,0.11
