,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1515,Ciro Immobile,Lazio,35,2849,81,83.3,31.7,34,83,16,1,35,0,1.91,55,44,+11,+0.35,+1.14,50.6,36.9,+13.6,+0.43,+0.87
1516,Riccardo Improta,Benevento,34,2335,69,68.3,25.9,23,85,15,11,34,1,0.91,26,50,-24,-0.93,-0.01,29.8,40.9,-11.1,-0.43,+0.61
1517,Inaki,Osasuna,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,Roberto Inglese,Parma,14,576,41,16.8,6.4,6,65,1,8,24,2,0.43,5,15,-10,-1.56,-0.49,4.9,10.1,-5.2,-0.82,-0.40
1519,Danny Ings,Southampton,29,2173,75,63.5,24.1,26,79,13,3,41,0,1.28,33,40,-7,-0.29,+0.72,27.4,30.5,-3.0,-0.13,+0.51
1520,Marcus Ingvartsen,Union Berlin,30,1963,65,64.2,21.8,24,76,9,6,25,0,1.33,30,28,+2,+0.09,-0.32,28.0,27.1,+0.9,+0.04,-0.22
1521,Ryan Inniss,Crystal Palace,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Garissone Innocent,Paris S-G,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Nassim Innocenti,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,Lorenzo Insigne,Napoli,35,2865,82,83.8,31.8,33,85,21,2,38,0,2.11,75,30,+45,+1.41,+1.41,58.6,34.0,+24.6,+0.77,+0.68
1525,Roberto Insigne,Benevento,30,1599,53,46.8,17.8,17,69,2,13,32,7,0.77,20,40,-20,-1.13,-0.38,21.6,31.0,-9.4,-0.53,+0.18
1526,Pablo Insua,Huesca,20,1587,79,46.4,17.6,17,87,13,3,36,9,0.95,17,25,-8,-0.45,+0.09,21.1,23.8,-2.7,-0.15,+0.18
1527,Takashi Inui,Eibar,28,1819,65,53.2,20.2,22,75,8,6,27,10,0.82,15,25,-10,-0.49,+0.24,24.5,24.4,+0.1,+0.01,+0.04
1528,Artur Ionita,Benevento,36,2835,79,82.9,31.5,34,81,20,2,34,0,0.86,34,64,-30,-0.95,-0.18,33.2,55.1,-21.9,-0.70,-0.43
1529,Tim Iroegbunam,West Brom,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,Alexander Isak,Real Sociedad,34,2340,69,68.4,26.0,30,75,5,4,26,4,1.59,39,22,+17,+0.65,+0.32,41.6,24.6,+17.1,+0.66,+0.28
1531,Isco,Real Madrid,25,908,36,26.5,10.1,8,66,1,17,22,9,2.24,16,10,+6,+0.59,-0.59,15.7,13.9,+1.8,+0.17,-0.62
1532,Ardian Ismajli,Spezia,17,1297,76,37.9,14.4,14,88,12,3,21,12,1.29,21,27,-6,-0.42,+0.18,16.6,24.3,-7.7,-0.54,-0.08
1534,Franco Israel,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Gian-Luca Itter,Freiburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1536,Branislav Ivanovic,West Brom,13,767,59,22.4,8.5,8,85,6,5,17,7,0.92,4,19,-15,-1.76,-0.88,5.9,15.2,-9.3,-1.10,-0.33
1537,Alex Iwobi,Everton,30,1542,51,45.1,17.1,17,75,5,13,20,5,1.53,24,21,+3,+0.18,+0.37,22.3,23.9,-1.6,-0.09,+0.05
1538,Jairo Izquierdo,Cádiz,30,1277,43,37.3,14.2,11,74,5,19,24,3,1.00,10,28,-18,-1.27,-1.10,11.0,24.8,-13.8,-0.98,-0.69
1539,Jose Izquierdo,Brighton,1,9,9,0.3,0.1,0,0.0,0,1,9,9,0.00,0,0,0,0.00,+0.16,0.1,0.0,+0.1,+0.89,+0.49
1540,Armando Izzo,Torino,25,2004,80,58.6,22.3,24,82,16,1,45,5,1.16,28,29,-1,-0.04,+1.10,29.4,32.7,-3.3,-0.15,+0.40
1541,Phil Jagielka,Sheffield Utd,10,526,53,15.4,5.8,6,77,3,4,17,21,1.20,4,12,-8,-1.37,-0.28,4.4,11.0,-6.6,-1.13,-0.41
1542,Alireza Jahanbakhsh,Brighton,21,528,25,15.4,5.9,6,58,0,15,12,6,0.76,4,9,-5,-0.85,-0.82,8.8,8.1,+0.8,+0.13,-0.33
1543,Mato Jajalo,Udinese,1,34,34,1.0,0.4,0,0.0,0,1,34,0,3.00,1,1,0,0.00,+0.43,0.1,1.0,-0.9,-2.35,-2.19
1544,Ismail Jakobs,Köln,23,1726,75,56.4,19.2,18,87,12,5,32,1,0.87,20,36,-16,-0.83,-0.16,22.8,27.7,-4.9,-0.26,+0.29
1545,Daniel James,Manchester Utd,15,910,61,26.6,10.1,11,76,4,4,17,12,2.13,22,7,+15,+1.48,+0.98,19.1,9.0,+10.1,+1.00,+0.70
1546,Reece James,Chelsea,32,2373,74,69.4,26.4,25,90,25,7,18,3,1.75,38,29,+9,+0.34,-0.78,43.0,21.7,+21.4,+0.81,-0.12
1547,Charly Jan,Nantes,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,Alexandre Jankewitz,Southampton,2,3,2,0.1,0.0,1,1,0,1,2,10,0.00,0,0,0,0.00,+0.55,0.1,0.0,+0.1,+2.92,+3.23
1549,Saidy Janko,Valladolid,19,1220,64,35.7,13.6,14,79,5,5,23,3,0.89,12,16,-4,-0.30,+0.48,14.6,17.4,-2.7,-0.20,+0.21
1550,Jakub Jankto,Sampdoria,35,2409,69,70.4,26.8,29,78,11,6,24,1,1.29,38,39,-1,-0.04,+0.05,32.4,39.3,-6.8,-0.26,+0.08
1551,Laurent Jans,Metz,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,Tony Jantschke,M'Gladbach,8,269,34,8.8,3.0,3,78,2,5,7,23,2.38,7,6,+1,+0.33,+0.11,6.6,4.1,+2.4,+0.81,+0.59
1553,Adnan Januzaj,Real Sociedad,27,1014,38,29.6,11.3,12,64,0,15,16,5,1.70,24,10,+14,+1.24,+0.98,24.2,7.6,+16.5,+1.47,+1.28
1554,Rune Jarstein,Hertha BSC,8,720,90,23.5,8.0,8,90,8,0,0.0,18,0.88,7,13,-6,-0.75,-0.56,9.6,11.0,-1.4,-0.17,-0.01
1555,Jason,Valencia,17,441,26,12.9,4.9,4,69,1,13,13,16,0.76,7,7,0,0.00,+0.09,5.6,9.8,-4.3,-0.87,-0.71
1556,Sylvester Jasper,Fulham,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,Luis Javier Suarez,Granada,27,1666,62,48.7,18.5,18,79,7,9,28,0,1.15,26,28,-2,-0.11,+0.71,22.3,26.4,-4.1,-0.22,+0.34
1558,Corentin Jean,Lens,23,580,25,17.0,6.4,6,53,0,17,16,11,1.48,10,11,-1,-0.16,-0.22,10.9,7.9,+3.0,+0.46,+0.25
1560,Daniel Jebbison,Sheffield Utd,4,284,71,8.3,3.2,3,86,2,1,26,0,1.50,2,2,0,0.00,+1.23,3.0,4.6,-1.6,-0.51,+0.29
1561,Tin Jedvaj,Leverkusen,3,152,51,5.0,1.7,2,68,1,1,17,22,1.67,1,0,+1,+0.59,+0.19,1.0,0.7,+0.4,+0.23,+0.02
1562,Jack Jenkins,Leeds United,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,Teddy Jenks,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,Fredrik Jensen,Augsburg,13,377,29,12.3,4.2,1,53,0,12,27,1,0.77,6,6,0,0.00,+0.60,6.8,7.8,-1.0,-0.23,+0.41
1565,Jese,Paris S-G,2,24,12,0.7,0.3,0,0.0,0,2,12,2,1.50,1,0,+1,+3.75,+2.24,0.2,0.4,-0.2,-0.75,-1.80
1566,Gabriel Jesus,Manchester City,29,2063,71,60.3,22.9,22,86,18,7,25,1,2.28,54,17,+37,+1.61,+0.69,42.9,15.0,+27.9,+1.22,+0.55
1567,Juan Jesus,Roma,5,157,31,4.6,1.7,0,0.0,0,5,31,21,1.60,5,3,+2,+1.15,+0.93,2.1,2.0,+0.2,+0.10,-0.44
1568,Raul Jimenez,Wolves,10,823,82,24.1,9.1,10,82,8,0,0.0,0,1.70,9,10,-1,-0.11,+0.41,8.4,11.1,-2.7,-0.30,+0.06
1569,Joaquin,Betis,27,1291,48,37.7,14.3,16,66,1,11,21,9,1.70,24,18,+6,+0.42,+0.67,16.8,19.4,-2.6,-0.18,-0.39
1570,John Joe,Getafe,6,65,11,1.9,0.7,0,0.0,0,6,11,8,0.17,0,0,0,0.00,+0.40,0.6,0.8,-0.2,-0.32,-0.17
1571,Joelinton,Newcastle Utd,31,1983,64,58.0,22.0,23,79,10,8,21,6,1.16,27,36,-9,-0.41,+0.03,25.3,33.3,-8.0,-0.36,+0.07
1572,Stefan Johansen,Fulham,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,Marco John,Hoffenheim,14,997,71,32.6,11.1,12,79,8,2,26,8,1.36,19,19,0,0.00,+0.09,17.9,17.2,+0.8,+0.07,+0.15
1574,Nile John,Tottenham,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1575,Marcel Johnen,Leverkusen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1576,Ben Johnson,West Ham,14,523,37,15.3,5.8,5,82,1,9,12,19,1.79,10,10,0,0.00,-0.47,8.9,8.2,+0.7,+0.12,-0.06
1577,Sam Johnstone,West Brom,37,3330,90,97.4,37.0,37,90,37,0,0.0,0,0.62,32,74,-42,-1.14,-2.14,33.5,66.4,-32.9,-0.89,-1.77
1578,Curtis Jones,Liverpool,24,1179,49,34.5,13.1,13,75,4,11,18,12,1.75,24,14,+10,+0.76,+0.12,21.6,15.2,+6.4,+0.49,-0.24
1579,Frenkie de Jong,Barcelona,37,3154,85,92.2,35.0,35,87,29,2,63,0,2.14,78,35,+43,+1.23,-0.13,67.8,37.7,+30.1,+0.86,-0.01
1580,Luuk de Jong,Sevilla,34,1268,37,37.1,14.1,14,68,1,20,16,4,1.91,18,13,+5,+0.35,-0.27,19.5,11.5,+8.0,+0.57,+0.08
1581,Jony,Osasuna,22,871,40,25.5,9.7,9,63,1,13,23,4,0.91,8,11,-3,-0.31,-0.03,10.6,14.2,-3.6,-0.38,-0.19
1582,Joan Jordan,Sevilla,35,2406,69,70.4,26.7,28,79,8,7,29,0,2.11,37,22,+15,+0.56,+0.12,35.9,25.1,+10.7,+0.40,-0.39
1583,Jorginho,Chelsea,28,2010,72,58.8,22.3,23,83,15,5,22,10,1.96,34,17,+17,+0.76,+0.44,37.6,15.3,+22.3,+1.00,+0.37
1584,Josan,Elche,33,1926,58,56.3,21.4,24,72,7,9,21,3,1.00,17,28,-11,-0.51,+0.09,15.7,37.0,-21.2,-0.99,-0.41
1586,Willian Jose,Wolves,17,1110,65,32.5,12.3,12,80,2,5,31,2,1.29,12,13,-1,-0.08,+0.50,12.2,13.8,-1.7,-0.14,+0.31
1587,Willian Jose,Real Sociedad,13,689,53,20.1,7.7,8,77,4,5,15,4,1.62,12,9,+3,+0.39,-0.20,12.9,8.9,+4.0,+0.52,-0.06
1588,Joselu,Alavés,37,3026,82,88.5,33.6,34,87,20,3,25,0,1.03,32,50,-18,-0.54,+0.15,38.6,42.8,-4.2,-0.12,+0.59
1589,Josema,Elche,29,1966,68,57.5,21.8,21,83,15,8,29,8,0.97,20,35,-15,-0.69,-0.32,15.5,36.5,-21.0,-0.96,-0.34
1590,Jota,Valladolid,17,668,39,19.5,7.4,7,64,0,10,22,9,1.06,7,13,-6,-0.81,-0.25,7.9,12.0,-4.1,-0.56,-0.27
1591,Jota,Alavés,23,1398,61,40.9,15.5,18,75,5,5,10,7,1.13,12,18,-6,-0.39,+0.28,16.3,18.4,-2.1,-0.14,+0.09
1592,Diogo Jota,Liverpool,19,1112,59,32.5,12.4,12,82,5,7,18,0,2.00,24,15,+9,+0.73,+0.07,23.2,17.4,+5.8,+0.47,-0.26
1593,Diogo Jota,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1594,Vukasin Jovanovic,Bordeaux,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,Stevan Jovetic,Monaco,29,802,28,23.5,8.9,6,58,1,23,20,3,2.28,24,10,+14,+1.57,+0.88,20.8,8.2,+12.7,+1.42,+0.69
1596,Luka Jovic,Real Madrid,4,149,37,4.4,1.7,2,64,0,2,11,8,1.50,2,2,0,0.00,-1.07,4.4,1.4,+3.0,+1.79,+1.22
1597,Luka Jovic,Eint Frankfurt,18,894,50,29.2,9.9,8,83,4,10,23,1,1.89,26,15,+11,+1.11,+0.90,15.9,12.8,+3.2,+0.32,-0.03
1598,Juanmi,Betis,16,604,38,17.7,6.7,5,66,0,11,25,14,1.56,11,14,-3,-0.45,-0.54,10.5,7.5,+2.9,+0.44,+0.46
1599,David Junca,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,19,1.00,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1600,Andreas Jungdal,Milan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Hamed Junior Traore,Sassuolo,35,1789,51,52.3,19.9,20,73,5,15,22,2,1.57,28,36,-8,-0.40,-1.29,29.6,33.1,-3.5,-0.17,-0.53
1602,Vinicius Junior,Real Madrid,35,1969,56,57.6,21.9,22,75,7,13,24,2,2.20,35,17,+18,+0.82,-0.48,35.8,23.4,+12.4,+0.57,-0.15
1603,James Justin,Leicester City,23,2070,90,60.5,23.0,23,90,23,0,0.0,0,1.87,39,25,+14,+0.61,+0.34,33.9,25.8,+8.1,+0.35,+0.23
1604,Musa Juwara,Bologna,5,46,9,1.3,0.5,0,0.0,0,5,9,10,0.60,1,0,+1,+1.96,+2.36,1.0,0.4,+0.6,+1.25,+1.47
1605,Jens Jonsson,Cádiz,35,2615,75,76.5,29.1,33,78,16,2,21,1,1.23,32,38,-6,-0.21,+1.58,26.4,35.3,-8.9,-0.31,+1.01
1606,Filip Jorgensen,Villarreal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,Ozan Kabak,Liverpool,9,801,89,23.4,8.9,9,89,7,0,0.0,1,1.56,10,9,+1,+0.11,-0.75,14.5,10.1,+4.4,+0.49,-0.20
1608,Ozan Kabak,Schalke 04,14,1243,89,40.6,13.8,14,89,12,0,0.0,1,0.43,11,38,-27,-1.95,-0.27,14.5,31.0,-16.5,-1.19,-0.01
1609,Abdoul Kader Bamba,Nantes,29,917,32,26.8,10.2,6,76,0,23,20,1,0.90,10,21,-11,-1.08,-1.19,12.6,17.0,-4.4,-0.44,-0.43
1610,Pavel Kaderabek,Hoffenheim,20,1588,79,51.9,17.6,17,88,15,3,31,0,1.50,30,24,+6,+0.34,+0.83,27.6,27.3,+0.2,+0.01,+0.10
1612,Tino Kadewere,Lyon,33,2009,61,58.7,22.3,24,74,5,9,26,0,1.94,47,24,+23,+1.03,+0.07,45.8,26.7,+19.2,+0.86,-0.46
1613,Damian Kadzior,Eibar,6,195,33,5.7,2.2,2,63,0,4,18,10,0.33,1,2,-1,-0.46,+0.15,1.5,2.3,-0.8,-0.38,-0.39
1614,Florian Kainz,Köln,8,447,56,14.6,5.0,6,68,1,2,21,0,1.25,6,9,-3,-0.60,+0.19,8.4,7.5,+1.0,+0.19,+0.68
1615,Gael Kakuta,Lens,35,2394,68,70.0,26.6,30,77,5,5,18,0,1.43,38,36,+2,+0.08,+0.16,39.3,29.9,+9.4,+0.35,+0.34
1616,Sasa Kalajdzic,Stuttgart,33,2136,65,69.8,23.7,23,81,10,10,27,1,1.27,37,36,+1,+0.04,+0.04,31.0,36.1,-5.1,-0.21,-0.63
1617,Arnaud Kalimuendo,Paris S-G,1,73,73,2.1,0.8,1,73,0,0,0.0,3,0.00,0,1,-1,-1.23,-2.82,0.4,1.2,-0.7,-0.91,-1.99
1618,Arnaud Kalimuendo,Lens,28,1218,44,35.6,13.5,13,68,0,15,22,3,1.29,25,23,+2,+0.15,+0.19,20.2,17.3,+2.9,+0.21,-0.06
1619,Nikola Kalinic,Hellas Verona,19,1063,56,31.1,11.8,15,66,3,4,20,1,1.05,12,17,-5,-0.42,-0.54,13.9,14.2,-0.3,-0.02,+0.12
1620,Yayah Kallon,Genoa,1,45,45,1.3,0.5,0,0.0,0,1,45,0,3.00,0,0,0,0.00,+0.29,0.7,1.6,-0.9,-1.79,-1.23
1621,Samuel Kalu,Bordeaux,20,964,48,28.2,10.7,14,62,0,6,17,0,1.45,13,9,+4,+0.37,+1.03,10.5,10.0,+0.4,+0.04,+0.47
1622,Pierre Kalulu,Milan,13,727,56,21.3,8.1,7,75,3,6,34,23,1.69,14,12,+2,+0.25,-0.79,12.7,8.9,+3.8,+0.47,-0.19
1623,Daichi Kamada,Eint Frankfurt,32,2356,74,77.0,26.2,28,80,6,4,26,1,1.75,51,42,+9,+0.34,-0.55,43.6,36.5,+7.1,+0.27,-0.30
1624,Aboubakar Kamara,Fulham,11,315,29,9.2,3.5,2,60,0,9,22,6,0.27,1,9,-8,-2.29,-1.76,3.6,5.4,-1.7,-0.50,-0.19
1625,Aboubakar Kamara,Dijon,10,557,56,16.3,6.2,7,70,1,3,21,0,0.60,5,11,-6,-0.97,+0.35,7.1,11.1,-4.0,-0.64,+0.45
1626,Bingourou Kamara,Strasbourg,8,720,90,21.1,8.0,8,90,8,0,0.0,14,0.75,9,14,-5,-0.62,-0.49,12.4,11.2,+1.2,+0.16,+0.13
1627,Boubacar Kamara,Marseille,35,2894,83,84.6,32.2,35,83,24,0,0.0,0,1.71,47,38,+9,+0.28,+0.62,40.5,39.0,+1.6,+0.05,+0.38
1628,Hassane Kamara,Nice,36,2960,82,86.5,32.9,34,85,27,2,40,0,1.44,44,41,+3,+0.09,+1.27,40.8,46.1,-5.3,-0.16,+0.31
1629,Aaron Kamardin,Marseille,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,Marcin Kaminski,Stuttgart,5,219,44,7.2,2.4,2,74,0,3,24,12,0.80,1,5,-4,-1.64,-1.80,3.5,4.6,-1.1,-0.44,-0.45
1631,Kevin Kampl,RB Leipzig,27,1932,72,63.1,21.5,24,78,8,3,23,3,2.04,38,15,+23,+1.07,+0.67,42.1,14.2,+27.9,+1.30,+0.73
1632,Harry Kane,Tottenham,35,3082,88,90.1,34.2,35,88,30,0,0.0,0,1.69,65,39,+26,+0.76,+1.56,50.6,43.6,+7.0,+0.21,+1.02
1633,Lee Kang-in,Valencia,24,1262,53,36.9,14.0,15,69,1,9,25,11,1.54,16,17,-1,-0.07,+0.01,13.6,19.7,-6.1,-0.44,-0.29
1634,Wilfried Kanga,Angers,2,132,66,3.9,1.5,2,66,0,0,0.0,0,1.50,1,2,-1,-0.68,-0.22,1.5,2.8,-1.3,-0.92,-0.66
1635,N'Golo Kante,Chelsea,30,2146,72,62.7,23.8,24,84,19,6,20,2,1.97,35,24,+11,+0.46,-0.32,35.5,20.9,+14.6,+0.61,-0.63
1636,Jimmy Kaparos,Schalke 04,1,18,18,0.6,0.2,0,0.0,0,1,18,1,0.00,0,0,0,0.00,+1.80,0.0,0.1,0.0,-0.15,+1.04
1638,Stefanos Kapino,Werder Bremen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Maxen Kapo,Paris S-G,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1640,Yann Karamoh,Parma,24,1294,54,37.8,14.4,16,67,3,8,28,2,0.71,18,23,-5,-0.35,+1.30,20.4,18.6,+1.8,+0.12,+0.98
1641,Ibrahim Karamoko,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642,Isaac Karamoko,Sassuolo,1,1,1,0.0,0.0,0,0.0,0,1,1,4,0.00,0,0,0,0.00,-0.21,0.0,0.0,0.0,0.00,-0.08
1643,Atakan Karazor,Stuttgart,19,1037,55,33.9,11.5,10,88,9,9,17,10,1.26,14,18,-4,-0.35,-0.57,14.5,17.9,-3.3,-0.29,-0.40
1644,Michal Karbownik,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,Augustus Kargbo,Crotone,1,32,32,0.9,0.4,0,0.0,0,1,32,1,0.00,0,1,-1,-2.81,-1.59,0.2,0.9,-0.7,-2.01,-1.22
1646,Soudeysse Kari,Nice,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1647,Loris Karius,Union Berlin,4,292,73,9.5,3.2,3,90,3,1,22,26,1.50,2,1,+1,+0.31,+0.11,4.6,2.8,+1.8,+0.56,+0.49
1648,Orestis Karnezis,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1649,Rick Karsdorp,Roma,34,2544,75,74.4,28.3,28,86,19,6,23,1,1.62,51,39,+12,+0.42,+0.63,46.6,29.2,+17.4,+0.63,+0.42
1650,Redi Kasa,Parma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1651,Lino Kasten,Wolfsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1652,Silas Katompa,Stuttgart,25,1919,77,62.7,21.3,24,79,9,1,16,0,1.44,40,33,+7,+0.33,+0.80,36.0,33.0,+2.9,+0.14,+0.43
1653,Noah Katterbach,Köln,21,1111,53,36.3,12.3,12,80,5,9,17,11,0.95,13,17,-4,-0.32,+0.69,14.9,18.3,-3.4,-0.28,+0.17
1654,Eiji Kawashima,Strasbourg,24,2160,90,63.2,24.0,24,90,24,0,0.0,14,1.29,31,31,0,0.00,+0.64,32.5,31.7,+0.7,+0.03,-0.07
1655,Moise Kean,Everton,2,15,8,0.4,0.2,0,0.0,0,2,8,1,3.00,0,0,0,0.00,+0.03,0.1,0.0,+0.1,+0.70,+0.82
1656,Moise Kean,Paris S-G,26,1698,65,49.6,18.9,22,76,6,4,6,4,2.23,37,16,+21,+1.11,-0.82,35.2,20.4,+14.8,+0.78,-0.50
1657,Michael Keane,Everton,35,2991,85,87.5,33.2,33,89,32,2,23,2,1.60,42,43,-1,-0.03,-0.03,42.3,42.9,-0.6,-0.02,+0.80
1658,Neeskens Kebano,Fulham,5,119,24,3.5,1.3,1,62,0,4,14,8,0.20,2,3,-1,-0.76,-0.07,1.3,2.2,-0.9,-0.70,-0.39
1659,Thilo Kehrer,Paris S-G,24,1616,67,47.3,18.0,16,85,14,8,32,2,2.08,42,14,+28,+1.56,+0.06,37.2,18.2,+19.0,+1.06,+0.03
1660,Habib Keita,Lyon,1,6,6,0.2,0.1,0,0.0,0,1,6,1,3.00,0,0,0,0.00,-1.00,0.5,0.1,+0.4,+6.22,+5.18
1661,Naby Keita,Liverpool,10,520,52,15.2,5.8,7,68,2,3,15,8,2.40,17,8,+9,+1.56,+1.03,11.4,5.9,+5.5,+0.95,+0.35
1662,Yannik Keitel,Freiburg,12,498,42,16.3,5.5,4,78,1,8,24,8,1.25,6,10,-4,-0.72,-0.86,6.5,10.9,-4.4,-0.79,-0.70
1664,Caoimhin Kelleher,Liverpool,2,180,90,5.3,2.0,2,90,2,0,0.0,13,1.50,4,1,+3,+1.50,+0.86,2.2,1.7,+0.5,+0.25,-0.41
1665,Stephane Keller,Alavés,1,16,16,0.5,0.2,0,0.0,0,1,16,3,0.00,0,0,0,0.00,+0.56,0.0,0.1,-0.1,-0.37,-0.18
1666,Martin Kelly,Crystal Palace,1,2,2,0.1,0.0,0,0.0,0,1,2,24,0.00,0,0,0,0.00,+0.66,0.0,0.0,0.0,0.00,+0.64
1667,Yann Kembo Diantela,Lens,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,Marc-Oliver Kempf,Stuttgart,32,2727,85,89.1,30.3,32,85,25,0,0.0,0,1.38,48,49,-1,-0.03,-0.57,46.1,45.4,+0.7,+0.02,+0.43
1669,Kenedy,Granada,28,1471,53,43.0,16.3,18,68,4,10,25,2,1.25,19,21,-2,-0.12,+0.62,15.6,25.1,-9.5,-0.58,-0.33
1670,Jonjoe Kenny,Everton,4,79,20,2.3,0.9,1,76,0,3,1,7,2.25,0,1,-1,-1.14,-1.14,0.5,2.1,-1.5,-1.78,-1.70
1671,Franck Kessie,Milan,37,3226,87,94.3,35.8,36,89,32,1,33,0,2.05,70,39,+31,+0.86,-0.06,67.1,43.4,+23.7,+0.66,+0.64
1672,Kaine Kessler,Aston Villa,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1673,Reda Khadra,Brighton,1,5,5,0.1,0.1,0,0.0,0,1,5,1,0.00,0,0,0,0.00,+0.16,0.0,0.8,-0.8,-14.19,-14.62
