,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
335,Nathaniel Brown,Eint Frankfurt,3.8,6,1.56,5,0,0,0,1,0,4,1.04,4,0,0,0,0,0
336,Jacob Bruun Larsen,Hoffenheim,2.3,10,4.39,4,1,2,3,0,0,4,1.76,2,0,1,1,0,0
338,Tajon Buchanan,Inter,0.2,2,10.59,0,0,2,0,0,0,0,0.00,0,0,0,0,0,0
339,Ante Budimir,Osasuna,12.3,22,1.80,12,0,2,4,4,0,6,0.49,1,0,1,0,4,0
340,Emi Buendia,Aston Villa,0.4,2,4.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
341,Santiago Bueno,Wolves,4.9,3,0.61,3,0,0,0,0,0,1,0.20,1,0,0,0,0,0
342,Marius Bulter,Hoffenheim,8.9,28,3.15,20,0,3,2,2,1,5,0.56,2,0,2,0,1,0
343,Facundo Buonanotte,Leicester City,8.8,33,3.74,16,8,8,1,0,0,3,0.34,0,2,1,0,0,0
344,Alessandro Buongiorno,Napoli,13.0,12,0.92,11,0,0,1,0,0,0,0.00,0,0,0,0,0,0
345,Cameron Burgess,Ipswich Town,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0
346,Jonathan Burkardt,Mainz 05,10.5,23,2.19,18,0,0,2,3,0,3,0.29,2,0,0,0,1,0
347,Oliver Burke,Werder Bremen,0.5,4,7.83,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
348,Dan Burn,Newcastle Utd,12.0,6,0.50,3,1,0,1,1,0,1,0.08,0,1,0,0,0,0
349,Wes Burns,Ipswich Town,5.6,9,1.60,7,0,0,0,2,0,1,0.18,1,0,0,0,0,0
350,Marnon Busch,Heidenheim,4.6,15,3.29,12,2,0,1,0,0,0,0.00,0,0,0,0,0,0
351,Gianluca Busio,Venezia,9.6,27,2.81,23,0,0,2,2,0,1,0.10,0,0,0,1,0,0
352,Aurelio Buta,Reims,7.9,13,1.64,7,4,0,2,0,0,3,0.38,2,1,0,0,0,0
353,Marcin Bulka,Nice,13.0,1,0.08,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
354,Pau Cabanes,Villarreal,0.4,2,4.74,2,0,0,0,0,0,1,2.37,1,0,0,0,0,0
355,Remy Cabella,Lille,5.0,24,4.83,15,3,0,3,2,1,3,0.60,2,0,0,0,1,0
356,Leandro Cabrera,Espanyol,9.0,10,1.11,9,0,0,1,0,0,2,0.22,1,0,0,1,0,0
357,Liberato Cacace,Empoli,4.6,15,3.25,10,2,2,1,0,0,2,0.43,2,0,0,0,0,0
358,Anthony Caci,Mainz 05,10.8,41,3.79,33,7,0,0,0,1,4,0.37,4,0,0,0,0,0
359,Mathieu Cafaro,Saint-Étienne,6.8,19,2.81,13,4,0,1,1,0,1,0.15,1,0,0,0,0,0
360,Moises Caicedo,Chelsea,12.7,34,2.67,32,0,0,0,0,2,4,0.31,4,0,0,0,0,0
361,Tom Cairney,Fulham,2.0,12,6.07,11,1,0,0,0,0,2,1.01,2,0,0,0,0,0
362,Jens Cajuste,Ipswich Town,4.5,6,1.33,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0
364,Davide Calabria,Milan,1.7,4,2.29,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0
365,Riccardo Calafiori,Arsenal,5.6,5,0.89,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
366,Luca Caldirola,Monza,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
367,Fernando Calero,Espanyol,2.1,1,0.48,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
368,Duje Caleta-Car,Lyon,10.8,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
369,Hakan Calhanoglu,Inter,6.3,33,5.21,26,4,0,1,0,2,2,0.32,2,0,0,0,0,0
370,Dominic Calvert-Lewin,Everton,11.2,15,1.33,9,0,2,2,1,1,1,0.09,1,0,0,0,0,0
371,Drissa Camara,Parma,1.0,2,2.02,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
372,Issiaga Camara,Nice,0.1,2,15.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
373,Lamine Camara,Monaco,8.4,33,3.95,21,8,0,1,1,2,2,0.24,1,1,0,0,0,0
374,Mahdi Camara,Brest,9.8,25,2.55,21,0,1,0,1,2,1,0.10,1,0,0,0,0,0
375,Francesco Camarda,Milan,0.8,1,1.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
376,Eduardo Camavinga,Real Madrid,4.3,8,1.86,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
377,Nicolo Cambiaghi,Bologna,0.2,1,6.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
378,Andrea Cambiaso,Juventus,13.0,49,3.77,36,5,3,2,1,2,5,0.38,4,0,0,1,0,0
379,Axel Camblan,Brest,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
380,Sergio Camello,Rayo Vallecano,8.1,25,3.09,18,0,4,1,1,1,2,0.25,0,0,1,0,0,1
381,Jose Campana,Las Palmas,6.0,19,3.18,16,3,0,0,0,0,1,0.17,1,0,0,0,0,0
382,Cole Campbell,Dortmund,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
383,Emre Can,Dortmund,6.6,7,1.06,6,0,0,1,0,0,1,0.15,1,0,0,0,0,0
384,Peio Canales,Athletic Club,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
385,Matteo Cancellieri,Parma,6.4,12,1.87,8,0,2,0,2,0,2,0.31,0,0,2,0,0,0
386,Antonio Candela,Venezia,9.3,16,1.72,13,1,1,0,0,1,1,0.11,1,0,0,0,0,0
387,Sergi Canos,Valencia,2.0,14,6.77,9,1,0,3,1,0,0,0.00,0,0,0,0,0,0
388,Jaydee Canvot,Toulouse,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
390,Pierrick Capelle,Angers,2.9,4,1.37,4,0,0,0,0,0,1,0.34,1,0,0,0,0,0
391,Gianluca Caprari,Monza,5.2,21,4.05,12,6,1,0,1,1,3,0.58,3,0,0,0,0,0
392,Elia Caprile,Napoli,3.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
393,Francesco Caputo,Empoli,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
394,Maxence Caqueret,Lyon,6.4,14,2.20,12,0,1,1,0,0,1,0.16,1,0,0,0,0,0
395,Andrea Carboni,Monza,10.3,5,0.48,5,0,0,0,0,0,1,0.10,1,0,0,0,0,0
396,Franco Carboni,Venezia,0.1,2,22.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
397,Valentin Carboni,Marseille,1.1,5,4.37,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
398,Cardenas,Rayo Vallecano,4.0,1,0.25,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
399,Irvin Cardona,Espanyol,4.6,17,3.70,14,1,0,2,0,0,3,0.65,2,0,0,1,0,0
400,Marc Cardona,Las Palmas,0.8,1,1.32,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
401,Sergi Cardona,Villarreal,13.7,31,2.26,25,1,1,4,0,0,4,0.29,4,0,0,0,0,0
402,Johnny Cardoso,Betis,6.3,10,1.60,9,0,1,0,0,0,1,0.16,1,0,0,0,0,0
403,Patrik Carlgren,Nantes,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
404,Diego Carlos,Aston Villa,6.2,2,0.32,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0
405,Carmona,Sevilla,14.7,24,1.63,16,1,2,1,3,1,0,0.00,0,0,0,0,0,0
406,Marco Carnesecchi,Atalanta,13.0,1,0.08,1,0,0,0,0,0,1,0.08,1,0,0,0,0,0
407,Sergio Carreira,Celta Vigo,2.6,10,3.80,8,0,2,0,0,0,0,0.00,0,0,0,0,0,0
408,Dani Carvajal,Real Madrid,6.8,12,1.77,10,2,0,0,0,0,2,0.30,1,1,0,0,0,0
409,Fabio Carvalho,Brentford,3.5,7,2.03,5,0,1,1,0,0,1,0.29,1,0,0,0,0,0
410,William Carvalho,Betis,2.7,7,2.55,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
411,Marc Casado,Barcelona,9.5,28,2.95,24,0,0,1,1,2,6,0.63,6,0,0,0,0,0
412,Nicolo Casale,Bologna,2.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
413,Nicolo Casale,Lazio,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
414,Casemiro,Manchester Utd,8.3,36,4.35,33,1,0,2,0,0,3,0.36,3,0,0,0,0,0
416,Matty Cash,Aston Villa,6.2,5,0.80,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
417,Josue Casimir,Le Havre,7.5,18,2.41,9,1,3,0,4,1,2,0.27,0,0,0,0,2,0
418,Federico Cassa,Atalanta,0.2,1,6.43,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
419,Cristian Casseres Jr.,Toulouse,10.3,18,1.75,6,6,0,0,2,4,1,0.10,0,0,0,0,0,1
420,Timothy Castagne,Fulham,0.6,1,1.58,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
421,Valentin Castellanos,Lazio,11.9,35,2.94,16,0,4,11,3,1,6,0.50,2,0,1,1,1,1
422,Jean-Charles Castelletto,Nantes,10.8,6,0.56,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
423,Santiago Castro,Bologna,10.8,26,2.40,19,0,4,1,1,1,5,0.46,3,0,2,0,0,0
424,Gaetano Castrovilli,Lazio,1.4,3,2.18,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
425,Danilo Cataldi,Fiorentina,6.2,11,1.77,9,1,0,0,0,1,1,0.16,0,1,0,0,0,0
426,Catena,Osasuna,14.0,7,0.50,7,0,0,0,0,0,1,0.07,1,0,0,0,0,0
427,Maximiliano Caufriez,Valencia,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
428,Dani Ceballos,Real Madrid,2.9,10,3.47,9,1,0,0,0,0,2,0.69,1,1,0,0,0,0
429,Zeki Celik,Roma,12.1,13,1.08,10,1,1,1,0,0,0,0.00,0,0,0,0,0,0
430,Fabien Centonze,Nantes,0.9,4,4.62,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
431,Alberto Cerri,Como,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
432,Franco Cervi,Celta Vigo,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
433,Julian Chabot,Stuttgart,10.2,10,0.98,10,0,0,0,0,0,1,0.10,1,0,0,0,0,0
434,El Chadaille Bitshiabu,RB Leipzig,2.5,2,0.81,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
435,Fares Chaibi,Eint Frankfurt,5.3,22,4.14,15,4,0,2,0,1,2,0.38,1,1,0,0,0,0
436,Trevoh Chalobah,Crystal Palace,6.9,5,0.73,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
437,Timothy Chandler,Eint Frankfurt,0.2,1,5.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
438,Conor Chaplin,Ipswich Town,4.0,11,2.73,10,1,0,0,0,0,1,0.25,1,0,0,0,0,0
439,Brendan Chardonnet,Brest,11.0,8,0.73,7,0,0,1,0,0,2,0.18,1,0,0,1,0,0
440,Gabriel Charpentier,Parma,3.0,11,3.64,8,0,0,0,2,1,3,0.99,2,0,0,0,1,0
442,Raul Chasco,Valladolid,1.4,2,1.38,2,0,0,0,0,0,1,0.69,1,0,0,0,0,0
443,Anrie Chase,Stuttgart,6.6,7,1.05,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0
444,Pep Chavarria,Rayo Vallecano,7.3,11,1.52,10,0,0,1,0,0,1,0.14,1,0,0,0,0,0
445,Arthur Chaves,Hoffenheim,4.7,3,0.63,1,0,0,1,1,0,1,0.21,0,0,0,1,0,0
446,Jhoanner Chavez,Lens,6.4,15,2.36,8,5,0,2,0,0,0,0.00,0,0,0,0,0,0
447,Walid Cheddira,Napoli,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
448,Walid Cheddira,Espanyol,4.3,10,2.35,4,0,1,1,4,0,4,0.94,1,0,1,0,2,0
449,Theo Chennahi,Montpellier,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
450,Sidiki Cherif,Angers,3.1,4,1.28,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0
451,Rayan Cherki,Lyon,5.5,44,7.97,27,6,6,5,0,0,4,0.72,3,0,0,1,0,0
452,Lucas Chevalier,Lille,13.0,1,0.08,1,0,0,0,0,0,1,0.08,1,0,0,0,0,0
453,Fabio Chiarodia,Gladbach,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
454,Julian Chicco,Leganés,2.0,2,0.99,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
455,Leandro Chichizola,Parma,1.0,2,2.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
456,Federico Chiesa,Liverpool,0.2,2,9.47,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
457,Chiquinho,Wolves,0.1,2,25.71,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
458,Chiquinho,Mallorca,1.6,7,4.37,0,2,3,1,1,0,1,0.62,0,1,0,0,0,0
459,Pedro Chirivella,Nantes,11.5,22,1.91,22,0,0,0,0,0,3,0.26,3,0,0,0,0,0
460,Joris Chotard,Montpellier,5.6,5,0.90,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
461,Hamza Choudhury,Leicester City,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
462,Andreas Christensen,Barcelona,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
463,Ryan Christie,Bournemouth,8.8,26,2.95,21,1,0,2,2,0,1,0.11,1,0,0,0,0,0
464,Samuel Chukwueze,Milan,5.9,26,4.42,21,0,4,0,1,0,0,0.00,0,0,0,0,0,0
465,Aaron Ciammaglichella,Torino,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
466,Jasper Cillessen,Las Palmas,12.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
468,Alessandro Circati,Parma,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
469,Pathe Ciss,Rayo Vallecano,5.1,19,3.71,16,0,1,1,0,1,1,0.20,1,0,0,0,0,0
470,Alphadjo Cisse,Hellas Verona,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
471,Seydouba Cisse,Leganés,10.1,18,1.79,13,1,0,1,3,0,2,0.20,0,0,0,0,2,0
472,Harry Clarke,Ipswich Town,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
473,Jack Clarke,Ipswich Town,4.6,14,3.07,13,0,1,0,0,0,1,0.22,1,0,0,0,0,0
474,Alexis Claude-Maurice,Augsburg,5.1,13,2.57,9,0,1,0,3,0,2,0.40,1,0,0,0,1,0
475,Jonathan Clauss,Nice,8.8,29,3.29,17,11,0,1,0,0,5,0.57,4,1,0,0,0,0
476,Silvi Clua,Girona,1.8,2,1.10,1,0,0,0,0,1,0,0.00,0,0,0,0,0,0
477,Nathaniel Clyne,Crystal Palace,3.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
478,Conor Coady,Leicester City,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
479,Marcus Coco,Nantes,4.8,8,1.66,6,2,0,0,0,0,1,0.21,1,0,0,0,0,0
480,Saul Coco,Torino,13.0,5,0.38,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0
481,Seamus Coleman,Everton,1.0,1,1.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
482,Nathan Collins,Brentford,13.0,16,1.23,10,2,1,2,1,0,5,0.38,2,1,0,1,1,0
483,Nnamdi Collins,Eint Frankfurt,3.1,3,0.96,2,0,1,0,0,0,2,0.64,1,0,1,0,0,0
484,Toby Collyer,Manchester Utd,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
485,Lorenzo Colombo,Empoli,9.7,22,2.26,13,0,3,3,3,0,1,0.10,0,0,0,1,0,0
486,Andrea Colpani,Fiorentina,10.3,28,2.72,22,2,0,3,1,0,4,0.39,3,0,0,1,0,0
487,Levi Colwill,Chelsea,13.0,14,1.08,11,2,0,0,0,1,1,0.08,0,0,0,0,0,1
488,Kingsley Coman,Bayern Munich,6.7,40,5.95,33,0,4,3,0,0,2,0.30,2,0,0,0,0,0
489,Eray Comert,Valladolid,9.9,6,0.61,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
490,Santi Comesana,Villarreal,11.2,35,3.12,31,1,0,1,0,2,3,0.27,2,0,0,0,0,1
491,Pietro Comuzzo,Fiorentina,10.5,6,0.57,6,0,0,0,0,0,1,0.10,1,0,0,0,0,0
492,Francisco Conceicao,Juventus,6.0,26,4.32,18,2,4,2,0,0,5,0.83,3,1,1,0,0,0
494,Diego Conde,Villarreal,14.0,3,0.21,1,2,0,0,0,0,1,0.07,1,0,0,0,0,0
495,Tomas Conechny,Alavés,5.2,9,1.72,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
496,Sirlord Conteh,Heidenheim,3.2,11,3.44,9,0,0,0,2,0,3,0.94,3,0,0,0,0,0
497,Lewis Cook,Bournemouth,11.9,36,3.02,26,9,0,1,0,0,4,0.34,2,1,0,1,0,0
498,Copete,Mallorca,4.7,1,0.21,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
499,Diego Coppola,Hellas Verona,10.5,3,0.29,3,0,0,0,0,0,1,0.10,1,0,0,0,0,0
500,Derek Cornelius,Marseille,5.7,4,0.70,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
501,Maxwel Cornet,Southampton,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
502,Pierre Cornud,Saint-Étienne,2.5,1,0.41,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
503,Angel Correa,Atlético Madrid,4.5,14,3.10,9,0,3,1,1,0,3,0.66,2,0,1,0,0,0
504,Joaquin Correa,Inter,1.5,4,2.73,4,0,0,0,0,0,2,1.36,2,0,0,0,0,0
505,Thierry Correia,Valencia,8.5,16,1.87,12,1,2,0,1,0,0,0.00,0,0,0,0,0,0
506,Coba da Costa,Getafe,0.5,1,2.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
507,Danny da Costa,Mainz 05,3.9,4,1.03,4,0,0,0,0,0,1,0.26,1,0,0,0,0,0
508,David Costa,Lens,3.1,7,2.28,4,1,0,1,1,0,1,0.33,0,0,0,0,1,0
509,Logan Costa,Villarreal,10.2,9,0.87,8,0,0,0,1,0,1,0.10,0,0,0,0,1,0
510,Logan Costa,Toulouse,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
511,Samu Costa,Mallorca,13.2,25,1.89,20,1,1,2,1,0,4,0.30,2,1,0,1,0,0
512,Vladimir Coufal,West Ham,3.0,5,1.69,3,2,0,0,0,0,1,0.34,0,1,0,0,0,0
513,Lassana Coulibaly,Lecce,8.9,14,1.58,13,0,0,0,0,1,0,0.00,0,0,0,0,0,0
514,Lasso Coulibaly,Auxerre,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
515,Soumaila Coulibaly,Brest,3.6,5,1.40,3,0,0,1,1,0,2,0.56,0,0,0,1,1,0
516,Tanguy Coulibaly,Montpellier,4.9,15,3.09,8,0,1,3,1,2,1,0.21,0,0,0,1,0,0
517,Woyo Coulibaly,Parma,10.0,17,1.69,16,0,1,0,0,0,2,0.20,1,0,1,0,0,0
518,Thibaut Courtois,Real Madrid,11.0,1,0.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
520,Yan Couto,Dortmund,3.3,8,2.42,8,0,0,0,0,0,1,0.30,1,0,0,0,0,0
521,Nicolas Cozza,Nantes,8.3,9,1.08,7,0,0,1,1,0,2,0.24,1,0,0,0,1,0
522,Aaron Cresswell,West Ham,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
523,Charlie Cresswell,Toulouse,9.8,9,0.92,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0
524,Bryan Cristante,Roma,11.1,22,1.98,19,0,0,2,1,0,1,0.09,1,0,0,0,0,0
525,Domen Crnigoj,Venezia,1.1,2,1.84,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0
526,Juan Cruz Armada,Osasuna,6.1,6,0.98,5,1,0,0,0,0,1,0.16,1,0,0,0,0,0
527,Juan Cruz,Leganés,10.2,23,2.25,13,4,2,2,1,1,2,0.20,2,0,0,0,0,0
528,Juan Cuadrado,Atalanta,2.3,11,4.83,10,1,0,0,0,0,2,0.88,1,1,0,0,0,0
529,Pau Cubarsi,Barcelona,13.3,21,1.57,20,0,0,1,0,0,4,0.30,3,0,0,1,0,0
530,Marc Cucurella,Chelsea,10.2,14,1.37,13,0,0,1,0,0,1,0.10,1,0,0,0,0,0
531,Jorge Cuenca,Fulham,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
532,Matheus Cunha,Wolves,11.8,46,3.89,25,8,7,2,2,2,7,0.59,6,0,1,0,0,0
533,Patrick Cutrone,Como,12.2,29,2.38,18,0,1,7,1,2,1,0.08,1,0,0,0,0,0
534,Tomas Cvancara,Gladbach,2.4,6,2.54,6,0,0,0,0,0,1,0.42,1,0,0,0,0,0
535,Wylan Cyprien,Parma,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
536,Danilo D'Ambrosio,Monza,2.4,1,0.42,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
537,Lucas Da Cunha,Como,6.9,25,3.65,16,6,1,1,1,0,1,0.15,1,0,0,0,0,0
538,Samuel Dahl,Roma,0.5,1,2.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
539,Mahmoud Dahoud,Eint Frankfurt,2.2,9,4.09,6,0,0,2,0,1,2,0.91,1,0,0,0,0,1
540,Patson Daka,Leicester City,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
541,Ameen Al-Dakhil,Stuttgart,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
542,Thijs Dallinga,Bologna,2.6,6,2.27,3,0,0,1,1,1,2,0.76,0,0,0,0,1,1
543,Diogo Dalot,Manchester Utd,12.6,25,1.98,21,1,2,0,0,1,1,0.08,1,0,0,0,0,0
544,Mikkel Damsgaard,Brentford,10.3,39,3.78,28,5,2,1,1,2,10,0.97,7,2,0,0,1,0
546,Flavius Daniliuc,Hellas Verona,6.3,7,1.12,6,0,0,0,1,0,0,0.00,0,0,0,0,0,0
547,Danilo,Nott'ham Forest,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
548,Danilo,Juventus,4.5,9,1.99,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
549,Arnaut Danjuma,Villarreal,2.2,2,0.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
550,Arnaut Danjuma,Girona,6.4,14,2.20,9,3,2,0,0,0,0,0.00,0,0,0,0,0,0
551,Kevin Danois,Auxerre,7.8,26,3.32,22,0,2,1,0,1,2,0.26,1,0,0,1,0,0
552,Kevin Danso,Lens,8.0,3,0.37,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
553,Dante,Nice,8.3,7,0.85,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
554,Pape Daouda Diongue,Strasbourg,0.6,1,1.76,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
555,Mohammed Daramy,Reims,0.2,2,11.25,1,0,0,1,0,0,1,5.63,0,0,0,1,0,0
556,Bence Dardai,Wolfsburg,3.8,9,2.37,8,0,0,0,1,0,1,0.26,1,0,0,0,0,0
557,Sergi Darder,Mallorca,10.9,43,3.95,20,19,2,2,0,0,1,0.09,1,0,0,0,0,0
558,Matteo Darmian,Inter,8.4,16,1.91,11,2,0,0,2,1,3,0.36,3,0,0,0,0,0
559,Lukas Daschner,Bochum,4.2,9,2.16,6,2,1,0,0,0,1,0.24,1,0,0,0,0,0
560,Juan David Cabal,Juventus,5.1,3,0.59,3,0,0,0,0,0,3,0.59,3,0,0,0,0,0
561,Jonathan David,Lille,11.1,20,1.80,14,0,1,3,2,0,1,0.09,0,0,1,0,0,0
562,Alphonso Davies,Bayern Munich,10.2,38,3.74,34,0,2,1,1,0,4,0.39,3,0,0,1,0,0
563,Ben Davies,Tottenham,2.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
564,Keinan Davis,Udinese,7.6,24,3.13,19,0,2,2,0,1,2,0.26,0,0,1,1,0,0
565,Leif Davis,Ipswich Town,13.0,50,3.85,23,22,3,2,0,0,3,0.23,2,0,1,0,0,0
566,Zuriko Davitashvili,Saint-Étienne,12.3,49,3.97,25,8,9,5,2,0,6,0.49,4,0,2,0,0,0
567,Pawel Dawidowicz,Hellas Verona,4.7,1,0.21,1,0,0,0,0,0,1,0.21,1,0,0,0,0,0
568,Craig Dawson,Wolves,8.8,6,0.68,5,0,0,1,0,0,2,0.23,1,0,0,1,0,0
569,Kevin De Bruyne,Manchester City,4.5,34,7.59,22,9,1,1,0,1,1,0.22,1,0,0,0,0,0
570,Charles De Ketelaere,Atalanta,9.6,35,3.65,30,0,1,3,1,0,7,0.73,6,0,0,1,0,0
572,Rodrigo De Paul,Atlético Madrid,7.2,31,4.28,28,1,0,1,0,1,4,0.55,4,0,0,0,0,0
573,Mattia De Sciglio,Empoli,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
574,Lorenzo De Silvestri,Bologna,4.8,9,1.88,7,2,0,0,0,0,0,0.00,0,0,0,0,0,0
575,Thibault De Smet,Reims,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
576,Koni De Winter,Genoa,7.0,3,0.43,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0
577,Alessandro Deiola,Cagliari,6.4,14,2.20,12,1,0,0,1,0,1,0.16,1,0,0,0,0,0
578,Romain Del Castillo,Brest,7.4,42,5.66,20,16,2,2,1,1,3,0.40,3,0,0,0,0,0
579,Enrico Del Prato,Parma,12.2,15,1.23,14,0,0,0,0,1,1,0.08,0,0,0,0,0,1
580,Liam Delap,Ipswich Town,10.5,24,2.29,13,0,3,1,6,1,2,0.19,1,0,1,0,0,0
581,Fisayo Dele-Bashiru,Lazio,2.5,8,3.26,5,0,2,1,0,0,0,0.00,0,0,0,0,0,0
582,Olivier Deman,Werder Bremen,0.6,1,1.64,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
583,Ali Dembele,Torino,0.7,2,3.05,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0
584,Ousmane Dembele,Paris S-G,7.7,50,6.47,33,6,4,3,3,1,8,1.04,6,0,0,1,1,0
585,Ermedin Demirovic,Stuttgart,7.9,22,2.79,16,0,1,3,2,0,3,0.38,2,0,0,1,0,0
586,Sepp van den Berg,Brentford,10.0,8,0.80,8,0,0,0,0,0,1,0.10,1,0,0,0,0,0
