,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
695,Giovanni Di Lorenzo,Napoli,33.0,5,0,0,32,52,3,60,28,35,0,0,0,148,59,55,51.8
696,Angel Di Maria,Paris S-G,22.2,2,0,0,12,22,6,175,11,12,0,0,0,86,1,3,25.0
697,Boulaye Dia,Reims,20.1,0,0,0,24,25,13,4,7,9,1,0,0,57,28,84,25.0
698,Fousseni Diabate,Amiens,13.2,3,0,0,12,9,2,32,8,10,0,0,0,80,8,17,32.0
699,Moussa Diaby,Leverkusen,19.7,3,0,0,13,20,9,87,9,8,0,0,0,89,3,15,16.7
700,Mouctar Diakhaby,Valencia,16.0,5,0,0,17,14,2,1,11,8,0,1,0,71,37,22,62.7
702,Bafode Diakite,Toulouse,15.2,1,1,0,5,4,0,6,20,19,0,0,0,83,23,23,50.0
703,Abdou Diallo,Paris S-G,13.3,4,0,0,24,7,0,4,10,11,0,0,0,95,16,10,61.5
704,Amad Diallo,Atalanta,0.3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0.0
705,Habib Diallo,Metz,24.4,2,1,0,35,22,18,4,4,1,0,0,0,56,111,154,41.9
706,Ibrahima Diallo,Brest,17.3,2,0,0,18,22,0,6,23,24,0,0,0,145,15,11,57.7
707,Moussa Diarra,Toulouse,1.0,0,0,0,0,1,0,0,3,3,0,0,0,6,1,6,14.3
708,Lucas Dias,Nîmes,3.5,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,100.0
709,Amadou Diawara,Roma,16.9,4,0,0,28,17,0,2,33,25,0,0,0,119,7,9,43.8
710,Brahim Diaz,Real Madrid,0.7,1,0,0,1,6,0,0,0,0,0,0,0,2,0,1,0.0
711,Victor Diaz,Granada,32.0,4,0,0,20,12,1,121,48,43,0,0,0,141,67,42,61.5
712,Bakaye Dibassy,Amiens,20.8,5,1,0,21,13,0,10,37,14,0,0,1,114,25,37,40.3
713,Eric Dier,Tottenham,14.9,5,0,0,19,4,1,3,21,12,0,1,0,59,66,42,61.1
714,Lucas Digne,Everton,33.7,6,0,0,43,29,3,270,42,49,0,1,1,182,112,53,67.9
715,Mitchell Dijks,Bologna,11.2,4,0,0,21,13,3,28,10,10,0,1,0,51,10,11,47.6
716,Javairo Dilrosun,Hertha BSC,14.5,2,0,0,6,19,3,34,18,8,0,0,0,80,4,13,23.5
717,Federico Dimarco,Hellas Verona,5.8,1,0,0,9,7,2,57,4,5,0,0,1,44,3,5,37.5
718,Federico Dimarco,Inter,0.3,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0.0
719,Tristan Dingome,Reims,9.9,1,0,0,20,10,0,17,6,4,0,0,0,42,2,6,25.0
720,Lois Diony,Saint-Étienne,7.4,1,0,0,11,8,4,7,1,5,0,0,0,15,10,25,28.6
721,Issa Diop,West Ham,30.7,8,0,0,31,11,1,1,47,15,0,3,0,145,79,39,66.9
722,Papakouli Diop,Eibar,25.0,7,0,0,53,34,1,8,34,26,0,0,0,141,62,47,56.9
723,Assane Diousse,Saint-Étienne,1.3,1,0,0,3,0,0,0,0,1,0,0,0,10,1,1,50.0
724,Axel Disasi,Reims,27.0,3,0,0,37,24,0,4,26,21,0,2,0,130,71,50,58.7
725,Tiago Djalo,Lille,7.3,1,0,0,9,5,0,3,11,4,0,1,0,54,9,10,47.4
726,Djene,Getafe,34.0,5,0,0,41,25,1,10,34,32,0,2,1,228,86,63,57.7
728,Moussa Djenepo,Southampton,10.3,4,1,0,23,30,3,21,9,21,0,0,0,48,3,16,15.8
729,Koffi Djidji,Torino,9.5,0,0,0,12,2,0,0,15,12,0,1,1,56,13,13,50.0
730,Alexander Djiku,Strasbourg,22.9,6,0,0,37,23,0,6,55,32,0,1,0,128,60,27,69.0
731,Berat Djimsiti,Atalanta,30.9,5,0,0,32,37,0,3,49,23,0,1,0,199,104,45,69.8
732,Nais Djouahra,Real Sociedad,0.3,0,0,0,1,0,0,5,0,0,0,0,0,2,1,0,100.0
733,Marko Dmitrovic,Eibar,35.0,3,0,0,1,1,0,0,3,2,0,0,0,53,12,0,100.0
734,Matt Doherty,Wolves,31.5,1,0,0,28,18,3,45,40,29,1,1,0,160,132,96,57.9
735,Kasper Dolberg,Nice,21.0,2,0,0,25,36,7,3,10,6,0,0,0,32,19,21,47.5
736,Keagan Dolly,Montpellier,1.6,1,0,0,6,0,0,4,1,3,0,0,0,12,0,2,0.0
737,Jaume Domenech,Valencia,14.7,1,0,0,0,0,0,0,1,0,0,0,0,15,1,1,50.0
738,Nicolas Dominguez,Bologna,7.8,1,0,0,16,6,0,5,12,14,0,0,0,70,4,9,30.8
739,Giulio Donati,Lecce,19.6,4,0,0,17,29,0,57,25,21,0,0,1,90,12,10,54.5
740,Ji Dong-won,Mainz 05,1.1,1,0,0,3,2,1,3,0,0,0,0,0,1,2,4,33.3
741,Anastasios Donis,Reims,6.8,1,0,0,18,8,5,23,1,2,0,0,0,20,8,24,25.0
742,Alfredo Donnarumma,Brescia,18.7,1,0,0,18,34,11,7,5,9,0,0,0,45,12,37,24.5
743,Gianluigi Donnarumma,Milan,35.6,3,0,0,1,4,0,0,3,0,0,0,0,30,7,0,100.0
744,Gabriel Dos Santos,Lille,23.2,3,0,0,18,26,0,2,22,29,0,0,1,136,81,44,64.8
745,Mathieu Dossevi,Toulouse,19.5,0,0,0,22,22,5,199,14,20,0,0,0,79,6,25,19.4
746,Bas Dost,Eint Frankfurt,16.4,2,0,0,16,13,9,1,5,7,0,0,0,36,129,67,65.8
747,Abdoulaye Doucoure,Watford,35.1,9,0,0,51,15,6,29,31,30,0,1,1,270,55,56,49.5
748,Mamadou Doucoure,M'Gladbach,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
749,Moussa Doumbia,Reims,19.1,8,1,1,20,56,1,46,9,8,1,0,0,122,4,19,17.4
750,Souleyman Doumbia,Angers,5.0,1,0,0,5,2,0,16,6,4,0,0,0,39,4,7,36.4
751,Souleyman Doumbia,Rennes,1.0,0,0,0,1,0,0,3,0,1,0,0,0,3,1,1,50.0
752,Tommy Doyle,Manchester City,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
754,Mohamed Drager,Paderborn 07,16.2,2,0,0,16,22,0,42,18,21,0,0,0,91,8,13,38.1
755,Aleksandar Dragovic,Leverkusen,11.4,7,1,1,17,5,0,1,15,11,0,1,0,60,21,11,65.6
756,Bartlomiej Dragowski,Fiorentina,31.0,1,0,0,1,6,0,0,3,0,0,1,0,40,6,1,85.7
757,Julian Draxler,Paris S-G,7.6,5,0,0,17,4,0,11,10,10,0,0,0,52,3,1,75.0
758,Dominick Drexler,Köln,17.6,5,0,0,26,39,8,48,26,25,0,1,0,123,17,31,35.4
759,Danny Drinkwater,Aston Villa,2.9,1,0,0,7,1,0,1,5,3,0,0,0,30,0,4,0.0
760,Danny Drinkwater,Burnley,0.6,0,0,0,1,0,0,0,1,1,0,0,0,6,0,1,0.0
761,Josip Drmic,Norwich City,7.2,0,1,0,6,4,7,3,1,2,0,0,0,29,18,34,34.6
762,Domingos Duarte,Granada,34.3,7,0,0,39,22,4,1,34,19,0,3,0,107,78,54,59.1
763,Leo Duarte,Milan,4.5,2,0,0,3,2,0,0,3,3,0,0,0,12,7,8,46.7
764,Oscar Duarte,Levante,5.4,0,0,0,10,3,0,0,6,3,0,0,0,25,10,13,43.5
765,Ruben Duarte,Alavés,29.6,11,0,0,46,39,0,64,47,32,1,5,0,150,55,54,50.5
766,Edgaras Dubickas,Lecce,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
767,Leo Dubois,Lyon,15.0,3,0,0,17,11,1,59,18,23,0,0,0,74,19,6,76.0
768,Martin Dubravka,Newcastle Utd,38.0,0,0,0,0,4,0,0,1,1,0,0,0,35,9,0,100.0
769,Ondrej Duda,Norwich City,8.0,0,0,0,9,13,2,43,6,11,0,0,0,48,5,18,21.7
770,Ondrej Duda,Hertha BSC,5.0,2,0,0,12,11,0,7,5,4,0,0,0,28,5,10,33.3
771,Shane Duffy,Brighton,13.8,2,0,0,14,10,0,1,21,9,0,0,0,56,67,21,76.1
772,Haris Duljevic,Nîmes,5.8,0,0,0,4,8,1,11,2,6,0,0,0,24,4,10,28.6
773,Paul Dummett,Newcastle Utd,13.6,2,0,0,4,6,0,15,23,17,0,0,1,54,28,32,46.7
774,Alfred Duncan,Fiorentina,9.9,2,0,0,9,10,0,15,5,9,0,0,0,43,3,9,25.0
775,Alfred Duncan,Sassuolo,9.4,3,0,0,16,13,0,8,9,12,0,1,0,44,7,6,53.8
776,Lewis Dunk,Brighton,35.9,9,0,0,19,19,1,1,55,24,0,0,0,250,97,51,65.5
777,Erik Durm,Eint Frankfurt,5.7,0,0,0,4,4,0,19,3,6,0,0,0,28,7,9,43.8
778,Riza Durmisi,Nice,1.8,0,0,0,1,0,0,9,1,1,0,0,0,8,0,3,0.0
780,Hugo Duro,Getafe,4.2,3,0,0,11,16,1,4,1,5,1,0,0,12,14,40,25.9
781,Jean-Kevin Duverne,Brest,13.1,0,0,0,10,9,0,0,20,8,0,1,0,73,21,28,42.9
782,Paulo Dybala,Juventus,23.9,5,0,0,24,54,6,109,13,10,3,0,0,86,2,9,18.2
783,Edin Dzeko,Roma,31.7,4,0,0,39,48,16,19,6,11,4,0,0,68,128,77,62.4
784,Blerim Dzemaili,Bologna,7.8,2,0,0,11,17,0,4,7,12,0,0,0,57,6,1,85.7
785,Bruno Ecuele Manga,Dijon,28.0,2,0,0,10,15,1,2,37,15,0,0,0,172,84,39,68.3
786,Simone Edera,Torino,4.4,4,1,1,13,5,0,12,1,5,1,0,0,10,4,8,33.3
787,Ederson,Manchester City,34.1,3,1,0,2,2,0,0,3,2,0,0,0,49,12,1,92.3
788,John Egan,Sheffield Utd,35.4,5,1,1,34,20,1,2,58,27,0,1,0,177,133,77,63.3
789,Johannes Eggestein,Werder Bremen,5.7,3,1,1,8,6,1,13,2,6,0,0,0,27,2,16,11.1
790,Maximilian Eggestein,Werder Bremen,31.7,6,0,0,34,39,0,22,36,28,0,0,0,187,36,55,39.6
791,Kingsley Ehizibue,Köln,25.9,6,1,0,55,35,3,72,39,53,0,2,0,106,33,25,56.9
792,Albin Ekdal,Sampdoria,26.5,8,0,0,43,56,0,9,33,25,2,0,0,204,35,27,56.5
793,Harvey Elliott,Liverpool,0.1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0.0
794,Elif Elmas,Napoli,12.6,7,0,0,31,16,0,3,11,7,0,0,0,59,1,9,10.0
795,Ilay Elmkies,Hoffenheim,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0
796,Ahmed Elmohamady,Aston Villa,11.5,1,0,0,13,5,2,58,13,9,0,0,0,73,29,21,58.0
797,Aritz Elustondo,Real Sociedad,16.8,4,0,0,12,9,0,6,15,17,0,0,0,66,64,35,64.6
798,Nico Elvedi,M'Gladbach,29.1,5,0,0,22,20,1,1,62,27,0,1,0,169,81,56,59.1
799,Rodrigo Ely,Alavés,23.6,9,1,0,34,12,2,2,32,13,0,0,0,97,87,36,70.7
800,Adri Embarba,Espanyol,15.2,4,0,0,24,27,1,110,16,22,0,0,0,92,10,36,21.7
801,Breel Embolo,M'Gladbach,17.2,4,0,0,42,47,13,3,8,11,2,0,0,57,21,41,33.9
802,Emerson,Betis,31.5,11,0,0,46,95,1,80,31,46,0,0,0,138,63,36,63.6
803,Renaud Emond,Nantes,3.2,1,0,0,4,6,0,0,0,1,0,0,0,14,10,24,29.4
804,Alan Empereur,Hellas Verona,9.5,3,0,0,18,9,0,2,22,8,0,1,0,44,22,17,56.4
806,Youssef En-Nesyri,Leganés,15.4,2,0,0,21,19,17,9,5,7,1,0,0,30,70,102,40.7
807,Youssef En-Nesyri,Sevilla,8.8,1,0,0,16,11,12,6,5,5,0,0,0,24,34,40,45.9
808,Bjorn Engels,Aston Villa,16.1,1,0,0,5,5,1,2,28,6,0,2,0,53,54,27,66.7
809,Sergi Enrich,Eibar,20.7,6,0,0,61,23,17,8,9,6,0,0,0,71,112,174,39.2
810,Javier Eraso,Leganés,9.1,3,0,0,18,15,3,34,7,5,0,0,0,40,12,27,30.8
811,Christian Eriksen,Tottenham,12.2,5,0,0,9,6,2,72,12,9,0,0,0,82,6,10,37.5
812,Christian Eriksen,Inter,7.8,0,0,0,6,2,0,59,0,6,0,0,0,47,3,4,42.9
813,Gonzalo Escalante,Eibar,18.6,9,1,1,31,30,2,16,29,22,2,1,0,105,57,60,48.7
814,Aaron Escandell,Granada,3.0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0.0
815,Sergio Escudero,Sevilla,8.6,2,0,0,11,8,0,17,13,16,0,1,0,37,25,13,65.8
816,Bernardo Espinosa,Espanyol,25.1,5,1,0,33,18,3,1,24,16,0,1,0,126,115,56,67.3
817,Sebastiano Esposito,Inter,2.2,2,0,0,7,4,1,7,3,2,0,0,0,5,0,6,0.0
818,Vicente Esquerdo,Valencia,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
819,Alexander Esswein,Hertha BSC,2.4,1,0,0,5,6,0,6,7,4,0,0,0,6,5,1,83.3
820,Pervis Estupinan,Osasuna,33.1,8,0,0,42,40,4,162,58,45,0,0,0,277,43,44,49.4
821,Oghenekaro Etebo,Getafe,6.4,4,0,0,8,7,0,14,11,4,0,0,0,43,22,14,61.1
822,Benat Etxebarria,Athletic Club,4.4,0,0,0,2,2,0,20,4,1,0,0,0,25,4,5,44.4
823,Xabier Etxeita,Getafe,16.1,7,0,0,16,12,0,0,17,11,0,0,0,58,49,37,57.0
824,Antony Evans,Paderborn 07,1.7,0,0,0,5,1,0,16,2,4,0,0,0,8,2,2,50.0
825,Jonny Evans,Leicester City,37.6,8,1,0,35,27,2,8,57,34,1,1,1,230,126,70,64.3
826,Edu Exposito,Eibar,25.7,3,0,0,29,18,0,19,31,28,0,0,0,191,42,62,40.4
827,Valentin Eysseric,Hellas Verona,3.9,3,0,0,11,3,1,14,1,4,0,0,0,16,8,7,53.3
828,Valentin Eysseric,Fiorentina,0.5,0,0,0,3,0,0,4,0,0,0,0,0,3,1,2,33.3
829,Lukasz Fabianski,West Ham,23.5,1,0,0,1,2,0,0,1,2,0,1,0,12,11,0,100.0
830,Fabinho,Liverpool,23.1,6,0,0,32,20,0,9,34,35,0,0,0,157,41,28,59.4
832,Fabio,Nantes,9.3,4,0,0,12,3,0,20,18,22,0,0,0,52,15,19,44.1
833,Cesc Fabregas,Monaco,10.3,1,1,0,11,8,1,30,7,4,0,0,0,48,15,5,75.0
834,Fabricio,Mallorca,1.0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0
835,Ralf Fahrmann,Norwich City,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
836,Faycal Fajr,Getafe,4.5,2,0,0,3,5,0,32,4,1,0,0,0,19,9,11,45.0
837,Luca Falbo,Lazio,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
838,Filippo Falco,Lecce,22.4,0,0,0,13,84,7,127,2,7,0,0,0,90,4,17,19.0
839,Eliseo Falcon,Levante,0.8,2,1,1,2,0,0,0,0,0,0,0,0,2,1,0,100.0
840,Wladimiro Falcone,Sampdoria,2.0,1,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0.0
841,Simon Falette,Eint Frankfurt,1.0,0,0,0,0,1,0,0,3,0,0,0,0,11,4,1,80.0
842,Iago Falque,Torino,1.1,0,0,0,1,0,0,4,0,0,0,0,0,7,0,1,0.0
843,Iago Falque,Genoa,5.8,0,0,0,3,2,3,31,1,3,0,0,0,21,3,7,30.0
844,Akin Famewo,Norwich City,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
845,Andri Fannar Baldursson,Bologna,1.6,0,0,0,4,2,0,2,1,0,0,0,0,8,3,1,75.0
846,Paolo Farago,Cagliari,14.9,3,0,0,21,15,0,44,10,28,0,0,1,88,29,24,54.7
847,Davide Faraoni,Hellas Verona,35.9,6,0,0,31,40,4,130,36,37,0,1,0,242,34,48,41.5
848,Mohamed Fares,SPAL,4.7,2,0,0,10,8,0,19,5,4,0,0,0,15,6,6,50.0
849,Diego Farias,Lecce,9.2,3,1,0,17,16,1,24,4,6,1,0,0,38,2,6,25.0
850,Ansu Fati,Barcelona,11.4,2,1,0,19,19,4,21,8,8,0,0,0,41,6,11,35.3
851,Julien Faussurier,Brest,22.0,1,0,0,17,15,2,80,33,22,0,0,0,118,18,24,42.9
852,Andrea Favilli,Genoa,7.3,4,0,0,28,17,4,1,0,7,1,0,0,21,29,34,46.0
853,Federico Fazio,Roma,13.5,2,1,0,11,7,1,2,19,11,0,0,0,70,33,22,60.0
854,Aleix Febas,Mallorca,18.8,4,0,0,19,48,0,3,17,24,1,0,0,92,4,15,21.1
855,Zouhair Feddal,Betis,15.9,10,2,0,23,9,0,0,23,13,0,0,0,67,45,29,60.8
856,Ljubomir Fejsa,Alavés,8.7,2,0,0,24,7,0,0,6,13,0,1,0,54,18,11,62.1
858,Nabil Fekir,Betis,29.3,10,2,2,69,113,14,51,10,26,5,0,0,121,29,41,41.4
859,Felipe,Atlético Madrid,23.4,7,0,0,30,14,1,1,40,19,0,1,0,99,92,32,74.2
860,Luiz Felipe,Lazio,22.5,6,0,0,18,15,2,6,41,24,0,1,0,98,22,29,43.1
861,Lucas Felippe,Hellas Verona,0.3,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0.0
862,Joao Felix,Atlético Madrid,19.4,6,0,0,33,39,6,18,10,3,1,0,0,58,17,45,27.4
863,Ohis Felix Uduokhai,Augsburg,21.8,3,0,0,14,15,1,0,36,26,0,0,0,123,79,46,63.2
864,Kiko Femenia,Watford,24.9,5,0,0,26,12,1,69,36,38,1,0,0,150,13,13,50.0
865,Zinedine Ferhat,Nîmes,25.0,1,0,0,17,54,8,165,16,16,0,0,0,114,68,45,60.2
866,Bruno Fernandes,Manchester Utd,13.2,2,0,0,9,14,2,75,11,12,2,0,0,67,3,11,21.4
867,Edimilson Fernandes,Mainz 05,16.5,7,1,1,19,5,0,15,32,20,0,0,0,113,15,14,51.7
868,Gedson Fernandes,Tottenham,0.8,0,0,0,0,2,0,7,1,0,0,0,0,7,0,1,0.0
869,Gelson Fernandes,Eint Frankfurt,8.6,5,1,1,25,2,0,2,16,18,0,0,0,56,14,22,38.9
870,Matheus Fernandes,Valladolid,1.8,0,0,0,2,1,0,0,2,2,0,0,0,11,6,9,40.0
871,Aitor Fernandez,Levante,36.0,2,0,0,1,4,0,0,2,1,0,1,0,45,10,1,90.9
872,Andres Fernandez,Villarreal,4.0,1,0,0,1,1,0,0,0,0,0,1,0,14,3,0,100.0
873,Carlos Fernandez,Granada,24.5,8,0,0,60,45,8,12,11,15,2,0,0,74,97,146,39.9
874,Federico Fernandez,Newcastle Utd,29.1,8,0,0,17,20,2,29,24,25,0,0,1,128,60,51,54.1
875,Gabriel Fernandez,Celta Vigo,6.2,5,1,1,17,8,7,2,2,0,0,0,0,14,22,30,42.3
876,Joaquin Fernandez,Valladolid,18.4,9,0,0,32,8,5,0,32,24,0,0,0,77,54,35,60.7
877,Fernandinho,Manchester City,26.6,9,2,1,26,17,1,4,25,35,0,1,1,148,74,47,61.2
878,Fernando,Sevilla,29.5,13,0,0,39,22,2,2,67,33,0,0,0,187,76,60,55.9
879,Juan Ferney Otero,Amiens,13.4,0,1,0,19,18,6,36,19,10,1,0,0,59,34,46,42.5
880,Alex Ferrari,Sampdoria,11.2,4,0,0,16,13,0,1,12,13,0,0,0,69,14,13,51.9
881,Facundo Ferreyra,Espanyol,6.4,2,0,0,25,8,5,3,2,4,0,0,0,17,23,34,40.4
882,Jordan Ferri,Montpellier,12.8,1,1,0,21,29,0,30,10,13,0,0,0,104,10,10,50.0
884,Oliver Fink,Düsseldorf,7.5,2,0,0,13,16,0,8,15,12,1,0,0,55,44,39,53.0
885,Alfred Finnbogason,Augsburg,10.7,1,0,0,14,10,6,1,3,6,0,0,0,31,17,37,31.5
886,Roberto Firmino,Liverpool,33.2,0,0,0,29,16,6,9,7,19,0,0,0,136,26,74,26.0
887,Junior Firpo,Barcelona,11.3,5,0,0,35,16,2,8,17,15,0,0,0,36,11,12,47.8
888,John Fleck,Sheffield Utd,28.0,8,0,0,25,22,1,149,24,25,0,0,0,169,13,23,36.1
889,Mark Flekken,Freiburg,10.0,0,0,0,1,0,0,0,0,0,0,0,0,21,1,0,100.0
890,Sergio Floccari,SPAL,10.5,3,0,0,21,18,9,16,5,3,0,0,0,23,30,57,34.5
891,Alessandro Florenzi,Roma,11.1,5,0,0,11,12,2,29,16,11,0,0,0,68,12,14,46.2
892,Alessandro Florenzi,Valencia,8.4,1,1,0,7,5,0,31,14,9,0,0,0,45,4,7,36.4
893,Phil Foden,Manchester City,10.0,0,0,0,12,13,1,29,6,10,0,0,0,36,10,18,35.7
894,Mamadou Fofana,Metz,17.6,4,0,0,21,4,0,1,22,35,0,1,0,98,19,31,38.0
895,Seko Fofana,Udinese,25.0,4,0,0,20,20,0,21,17,12,0,0,0,160,7,17,29.2
896,Wesley Fofana,Saint-Étienne,13.5,4,0,0,14,15,0,2,36,15,0,0,0,86,62,24,72.1
897,Youssouf Fofana,Strasbourg,11.2,0,0,0,11,6,2,8,14,17,0,0,0,56,17,8,68.0
898,Youssouf Fofana,Monaco,6.8,1,0,0,12,7,1,6,8,9,0,0,0,49,8,8,50.0
899,Thomas Foket,Reims,27.0,3,0,0,26,32,0,48,39,36,0,1,0,126,21,29,42.0
900,Lamine Fomba,Nîmes,15.3,5,0,0,43,8,0,6,25,31,0,0,0,102,40,41,49.4
901,Jose Fonte,Lille,24.5,4,0,0,18,14,0,3,28,11,0,2,0,131,64,41,61.0
902,Pablo Fornals,West Ham,24.1,3,0,0,18,16,7,61,25,28,0,0,0,155,10,48,17.2
903,Emil Forsberg,RB Leipzig,12.7,1,0,0,12,19,2,24,5,10,0,0,0,63,9,16,36.0
904,Hernani Fortes,Levante,7.3,3,1,1,5,17,5,47,4,2,0,0,0,37,1,9,10.0
905,Ben Foster,Watford,38.0,1,0,0,2,4,0,0,0,0,0,2,0,54,9,0,100.0
906,Lyle Foster,Monaco,0.7,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,66.7
907,Timothy Fosu-Mensah,Manchester Utd,1.5,1,0,0,5,0,1,2,4,1,0,0,0,7,1,2,33.3
908,Dimitri Foulquier,Watford,0.7,0,0,0,0,0,0,1,2,0,0,0,0,4,0,2,0.0
910,Dimitri Foulquier,Granada,12.4,4,0,0,20,17,0,19,16,11,0,0,0,76,15,21,41.7
911,Juan Foyth,Tottenham,0.8,1,0,0,2,1,0,0,1,3,0,0,0,9,2,1,66.7
912,Gianluca Frabotta,Juventus,1.0,0,0,0,2,0,0,3,1,1,0,0,0,4,3,0,100.0
913,Raphael Framberger,Augsburg,13.1,3,0,0,17,9,1,22,20,25,0,1,0,65,18,21,46.2
914,Simon Francis,Bournemouth,10.8,5,1,1,7,1,0,16,20,9,0,0,0,62,48,32,60.0
915,Mike Frantz,Freiburg,3.9,2,0,0,7,6,0,7,1,2,0,0,0,13,7,8,46.7
916,Ryan Fraser,Bournemouth,23.0,2,0,0,10,36,1,174,15,6,0,0,0,97,6,25,19.4
917,Fred,Manchester Utd,24.0,8,0,0,42,36,1,63,38,32,0,0,0,234,9,19,32.1
918,Ryan Fredericks,West Ham,24.9,7,0,0,25,21,0,59,24,56,0,0,0,113,35,36,49.3
919,Kieron Freeman,Sheffield Utd,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0
920,Luke Freeman,Sheffield Utd,4.1,2,0,0,6,5,0,15,10,4,0,0,0,20,4,6,40.0
921,Remo Freuler,Atalanta,26.0,3,0,0,40,34,0,30,28,30,0,0,0,161,14,25,35.9
922,Marco Friedl,Werder Bremen,24.3,9,0,0,32,44,0,86,34,39,0,0,0,134,22,22,50.0
923,Marvin Friedrich,Union Berlin,31.0,11,1,1,38,16,0,6,42,31,0,0,0,189,94,74,56.0
924,Samuel Fridjonsson,Paderborn 07,2.1,1,0,0,2,1,0,0,4,1,0,0,0,15,1,3,25.0
925,Jorge de Frutos,Valladolid,0.7,0,0,0,2,0,0,2,0,2,0,0,0,3,0,1,0.0
926,Christian Fuchs,Leicester City,8.6,0,0,0,2,0,1,16,17,9,0,0,0,45,19,18,51.4
927,Angelo Fulgini,Angers,17.5,3,1,1,28,56,1,60,19,18,0,0,0,101,19,25,43.2
928,Niclas Fullkrug,Werder Bremen,4.5,2,0,0,10,10,3,2,3,2,0,0,0,9,30,28,51.7
929,Ramiro Funes Mori,Villarreal,5.0,1,0,0,7,4,0,0,3,2,0,0,0,35,9,8,52.9
930,Daniel Fuzato,Roma,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0
931,Matteo Gabbia,Milan,7.6,1,0,0,11,3,0,0,9,5,0,1,0,40,23,8,74.2
932,Manolo Gabbiadini,Sampdoria,22.6,2,0,0,30,38,15,71,10,7,1,0,0,51,40,55,42.1
933,Gabriel,Lecce,33.3,4,0,0,1,4,0,0,0,1,0,1,1,32,10,1,90.9
934,Ruben Gabrielsen,Toulouse,7.3,0,1,0,5,5,0,0,8,2,0,0,0,37,24,10,70.6
936,Mijat Gacinovic,Eint Frankfurt,11.6,2,0,0,19,24,0,13,15,11,0,0,0,71,6,12,33.3
937,Luca Gagliano,Cagliari,0.6,0,0,0,3,1,0,0,1,0,0,0,0,2,1,4,20.0
938,Roberto Gagliardini,Inter,20.0,5,0,0,34,24,4,10,30,19,1,0,0,71,27,14,65.9
939,Riccardo Gagliolo,Parma,28.9,7,0,0,32,38,2,51,53,32,0,2,0,139,17,24,41.5
940,Nicolas Gaitan,Lille,0.6,0,0,0,3,0,0,1,0,0,0,0,0,4,2,2,50.0
941,Marvin Gakpa,Metz,5.2,0,0,0,5,2,0,24,5,6,0,0,0,33,1,6,14.3
942,Enric Gallego,Osasuna,9.8,5,1,0,35,9,10,4,4,5,0,0,0,24,87,80,52.1
943,Enric Gallego,Getafe,1.8,0,0,0,4,2,0,1,2,1,0,0,0,5,12,15,44.4
944,Kevin Gameiro,Valencia,17.6,0,0,0,14,13,13,21,5,9,0,0,0,43,6,42,12.5
945,Fran Gamez,Mallorca,19.6,5,0,0,25,8,2,54,29,42,0,1,0,117,11,20,35.5
946,Idrissa Gana Gueye,Paris S-G,18.4,2,0,0,37,21,1,7,33,34,0,0,0,129,17,12,58.6
947,Ignatius Ganago,Nice,13.8,0,0,0,15,26,3,18,4,6,2,0,0,42,13,21,38.2
948,Ezequiel Garay,Valencia,16.0,2,0,0,10,1,0,2,14,8,0,1,0,55,29,22,56.9
949,Dani Garcia,Athletic Club,33.7,11,0,0,61,37,0,5,52,30,0,2,0,202,61,48,56.0
950,David Garcia,Osasuna,31.0,7,0,0,52,14,0,1,48,16,0,0,0,150,161,51,75.9
951,Eric Garcia,Manchester City,8.8,1,0,0,9,2,0,1,18,1,0,0,0,38,11,19,36.7
952,Javi Garcia,Betis,4.2,2,0,0,3,5,0,0,4,2,0,0,1,10,20,11,64.5
953,Manu Garcia,Alavés,21.9,11,1,1,60,38,3,4,28,23,0,3,0,110,73,57,56.2
954,Raul Garcia,Valladolid,11.2,2,0,0,7,7,1,56,8,12,0,0,0,49,15,13,53.6
955,Raul Garcia,Athletic Club,31.9,11,0,0,77,60,18,34,24,37,2,0,0,94,205,148,58.1
