,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2331,Riccardo Saponara,it ITA,"MF,FW",Fiorentina,Serie A,25.0,1991.0,10.0,12.0,8.0,2.0,8.0,2.0,2.0,11.0,18.2,9.0,3.0,1.0,2.0,1.0,13.0,5.0,0.0
2332,Pablo Sarabia,es ESP,"FW,MF",Sevilla,La Liga,25.0,1992.0,26.6,27.0,19.0,10.0,13.0,4.0,11.0,49.0,22.4,38.0,39.0,1.0,38.0,30.0,57.0,34.0,1.0
2333,Yusuf Sari,tr TUR,FW,Marseille,Ligue 1,18.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2334,Bouna Sarr,sn SEN,"DF,FW",Marseille,Ligue 1,25.0,1992.0,19.9,65.0,42.0,42.0,20.0,3.0,22.0,38.0,57.9,16.0,20.0,4.0,16.0,32.0,97.0,53.0,2.0
2335,Ismaila Sarr,sn SEN,"FW,MF",Rennes,Ligue 1,19.0,1998.0,20.6,20.0,10.0,5.0,10.0,5.0,7.0,29.0,24.1,22.0,17.0,0.0,17.0,9.0,29.0,3.0,1.0
2336,Malang Sarr,fr FRA,DF,Nice,Ligue 1,18.0,1999.0,14.7,24.0,18.0,17.0,7.0,0.0,8.0,18.0,44.4,10.0,14.0,6.0,8.0,31.0,55.0,44.0,2.0
2337,Imanol Sarriegi,es ESP,"MF,FW",Eibar,La Liga,22.0,1995.0,0.5,2.0,2.0,1.0,0.0,1.0,2.0,3.0,66.7,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0
2338,Marco Sau,it ITA,"FW,MF",Cagliari,Serie A,29.0,1987.0,14.6,9.0,6.0,2.0,4.0,3.0,1.0,17.0,5.9,16.0,10.0,0.0,10.0,9.0,18.0,1.0,0.0
2340,Stefan Savić,me MNE,DF,Atlético Madrid,La Liga,26.0,1991.0,25.5,30.0,20.0,23.0,7.0,0.0,16.0,39.0,41.0,23.0,38.0,23.0,15.0,45.0,75.0,150.0,1.0
2341,Gianluca Scamacca,it ITA,"FW,MF",Sassuolo,Serie A,18.0,1999.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2342,Fabian Schär,ch SUI,DF,La Coruña,La Liga,25.0,1991.0,24.7,59.0,45.0,45.0,14.0,0.0,32.0,61.0,52.5,29.0,36.0,20.0,16.0,45.0,104.0,141.0,1.0
2343,Ezequiel Schelotto,it ITA,DF,Brighton,Premier League,28.0,1989.0,14.6,20.0,13.0,14.0,6.0,0.0,12.0,27.0,44.4,15.0,7.0,3.0,4.0,19.0,39.0,58.0,2.0
2344,Pasquale Schiattarella,it ITA,MF,SPAL,Serie A,30.0,1987.0,22.1,40.0,31.0,20.0,15.0,5.0,13.0,43.0,30.2,30.0,7.0,2.0,5.0,24.0,64.0,26.0,0.0
2345,Eros Schiavon,it ITA,"MF,DF",SPAL,Serie A,34.0,1983.0,4.3,6.0,5.0,2.0,3.0,1.0,1.0,7.0,14.3,6.0,6.0,2.0,4.0,2.0,8.0,4.0,0.0
2346,Patrik Schick,cz CZE,"FW,MF",Roma,Serie A,21.0,1996.0,11.0,9.0,7.0,1.0,5.0,3.0,1.0,9.0,11.1,8.0,14.0,0.0,14.0,2.0,11.0,11.0,0.0
2347,Julian Schieber,de GER,"MF,FW",Hertha BSC,Bundesliga,28.0,1989.0,0.6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
2348,Christopher Schindler,de GER,DF,Huddersfield,Premier League,27.0,1990.0,36.3,83.0,61.0,56.0,27.0,0.0,24.0,41.0,58.5,17.0,54.0,30.0,24.0,75.0,158.0,275.0,1.0
2349,Sven Schipplock,de GER,"FW,MF",Hamburger SV,Bundesliga,28.0,1988.0,3.8,7.0,6.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,1.0,8.0,3.0,0.0
2350,Jeffrey Schlupp,gh GHA,"DF,MF",Crystal Palace,Premier League,24.0,1992.0,19.4,57.0,36.0,35.0,20.0,2.0,23.0,43.0,53.5,20.0,34.0,8.0,26.0,24.0,81.0,67.0,0.0
2351,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,30.0,1986.0,32.9,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,0.0,1.0,18.0,5.0
2352,Marcel Schmelzer,de GER,DF,Dortmund,Bundesliga,29.0,1988.0,16.6,35.0,27.0,21.0,12.0,2.0,20.0,30.0,66.7,10.0,27.0,6.0,21.0,30.0,65.0,57.0,1.0
2353,Jonathan Schmid,fr FRA,"DF,FW",Augsburg,Bundesliga,27.0,1990.0,16.4,23.0,16.0,6.0,13.0,4.0,11.0,18.0,61.1,7.0,16.0,1.0,15.0,10.0,33.0,35.0,1.0
2354,Manuel Schmiedebach,de GER,MF,Hannover 96,Bundesliga,28.0,1988.0,1.8,5.0,5.0,5.0,0.0,0.0,4.0,9.0,44.4,5.0,2.0,0.0,2.0,5.0,10.0,6.0,0.0
2355,Benno Schmitz,de GER,DF,RB Leipzig,Bundesliga,22.0,1994.0,0.9,3.0,2.0,2.0,1.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
2356,Morgan Schneiderlin,fr FRA,MF,Everton,Premier League,27.0,1989.0,23.7,58.0,40.0,34.0,21.0,3.0,15.0,44.0,34.1,29.0,18.0,7.0,11.0,61.0,119.0,59.0,1.0
2357,Alessandro Schöpf,at AUT,"DF,FW",Schalke 04,Bundesliga,23.0,1994.0,9.0,22.0,17.0,10.0,9.0,3.0,11.0,23.0,47.8,12.0,16.0,0.0,16.0,15.0,37.0,13.0,1.0
2358,Nico Schulz,de GER,"FW,MF",Hoffenheim,Bundesliga,24.0,1993.0,19.8,40.0,29.0,17.0,14.0,9.0,20.0,27.0,74.1,7.0,33.0,5.0,28.0,23.0,63.0,24.0,0.0
2359,André Schürrle,de GER,FW,Dortmund,Bundesliga,26.0,1990.0,13.7,22.0,19.0,8.0,7.0,7.0,9.0,18.0,50.0,9.0,13.0,1.0,12.0,7.0,29.0,7.0,1.0
2360,Julian Schuster,de GER,"DF,MF",Freiburg,Bundesliga,32.0,1985.0,14.5,14.0,10.0,6.0,7.0,1.0,6.0,11.0,54.5,5.0,17.0,10.0,7.0,19.0,33.0,56.0,0.0
2361,Pirmin Schwegler,ch SUI,MF,Hannover 96,Bundesliga,30.0,1987.0,25.8,81.0,57.0,25.0,55.0,1.0,42.0,70.0,60.0,28.0,33.0,9.0,24.0,49.0,130.0,46.0,1.0
2362,Alexander Schwolow,de GER,GK,Freiburg,Bundesliga,25.0,1992.0,32.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0
2363,Simone Scuffet,it ITA,GK,Udinese,Serie A,21.0,1996.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2364,Sergio Segura García,es ESP,DF,Leganés,La Liga,21.0,1995.0,0.3,,2.0,,,,,,,,,,,1.0,,,
2366,Ernest Seka,gn GUI,DF,Strasbourg,Ligue 1,30.0,1987.0,24.2,60.0,47.0,41.0,14.0,5.0,40.0,61.0,65.6,21.0,25.0,8.0,17.0,51.0,111.0,98.0,1.0
2367,Vahid Selimović,lu LUX,DF,Metz,Ligue 1,20.0,1997.0,11.7,20.0,14.0,10.0,9.0,1.0,11.0,14.0,78.6,3.0,10.0,8.0,2.0,17.0,37.0,58.0,1.0
2368,Davie Selke,de GER,FW,Hertha BSC,Bundesliga,22.0,1995.0,21.0,13.0,10.0,1.0,5.0,7.0,4.0,9.0,44.4,5.0,26.0,5.0,21.0,2.0,15.0,20.0,1.0
2369,Ole Selnæs,no NOR,MF,Saint-Étienne,Ligue 1,23.0,1994.0,22.9,73.0,45.0,29.0,42.0,2.0,18.0,61.0,29.5,43.0,37.0,15.0,22.0,34.0,107.0,53.0,1.0
2370,Nélson Semedo,pt POR,DF,Barcelona,La Liga,23.0,1993.0,16.6,34.0,25.0,19.0,11.0,4.0,17.0,29.0,58.6,12.0,16.0,2.0,14.0,22.0,56.0,26.0,1.0
2371,Rúben Semedo,pt POR,"DF,MF",Villarreal,La Liga,23.0,1994.0,2.6,6.0,5.0,6.0,0.0,0.0,4.0,6.0,66.7,2.0,5.0,1.0,4.0,5.0,11.0,13.0,2.0
2372,Stefano Sensi,it ITA,MF,Sassuolo,Serie A,21.0,1995.0,11.6,17.0,13.0,11.0,6.0,0.0,9.0,22.0,40.9,13.0,16.0,3.0,13.0,22.0,39.0,10.0,1.0
2373,Luigi Sepe,it ITA,GK,Napoli,Serie A,26.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2374,Suat Serdar,de GER,MF,Mainz 05,Bundesliga,20.0,1997.0,18.9,59.0,47.0,21.0,26.0,12.0,27.0,64.0,42.2,37.0,38.0,3.0,35.0,21.0,80.0,17.0,1.0
2375,Jean Seri,ci CIV,MF,Nice,Ligue 1,26.0,1991.0,29.1,25.0,14.0,9.0,12.0,4.0,9.0,56.0,16.1,47.0,16.0,4.0,12.0,26.0,51.0,15.0,4.0
2376,Julien Serrano,fr FRA,DF,Monaco,Ligue 1,19.0,1998.0,3.1,2.0,2.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,4.0,6.0,14.0,0.0
2377,Grégory Sertic,fr FRA,"DF,MF",Marseille,Ligue 1,27.0,1989.0,3.9,5.0,3.0,3.0,2.0,0.0,2.0,6.0,33.3,4.0,8.0,7.0,1.0,6.0,11.0,23.0,0.0
2378,Stéphane Sessègnon,bj BEN,"MF,FW",Montpellier,Ligue 1,33.0,1984.0,10.9,4.0,4.0,2.0,2.0,0.0,1.0,7.0,14.3,6.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
2379,Lee Seung-woo,kr KOR,"MF,FW",Hellas Verona,Serie A,19.0,1998.0,4.0,3.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,6.0,1.0,0.0,1.0,2.0,5.0,0.0,0.0
2380,Stephan El Shaarawy,it ITA,FW,Roma,Serie A,24.0,1992.0,23.9,22.0,16.0,9.0,8.0,5.0,5.0,21.0,23.8,16.0,16.0,1.0,15.0,24.0,46.0,8.0,0.0
2381,Meritan Shabani,al ALB,FW,Bayern Munich,Bundesliga,18.0,1999.0,0.6,2.0,1.0,1.0,0.0,1.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0
2382,Xherdan Shaqiri,ch SUI,"MF,FW",Stoke City,Premier League,25.0,1991.0,33.8,25.0,17.0,9.0,11.0,5.0,10.0,39.0,25.6,29.0,9.0,1.0,8.0,16.0,41.0,6.0,2.0
2383,Luke Shaw,eng ENG,DF,Manchester Utd,Premier League,22.0,1995.0,8.8,18.0,15.0,10.0,7.0,1.0,11.0,18.0,61.1,7.0,16.0,2.0,14.0,4.0,22.0,22.0,1.0
2384,Ryan Shawcross,eng ENG,DF,Stoke City,Premier League,29.0,1987.0,26.3,36.0,20.0,25.0,9.0,2.0,13.0,25.0,52.0,12.0,33.0,23.0,10.0,40.0,76.0,224.0,1.0
2385,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,Premier League,25.0,1992.0,25.2,39.0,24.0,17.0,21.0,1.0,8.0,26.0,30.8,18.0,26.0,5.0,21.0,28.0,67.0,33.0,0.0
2386,Gaku Shibasaki,jp JPN,"MF,FW",Getafe,La Liga,25.0,1992.0,11.1,21.0,10.0,8.0,10.0,3.0,6.0,21.0,28.6,15.0,6.0,1.0,5.0,19.0,40.0,9.0,0.0
2387,Djibril Sidibé,fr FRA,DF,Monaco,Ligue 1,25.0,1992.0,23.9,59.0,39.0,24.0,27.0,8.0,23.0,45.0,51.1,22.0,20.0,4.0,16.0,46.0,105.0,52.0,1.0
2388,Sidnei,br BRA,DF,La Coruña,La Liga,27.0,1989.0,19.8,41.0,28.0,30.0,11.0,0.0,18.0,25.0,72.0,7.0,26.0,9.0,17.0,31.0,72.0,101.0,1.0
2389,Jaime Sierra Mateos,es ESP,"FW,MF",Leganés,La Liga,19.0,1998.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
2390,Vincent Sierro,ch SUI,"MF,FW",Freiburg,Bundesliga,21.0,1995.0,2.4,8.0,6.0,2.0,6.0,0.0,4.0,9.0,44.4,5.0,2.0,1.0,1.0,4.0,12.0,0.0,0.0
2392,Gylfi Sigurðsson,is ISL,"MF,FW",Everton,Premier League,27.0,1989.0,25.1,38.0,26.0,15.0,14.0,9.0,16.0,57.0,28.1,41.0,37.0,7.0,30.0,34.0,72.0,36.0,0.0
2393,Kolbeinn Sigþórsson,is ISL,FW,Nantes,Ligue 1,27.0,1990.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2394,Adrien Silva,pt POR,MF,Leicester City,Premier League,28.0,1989.0,8.5,22.0,13.0,8.0,13.0,1.0,6.0,28.0,21.4,22.0,12.0,2.0,10.0,14.0,36.0,0.0,0.0
2395,André Silva,pt POR,FW,Milan,Serie A,21.0,1995.0,10.4,5.0,4.0,1.0,0.0,4.0,2.0,7.0,28.6,5.0,10.0,1.0,9.0,4.0,9.0,6.0,0.0
2396,Bernardo Silva,pt POR,"FW,MF",Manchester City,Premier League,22.0,1994.0,17.0,27.0,18.0,11.0,9.0,7.0,6.0,30.0,20.0,24.0,17.0,1.0,16.0,10.0,37.0,12.0,1.0
2397,David Silva,es ESP,MF,Manchester City,Premier League,31.0,1986.0,27.0,32.0,21.0,11.0,17.0,4.0,9.0,45.0,20.0,36.0,28.0,5.0,23.0,18.0,50.0,7.0,0.0
2398,Gabriel Silva,br BRA,DF,Saint-Étienne,Ligue 1,26.0,1991.0,23.1,28.0,20.0,19.0,4.0,5.0,19.0,31.0,61.3,12.0,21.0,6.0,15.0,37.0,65.0,83.0,1.0
2399,Jonathan Silva,ar ARG,DF,Roma,Serie A,23.0,1994.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,3.0,1.0,0.0
2400,Thiago Silva,br BRA,DF,Paris S-G,Ligue 1,32.0,1984.0,23.5,31.0,23.0,19.0,12.0,0.0,12.0,21.0,57.1,9.0,28.0,18.0,10.0,18.0,49.0,114.0,0.0
2401,Matías Silvestre,ar ARG,DF,Sampdoria,Serie A,32.0,1984.0,34.0,12.0,8.0,10.0,1.0,1.0,6.0,12.0,50.0,6.0,33.0,26.0,7.0,11.0,23.0,154.0,3.0
2402,Marco Silvestri,it ITA,GK,Hellas Verona,Serie A,26.0,1991.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2403,Giovanni Simeone,ar ARG,FW,Fiorentina,Serie A,22.0,1995.0,33.3,32.0,23.0,9.0,17.0,6.0,8.0,40.0,20.0,32.0,27.0,1.0,26.0,12.0,44.0,32.0,0.0
2404,Lorenco Šimić,hr CRO,DF,SPAL,Serie A,21.0,1996.0,3.5,5.0,3.0,5.0,0.0,0.0,3.0,4.0,75.0,1.0,7.0,4.0,3.0,11.0,16.0,15.0,0.0
2405,Stefan Simić,cz CZE,DF,Crotone,Serie A,22.0,1995.0,6.2,13.0,8.0,11.0,2.0,0.0,10.0,11.0,90.9,1.0,6.0,3.0,3.0,10.0,23.0,44.0,0.0
2406,David Simón,es ESP,DF,Las Palmas,La Liga,28.0,1988.0,8.0,24.0,17.0,11.0,10.0,3.0,9.0,16.0,56.3,7.0,13.0,4.0,9.0,22.0,46.0,11.0,1.0
2407,Danny Simpson,eng ENG,DF,Leicester City,Premier League,30.0,1987.0,25.6,38.0,22.0,31.0,6.0,1.0,22.0,45.0,48.9,23.0,31.0,19.0,12.0,34.0,72.0,132.0,1.0
2408,Jack Simpson,eng ENG,DF,Bournemouth,Premier League,20.0,1996.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0
2409,Josh Sims,eng ENG,"FW,MF",Southampton,Premier League,20.0,1997.0,1.8,4.0,3.0,1.0,2.0,1.0,2.0,7.0,28.6,5.0,5.0,0.0,5.0,1.0,5.0,0.0,0.0
2410,Jerome Sinclair,eng ENG,"MF,FW",Watford,Premier League,20.0,1996.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2411,Giovanni Sio,ci CIV,FW,Montpellier,Ligue 1,28.0,1989.0,24.4,14.0,8.0,2.0,9.0,3.0,0.0,20.0,0.0,20.0,11.0,0.0,11.0,6.0,20.0,23.0,1.0
2412,Dimitris Siovas,gr GRE,DF,Leganés,La Liga,28.0,1988.0,22.9,48.0,33.0,43.0,5.0,0.0,29.0,46.0,63.0,17.0,27.0,12.0,15.0,62.0,110.0,89.0,0.0
2413,Tobias Sippel,de GER,GK,M'Gladbach,Bundesliga,29.0,1988.0,4.8,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0
2414,Salvatore Sirigu,it ITA,GK,Torino,Serie A,30.0,1987.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,35.0,3.0
2415,Moussa Sissoko,fr FRA,"MF,FW",Tottenham,Premier League,27.0,1989.0,15.4,23.0,17.0,14.0,5.0,4.0,9.0,12.0,75.0,3.0,11.0,1.0,10.0,9.0,32.0,23.0,1.0
2416,Pione Sisto,dk DEN,"FW,MF",Celta Vigo,La Liga,22.0,1995.0,28.0,18.0,12.0,8.0,6.0,4.0,9.0,33.0,27.3,24.0,12.0,1.0,11.0,12.0,30.0,7.0,1.0
2418,Antonio Sivera,es ESP,GK,Alavés,La Liga,20.0,1996.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2419,Ellyes Skhiri,tn TUN,MF,Montpellier,Ligue 1,22.0,1995.0,33.9,89.0,54.0,34.0,47.0,8.0,37.0,88.0,42.0,51.0,59.0,10.0,49.0,77.0,166.0,57.0,4.0
2420,Łukasz Skorupski,pl POL,GK,Roma,Serie A,26.0,1991.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2421,Milan Škriniar,sk SVK,DF,Inter,Serie A,22.0,1995.0,38.0,86.0,55.0,69.0,16.0,1.0,44.0,70.0,62.9,26.0,38.0,26.0,12.0,35.0,121.0,180.0,0.0
2422,Islam Slimani,dz ALG,FW,Leicester City,Premier League,29.0,1988.0,2.8,2.0,2.0,1.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
2423,Islam Slimani,dz ALG,FW,Newcastle Utd,Premier League,29.0,1988.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
2424,Naïm Sliti,tn TUN,"FW,MF",Dijon,Ligue 1,25.0,1992.0,25.4,47.0,32.0,20.0,17.0,10.0,20.0,52.0,38.5,32.0,22.0,2.0,20.0,13.0,60.0,7.0,0.0
2425,Chris Smalling,eng ENG,DF,Manchester Utd,Premier League,27.0,1989.0,28.2,40.0,25.0,28.0,12.0,0.0,16.0,28.0,57.1,12.0,32.0,28.0,4.0,63.0,103.0,162.0,1.0
2426,Adam Smith,eng ENG,"DF,MF",Bournemouth,Premier League,26.0,1991.0,23.0,50.0,36.0,33.0,16.0,1.0,24.0,53.0,45.3,29.0,46.0,8.0,38.0,31.0,81.0,73.0,0.0
2427,Tommy Smith,eng ENG,DF,Huddersfield,Premier League,25.0,1992.0,21.2,38.0,27.0,18.0,14.0,6.0,23.0,36.0,63.9,13.0,22.0,6.0,16.0,26.0,64.0,80.0,3.0
2428,Wesley Sneijder,nl NED,"MF,FW",Nice,Ligue 1,33.0,1984.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0
2429,Cédric Soares,pt POR,DF,Southampton,Premier League,25.0,1991.0,31.0,54.0,34.0,40.0,10.0,4.0,22.0,31.0,71.0,9.0,32.0,8.0,24.0,24.0,78.0,109.0,2.0
2430,Ramadan Sobhi,eg EGY,"MF,FW",Stoke City,Premier League,20.0,1997.0,13.8,32.0,21.0,17.0,14.0,1.0,11.0,36.0,30.6,25.0,14.0,0.0,14.0,14.0,46.0,14.0,0.0
2431,Rubén Sobrino,es ESP,"FW,MF",Alavés,La Liga,25.0,1992.0,16.3,33.0,24.0,12.0,16.0,5.0,6.0,27.0,22.2,21.0,19.0,2.0,17.0,18.0,51.0,10.0,0.0
2432,Dominic Solanke,eng ENG,FW,Liverpool,Premier League,19.0,1997.0,6.6,7.0,4.0,0.0,6.0,1.0,1.0,4.0,25.0,3.0,5.0,1.0,4.0,2.0,9.0,9.0,0.0
2433,Carlos Soler,es ESP,MF,Valencia,La Liga,20.0,1997.0,26.3,51.0,32.0,21.0,21.0,9.0,22.0,53.0,41.5,31.0,25.0,1.0,24.0,5.0,56.0,19.0,0.0
2434,Somália,br BRA,"MF,FW",Toulouse,Ligue 1,28.0,1988.0,22.2,65.0,45.0,21.0,36.0,8.0,14.0,54.0,25.9,40.0,34.0,2.0,32.0,34.0,99.0,35.0,0.0
2435,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,28.0,1988.0,29.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0
2436,Kévin Soni,cm CMR,MF,Girona,La Liga,19.0,1998.0,0.2,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2437,Jérémy Sorbon,fr FRA,DF,Guingamp,Ligue 1,33.0,1983.0,29.0,32.0,19.0,24.0,7.0,1.0,10.0,32.0,31.3,22.0,37.0,24.0,13.0,53.0,85.0,152.0,4.0
2438,Oliver Sorg,de GER,"DF,MF",Hannover 96,Bundesliga,27.0,1990.0,18.7,46.0,28.0,27.0,18.0,1.0,23.0,53.0,43.4,30.0,24.0,7.0,17.0,42.0,88.0,71.0,0.0
2439,David Soria,es ESP,GK,Sevilla,La Liga,24.0,1993.0,14.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,2.0
2440,Roberto Soriano,it ITA,"MF,FW",Villarreal,La Liga,26.0,1991.0,12.7,30.0,20.0,10.0,16.0,4.0,3.0,16.0,18.8,13.0,14.0,0.0,14.0,4.0,34.0,9.0,0.0
2441,Stefano Sorrentino,it ITA,GK,Chievo,Serie A,38.0,1979.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0
2442,Pape Souaré,sn SEN,DF,Crystal Palace,Premier League,27.0,1990.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2444,Rayan Souici,fr FRA,MF,Saint-Étienne,Ligue 1,19.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2445,Adama Soumaoro,fr FRA,DF,Lille,Ligue 1,25.0,1992.0,13.2,9.0,5.0,7.0,2.0,0.0,2.0,3.0,66.7,1.0,22.0,16.0,6.0,16.0,25.0,50.0,1.0
2446,Boubakary Soumaré,fr FRA,MF,Lille,Ligue 1,18.0,1999.0,5.7,13.0,9.0,8.0,5.0,0.0,3.0,14.0,21.4,11.0,8.0,1.0,7.0,7.0,20.0,6.0,1.0
2447,Samuel Souprayen,fr FRA,DF,Hellas Verona,Serie A,28.0,1989.0,17.6,29.0,19.0,25.0,3.0,1.0,12.0,19.0,63.2,7.0,18.0,9.0,9.0,22.0,51.0,67.0,1.0
2448,Arnaud Souquet,fr FRA,DF,Nice,Ligue 1,25.0,1992.0,26.8,89.0,68.0,58.0,26.0,5.0,36.0,56.0,64.3,20.0,46.0,16.0,30.0,39.0,128.0,72.0,2.0
2449,Çağlar Söyüncü,tr TUR,DF,Freiburg,Bundesliga,21.0,1996.0,23.9,42.0,26.0,26.0,15.0,1.0,15.0,26.0,57.7,11.0,30.0,20.0,10.0,54.0,96.0,91.0,2.0
2450,Luca Sparandeo,it ITA,DF,Benevento,Serie A,17.0,1999.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2451,Julián Speroni,ar ARG,GK,Crystal Palace,Premier League,38.0,1979.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0
2452,Leonardo Spinazzola,it ITA,DF,Atalanta,Serie A,24.0,1993.0,16.7,14.0,5.0,9.0,4.0,1.0,7.0,15.0,46.7,8.0,25.0,6.0,19.0,18.0,32.0,44.0,1.0
2453,Nicolás Spolli,ar ARG,DF,Genoa,Serie A,34.0,1983.0,20.0,27.0,21.0,24.0,2.0,1.0,13.0,22.0,59.1,9.0,26.0,17.0,9.0,36.0,63.0,120.0,2.0
2454,Marco Sportiello,it ITA,GK,Fiorentina,Serie A,25.0,1992.0,35.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,13.0,4.0
2455,Bassem Srarfi,tn TUN,"FW,MF",Nice,Ligue 1,20.0,1997.0,9.7,17.0,11.0,6.0,9.0,2.0,4.0,14.0,28.6,10.0,12.0,0.0,12.0,7.0,24.0,6.0,1.0
2456,Kostas Stafylidis,gr GRE,"DF,MF",Stoke City,Premier League,23.0,1993.0,3.7,12.0,6.0,6.0,4.0,2.0,6.0,9.0,66.7,3.0,7.0,2.0,5.0,5.0,17.0,19.0,0.0
2457,Kostas Stafylidis,gr GRE,"FW,DF",Augsburg,Bundesliga,23.0,1993.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
2458,Benjamin Stambouli,fr FRA,"DF,MF",Schalke 04,Bundesliga,26.0,1990.0,24.4,95.0,75.0,45.0,48.0,2.0,49.0,74.0,66.2,25.0,39.0,7.0,32.0,64.0,159.0,76.0,1.0
2459,Junior Stanislas,eng ENG,"MF,FW",Bournemouth,Premier League,27.0,1989.0,14.3,16.0,8.0,8.0,4.0,4.0,7.0,15.0,46.7,8.0,21.0,6.0,15.0,6.0,22.0,15.0,0.0
2460,Caleb Stanko,us USA,DF,Freiburg,Bundesliga,24.0,1993.0,2.1,2.0,2.0,1.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,1.0,3.0,8.0,0.0
