,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - PK,Standard - PKatt
186,Keita Baldé,SEN,FW,Lazio,it Serie A,20.0,1995.0,19.7,4.0,,27.0,,,1.37,,0.15,,0.0,0.0
187,Gareth Bale,GB-WLS,"FW,MF",Real Madrid,es La Liga,26.0,1989.0,19.3,19.0,81.0,36.0,44.4,4.21,1.87,0.23,0.53,,0.0,0.0
188,Mikel Balenziaga,ESP,DF,Athletic Club,es La Liga,27.0,1988.0,32.3,0.0,8.0,0.0,0.0,0.25,0.0,0.0,,,0.0,0.0
189,Florent Balmont,FRA,MF,Lille,fr Ligue 1,35.0,1980.0,21.4,0.0,,2.0,,,0.09,,0.0,,0.0,0.0
190,Norbert Balogh,HUN,FW,Palermo,it Serie A,19.0,1996.0,0.6,0.0,,1.0,,,1.64,,0.0,,0.0,0.0
191,Leon Balogun,NGA,DF,Mainz 05,de Bundesliga,27.0,1988.0,16.8,1.0,,1.0,,,0.06,,1.0,,0.0,0.0
192,Mario Balotelli,ITA,FW,Milan,it Serie A,24.0,1990.0,9.3,1.0,,12.0,,,1.29,,0.08,,0.0,1.0
193,Jonathan Bamba,FRA,"FW,MF",Saint-Étienne,fr Ligue 1,19.0,1996.0,3.3,1.0,,2.0,,,0.61,,0.5,,0.0,0.0
194,Patrick Bamford,GBR,FW,Norwich City,eng Premier League,21.0,1993.0,2.6,0.0,,1.0,,,0.38,,0.0,,0.0,0.0
195,Patrick Bamford,GBR,"FW,MF",Crystal Palace,eng Premier League,21.0,1993.0,1.4,0.0,,3.0,,,2.18,,0.0,,0.0,0.0
196,Yacine Bammou,MAR,"MF,FW",Nantes,fr Ligue 1,23.0,1991.0,16.9,4.0,,13.0,,,0.77,,0.31,,0.0,0.0
197,Éver Banega,ARG,MF,Sevilla,es La Liga,27.0,1988.0,19.1,5.0,39.0,19.0,48.7,2.04,1.0,0.1,0.21,,1.0,1.0
198,Lass Bangoura,GIN,MF,Rayo Vallecano,es La Liga,23.0,1992.0,8.9,0.0,18.0,5.0,27.8,2.01,0.56,0.0,0.0,,0.0,0.0
199,Lass Bangoura,GIN,"FW,MF",Reims,fr Ligue 1,23.0,1992.0,4.7,1.0,,4.0,,,0.86,,0.25,,0.0,0.0
200,Léo Baptistão,BRA,FW,Villarreal,es La Liga,22.0,1992.0,14.1,3.0,32.0,9.0,28.1,2.27,0.64,0.09,0.33,,0.0,0.0
201,Federico Barba,ITA,DF,Empoli,it Serie A,21.0,1993.0,9.9,0.0,,0.0,,,0.0,,,,0.0,0.0
202,Federico Barba,ITA,DF,Stuttgart,de Bundesliga,21.0,1993.0,1.5,1.0,,1.0,,,0.65,,1.0,,0.0,0.0
203,Danilo Barbosa,BRA,MF,Valencia,es La Liga,19.0,1996.0,15.1,0.0,15.0,3.0,20.0,0.99,0.2,0.0,0.0,,0.0,0.0
204,Mariano Barbosa,ARG,GK,Villarreal,es La Liga,31.0,1984.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
205,Francesco Bardi,ITA,GK,Frosinone,it Serie A,23.0,1992.0,1.3,0.0,,0.0,,,0.0,,,,0.0,0.0
206,Phil Bardsley,SYC,DF,Stoke City,eng Premier League,30.0,1985.0,9.1,0.0,,2.0,,,0.22,,0.0,,0.0,0.0
208,Philipp Bargfrede,DEU,MF,Werder Bremen,de Bundesliga,26.0,1989.0,13.1,0.0,,1.0,,,0.08,,0.0,,0.0,0.0
209,Ross Barkley,GBR,MF,Everton,eng Premier League,21.0,1993.0,34.2,8.0,,29.0,,,0.85,,0.21,,2.0,2.0
210,Abdelaziz Barrada,MAR,MF,Marseille,fr Ligue 1,26.0,1989.0,16.0,1.0,,8.0,,,0.5,,0.13,,0.0,1.0
211,Antonio Barragán,ESP,DF,Valencia,es La Liga,28.0,1987.0,18.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
212,David Barral,ESP,FW,Granada,es La Liga,32.0,1983.0,4.1,0.0,18.0,5.0,27.8,4.37,1.21,0.0,0.0,,0.0,0.0
213,Iñigo Barrenetxea,ESP,MF,Eibar,es La Liga,21.0,1994.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
214,Álex Barrera,ESP,MF,Sporting Gijón,es La Liga,24.0,1991.0,0.7,0.0,2.0,1.0,50.0,2.9,1.45,0.0,0.0,,0.0,0.0
215,Édgar Barreto,PRY,MF,Sampdoria,it Serie A,31.0,1984.0,24.0,0.0,,2.0,,,0.08,,0.0,,0.0,0.0
216,Modou Barrow,GMB,"MF,FW",Swansea City,eng Premier League,22.0,1992.0,8.8,1.0,,4.0,,,0.46,,0.25,,0.0,0.0
217,Gareth Barry,GBR,MF,Everton,eng Premier League,34.0,1981.0,31.5,0.0,,4.0,,,0.13,,0.0,,0.0,0.0
218,Fin Bartels,DEU,"MF,FW",Werder Bremen,de Bundesliga,28.0,1987.0,23.0,8.0,,21.0,,,0.91,,0.38,,0.0,0.0
219,Maxime Barthelmé,FRA,MF,Lorient,fr Ligue 1,26.0,1988.0,14.0,0.0,,7.0,,,0.5,,0.0,,0.0,0.0
220,Kyle Bartley,GBR,DF,Swansea City,eng Premier League,24.0,1991.0,3.2,0.0,,0.0,,,0.0,,,,0.0,0.0
221,Marc Bartra,ESP,DF,Barcelona,es La Liga,24.0,1991.0,5.6,2.0,5.0,2.0,40.0,0.89,0.36,0.4,1.0,,0.0,0.0
222,Andrea Barzagli,ITA,DF,Juventus,it Serie A,34.0,1981.0,30.4,1.0,,1.0,,,0.03,,1.0,,0.0,0.0
223,Marko Baša,MNE,DF,Lille,fr Ligue 1,32.0,1982.0,14.8,0.0,,3.0,,,0.2,,0.0,,0.0,0.0
224,Daniele Baselli,ITA,MF,Torino,it Serie A,23.0,1992.0,25.2,4.0,,14.0,,,0.56,,0.29,,0.0,0.0
225,Davide Bassi,ITA,GK,Atalanta,it Serie A,30.0,1985.0,1.0,0.0,,0.0,,,0.0,,,,0.0,0.0
226,Sébastien Bassong,CMR,DF,Norwich City,eng Premier League,29.0,1986.0,31.0,1.0,,3.0,,,0.1,,0.33,,0.0,0.0
227,Dušan Basta,SRB,DF,Lazio,it Serie A,30.0,1984.0,20.2,0.0,,1.0,,,0.05,,0.0,,0.0,0.0
228,Borja Bastón,ESP,FW,Eibar,es La Liga,22.0,1992.0,28.6,18.0,93.0,42.0,45.2,3.26,1.47,0.16,0.36,,3.0,3.0
229,Michy Batshuayi,BEL,FW,Marseille,fr Ligue 1,21.0,1993.0,32.6,17.0,,58.0,,,1.78,,0.26,,2.0,2.0
230,Robert Bauer,DEU,DF,Ingolstadt 04,de Bundesliga,20.0,1995.0,18.7,1.0,,1.0,,,0.05,,1.0,,0.0,0.0
231,Oliver Baumann,DEU,GK,Hoffenheim,de Bundesliga,25.0,1990.0,33.0,0.0,,0.0,,,0.0,,,,0.0,0.0
232,Timo Baumgartl,DEU,DF,Stuttgart,de Bundesliga,19.0,1996.0,17.2,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
234,Julian Baumgartlinger,AUT,MF,Mainz 05,de Bundesliga,27.0,1988.0,30.2,2.0,,5.0,,,0.17,,0.4,,0.0,0.0
235,Alexander Baumjohann,DEU,MF,Hertha BSC,de Bundesliga,28.0,1987.0,5.0,1.0,,3.0,,,0.6,,0.0,,1.0,1.0
236,Éric Bauthéac,FRA,"FW,MF",Lille,fr Ligue 1,27.0,1987.0,24.0,2.0,,12.0,,,0.5,,0.17,,0.0,0.0
237,Jon Bautista,ESP,FW,Real Sociedad,es La Liga,20.0,1995.0,1.3,1.0,4.0,2.0,50.0,3.05,1.53,0.25,0.5,,0.0,0.0
238,Moustapha Bayal Sall,SEN,DF,Saint-Étienne,fr Ligue 1,29.0,1985.0,26.2,3.0,,5.0,,,0.19,,0.6,,0.0,0.0
239,Paul Baysse,FRA,DF,Nice,fr Ligue 1,27.0,1988.0,28.7,0.0,,6.0,,,0.21,,0.0,,0.0,0.0
240,Noah Joel Sarenren Bazee,NGA,"MF,DF",Hannover 96,de Bundesliga,18.0,1996.0,4.2,0.0,,4.0,,,0.95,,0.0,,0.0,0.0
241,Hervé Bazile,HTI,"MF,FW",Caen,fr Ligue 1,25.0,1990.0,12.0,0.0,,10.0,,,0.83,,0.0,,0.0,0.0
242,Claudio Beauvue,GLP,"MF,FW",Celta Vigo,es La Liga,27.0,1988.0,5.6,1.0,11.0,4.0,36.4,1.96,0.71,0.09,0.25,,0.0,0.0
243,Claudio Beauvue,GLP,FW,Lyon,fr Ligue 1,27.0,1988.0,14.2,5.0,,22.0,,,1.55,,0.18,,1.0,1.0
244,Bebé,CPV,MF,Rayo Vallecano,es La Liga,25.0,1990.0,24.9,3.0,80.0,21.0,26.3,3.22,0.84,0.04,0.14,,0.0,0.0
245,Uffe Bech,DNK,"MF,FW",Hannover 96,de Bundesliga,22.0,1993.0,7.6,1.0,,3.0,,,0.4,,0.33,,0.0,0.0
246,Henri Bedimo,CMR,DF,Lyon,fr Ligue 1,31.0,1984.0,13.6,0.0,,3.0,,,0.22,,0.0,,0.0,0.0
247,Alejandro Bedoya,USA,MF,Nantes,fr Ligue 1,28.0,1987.0,22.8,3.0,,17.0,,,0.74,,0.18,,0.0,0.0
248,Roy Beerens,NLD,MF,Hertha BSC,de Bundesliga,27.0,1987.0,1.2,0.0,,0.0,,,0.0,,,,0.0,0.0
249,Asmir Begović,BIH,GK,Chelsea,eng Premier League,28.0,1987.0,15.5,0.0,,0.0,,,0.0,,,,0.0,0.0
250,Julien Bègue,REU,MF,Guingamp,fr Ligue 1,21.0,1993.0,0.5,0.0,,1.0,,,1.96,,0.0,,0.0,0.0
251,Valon Behrami,CHE,MF,Watford,eng Premier League,30.0,1985.0,14.2,0.0,,0.0,,,0.0,,,,0.0,0.0
252,Maximilian Beister,DEU,"FW,MF",Mainz 05,de Bundesliga,24.0,1990.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
253,Vid Belec,SVN,GK,Carpi,it Serie A,25.0,1990.0,30.0,0.0,,0.0,,,0.0,,,,0.0,0.0
254,Younès Belhanda,MAR,MF,Schalke 04,de Bundesliga,25.0,1990.0,9.0,2.0,,7.0,,,0.77,,0.29,,0.0,0.0
255,Stefan Bell,DEU,DF,Mainz 05,de Bundesliga,23.0,1991.0,29.3,1.0,,8.0,,,0.27,,0.13,,0.0,0.0
256,Karim Bellarabi,DEU,MF,Leverkusen,de Bundesliga,25.0,1990.0,28.8,6.0,,28.0,,,0.97,,0.21,,0.0,0.0
257,Héctor Bellerín,ESP,DF,Arsenal,eng Premier League,20.0,1995.0,36.0,1.0,,3.0,,,0.08,,0.33,,0.0,0.0
258,Gianpaolo Bellini,ITA,DF,Atalanta,it Serie A,35.0,1980.0,10.5,1.0,,1.0,,,0.1,,0.0,,1.0,1.0
260,François Bellugou,FRA,"MF,DF",Lorient,fr Ligue 1,28.0,1987.0,25.5,0.0,,0.0,,,0.0,,,,0.0,0.0
261,Andrea Belotti,ITA,FW,Torino,it Serie A,21.0,1993.0,28.8,12.0,,29.0,,,1.01,,0.28,,4.0,4.0
262,Hatem Ben Arfa,FRA,"FW,MF",Nice,fr Ligue 1,28.0,1987.0,31.4,17.0,,34.0,,,1.08,,0.35,,5.0,5.0
263,Chaouki Ben Saada,TUN,"MF,FW",Troyes,fr Ligue 1,31.0,1984.0,9.1,1.0,,11.0,,,1.21,,0.09,,0.0,0.0
264,Wissam Ben Yedder,FRA,FW,Toulouse,fr Ligue 1,24.0,1990.0,32.0,17.0,,49.0,,,1.53,,0.31,,2.0,3.0
265,Syam Ben Youssef,TUN,DF,Caen,fr Ligue 1,26.0,1989.0,16.4,3.0,,3.0,,,0.18,,1.0,,0.0,0.0
266,Änis Ben-Hatira,TUN,MF,Eint Frankfurt,de Bundesliga,27.0,1988.0,6.7,1.0,,6.0,,,0.89,,0.17,,0.0,0.0
267,Diego Benaglio,CHE,GK,Wolfsburg,de Bundesliga,31.0,1983.0,21.0,0.0,,0.0,,,0.0,,,,0.0,0.0
268,Youssef Benali,MAR,"FW,MF",Toulouse,fr Ligue 1,20.0,1995.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
269,Yohan Benalouane,TUN,DF,Leicester City,eng Premier League,28.0,1987.0,0.8,0.0,,0.0,,,0.0,,,,0.0,0.0
270,Marco Benassi,ITA,MF,Torino,it Serie A,20.0,1994.0,21.2,3.0,,16.0,,,0.75,,0.19,,0.0,0.0
271,Medhi Benatia,MAR,DF,Bayern Munich,de Bundesliga,28.0,1987.0,10.9,1.0,,2.0,,,0.18,,0.5,,0.0,0.0
272,Lars Bender,DEU,"MF,DF",Leverkusen,de Bundesliga,26.0,1989.0,9.8,1.0,,5.0,,,0.51,,0.2,,0.0,0.0
273,Sven Bender,DEU,"DF,MF",Dortmund,de Bundesliga,26.0,1989.0,13.8,0.0,,1.0,,,0.07,,0.0,,0.0,0.0
274,Nicklas Bendtner,DNK,FW,Wolfsburg,de Bundesliga,27.0,1988.0,4.6,2.0,,2.0,,,0.43,,1.0,,0.0,0.0
275,Nicolas Benezet,FRA,"MF,FW",Guingamp,fr Ligue 1,24.0,1991.0,13.7,4.0,,8.0,,,0.58,,0.5,,0.0,0.0
276,Pierre Bengtsson,SWE,DF,Mainz 05,de Bundesliga,27.0,1988.0,14.1,0.0,,2.0,,,0.14,,0.0,,0.0,0.0
277,Ryan Bennett,GBR,DF,Norwich City,eng Premier League,25.0,1990.0,20.4,0.0,,3.0,,,0.15,,0.0,,0.0,0.0
278,Saïd Benrahma,DZA,"FW,MF",Nice,fr Ligue 1,19.0,1995.0,1.5,2.0,,2.0,,,1.33,,1.0,,0.0,0.0
279,Saïd Benrahma,DZA,FW,Angers,fr Ligue 1,19.0,1995.0,3.4,1.0,,4.0,,,1.18,,0.25,,0.0,0.0
280,Charlison Benschop,CUW,FW,Hannover 96,de Bundesliga,25.0,1989.0,3.8,1.0,,5.0,,,1.31,,0.2,,0.0,0.0
281,Ramy Bensebaini,DZA,"DF,MF",Montpellier,fr Ligue 1,20.0,1995.0,15.0,2.0,,4.0,,,0.27,,0.5,,0.0,0.0
282,Nabil Bentaleb,DZA,MF,Tottenham,eng Premier League,20.0,1994.0,1.9,0.0,,2.0,,,1.06,,0.0,,0.0,0.0
283,Christian Benteke,BEL,FW,Liverpool,eng Premier League,24.0,1990.0,17.0,9.0,,20.0,,,1.18,,0.4,,1.0,1.0
284,Accursio Bentivegna,ITA,FW,Palermo,it Serie A,19.0,1996.0,0.1,0.0,,0.0,,,0.0,,,,0.0,0.0
286,Francesco Benussi,ITA,GK,Carpi,it Serie A,33.0,1981.0,3.3,0.0,,0.0,,,0.0,,,,0.0,0.0
287,Karim Benzema,FRA,FW,Real Madrid,es La Liga,27.0,1987.0,22.0,24.0,98.0,51.0,52.0,4.46,2.32,0.24,0.47,,0.0,0.0
288,Yassine Benzia,DZA,"FW,MF",Lille,fr Ligue 1,20.0,1994.0,14.8,5.0,,15.0,,,1.01,,0.33,,0.0,0.0
289,Saido Berahino,BDI,"FW,MF",West Brom,eng Premier League,21.0,1993.0,19.4,4.0,,12.0,,,0.62,,0.33,,0.0,2.0
290,Domenico Berardi,ITA,FW,Sassuolo,it Serie A,20.0,1994.0,24.1,7.0,,31.0,,,1.29,,0.13,,3.0,4.0
291,Yuri Berchiche,ESP,DF,Real Sociedad,es La Liga,25.0,1990.0,20.5,0.0,14.0,2.0,14.3,0.68,0.1,0.0,0.0,,0.0,0.0
292,Álex Bergantiños,ESP,MF,La Coruña,es La Liga,30.0,1985.0,19.4,2.0,15.0,3.0,20.0,0.77,0.15,0.13,0.67,,0.0,0.0
293,Markel Bergara,ESP,MF,Real Sociedad,es La Liga,29.0,1986.0,15.0,1.0,12.0,4.0,33.3,0.8,0.27,0.08,0.25,,0.0,0.0
294,Steven Berghuis,NLD,"FW,MF",Watford,eng Premier League,23.0,1991.0,2.6,0.0,,4.0,,,1.56,,0.0,,0.0,0.0
295,Franck Béria,FRA,DF,Lille,fr Ligue 1,32.0,1983.0,0.7,0.0,,0.0,,,0.0,,,,0.0,0.0
296,Robert Berić,SVN,"FW,MF",Saint-Étienne,fr Ligue 1,24.0,1991.0,7.5,3.0,,8.0,,,1.07,,0.38,,0.0,0.0
297,Kévin Bérigaud,FRA,"FW,MF",Montpellier,fr Ligue 1,27.0,1988.0,11.5,3.0,,8.0,,,0.7,,0.38,,0.0,0.0
298,Etrit Berisha,ALB,GK,Lazio,it Serie A,26.0,1989.0,9.7,0.0,,0.0,,,0.0,,,,0.0,0.0
299,Saúl Berjón,ESP,MF,Eibar,es La Liga,29.0,1986.0,15.6,4.0,34.0,14.0,41.2,2.19,0.9,0.03,0.07,,3.0,4.0
300,Federico Bernardeschi,ITA,MF,Fiorentina,it Serie A,21.0,1994.0,25.2,2.0,,12.0,,,0.48,,0.17,,0.0,0.0
301,Paul Bernardoni,FRA,GK,Bordeaux,fr Ligue 1,18.0,1997.0,7.0,0.0,,0.0,,,0.0,,,,0.0,0.0
302,Paul Bernardoni,FRA,GK,Troyes,fr Ligue 1,18.0,1997.0,14.0,0.0,,0.0,,,0.0,,,,0.0,0.0
303,Juan Bernat,ESP,"DF,MF",Bayern Munich,de Bundesliga,22.0,1993.0,12.8,0.0,,2.0,,,0.16,,0.0,,0.0,0.0
304,Andrea Bertolacci,ITA,MF,Milan,it Serie A,24.0,1991.0,20.1,1.0,,4.0,,,0.2,,0.25,,0.0,0.0
305,Davide Bertoncini,ITA,DF,Frosinone,it Serie A,24.0,1991.0,4.1,0.0,,0.0,,,0.0,,,,0.0,0.0
306,Ryan Bertrand,GBR,"DF,MF",Southampton,eng Premier League,25.0,1989.0,32.0,1.0,,2.0,,,0.06,,0.0,,1.0,1.0
307,Muhamed Bešić,BIH,"MF,DF",Everton,eng Premier League,22.0,1992.0,6.2,0.0,,2.0,,,0.32,,0.0,,0.0,0.0
308,Vincent Bessat,FRA,"FW,DF",Caen,fr Ligue 1,29.0,1985.0,30.6,1.0,,11.0,,,0.36,,0.09,,0.0,0.0
309,Beto,PRT,GK,Sevilla,es La Liga,33.0,1982.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
310,Jonathan Biabiany,FRA,"MF,FW",Inter,it Serie A,27.0,1988.0,9.7,1.0,,8.0,,,0.83,,0.13,,0.0,0.0
312,Matteo Bianchetti,ITA,DF,Hellas Verona,it Serie A,22.0,1993.0,17.6,1.0,,4.0,,,0.23,,0.25,,0.0,0.0
313,Raffaele Bianco,ITA,MF,Carpi,it Serie A,27.0,1987.0,20.6,1.0,,2.0,,,0.1,,0.5,,0.0,0.0
314,Ermin Bičakčić,BIH,DF,Hoffenheim,de Bundesliga,25.0,1990.0,17.8,0.0,,0.0,,,0.0,,,,0.0,0.0
315,Henri Bienvenu,CMR,FW,Troyes,fr Ligue 1,27.0,1988.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
316,Thievy Bifouma,COG,"FW,MF",Granada,es La Liga,23.0,1992.0,2.1,0.0,2.0,1.0,50.0,0.96,0.48,0.0,0.0,,0.0,0.0
317,Thievy Bifouma,COG,"FW,MF",Reims,fr Ligue 1,23.0,1992.0,10.4,4.0,,8.0,,,0.77,,0.5,,0.0,0.0
318,Pedro Bigas,ESP,DF,Las Palmas,es La Liga,24.0,1990.0,26.1,3.0,15.0,5.0,33.3,0.57,0.19,0.2,0.6,,0.0,0.0
319,Lucas Biglia,ARG,MF,Lazio,it Serie A,29.0,1986.0,25.5,4.0,,7.0,,,0.27,,0.29,,2.0,2.0
320,Davide Biondini,ITA,MF,Sassuolo,it Serie A,32.0,1983.0,12.3,0.0,,1.0,,,0.08,,0.0,,0.0,0.0
321,Cristiano Biraghi,ITA,DF,Granada,es La Liga,22.0,1992.0,31.3,0.0,11.0,1.0,9.1,0.35,0.03,0.0,0.0,,0.0,0.0
322,Mame Biram Diouf,SEN,"FW,MF",Stoke City,eng Premier League,27.0,1987.0,14.2,5.0,,17.0,,,1.2,,0.29,,0.0,0.0
323,Valter Birsa,SVN,"MF,FW",Chievo,it Serie A,28.0,1986.0,26.3,6.0,,19.0,,,0.72,,0.21,,2.0,3.0
324,Milan Biševac,SRB,DF,Lazio,it Serie A,31.0,1983.0,10.1,1.0,,1.0,,,0.1,,1.0,,0.0,0.0
325,Milan Biševac,SRB,DF,Lyon,fr Ligue 1,31.0,1983.0,5.1,0.0,,0.0,,,0.0,,,,0.0,0.0
326,Luca Bittante,ITA,DF,Empoli,it Serie A,21.0,1993.0,5.8,0.0,,1.0,,,0.17,,0.0,,0.0,0.0
327,Leonardo Bittencourt,DEU,"MF,FW",Köln,de Bundesliga,21.0,1993.0,24.5,3.0,,17.0,,,0.69,,0.18,,0.0,0.0
328,André Biyogo Poko,GAB,"MF,DF",Bordeaux,fr Ligue 1,22.0,1993.0,20.9,0.0,,3.0,,,0.14,,0.0,,0.0,0.0
329,Albano Bizzarri,ARG,GK,Chievo,it Serie A,37.0,1977.0,35.0,0.0,,0.0,,,0.0,,,,0.0,0.0
330,Leonardo Blanchard,ITA,DF,Frosinone,it Serie A,27.0,1988.0,27.2,3.0,,5.0,,,0.18,,0.6,,0.0,0.0
331,Rubén Blanco,ESP,GK,Celta Vigo,es La Liga,20.0,1995.0,7.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0
332,Ludovic Blas,FRA,MF,Guingamp,fr Ligue 1,17.0,1997.0,7.1,1.0,,4.0,,,0.56,,0.25,,0.0,0.0
333,Pablo de Blasis,ARG,MF,Mainz 05,de Bundesliga,27.0,1988.0,18.3,4.0,,11.0,,,0.6,,0.36,,0.0,0.0
334,Alexis Blin,FRA,MF,Toulouse,fr Ligue 1,18.0,1996.0,15.7,0.0,,1.0,,,0.06,,0.0,,0.0,0.0
335,Daley Blind,NLD,DF,Manchester Utd,eng Premier League,25.0,1990.0,34.6,1.0,,2.0,,,0.06,,0.5,,0.0,0.0
336,Hiram Boateng,GBR,MF,Crystal Palace,eng Premier League,19.0,1996.0,0.2,0.0,,0.0,,,0.0,,,,0.0,0.0
338,Jérôme Boateng,DEU,DF,Bayern Munich,de Bundesliga,26.0,1988.0,15.0,0.0,,1.0,,,0.07,,0.0,,0.0,0.0
339,Kevin-Prince Boateng,GHA,MF,Milan,it Serie A,28.0,1987.0,2.2,1.0,,2.0,,,0.9,,0.5,,0.0,0.0
340,Raúl Bobadilla,PRY,"FW,MF",Augsburg,de Bundesliga,28.0,1987.0,19.7,4.0,,24.0,,,1.22,,0.17,,0.0,0.0
341,Yann Bodiger,FRA,MF,Toulouse,fr Ligue 1,20.0,1995.0,12.0,1.0,,2.0,,,0.17,,0.5,,0.0,0.0
342,Mathieu Bodmer,FRA,"DF,FW",Nice,fr Ligue 1,32.0,1982.0,15.1,1.0,,2.0,,,0.13,,0.5,,0.0,0.0
343,Sebastian Boenisch,POL,DF,Leverkusen,de Bundesliga,28.0,1987.0,6.1,1.0,,1.0,,,0.16,,1.0,,0.0,0.0
344,Jeremie Boga,CIV,"MF,FW",Rennes,fr Ligue 1,18.0,1997.0,10.9,2.0,,10.0,,,0.92,,0.2,,0.0,0.0
345,Ádám Bogdán,HUN,GK,Liverpool,eng Premier League,27.0,1987.0,2.0,0.0,,0.0,,,0.0,,,,0.0,0.0
346,Arthur Boka,CIV,DF,Málaga,es La Liga,32.0,1983.0,11.6,0.0,7.0,2.0,28.6,0.6,0.17,0.0,0.0,,0.0,0.0
347,Yannick Bolasie,COD,"MF,FW",Crystal Palace,eng Premier League,26.0,1989.0,23.1,5.0,,26.0,,,1.13,,0.19,,0.0,0.0
348,Giacomo Bonaventura,ITA,"MF,FW",Milan,it Serie A,25.0,1989.0,31.6,6.0,,33.0,,,1.05,,0.18,,0.0,0.0
349,Federico Bonazzoli,ITA,FW,Sampdoria,it Serie A,18.0,1997.0,0.8,0.0,,1.0,,,1.23,,0.0,,0.0,0.0
350,Daniele Bonera,ITA,DF,Villarreal,es La Liga,34.0,1981.0,10.8,0.0,3.0,1.0,33.3,0.28,0.09,0.0,0.0,,0.0,0.0
351,Theo Bongonda,COD,"MF,FW",Celta Vigo,es La Liga,19.0,1995.0,13.3,2.0,18.0,6.0,33.3,1.36,0.45,0.11,0.33,,0.0,0.0
352,Leonardo Bonucci,ITA,DF,Juventus,it Serie A,28.0,1987.0,35.1,3.0,,8.0,,,0.23,,0.38,,0.0,0.0
353,Wilfried Bony,CIV,FW,Manchester City,eng Premier League,26.0,1988.0,13.6,4.0,,17.0,,,1.25,,0.24,,0.0,1.0
354,Celso Borges,CRI,MF,La Coruña,es La Liga,27.0,1988.0,21.2,3.0,20.0,9.0,45.0,0.94,0.42,0.15,0.33,,0.0,0.0
355,Fabio Borini,ITA,"MF,FW",Sunderland,eng Premier League,24.0,1991.0,21.0,5.0,,18.0,,,0.86,,0.22,,1.0,1.0
356,Marco Borriello,ITA,FW,Carpi,it Serie A,33.0,1982.0,8.3,4.0,,12.0,,,1.45,,0.33,,0.0,0.0
357,Marco Borriello,ITA,FW,Atalanta,it Serie A,33.0,1982.0,9.5,4.0,,11.0,,,1.16,,0.27,,1.0,1.0
358,Cameron Borthwick-Jackson,GBR,DF,Manchester Utd,eng Premier League,18.0,1997.0,7.7,0.0,,1.0,,,0.13,,0.0,,0.0,0.0
359,Artur Boruc,POL,GK,Bournemouth,eng Premier League,35.0,1980.0,32.0,0.0,,0.0,,,0.0,,,,0.0,0.0
360,Olivier Boscagli,FRA,"DF,MF",Nice,fr Ligue 1,17.0,1997.0,8.6,1.0,,1.0,,,0.12,,1.0,,0.0,0.0
361,Gabriel Boschilia,BRA,MF,Monaco,fr Ligue 1,19.0,1996.0,1.7,0.0,,0.0,,,0.0,,,,0.0,0.0
362,Denis Bouanga,GAB,"FW,MF",Lorient,fr Ligue 1,20.0,1994.0,2.2,1.0,,1.0,,,0.46,,1.0,,0.0,0.0
364,Ryad Boudebouz,DZA,"MF,FW",Montpellier,fr Ligue 1,25.0,1990.0,36.0,2.0,,10.0,,,0.28,,0.2,,0.0,0.0
365,Sofiane Boufal,MAR,"FW,MF",Lille,fr Ligue 1,21.0,1993.0,25.9,11.0,,23.0,,,0.89,,0.39,,2.0,2.0
366,Arnold Bouka Moutou,COG,"DF,FW",Angers,fr Ligue 1,26.0,1988.0,13.9,2.0,,4.0,,,0.29,,0.5,,0.0,0.0
367,Grégory Bourillon,FRA,"MF,DF",Angers,fr Ligue 1,31.0,1984.0,5.7,1.0,,1.0,,,0.18,,1.0,,0.0,0.0
368,Khalid Boutaïb,MAR,FW,Gazélec Ajaccio,fr Ligue 1,28.0,1987.0,21.4,6.0,,20.0,,,0.93,,0.3,,0.0,0.0
369,Eneko Bóveda,ESP,DF,Athletic Club,es La Liga,26.0,1988.0,16.3,0.0,5.0,0.0,0.0,0.31,0.0,0.0,,,0.0,0.0
370,Cesare Bovo,ITA,DF,Torino,it Serie A,32.0,1983.0,19.9,2.0,,3.0,,,0.15,,0.67,,0.0,0.0
371,Edson Braafheid,NLD,DF,Lazio,it Serie A,32.0,1983.0,3.7,0.0,,0.0,,,0.0,,,,0.0,0.0
372,Robbie Brady,IRL,"MF,DF",Norwich City,eng Premier League,23.0,1992.0,33.2,3.0,,19.0,,,0.57,,0.16,,0.0,0.0
373,Martin Braithwaite,DNK,FW,Toulouse,fr Ligue 1,24.0,1991.0,32.6,11.0,,42.0,,,1.29,,0.21,,2.0,3.0
374,Brandão,BRA,FW,Bastia,fr Ligue 1,35.0,1980.0,20.4,3.0,,10.0,,,0.49,,0.3,,0.0,0.0
