,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
614,Danilo D'Ambrosio,Inter,33.1,2,18,6,33.3,0.54,0.18,0.11,0.33,13.4,0,0,0,2.7,2.7,0.19,-0.7,-0.7
615,Damien Da Silva,Caen,31.5,4,18,10,55.6,0.57,0.32,0.22,0.40,9.5,0,0,0,1.7,1.7,0.09,+2.3,+2.3
616,Kouadio-Yves Dabila,Lille,10.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
617,Bryan Dabo,Fiorentina,6.6,1,3,1,33.3,0.46,0.15,0.33,1.00,20.6,0,0,0,0.3,0.3,0.11,+0.7,+0.7
618,Bryan Dabo,Saint-Étienne,14.3,2,17,3,17.6,1.19,0.21,0.06,0.33,19.3,0,1,2,2.6,1.0,0.06,-0.6,0.0
619,Mahmoud Dahoud,Dortmund,12.7,0,26,6,23.1,2.04,0.47,0.00,0.00,22.5,0,0,0,2.2,2.2,0.08,-2.2,-2.2
620,Dario Dainelli,Chievo,16.7,0,3,1,33.3,0.18,0.06,0.00,0.00,7.1,0,0,0,0.7,0.7,0.22,-0.7,-0.7
621,Felipe dal Belo,SPAL,28.6,1,15,5,33.3,0.52,0.17,0.07,0.20,13.1,0,0,0,2.4,2.4,0.16,-1.4,-1.4
622,Charlie Daniels,Bournemouth,33.4,1,20,6,30.0,0.60,0.18,0.05,0.17,24.8,1,0,0,0.6,0.6,0.03,+0.4,+0.4
624,Danilo,Manchester City,15.0,3,19,7,36.8,1.27,0.47,0.16,0.43,23.4,1,0,0,1.1,1.1,0.06,+1.9,+1.9
625,Scott Dann,Crystal Palace,15.9,1,19,4,21.1,1.19,0.25,0.05,0.25,10.2,0,0,0,2.3,2.3,0.12,-1.3,-1.3
626,Kevin Danso,Augsburg,12.3,2,9,4,44.4,0.73,0.33,0.22,0.50,10.6,0,0,0,1.8,1.8,0.21,+0.2,+0.2
627,Dante,Nice,32.4,1,21,4,19.0,0.65,0.12,0.05,0.25,11.8,2,0,0,2.4,2.4,0.11,-1.4,-1.4
628,Romain Danze,Rennes,7.6,0,1,0,0.0,0.13,0.00,0.00,0.0,20.9,0,0,0,0.0,0.0,0.03,0.0,0.0
629,Andrea Danzi,Hellas Verona,4.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
630,Stephane Darbion,Troyes,19.0,3,19,7,36.8,1.00,0.37,0.16,0.43,13.6,0,0,0,2.6,2.6,0.15,+0.4,+0.4
631,Palko Dardai,Hertha BSC,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
632,Sergi Darder,Espanyol,30.9,1,29,8,27.6,0.94,0.26,0.03,0.13,25.8,2,0,0,1.1,1.1,0.04,-0.1,-0.1
633,Sergi Darder,Lyon,2.3,0,2,1,50.0,0.86,0.43,0.00,0.00,28.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1
634,Vladimir Darida,Hertha BSC,18.2,0,25,8,32.0,1.38,0.44,0.00,0.00,23.0,0,0,0,1.0,1.0,0.04,-1.0,-1.0
635,Karl Darlow,Newcastle Utd,10.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
636,Matteo Darmian,Manchester Utd,4.9,0,2,0,0.0,0.41,0.00,0.00,0.0,31.7,0,0,0,0.0,0.0,0.01,0.0,0.0
637,Ben Davies,Tottenham,25.8,2,18,6,33.3,0.70,0.23,0.11,0.33,21.2,0,0,0,1.1,1.1,0.06,+0.9,+0.9
638,Tom Davies,Everton,21.1,2,21,3,14.3,0.99,0.14,0.10,0.67,21.8,0,0,0,1.5,1.5,0.07,+0.5,+0.5
639,Steven Davis,Southampton,16.9,3,13,4,30.8,0.77,0.24,0.23,0.75,19.8,0,0,0,0.9,0.9,0.07,+2.1,+2.1
640,Salem Al-Dawsari,Villarreal,0.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
641,Craig Dawson,West Brom,27.9,2,16,4,25.0,0.57,0.14,0.13,0.50,10.1,0,0,0,2.3,2.3,0.15,-0.3,-0.3
642,Kevin De Bruyne,Manchester City,34.1,8,93,39,41.9,2.72,1.14,0.09,0.21,24.3,15,0,0,5.1,5.1,0.06,+2.9,+2.9
643,Sebastien De Maio,Bologna,22.8,2,6,2,33.3,0.26,0.09,0.33,1.00,11.7,0,0,0,1.2,1.2,0.20,+0.8,+0.8
644,Rodrigo De Paul,Udinese,25.8,4,49,12,24.5,1.90,0.47,0.00,0.00,24.3,3,4,4,6.3,3.2,0.06,-2.3,-3.2
645,Daniele De Rossi,Roma,20.3,1,11,3,27.3,0.54,0.15,0.09,0.33,18.5,0,0,0,0.8,0.8,0.07,+0.2,+0.2
646,Mattia De Sciglio,Juventus,10.8,1,5,1,20.0,0.46,0.09,0.20,1.00,24.8,0,0,0,0.1,0.1,0.03,+0.9,+0.9
647,Lorenzo De Silvestri,Torino,32.8,5,23,13,56.5,0.70,0.40,0.22,0.38,12.6,0,0,0,3.1,3.1,0.14,+1.9,+1.9
648,Lucas Deaux,Guingamp,21.6,2,18,9,50.0,0.83,0.42,0.11,0.22,17.3,3,0,0,2.2,2.2,0.12,-0.2,-0.2
650,Mathieu Debuchy,Saint-Étienne,14.6,4,19,7,36.8,1.30,0.48,0.21,0.57,12.7,0,0,0,2.7,2.7,0.14,+1.3,+1.3
651,Troy Deeney,Watford,20.5,5,31,10,32.3,1.51,0.49,0.06,0.20,17.1,0,3,5,6.9,2.8,0.09,-1.9,-0.8
652,Jermain Defoe,Bournemouth,12.1,4,27,15,55.6,2.23,1.24,0.15,0.27,11.5,0,0,0,3.5,3.5,0.13,+0.5,+0.5
653,Steven Defour,Burnley,22.2,1,19,7,36.8,0.86,0.32,0.05,0.14,25.9,4,0,0,0.8,0.8,0.04,+0.3,+0.3
654,Gregoire Defrel,Roma,5.4,1,13,4,30.8,2.41,0.74,0.00,0.00,17.6,0,1,1,2.3,1.5,0.11,-1.3,-1.5
655,Alessandro Deiola,Cagliari,5.0,0,10,1,10.0,2.00,0.20,0.00,0.00,24.2,0,0,0,0.9,0.9,0.09,-0.9,-0.9
656,Lorenzo Del Pinto,Benevento,8.4,0,6,2,33.3,0.71,0.24,0.00,0.00,21.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2
657,Damien Delaney,Crystal Palace,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
658,Thomas Delaney,Werder Bremen,31.1,3,56,13,23.2,1.80,0.42,0.05,0.23,18.9,5,0,0,3.4,3.4,0.06,-0.4,-0.4
659,Jonathan Delaplace,Caen,6.5,0,9,1,11.1,1.39,0.15,0.00,0.00,23.7,0,0,0,0.4,0.4,0.04,-0.4,-0.4
660,Cristian Dell'Orco,Sassuolo,4.7,0,1,0,0.0,0.21,0.00,0.00,0.0,12.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
661,Andy Delort,Toulouse,25.9,5,68,18,26.5,2.62,0.69,0.06,0.22,19.0,7,1,2,9.0,7.4,0.11,-4.0,-3.4
662,Fabian Delph,Manchester City,19.3,1,10,3,30.0,0.52,0.16,0.10,0.33,28.9,0,0,0,0.3,0.3,0.03,+0.7,+0.7
663,Mousa Dembele,Tottenham,20.9,0,11,3,27.3,0.53,0.14,0.00,0.00,24.7,0,0,0,0.4,0.4,0.03,-0.4,-0.4
664,Ousmane Dembele,Barcelona,10.3,3,20,10,50.0,1.95,0.97,0.15,0.30,18.8,0,0,0,2.1,2.1,0.10,+0.9,+0.9
665,Jessy Deminguet,Caen,5.9,1,7,5,71.4,1.18,0.84,0.14,0.20,20.8,0,0,0,0.3,0.3,0.05,+0.7,+0.7
666,Kerem Demirbay,Hoffenheim,13.5,2,22,3,13.6,1.64,0.22,0.05,0.33,27.9,3,1,1,2.2,1.4,0.06,-0.2,-0.4
667,Ermedin Demirovic,Alavés,2.0,1,6,3,50.0,2.97,1.48,0.17,0.33,12.7,0,0,0,1.7,1.7,0.29,-0.7,-0.7
668,Diego Demme,RB Leipzig,25.4,0,11,3,27.3,0.43,0.12,0.00,0.00,21.4,0,0,0,0.5,0.5,0.04,-0.5,-0.5
669,Fabio Depaoli,Chievo,13.2,0,5,1,20.0,0.38,0.08,0.00,0.00,18.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2
670,Mathieu Deplagne,Troyes,26.8,0,5,1,20.0,0.19,0.04,0.00,0.00,24.4,0,0,0,0.2,0.2,0.04,-0.2,-0.2
671,Laurent Depoitre,Huddersfield,20.2,6,25,12,48.0,1.24,0.59,0.24,0.50,13.5,0,0,0,3.7,3.7,0.15,+2.3,+2.3
672,Mike van der Hoorn,Swansea City,21.6,1,10,4,40.0,0.46,0.19,0.10,0.25,14.3,0,0,0,1.0,1.0,0.10,0.0,0.0
673,Gregory van der Wiel,Cagliari,3.2,0,1,0,0.0,0.31,0.00,0.00,0.0,26.9,0,0,0,0.0,0.0,0.02,0.0,0.0
674,Daniele Dessena,Cagliari,6.4,0,2,0,0.0,0.31,0.00,0.00,0.0,18.1,0,0,0,0.1,0.1,0.07,-0.1,-0.1
676,Mattia Destro,Bologna,18.0,6,42,19,45.2,2.34,1.06,0.14,0.32,13.1,0,0,0,7.6,7.6,0.18,-1.6,-1.6
677,Gerard Deulofeu,Watford,4.8,1,8,4,50.0,1.66,0.83,0.13,0.25,20.1,2,0,0,0.5,0.5,0.07,+0.5,+0.5
678,Gerard Deulofeu,Barcelona,5.6,1,8,4,50.0,1.43,0.72,0.13,0.25,13.5,0,0,0,1.2,1.2,0.16,-0.2,-0.2
679,Gianluca Di Chiara,Benevento,11.2,0,5,0,0.0,0.45,0.00,0.00,0.0,30.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1
680,Federico Di Francesco,Bologna,17.7,1,36,5,13.9,2.04,0.28,0.03,0.20,19.3,0,0,0,1.7,1.7,0.05,-0.7,-0.7
681,Davide Di Gennaro,Lazio,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
682,Angel Di Maria,Paris S-G,23.5,11,97,39,40.2,4.14,1.66,0.11,0.28,19.7,8,0,0,12.1,12.1,0.12,-1.1,-1.1
683,Franco Di Santo,Schalke 04,18.4,3,30,14,46.7,1.63,0.76,0.07,0.14,17.0,0,1,1,3.8,3.0,0.10,-0.8,-1.0
684,Cheick Diabate,Benevento,7.4,8,20,11,55.0,2.71,1.49,0.40,0.73,9.5,0,0,0,5.0,5.0,0.25,+3.0,+3.0
685,Fousseni Diabate,Leicester City,6.5,0,6,2,33.3,0.92,0.31,0.00,0.00,18.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5
686,Moussa Diaby,Crotone,0.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
687,Fallou Diagne,Metz,24.9,1,14,7,50.0,0.56,0.28,0.07,0.14,20.2,1,0,0,0.8,0.8,0.05,+0.2,+0.2
688,Adama Diakhaby,Monaco,9.4,2,12,4,33.3,1.27,0.42,0.17,0.50,16.5,0,0,0,2.2,2.2,0.19,-0.2,-0.2
689,Mouctar Diakhaby,Lyon,8.1,1,4,1,25.0,0.49,0.12,0.25,1.00,8.4,0,0,0,0.5,0.5,0.13,+0.5,+0.5
690,Abdou Diallo,Mainz 05,26.8,2,13,3,23.1,0.48,0.11,0.15,0.67,8.1,0,0,0,2.3,2.3,0.18,-0.3,-0.3
691,Abdoulaye Diallo,Rennes,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
692,Habib Diallo,Metz,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
693,Mustapha Diallo,Guingamp,15.4,5,35,16,45.7,2.28,1.04,0.14,0.31,13.9,0,0,0,4.4,4.4,0.12,+0.6,+0.6
694,Mohamed Diame,Newcastle Utd,22.7,2,20,6,30.0,0.88,0.26,0.10,0.33,21.0,0,0,0,1.4,1.4,0.07,+0.6,+0.6
695,Lassana Diarra,Paris S-G,6.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
696,Amadou Diawara,Napoli,7.3,1,6,3,50.0,0.82,0.41,0.17,0.33,28.0,0,0,0,0.2,0.2,0.03,+0.8,+0.8
697,Brahim Diaz,Manchester City,0.6,0,3,1,33.3,4.91,1.64,0.00,0.00,13.8,0,0,0,0.5,0.5,0.16,-0.5,-0.5
698,Bakaye Dibassy,Amiens,30.9,1,12,2,16.7,0.39,0.06,0.08,0.50,16.0,0,0,0,1.2,1.2,0.10,-0.2,-0.2
699,Daniel Didavi,Wolfsburg,24.9,9,55,19,34.5,2.21,0.76,0.16,0.47,19.4,7,0,0,4.1,4.1,0.07,+4.9,+4.9
700,Thomas Didillon,Metz,9.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
702,Etienne Didot,Guingamp,18.0,2,13,4,30.8,0.72,0.22,0.15,0.50,25.0,0,0,0,0.7,0.7,0.05,+1.3,+1.3
703,Adrian Dieguez,Alavés,4.8,0,3,0,0.0,0.62,0.00,0.00,0.0,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
704,Dennis Diekmeier,Hamburger SV,20.8,0,6,2,33.3,0.29,0.10,0.00,0.00,17.0,0,0,0,0.6,0.6,0.10,-0.6,-0.6
705,Eric Dier,Tottenham,31.4,0,32,7,21.9,1.02,0.22,0.00,0.00,17.5,1,0,0,2.0,2.0,0.06,-2.0,-2.0
706,Lucas Digne,Barcelona,7.8,0,2,1,50.0,0.26,0.13,0.00,0.00,15.4,0,0,0,0.3,0.3,0.14,-0.3,-0.3
707,Landry Dimata,Wolfsburg,10.0,0,12,3,25.0,1.20,0.30,0.00,0.00,16.7,0,0,0,1.5,1.5,0.13,-1.5,-1.5
708,Tristan Dingome,Troyes,13.2,0,5,2,40.0,0.38,0.15,0.00,0.00,25.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2
709,Ismael Diomande,Caen,7.9,0,3,0,0.0,0.38,0.00,0.00,0.0,34.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1
710,Lois Diony,Saint-Étienne,10.3,0,16,5,31.3,1.55,0.48,0.00,0.00,15.6,0,0,0,1.6,1.6,0.10,-1.6,-1.6
711,Issa Diop,Toulouse,34.0,3,19,6,31.6,0.56,0.18,0.16,0.50,11.9,0,0,0,2.0,2.0,0.11,+1.0,+1.0
712,Papakouli Diop,Espanyol,2.9,0,1,0,0.0,0.34,0.00,0.00,0.0,24.5,0,0,0,0.0,0.0,0.03,0.0,0.0
713,Papakouli Diop,Eibar,10.4,0,14,1,7.1,1.34,0.10,0.00,0.00,16.3,0,0,0,1.0,1.0,0.07,-1.0,-1.0
714,Assane Diousse,Saint-Étienne,14.9,1,10,3,30.0,0.67,0.20,0.10,0.33,24.9,0,0,0,0.8,0.8,0.08,+0.2,+0.2
715,Djene,Getafe,36.0,1,11,2,18.2,0.31,0.06,0.09,0.50,15.3,0,0,0,0.7,0.7,0.07,+0.3,+0.3
716,Koffi Djidji,Nantes,26.8,0,8,2,25.0,0.30,0.07,0.00,0.00,25.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
717,Alexander Djiku,Caen,28.0,0,18,2,11.1,0.64,0.07,0.00,0.00,13.2,0,0,0,1.6,1.6,0.09,-1.6,-1.6
718,Papy Djilobodji,Dijon,30.0,0,18,4,22.2,0.60,0.13,0.00,0.00,12.9,1,0,0,1.4,1.4,0.08,-1.4,-1.4
719,Berat Djimsiti,Benevento,30.0,0,9,2,22.2,0.30,0.07,0.00,0.00,9.9,0,0,0,1.0,1.0,0.12,-1.0,-1.0
720,Marko Dmitrovic,Eibar,36.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
721,Keagan Dolly,Montpellier,9.8,1,22,7,31.8,2.25,0.72,0.05,0.14,23.6,0,0,0,1.7,1.7,0.08,-0.7,-0.7
722,Jaume Domenech,Valencia,5.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
723,Jean-Luc Dompe,Amiens,0.3,0,1,0,0.0,3.10,0.00,0.00,0.0,15.7,0,0,0,0.1,0.1,0.05,-0.1,-0.1
724,Giulio Donati,Mainz 05,25.4,0,10,2,20.0,0.39,0.08,0.00,0.00,24.3,0,0,0,0.3,0.3,0.03,-0.3,-0.3
725,Ji Dong-won,Augsburg,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
726,Anastasios Donis,Stuttgart,10.5,2,38,15,39.5,3.60,1.42,0.05,0.13,20.8,3,0,0,4.4,4.4,0.12,-2.4,-2.4
728,Gianluigi Donnarumma,Milan,38.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
729,Godfred Donsah,Bologna,19.9,2,24,6,25.0,1.20,0.30,0.08,0.33,22.3,0,0,0,1.3,1.3,0.05,+0.7,+0.7
730,Doria,Marseille,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
731,Niklas Dorsch,Bayern Munich,1.0,1,1,1,100.0,1.00,1.00,1.00,1.00,9.9,0,0,0,0.4,0.4,0.42,+0.6,+0.6
732,Gabriel Dos Santos,Troyes,0.9,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
733,Mauro dos Santos,Leganés,10.9,0,1,1,100.0,0.09,0.09,0.00,0.00,9.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
734,Mathieu Dossevi,Metz,27.9,1,32,10,31.3,1.15,0.36,0.03,0.10,21.2,1,0,0,2.3,2.3,0.07,-1.3,-1.3
735,Abdoulaye Doucoure,Watford,36.9,7,47,17,36.2,1.27,0.46,0.15,0.41,20.7,0,0,0,3.5,3.5,0.08,+3.5,+3.5
736,Cheick Doukoure,Levante,11.4,1,19,1,5.3,1.67,0.09,0.05,1.00,20.1,0,0,0,1.1,1.1,0.06,-0.1,-0.1
737,Mohamed Drager,Freiburg,0.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
738,Aleksandar Dragovic,Leicester City,8.5,0,1,0,0.0,0.12,0.00,0.00,0.0,8.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1
739,Aleksandar Dragovic,Leverkusen,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
740,Bartlomiej Dragowski,Fiorentina,2.4,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
741,Boukary Drame,SPAL,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
742,Julian Draxler,Paris S-G,18.9,4,23,9,39.1,1.21,0.48,0.17,0.44,14.1,0,0,0,3.7,3.7,0.16,+0.3,+0.3
743,Danny Drinkwater,Chelsea,5.9,1,6,2,33.3,1.02,0.34,0.17,0.50,22.7,0,0,0,0.2,0.2,0.03,+0.8,+0.8
744,Josip Drmic,M'Gladbach,5.2,4,17,5,29.4,3.28,0.96,0.24,0.80,13.2,0,0,0,2.5,2.5,0.15,+1.5,+1.5
745,Rick van Drongelen,Hamburger SV,16.0,0,5,1,20.0,0.31,0.06,0.00,0.00,9.8,0,0,0,0.6,0.6,0.11,-0.6,-0.6
746,Oscar Duarte,Espanyol,11.0,0,3,0,0.0,0.27,0.00,0.00,0.0,10.0,0,0,0,0.6,0.6,0.19,-0.6,-0.6
747,Ruben Duarte,Alavés,23.8,0,8,0,0.0,0.34,0.00,0.00,0.0,22.7,0,0,0,0.8,0.8,0.10,-0.8,-0.8
748,Leo Dubois,Nantes,33.6,3,45,11,24.4,1.34,0.33,0.07,0.27,22.6,5,0,0,2.1,2.1,0.05,+0.9,+0.9
749,Martin Dubravka,Newcastle Utd,12.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
750,Ondrej Duda,Hertha BSC,8.3,1,8,3,37.5,0.97,0.36,0.13,0.33,19.1,0,0,0,1.1,1.1,0.13,-0.1,-0.1
751,Shane Duffy,Brighton,36.6,0,28,4,14.3,0.77,0.11,0.00,0.00,10.0,0,0,0,2.3,2.3,0.08,-2.3,-2.3
752,Paul Dummett,Newcastle Utd,17.8,0,4,0,0.0,0.22,0.00,0.00,0.0,14.2,0,0,0,0.3,0.3,0.07,-0.3,-0.3
754,Alfred Duncan,Sassuolo,21.6,0,40,9,22.5,1.85,0.42,0.00,0.00,23.1,0,0,0,2.0,2.0,0.05,-2.0,-2.0
755,Lewis Dunk,Brighton,38.0,1,27,8,29.6,0.71,0.21,0.04,0.13,11.5,1,0,0,2.7,2.7,0.10,-1.7,-1.7
756,Maxime Dupe,Nantes,1.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
757,Jimmy Durmaz,Toulouse,11.4,3,9,3,33.3,0.79,0.26,0.00,0.00,28.3,0,3,4,3.6,0.5,0.05,-0.6,-0.5
758,Riza Durmisi,Betis,23.1,2,18,6,33.3,0.78,0.26,0.11,0.33,20.9,2,0,0,1.9,1.9,0.10,+0.1,+0.1
759,Hugo Duro,Getafe,0.2,0,1,1,100.0,4.74,4.74,0.00,0.00,14.0,0,0,0,0.3,0.3,0.26,-0.3,-0.3
760,Noe Dussenne,Crotone,0.9,0,1,0,0.0,1.07,0.00,0.00,0.0,10.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1
761,Paulo Dybala,Juventus,26.1,22,109,40,36.7,4.17,1.53,0.17,0.48,21.8,18,3,5,12.2,8.3,0.08,+9.8,+10.7
762,Nathan Dyer,Swansea City,14.5,0,10,2,20.0,0.69,0.14,0.00,0.00,21.4,0,0,0,0.9,0.9,0.09,-0.9,-0.9
763,Edin Dzeko,Roma,33.5,16,152,56,36.8,4.53,1.67,0.11,0.29,14.5,0,0,0,17.4,17.4,0.11,-1.4,-1.4
764,Blerim Dzemaili,Bologna,13.3,1,14,8,57.1,1.06,0.60,0.07,0.13,21.6,0,0,0,0.7,0.7,0.05,+0.3,+0.3
765,Felix Eboa Eboa,Guingamp,16.9,1,9,5,55.6,0.53,0.30,0.11,0.20,13.8,1,0,0,0.9,0.9,0.10,+0.1,+0.1
766,Eder,Inter,8.9,3,27,9,33.3,3.04,1.01,0.11,0.33,18.1,2,0,0,2.7,2.7,0.10,+0.3,+0.3
767,Simone Edera,Torino,3.6,1,8,5,62.5,2.20,1.38,0.13,0.20,21.4,0,0,0,0.3,0.3,0.04,+0.7,+0.7
768,Ederson,Manchester City,35.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
769,Tom Edwards,Stoke City,5.3,0,1,0,0.0,0.19,0.00,0.00,0.0,34.1,0,0,0,0.0,0.0,0.01,0.0,0.0
770,Mandela Egbo,M'Gladbach,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
771,Johannes Eggestein,Werder Bremen,1.1,0,2,1,50.0,1.82,0.91,0.00,0.00,9.2,0,0,0,0.2,0.2,0.11,-0.2,-0.2
772,Maximilian Eggestein,Werder Bremen,29.9,2,43,14,32.6,1.44,0.47,0.05,0.14,17.5,0,0,0,4.9,4.9,0.11,-2.9,-2.9
773,Albin Ekdal,Hamburger SV,12.3,0,8,1,12.5,0.65,0.08,0.00,0.00,15.1,0,0,0,0.5,0.5,0.06,-0.5,-0.5
774,Josip Elez,Hannover 96,8.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
775,Rob Elliot,Newcastle Utd,16.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
776,Mohamed Elneny,Arsenal,9.6,0,8,1,12.5,0.83,0.10,0.00,0.00,24.5,0,0,0,0.3,0.3,0.04,-0.3,-0.3
777,Aritz Elustondo,Real Sociedad,17.7,3,11,5,45.5,0.62,0.28,0.27,0.60,17.5,0,0,0,1.3,1.3,0.11,+1.7,+1.7
778,Nico Elvedi,M'Gladbach,32.4,2,15,7,46.7,0.46,0.22,0.13,0.29,11.2,0,0,0,1.6,1.6,0.10,+0.4,+0.4
780,Rodrigo Ely,Alavés,29.9,1,18,4,22.2,0.60,0.13,0.06,0.25,13.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2
781,Breel Embolo,Schalke 04,10.2,3,18,10,55.6,1.76,0.98,0.17,0.30,14.7,0,0,0,4.1,4.1,0.23,-1.1,-1.1
782,Youssef En-Nesyri,Málaga,17.7,4,47,13,27.7,2.65,0.73,0.09,0.31,16.2,0,0,1,5.2,4.4,0.09,-1.2,-0.4
783,Sergi Enrich,Eibar,14.8,3,32,11,34.4,2.17,0.74,0.09,0.27,16.0,0,0,0,3.1,3.1,0.10,-0.1,-0.1
784,Javier Eraso,Leganés,28.1,4,32,13,40.6,1.14,0.46,0.13,0.31,16.5,0,0,0,4.3,4.3,0.14,-0.3,-0.3
785,Christian Eriksen,Tottenham,35.8,10,97,39,40.2,2.71,1.09,0.10,0.26,23.0,16,0,0,7.0,7.0,0.07,+3.0,+3.0
786,Gonzalo Escalante,Eibar,17.4,1,25,5,20.0,1.44,0.29,0.04,0.20,18.2,0,0,0,1.3,1.3,0.05,-0.3,-0.3
787,Sergio Escudero,Sevilla,25.9,0,19,4,21.1,0.73,0.15,0.00,0.00,22.8,2,0,0,1.0,1.0,0.05,-1.0,-1.0
788,Bernardo Espinosa,Girona,31.9,0,26,4,15.4,0.82,0.13,0.00,0.00,11.8,0,0,0,2.7,2.7,0.10,-2.7,-2.7
789,Michael Esser,Hannover 96,3.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
790,Alexander Esswein,Hertha BSC,6.9,2,9,6,66.7,1.31,0.88,0.22,0.33,17.7,0,0,0,0.9,0.9,0.09,+1.1,+1.1
791,Oghenekaro Etebo,Las Palmas,13.5,0,20,3,15.0,1.48,0.22,0.00,0.00,30.3,1,0,0,0.6,0.6,0.03,-0.6,-0.6
792,Benat Etxebarria,Athletic Club,12.4,0,13,3,23.1,1.04,0.24,0.00,0.00,28.6,6,0,0,0.5,0.5,0.04,-0.5,-0.5
793,Xabier Etxeita,Athletic Club,4.2,1,4,1,25.0,0.96,0.24,0.25,1.00,9.6,0,0,0,0.4,0.4,0.10,+0.6,+0.6
794,Jonny Evans,West Brom,25.2,2,10,5,50.0,0.40,0.20,0.20,0.40,7.8,0,0,0,2.1,2.1,0.22,-0.1,-0.1
795,Franck Evina,Bayern Munich,1.2,0,3,0,0.0,2.45,0.00,0.00,0.0,15.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1
