,Player,Squad,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
2146,Nils Petersen,Freiburg,14.5,419,28,61,172,187,53,418,13,4,30.8,9,69.2,168,533,93,4,3,1,34,9,244,60
2147,Lukas Petkov,Augsburg,0.0,3,0,1,2,0,0,3,0,0,0.0,0,0.0,2,3,1,0,0,0,1,0,1,0
2148,Jacopo Petriccione,Crotone,10.6,573,22,169,340,72,0,573,5,2,40.0,3,60.0,316,1403,724,8,4,0,4,4,390,6
2149,Jens Petter Hauge,Milan,5.9,259,2,23,96,144,24,259,18,9,50.0,9,50.0,144,779,325,10,7,5,15,11,188,51
2150,German Pezzella,Fiorentina,30.5,1443,153,738,663,49,30,1443,1,1,100.0,0,0.0,774,3591,1609,2,6,1,13,1,855,3
2151,Giuseppe Pezzella,Parma,20.3,1188,87,372,518,314,25,1188,49,35,71.4,14,28.6,650,3963,2250,58,45,8,18,24,721,114
2152,Maximilian Philipp,Wolfsburg,12.3,504,3,55,227,224,45,504,13,11,84.6,2,15.4,272,924,284,8,7,5,33,7,362,71
2153,Rayan Philippe,Dijon,1.0,22,0,2,8,12,2,22,1,1,100.0,0,0.0,13,66,17,0,0,1,3,6,17,4
2154,Romain Philippoteaux,Nîmes,2.4,97,0,11,38,49,8,97,9,3,33.3,6,66.7,58,288,130,7,6,1,4,2,62,15
2155,Romain Philippoteaux,Brest,6.5,250,6,37,96,118,13,250,18,9,50.0,9,50.0,166,857,394,9,6,4,12,3,175,51
2156,Kalvin Phillips,Leeds United,27.0,1789,108,581,955,274,7,1789,32,20,62.5,12,37.5,902,4521,1947,13,12,2,41,16,1055,14
2158,Matt Phillips,West Brom,20.3,809,45,176,291,353,43,809,56,24,42.9,32,57.1,433,2613,1328,47,33,11,52,25,477,99
2159,Nathaniel Phillips,Liverpool,16.2,1314,131,550,713,55,24,1314,2,2,100.0,0,0.0,774,3560,1936,9,10,2,8,3,863,3
2160,Jaden Philogene Bidace,Aston Villa,0.0,4,0,0,1,3,0,4,0,0,0.0,0,0.0,3,17,11,0,0,0,0,0,3,0
2161,Krzysztof Piatek,Hertha BSC,18.1,570,14,48,286,240,68,569,18,6,33.3,12,66.7,273,1073,371,18,7,8,46,21,413,105
2162,Pablo Piatti,Elche,4.0,165,0,14,79,76,1,165,6,3,50.0,3,50.0,102,537,209,8,3,0,8,4,119,31
2163,Cristiano Piccini,Atalanta,0.7,25,0,4,14,7,1,25,3,1,33.3,2,66.7,9,57,11,1,0,0,0,2,14,3
2164,Cristiano Piccini,Valencia,0.7,40,5,15,16,9,2,40,1,0,0.0,1,100.0,25,120,78,0,1,0,1,1,24,7
2165,Roberto Piccoli,Spezia,7.8,244,6,13,106,127,34,244,8,5,62.5,3,37.5,123,511,193,8,5,2,43,12,167,44
2166,Jordan Pickford,Everton,30.5,1240,1011,1220,22,0,0,1240,0,0,0.0,0,0.0,670,4101,2439,0,0,0,0,0,618,0
2167,Jeremy Pied,Lille,3.5,312,8,59,170,85,4,312,4,4,100.0,0,0.0,195,1069,647,12,13,1,0,3,199,35
2168,Amos Pieper,Arminia,29.8,1901,269,1156,695,57,20,1901,11,8,72.7,3,27.3,1077,5068,2911,21,4,0,11,2,1153,6
2169,Ronael Pierre-Gabriel,Brest,25.6,1655,99,534,799,338,16,1655,57,35,61.4,22,38.6,896,4280,2068,34,30,3,14,13,974,78
2170,Erik Pieters,Burnley,14.1,750,61,239,376,140,8,750,10,6,60.0,4,40.0,303,1366,662,14,13,2,12,10,356,16
2171,Tomas Pina Isla,Alavés,28.6,1157,69,309,707,151,24,1157,19,15,78.9,4,21.1,572,2472,879,11,14,2,30,12,634,9
2172,Andrea Pinamonti,Inter,1.9,71,1,8,27,36,7,71,3,2,66.7,1,33.3,35,107,24,1,1,1,8,7,60,21
2173,Yeremi Pino,Villarreal,8.9,449,9,65,181,208,51,449,45,28,62.2,17,37.8,291,1759,970,35,21,23,36,10,334,106
2174,Carlo Pinsoglio,Juventus,0.3,12,10,12,0,0,0,12,0,0,0.0,0,0.0,8,18,10,0,0,0,0,0,8,0
2175,Gerard Pique,Barcelona,16.5,1370,131,498,836,43,16,1370,2,2,100.0,0,0.0,880,4652,2739,9,8,0,8,2,1018,3
2176,Fabio Pisacane,Cagliari,2.5,121,18,64,48,10,0,121,0,0,0.0,0,0.0,71,293,137,1,3,0,0,1,77,0
2177,Lukasz Piszczek,Dortmund,5.1,351,20,117,196,38,4,351,4,2,50.0,2,50.0,179,1083,548,10,5,0,1,0,220,10
2178,Marko Pjaca,Genoa,15.8,672,11,89,337,262,43,672,46,23,50.0,23,50.0,440,2324,1048,38,26,15,45,30,539,102
2179,Miralem Pjanic,Barcelona,7.0,829,15,156,469,212,11,829,7,7,100.0,0,0.0,512,2340,984,18,23,2,8,8,674,11
2180,Oscar Plano,Valladolid,28.0,1154,57,228,534,411,59,1154,26,14,53.8,12,46.2,599,2902,1140,29,28,6,55,23,703,109
2181,Marvin Plattenhardt,Hertha BSC,11.9,783,22,187,422,179,3,783,8,4,50.0,4,50.0,424,2320,1286,28,15,0,12,3,470,46
2182,Alassane Plea,M'Gladbach,20.0,902,9,48,454,407,95,902,43,25,58.1,18,41.9,552,2712,1528,55,28,21,64,21,725,178
2184,Dani Plomer,Granada,0.5,7,1,1,4,2,0,7,0,0,0.0,0,0.0,3,3,1,0,0,0,0,1,4,0
2185,Tommaso Pobega,Spezia,13.7,587,27,115,315,166,28,587,8,4,50.0,4,50.0,305,1214,585,12,10,3,18,5,391,40
2186,Daniel Podence,Wolves,18.5,803,11,90,366,362,56,803,64,38,59.4,26,40.6,557,3059,1558,47,31,18,35,24,621,117
2187,Paul Pogba,Manchester Utd,21.1,1640,54,324,885,453,58,1640,65,44,67.7,21,32.3,1015,4978,2442,46,33,6,54,50,1258,101
2188,Joel Pohjanpalo,Union Berlin,9.5,284,9,22,153,110,44,284,9,5,55.6,4,44.4,131,615,164,6,6,3,32,3,209,39
2189,Joel Pohjanpalo,Leverkusen,0.1,2,0,0,0,2,0,2,0,0,0.0,0,0.0,1,3,0,0,1,0,0,0,2,1
2190,Andrea Poli,Bologna,4.3,275,16,73,146,56,7,275,6,5,83.3,1,16.7,145,666,341,4,2,0,9,3,169,4
2191,Matteo Politano,Napoli,21.2,1117,27,116,382,640,77,1117,60,37,61.7,23,38.3,726,5732,2940,94,62,29,46,23,823,197
2192,Jorge Pombo,Cádiz,5.8,268,2,36,130,109,10,268,25,15,60.0,10,40.0,165,1177,664,18,18,3,32,9,184,28
2193,Marin Pongracic,Wolfsburg,6.4,395,53,217,175,4,2,395,0,0,0.0,0,0.0,231,1333,669,2,1,0,4,0,230,0
2194,Pere Pons,Alavés,13.2,485,13,88,267,142,22,485,28,9,32.1,19,67.9,245,1148,534,17,13,7,25,14,292,33
2195,Nick Pope,Burnley,32.0,1078,836,1051,29,1,1,1078,0,0,0.0,0,0.0,484,3570,2238,0,0,0,2,0,295,0
2196,Manolo Portanova,Genoa,0.7,37,4,13,20,4,0,37,3,2,66.7,1,33.3,28,138,39,0,1,0,1,4,27,7
2197,Manolo Portanova,Juventus,0.8,36,1,10,14,12,2,36,0,0,0.0,0,0.0,18,97,61,1,1,0,2,2,27,4
2198,Francisco Portillo,Getafe,4.6,312,1,28,145,140,9,312,16,6,37.5,10,62.5,198,916,403,8,4,1,9,7,232,29
2199,Portu,Real Sociedad,24.3,757,9,69,272,428,117,757,28,14,50.0,14,50.0,425,2738,1381,56,27,22,41,22,528,201
2200,Stefan Posch,Hoffenheim,23.5,1714,160,688,860,184,17,1714,19,8,42.1,11,57.9,1012,5187,2949,35,22,1,16,8,1068,26
2201,Sergio Postigo,Levante,18.0,1043,164,597,427,26,4,1043,3,3,100.0,0,0.0,575,2783,1801,9,10,1,6,1,638,3
2202,Yussuf Poulsen,RB Leipzig,15.0,625,13,46,319,270,76,625,38,26,68.4,12,31.6,326,1402,617,24,13,14,37,28,477,119
2203,Maxime Poundje,Bordeaux,5.5,306,12,80,157,75,1,306,10,8,80.0,2,20.0,192,1382,699,21,15,0,3,9,199,17
2204,Dario Poveda,Getafe,0.1,9,0,0,1,8,1,9,0,0,0.0,0,0.0,4,8,5,0,0,0,2,0,6,2
2205,Alejandro Pozo Pozo,Eibar,24.3,1370,43,316,649,412,15,1370,27,14,51.9,13,48.1,649,3143,1531,37,23,6,26,9,767,80
2206,Dennis Praet,Leicester City,8.0,405,4,53,181,174,23,405,16,6,37.5,10,62.5,186,1154,551,22,12,4,11,9,277,55
2207,Sanjin Prcic,Strasbourg,3.9,271,3,55,171,47,1,271,1,1,100.0,0,0.0,150,768,393,4,2,0,2,1,188,5
2208,Nicolas de Preville,Bordeaux,17.9,880,8,93,436,372,68,880,61,34,55.7,27,44.3,498,3129,1395,41,25,13,63,50,647,111
2210,Manuel Prietl,Arminia,28.0,1248,59,446,705,111,16,1248,27,20,74.1,7,25.9,606,2645,1059,14,12,0,34,10,669,18
2211,Grischa Promel,Union Berlin,20.2,938,29,206,586,160,30,938,32,17,53.1,15,46.9,425,2144,877,18,21,8,26,17,525,33
2212,Davy Propper,Brighton,2.4,114,2,13,74,29,3,114,3,2,66.7,1,33.3,83,445,166,4,6,0,2,5,88,8
2213,Ivan Provedel,Spezia,29.0,1491,1185,1482,9,0,0,1491,1,1,100.0,0,0.0,944,4169,2180,0,0,0,3,0,906,0
2214,Antonio Puertas,Granada,24.1,929,31,156,356,426,63,929,66,43,65.2,23,34.8,492,2956,1342,49,29,14,71,41,594,140
2215,Riqui Puig,Barcelona,3.2,374,1,41,221,115,7,374,7,6,85.7,1,14.3,265,1535,641,11,18,2,7,0,338,15
2216,Erick Pulgar,Fiorentina,22.2,1366,86,288,861,234,1,1366,15,11,73.3,4,26.7,656,2506,979,6,13,0,25,5,779,12
2217,Jorge Pulido,Huesca,32.1,1908,227,1003,762,155,27,1908,10,6,60.0,4,40.0,1093,5903,3626,39,34,0,7,9,1234,19
2218,Christian Pulisic,Chelsea,19.3,994,10,97,399,518,112,994,108,49,45.4,59,54.6,654,4487,2350,86,50,37,67,29,772,160
2219,Ignacio Pussetto,Udinese,8.4,295,6,28,110,169,43,295,26,15,57.7,10,38.5,172,1263,624,25,17,15,21,23,196,62
2220,Fabio Quagliarella,Sampdoria,24.5,762,13,69,345,356,104,759,28,17,60.7,11,39.3,404,1701,639,20,13,9,60,34,561,157
2221,Robin Quaison,Mainz 05,16.4,485,9,50,233,209,41,484,36,18,50.0,18,50.0,257,1470,513,14,17,6,30,18,320,68
2222,Domingos Quina,Granada,3.8,138,2,12,67,61,7,138,7,6,85.7,1,14.3,90,436,136,5,3,4,8,11,92,14
2223,Quini,Granada,13.2,666,46,255,252,165,10,666,22,13,59.1,9,40.9,272,1340,582,18,8,4,15,15,268,48
2224,Quique,Eibar,1.9,63,0,2,28,34,6,63,3,1,33.3,2,66.7,29,125,27,0,1,0,3,1,45,7
2225,Dani Raba,Villarreal,1.7,107,0,7,51,50,5,107,5,4,80.0,1,20.0,65,448,182,8,4,1,6,8,89,9
2226,Simone Rabbi,Bologna,0.4,17,0,2,7,9,2,17,1,0,0.0,1,100.0,12,58,9,0,4,0,4,2,13,3
2227,Adrien Rabiot,Juventus,25.7,1765,93,425,968,399,41,1765,48,36,75.0,12,25.0,1072,6777,3289,69,62,8,39,14,1275,71
2228,Uros Racic,Valencia,24.3,1303,83,315,795,205,19,1303,35,24,68.6,11,31.4,725,3589,1436,22,20,2,29,15,827,16
2229,Anthony Racioppi,Dijon,21.0,705,646,705,0,0,0,705,1,1,100.0,0,0.0,319,1483,883,0,0,0,0,0,259,0
2230,Nemanja Radoja,Levante,12.5,768,17,171,493,108,5,768,14,11,78.6,3,21.4,477,2432,1138,16,9,0,10,8,555,19
2231,Nemanja Radonjic,Marseille,4.4,202,1,23,82,100,19,202,20,10,50.0,10,50.0,128,907,551,20,9,9,14,16,146,39
2232,Nemanja Radonjic,Hertha BSC,6.8,335,4,29,139,173,34,335,37,21,56.8,16,43.2,228,1720,985,40,19,20,28,10,258,77
2233,Aleksandar Radovanovic,Lens,1.0,53,3,29,24,0,0,53,0,0,0.0,0,0.0,29,104,43,0,0,0,0,0,34,0
2234,Ivan Radovanovic,Genoa,24.8,1391,217,755,612,37,4,1391,10,8,80.0,2,20.0,806,3968,2002,4,4,0,7,2,851,4
2236,Ionut Radu,Inter,1.5,59,50,59,0,0,0,59,0,0,0.0,0,0.0,36,156,84,0,0,0,0,0,28,0
2237,Stefan Radu,Lazio,27.3,1891,118,670,954,277,10,1891,15,13,86.7,2,13.3,1087,5724,3181,46,38,1,17,5,1289,50
2238,Rafael,Spezia,2.3,114,87,114,0,0,0,114,0,0,0.0,0,0.0,62,312,226,0,0,0,0,0,62,0
2239,Rafinha,Paris S-G,15.1,1384,16,171,823,404,31,1384,43,29,67.4,14,32.6,928,4961,2579,55,61,8,34,35,1113,63
2240,Antonio Raimondo,Bologna,0.0,1,0,0,1,0,0,1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2241,Predrag Rajkovic,Reims,36.5,1552,1185,1533,20,0,0,1552,2,2,100.0,0,0.0,830,4480,2630,0,0,0,2,0,685,0
2242,Ivan Rakitic,Sevilla,24.8,1958,59,389,1157,426,37,1956,28,11,39.3,17,60.7,1192,5401,2607,34,29,2,32,16,1510,55
2243,Jonas Ramalho,Osasuna,3.4,158,10,55,77,27,1,158,4,3,75.0,1,25.0,67,287,133,4,5,0,1,1,68,4
2244,Benito Raman,Schalke 04,13.8,466,9,73,209,194,40,466,29,13,44.8,16,55.2,248,1298,481,14,12,10,36,15,262,75
2245,Gaston Ramirez,Sampdoria,10.8,639,22,88,295,269,20,639,27,17,63.0,10,37.0,333,1729,682,16,20,4,28,24,433,56
2246,Sandro Ramirez,Huesca,14.3,482,3,59,214,221,45,482,44,20,45.5,24,54.5,312,1976,787,31,13,16,40,18,347,74
2247,Sergio Ramos,Real Madrid,14.2,1224,123,536,617,75,18,1222,7,5,71.4,2,28.6,794,4106,2502,21,5,0,4,0,934,2
2248,Aaron Ramsdale,Sheffield Utd,38.0,1274,1085,1261,12,2,2,1274,2,2,100.0,0,0.0,650,4462,2614,0,0,0,2,0,421,0
2249,Aaron Ramsey,Juventus,12.1,858,18,115,423,323,62,858,13,10,76.9,3,23.1,492,2681,1181,38,25,13,30,9,698,96
2250,Jacob Ramsey,Aston Villa,7.0,315,18,63,143,112,18,315,12,7,58.3,5,41.7,180,1192,405,8,9,2,14,12,197,21
2251,Kayne Ramsey,Southampton,1.0,35,10,28,7,0,0,35,0,0,0.0,0,0.0,14,31,10,0,0,0,0,0,14,0
2252,Darren Randolph,West Ham,3.0,70,62,69,1,0,0,70,0,0,0.0,0,0.0,27,163,113,0,0,0,0,0,22,0
2253,Andrea Ranocchia,Inter,7.8,562,56,249,299,17,12,562,0,0,0.0,0,0.0,337,2232,1423,4,2,0,3,1,416,0
2254,Raphinha,Leeds United,26.2,1445,39,195,603,664,122,1445,110,56,50.9,54,49.1,829,5308,2909,102,58,38,86,34,957,222
2255,Raphinha,Rennes,4.5,200,4,26,84,92,14,200,25,10,40.0,14,56.0,106,782,422,11,8,6,7,3,134,31
2256,Marcus Rashford,Manchester Utd,32.4,1614,18,105,548,988,165,1614,163,82,50.3,79,48.5,1008,6984,3560,134,100,78,77,50,1341,330
2257,Milot Rashica,Werder Bremen,16.2,640,7,80,300,282,54,639,69,35,50.7,34,49.3,425,2946,1293,52,37,24,53,32,464,134
2258,Giacomo Raspadori,Sassuolo,13.7,481,18,44,177,265,54,481,29,15,51.7,14,48.3,277,1551,545,21,12,14,36,23,346,99
2259,Federico Ravaglia,Bologna,4.0,147,123,147,0,0,0,147,0,0,0.0,0,0.0,91,451,344,0,0,0,0,0,78,0
2260,Tim Ream,Fulham,7.0,525,74,295,227,6,1,525,2,1,50.0,1,50.0,338,1790,1136,7,1,0,2,1,382,0
2262,Ante Rebic,Milan,19.7,720,20,54,191,481,112,720,41,20,48.8,21,51.2,376,2108,1064,43,17,22,64,29,508,146
2263,Arkadiusz Reca,Crotone,25.7,1338,102,423,514,423,68,1338,63,37,58.7,26,41.3,696,4890,2631,85,40,22,48,14,719,170
2264,Recio,Eibar,8.2,522,4,43,261,227,17,521,13,9,69.2,4,30.8,325,1803,704,14,19,1,19,6,367,25
2265,Daishawn Redan,Hertha BSC,1.1,38,0,4,17,19,5,38,4,2,50.0,2,50.0,22,148,110,5,2,1,0,1,27,10
2266,Nathan Redmond,Southampton,19.3,1009,8,123,455,447,68,1009,68,39,57.4,29,42.6,581,3591,1692,70,47,22,41,37,704,149
2267,Harrison Reed,Fulham,25.0,1756,66,475,986,311,10,1756,24,15,62.5,9,37.5,896,3892,1689,24,21,2,20,10,1061,16
2268,Vasco Regini,Sampdoria,1.0,52,5,21,19,12,0,52,0,0,0.0,0,0.0,18,60,28,0,1,0,0,0,28,1
2269,Sergio Reguilon,Tottenham,24.9,1731,88,515,760,476,48,1731,49,22,44.9,27,55.1,916,4829,2641,52,54,7,34,15,1083,152
2270,Bobby Reid,Fulham,26.4,1095,49,212,466,429,81,1095,52,27,51.9,25,48.1,585,2918,1384,44,32,17,50,24,726,138
2271,Pepe Reina,Lazio,29.0,1182,974,1174,9,0,0,1182,1,1,100.0,0,0.0,740,4476,2861,0,0,0,0,0,673,0
2272,Jeff Reine-Adelaide,Nice,11.8,731,11,88,439,221,27,731,67,42,62.7,25,37.3,509,3086,1334,36,36,5,33,40,607,62
2273,Jeff Reine-Adelaide,Lyon,0.3,25,0,0,5,20,1,25,5,3,60.0,2,40.0,20,176,70,3,4,1,1,0,21,6
2274,Reinier,Dortmund,2.9,153,3,24,70,60,11,153,4,2,50.0,2,50.0,74,351,154,7,4,2,5,2,107,11
2275,Francisco Reis Ferreira,Valencia,2.0,87,8,48,39,0,0,87,0,0,0.0,0,0.0,56,132,47,0,0,0,0,1,63,0
2276,Rocco Reitz,M'Gladbach,0.7,58,2,20,29,9,0,58,2,2,100.0,0,0.0,19,40,16,0,0,0,4,1,34,0
2277,Karim Rekik,Sevilla,7.3,556,31,187,276,95,10,556,6,4,66.7,2,33.3,324,1493,851,16,4,1,6,4,396,16
2278,Alex Remiro,Real Sociedad,38.0,1273,1119,1262,11,0,0,1273,1,1,100.0,0,0.0,679,3731,2011,0,1,0,0,0,589,0
2279,Panagiotis Retsos,Saint-Étienne,3.0,214,19,109,101,8,3,214,4,4,100.0,0,0.0,123,822,578,4,2,0,2,0,133,2
2280,Marco Reus,Dortmund,25.3,1389,20,117,575,709,147,1387,65,42,64.6,23,35.4,812,4637,1947,61,39,23,47,24,1042,208
2281,Elvis Rexhbecaj,Köln,20.4,910,25,199,442,278,25,910,26,13,50.0,13,50.0,470,2225,941,27,20,5,47,24,513,73
2282,Oriol Rey,Valladolid,0.2,14,1,3,9,2,0,14,0,0,0.0,0,0.0,10,56,14,0,0,0,0,0,11,0
2283,Gio Reyna,Dortmund,22.0,1193,13,103,532,568,96,1193,74,44,59.5,30,40.5,725,4684,2298,65,51,33,54,44,946,215
2284,Baptiste Reynet,Nîmes,38.0,1702,1348,1686,14,4,2,1702,1,1,100.0,0,0.0,926,4632,3024,1,0,0,1,0,797,0
2285,Bryan Reynolds,Roma,3.1,175,2,37,93,45,1,175,4,2,50.0,2,50.0,99,534,295,8,7,0,5,6,114,16
2286,Franck Ribery,Fiorentina,23.9,1138,5,72,559,522,81,1138,109,64,58.7,45,41.3,809,5367,2508,96,69,32,73,84,955,138
2288,Federico Ricci,Sassuolo,0.0,5,0,0,3,2,0,5,1,1,100.0,0,0.0,3,17,6,0,0,0,1,0,5,0
2289,Giacomo Ricci,Parma,0.7,42,5,11,19,12,1,42,2,0,0.0,2,100.0,22,126,60,2,1,0,1,1,23,1
2290,Matteo Ricci,Spezia,24.8,1841,45,379,1175,309,12,1841,18,11,61.1,7,38.9,1048,4197,1918,26,28,3,19,12,1288,21
2291,Declan Rice,West Ham,32.0,1850,82,465,1110,305,41,1848,34,29,85.3,5,14.7,1066,7330,3950,74,58,8,34,19,1209,37
2292,Chris Richards,Hoffenheim,10.5,808,91,417,373,24,6,808,3,2,66.7,1,33.3,492,2501,1150,4,4,0,5,2,541,2
2293,Chris Richards,Bayern Munich,1.0,91,1,27,50,14,0,91,0,0,0.0,0,0.0,66,239,98,1,1,0,0,1,74,10
2294,Lewis Richardson,Burnley,0.0,2,0,0,0,2,0,2,1,0,0.0,1,100.0,2,18,2,1,0,0,0,0,2,1
2295,Richarlison,Everton,31.8,1179,54,187,457,562,145,1178,102,61,59.8,41,40.2,752,5540,2840,113,72,40,70,56,846,195
2296,Marco Richter,Augsburg,15.7,724,13,82,345,309,55,724,60,34,56.7,26,43.3,428,2541,1068,32,22,12,60,31,469,107
2297,Mikel Rico,Huesca,24.3,1109,39,289,578,264,34,1109,39,22,56.4,17,43.6,640,3077,1350,21,24,1,41,21,732,72
2298,Sergio Rico,Paris S-G,9.0,230,203,227,3,0,0,230,0,0,0.0,0,0.0,118,513,338,0,0,0,2,0,98,0
2299,Jairo Riedewald,Crystal Palace,20.2,818,39,211,471,148,15,818,19,13,68.4,6,31.6,438,2276,1074,15,13,2,28,9,482,23
2300,Emiliano Rigoni,Elche,12.7,542,9,86,243,223,20,542,31,14,45.2,17,54.8,310,1879,844,25,17,6,36,14,354,64
2301,Tomas Rincon,Torino,31.6,1666,75,415,989,281,26,1666,50,36,72.0,14,28.0,876,3840,1779,30,29,7,41,26,1100,52
2302,Luis Rioja,Alavés,23.2,904,30,172,362,387,57,904,72,40,55.6,32,44.4,490,3526,1989,71,44,30,49,24,533,130
2303,Renaud Ripart,Nîmes,33.9,1664,66,329,821,540,79,1657,72,28,38.9,44,61.1,868,3975,1704,40,32,9,72,51,1036,152
2304,Andrea Rispoli,Crotone,7.2,393,29,119,140,139,10,393,7,2,28.6,5,71.4,179,1121,627,15,11,1,7,3,222,46
2305,Mihailo Ristic,Montpellier,24.8,1554,96,445,705,420,13,1554,45,22,48.9,23,51.1,801,4718,2403,66,50,4,32,20,878,113
2306,Matt Ritchie,Newcastle Utd,15.0,751,55,222,296,241,10,751,15,8,53.3,7,46.7,341,1687,933,23,32,2,12,5,380,42
2307,Maxence Rivera,Saint-Étienne,2.7,162,3,28,82,57,2,162,14,5,35.7,9,64.3,103,531,287,6,4,2,14,4,105,18
2308,Emmanuel Riviere,Crotone,7.1,211,1,15,116,84,24,211,9,5,55.6,4,44.4,116,428,167,7,5,3,19,8,172,43
2309,Rober,Levante,15.8,1046,119,519,491,43,13,1046,8,7,87.5,1,12.5,615,3339,2053,12,8,1,10,5,661,1
2310,Roberto,Valladolid,13.0,445,363,445,1,0,0,445,0,0,0.0,0,0.0,178,833,516,0,0,0,0,0,143,0
2311,Sergi Roberto,Barcelona,10.5,965,35,211,445,311,23,965,9,8,88.9,1,11.1,545,2234,1141,23,15,2,4,5,719,91
2312,Tyler Roberts,Leeds United,14.9,625,16,74,310,249,36,625,25,17,68.0,8,32.0,368,2360,1061,33,34,6,32,15,476,89
2314,Andrew Robertson,Liverpool,37.6,3588,103,756,1647,1226,97,3588,53,28,52.8,25,47.2,2146,10868,6389,119,101,10,42,11,2425,289
2315,Antonee Robinson,Fulham,24.0,1670,83,465,689,541,32,1670,73,51,69.9,22,30.1,827,5886,3401,98,78,11,44,22,939,145
2316,Callum Robinson,West Brom,17.3,592,16,78,202,318,46,592,29,15,51.7,14,48.3,323,1789,866,36,11,11,39,24,423,119
2317,Jack Robinson,Sheffield Utd,9.7,568,51,217,273,82,6,568,4,3,75.0,1,25.0,246,1158,494,3,6,1,5,2,309,6
2318,Joel Robles,Betis,18.0,597,488,592,5,0,0,597,0,0,0.0,0,0.0,277,1539,914,0,0,0,0,0,251,0
2319,Hal Robson-Kanu,West Brom,6.2,178,7,15,65,101,17,178,14,6,42.9,8,57.1,111,546,225,8,3,5,30,16,130,33
2320,Marc Roca,Bayern Munich,2.0,143,4,31,78,34,4,143,3,2,66.7,1,33.3,96,338,168,1,3,1,3,2,109,1
2321,Christopher Rocchia,Marseille,0.2,21,1,3,8,11,0,21,1,0,0.0,1,100.0,13,114,77,2,3,0,0,1,12,1
2322,Ruben Rochina,Levante,15.6,1055,20,213,533,327,16,1055,39,30,76.9,9,23.1,652,3288,1355,26,23,1,36,34,730,59
2323,Marek Rodak,Fulham,2.0,50,45,50,0,0,0,50,0,0,0.0,0,0.0,29,120,69,0,0,0,0,0,28,0
2324,Sebastian Rode,Eint Frankfurt,18.1,1234,42,242,749,253,11,1234,9,5,55.6,4,44.4,604,3456,1928,36,31,2,17,6,805,34
2325,Joe Rodon,Tottenham,8.1,517,85,294,219,5,2,517,0,0,0.0,0,0.0,269,1097,408,2,0,0,2,0,338,0
2326,Rodri,Manchester City,30.5,3082,95,564,2022,522,43,3081,33,28,84.8,5,15.2,1955,8270,4309,42,43,7,25,22,2349,31
2327,Rodri,Betis,6.0,305,1,29,160,125,18,305,16,9,56.3,7,43.8,202,1110,438,13,13,6,15,7,241,31
2328,Rodrigo,Leeds United,14.3,738,18,115,313,317,68,738,25,16,64.0,9,36.0,470,2212,970,30,19,11,39,21,587,118
2329,Kevin Rodrigues,Eibar,12.2,683,20,134,313,239,13,683,21,11,52.4,10,47.6,354,1676,686,14,13,0,27,27,396,56
2330,Angel Rodriguez,Getafe,15.3,478,8,21,200,260,57,476,26,11,42.3,15,57.7,278,1389,433,23,14,10,54,25,364,94
2331,Oscar Rodriguez Arnaiz,Sevilla,5.7,399,3,45,192,168,23,399,22,12,54.5,10,45.5,251,1371,606,16,19,7,13,7,292,48
2332,Guido Rodriguez,Betis,31.8,2017,104,527,1302,201,25,2017,43,35,81.4,8,18.6,1064,4061,1848,14,17,4,25,22,1234,12
2333,James Rodriguez,Everton,19.6,1313,7,172,757,396,32,1313,48,34,70.8,14,29.2,827,4149,1573,36,28,7,33,38,959,89
2334,Jay Rodriguez,Burnley,14.1,459,10,39,195,230,55,459,28,12,42.9,16,57.1,249,1186,449,16,15,6,49,22,314,79
2335,Miguel Rodriguez,Celta Vigo,0.3,19,0,2,11,6,1,19,1,1,100.0,0,0.0,16,89,52,1,0,0,0,0,14,6
2336,Ricardo Rodriguez,Torino,13.8,855,49,264,451,150,4,855,7,4,57.1,3,42.9,486,2269,1281,19,14,0,5,4,556,32
2337,Victor Rodriguez,Elche,4.7,360,8,92,222,48,2,360,2,1,50.0,1,50.0,249,1321,672,9,6,0,4,4,286,7
2338,Rodrygo,Real Madrid,10.9,566,3,67,220,286,60,566,40,18,45.0,22,55.0,393,2508,1490,45,34,19,30,16,453,99
2340,Marko Rog,Cagliari,12.9,760,29,177,461,138,8,760,31,20,64.5,11,35.5,410,2396,1409,30,26,6,20,12,493,14
2341,Rogerio,Sassuolo,20.9,1514,79,426,644,455,35,1514,48,24,50.0,24,50.0,902,4858,2363,59,49,9,30,13,1024,135
2342,Luis Rojas,Crotone,1.2,68,1,6,45,19,1,68,8,6,75.0,2,25.0,34,217,45,1,3,0,9,6,46,4
2343,Alessio Romagnoli,Milan,21.2,1221,153,602,595,33,20,1221,0,0,0.0,0,0.0,688,3246,1770,7,7,0,6,1,824,0
2344,Cristian Romero,Atalanta,28.3,1662,153,764,817,100,29,1662,14,7,50.0,7,50.0,863,4722,1995,26,18,0,16,7,818,8
