Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Fabio Lucioni,1528,ITA,DF,Lecce,it Serie A,31.0,1987.0,36.0,36.0,3132.0,34.8,3.0,0.0,3.0,0.0,0.0,8.0,1.0,0.09,0.0,0.09,0.09,0.09,1.7,1.7,0.1,1.8,0.05,0.0,0.05,0.05,0.05
José Luis Gayà,1529,ESP,DF,Valencia,es La Liga,24.0,1995.0,24.0,23.0,1988.0,22.1,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,1.6,2.0,0.02,0.07,0.09,0.02,0.09
José Luis Morales,1530,ESP,"FW,MF",Levante,es La Liga,32.0,1987.0,38.0,29.0,2519.0,28.0,4.0,2.0,4.0,0.0,0.0,3.0,0.0,0.14,0.07,0.21,0.14,0.21,4.6,4.6,4.6,9.2,0.16,0.16,0.33,0.16,0.33
José Luis Palomino,1531,ARG,DF,Atalanta,it Serie A,29.0,1990.0,30.0,28.0,2480.0,27.6,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.07,0.04,0.11,0.07,0.11,3.2,3.2,1.4,4.6,0.12,0.05,0.17,0.12,0.17
José Luis Rodríguez,1532,PAN,FW,Alavés,es La Liga,21.0,1998.0,1.0,0.0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18
David Luiz,1534,BRA,DF,Arsenal,eng Premier League,32.0,1987.0,33.0,32.0,2809.0,31.2,2.0,1.0,2.0,0.0,0.0,5.0,2.0,0.06,0.03,0.1,0.06,0.1,1.6,1.6,0.9,2.5,0.05,0.03,0.08,0.05,0.08
Douglas Luiz,1535,BRA,MF,Aston Villa,eng Premier League,21.0,1998.0,36.0,28.0,2612.0,29.0,3.0,2.0,3.0,0.0,0.0,8.0,0.0,0.1,0.07,0.17,0.1,0.17,2.6,2.6,1.7,4.2,0.09,0.06,0.15,0.09,0.15
Jordan Lukaku,1536,BEL,DF,Lazio,it Serie A,25.0,1994.0,13.0,1.0,396.0,4.4,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.45,0.45,0.0,0.45,0.1,0.1,0.5,0.6,0.02,0.12,0.14,0.02,0.14
Romelu Lukaku,1537,BEL,FW,Inter,it Serie A,26.0,1993.0,36.0,33.0,2979.0,33.1,23.0,2.0,17.0,6.0,6.0,2.0,0.0,0.69,0.06,0.76,0.51,0.57,19.0,14.3,4.5,18.8,0.57,0.14,0.71,0.43,0.57
Dodi Lukebakio,1538,BEL,"FW,MF",Hertha BSC,de Bundesliga,21.0,1997.0,30.0,24.0,2031.0,22.6,7.0,6.0,7.0,0.0,0.0,2.0,0.0,0.31,0.27,0.58,0.31,0.58,7.5,7.5,4.7,12.2,0.33,0.21,0.54,0.33,0.54
Saša Lukić,1539,SRB,MF,Torino,it Serie A,22.0,1996.0,30.0,20.0,1861.0,20.7,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.05,0.05,0.1,0.05,0.1,1.1,1.1,0.5,1.6,0.05,0.02,0.08,0.05,0.08
Senad Lulić,1540,BIH,DF,Lazio,it Serie A,33.0,1986.0,20.0,20.0,1573.0,17.5,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.11,0.11,0.0,0.11,1.2,1.2,1.7,3.0,0.07,0.1,0.17,0.07,0.17
John Lundstram,1541,GBR,MF,Sheffield Utd,eng Premier League,25.0,1994.0,34.0,26.0,2458.0,27.3,5.0,3.0,5.0,0.0,0.0,5.0,0.0,0.18,0.11,0.29,0.18,0.29,5.3,5.3,3.4,8.7,0.19,0.12,0.32,0.19,0.32
Sebastiano Luperto,1542,ITA,DF,Napoli,it Serie A,22.0,1996.0,9.0,5.0,529.0,5.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.01,0.01,0.0,0.01
Arnaud Lusamba,1543,COD,"MF,FW",Nice,fr Ligue 1,22.0,1997.0,15.0,11.0,982.0,10.9,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.09,0.18,0.27,0.09,0.27,0.4,0.4,1.5,2.0,0.04,0.14,0.18,0.04,0.18
Andreas Luthe,1544,DEU,GK,Augsburg,de Bundesliga,32.0,1987.0,10.0,10.0,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lyanco,1545,BRA,DF,Torino,it Serie A,22.0,1997.0,17.0,15.0,1176.0,13.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02
Charalambos Lykogiannis,1546,GRC,DF,Cagliari,it Serie A,25.0,1993.0,20.0,14.0,1338.0,14.9,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,0.6,0.6,1.1,1.7,0.04,0.08,0.12,0.04,0.12
Yann M'Vila,1547,FRA,"MF,DF",Saint-Étienne,fr Ligue 1,29.0,1990.0,23.0,21.0,1942.0,21.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.09,0.09,0.0,0.09,0.6,0.6,1.0,1.6,0.03,0.05,0.07,0.03,0.07
Alexis Mac Allister,1548,ARG,"MF,FW",Brighton,eng Premier League,20.0,1998.0,9.0,4.0,352.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.7,0.12,0.07,0.19,0.12,0.19
Darwin Machís,1549,VEN,"FW,MF",Granada,es La Liga,26.0,1993.0,36.0,20.0,2129.0,23.7,7.0,5.0,6.0,1.0,1.0,5.0,0.0,0.3,0.21,0.51,0.25,0.47,6.7,5.9,4.5,10.4,0.28,0.19,0.47,0.25,0.44
Yvann Macon,1550,FRA,DF,Saint-Étienne,fr Ligue 1,20.0,1998.0,2.0,2.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
James Maddison,1551,GBR,MF,Leicester City,eng Premier League,22.0,1996.0,31.0,29.0,2624.0,29.2,6.0,3.0,6.0,0.0,0.0,4.0,0.0,0.21,0.1,0.31,0.21,0.31,5.3,5.3,6.4,11.8,0.18,0.22,0.4,0.18,0.4
Lisandro Magallán,1552,ARG,DF,Alavés,es La Liga,25.0,1993.0,17.0,13.0,1197.0,13.3,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.08,0.08,0.15,0.08,0.15,0.8,0.8,0.3,1.1,0.06,0.02,0.08,0.06,0.08
Francesco Magnanelli,1553,ITA,MF,Sassuolo,it Serie A,34.0,1984.0,22.0,15.0,1397.0,15.5,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.02,0.03,0.05,0.02,0.05
Giangiacomo Magnani,1554,ITA,DF,Brescia,it Serie A,23.0,1995.0,2.0,1.0,115.0,1.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.12,0.0,0.12,0.12,0.12
Hugo Magnetti,1556,FRA,MF,Brest,fr Ligue 1,21.0,1998.0,8.0,2.0,236.0,2.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.09,0.06,0.15,0.09,0.15
Harry Maguire,1557,GBR,DF,Manchester Utd,eng Premier League,26.0,1993.0,38.0,38.0,3420.0,38.0,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.03,0.03,0.05,0.03,0.05,2.1,2.1,1.4,3.4,0.06,0.04,0.09,0.05,0.09
Abdallahi Mahmoud,1558,MRT,MF,Alavés,es La Liga,19.0,2000.0,3.0,1.0,152.0,1.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riyad Mahrez,1560,DZA,"FW,MF",Manchester City,eng Premier League,28.0,1991.0,33.0,21.0,1944.0,21.6,11.0,9.0,10.0,1.0,1.0,0.0,0.0,0.51,0.42,0.93,0.46,0.88,7.8,7.0,10.0,17.0,0.36,0.46,0.83,0.33,0.79
Thiago Maia,1561,BRA,MF,Lille,fr Ligue 1,22.0,1997.0,3.0,0.0,48.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
Arne Maier,1562,DEU,MF,Hertha BSC,de Bundesliga,20.0,1999.0,14.0,5.0,535.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,0.03,0.09,0.12,0.03,0.12
Habib Maïga,1563,CIV,MF,Metz,fr Ligue 1,23.0,1996.0,26.0,26.0,2266.0,25.2,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.08,0.12,0.04,0.12,1.6,1.6,1.3,2.9,0.06,0.05,0.12,0.06,0.12
Mike Maignan,1564,FRA,GK,Lille,fr Ligue 1,24.0,1995.0,28.0,28.0,2520.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ainsley Maitland-Niles,1565,GBR,DF,Arsenal,eng Premier League,21.0,1997.0,20.0,15.0,1386.0,15.4,0.0,2.0,0.0,0.0,0.0,6.0,1.0,0.0,0.13,0.13,0.0,0.13,0.4,0.4,1.5,2.0,0.03,0.1,0.13,0.03,0.13
Josh Maja,1566,NGA,FW,Bordeaux,fr Ligue 1,20.0,1998.0,21.0,6.0,735.0,8.2,6.0,2.0,6.0,0.0,0.0,0.0,0.0,0.73,0.24,0.98,0.73,0.98,3.5,3.5,1.4,4.8,0.42,0.17,0.59,0.42,0.59
Abdul Majeed Waris,1567,GHA,FW,Strasbourg,fr Ligue 1,27.0,1991.0,7.0,4.0,371.0,4.1,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.49,0.24,0.73,0.49,0.73,1.1,1.1,0.9,2.0,0.27,0.21,0.48,0.27,0.48
Žan Majer,1568,SVN,MF,Lecce,it Serie A,27.0,1992.0,27.0,19.0,1664.0,18.5,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.05,0.05,0.11,0.05,0.11,1.8,1.8,1.5,3.3,0.1,0.08,0.18,0.1,0.18
Jean-Victor Makengo,1569,FRA,MF,Toulouse,fr Ligue 1,21.0,1998.0,19.0,12.0,988.0,11.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,0.8,0.8,0.7,1.5,0.07,0.06,0.13,0.07,0.13
Nemanja Maksimović,1570,SRB,MF,Getafe,es La Liga,24.0,1995.0,35.0,33.0,2895.0,32.2,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,3.0,3.0,0.8,3.7,0.09,0.02,0.12,0.09,0.12
Nikola Maksimović,1571,SRB,DF,Napoli,it Serie A,27.0,1991.0,22.0,20.0,1799.0,20.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.05,0.05,0.1,0.05,0.1,0.4,0.4,0.5,0.9,0.02,0.03,0.05,0.02,0.05
Kévin Malcuit,1572,MAR,DF,Napoli,it Serie A,28.0,1991.0,4.0,3.0,256.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.02,0.11,0.13,0.02,0.13
Daniel Maldini,1573,ITA,"FW,MF",Milan,it Serie A,17.0,2001.0,2.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruslan Malinovskyi,1574,UKR,"MF,FW",Atalanta,it Serie A,26.0,1993.0,34.0,12.0,1535.0,17.1,8.0,3.0,8.0,0.0,1.0,7.0,1.0,0.47,0.18,0.64,0.47,0.64,4.4,3.6,5.0,8.6,0.26,0.29,0.55,0.21,0.5
Yunus Mallı,1575,TUR,"MF,FW",Union Berlin,de Bundesliga,27.0,1992.0,13.0,9.0,673.0,7.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.13,0.13,0.0,0.13,1.2,1.2,0.8,1.9,0.16,0.1,0.26,0.16,0.26
Hugo Mallo,1576,ESP,DF,Celta Vigo,es La Liga,28.0,1991.0,27.0,22.0,1965.0,21.8,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06
Streli Mamba,1577,DEU,FW,Paderborn 07,de Bundesliga,25.0,1994.0,24.0,18.0,1521.0,16.9,5.0,2.0,5.0,0.0,0.0,5.0,0.0,0.3,0.12,0.41,0.3,0.41,4.6,4.6,1.1,5.7,0.27,0.07,0.34,0.27,0.34
Hianga Mananga Mbock,1578,FRA,MF,Brest,fr Ligue 1,19.0,1999.0,2.0,1.0,141.0,1.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.64,0.0,0.64,0.64,0.64,0.2,0.2,0.0,0.2,0.12,0.02,0.14,0.12,0.14
Vincent Manceau,1579,FRA,DF,Angers,fr Ligue 1,30.0,1989.0,22.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.1,1.4,0.01,0.05,0.06,0.01,0.06
Gianluca Mancini,1580,ITA,"DF,MF",Roma,it Serie A,23.0,1996.0,32.0,31.0,2740.0,30.4,1.0,0.0,1.0,0.0,0.0,16.0,1.0,0.03,0.0,0.03,0.03,0.03,2.6,2.6,0.8,3.4,0.09,0.03,0.11,0.09,0.11
Marco Mancosu,1581,ITA,"MF,FW",Lecce,it Serie A,30.0,1988.0,33.0,28.0,2440.0,27.1,14.0,2.0,5.0,9.0,11.0,3.0,0.0,0.52,0.07,0.59,0.18,0.26,15.5,6.9,2.9,9.8,0.57,0.11,0.68,0.25,0.36
Steve Mandanda,1582,FRA,GK,Marseille,fr Ligue 1,34.0,1985.0,27.0,27.0,2370.0,26.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reinildo Mandava,1583,MOZ,"DF,MF",Lille,fr Ligue 1,25.0,1994.0,16.0,12.0,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,0.0,0.03,0.03,0.0,0.03
Aïssa Mandi,1584,DZA,DF,Betis,es La Liga,27.0,1991.0,29.0,29.0,2576.0,28.6,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.1,2.6,0.05,0.04,0.09,0.05,0.09
Rolando Mandragora,1586,ITA,MF,Udinese,it Serie A,22.0,1997.0,26.0,24.0,2050.0,22.8,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,3.6,3.6,3.6,7.2,0.16,0.16,0.32,0.16,0.32
Sadio Mané,1587,SEN,FW,Liverpool,eng Premier League,27.0,1992.0,35.0,31.0,2747.0,30.5,18.0,7.0,18.0,0.0,0.0,3.0,0.0,0.59,0.23,0.82,0.59,0.82,13.2,13.2,6.6,19.8,0.43,0.22,0.65,0.43,0.65
Eliaquim Mangala,1588,FRA,DF,Valencia,es La Liga,28.0,1991.0,8.0,8.0,673.0,7.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02
Thomas Mangani,1589,FRA,MF,Angers,fr Ligue 1,32.0,1987.0,24.0,21.0,1871.0,20.8,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,0.19,0.1,0.19,1.7,1.7,3.5,5.2,0.08,0.17,0.25,0.08,0.25
Massimiliano Mangraviti,1590,ITA,DF,Brescia,it Serie A,21.0,1998.0,13.0,11.0,972.0,10.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.03,0.01,0.04,0.03,0.04
Kostas Manolas,1591,GRC,DF,Napoli,it Serie A,28.0,1991.0,26.0,25.0,2176.0,24.2,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17,1.6,1.6,0.1,1.7,0.07,0.0,0.07,0.07,0.07
Javier Manquillo,1592,ESP,DF,Newcastle Utd,eng Premier League,25.0,1994.0,21.0,18.0,1599.0,17.8,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,0.0,0.0,0.2,0.3,0.0,0.01,0.02,0.0,0.02
Giacomo Manzari,1593,ITA,"FW,MF",Sassuolo,it Serie A,18.0,2000.0,3.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Myziane Maolida,1594,FRA,"FW,MF",Nice,fr Ligue 1,20.0,1999.0,18.0,7.0,675.0,7.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.13,0.27,0.4,0.13,0.4,1.5,1.5,1.1,2.7,0.21,0.15,0.36,0.21,0.36
Faitout Maouassa,1595,FRA,DF,Rennes,fr Ligue 1,21.0,1998.0,23.0,23.0,1803.0,20.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.15,0.05,0.2,0.15,0.2,0.6,0.6,0.9,1.5,0.03,0.05,0.08,0.03,0.08
Fernando Marçal,1596,BRA,DF,Lyon,fr Ligue 1,30.0,1989.0,11.0,11.0,829.0,9.2,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.11,0.11,0.0,0.11,0.1,0.1,1.0,1.1,0.02,0.1,0.12,0.02,0.12
Marcelo,1597,BRA,DF,Real Madrid,es La Liga,31.0,1988.0,15.0,15.0,1296.0,14.4,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.07,0.14,0.21,0.07,0.21,0.5,0.5,1.9,2.5,0.04,0.13,0.17,0.04,0.17
Solly March,1599,GBR,"FW,MF",Brighton,eng Premier League,25.0,1994.0,19.0,11.0,1143.0,12.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,1.4,1.4,0.9,2.3,0.11,0.07,0.18,0.11,0.18
Gian Marco Ferrari,1600,ITA,DF,Sassuolo,it Serie A,27.0,1992.0,23.0,21.0,1897.0,21.1,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,1.3,1.3,1.0,2.3,0.06,0.05,0.11,0.06,0.11
Óscar de Marcos,1601,ESP,"DF,FW",Athletic Club,es La Liga,30.0,1989.0,13.0,6.0,541.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.17,0.17,0.0,0.17,0.0,0.0,0.9,1.0,0.01,0.16,0.16,0.01,0.16
Dario Maresic,1602,AUT,DF,Reims,fr Ligue 1,19.0,1999.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miguel Marí,1603,ESP,MF,Eibar,es La Liga,22.0,1997.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Marí,1604,ESP,DF,Arsenal,eng Premier League,25.0,1993.0,2.0,2.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José María Giménez,1605,URY,DF,Atlético Madrid,es La Liga,24.0,1995.0,21.0,19.0,1755.0,19.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.0,0.9,0.05,0.0,0.05,0.05,0.05
Mariano,1606,DOM,"FW,MF",Real Madrid,es La Liga,25.0,1993.0,5.0,0.0,45.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,0.9,0.9,0.0,0.9,1.77,0.05,1.82,1.77,1.82
Adrian Mariappa,1607,JAM,DF,Watford,eng Premier League,32.0,1986.0,20.0,15.0,1513.0,16.8,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.5,0.01,0.01,0.03,0.01,0.03
Jordan Marié,1608,FRA,"MF,FW",Dijon,fr Ligue 1,27.0,1991.0,8.0,1.0,201.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.02,0.25,0.27,0.02,0.27
Federico Marigosu,1609,ITA,MF,Cagliari,it Serie A,18.0,2001.0,2.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrián Marín,1610,ESP,DF,Alavés,es La Liga,22.0,1997.0,12.0,9.0,852.0,9.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,0.07,0.02,0.1,0.07,0.1
Guillermo Maripán,1612,CHL,DF,Alavés,es La Liga,25.0,1994.0,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marlon,1614,BRA,DF,Sassuolo,it Serie A,23.0,1995.0,23.0,21.0,1818.0,20.2,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.6,1.3,0.04,0.03,0.06,0.04,0.06
Omar Marmoush,1615,EGY,"MF,FW",Wolfsburg,de Bundesliga,20.0,1999.0,5.0,0.0,81.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.06,0.0,0.06,0.06,0.06
Gonzalo Maroni,1616,ARG,"MF,FW",Sampdoria,it Serie A,20.0,1999.0,5.0,1.0,181.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.2,0.6,0.8,0.49,0.29,0.78,0.09,0.39
Marquinhos,1617,BRA,"MF,DF",Paris S-G,fr Ligue 1,25.0,1994.0,19.0,15.0,1476.0,16.4,3.0,1.0,3.0,0.0,0.0,1.0,0.0,0.18,0.06,0.24,0.18,0.24,1.9,1.9,0.8,2.6,0.11,0.05,0.16,0.11,0.16
Bruno Martella,1618,ITA,DF,Brescia,it Serie A,26.0,1992.0,24.0,13.0,1270.0,14.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.5,1.9,0.02,0.11,0.13,0.02,0.13
Roger Martí,1619,ESP,FW,Levante,es La Liga,28.0,1991.0,36.0,26.0,2267.0,25.2,11.0,1.0,7.0,4.0,4.0,6.0,1.0,0.44,0.04,0.48,0.28,0.32,10.5,7.4,3.0,10.4,0.42,0.12,0.54,0.29,0.41
Anthony Martial,1620,FRA,FW,Manchester Utd,eng Premier League,23.0,1995.0,32.0,31.0,2624.0,29.2,17.0,6.0,17.0,0.0,1.0,1.0,0.0,0.58,0.21,0.79,0.58,0.79,12.1,11.3,4.4,15.7,0.41,0.15,0.56,0.39,0.54
Aarón Martín,1621,ESP,DF,Mainz 05,de Bundesliga,22.0,1997.0,22.0,21.0,1792.0,19.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,2.9,3.2,0.02,0.15,0.16,0.02,0.16
Daniel Martín,1622,ESP,GK,Betis,es La Liga,21.0,1998.0,6.0,5.0,531.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Martin,1623,GBR,GK,West Ham,eng Premier League,33.0,1986.0,5.0,4.0,436.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Martin,1624,FRA,MF,Rennes,fr Ligue 1,29.0,1990.0,3.0,1.0,113.0,1.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.08,0.06,0.14,0.08,0.14
Josh Martin,1626,GBR,"FW,MF",Norwich City,eng Premier League,17.0,2001.0,5.0,0.0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.19,0.0,0.19,0.19,0.19
Martinelli,1627,BRA,FW,Arsenal,eng Premier League,18.0,2001.0,14.0,6.0,663.0,7.4,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.41,0.0,0.41,0.41,0.41,2.2,2.2,0.1,2.3,0.29,0.01,0.31,0.29,0.31
Álex Martínez,1628,ESP,DF,Granada,es La Liga,28.0,1990.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.41,0.0,0.41,0.41,0.41
Emiliano Martínez,1629,ARG,GK,Arsenal,eng Premier League,26.0,1992.0,9.0,8.0,771.0,8.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñigo Martínez,1630,ESP,DF,Athletic Club,es La Liga,28.0,1991.0,33.0,33.0,2970.0,33.0,1.0,1.0,1.0,0.0,0.0,10.0,0.0,0.03,0.03,0.06,0.03,0.06,2.3,2.3,1.0,3.3,0.07,0.03,0.1,0.07,0.1
Javi Martínez,1631,ESP,MF,Osasuna,es La Liga,19.0,1999.0,1.0,0.0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
