,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
490,Cristian Casseres Jr.,Toulouse,11,808,73,74.8,9.0,10,79,5,1,22,1,1.00,11,12,-1,-0.11,+0.55,8.6,13.9,-5.3,-0.60,+1.15
491,Timothy Castagne,Fulham,9,738,82,68.3,8.2,8,90,8,1,18,0,0.89,6,11,-5,-0.61,+0.71,8.6,10.5,-1.9,-0.23,+1.80
492,Koen Casteels,Wolfsburg,8,720,90,72.7,8.0,8,90,8,0,0.0,0,1.50,10,13,-3,-0.37,+0.29,10.8,12.4,-1.5,-0.19,-0.16
494,Valentin Castellanos,Lazio,10,432,43,40.0,4.8,5,75,1,5,11,2,1.50,6,4,+2,+0.42,+0.69,7.0,4.4,+2.6,+0.54,+0.74
495,Jean-Charles Castelletto,Nantes,10,900,90,83.3,10.0,10,90,10,0,0.0,0,1.10,14,21,-7,-0.70,-1.20,12.8,20.4,-7.5,-0.75,-1.21
496,Samu Castillejo,Sassuolo,8,268,34,24.8,3.0,3,65,0,5,15,1,1.00,5,8,-3,-1.01,-0.79,3.9,5.7,-1.8,-0.61,0.00
497,Jonny Castro,Wolves,1,5,5,0.5,0.1,0,0.0,0,1,5,6,3.00,0,0,0,0.00,+0.33,0.0,0.1,-0.1,-1.27,-1.01
498,Danilo Cataldi,Lazio,9,519,58,48.1,5.8,6,73,1,3,27,3,1.56,6,7,-1,-0.17,-0.33,6.6,6.3,+0.3,+0.05,-0.09
499,Catena,Osasuna,12,1073,89,91.7,11.9,12,89,11,0,0.0,0,1.17,13,17,-4,-0.34,+1.52,13.1,16.9,-3.8,-0.32,-0.21
500,Maximiliano Caufriez,Clermont Foot,6,533,89,53.8,5.9,6,89,5,0,0.0,1,1.17,4,5,-1,-0.17,+0.82,6.2,9.0,-2.8,-0.48,-0.02
501,Ivan Cavaleiro,Lille,11,687,62,63.6,7.6,8,78,0,3,21,0,1.73,12,2,+10,+1.31,+2.68,10.0,5.8,+4.3,+0.56,+0.17
502,Denis Cazzadori,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,Dani Ceballos,Real Madrid,3,70,23,6.0,0.8,0,0.0,0,3,23,2,3.00,0,0,0,0.00,-1.55,1.4,0.5,+0.9,+1.15,+0.40
504,Emil Ceide,Sassuolo,4,101,25,9.4,1.1,0,0.0,0,4,25,8,1.00,0,4,-4,-3.56,-3.47,0.9,2.6,-1.7,-1.54,-1.03
505,Zeki Celik,Roma,4,102,26,9.4,1.1,1,69,0,3,11,8,1.00,0,4,-4,-3.53,-4.63,0.1,3.2,-3.0,-2.69,-3.47
506,Alex Centelles,Almería,3,225,75,19.2,2.5,3,75,2,0,0.0,8,0.00,3,11,-8,-3.20,-2.06,2.9,4.7,-1.8,-0.74,-0.30
507,Vaclav Cerny,Wolfsburg,9,391,43,39.5,4.3,5,70,0,4,10,1,1.11,6,7,-1,-0.23,+0.37,6.0,6.1,-0.1,-0.01,+0.22
508,Michele Cerofolini,Frosinone,1,90,90,8.3,1.0,1,90,1,0,0.0,11,3.00,2,1,+1,+1.00,+1.36,0.7,1.6,-0.9,-0.93,-0.61
509,Franco Cervi,Celta Vigo,5,147,29,12.6,1.6,2,62,0,3,8,3,0.40,1,4,-3,-1.84,-1.22,2.1,2.5,-0.4,-0.26,-0.03
510,Julio Cesar Enciso,Brighton,2,69,35,6.4,0.8,1,66,0,1,3,0,3.00,5,1,+4,+5.22,+5.22,3.1,2.0,+1.0,+1.36,+1.12
511,Julian Chabot,Köln,11,933,85,94.2,10.4,11,85,9,0,0.0,0,0.55,9,20,-11,-1.06,+3.68,13.3,22.3,-9.0,-0.87,+1.22
512,Fares Chaibi,Toulouse,2,58,29,5.4,0.6,0,0.0,0,2,29,0,1.50,1,1,0,0.00,+0.26,0.2,2.0,-1.8,-2.79,-2.01
513,Fares Chaibi,Eint Frankfurt,8,545,68,55.1,6.1,7,71,0,1,45,1,1.63,11,7,+4,+0.66,+0.26,9.6,9.8,-0.2,-0.04,-0.29
514,Muhammed Cham,Clermont Foot,11,935,85,94.4,10.4,11,85,4,0,0.0,0,0.82,8,13,-5,-0.48,+1.16,10.6,14.7,-4.1,-0.39,+1.34
515,Calum Chambers,Aston Villa,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,Luke Chambers,Liverpool,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,Timothy Chandler,Eint Frankfurt,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,Brendan Chardonnet,Brest,11,990,90,100.0,11.0,11,90,11,0,0.0,0,1.36,11,13,-2,-0.18,0.0,15.5,14.1,+1.4,+0.13,0.0
520,Charlys,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Pep Chavarria,Rayo Vallecano,3,22,7,1.9,0.2,0,0.0,0,3,7,9,1.25,0,3,-3,-12.27,-12.35,0.1,0.7,-0.6,-2.35,-2.03
522,Walid Cheddira,Frosinone,10,652,65,60.4,7.2,7,79,2,3,33,1,1.20,10,13,-3,-0.41,-0.41,9.2,11.1,-1.9,-0.26,+0.29
523,Ismaila Cheick Coulibaly,Sheffield Utd,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,Rayan Cherki,Lyon,11,641,58,64.7,7.1,8,74,3,3,16,0,0.64,4,15,-11,-1.54,-1.80,8.7,12.9,-4.2,-0.59,-0.13
525,Youssef Chermiti,Everton,5,34,7,3.1,0.4,0,0.0,0,5,7,5,1.20,0,2,-2,-5.29,-5.21,0.8,1.1,-0.3,-0.77,-0.98
526,Luigi Cherubini,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,Lucas Chevalier,Lille,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,1.67,15,11,+4,+0.33,0.0,16.0,10.0,+6.0,+0.50,0.0
528,Fabio Chiarodia,M'Gladbach,3,24,8,2.4,0.3,0,0.0,0,3,8,4,2.33,0,1,-1,-3.75,-3.84,0.3,1.3,-1.0,-3.55,-3.56
529,Federico Chiesa,Juventus,11,771,70,71.4,8.6,9,81,3,2,21,0,2.36,15,7,+8,+0.93,-0.23,14.0,6.0,+8.1,+0.94,-0.24
530,Ben Chilwell,Chelsea,6,336,56,31.1,3.7,4,74,0,2,21,0,0.83,5,5,0,0.00,-0.60,8.3,4.1,+4.3,+1.14,+0.43
531,Pedro Chirivella,Nantes,12,1070,89,99.1,11.9,12,89,10,0,0.0,0,1.17,17,22,-5,-0.42,+8.58,15.2,21.3,-6.2,-0.52,+3.31
532,Tahith Chong,Luton Town,10,529,53,49.0,5.9,5,78,0,5,28,2,0.20,4,12,-8,-1.36,-0.71,5.9,12.3,-6.4,-1.09,-0.20
533,Joris Chotard,Montpellier,11,966,88,97.6,10.7,11,88,9,0,0.0,0,1.18,15,14,+1,+0.09,+0.09,15.1,12.5,+2.6,+0.24,-1.12
534,Andreas Christensen,Barcelona,10,720,72,61.5,8.0,10,72,3,0,0.0,3,2.30,12,8,+4,+0.50,-1.30,15.5,9.0,+6.6,+0.82,-0.52
535,Jacob Christensen,Köln,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,Oliver Christensen,Fiorentina,2,180,90,16.7,2.0,2,90,2,0,0.0,9,0.50,2,6,-4,-2.00,-2.80,1.7,3.9,-2.2,-1.11,-0.97
537,Ryan Christie,Bournemouth,12,873,73,80.8,9.7,11,76,3,1,34,0,0.75,9,22,-13,-1.34,-0.04,10.1,19.2,-9.2,-0.94,-0.42
538,Carney Chukwuemeka,Chelsea,2,125,63,11.6,1.4,2,63,0,0,0.0,1,0.50,2,2,0,0.00,-0.47,3.5,2.0,+1.5,+1.09,+0.28
539,Samuel Chukwueze,Milan,8,292,37,27.0,3.2,3,64,0,5,20,1,2.38,7,7,0,0.00,-0.69,5.2,4.3,+0.8,+0.25,-0.03
540,Victor Chust,Cádiz,1,90,90,8.3,1.0,1,90,1,0,0.0,3,0.00,0,1,-1,-1.00,-0.45,0.5,1.2,-0.6,-0.65,-0.07
541,Pathe Ciss,Rayo Vallecano,12,689,57,58.9,7.7,7,77,3,5,30,1,1.50,7,11,-4,-0.52,-0.90,7.5,11.3,-3.9,-0.50,-0.37
542,Alphadjo Cisse,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,Ibrahim Cissoko,Toulouse,2,31,16,2.9,0.3,0,0.0,0,2,16,0,0.50,1,1,0,0.00,+0.26,0.2,1.7,-1.5,-4.24,-3.46
544,Giorgio Cittadini,Monza,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,Patrick Ciurria,Monza,11,879,80,81.4,9.8,11,80,5,0,0.0,1,1.55,9,9,0,0.00,-0.90,11.1,11.3,-0.2,-0.02,-0.18
547,Jordan Clark,Luton Town,1,18,18,1.7,0.2,0,0.0,0,1,18,1,0.00,0,0,0,0.00,+1.02,0.1,0.3,-0.2,-1.15,-0.17
548,Alexis Claude-Maurice,Nice,2,20,10,1.9,0.2,0,0.0,0,2,10,2,3.00,1,0,+1,+4.50,+3.82,0.2,0.8,-0.5,-2.46,-3.18
549,Jonathan Clauss,Marseille,11,938,85,94.7,10.4,11,85,9,0,0.0,0,1.18,12,11,+1,+0.10,+3.56,16.4,8.5,+7.9,+0.76,+0.93
550,Silvi Clua,Girona,1,1,1,0.1,0.0,0,0.0,0,1,1,3,3.00,0,0,0,0.00,-1.15,0.2,0.0,+0.2,+22.23,+21.62
551,Nathaniel Clyne,Crystal Palace,3,132,44,12.2,1.5,1,90,1,2,21,9,1.33,2,0,+2,+1.36,+1.93,1.4,1.8,-0.4,-0.29,-0.09
552,Marcus Coco,Nantes,10,594,59,55.0,6.6,8,71,1,2,14,2,1.10,9,9,0,0.00,+1.11,7.8,11.5,-3.7,-0.57,-0.04
553,Saul Coco,Las Palmas,10,669,67,57.2,7.4,7,84,6,3,28,3,1.50,9,8,+1,+0.13,+0.49,6.9,8.5,-1.5,-0.21,+0.10
554,Massimo Coda,Genoa,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Maxime Colin,Metz,7,550,79,50.9,6.1,7,79,6,0,0.0,0,1.29,8,11,-3,-0.49,+0.02,4.3,12.0,-7.7,-1.26,-0.97
556,David Colina,Augsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Nathan Collins,Brentford,12,1000,83,92.6,11.1,11,90,11,1,10,0,1.33,18,15,+3,+0.27,+1.40,20.2,14.2,+6.0,+0.54,+0.76
558,Lorenzo Colombo,Monza,10,753,75,69.7,8.4,9,80,3,1,31,0,1.40,11,5,+6,+0.72,+1.82,10.0,8.3,+1.7,+0.21,+0.63
559,Lorenzo Colombo,Milan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Andrea Colpani,Monza,12,890,74,82.4,9.9,12,74,1,0,0.0,0,1.42,10,8,+2,+0.20,+0.20,10.8,9.9,+0.8,+0.08,+0.40
561,Levi Colwill,Chelsea,11,934,85,86.5,10.4,11,85,9,0,0.0,0,1.36,14,12,+2,+0.19,-1.66,18.7,11.3,+7.4,+0.71,-1.04
562,Kingsley Coman,Bayern Munich,9,680,76,68.7,7.6,9,76,1,0,0.0,1,2.78,25,4,+21,+2.78,-0.70,21.0,4.3,+16.7,+2.22,+0.08
563,Eray Comert,Nantes,9,750,83,69.4,8.3,8,89,7,1,37,0,1.44,12,14,-2,-0.24,+0.85,10.9,14.4,-3.5,-0.42,+0.44
564,Santi Comesana,Villarreal,8,297,37,25.4,3.3,3,68,0,5,19,5,1.38,3,4,-1,-0.30,+0.21,4.0,6.2,-2.2,-0.67,-0.19
565,Pietro Comuzzo,Fiorentina,2,5,3,0.5,0.1,0,0.0,0,2,3,10,3.00,1,0,+1,+18.00,+17.75,0.7,0.6,+0.2,+2.88,+3.19
566,Alois Confais,Le Havre,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,Andrea Consigli,Sassuolo,10,900,90,83.3,10.0,10,90,10,0,0.0,0,0.90,10,15,-5,-0.50,-0.50,11.0,17.2,-6.1,-0.61,-0.05
568,Bambase Conte,Hoffenheim,2,4,2,0.4,0.0,0,0.0,0,2,2,0,0.50,0,0,0,0.00,-0.27,0.0,0.1,-0.1,-1.33,-1.29
569,Nikita Contini Baranovsky,Napoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,Lewis Cook,Bournemouth,8,613,77,56.8,6.8,7,81,5,1,45,0,0.63,6,14,-8,-1.17,+0.37,8.1,13.7,-5.5,-0.81,+0.13
572,Copete,Mallorca,5,384,77,35.6,4.3,5,77,3,0,0.0,6,0.40,4,8,-4,-0.94,-0.68,5.7,6.9,-1.1,-0.27,+0.09
573,Diego Coppola,Hellas Verona,5,285,57,26.4,3.2,3,80,2,2,23,7,0.80,2,5,-3,-0.95,-0.27,1.7,4.8,-3.1,-0.99,-0.23
574,Tommaso Corazza,Bologna,6,148,25,13.7,1.6,1,67,0,5,16,6,1.50,2,1,+1,+0.61,+0.41,2.7,2.2,+0.4,+0.27,+0.06
575,Jeppe Corfitzen,Lecce,1,9,9,0.8,0.1,0,0.0,0,1,9,8,0.00,0,2,-2,-20.00,-19.92,0.0,1.0,-0.9,-9.35,-8.85
576,Jack Cork,Burnley,1,17,17,1.6,0.2,0,0.0,0,1,17,9,0.00,1,0,+1,+5.29,+7.16,0.6,0.1,+0.5,+2.48,+3.54
577,Maxwel Cornet,West Ham,1,1,1,0.1,0.0,0,0.0,0,1,1,8,1.00,0,0,0,0.00,+0.08,0.0,0.0,0.0,0.00,+0.39
578,Jesus Corona,Sevilla,2,17,9,1.6,0.2,0,0.0,0,2,9,1,0.00,1,0,+1,+5.29,+5.29,0.1,0.0,0.0,+0.12,+0.53
579,Angel Correa,Atlético Madrid,9,283,31,26.2,3.1,1,90,1,8,24,0,2.33,12,5,+7,+2.23,+1.10,7.4,1.9,+5.5,+1.74,+0.94
580,Joaquin Correa,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,Joaquin Correa,Marseille,6,287,48,29.0,3.2,4,64,0,2,15,0,0.50,3,5,-2,-0.63,-0.76,4.1,3.3,+0.8,+0.24,-0.66
582,Thierry Correia,Valencia,12,929,77,79.4,10.3,12,77,6,0,0.0,0,1.50,15,14,+1,+0.10,+1.22,12.8,11.0,+1.7,+0.17,+0.49
583,Oscar Cortes,Lens,2,9,5,0.8,0.1,0,0.0,0,2,5,5,2.00,1,0,+1,+10.00,+10.08,0.9,0.4,+0.6,+5.54,+5.25
584,Alessandro Cortinovis,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,Danny da Costa,Mainz 05,9,638,71,64.4,7.1,7,79,4,2,44,2,0.78,9,15,-6,-0.85,+0.94,5.9,8.8,-2.9,-0.41,+0.35
586,David Pereira da Costa,Lens,4,52,13,4.8,0.6,0,0.0,0,4,13,1,1.00,2,2,0,0.00,0.00,0.6,2.4,-1.8,-3.14,-3.64
587,Jaume Costa,Mallorca,12,584,49,54.1,6.5,6,72,3,6,25,0,0.75,5,12,-7,-1.08,-1.26,7.9,10.4,-2.5,-0.38,-0.12
588,Joao Costa,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Logan Costa,Toulouse,12,999,83,92.5,11.1,11,88,10,1,33,0,1.00,12,13,-1,-0.09,+2.13,11.1,19.9,-8.8,-0.79,+1.28
590,Samu Costa,Mallorca,12,890,74,82.4,9.9,9,87,7,3,37,0,0.75,9,15,-6,-0.61,-0.61,10.1,15.4,-5.3,-0.54,-1.21
591,Benoit Costil,Salernitana,1,90,90,8.3,1.0,1,90,1,0,0.0,11,1.00,2,2,0,0.00,+1.45,1.5,1.7,-0.1,-0.13,+1.05
592,Gregoire Coudert,Brest,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,Vladimir Coufal,West Ham,12,1076,90,99.6,12.0,12,90,11,0,0.0,0,1.42,21,22,-1,-0.08,-0.08,17.6,22.2,-4.7,-0.39,-0.78
594,Lassana Coulibaly,Salernitana,8,593,74,54.9,6.6,7,84,5,1,8,0,0.50,5,9,-4,-0.61,+1.61,3.6,9.0,-5.4,-0.82,+0.61
595,Mamadou Coulibaly,Salernitana,1,3,3,0.3,0.0,0,0.0,0,1,3,1,1.00,0,0,0,0.00,+1.34,0.0,0.0,0.0,-0.55,+0.55
596,Philippe Coutinho,Aston Villa,2,25,13,2.3,0.3,0,0.0,0,2,13,0,1.50,1,1,0,0.00,-1.02,0.9,0.6,+0.3,+1.16,+0.53
598,Yan Couto,Girona,12,744,62,63.6,8.3,8,81,5,4,24,1,2.58,18,13,+5,+0.60,-1.51,15.6,9.4,+6.2,+0.75,+0.32
599,Conor Coventry,West Ham,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,Nicolas Cozza,Wolfsburg,5,213,43,21.5,2.4,2,74,0,3,22,3,1.40,3,6,-3,-1.27,-1.04,3.0,2.2,+0.8,+0.34,+0.62
601,Alessio Cragno,Sassuolo,2,180,90,16.7,2.0,2,90,2,0,0.0,9,1.50,6,6,0,0.00,+0.50,2.8,4.0,-1.1,-0.57,+0.05
602,Aaron Cresswell,West Ham,2,85,43,7.9,0.9,1,84,0,1,1,5,1.50,0,1,-1,-1.06,-1.06,0.6,0.8,-0.2,-0.18,+0.22
603,Bryan Cristante,Roma,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,1.50,22,14,+8,+0.67,0.0,16.6,11.2,+5.5,+0.46,0.0
604,Cristian,Valencia,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,Juan Cruz Armada,Osasuna,8,653,82,55.8,7.3,7,90,7,1,23,3,1.25,7,12,-5,-0.69,-0.52,7.7,11.2,-3.5,-0.48,-0.40
606,Juan Cruz,Hellas Verona,2,85,43,7.9,0.9,1,57,0,1,28,7,0.50,0,0,0,0.00,+0.81,0.3,0.5,-0.2,-0.22,+0.65
607,Juan Cruz,Betis,4,69,17,5.9,0.8,0,0.0,0,4,17,7,1.25,0,1,-1,-1.30,-1.47,0.5,2.1,-1.6,-2.03,-2.18
608,Juan Cuadrado,Inter,4,101,25,9.4,1.1,0,0.0,0,4,25,1,2.50,2,0,+2,+1.78,-0.15,2.1,0.7,+1.5,+1.31,-0.05
609,Pau Cubarsi,Barcelona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,Marc Cucurella,Chelsea,6,485,81,44.9,5.4,5,88,4,1,45,5,1.83,15,8,+7,+1.30,+1.60,11.9,6.9,+4.9,+0.91,+0.11
611,Ivan Cuellar,Mallorca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,Jorge Cuenca,Villarreal,7,547,78,46.8,6.1,6,90,6,1,7,4,1.00,9,13,-4,-0.66,-0.37,7.6,12.1,-4.6,-0.75,-0.42
613,Josh Cullen,Burnley,10,839,84,77.7,9.3,10,84,8,0,0.0,1,0.40,8,22,-14,-1.50,+1.11,7.6,18.1,-10.5,-1.13,-0.55
614,Matheus Cunha,Wolves,12,981,82,90.8,10.9,12,82,5,0,0.0,0,1.25,14,18,-4,-0.37,-0.37,13.7,16.8,-3.1,-0.29,-0.31
615,Marvin Cuni,Frosinone,10,393,39,36.4,4.4,5,63,0,5,16,2,0.90,7,5,+2,+0.46,+1.11,5.6,6.8,-1.3,-0.29,+0.13
616,Eric Curbelo,Las Palmas,1,90,90,7.7,1.0,1,90,1,0,0.0,10,0.00,0,2,-2,-2.00,-2.08,0.7,1.7,-1.0,-0.98,-0.80
617,Tomas Cvancara,M'Gladbach,10,503,50,50.8,5.6,5,76,1,5,25,0,1.30,14,13,+1,+0.18,+0.36,9.7,11.6,-1.9,-0.34,-0.55
618,Francesco D'Alessio,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,Danilo D'Ambrosio,Monza,8,459,57,42.5,5.1,5,76,2,3,27,1,1.75,8,3,+5,+0.98,+1.42,7.2,5.4,+1.8,+0.36,+0.60
620,Luigi D'Avino,Napoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,Giovanni Daffara,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,Finn Dahmen,Augsburg,11,990,90,100.0,11.0,11,90,11,0,0.0,0,1.18,20,23,-3,-0.27,0.0,16.4,16.3,+0.1,+0.01,0.0
624,Mahmoud Dahoud,Brighton,8,407,51,37.7,4.5,5,72,0,3,16,4,2.25,10,4,+6,+1.33,+1.59,7.2,3.9,+3.4,+0.74,+0.69
625,Ameen Al-Dakhil,Burnley,10,855,86,79.2,9.5,10,86,9,0,0.0,0,0.40,8,22,-14,-1.47,+1.33,8.1,17.4,-9.3,-0.97,+0.16
626,Christian Dalle Mura,Fiorentina,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,Thijs Dallinga,Toulouse,12,783,65,72.5,8.7,9,78,3,3,27,0,1.00,8,10,-2,-0.23,+0.07,8.5,16.1,-7.6,-0.87,+0.05
628,Diogo Dalot,Manchester Utd,11,925,84,85.6,10.3,10,90,10,1,25,1,1.64,12,15,-3,-0.29,-0.29,13.6,15.5,-1.9,-0.18,-0.50
629,Mikkel Damsgaard,Brentford,2,54,27,5.0,0.6,0,0.0,0,2,27,0,2.00,1,0,+1,+1.67,+1.58,1.8,0.6,+1.2,+1.98,+1.58
630,Flavius Daniliuc,Salernitana,6,294,49,27.2,3.3,3,73,1,3,25,2,0.33,2,8,-6,-1.84,-0.69,2.5,6.9,-4.4,-1.35,-0.35
631,Danilo,Nott'ham Forest,6,337,56,31.2,3.7,4,71,0,2,27,0,1.50,5,8,-3,-0.80,-0.68,3.6,5.9,-2.3,-0.62,-0.24
632,Danilo,Juventus,8,720,90,66.7,8.0,8,90,8,0,0.0,0,2.13,14,6,+8,+1.00,0.00,12.1,5.8,+6.3,+0.79,-0.66
633,Arnaut Danjuma,Everton,8,373,47,34.5,4.1,3,90,2,5,21,4,0.50,2,8,-6,-1.45,-1.83,5.2,6.2,-1.0,-0.24,-0.64
634,Kevin Danso,Lens,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,1.33,13,13,0,0.00,0.0,17.0,13.1,+3.9,+0.33,0.0
635,Dante,Nice,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,2.17,13,4,+9,+0.75,0.0,16.7,8.7,+8.0,+0.67,0.0
636,Mohammed Daramy,Reims,11,634,58,58.7,7.0,7,76,1,4,26,0,1.82,11,9,+2,+0.28,+0.28,11.1,6.9,+4.2,+0.60,+1.05
637,Sergi Darder,Mallorca,10,674,67,62.4,7.5,6,85,3,4,41,0,0.80,10,13,-3,-0.40,+0.26,9.2,11.9,-2.7,-0.36,-0.10
638,Achraf Dari,Brest,4,121,30,12.2,1.3,1,90,1,3,10,6,1.00,0,2,-2,-1.49,-1.49,0.9,2.6,-1.7,-1.23,-1.55
639,Matteo Darmian,Inter,11,826,75,76.5,9.2,8,89,6,3,38,1,2.73,24,4,+20,+2.18,+1.12,20.4,6.0,+14.4,+1.56,+0.89
640,Lukas Daschner,Bochum,8,215,27,21.7,2.4,1,80,0,7,19,3,0.50,3,5,-2,-0.84,+0.56,6.9,4.1,+2.8,+1.18,+2.18
641,Josh Dasilva,Brentford,1,10,10,0.9,0.1,0,0.0,0,1,10,1,3.00,0,0,0,0.00,-0.17,0.0,0.1,-0.1,-0.67,-1.16
642,David Datro Fofana,Union Berlin,10,562,56,56.8,6.2,7,64,1,3,38,0,0.60,4,15,-11,-1.76,-0.92,6.8,8.7,-1.8,-0.29,+0.25
643,Jonathan David,Lille,12,909,76,84.2,10.1,10,89,6,2,10,0,1.67,12,11,+1,+0.10,-1.48,14.7,7.8,+6.9,+0.69,+1.18
644,Adam Davies,Sheffield Utd,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,Alphonso Davies,Bayern Munich,11,865,79,87.4,9.6,10,85,8,1,16,0,2.64,33,7,+26,+2.71,-2.33,27.9,7.3,+20.6,+2.15,-0.33
646,Ben Davies,Tottenham,6,182,30,16.9,2.0,2,68,1,4,12,4,2.50,3,2,+1,+0.49,-0.31,1.9,2.8,-1.0,-0.47,-0.63
647,Tom Davies,Sheffield Utd,3,60,20,5.6,0.7,0,0.0,0,3,20,1,0.00,0,5,-5,-7.50,-6.09,0.6,2.5,-1.9,-2.88,-1.59
648,Pawel Dawidowicz,Hellas Verona,10,794,79,73.5,8.8,10,79,8,0,0.0,0,0.80,5,10,-5,-0.57,+0.69,5.2,12.9,-7.7,-0.87,-0.20
650,Craig Dawson,Wolves,12,1060,88,98.1,11.8,12,88,11,0,0.0,0,1.25,16,20,-4,-0.34,-0.34,16.1,19.4,-3.3,-0.28,-1.15
