,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
1174,Edgar Ié,pt POR,DF,Lille,Ligue 1,23.0,1994.0,35.0,35.0,3146.0,35.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.9,0.9,0.5,1.3,55.0,131.0,53.0,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.04,0.02,0.04
1175,Julien Ielsch,fr FRA,"MF,DF",Amiens,Ligue 1,34.0,1983.0,11.0,7.0,616.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.5,0.7,5.0,27.0,13.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
1176,Pietro Iemmello,it ITA,FW,Benevento,Serie A,25.0,1992.0,16.0,12.0,880.0,9.8,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,3.2,2.4,1.5,3.8,18.0,11.0,50.0,0.2,0.1,0.31,0.1,0.2,0.33,0.15,0.47,0.24,0.39
1177,Kelechi Iheanacho,ng NGA,"FW,MF",Leicester City,Premier League,20.0,1996.0,21.0,7.0,830.0,9.2,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,4.1,4.1,2.3,6.3,21.0,26.0,54.0,0.33,0.33,0.65,0.33,0.65,0.44,0.25,0.69,0.44,0.69
1178,Jordan Ikoko,cd COD,DF,Guingamp,Ligue 1,23.0,1994.0,28.0,26.0,2420.0,26.9,0.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.7,2.6,76.0,105.0,105.0,0.0,0.07,0.07,0.0,0.07,0.04,0.06,0.1,0.04,0.1
1179,Jonathan Ikone,fr FRA,"MF,FW",Montpellier,Ligue 1,19.0,1998.0,18.0,12.0,998.0,11.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,1.4,2.3,48.0,40.0,85.0,0.09,0.09,0.18,0.09,0.18,0.08,0.12,0.21,0.08,0.21
1180,Josip Iličić,si SVN,"MF,FW",Atalanta,Serie A,29.0,1988.0,31.0,21.0,2002.0,22.2,11.0,6.0,17.0,9.0,2.0,2.0,3.0,0.0,9.0,7.5,7.2,14.7,107.0,164.0,240.0,0.49,0.27,0.76,0.4,0.67,0.41,0.33,0.73,0.34,0.66
1181,Asier Illarramendi,es ESP,MF,Real Sociedad,La Liga,27.0,1990.0,36.0,35.0,3163.0,35.1,7.0,5.0,12.0,7.0,0.0,0.0,10.0,1.0,2.9,2.9,2.3,5.1,71.0,305.0,33.0,0.2,0.14,0.34,0.2,0.34,0.08,0.06,0.15,0.08,0.15
1182,Jules Iloki,fr FRA,"MF,FW",Nantes,Ligue 1,25.0,1992.0,26.0,14.0,1421.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,2.4,4.1,41.0,45.0,147.0,0.0,0.0,0.0,0.0,0.0,0.11,0.15,0.26,0.11,0.26
1183,Stefan Ilsanker,at AUT,"DF,MF",RB Leipzig,Bundesliga,28.0,1989.0,21.0,14.0,1289.0,14.3,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.8,0.8,0.9,1.7,10.0,97.0,21.0,0.0,0.07,0.07,0.0,0.07,0.06,0.06,0.12,0.06,0.12
1184,Giannelli Imbula,cd COD,MF,Toulouse,Ligue 1,24.0,1992.0,28.0,28.0,2243.0,24.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,1.6,1.6,2.1,3.7,74.0,159.0,40.0,0.04,0.04,0.08,0.04,0.08,0.06,0.08,0.15,0.06,0.15
1185,Ciro Immobile,it ITA,FW,Lazio,Serie A,27.0,1990.0,33.0,33.0,2683.0,29.8,29.0,6.0,35.0,22.0,7.0,8.0,3.0,1.0,20.7,14.4,6.6,20.9,77.0,47.0,259.0,0.97,0.2,1.17,0.74,0.94,0.69,0.22,0.91,0.48,0.7
1186,Emmanuel Imorou,bj BEN,DF,Caen,Ligue 1,28.0,1988.0,1.0,0.0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1187,Tom Ince,eng ENG,"MF,FW",Huddersfield,Premier League,25.0,1992.0,33.0,27.0,2452.0,27.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.4,6.4,1.4,7.8,57.0,60.0,125.0,0.07,0.0,0.07,0.07,0.07,0.24,0.05,0.29,0.24,0.29
1188,Svante Ingelsson,se SWE,MF,Udinese,Serie A,19.0,1998.0,7.0,3.0,325.0,3.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.5,8.0,11.0,13.0,0.28,0.28,0.55,0.28,0.55,0.1,0.05,0.15,0.1,0.15
1189,Roberto Inglese,it ITA,FW,Chievo,Serie A,25.0,1991.0,34.0,33.0,2782.0,30.9,12.0,1.0,13.0,11.0,1.0,2.0,3.0,0.0,8.8,7.3,2.4,9.6,46.0,44.0,211.0,0.39,0.03,0.42,0.36,0.39,0.29,0.08,0.36,0.23,0.31
1190,Danny Ings,eng ENG,FW,Liverpool,Premier League,25.0,1992.0,8.0,3.0,267.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1,1.1,0.1,1.3,2.0,9.0,23.0,0.34,0.0,0.34,0.34,0.34,0.38,0.05,0.42,0.38,0.42
1191,Andrés Iniesta,es ESP,MF,Barcelona,La Liga,33.0,1984.0,30.0,25.0,1824.0,20.3,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,1.8,2.4,71.0,219.0,75.0,0.05,0.1,0.15,0.05,0.15,0.03,0.09,0.12,0.03,0.12
1192,Lorenzo Insigne,it ITA,FW,Napoli,Serie A,26.0,1991.0,37.0,36.0,3090.0,34.3,8.0,11.0,19.0,7.0,1.0,1.0,4.0,0.0,14.4,13.5,12.6,26.2,206.0,186.0,674.0,0.23,0.32,0.55,0.2,0.52,0.42,0.37,0.78,0.39,0.76
1193,Emiliano Insúa,ar ARG,DF,Stuttgart,Bundesliga,28.0,1989.0,25.0,24.0,2106.0,23.4,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,1.9,2.3,68.0,63.0,91.0,0.0,0.09,0.09,0.0,0.09,0.02,0.08,0.1,0.02,0.1
1194,Pablo Insua,es ESP,DF,Schalke 04,Bundesliga,23.0,1993.0,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1196,Takashi Inui,jp JPN,"MF,FW",Eibar,La Liga,29.0,1988.0,34.0,31.0,2631.0,29.2,5.0,2.0,7.0,5.0,0.0,0.0,4.0,0.0,4.6,4.6,1.9,6.5,99.0,68.0,217.0,0.17,0.07,0.24,0.17,0.24,0.16,0.06,0.22,0.16,0.22
1197,Artur Ioniță,md MDA,MF,Cagliari,Serie A,26.0,1990.0,36.0,31.0,2669.0,29.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,2.1,2.1,1.7,3.9,27.0,83.0,121.0,0.0,0.07,0.07,0.0,0.07,0.07,0.06,0.13,0.07,0.13
1198,Gorka Iraizoz,es ESP,GK,Girona,La Liga,36.0,1981.0,9.0,8.0,765.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1199,Stephen Ireland,ie IRL,"MF,FW",Stoke City,Premier League,30.0,1986.0,4.0,1.0,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.4,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.28,0.25,0.28
1200,Carlos Isaac,es ESP,DF,Atlético Madrid,La Liga,19.0,1998.0,1.0,1.0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
1201,Alexander Isak,se SWE,"FW,MF",Dortmund,Bundesliga,17.0,1999.0,5.0,1.0,119.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,0.9,3.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.56,0.13,0.69,0.56,0.69
1202,Isco,es ESP,MF,Real Madrid,La Liga,25.0,1992.0,30.0,21.0,1774.0,19.7,7.0,7.0,14.0,7.0,0.0,0.0,1.0,0.0,5.4,5.4,6.3,11.8,136.0,220.0,229.0,0.36,0.36,0.71,0.36,0.71,0.28,0.32,0.6,0.28,0.6
1203,Tatsuya Ito,jp JPN,"MF,FW",Hamburger SV,Bundesliga,20.0,1997.0,20.0,12.0,1012.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,1.2,2.1,60.0,45.0,111.0,0.0,0.18,0.18,0.0,0.18,0.08,0.11,0.19,0.08,0.19
1204,Gian-Luca Itter,de GER,DF,Wolfsburg,Bundesliga,18.0,1999.0,5.0,5.0,412.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,12.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
1205,Manuel Iturra,cl CHI,MF,Málaga,La Liga,33.0,1984.0,20.0,18.0,1583.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,0.7,1.2,5.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.07,0.02,0.07
1206,Ander Iturraspe,es ESP,MF,Athletic Club,La Liga,28.0,1989.0,30.0,20.0,1904.0,21.2,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2,0.2,2.0,2.2,12.0,124.0,25.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.1,0.01,0.1
1207,Ivi,es ESP,"MF,FW",Levante,La Liga,23.0,1994.0,29.0,17.0,1762.0,19.6,4.0,3.0,7.0,3.0,1.0,1.0,3.0,0.0,2.7,1.9,2.6,4.5,62.0,82.0,119.0,0.2,0.15,0.36,0.15,0.31,0.14,0.13,0.27,0.1,0.23
1208,Alex Iwobi,ng NGA,"MF,FW",Arsenal,Premier League,21.0,1996.0,26.0,22.0,1830.0,20.3,3.0,5.0,8.0,3.0,0.0,0.0,1.0,0.0,3.9,3.9,3.5,7.3,93.0,138.0,146.0,0.15,0.25,0.39,0.15,0.39,0.19,0.17,0.36,0.19,0.36
1209,José Izquierdo,co COL,"MF,FW",Brighton,Premier League,25.0,1992.0,32.0,23.0,1984.0,22.0,5.0,3.0,8.0,5.0,0.0,0.0,2.0,0.0,3.8,3.8,2.2,5.9,67.0,36.0,161.0,0.23,0.14,0.36,0.23,0.36,0.17,0.1,0.27,0.17,0.27
1210,Armando Izzo,it ITA,DF,Genoa,Serie A,25.0,1992.0,16.0,16.0,1387.0,15.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.2,1.1,24.0,57.0,12.0,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07
1211,Koo Ja-cheol,kr KOR,MF,Augsburg,Bundesliga,28.0,1989.0,28.0,23.0,2046.0,22.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,3.1,3.1,1.0,4.0,20.0,68.0,70.0,0.09,0.0,0.09,0.09,0.09,0.14,0.04,0.18,0.14,0.18
1212,Paul Jaeckel,de GER,DF,Wolfsburg,Bundesliga,19.0,1998.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.4,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13
1213,Phil Jagielka,eng ENG,DF,Everton,Premier League,34.0,1982.0,25.0,23.0,2065.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.0,0.5,4.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
1214,Kilian Jakob,de GER,FW,Augsburg,Bundesliga,19.0,1998.0,1.0,1.0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25
1215,Eldin Jakupović,ch SUI,GK,Leicester City,Premier League,32.0,1984.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1216,Christophe Jallet,fr FRA,DF,Nice,Ligue 1,33.0,1983.0,15.0,13.0,1174.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.7,0.9,32.0,78.0,91.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
1217,Ablie Jallow,gm GAM,FW,Metz,Ligue 1,18.0,1998.0,2.0,2.0,129.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.9,1.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.63,0.67,0.04,0.67
1218,Matty James,eng ENG,MF,Leicester City,Premier League,26.0,1991.0,13.0,11.0,993.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.1,1.5,7.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.12,0.01,0.13,0.12,0.13
1219,Vasilije Janjicic,ch SUI,MF,Hamburger SV,Bundesliga,18.0,1998.0,7.0,3.0,320.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,3.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05
1220,Christoph Janker,de GER,"DF,MF",Augsburg,Bundesliga,32.0,1985.0,5.0,0.0,78.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,Saidy Janko,gm GAM,DF,Saint-Étienne,Ligue 1,21.0,1995.0,21.0,16.0,1422.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.8,1.0,58.0,61.0,79.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
1223,Jakub Jankto,cz CZE,"MF,FW",Udinese,Serie A,21.0,1996.0,36.0,28.0,2654.0,29.5,4.0,4.0,8.0,4.0,0.0,0.0,5.0,0.0,4.3,4.3,5.9,10.2,78.0,140.0,199.0,0.14,0.14,0.27,0.14,0.27,0.14,0.2,0.34,0.14,0.34
1224,Daryl Janmaat,nl NED,DF,Watford,Premier League,28.0,1989.0,23.0,21.0,1820.0,20.2,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,1.8,1.8,1.0,2.8,29.0,107.0,55.0,0.15,0.0,0.15,0.15,0.15,0.09,0.05,0.14,0.09,0.14
1225,Vincent Janssen,nl NED,DF,Tottenham,Premier League,23.0,1994.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,Tony Jantschke,de GER,DF,M'Gladbach,Bundesliga,27.0,1990.0,13.0,8.0,727.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,14.0,33.0,18.0,0.0,0.12,0.12,0.0,0.12,0.01,0.02,0.03,0.01,0.03
1227,Adnan Januzaj,be BEL,FW,Real Sociedad,La Liga,22.0,1995.0,28.0,18.0,1573.0,17.5,3.0,5.0,8.0,3.0,0.0,0.0,4.0,0.0,6.3,6.3,5.5,11.8,104.0,68.0,156.0,0.17,0.29,0.46,0.17,0.46,0.36,0.32,0.68,0.36,0.68
1228,Nicolas Janvier,fr FRA,MF,Rennes,Ligue 1,18.0,1998.0,3.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,Paweł Jaroszyński,pl POL,DF,Chievo,Serie A,22.0,1994.0,11.0,9.0,809.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.4,15.0,24.0,32.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
1230,Rune Jarstein,no NOR,GK,Hertha BSC,Bundesliga,32.0,1984.0,31.0,31.0,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231,Jason,es ESP,"FW,MF",Levante,La Liga,23.0,1994.0,27.0,22.0,1786.0,19.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,2.6,2.6,2.7,5.3,48.0,55.0,137.0,0.05,0.1,0.15,0.05,0.15,0.13,0.14,0.27,0.13,0.27
1232,Bakery Jatta,gm GAM,"MF,FW",Hamburger SV,Bundesliga,19.0,1998.0,10.0,3.0,297.0,3.3,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.1,1.0,11.0,5.0,31.0,0.0,0.3,0.3,0.0,0.3,0.27,0.04,0.31,0.27,0.31
1233,Corentin Jean,fr FRA,"FW,MF",Toulouse,Ligue 1,22.0,1995.0,33.0,18.0,1688.0,18.8,1.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,2.8,4.7,53.0,41.0,150.0,0.05,0.11,0.16,0.05,0.16,0.11,0.15,0.25,0.11,0.25
1234,Benjamin Jeannot,fr FRA,FW,Dijon,Ligue 1,25.0,1992.0,24.0,14.0,1407.0,15.6,4.0,1.0,5.0,4.0,0.0,0.0,4.0,0.0,3.4,3.4,1.5,4.9,11.0,34.0,81.0,0.26,0.06,0.32,0.26,0.32,0.22,0.1,0.31,0.22,0.31
1235,Tin Jedvaj,hr CRO,DF,Leverkusen,Bundesliga,21.0,1995.0,10.0,6.0,599.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,12.0,40.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
1236,Jemerson,br BRA,DF,Monaco,Ligue 1,24.0,1992.0,33.0,33.0,2855.0,31.7,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,1.9,1.9,0.2,2.1,9.0,59.0,1.0,0.06,0.0,0.06,0.06,0.06,0.06,0.01,0.07,0.06,0.07
1237,Jesé,es ESP,"FW,MF",Stoke City,Premier League,24.0,1993.0,13.0,8.0,614.0,6.8,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1.6,19.0,14.0,51.0,0.15,0.15,0.29,0.15,0.29,0.13,0.1,0.23,0.13,0.23
1238,Gabriel Jesus,br BRA,FW,Manchester City,Premier League,20.0,1997.0,29.0,19.0,1668.0,18.5,13.0,3.0,16.0,13.0,0.0,2.0,6.0,0.0,13.8,12.2,2.1,14.3,28.0,49.0,181.0,0.7,0.16,0.86,0.7,0.86,0.74,0.11,0.86,0.66,0.77
1239,Juan Jesus,br BRA,DF,Roma,Serie A,26.0,1991.0,22.0,18.0,1658.0,18.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.5,0.5,0.2,0.6,7.0,73.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
1240,Álvaro Jiménez,es ESP,"MF,FW",Getafe,La Liga,22.0,1995.0,13.0,5.0,529.0,5.9,1.0,1.0,2.0,1.0,0.0,0.0,4.0,1.0,0.5,0.5,0.7,1.2,18.0,17.0,40.0,0.17,0.17,0.34,0.17,0.34,0.09,0.12,0.2,0.09,0.2
1241,Joaquín,es ESP,"MF,FW",Betis,La Liga,36.0,1981.0,35.0,29.0,2479.0,27.5,4.0,7.0,11.0,4.0,0.0,0.0,7.0,0.0,3.8,3.8,6.2,10.0,88.0,138.0,183.0,0.15,0.25,0.4,0.15,0.4,0.14,0.22,0.36,0.14,0.36
1242,Aron Jóhannsson,us USA,"MF,FW",Werder Bremen,Bundesliga,26.0,1990.0,12.0,2.0,276.0,3.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,2.4,5.0,13.0,24.0,0.33,0.0,0.33,0.33,0.33,0.47,0.32,0.79,0.47,0.79
1243,Fabian Johnson,us USA,"MF,DF",M'Gladbach,Bundesliga,29.0,1987.0,10.0,5.0,465.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,1.7,5.0,8.0,15.0,0.19,0.0,0.19,0.19,0.19,0.19,0.14,0.33,0.19,0.33
1244,Glen Johnson,eng ENG,DF,Stoke City,Premier League,32.0,1984.0,9.0,7.0,547.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.2,0.3,5.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
1245,Karl-Johan Johnsson,se SWE,GK,Guingamp,Ligue 1,27.0,1990.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1246,Miloš Jojić,rs SRB,MF,Köln,Bundesliga,25.0,1992.0,25.0,17.0,1459.0,16.2,2.0,5.0,7.0,2.0,0.0,0.0,3.0,0.0,2.7,2.7,6.2,8.9,34.0,72.0,76.0,0.12,0.31,0.43,0.12,0.43,0.16,0.39,0.55,0.16,0.55
1248,Jonathas,br BRA,FW,Hannover 96,Bundesliga,28.0,1989.0,12.0,7.0,634.0,7.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,0.0,2.9,2.1,1.6,3.7,8.0,11.0,34.0,0.43,0.43,0.85,0.28,0.71,0.41,0.23,0.64,0.29,0.53
1249,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,25.0,1992.0,23.0,23.0,1973.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.5,13.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
1250,Nigel de Jong,nl NED,MF,Mainz 05,Bundesliga,32.0,1984.0,11.0,10.0,737.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.2,0.2,0.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
1251,Jony,es ESP,"FW,MF",Málaga,La Liga,26.0,1991.0,5.0,1.0,217.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.5,11.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11,0.23,0.12,0.23
1252,Joan Jordán,es ESP,MF,Eibar,La Liga,23.0,1994.0,35.0,25.0,2427.0,27.0,6.0,4.0,10.0,5.0,1.0,2.0,2.0,1.0,4.1,2.6,3.1,5.7,42.0,130.0,109.0,0.22,0.15,0.37,0.19,0.33,0.15,0.12,0.27,0.1,0.21
1253,Jorge,br BRA,DF,Monaco,Ligue 1,21.0,1996.0,22.0,22.0,1920.0,21.3,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,0.2,0.2,1.9,2.1,60.0,84.0,115.0,0.05,0.09,0.14,0.05,0.14,0.01,0.09,0.1,0.01,0.1
1254,Jorginho,it ITA,MF,Napoli,Serie A,25.0,1991.0,33.0,33.0,2650.0,29.4,2.0,3.0,5.0,1.0,1.0,2.0,5.0,0.0,2.1,0.4,4.1,4.6,36.0,398.0,32.0,0.07,0.1,0.17,0.03,0.14,0.07,0.14,0.21,0.01,0.16
1255,Willian José,br BRA,FW,Real Sociedad,La Liga,25.0,1991.0,34.0,32.0,2770.0,30.8,15.0,4.0,19.0,12.0,3.0,4.0,4.0,0.0,11.1,7.9,4.6,12.5,22.0,59.0,175.0,0.49,0.13,0.62,0.39,0.52,0.36,0.15,0.51,0.26,0.41
1256,Joselu,es ESP,FW,Newcastle Utd,Premier League,27.0,1990.0,30.0,19.0,1712.0,19.0,4.0,1.0,5.0,4.0,0.0,1.0,2.0,0.0,6.0,5.2,1.2,6.4,5.0,41.0,107.0,0.21,0.05,0.26,0.21,0.26,0.31,0.06,0.38,0.27,0.34
1257,Yann Jouffre,fr FRA,"FW,MF",Metz,Ligue 1,33.0,1984.0,4.0,3.0,275.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.5,4.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.02,0.15,0.17,0.02,0.17
1258,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,21.0,1996.0,16.0,16.0,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.1,0.4,15.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
1259,Stevan Jovetić,me MNE,FW,Monaco,Ligue 1,27.0,1989.0,15.0,7.0,753.0,8.4,8.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,5.4,5.4,0.4,5.8,19.0,32.0,62.0,0.96,0.12,1.08,0.96,1.08,0.65,0.05,0.7,0.65,0.7
1260,Luka Jović,rs SRB,FW,Eint Frankfurt,Bundesliga,19.0,1997.0,22.0,9.0,936.0,10.4,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,8.1,8.1,1.3,9.4,8.0,13.0,71.0,0.77,0.1,0.87,0.77,0.87,0.78,0.12,0.9,0.78,0.9
1261,Jozabed,es ESP,MF,Celta Vigo,La Liga,26.0,1991.0,24.0,18.0,1473.0,16.4,0.0,4.0,4.0,0.0,0.0,0.0,7.0,0.0,1.7,1.7,2.4,4.2,24.0,111.0,60.0,0.0,0.24,0.24,0.0,0.24,0.11,0.15,0.26,0.11,0.26
1262,Juanfran,es ESP,DF,La Coruña,La Liga,28.0,1988.0,35.0,34.0,3057.0,34.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.3,1.3,3.9,5.2,96.0,157.0,164.0,0.0,0.03,0.03,0.0,0.03,0.04,0.11,0.15,0.04,0.15
