,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
738,Bamba Dieng,sn SEN,FW,Marseille,Ligue 1,21.0,2000.0,10.8,317.0,7.0,32.0,113.0,175.0,68.0,316.0,17.0,5.0,29.4,12.0,70.6,202.0,1281.0,659.0,24.0,10.0,17.0,25.0,13.0,233.0,82.0
739,Eric Dier,eng ENG,DF,Tottenham,Premier League,27.0,1994.0,34.1,2610.0,421.0,1452.0,1111.0,57.0,23.0,2610.0,2.0,1.0,50.0,1.0,50.0,1737.0,9384.0,5011.0,13.0,13.0,3.0,5.0,2.0,1971.0,6.0
740,Elhadji Dieye,sn SEN,"FW,MF",Saint-Étienne,Ligue 1,19.0,2002.0,0.4,23.0,0.0,4.0,10.0,9.0,4.0,23.0,3.0,1.0,33.3,2.0,66.7,10.0,48.0,24.0,1.0,1.0,0.0,3.0,1.0,12.0,3.0
741,Lucas Digne,fr FRA,DF,Aston Villa,Premier League,28.0,1993.0,14.1,978.0,63.0,285.0,332.0,369.0,21.0,978.0,13.0,3.0,23.1,10.0,76.9,495.0,2252.0,1148.0,34.0,28.0,3.0,13.0,13.0,544.0,121.0
742,Lucas Digne,fr FRA,DF,Everton,Premier League,28.0,1993.0,13.0,829.0,44.0,277.0,305.0,258.0,15.0,829.0,17.0,8.0,47.1,9.0,52.9,356.0,2006.0,936.0,25.0,16.0,1.0,9.0,6.0,389.0,47.0
743,Mitchell Dijks,nl NED,"DF,FW",Bologna,Serie A,28.0,1993.0,7.7,427.0,18.0,147.0,156.0,131.0,13.0,427.0,28.0,12.0,42.9,16.0,57.1,228.0,1373.0,762.0,21.0,13.0,4.0,12.0,4.0,254.0,24.0
744,Javairô Dilrosun,nl NED,"MF,FW",Bordeaux,Ligue 1,23.0,1998.0,19.2,799.0,6.0,63.0,373.0,375.0,43.0,799.0,71.0,46.0,64.8,25.0,35.2,549.0,4359.0,2101.0,72.0,44.0,20.0,38.0,24.0,560.0,107.0
745,Javairô Dilrosun,nl NED,FW,Hertha BSC,Bundesliga,23.0,1998.0,1.5,51.0,1.0,14.0,28.0,11.0,0.0,51.0,4.0,2.0,50.0,2.0,50.0,32.0,258.0,111.0,3.0,4.0,0.0,3.0,3.0,34.0,4.0
746,Federico Dimarco,it ITA,DF,Inter,Serie A,23.0,1997.0,15.9,1365.0,61.0,357.0,583.0,442.0,41.0,1364.0,16.0,10.0,62.5,6.0,37.5,789.0,3964.0,2350.0,54.0,31.0,10.0,14.0,10.0,928.0,116.0
747,Landry Dimata,be BEL,"FW,MF",Espanyol,La Liga,23.0,1997.0,6.0,164.0,8.0,13.0,80.0,72.0,20.0,164.0,10.0,6.0,60.0,4.0,40.0,100.0,468.0,175.0,6.0,7.0,4.0,24.0,10.0,132.0,34.0
748,Stole Dimitrievski,mk MKD,GK,Rayo Vallecano,La Liga,27.0,1993.0,30.8,1015.0,869.0,1008.0,7.0,0.0,0.0,1015.0,0.0,0.0,,0.0,,489.0,3171.0,2173.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0
749,Junior Dina Ebimbe,fr FRA,MF,Paris S-G,Ligue 1,20.0,2000.0,3.5,254.0,3.0,46.0,169.0,41.0,3.0,254.0,10.0,6.0,60.0,4.0,40.0,186.0,745.0,292.0,7.0,7.0,0.0,7.0,6.0,212.0,12.0
750,Tristan Dingomé,cm CMR,"MF,FW",Troyes,Ligue 1,30.0,1991.0,12.0,639.0,8.0,85.0,326.0,235.0,24.0,639.0,14.0,11.0,78.6,3.0,21.4,393.0,1329.0,547.0,5.0,11.0,0.0,15.0,16.0,452.0,74.0
751,Sinaly Diomande,ci CIV,DF,Lyon,Ligue 1,20.0,2001.0,6.4,538.0,55.0,251.0,275.0,13.0,5.0,538.0,2.0,1.0,50.0,1.0,50.0,354.0,1518.0,762.0,0.0,1.0,0.0,5.0,0.0,417.0,0.0
752,Issa Diop,fr FRA,DF,West Ham,Premier League,24.0,1997.0,10.7,572.0,81.0,312.0,254.0,11.0,7.0,572.0,0.0,0.0,,0.0,,311.0,1630.0,859.0,4.0,0.0,0.0,2.0,1.0,353.0,1.0
754,Sofiane Diop,fr FRA,"MF,FW",Monaco,Ligue 1,21.0,2000.0,21.6,1246.0,8.0,116.0,531.0,617.0,85.0,1246.0,83.0,46.0,55.4,37.0,44.6,766.0,4747.0,2114.0,75.0,54.0,26.0,71.0,34.0,890.0,202.0
755,Andy Diouf,fr FRA,MF,Rennes,Ligue 1,18.0,2003.0,0.2,14.0,0.0,7.0,6.0,2.0,1.0,14.0,0.0,0.0,,0.0,,7.0,61.0,28.0,0.0,0.0,0.0,1.0,1.0,7.0,2.0
756,Assane Dioussé,sn SEN,MF,Saint-Étienne,Ligue 1,23.0,1997.0,0.3,35.0,0.0,11.0,24.0,1.0,0.0,35.0,0.0,0.0,,0.0,,17.0,128.0,78.0,1.0,1.0,0.0,1.0,0.0,26.0,1.0
757,Axel Disasi,fr FRA,DF,Monaco,Ligue 1,23.0,1998.0,30.2,2008.0,202.0,855.0,1111.0,56.0,32.0,2008.0,10.0,9.0,90.0,1.0,10.0,1316.0,7236.0,4448.0,27.0,13.0,0.0,8.0,5.0,1373.0,4.0
758,Filippo Distefano,it ITA,FW,Fiorentina,Serie A,17.0,2003.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,100.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
759,Matías Dituro,ar ARG,GK,Celta Vigo,La Liga,34.0,1987.0,38.0,1529.0,1306.0,1516.0,11.0,2.0,0.0,1529.0,0.0,0.0,,0.0,,814.0,4088.0,2700.0,0.0,0.0,0.0,2.0,0.0,719.0,0.0
760,Tiago Djaló,pt POR,DF,Lille,Ligue 1,21.0,2000.0,25.9,1769.0,146.0,755.0,874.0,162.0,23.0,1769.0,20.0,14.0,70.0,6.0,30.0,1117.0,6023.0,3079.0,32.0,20.0,4.0,28.0,9.0,1121.0,24.0
761,Djené,tg TOG,DF,Getafe,La Liga,29.0,1991.0,34.6,1653.0,187.0,779.0,782.0,101.0,12.0,1653.0,18.0,18.0,100.0,0.0,0.0,918.0,4227.0,2118.0,24.0,21.0,0.0,32.0,9.0,879.0,9.0
762,Moussa Djenepo,ml MLI,MF,Southampton,Premier League,23.0,1998.0,5.1,246.0,7.0,32.0,93.0,123.0,26.0,246.0,29.0,12.0,41.4,17.0,58.6,155.0,1221.0,522.0,20.0,8.0,13.0,23.0,9.0,150.0,30.0
763,Koffi Djidji,ci CIV,DF,Torino,Serie A,28.0,1992.0,19.3,1073.0,79.0,416.0,541.0,120.0,10.0,1073.0,13.0,8.0,61.5,5.0,38.5,565.0,2395.0,1169.0,18.0,16.0,2.0,15.0,9.0,591.0,11.0
764,Alexander Djiku,gh GHA,DF,Strasbourg,Ligue 1,26.0,1994.0,29.9,1945.0,175.0,783.0,1044.0,136.0,25.0,1945.0,16.0,7.0,43.8,9.0,56.3,1188.0,6184.0,3325.0,15.0,25.0,0.0,17.0,7.0,1247.0,3.0
765,Bryan Djile Nokoué,cm CMR,"DF,MF",Saint-Étienne,Ligue 1,19.0,2002.0,0.6,40.0,2.0,16.0,16.0,8.0,0.0,40.0,0.0,0.0,,0.0,,19.0,82.0,46.0,1.0,0.0,0.0,1.0,1.0,19.0,2.0
766,Berat Djimsiti,al ALB,DF,Atalanta,Serie A,28.0,1993.0,25.1,1663.0,112.0,645.0,839.0,188.0,24.0,1663.0,6.0,4.0,66.7,2.0,33.3,909.0,3938.0,2025.0,19.0,19.0,0.0,18.0,3.0,1042.0,31.0
767,Ouparine Djoco,sn SEN,GK,Clermont Foot,Ligue 1,23.0,1998.0,23.5,788.0,650.0,785.0,3.0,0.0,0.0,788.0,0.0,0.0,,0.0,,476.0,2740.0,1588.0,0.0,0.0,0.0,1.0,0.0,310.0,0.0
768,Naïs Djouahra,fr FRA,"FW,MF",Real Sociedad,La Liga,21.0,1999.0,2.4,131.0,4.0,16.0,51.0,65.0,7.0,131.0,7.0,3.0,42.9,4.0,57.1,81.0,573.0,311.0,14.0,9.0,6.0,9.0,5.0,96.0,18.0
769,Marko Dmitrović,rs SRB,GK,Sevilla,La Liga,29.0,1992.0,6.0,237.0,207.0,236.0,1.0,0.0,0.0,237.0,0.0,0.0,,0.0,,123.0,405.0,220.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0
770,Lewis Dobbin,eng ENG,"FW,MF",Everton,Premier League,18.0,2003.0,0.4,13.0,0.0,1.0,7.0,5.0,2.0,13.0,1.0,0.0,0.0,1.0,100.0,10.0,75.0,41.0,1.0,0.0,2.0,1.0,1.0,8.0,2.0
771,Matt Doherty,ie IRL,DF,Tottenham,Premier League,29.0,1992.0,9.7,644.0,35.0,183.0,260.0,204.0,32.0,644.0,10.0,6.0,60.0,4.0,40.0,382.0,2090.0,1017.0,29.0,16.0,9.0,17.0,6.0,420.0,80.0
772,Jeremy Doku,be BEL,"FW,MF",Rennes,Ligue 1,19.0,2002.0,5.2,252.0,2.0,28.0,98.0,138.0,21.0,252.0,52.0,36.0,69.2,16.0,30.8,195.0,1821.0,1079.0,32.0,21.0,11.0,28.0,19.0,193.0,43.0
773,Kasper Dolberg,dk DEN,FW,Nice,Ligue 1,23.0,1997.0,16.6,426.0,19.0,40.0,185.0,207.0,58.0,424.0,21.0,11.0,52.4,10.0,47.6,253.0,1161.0,415.0,15.0,12.0,8.0,53.0,18.0,312.0,90.0
774,Jaume Doménech,es ESP,GK,Valencia,La Liga,30.0,1990.0,3.8,115.0,99.0,113.0,2.0,0.0,0.0,115.0,0.0,0.0,,0.0,,48.0,290.0,131.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0
775,Brandon Domingues,fr FRA,"MF,FW",Troyes,Ligue 1,21.0,2000.0,2.6,121.0,0.0,17.0,43.0,62.0,10.0,121.0,6.0,2.0,33.3,4.0,66.7,86.0,670.0,282.0,7.0,7.0,0.0,5.0,2.0,87.0,24.0
776,Carlos Dominguez,es ESP,DF,Celta Vigo,La Liga,20.0,2001.0,3.8,207.0,25.0,123.0,81.0,4.0,3.0,207.0,1.0,1.0,100.0,0.0,0.0,113.0,595.0,393.0,3.0,0.0,0.0,2.0,0.0,122.0,0.0
777,Mario Dominguez,es ESP,FW,Valencia,La Liga,17.0,2004.0,0.3,4.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
778,Nicolás Domínguez,ar ARG,MF,Bologna,Serie A,23.0,1998.0,22.4,1484.0,71.0,358.0,891.0,248.0,31.0,1484.0,34.0,14.0,41.2,20.0,58.8,717.0,3434.0,1417.0,18.0,21.0,1.0,34.0,21.0,904.0,44.0
780,John Donald,es ESP,DF,Elche,La Liga,20.0,2000.0,2.0,112.0,10.0,55.0,53.0,5.0,2.0,112.0,1.0,1.0,100.0,0.0,0.0,53.0,259.0,157.0,2.0,1.0,0.0,1.0,0.0,63.0,1.0
781,Lee Dongjun,kr KOR,"MF,FW",Hertha BSC,Bundesliga,24.0,1997.0,1.3,47.0,0.0,7.0,17.0,24.0,8.0,47.0,8.0,2.0,25.0,6.0,75.0,21.0,189.0,68.0,4.0,2.0,3.0,6.0,4.0,25.0,8.0
782,Anastasios Donis,gr GRE,"FW,MF",Reims,Ligue 1,24.0,1996.0,4.1,154.0,2.0,16.0,52.0,87.0,17.0,154.0,18.0,7.0,38.9,11.0,61.1,98.0,1136.0,577.0,27.0,11.0,9.0,10.0,7.0,114.0,46.0
783,Gianluigi Donnarumma,it ITA,GK,Paris S-G,Ligue 1,22.0,1999.0,17.0,498.0,427.0,497.0,1.0,0.0,0.0,498.0,1.0,1.0,100.0,0.0,0.0,319.0,1480.0,988.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0
784,Niklas Dorsch,de GER,MF,Augsburg,Bundesliga,23.0,1998.0,25.8,1372.0,81.0,473.0,787.0,134.0,0.0,1372.0,48.0,34.0,70.8,14.0,29.2,713.0,3199.0,1258.0,11.0,14.0,0.0,22.0,24.0,717.0,7.0
785,Gabriel Dos Santos,br BRA,DF,Arsenal,Premier League,23.0,1997.0,34.0,2343.0,312.0,1150.0,1106.0,100.0,47.0,2343.0,4.0,4.0,100.0,0.0,0.0,1554.0,8318.0,5214.0,12.0,14.0,1.0,18.0,5.0,1700.0,9.0
786,Jodel Dossou,bj BEN,FW,Clermont Foot,Ligue 1,29.0,1992.0,22.3,857.0,13.0,111.0,325.0,436.0,89.0,857.0,74.0,39.0,52.7,35.0,47.3,626.0,4494.0,2338.0,104.0,49.0,36.0,70.0,41.0,634.0,191.0
787,Lohann Doucet,fr FRA,"MF,DF",Nantes,Ligue 1,18.0,2002.0,0.1,11.0,0.0,1.0,10.0,0.0,0.0,11.0,0.0,0.0,,0.0,,7.0,24.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
788,Abdoulaye Doucouré,ml MLI,MF,Everton,Premier League,28.0,1993.0,28.2,1390.0,63.0,329.0,745.0,339.0,44.0,1390.0,41.0,21.0,51.2,20.0,48.8,694.0,3500.0,1770.0,33.0,28.0,6.0,43.0,22.0,764.0,54.0
789,Cheick Doucouré,ml MLI,MF,Lens,Ligue 1,21.0,2000.0,32.7,2193.0,46.0,389.0,1484.0,344.0,17.0,2193.0,32.0,23.0,71.9,9.0,28.1,1465.0,8072.0,4383.0,54.0,52.0,2.0,36.0,29.0,1589.0,32.0
790,Fodé Doucouré,ml MLI,"DF,FW",Reims,Ligue 1,20.0,2001.0,1.7,105.0,9.0,44.0,43.0,19.0,0.0,105.0,2.0,2.0,100.0,0.0,0.0,35.0,212.0,120.0,1.0,1.0,0.0,0.0,0.0,44.0,1.0
791,Ismaël Doukouré,fr FRA,DF,Strasbourg,Ligue 1,18.0,2003.0,0.2,4.0,1.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,,0.0,,2.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
792,Kamory Doumbia,ml MLI,"MF,FW",Reims,Ligue 1,18.0,2003.0,3.9,228.0,10.0,57.0,112.0,64.0,10.0,228.0,10.0,6.0,60.0,4.0,40.0,163.0,899.0,469.0,6.0,7.0,4.0,18.0,8.0,153.0,16.0
793,Moussa Doumbia,ml MLI,FW,Reims,Ligue 1,26.0,1994.0,1.0,49.0,0.0,3.0,16.0,30.0,7.0,48.0,3.0,1.0,33.3,2.0,66.7,43.0,249.0,71.0,4.0,0.0,4.0,5.0,0.0,42.0,16.0
794,Souleyman Doumbia,ci CIV,"DF,FW",Angers,Ligue 1,24.0,1996.0,24.7,1396.0,70.0,400.0,635.0,383.0,29.0,1396.0,86.0,45.0,52.3,41.0,47.7,869.0,5425.0,2654.0,66.0,47.0,12.0,53.0,24.0,857.0,147.0
795,Kieran Dowell,eng ENG,"FW,MF",Norwich City,Premier League,23.0,1997.0,10.1,415.0,6.0,60.0,171.0,189.0,13.0,415.0,14.0,7.0,50.0,7.0,50.0,218.0,1086.0,437.0,14.0,8.0,3.0,13.0,15.0,284.0,49.0
796,Bartłomiej Drągowski,pl POL,GK,Fiorentina,Serie A,23.0,1997.0,6.2,366.0,251.0,363.0,4.0,0.0,0.0,366.0,0.0,0.0,,0.0,,236.0,1236.0,618.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0
797,Radu Drăgușin,ro ROU,DF,Sampdoria,Serie A,19.0,2002.0,6.9,337.0,44.0,154.0,142.0,45.0,2.0,337.0,1.0,1.0,100.0,0.0,0.0,140.0,719.0,280.0,6.0,4.0,0.0,2.0,4.0,132.0,10.0
798,Radu Drăgușin,ro ROU,DF,Salernitana,Serie A,19.0,2002.0,5.4,215.0,36.0,109.0,102.0,9.0,2.0,215.0,1.0,0.0,0.0,1.0,100.0,107.0,569.0,194.0,1.0,3.0,2.0,3.0,0.0,96.0,1.0
799,Cody Drameh,eng ENG,"DF,MF",Leeds United,Premier League,19.0,2001.0,1.4,101.0,4.0,40.0,42.0,19.0,2.0,101.0,4.0,2.0,50.0,2.0,50.0,37.0,216.0,78.0,3.0,2.0,0.0,5.0,0.0,45.0,3.0
800,Julian Draxler,de GER,"FW,MF",Paris S-G,Ligue 1,27.0,1993.0,6.1,346.0,5.0,30.0,182.0,138.0,19.0,346.0,16.0,10.0,62.5,6.0,37.5,247.0,1201.0,514.0,14.0,20.0,2.0,6.0,7.0,293.0,48.0
801,Matthieu Dreyer,fr FRA,GK,Lorient,Ligue 1,32.0,1989.0,16.0,452.0,391.0,449.0,3.0,0.0,0.0,452.0,0.0,0.0,,0.0,,224.0,1088.0,694.0,0.0,1.0,0.0,0.0,0.0,156.0,0.0
802,Domingos Duarte,pt POR,DF,Granada,La Liga,26.0,1995.0,18.7,906.0,139.0,490.0,397.0,24.0,15.0,906.0,3.0,2.0,66.7,1.0,33.3,409.0,1938.0,1008.0,4.0,4.0,0.0,6.0,1.0,485.0,3.0
803,Óscar Duarte,cr CRC,DF,Levante,La Liga,32.0,1989.0,19.7,1175.0,206.0,686.0,465.0,31.0,25.0,1175.0,2.0,1.0,50.0,1.0,50.0,585.0,2568.0,1365.0,1.0,0.0,0.0,5.0,1.0,702.0,1.0
804,Rubén Duarte,es ESP,DF,Alavés,La Liga,25.0,1995.0,29.1,1676.0,101.0,535.0,737.0,415.0,16.0,1676.0,9.0,5.0,55.6,4.0,44.4,679.0,2885.0,1414.0,35.0,31.0,2.0,20.0,7.0,695.0,46.0
806,Leo Dubois,fr FRA,DF,Lyon,Ligue 1,26.0,1994.0,19.4,1552.0,56.0,373.0,786.0,408.0,24.0,1552.0,24.0,12.0,50.0,12.0,50.0,946.0,4571.0,2336.0,44.0,36.0,5.0,21.0,11.0,1030.0,124.0
807,Martin Dúbravka,sk SVK,GK,Newcastle Utd,Premier League,32.0,1989.0,26.0,895.0,688.0,887.0,9.0,0.0,0.0,895.0,0.0,0.0,,0.0,,462.0,2679.0,1338.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0
808,Ondrej Duda,sk SVK,"MF,FW",Köln,Bundesliga,26.0,1994.0,17.9,902.0,17.0,85.0,487.0,343.0,52.0,902.0,66.0,37.0,56.1,29.0,43.9,538.0,2596.0,923.0,25.0,15.0,10.0,66.0,24.0,600.0,81.0
809,Jeremy Dudziak,tn TUN,"MF,FW",Greuther Fürth,Bundesliga,25.0,1995.0,12.6,465.0,4.0,57.0,226.0,190.0,31.0,465.0,33.0,14.0,42.4,19.0,57.6,242.0,1442.0,593.0,18.0,17.0,8.0,29.0,23.0,273.0,62.0
810,Shane Duffy,ie IRL,DF,Brighton,Premier League,29.0,1992.0,16.0,1218.0,189.0,678.0,492.0,52.0,31.0,1218.0,1.0,1.0,100.0,0.0,0.0,627.0,2379.0,1312.0,3.0,7.0,0.0,7.0,0.0,851.0,3.0
811,Unai Dufur,es ESP,DF,Osasuna,La Liga,22.0,1999.0,1.0,61.0,6.0,16.0,42.0,3.0,2.0,61.0,0.0,0.0,,0.0,,36.0,146.0,56.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0
812,Denzel Dumfries,nl NED,DF,Inter,Serie A,25.0,1996.0,22.5,1088.0,35.0,200.0,376.0,523.0,127.0,1088.0,30.0,15.0,50.0,15.0,50.0,568.0,3136.0,1540.0,55.0,24.0,27.0,39.0,23.0,683.0,204.0
813,Paul Dummett,wls WAL,DF,Newcastle Utd,Premier League,29.0,1991.0,2.2,96.0,9.0,33.0,51.0,12.0,0.0,96.0,0.0,0.0,,0.0,,33.0,128.0,36.0,0.0,1.0,0.0,1.0,0.0,37.0,2.0
814,Alfred Duncan,gh GHA,MF,Fiorentina,Serie A,28.0,1993.0,21.5,1103.0,18.0,168.0,645.0,311.0,29.0,1103.0,23.0,13.0,56.5,10.0,43.5,685.0,3131.0,1559.0,29.0,27.0,6.0,26.0,16.0,808.0,71.0
815,Lewis Dunk,eng ENG,DF,Brighton,Premier League,29.0,1991.0,28.6,2197.0,281.0,1180.0,949.0,76.0,37.0,2197.0,4.0,4.0,100.0,0.0,0.0,1306.0,5934.0,2863.0,14.0,7.0,2.0,11.0,3.0,1575.0,3.0
816,Erik Durm,de GER,DF,Eint Frankfurt,Bundesliga,29.0,1992.0,5.3,334.0,13.0,83.0,181.0,72.0,4.0,334.0,1.0,0.0,0.0,1.0,100.0,162.0,911.0,470.0,14.0,11.0,1.0,6.0,4.0,167.0,20.0
817,Hugo Duro,es ESP,"DF,MF",Getafe,La Liga,21.0,1999.0,0.1,7.0,0.0,0.0,1.0,6.0,4.0,7.0,0.0,0.0,,0.0,,5.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
818,Hugo Duro,es ESP,"FW,MF",Valencia,La Liga,21.0,1999.0,20.4,623.0,24.0,85.0,251.0,290.0,60.0,623.0,25.0,13.0,52.0,12.0,48.0,332.0,1196.0,454.0,12.0,15.0,8.0,57.0,32.0,413.0,87.0
819,Jean-Kevin Duverne,fr FRA,DF,Brest,Ligue 1,24.0,1997.0,33.4,2151.0,126.0,698.0,1036.0,429.0,31.0,2151.0,42.0,19.0,45.2,23.0,54.8,1174.0,6682.0,3680.0,76.0,49.0,6.0,46.0,21.0,1205.0,107.0
820,Paulo Dybala,ar ARG,"FW,MF",Juventus,Serie A,27.0,1993.0,22.9,1451.0,5.0,155.0,690.0,628.0,86.0,1449.0,79.0,47.0,59.5,32.0,40.5,909.0,4692.0,1859.0,50.0,42.0,24.0,70.0,28.0,1100.0,155.0
821,Edin Džeko,ba BIH,FW,Inter,Serie A,35.0,1986.0,27.4,1139.0,49.0,121.0,503.0,524.0,178.0,1139.0,41.0,17.0,41.5,24.0,58.5,614.0,3167.0,1454.0,47.0,26.0,23.0,78.0,31.0,891.0,207.0
822,Enzo Ebosse,cm CMR,DF,Angers,Ligue 1,22.0,1999.0,21.0,1246.0,86.0,536.0,638.0,84.0,6.0,1246.0,15.0,9.0,60.0,6.0,40.0,856.0,4677.0,2469.0,26.0,15.0,0.0,21.0,2.0,844.0,18.0
823,Tyronne Ebuehi,ng NGA,DF,Venezia,Serie A,25.0,1995.0,12.6,655.0,50.0,279.0,225.0,158.0,16.0,655.0,20.0,11.0,55.0,9.0,45.0,293.0,1804.0,924.0,29.0,20.0,3.0,15.0,5.0,330.0,52.0
824,Ederson,br BRA,GK,Manchester City,Premier League,27.0,1993.0,37.0,1169.0,906.0,1159.0,10.0,0.0,0.0,1169.0,0.0,0.0,,0.0,,795.0,3425.0,2214.0,0.0,0.0,0.0,0.0,0.0,714.0,0.0
825,Éderson,br BRA,MF,Salernitana,Serie A,22.0,1999.0,12.7,547.0,21.0,122.0,293.0,145.0,26.0,547.0,38.0,19.0,50.0,19.0,50.0,341.0,1867.0,948.0,25.0,27.0,4.0,24.0,17.0,353.0,39.0
826,Odsonne Édouard,fr FRA,FW,Crystal Palace,Premier League,23.0,1998.0,17.4,679.0,20.0,71.0,303.0,316.0,82.0,678.0,67.0,30.0,44.8,37.0,55.2,381.0,2143.0,1122.0,42.0,24.0,16.0,62.0,27.0,479.0,109.0
827,CJ Egan-Riley,eng ENG,DF,Manchester City,Premier League,18.0,2003.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828,Maximilian Eggestein,de GER,MF,Freiburg,Bundesliga,24.0,1996.0,24.4,1208.0,53.0,241.0,662.0,315.0,34.0,1208.0,19.0,7.0,36.8,12.0,63.2,520.0,2303.0,1208.0,23.0,19.0,0.0,42.0,22.0,689.0,52.0
829,Lilian Egloff,de GER,"MF,DF",Stuttgart,Bundesliga,18.0,2002.0,0.3,16.0,0.0,2.0,7.0,7.0,1.0,16.0,0.0,0.0,,0.0,,11.0,16.0,1.0,0.0,0.0,0.0,5.0,0.0,12.0,4.0
830,Kingsley Ehizibue,nl NED,DF,Köln,Bundesliga,26.0,1995.0,7.6,483.0,30.0,195.0,206.0,86.0,4.0,483.0,15.0,5.0,33.3,10.0,66.7,235.0,1275.0,727.0,22.0,12.0,2.0,13.0,6.0,235.0,22.0
832,Julian Eitschberger,de GER,DF,Hertha BSC,Bundesliga,17.0,2004.0,0.5,40.0,5.0,18.0,18.0,4.0,1.0,40.0,0.0,0.0,,0.0,,20.0,74.0,57.0,2.0,0.0,0.0,0.0,0.0,19.0,1.0
833,Albin Ekdal,se SWE,MF,Sampdoria,Serie A,32.0,1989.0,18.2,941.0,51.0,279.0,547.0,126.0,24.0,941.0,23.0,15.0,65.2,8.0,34.8,455.0,2192.0,914.0,10.0,11.0,1.0,13.0,11.0,511.0,20.0
834,Hugo Ekitike,fr FRA,FW,Reims,Ligue 1,19.0,2002.0,14.1,603.0,20.0,73.0,269.0,273.0,66.0,601.0,47.0,23.0,48.9,24.0,51.1,365.0,2120.0,1006.0,35.0,28.0,19.0,66.0,22.0,439.0,87.0
835,Jurgen Ekkelenkamp,nl NED,"MF,FW",Hertha BSC,Bundesliga,21.0,2000.0,8.0,339.0,3.0,44.0,176.0,123.0,26.0,339.0,12.0,6.0,50.0,6.0,50.0,170.0,676.0,318.0,9.0,7.0,3.0,27.0,11.0,221.0,48.0
836,Caleb Ekuban,gh GHA,"FW,MF",Genoa,Serie A,27.0,1994.0,19.1,687.0,16.0,70.0,327.0,299.0,83.0,687.0,52.0,26.0,50.0,26.0,50.0,394.0,2076.0,817.0,31.0,17.0,21.0,73.0,38.0,483.0,133.0
837,Anthony Elanga,se SWE,FW,Manchester Utd,Premier League,19.0,2002.0,13.5,619.0,11.0,111.0,214.0,296.0,56.0,619.0,31.0,11.0,35.5,20.0,64.5,354.0,2063.0,993.0,32.0,24.0,10.0,37.0,15.0,447.0,114.0
838,Alberth Elis,hn HON,"FW,MF",Bordeaux,Ligue 1,25.0,1996.0,15.7,517.0,11.0,63.0,189.0,271.0,76.0,516.0,45.0,16.0,35.6,29.0,64.4,338.0,2284.0,1101.0,42.0,23.0,18.0,54.0,31.0,373.0,118.0
839,Harvey Elliott,eng ENG,MF,Liverpool,Premier League,18.0,2003.0,3.8,302.0,1.0,23.0,130.0,151.0,19.0,302.0,9.0,2.0,22.2,7.0,77.8,174.0,882.0,486.0,10.0,15.0,2.0,8.0,0.0,226.0,38.0
840,Elif Elmas,mk MKD,"FW,MF",Napoli,Serie A,21.0,1999.0,18.0,986.0,27.0,115.0,512.0,370.0,50.0,986.0,35.0,24.0,68.6,11.0,31.4,669.0,3968.0,1950.0,59.0,45.0,19.0,23.0,23.0,804.0,96.0
841,Mohamed Elneny,eg EGY,MF,Arsenal,Premier League,29.0,1992.0,9.0,630.0,33.0,145.0,391.0,97.0,3.0,630.0,1.0,0.0,0.0,1.0,100.0,365.0,1508.0,713.0,5.0,4.0,1.0,4.0,3.0,467.0,2.0
842,Aritz Elustondo,es ESP,DF,Real Sociedad,La Liga,27.0,1994.0,23.4,1392.0,162.0,679.0,647.0,75.0,14.0,1392.0,7.0,6.0,85.7,1.0,14.3,755.0,4470.0,2496.0,20.0,14.0,0.0,11.0,1.0,819.0,12.0
843,Nico Elvedi,ch SUI,DF,M'Gladbach,Bundesliga,24.0,1996.0,27.0,1992.0,204.0,1074.0,888.0,41.0,23.0,1992.0,7.0,6.0,85.7,1.0,14.3,1177.0,5347.0,2774.0,13.0,8.0,0.0,9.0,6.0,1323.0,3.0
