,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
125,Maximilian Arnold,de GER,MF,Wolfsburg,Bundesliga,27.0,1994.0,33.3,4.0,39.0,15.0,38.5,1.17,0.45,0.1,0.27,32.0,12.0,0.0,0.0,1.7,1.7,0.04,2.3,2.3
126,Kepa Arrizabalaga,es ESP,GK,Chelsea,Premier League,26.0,1994.0,4.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
127,Tolgay Arslan,de GER,MF,Udinese,Serie A,30.0,1990.0,18.4,1.0,23.0,9.0,39.1,1.25,0.49,0.04,0.11,22.8,1.0,0.0,0.0,1.2,1.2,0.05,-0.2,-0.2
128,Arthur,br BRA,FW,Fiorentina,Serie A,23.0,1998.0,8.3,2.0,23.0,8.0,34.8,2.76,0.96,0.09,0.25,9.9,0.0,0.0,0.0,4.2,4.2,0.18,-2.2,-2.2
130,Santiago Arzamendia,py PAR,MF,Cádiz,La Liga,23.0,1998.0,5.2,1.0,7.0,1.0,14.3,1.34,0.19,0.14,1.0,29.7,0.0,0.0,0.0,0.2,0.2,0.03,0.8,0.8
131,Takuma Asano,jp JPN,"FW,MF",Bochum,Bundesliga,26.0,1994.0,17.9,3.0,33.0,11.0,33.3,1.85,0.62,0.09,0.27,16.8,0.0,0.0,0.0,3.7,3.7,0.11,-0.7,-0.7
132,Santiago Ascacíbar,ar ARG,MF,Hertha BSC,Bundesliga,24.0,1997.0,26.4,0.0,13.0,1.0,7.7,0.49,0.04,0.0,0.0,17.7,0.0,0.0,0.0,0.9,0.9,0.07,-0.9,-0.9
133,Sergio Asenjo,es ESP,GK,Villarreal,La Liga,32.0,1989.0,6.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
134,Alejandro Asensio,es ESP,FW,Rayo Vallecano,La Liga,20.0,2000.0,0.1,0.0,1.0,1.0,100.0,7.5,7.5,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
135,Marco Asensio,es ESP,"FW,MF",Real Madrid,La Liga,25.0,1996.0,19.2,10.0,64.0,32.0,50.0,3.33,1.66,0.16,0.31,18.9,2.0,0.0,0.0,7.5,7.5,0.12,2.5,2.5
136,Harrison Ashby,sct SCO,DF,West Ham,Premier League,19.0,2001.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
137,Kristoffer Askildsen,no NOR,MF,Sampdoria,Serie A,20.0,2001.0,8.4,0.0,7.0,0.0,0.0,0.84,0.0,0.0,,18.9,0.0,0.0,0.0,0.4,0.4,0.05,-0.4,-0.4
138,Fisnik Asllani,xk KVX,"MF,FW",Hoffenheim,Bundesliga,18.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
139,Kristjan Asllani,al ALB,MF,Empoli,Serie A,19.0,2002.0,15.0,1.0,17.0,6.0,35.3,1.13,0.4,0.06,0.17,25.6,2.0,0.0,0.0,0.8,0.8,0.04,0.2,0.2
140,Iago Aspas,es ESP,FW,Celta Vigo,La Liga,33.0,1987.0,34.3,18.0,85.0,36.0,42.4,2.48,1.05,0.18,0.42,16.5,7.0,3.0,5.0,14.1,10.2,0.12,3.9,4.8
141,Lorenz Assignon,tg TOG,DF,Rennes,Ligue 1,21.0,2000.0,6.8,0.0,6.0,4.0,66.7,0.88,0.58,0.0,0.0,8.4,0.0,0.0,0.0,0.7,0.7,0.13,-0.7,-0.7
142,Simon Asta,de GER,DF,Greuther Fürth,Bundesliga,20.0,2001.0,8.7,0.0,3.0,0.0,0.0,0.34,0.0,0.0,,14.3,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2
143,Youcef Atal,dz ALG,DF,Nice,Ligue 1,25.0,1996.0,12.7,2.0,13.0,5.0,38.5,1.03,0.39,0.15,0.4,18.7,0.0,0.0,0.0,0.9,0.9,0.07,1.1,1.1
144,Pierre-Emerick Aubameyang,ga GAB,FW,Arsenal,Premier League,32.0,1989.0,11.5,4.0,33.0,16.0,48.5,2.86,1.39,0.12,0.25,15.0,0.0,0.0,2.0,5.9,4.2,0.13,-1.9,-0.2
145,Pierre-Emerick Aubameyang,ga GAB,FW,Barcelona,La Liga,32.0,1989.0,12.0,11.0,37.0,20.0,54.1,3.08,1.66,0.3,0.55,12.0,0.0,0.0,0.0,7.8,7.8,0.21,3.2,3.2
146,Emil Audero,it ITA,GK,Sampdoria,Serie A,24.0,1997.0,28.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
147,Tommaso Augello,it ITA,DF,Sampdoria,Serie A,26.0,1994.0,26.6,1.0,7.0,2.0,28.6,0.26,0.08,0.14,0.5,18.3,0.0,0.0,0.0,0.4,0.4,0.06,0.6,0.6
148,Jean-Kévin Augustin,fr FRA,"FW,MF",Nantes,Ligue 1,24.0,1997.0,0.9,0.0,2.0,0.0,0.0,2.14,0.0,0.0,,18.0,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
149,Ludwig Augustinsson,se SWE,"DF,FW",Sevilla,La Liga,27.0,1994.0,8.8,0.0,4.0,2.0,50.0,0.45,0.23,0.0,0.0,15.1,0.0,0.0,0.0,0.4,0.4,0.09,-0.4,-0.4
150,Serge Aurier,ci CIV,DF,Villarreal,La Liga,28.0,1992.0,11.2,0.0,11.0,2.0,18.2,0.98,0.18,0.0,0.0,15.9,0.0,0.0,0.0,0.8,0.8,0.07,-0.8,-0.8
151,Ezequiel Ávila,ar ARG,"FW,MF",Osasuna,La Liga,27.0,1994.0,20.8,6.0,62.0,15.0,24.2,2.98,0.72,0.08,0.33,24.6,4.0,1.0,1.0,4.3,3.5,0.06,1.7,1.5
152,Taiwo Awoniyi,ng NGA,FW,Union Berlin,Bundesliga,23.0,1997.0,24.2,15.0,65.0,30.0,46.2,2.69,1.24,0.2,0.43,13.1,0.0,2.0,2.0,13.6,12.0,0.18,1.4,1.0
153,Ramzi Aya,it ITA,DF,Salernitana,Serie A,30.0,1990.0,1.5,0.0,1.0,0.0,0.0,0.67,0.0,0.0,,23.6,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
154,Jordan Ayew,gh GHA,FW,Crystal Palace,Premier League,29.0,1991.0,22.4,3.0,35.0,8.0,22.9,1.56,0.36,0.09,0.38,16.8,1.0,0.0,0.0,3.1,3.1,0.09,-0.1,-0.1
156,Kaan Ayhan,tr TUR,DF,Sassuolo,Serie A,26.0,1994.0,15.0,1.0,5.0,1.0,20.0,0.33,0.07,0.2,1.0,16.9,2.0,0.0,0.0,0.3,0.3,0.06,0.7,0.7
157,Luke Ayling,eng ENG,DF,Leeds United,Premier League,29.0,1991.0,25.2,2.0,19.0,3.0,15.8,0.75,0.12,0.11,0.67,13.0,0.0,0.0,0.0,1.2,1.2,0.07,0.8,0.8
158,Karim Azamoum,fr FRA,DF,Troyes,Ligue 1,31.0,1990.0,4.3,0.0,3.0,3.0,100.0,0.7,0.7,0.0,0.0,22.4,1.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1
159,Sardar Azmoun,ir IRN,"FW,MF",Leverkusen,Bundesliga,26.0,1995.0,4.0,1.0,11.0,4.0,36.4,2.76,1.0,0.09,0.25,12.7,0.0,0.0,0.0,2.9,2.9,0.27,-1.9,-1.9
160,César Azpilicueta,es ESP,DF,Chelsea,Premier League,31.0,1989.0,23.0,1.0,11.0,4.0,36.4,0.48,0.17,0.09,0.25,14.7,0.0,0.0,0.0,0.9,0.9,0.08,0.1,0.1
161,Iddrisu Baba,gh GHA,MF,Mallorca,La Liga,25.0,1996.0,21.5,1.0,23.0,8.0,34.8,1.07,0.37,0.04,0.13,24.4,0.0,0.0,0.0,1.4,1.4,0.06,-0.4,-0.4
162,Carlos Bacca,co COL,FW,Granada,La Liga,34.0,1986.0,5.7,0.0,9.0,2.0,22.2,1.58,0.35,0.0,0.0,14.5,0.0,0.0,0.0,0.9,0.9,0.1,-0.9,-0.9
163,Daniel Bachmann,at AUT,GK,Watford,Premier League,27.0,1994.0,12.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
164,Loïc Bade,fr FRA,DF,Rennes,Ligue 1,21.0,2000.0,10.9,0.0,7.0,0.0,0.0,0.64,0.0,0.0,,14.6,0.0,0.0,0.0,0.3,0.3,0.04,-0.3,-0.3
165,Milan Badelj,hr CRO,MF,Genoa,Serie A,32.0,1989.0,31.6,1.0,21.0,5.0,23.8,0.66,0.16,0.05,0.2,23.1,0.0,0.0,0.0,1.0,1.0,0.05,0.0,0.0
166,Édgar Badía,es ESP,GK,Elche,La Liga,29.0,1992.0,24.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
167,Benoît Badiashile,fr FRA,DF,Monaco,Ligue 1,20.0,2001.0,20.4,1.0,14.0,4.0,28.6,0.69,0.2,0.07,0.25,10.4,0.0,0.0,0.0,1.6,1.6,0.11,-0.6,-0.6
168,Youssouph Badji,sn SEN,"FW,MF",Brest,Ligue 1,19.0,2001.0,1.5,0.0,2.0,0.0,0.0,1.33,0.0,0.0,,16.1,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
169,Miguel Baeza,es ESP,DF,Celta Vigo,La Liga,21.0,2000.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
170,Nicola Bagnolini,it ITA,GK,Bologna,Serie A,17.0,2004.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
171,Issa Bah,lu LUX,FW,Venezia,Serie A,19.0,2002.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
172,Stéphane Bahoken,cm CMR,FW,Angers,Ligue 1,29.0,1992.0,12.2,3.0,24.0,14.0,58.3,1.97,1.15,0.13,0.21,17.0,0.0,0.0,0.0,4.1,4.1,0.17,-1.1,-1.1
173,Leon Bailey,jm JAM,"FW,MF",Aston Villa,Premier League,23.0,1997.0,8.5,1.0,21.0,8.0,38.1,2.48,0.95,0.05,0.13,19.4,4.0,0.0,0.0,1.5,1.5,0.07,-0.5,-0.5
174,Eric Bailly,ci CIV,DF,Manchester Utd,Premier League,27.0,1994.0,2.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
175,Dénys Bain,fr FRA,DF,Brest,Ligue 1,28.0,1993.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
176,Stefan Bajic,fr FRA,GK,Saint-Étienne,Ligue 1,19.0,2001.0,5.7,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
177,Nedim Bajrami,al ALB,"MF,FW",Empoli,Serie A,22.0,1999.0,22.8,6.0,51.0,18.0,35.3,2.23,0.79,0.06,0.17,21.0,8.0,3.0,3.0,6.4,4.0,0.08,-0.4,-1.0
178,Cédric Bakambu,cd COD,FW,Marseille,Ligue 1,30.0,1991.0,4.0,4.0,19.0,8.0,42.1,4.8,2.02,0.21,0.5,13.4,0.0,0.0,0.0,2.6,2.6,0.13,1.4,1.4
179,Abdoulaye Bakayoko,fr FRA,DF,Saint-Étienne,Ligue 1,18.0,2002.0,3.4,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
180,Tiemoué Bakayoko,fr FRA,MF,Milan,Serie A,26.0,1994.0,5.6,0.0,4.0,0.0,0.0,0.72,0.0,0.0,,21.0,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3
182,Mitchel Bakker,nl NED,DF,Leverkusen,Bundesliga,21.0,2000.0,20.2,1.0,9.0,3.0,33.3,0.44,0.15,0.11,0.33,20.6,0.0,0.0,0.0,0.4,0.4,0.04,0.6,0.6
183,Ridle Baku,de GER,"DF,FW",Wolfsburg,Bundesliga,23.0,1998.0,27.2,3.0,36.0,8.0,22.2,1.32,0.29,0.08,0.38,21.2,0.0,0.0,0.0,1.8,1.8,0.05,1.2,1.2
184,Dilane Bakwa,fr FRA,"FW,MF",Bordeaux,Ligue 1,18.0,2002.0,0.5,0.0,2.0,1.0,50.0,4.19,2.09,0.0,0.0,18.0,0.0,0.0,0.0,0.1,0.1,0.05,-0.1,-0.1
185,Tommaso Baldanzi,it ITA,FW,Empoli,Serie A,18.0,2003.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
186,Alejandro Balde,es ESP,"DF,FW",Barcelona,La Liga,17.0,2003.0,2.1,0.0,1.0,0.0,0.0,0.48,0.0,0.0,,19.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
187,Ibrahima Baldé,fr FRA,"FW,MF",Lens,Ligue 1,18.0,2003.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
188,Keita Baldé,sn SEN,FW,Cagliari,Serie A,26.0,1995.0,13.7,3.0,27.0,11.0,40.7,1.98,0.81,0.11,0.27,13.3,0.0,0.0,0.0,3.5,3.5,0.13,-0.5,-0.5
189,Gareth Bale,wls WAL,FW,Real Madrid,La Liga,32.0,1989.0,3.1,1.0,15.0,6.0,40.0,4.82,1.93,0.07,0.17,19.7,2.0,0.0,0.0,1.2,1.2,0.08,-0.2,-0.2
190,Mikel Balenziaga,es ESP,DF,Athletic Club,La Liga,33.0,1988.0,22.5,0.0,7.0,2.0,28.6,0.31,0.09,0.0,0.0,24.7,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1
191,Leonardo Balerdi,ar ARG,DF,Marseille,Ligue 1,22.0,1999.0,10.6,0.0,2.0,0.0,0.0,0.19,0.0,0.0,,10.8,0.0,0.0,0.0,0.1,0.1,0.06,-0.1,-0.1
192,Iván Balliu,al ALB,DF,Rayo Vallecano,La Liga,29.0,1992.0,35.0,1.0,15.0,3.0,20.0,0.43,0.09,0.07,0.33,19.9,0.0,0.0,0.0,0.9,0.9,0.06,0.1,0.1
193,Fodé Ballo-Touré,sn SEN,DF,Milan,Serie A,24.0,1997.0,5.0,0.0,2.0,1.0,50.0,0.4,0.2,0.0,0.0,14.9,0.0,0.0,0.0,0.3,0.3,0.14,-0.3,-0.3
194,Folarin Balogun,eng ENG,FW,Arsenal,Premier League,20.0,2001.0,0.8,0.0,3.0,0.0,0.0,3.86,0.0,0.0,,14.4,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2
195,Abdoulaye Bamba,ci CIV,"DF,FW",Angers,Ligue 1,31.0,1990.0,5.1,0.0,1.0,0.0,0.0,0.2,0.0,0.0,,7.3,0.0,0.0,0.0,0.2,0.2,0.24,-0.2,-0.2
196,Jonathan Bamba,fr FRA,"MF,FW",Lille,Ligue 1,25.0,1996.0,27.0,1.0,51.0,12.0,23.5,1.89,0.44,0.02,0.08,19.9,2.0,0.0,0.0,3.0,3.0,0.06,-2.0,-2.0
197,Patrick Bamford,eng ENG,FW,Leeds United,Premier League,27.0,1993.0,6.2,2.0,20.0,5.0,25.0,3.22,0.81,0.1,0.4,14.0,0.0,0.0,0.0,3.0,3.0,0.15,-1.0,-1.0
198,Filippo Bandinelli,it ITA,MF,Empoli,Serie A,26.0,1995.0,21.7,2.0,35.0,11.0,31.4,1.61,0.51,0.06,0.18,19.9,0.0,0.0,0.0,2.2,2.2,0.06,-0.2,-0.2
199,Mattia Bani,it ITA,DF,Genoa,Serie A,27.0,1993.0,13.5,0.0,9.0,1.0,11.1,0.67,0.07,0.0,0.0,10.5,0.0,0.0,0.0,1.1,1.1,0.12,-1.1,-1.1
200,Simon Banza,fr FRA,FW,Lens,Ligue 1,24.0,1996.0,1.4,1.0,6.0,4.0,66.7,4.35,2.9,0.17,0.25,15.5,0.0,0.0,0.0,1.0,1.0,0.17,0.0,0.0
201,Shandon Baptiste,gd GRN,MF,Brentford,Premier League,23.0,1998.0,10.1,1.0,12.0,4.0,33.3,1.19,0.4,0.08,0.25,20.1,0.0,0.0,0.0,0.7,0.7,0.06,0.3,0.3
202,Antonín Barák,cz CZE,"MF,FW",Hellas Verona,Serie A,26.0,1994.0,26.0,11.0,47.0,20.0,42.6,1.81,0.77,0.15,0.35,15.7,2.0,4.0,4.0,8.9,5.7,0.12,2.1,1.3
203,Barbero,es ESP,"FW,MF",Osasuna,La Liga,22.0,1998.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
204,Danilo Barbosa,br BRA,DF,Nice,Ligue 1,25.0,1996.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
205,Barcia,es ESP,DF,Granada,La Liga,20.0,2000.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
206,Bradley Barcola,fr FRA,"FW,MF",Lyon,Ligue 1,18.0,2002.0,2.9,0.0,5.0,2.0,40.0,1.71,0.68,0.0,0.0,13.0,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3
208,Melvin Bard,fr FRA,DF,Nice,Ligue 1,20.0,2000.0,28.8,2.0,5.0,2.0,40.0,0.17,0.07,0.4,1.0,17.2,0.0,0.0,0.0,0.9,0.9,0.18,1.1,1.1
209,Enis Bardhi,mk MKD,"MF,FW",Levante,La Liga,26.0,1995.0,18.9,3.0,41.0,8.0,19.5,2.17,0.42,0.02,0.13,24.3,9.0,2.0,2.0,3.9,2.2,0.05,-0.9,-1.2
210,Francesco Bardi,it ITA,GK,Bologna,Serie A,29.0,1992.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
211,Keidi Bare,al ALB,MF,Espanyol,La Liga,23.0,1997.0,16.5,1.0,4.0,1.0,25.0,0.24,0.06,0.25,1.0,13.2,0.0,0.0,0.0,0.3,0.3,0.07,0.7,0.7
212,Nicolò Barella,it ITA,MF,Inter,Serie A,24.0,1997.0,32.4,3.0,68.0,12.0,17.6,2.1,0.37,0.04,0.25,20.5,0.0,0.0,0.0,4.7,4.7,0.07,-1.7,-1.7
213,Kike Barja,es ESP,"MF,FW",Osasuna,La Liga,24.0,1997.0,9.6,2.0,17.0,6.0,35.3,1.77,0.62,0.12,0.33,18.9,0.0,0.0,0.0,1.5,1.5,0.09,0.5,0.5
214,Ross Barkley,eng ENG,"MF,FW",Chelsea,Premier League,27.0,1993.0,2.0,1.0,9.0,4.0,44.4,4.53,2.01,0.11,0.25,22.3,0.0,0.0,0.0,1.0,1.0,0.11,0.0,0.0
215,Aymen Barkok,ma MAR,"MF,DF",Eint Frankfurt,Bundesliga,23.0,1998.0,1.8,0.0,2.0,1.0,50.0,1.13,0.56,0.0,0.0,30.3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
216,Ashley Barnes,eng ENG,FW,Burnley,Premier League,31.0,1989.0,9.0,1.0,15.0,5.0,33.3,1.67,0.56,0.0,0.0,17.3,0.0,1.0,1.0,2.1,1.4,0.09,-1.1,-1.4
217,Harvey Barnes,eng ENG,"FW,MF",Leicester City,Premier League,23.0,1997.0,23.3,6.0,66.0,24.0,36.4,2.83,1.03,0.09,0.25,16.1,0.0,0.0,0.0,5.6,5.6,0.09,0.4,0.4
218,Antonio Barragán,es ESP,DF,Elche,La Liga,34.0,1987.0,11.3,0.0,1.0,0.0,0.0,0.09,0.0,0.0,,13.1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
219,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,Bundesliga,21.0,2000.0,19.9,1.0,32.0,10.0,31.3,1.61,0.5,0.03,0.1,19.5,0.0,0.0,0.0,2.5,2.5,0.08,-1.5,-1.5
220,Ander Barrenetxea,es ESP,"FW,MF",Real Sociedad,La Liga,19.0,2001.0,6.1,1.0,8.0,2.0,25.0,1.32,0.33,0.13,0.5,15.2,0.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5
221,Jacob Barrett Laursen,dk DEN,DF,Arminia,Bundesliga,26.0,1994.0,18.1,2.0,8.0,4.0,50.0,0.44,0.22,0.25,0.5,26.1,0.0,0.0,0.0,0.2,0.2,0.03,1.8,1.8
222,Musa Barrow,gm GAM,"FW,MF",Bologna,Serie A,22.0,1998.0,23.7,6.0,71.0,27.0,38.0,2.99,1.14,0.08,0.22,21.4,3.0,0.0,0.0,5.9,5.9,0.08,0.1,0.1
223,Abdourahmane Barry,fr FRA,DF,Greuther Fürth,Bundesliga,21.0,2000.0,2.3,0.0,1.0,0.0,0.0,0.43,0.0,0.0,,25.9,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
224,Marc Bartra,es ESP,DF,Betis,La Liga,30.0,1991.0,22.1,1.0,15.0,3.0,20.0,0.68,0.14,0.07,0.33,16.3,0.0,0.0,0.0,1.6,1.6,0.11,-0.6,-0.6
225,Daniele Baselli,it ITA,"MF,FW",Torino,Serie A,29.0,1992.0,1.7,0.0,1.0,0.0,0.0,0.6,0.0,0.0,,5.4,0.0,0.0,0.0,0.7,0.7,0.75,-0.7,-0.7
226,Daniele Baselli,it ITA,MF,Cagliari,Serie A,29.0,1992.0,3.2,0.0,5.0,0.0,0.0,1.55,0.0,0.0,,19.0,0.0,0.0,0.0,0.5,0.5,0.1,-0.5,-0.5
227,Toma Bašić,hr CRO,MF,Lazio,Serie A,24.0,1996.0,10.9,0.0,16.0,11.0,68.8,1.47,1.01,0.0,0.0,21.8,2.0,0.0,0.0,1.6,1.6,0.12,-1.6,-1.6
228,Toma Bašić,hr CRO,MF,Bordeaux,Ligue 1,24.0,1996.0,2.3,0.0,2.0,0.0,0.0,0.86,0.0,0.0,,27.1,1.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
229,Amine Bassi,fr FRA,"MF,FW",Metz,Ligue 1,23.0,1997.0,2.0,0.0,4.0,1.0,25.0,1.96,0.49,0.0,0.0,26.5,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
230,Álvaro Bastida,es ESP,MF,Cádiz,La Liga,17.0,2004.0,2.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
231,Alessandro Bastoni,it ITA,DF,Inter,Serie A,22.0,1999.0,25.7,1.0,9.0,2.0,22.2,0.35,0.08,0.11,0.5,20.5,0.0,0.0,0.0,0.3,0.3,0.04,0.7,0.7
232,Simone Bastoni,it ITA,"MF,DF",Spezia,Serie A,24.0,1996.0,25.4,3.0,28.0,6.0,21.4,1.1,0.24,0.11,0.5,24.1,0.0,0.0,0.0,1.5,1.5,0.05,1.5,1.5
234,Lewis Bate,eng ENG,MF,Leeds United,Premier League,18.0,2002.0,1.6,0.0,1.0,0.0,0.0,0.62,0.0,0.0,,28.9,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
235,Rodrigo Battaglia,ar ARG,MF,Mallorca,La Liga,30.0,1991.0,13.1,0.0,5.0,1.0,20.0,0.38,0.08,0.0,0.0,21.2,0.0,0.0,0.0,0.4,0.4,0.08,-0.4,-0.4
236,Maximilian Bauer,de GER,DF,Greuther Fürth,Bundesliga,21.0,2000.0,18.8,0.0,5.0,1.0,20.0,0.27,0.05,0.0,0.0,12.6,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
237,Oliver Baumann,de GER,GK,Hoffenheim,Bundesliga,31.0,1990.0,33.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
238,Timo Baumgartl,de GER,DF,Union Berlin,Bundesliga,25.0,1996.0,24.1,1.0,13.0,5.0,38.5,0.54,0.21,0.08,0.2,9.9,0.0,0.0,0.0,1.5,1.5,0.11,-0.5,-0.5
239,Julian Baumgartlinger,at AUT,"MF,FW",Leverkusen,Bundesliga,33.0,1988.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
240,Christoph Baumgartner,at AUT,"MF,FW",Hoffenheim,Bundesliga,21.0,1999.0,21.0,7.0,42.0,17.0,40.5,2.0,0.81,0.17,0.41,13.5,0.0,0.0,0.0,7.0,7.0,0.17,0.0,0.0
241,Jon Bautista,es ESP,MF,Real Sociedad,La Liga,26.0,1995.0,0.5,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,16.2,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1
242,Paul Baysse,fr FRA,"MF,DF",Bordeaux,Ligue 1,33.0,1988.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
243,Noah Joel Sarenren Bazee,ng NGA,"MF,FW",Augsburg,Bundesliga,24.0,1996.0,2.7,1.0,7.0,3.0,42.9,2.61,1.12,0.14,0.33,14.2,0.0,0.0,0.0,0.6,0.6,0.08,0.4,0.4
244,Bebé,cv CPV,FW,Rayo Vallecano,La Liga,31.0,1990.0,9.6,1.0,50.0,8.0,16.0,5.19,0.83,0.02,0.13,26.7,10.0,0.0,0.0,1.7,1.7,0.03,-0.7,-0.7
245,Ihlas Bebou,tg TOG,"FW,DF",Hoffenheim,Bundesliga,27.0,1994.0,23.2,7.0,46.0,14.0,30.4,1.98,0.6,0.15,0.5,11.8,0.0,0.0,0.0,9.4,9.4,0.21,-2.4,-2.4
246,Rodrigo Becão,br BRA,DF,Udinese,Serie A,25.0,1996.0,34.8,2.0,19.0,5.0,26.3,0.55,0.14,0.11,0.4,13.5,0.0,0.0,0.0,1.0,1.0,0.05,1.0,1.0
247,Mads Bech Sørensen,dk DEN,DF,Brentford,Premier League,22.0,1999.0,9.3,0.0,2.0,0.0,0.0,0.22,0.0,0.0,,12.8,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1
248,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,Bundesliga,26.0,1995.0,19.5,4.0,37.0,18.0,48.6,1.89,0.92,0.11,0.22,20.1,1.0,0.0,0.0,2.4,2.4,0.06,1.6,1.6
249,Jan Bednarek,pl POL,DF,Southampton,Premier League,25.0,1996.0,29.2,4.0,19.0,7.0,36.8,0.65,0.24,0.21,0.57,8.9,0.0,0.0,0.0,2.2,2.2,0.12,1.8,1.8
250,Donny van de Beek,nl NED,MF,Manchester Utd,Premier League,24.0,1997.0,0.8,1.0,2.0,1.0,50.0,2.4,1.2,0.5,1.0,9.0,0.0,0.0,0.0,0.5,0.5,0.24,0.5,0.5
251,Donny van de Beek,nl NED,MF,Everton,Premier League,24.0,1997.0,5.4,1.0,5.0,1.0,20.0,0.93,0.19,0.2,1.0,20.5,0.0,0.0,0.0,1.1,1.1,0.21,-0.1,-0.1
252,Asmir Begović,ba BIH,GK,Everton,Premier League,34.0,1987.0,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
253,Valon Behrami,ch SUI,"MF,FW",Genoa,Serie A,36.0,1985.0,3.5,0.0,1.0,0.0,0.0,0.29,0.0,0.0,,13.3,0.0,0.0,0.0,0.1,0.1,0.08,-0.1,-0.1
