,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off
1732,Mickaël Le Bihan,FRA,FW,Nice,fr Ligue 1,26.0,1990.0,10.0,306.0,31.0,8.9,3.4,2.0,,2.0,8.0,,0.0,2.1,9.0,2.0,7.0,2.06,1.48
1733,Vincent Le Goff,FRA,DF,Lorient,fr Ligue 1,26.0,1989.0,38.0,3336.0,88.0,97.5,37.1,37.0,,37.0,1.0,,0.0,0.95,42.0,69.0,-27.0,-0.73,-1.8
1734,Maxime Le Marchand,FRA,DF,Nice,fr Ligue 1,26.0,1989.0,10.0,707.0,71.0,20.7,7.9,8.0,,7.0,2.0,,5.0,2.0,14.0,8.0,6.0,0.76,0.07
1735,James Lea Siliki,CMR,"FW,MF",Rennes,fr Ligue 1,20.0,1996.0,1.0,13.0,13.0,0.4,0.1,0.0,,0.0,1.0,,2.0,1.0,1.0,0.0,1.0,6.92,7.11
1736,Grant Leadbitter,GBR,MF,Middlesbrough,eng Premier League,30.0,1986.0,13.0,710.0,55.0,20.8,7.9,7.0,,4.0,6.0,,13.0,0.46,3.0,12.0,-9.0,-1.14,-0.58
1737,Leandrinho,BRA,MF,Napoli,it Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,3.0,,,,,,
1738,Jordan Leborgne,GLP,DF,Caen,fr Ligue 1,20.0,1995.0,6.0,248.0,41.0,7.3,2.8,2.0,,2.0,4.0,,7.0,0.83,2.0,7.0,-5.0,-1.81,-1.13
1739,Jean-Louis Leca,FRA,GK,Bastia,fr Ligue 1,30.0,1985.0,34.0,3017.0,89.0,88.2,33.5,34.0,,33.0,0.0,,0.0,0.97,27.0,43.0,-16.0,-0.48,1.53
1740,Mathew Leckie,AUS,"MF,FW",Ingolstadt 04,de Bundesliga,25.0,1991.0,30.0,2084.0,69.0,68.1,23.2,25.0,,14.0,5.0,,0.0,0.97,22.0,33.0,-11.0,-0.48,0.45
1742,Benjamin Lecomte,FRA,GK,Lorient,fr Ligue 1,25.0,1991.0,31.0,2790.0,90.0,81.6,31.0,31.0,,31.0,0.0,,0.0,0.9,33.0,52.0,-19.0,-0.61,0.39
1743,Michael Ledger,GBR,DF,Sunderland,eng Premier League,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1744,Joe Ledley,GB-WLS,MF,Crystal Palace,eng Premier League,29.0,1987.0,18.0,1160.0,64.0,33.9,12.9,13.0,,6.0,5.0,,4.0,0.94,21.0,25.0,-4.0,-0.31,0.05
1745,Pierre Lees-Melou,FRA,"MF,FW",Dijon,fr Ligue 1,23.0,1993.0,32.0,2484.0,78.0,72.6,27.6,30.0,,15.0,2.0,,1.0,1.03,33.0,40.0,-7.0,-0.25,0.23
1746,Matthias Lehmann,DEU,MF,Köln,de Bundesliga,33.0,1983.0,21.0,1820.0,87.0,59.5,20.2,21.0,,18.0,0.0,,0.0,1.76,35.0,23.0,12.0,0.59,0.81
1747,Robert Leipertz,DEU,"FW,MF",Ingolstadt 04,de Bundesliga,23.0,1993.0,6.0,34.0,6.0,1.1,0.4,0.0,,0.0,6.0,,11.0,0.33,0.0,2.0,-2.0,-5.29,-4.73
1748,Moritz Leitner,DEU,MF,Lazio,it Serie A,23.0,1992.0,2.0,15.0,8.0,0.4,0.2,0.0,,0.0,2.0,,16.0,3.0,0.0,1.0,-1.0,-6.0,-6.63
1749,Moritz Leitner,DEU,MF,Augsburg,de Bundesliga,23.0,1992.0,6.0,240.0,40.0,7.8,2.7,2.0,,2.0,4.0,,3.0,0.83,3.0,6.0,-3.0,-1.13,-0.71
1750,Lucas Leiva,BRA,"MF,DF",Liverpool,eng Premier League,29.0,1987.0,24.0,1112.0,46.0,32.5,12.4,12.0,,9.0,12.0,,11.0,2.17,25.0,17.0,8.0,0.65,-0.44
1751,Florian Lejeune,FRA,DF,Eibar,es La Liga,25.0,1991.0,34.0,2970.0,87.0,86.8,33.0,33.0,89.0,32.0,1.0,45.0,0.0,1.5,51.0,43.0,8.0,0.24,0.84
1752,Kevin Lejeune,FRA,MF,Metz,fr Ligue 1,31.0,1985.0,14.0,636.0,45.0,18.6,7.1,8.0,,1.0,6.0,,5.0,0.64,4.0,14.0,-10.0,-1.42,-0.67
1753,Jonathan Leko,GBR,"FW,MF",West Brom,eng Premier League,17.0,1999.0,9.0,181.0,20.0,5.3,2.0,0.0,,0.0,9.0,,17.0,0.22,1.0,3.0,-2.0,-0.99,-0.83
1754,Iñigo Lekue,ESP,"MF,DF",Athletic Club,es La Liga,23.0,1993.0,25.0,1575.0,63.0,46.1,17.5,17.0,79.0,12.0,8.0,29.0,8.0,1.48,23.0,25.0,-2.0,-0.11,-0.7
1755,Thomas Lemar,FRA,MF,Monaco,fr Ligue 1,20.0,1995.0,34.0,2610.0,77.0,76.3,29.0,28.0,,20.0,6.0,,2.0,2.44,77.0,23.0,54.0,1.86,-0.58
1756,Mario Lemina,GAB,MF,Juventus,it Serie A,22.0,1993.0,19.0,906.0,48.0,26.5,10.1,8.0,,7.0,11.0,,11.0,2.63,26.0,10.0,16.0,1.59,0.37
1757,Fabien Lemoine,FRA,MF,Saint-Étienne,fr Ligue 1,29.0,1987.0,16.0,780.0,49.0,22.8,8.7,9.0,,4.0,7.0,,9.0,1.63,10.0,11.0,-1.0,-0.12,-0.12
1758,Álvaro Lemos,ESP,"DF,MF",Celta Vigo,es La Liga,23.0,1993.0,5.0,438.0,88.0,12.8,4.9,5.0,88.0,4.0,0.0,,7.0,1.2,5.0,7.0,-2.0,-0.41,0.01
1759,Mauricio Lemos,URY,DF,Las Palmas,es La Liga,20.0,1995.0,23.0,1852.0,81.0,54.2,20.6,21.0,87.0,18.0,2.0,15.0,11.0,0.91,26.0,43.0,-17.0,-0.83,-0.6
1760,Clément Lenglet,FRA,DF,Sevilla,es La Liga,21.0,1995.0,17.0,1358.0,80.0,39.7,15.1,15.0,84.0,13.0,2.0,50.0,3.0,1.41,20.0,18.0,2.0,0.13,-0.65
1761,Clément Lenglet,FRA,DF,Nancy,fr Ligue 1,21.0,1995.0,18.0,1620.0,90.0,47.4,18.0,18.0,,18.0,0.0,,0.0,1.17,14.0,21.0,-7.0,-0.39,0.41
1762,Ermir Lenjani,ALB,"DF,FW",Rennes,fr Ligue 1,26.0,1989.0,2.0,26.0,13.0,0.8,0.3,0.0,,0.0,2.0,,3.0,2.0,1.0,0.0,1.0,3.46,3.65
1763,Aaron Lennon,GBR,"MF,FW",Everton,eng Premier League,29.0,1987.0,11.0,509.0,46.0,14.9,5.7,6.0,,1.0,5.0,,11.0,1.36,3.0,5.0,-2.0,-0.35,-0.97
1764,Bernd Leno,DEU,GK,Leverkusen,de Bundesliga,24.0,1992.0,34.0,3060.0,90.0,100.0,34.0,34.0,,34.0,0.0,,0.0,1.21,53.0,55.0,-2.0,-0.06,
1765,Jeremain Lens,NLD,"FW,MF",Sunderland,eng Premier League,28.0,1987.0,2.0,69.0,35.0,2.0,0.8,0.0,,0.0,2.0,,1.0,0.5,2.0,1.0,1.0,1.3,2.41
1766,Giuseppe Leo,DEU,DF,Ingolstadt 04,de Bundesliga,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
1768,Pedro León,ESP,MF,Eibar,es La Liga,29.0,1986.0,37.0,3004.0,81.0,87.8,33.4,34.0,87.0,25.0,3.0,18.0,0.0,1.43,51.0,47.0,4.0,0.12,-0.1
1769,Sergio León,ESP,FW,Osasuna,es La Liga,27.0,1989.0,33.0,2393.0,73.0,70.0,26.6,27.0,83.0,14.0,6.0,24.0,3.0,0.64,29.0,62.0,-33.0,-1.24,0.6
1770,Benjamin Leroy,FRA,GK,Dijon,fr Ligue 1,27.0,1989.0,1.0,90.0,90.0,2.6,1.0,1.0,,1.0,0.0,,37.0,1.0,0.0,0.0,0.0,0.0,0.32
1771,Joleon Lescott,GBR,DF,Sunderland,eng Premier League,33.0,1982.0,2.0,124.0,62.0,3.6,1.4,1.0,,1.0,1.0,,7.0,1.5,1.0,5.0,-4.0,-2.9,-1.92
1772,Filip Lesniak,SVK,MF,Tottenham,eng Premier League,20.0,1996.0,1.0,5.0,5.0,0.1,0.1,0.0,,0.0,1.0,,1.0,3.0,2.0,0.0,2.0,36.0,34.47
1773,Alexandre Letellier,FRA,GK,Angers,fr Ligue 1,25.0,1990.0,6.0,540.0,90.0,15.8,6.0,6.0,,6.0,0.0,,1.0,0.67,6.0,9.0,-3.0,-0.5,-0.31
1774,Timo Letschert,NLD,DF,Sassuolo,it Serie A,23.0,1993.0,9.0,663.0,74.0,19.4,7.4,9.0,,6.0,0.0,,17.0,1.44,15.0,10.0,5.0,0.68,1.01
1775,Tobias Levels,DEU,DF,Ingolstadt 04,de Bundesliga,29.0,1986.0,10.0,721.0,72.0,23.6,8.0,8.0,,7.0,2.0,,11.0,0.7,4.0,15.0,-11.0,-1.37,-0.99
1776,Dorian Lévêque,FRA,DF,Guingamp,fr Ligue 1,26.0,1989.0,2.0,165.0,83.0,4.8,1.8,2.0,,1.0,0.0,,8.0,0.0,0.0,5.0,-5.0,-2.73,-2.67
1777,Robert Lewandowski,POL,FW,Bayern Munich,de Bundesliga,27.0,1988.0,33.0,2775.0,84.0,90.7,30.8,31.0,,28.0,2.0,,0.0,2.45,84.0,20.0,64.0,2.08,1.13
1778,Igor Lewczuk,POL,DF,Bordeaux,fr Ligue 1,31.0,1985.0,25.0,2113.0,85.0,61.8,23.5,25.0,,22.0,0.0,,6.0,1.4,27.0,22.0,5.0,0.21,-0.13
1779,Harry Lewis,GBR,GK,Southampton,eng Premier League,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1780,Stefan Lex,DEU,MF,Ingolstadt 04,de Bundesliga,26.0,1989.0,13.0,333.0,26.0,10.9,3.7,2.0,,0.0,11.0,,13.0,0.23,1.0,11.0,-10.0,-2.7,-2.34
1781,Aaron Leya Iseka,BEL,"MF,FW",Marseille,fr Ligue 1,18.0,1997.0,8.0,260.0,33.0,7.6,2.9,3.0,,0.0,5.0,,6.0,1.5,4.0,2.0,2.0,0.69,0.29
1782,Dario Lezcano,PRY,FW,Ingolstadt 04,de Bundesliga,26.0,1990.0,33.0,2507.0,76.0,81.9,27.9,27.0,,13.0,6.0,,0.0,0.88,34.0,42.0,-8.0,-0.29,1.83
1783,Luca Lezzerini,ITA,GK,Fiorentina,it Serie A,21.0,1995.0,1.0,51.0,51.0,1.5,0.6,0.0,,0.0,1.0,,18.0,3.0,0.0,0.0,0.0,0.0,-0.16
1784,Stephan Lichtsteiner,CHE,"DF,MF",Juventus,it Serie A,32.0,1984.0,26.0,1866.0,72.0,54.6,20.7,22.0,,14.0,4.0,,11.0,2.42,42.0,17.0,25.0,1.21,-0.24
1785,Jonathan Ligali,FRA,GK,Montpellier,fr Ligue 1,25.0,1991.0,0.0,,,,,0.0,,0.0,0.0,,11.0,,,,,,
1786,Lillo,ESP,DF,Sporting Gijón,es La Liga,27.0,1989.0,25.0,2136.0,85.0,62.5,23.7,24.0,89.0,22.0,1.0,12.0,3.0,0.72,25.0,49.0,-24.0,-1.01,-0.59
1787,Lucas Lima,BRA,DF,Nantes,fr Ligue 1,24.0,1991.0,38.0,3382.0,89.0,98.9,37.6,38.0,,37.0,0.0,,0.0,1.34,40.0,53.0,-13.0,-0.35,2.02
1788,Heinz Lindner,AUT,GK,Eint Frankfurt,de Bundesliga,26.0,1990.0,2.0,175.0,88.0,5.7,1.9,1.0,,1.0,1.0,,31.0,1.5,1.0,2.0,-1.0,-0.51,-0.33
1789,Karol Linetty,POL,MF,Sampdoria,it Serie A,21.0,1995.0,35.0,2384.0,68.0,69.7,26.5,27.0,,19.0,8.0,,2.0,1.37,29.0,41.0,-12.0,-0.45,-0.97
1790,Jesse Lingard,GBR,"MF,FW",Manchester Utd,eng Premier League,23.0,1992.0,25.0,1360.0,54.0,39.8,15.1,18.0,,3.0,7.0,,7.0,1.8,23.0,12.0,11.0,0.73,0.12
1791,Pol Lirola,ESP,DF,Sassuolo,it Serie A,18.0,1997.0,22.0,1548.0,70.0,45.3,17.2,17.0,,14.0,5.0,,10.0,1.36,33.0,29.0,4.0,0.23,0.67
1792,Marko Livaja,HRV,FW,Las Palmas,es La Liga,22.0,1993.0,25.0,1444.0,58.0,42.2,16.0,16.0,82.0,7.0,9.0,15.0,2.0,1.4,30.0,27.0,3.0,0.19,1.28
1794,Jake Livermore,GBR,MF,West Brom,eng Premier League,26.0,1989.0,16.0,1301.0,81.0,38.0,14.5,15.0,,12.0,1.0,,1.0,0.94,11.0,21.0,-10.0,-0.69,-0.78
1795,Jake Livermore,GBR,"MF,DF",Hull City,eng Premier League,26.0,1989.0,21.0,1670.0,80.0,48.8,18.6,20.0,,15.0,1.0,,0.0,0.76,16.0,38.0,-22.0,-1.19,-0.11
1796,Jérémy Livolant,FRA,MF,Guingamp,fr Ligue 1,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,6.0,,,,,,
1797,Raúl Lizoain,ESP,GK,Las Palmas,es La Liga,25.0,1991.0,13.0,1170.0,90.0,34.2,13.0,13.0,90.0,13.0,0.0,,25.0,1.0,19.0,27.0,-8.0,-0.62,-0.1
1798,Adem Ljajić,SRB,"FW,MF",Torino,it Serie A,24.0,1991.0,33.0,2513.0,76.0,73.5,27.9,30.0,,21.0,3.0,,1.0,1.36,51.0,49.0,2.0,0.07,-0.23
1799,Diego Llorente,ESP,"DF,MF",Málaga,es La Liga,22.0,1993.0,25.0,2028.0,81.0,59.3,22.5,23.0,84.0,20.0,2.0,49.0,3.0,1.36,24.0,29.0,-5.0,-0.22,-0.16
1800,Fernando Llorente,ESP,FW,Swansea City,eng Premier League,31.0,1985.0,33.0,2442.0,74.0,71.4,27.1,28.0,,14.0,5.0,,0.0,1.18,34.0,51.0,-17.0,-0.63,0.11
1801,Marcos Llorente,ESP,MF,Alavés,es La Liga,21.0,1995.0,32.0,2806.0,88.0,82.0,31.2,31.0,90.0,31.0,1.0,16.0,2.0,1.5,27.0,30.0,-3.0,-0.1,-0.24
1802,Gautier Lloris,FRA,DF,Nice,fr Ligue 1,21.0,1995.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1803,Hugo Lloris,FRA,GK,Tottenham,eng Premier League,29.0,1986.0,34.0,3004.0,88.0,87.8,33.4,34.0,,33.0,0.0,,0.0,2.29,80.0,24.0,56.0,1.68,0.81
1804,Alexandre Llovet,FRA,FW,Montpellier,fr Ligue 1,18.0,1997.0,2.0,18.0,9.0,0.5,0.2,0.0,,0.0,2.0,,3.0,0.5,1.0,0.0,1.0,5.0,5.5
1805,Giovani Lo Celso,ARG,MF,Paris S-G,fr Ligue 1,20.0,1996.0,4.0,82.0,21.0,2.4,0.9,1.0,,0.0,3.0,,7.0,2.5,4.0,0.0,4.0,4.39,2.99
1806,Simone Lo Faso,ITA,MF,Palermo,it Serie A,18.0,1998.0,10.0,255.0,26.0,7.5,2.8,1.0,,0.0,9.0,,16.0,0.5,5.0,13.0,-8.0,-2.82,-1.8
1807,Bogdan Lobonț,ROU,GK,Roma,it Serie A,38.0,1978.0,0.0,,,,,0.0,,0.0,0.0,,29.0,,,,,,
1808,Manuel Locatelli,ITA,MF,Milan,it Serie A,18.0,1998.0,25.0,1694.0,68.0,49.5,18.8,17.0,,13.0,8.0,,11.0,1.96,31.0,19.0,12.0,0.64,0.64
1809,Francesco Lodi,ITA,MF,Udinese,it Serie A,32.0,1984.0,1.0,12.0,12.0,0.4,0.1,0.0,,0.0,1.0,,5.0,0.0,0.0,2.0,-2.0,-15.0,-14.82
1810,Raoul Loé,CMR,MF,Osasuna,es La Liga,27.0,1989.0,7.0,570.0,81.0,16.7,6.3,6.0,90.0,6.0,1.0,30.0,1.0,0.57,5.0,19.0,-14.0,-2.21,-0.95
1811,Ruben Loftus-Cheek,GBR,MF,Chelsea,eng Premier League,20.0,1996.0,6.0,35.0,6.0,1.0,0.4,0.0,,0.0,6.0,,9.0,2.0,1.0,0.0,1.0,2.57,1.22
1812,David Lombán,ESP,DF,Granada,es La Liga,29.0,1987.0,21.0,1841.0,88.0,53.8,20.5,20.0,90.0,19.0,1.0,46.0,5.0,0.43,14.0,47.0,-33.0,-1.61,-0.53
1813,Cristiano Lombardi,ITA,FW,Lazio,it Serie A,20.0,1995.0,18.0,437.0,24.0,12.8,4.9,3.0,,0.0,15.0,,18.0,1.67,11.0,13.0,-2.0,-0.41,-1.17
1814,Kevin Long,IRL,DF,Burnley,eng Premier League,25.0,1990.0,3.0,270.0,90.0,7.9,3.0,3.0,,3.0,0.0,,2.0,0.33,4.0,6.0,-2.0,-0.67,-0.27
1815,Shane Long,IRL,FW,Southampton,eng Premier League,29.0,1987.0,32.0,1321.0,41.0,38.6,14.7,10.0,,5.0,22.0,,1.0,1.28,17.0,22.0,-5.0,-0.34,-0.25
1816,Ademola Lookman,NGA,FW,Everton,eng Premier League,18.0,1997.0,8.0,289.0,36.0,8.5,3.2,3.0,,0.0,5.0,,8.0,2.25,6.0,2.0,4.0,1.25,0.84
1817,Anthony Lopes,PRT,GK,Lyon,fr Ligue 1,25.0,1990.0,37.0,3330.0,90.0,97.4,37.0,37.0,,37.0,0.0,,0.0,1.73,73.0,46.0,27.0,0.73,-1.27
1818,Hélder Lopes,PRT,DF,Las Palmas,es La Liga,27.0,1989.0,15.0,1224.0,82.0,35.8,13.6,13.0,87.0,10.0,2.0,47.0,6.0,0.47,12.0,31.0,-19.0,-1.4,-1.32
1820,Rony Lopes,PRT,"MF,FW",Lille,fr Ligue 1,20.0,1995.0,25.0,1861.0,74.0,54.4,20.7,22.0,,14.0,3.0,,0.0,1.32,29.0,21.0,8.0,0.39,1.25
1821,Adrián López,ESP,"FW,MF",Villarreal,es La Liga,28.0,1988.0,15.0,677.0,45.0,19.8,7.5,7.0,71.0,1.0,8.0,23.0,0.0,1.8,11.0,5.0,6.0,0.8,0.24
1822,Borja López,ESP,DF,Barcelona,es La Liga,22.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1823,David López,ESP,"DF,MF",Espanyol,es La Liga,26.0,1989.0,36.0,3240.0,90.0,94.7,36.0,36.0,90.0,36.0,0.0,,0.0,1.53,43.0,42.0,1.0,0.03,1.03
1824,Diego López,ESP,GK,Milan,it Serie A,34.0,1981.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1825,Diego López,ESP,GK,Espanyol,es La Liga,34.0,1981.0,35.0,3112.0,89.0,91.0,34.6,35.0,89.0,34.0,0.0,,0.0,1.54,41.0,38.0,3.0,0.09,1.26
1826,Isma López,ESP,"DF,MF",Sporting Gijón,es La Liga,26.0,1990.0,27.0,1732.0,64.0,50.6,19.2,19.0,84.0,15.0,8.0,17.0,3.0,1.0,25.0,40.0,-15.0,-0.78,0.02
1827,Javi López,ESP,DF,Espanyol,es La Liga,30.0,1986.0,19.0,1522.0,80.0,44.5,16.9,17.0,84.0,12.0,2.0,51.0,3.0,1.16,18.0,32.0,-14.0,-0.83,-1.44
1828,Maxi López,ARG,FW,Torino,it Serie A,32.0,1984.0,16.0,440.0,28.0,12.9,4.9,2.0,,1.0,14.0,,15.0,0.75,14.0,12.0,2.0,0.41,0.32
1829,Maxime Lopez,FRA,MF,Marseille,fr Ligue 1,18.0,1997.0,30.0,2173.0,72.0,63.5,24.1,26.0,,9.0,4.0,,6.0,1.63,35.0,29.0,6.0,0.25,-0.47
1830,Pau López,ESP,GK,Tottenham,eng Premier League,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,5.0,,,,,,
1831,Pau López,ESP,GK,Espanyol,es La Liga,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1832,Unai López,ESP,MF,Leganés,es La Liga,20.0,1995.0,23.0,1167.0,51.0,34.1,13.0,12.0,76.0,5.0,11.0,23.0,4.0,0.7,8.0,25.0,-17.0,-1.31,-1.23
1833,Alberto Lora,ESP,DF,Sporting Gijón,es La Liga,29.0,1987.0,7.0,378.0,54.0,11.1,4.2,4.0,86.0,3.0,3.0,12.0,6.0,0.71,1.0,6.0,-5.0,-1.19,-0.45
1834,Leonardo Loria,ITA,GK,Juventus,it Serie A,17.0,1999.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1835,Jonas Lössl,DNK,GK,Mainz 05,de Bundesliga,27.0,1989.0,27.0,2430.0,90.0,79.4,27.0,27.0,,27.0,0.0,,6.0,1.07,36.0,46.0,-10.0,-0.37,-0.23
1836,Jordan Lotiès,FRA,DF,Dijon,fr Ligue 1,31.0,1984.0,24.0,2046.0,85.0,59.8,22.7,23.0,,22.0,1.0,,11.0,0.96,24.0,37.0,-13.0,-0.57,-0.64
1837,Jeff Louis,HTI,"MF,FW",Caen,fr Ligue 1,23.0,1992.0,5.0,230.0,46.0,6.7,2.6,3.0,,0.0,2.0,,5.0,0.8,1.0,3.0,-2.0,-0.78,-0.02
1838,Donald Love,SYC,DF,Sunderland,eng Premier League,21.0,1994.0,12.0,611.0,51.0,17.9,6.8,6.0,,5.0,6.0,,13.0,0.92,8.0,11.0,-3.0,-0.44,0.74
1839,Dejan Lovren,HRV,DF,Liverpool,eng Premier League,27.0,1989.0,29.0,2553.0,88.0,74.6,28.4,29.0,,27.0,0.0,,2.0,1.97,53.0,31.0,22.0,0.78,-0.68
1840,Matthew Lowton,GBR,DF,Burnley,eng Premier League,27.0,1989.0,36.0,3240.0,90.0,94.7,36.0,36.0,,36.0,0.0,,1.0,1.03,38.0,53.0,-15.0,-0.42,0.08
1841,Luciano,BRA,FW,Leganés,es La Liga,23.0,1993.0,25.0,1177.0,47.0,34.4,13.1,11.0,79.0,4.0,14.0,22.0,7.0,1.0,14.0,19.0,-5.0,-0.38,0.18
1842,Greg Luer,GBR,FW,Hull City,eng Premier League,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1843,Filipe Luís,BRA,DF,Atlético Madrid,es La Liga,30.0,1985.0,34.0,3006.0,88.0,87.9,33.4,34.0,88.0,31.0,0.0,,0.0,2.03,62.0,23.0,39.0,1.17,0.3
1844,José Luis Gayà,ESP,DF,Valencia,es La Liga,21.0,1995.0,27.0,2089.0,77.0,61.1,23.2,24.0,85.0,20.0,3.0,16.0,1.0,1.26,29.0,36.0,-7.0,-0.3,-0.17
1846,Luisinho,PRT,"DF,MF",La Coruña,es La Liga,31.0,1985.0,26.0,1907.0,73.0,55.8,21.2,20.0,88.0,15.0,6.0,25.0,7.0,0.77,22.0,33.0,-11.0,-0.52,-0.1
1847,David Luiz,BRA,DF,Chelsea,eng Premier League,29.0,1987.0,33.0,2954.0,90.0,86.4,32.8,33.0,,31.0,0.0,,1.0,2.42,71.0,26.0,45.0,1.37,0.02
1848,David Luiz,BRA,DF,Paris S-G,fr Ligue 1,29.0,1987.0,3.0,241.0,80.0,7.0,2.7,3.0,,2.0,0.0,,0.0,2.0,4.0,2.0,2.0,0.75,-0.78
1849,Jordan Lukaku,BEL,"MF,DF",Lazio,it Serie A,22.0,1994.0,16.0,851.0,53.0,24.9,9.5,8.0,,5.0,8.0,,12.0,2.13,28.0,16.0,12.0,1.27,0.88
1850,Romelu Lukaku,BEL,FW,Everton,eng Premier League,23.0,1993.0,37.0,3266.0,88.0,95.5,36.3,36.0,,34.0,1.0,,0.0,1.62,61.0,42.0,19.0,0.52,1.11
1851,Dodi Lukebakio,BEL,"FW,MF",Toulouse,fr Ligue 1,18.0,1997.0,5.0,92.0,18.0,2.7,1.0,0.0,,0.0,5.0,,2.0,0.4,0.0,0.0,0.0,0.0,0.11
1852,Saša Lukić,SRB,MF,Torino,it Serie A,19.0,1996.0,14.0,777.0,56.0,22.7,8.6,7.0,,5.0,7.0,,18.0,1.14,18.0,20.0,-2.0,-0.23,-0.47
1853,Senad Lulić,BIH,"MF,FW",Lazio,it Serie A,30.0,1986.0,31.0,2486.0,80.0,72.7,27.6,29.0,,20.0,2.0,,2.0,2.03,58.0,31.0,27.0,0.98,1.36
1854,Antonio Luna,ESP,DF,Eibar,es La Liga,25.0,1991.0,26.0,2115.0,81.0,61.8,23.5,24.0,85.0,20.0,2.0,38.0,5.0,1.5,35.0,34.0,1.0,0.04,-0.23
1855,Sebastiano Luperto,ITA,DF,Napoli,it Serie A,19.0,1996.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1856,Arnaud Lusamba,COD,"FW,MF",Nice,fr Ligue 1,19.0,1997.0,6.0,253.0,42.0,7.4,2.8,3.0,,1.0,3.0,,7.0,2.0,2.0,1.0,1.0,0.36,-0.38
1857,Fabian Lustenberger,CHE,"MF,DF",Hertha BSC,de Bundesliga,28.0,1988.0,19.0,1500.0,79.0,49.0,16.7,17.0,,16.0,2.0,,1.0,1.68,23.0,22.0,1.0,0.06,0.35
1858,Andreas Luthe,DEU,GK,Augsburg,de Bundesliga,29.0,1987.0,2.0,180.0,90.0,5.9,2.0,2.0,,2.0,0.0,,30.0,1.0,1.0,1.0,0.0,0.0,0.5
1859,Germán Lux,ARG,GK,La Coruña,es La Liga,34.0,1982.0,25.0,2204.0,88.0,64.4,24.5,25.0,88.0,24.0,0.0,,12.0,0.88,19.0,38.0,-19.0,-0.78,-0.85
1860,Cheikh M'Bengue,SEN,"DF,MF",Saint-Étienne,fr Ligue 1,28.0,1988.0,15.0,1179.0,79.0,34.5,13.1,15.0,,11.0,0.0,,2.0,1.2,10.0,11.0,-1.0,-0.08,-0.08
1861,Raïs M'Bolhi,DZA,GK,Rennes,fr Ligue 1,30.0,1986.0,0.0,,,,,0.0,,0.0,0.0,,12.0,,,,,,
1862,Massimo Maccarone,ITA,FW,Empoli,it Serie A,36.0,1979.0,28.0,1508.0,54.0,44.1,16.8,17.0,,6.0,11.0,,9.0,0.79,13.0,25.0,-12.0,-0.72,0.23
1863,Matt Macey,GBR,GK,Arsenal,eng Premier League,21.0,1994.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1864,Zinédine Machach,FRA,MF,Marseille,fr Ligue 1,20.0,1996.0,10.0,417.0,42.0,12.2,4.6,4.0,,0.0,6.0,,7.0,1.4,6.0,5.0,1.0,0.22,-0.23
1865,Darwin Machís,VEN,"MF,FW",Leganés,es La Liga,23.0,1993.0,27.0,1058.0,39.0,30.9,11.8,10.0,75.0,4.0,17.0,18.0,7.0,0.63,7.0,20.0,-13.0,-1.11,-0.88
1866,Leonardo Maddidini,ITA,MF,Sassuolo,it Serie A,17.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
1867,Pablo Maffeo,ESP,"DF,MF",Manchester City,eng Premier League,19.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,2.0,,,,,,
1868,Christian Maggio,ITA,DF,Napoli,it Serie A,34.0,1982.0,7.0,394.0,56.0,11.5,4.4,4.0,,3.0,3.0,,31.0,2.57,8.0,1.0,7.0,1.6,0.17
1869,Francesco Magnanelli,ITA,MF,Sassuolo,it Serie A,31.0,1984.0,15.0,1193.0,80.0,34.9,13.3,14.0,,12.0,1.0,,4.0,1.33,28.0,25.0,3.0,0.23,0.55
1870,Hugo Magnetti,FRA,MF,Bastia,fr Ligue 1,18.0,1998.0,0.0,,,,,0.0,,0.0,0.0,,4.0,,,,,,
1872,Luca Magnino,ITA,MF,Udinese,it Serie A,18.0,1997.0,0.0,,,,,0.0,,0.0,0.0,,1.0,,,,,,
