,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1570,Louis Jackson,Manchester Utd,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,Nicolas Jackson,Chelsea,35,2799,80,81.8,31.1,31,86,17,4,31,0,1.63,65,48,+17,+0.55,+0.98,64.3,46.5,+17.7,+0.57,+0.76
1572,Jeremy Jacquet,Rennes,1,5,5,0.2,0.1,0,0.0,0,1,5,4,3.00,0,0,0,0.00,-0.21,0.2,0.1,+0.1,+1.32,+0.97
1573,Jeremy Jacquet,Clermont Foot,6,253,42,8.3,2.8,2,90,2,4,18,7,1.17,1,8,-7,-2.49,-1.62,2.5,7.7,-5.2,-1.84,-1.12
1574,Lee Jae-sung,Mainz 05,29,2113,73,69.1,23.5,24,79,6,5,43,0,1.10,33,32,+1,+0.04,+1.28,33.0,26.2,+6.8,+0.29,+0.92
1575,Paul Jaeckel,Union Berlin,6,234,39,7.6,2.6,2,90,2,4,14,19,1.67,2,6,-4,-1.54,-0.87,3.2,4.9,-1.7,-0.65,-0.37
1576,Filip Jagiello,Genoa,2,33,17,1.0,0.4,0,0.0,0,2,17,13,1.50,0,0,0,0.00,0.00,0.1,0.6,-0.5,-1.41,-1.24
1577,Kristijan Jakic,Augsburg,14,1051,75,34.3,11.7,13,78,8,1,31,0,1.29,17,15,+2,+0.17,+0.71,14.2,16.7,-2.5,-0.21,+0.19
1578,Kristijan Jakic,Eint Frankfurt,4,200,50,6.5,2.2,1,69,0,3,44,2,1.75,2,1,+1,+0.45,+0.45,2.7,3.1,-0.4,-0.19,-0.01
1579,Karl Jakob Hein,Arsenal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,Ismail Jakobs,Monaco,22,1466,67,47.9,16.3,16,86,10,6,16,2,1.95,31,24,+7,+0.43,-0.64,24.9,21.3,+3.7,+0.23,-0.22
1581,Adam Jakubech,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1582,Ablie Jallow,Metz,17,918,54,30.0,10.2,10,75,1,7,24,4,0.53,13,20,-7,-0.69,-0.01,10.7,16.9,-6.1,-0.60,-0.01
1583,Reece James,Chelsea,10,419,42,12.3,4.7,5,62,0,5,21,0,1.20,8,11,-3,-0.64,-1.15,8.1,9.6,-1.5,-0.33,-0.87
1584,Vitaly Janelt,Brentford,38,3054,80,89.3,33.9,37,82,16,1,18,0,1.03,50,52,-2,-0.06,+1.66,50.8,47.7,+3.1,+0.09,+0.31
1586,Luka Janes,Heidenheim,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1587,Jakub Jankto,Cagliari,18,872,48,25.5,9.7,13,61,0,5,16,11,1.22,11,18,-7,-0.72,-0.05,10.4,13.1,-2.8,-0.28,+0.03
1588,Tony Jantschke,Gladbach,4,27,7,0.9,0.3,0,0.0,0,4,7,8,1.75,1,1,0,0.00,+0.33,0.6,0.5,+0.1,+0.18,+0.42
1589,Adnan Januzaj,Sevilla,8,193,24,5.6,2.1,0,0.0,0,8,24,11,0.75,1,3,-2,-0.93,-0.82,1.8,3.9,-2.1,-1.00,-0.75
1590,Mohamed Jaouab,Rennes,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1591,Seedy Jarju,Heidenheim,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1592,Nuha Jatta,RB Leipzig,1,1,1,0.0,0.0,0,0.0,0,1,1,2,1.00,0,0,0,0.00,-1.12,0.0,0.0,0.0,0.00,-0.75
1593,Mikel Jauregizar,Athletic Club,7,151,22,4.4,1.7,1,45,0,6,18,8,2.71,2,0,+2,+1.19,+0.59,1.0,4.1,-3.1,-1.86,-2.26
1594,Luis Javier Suarez,Almería,15,917,61,26.8,10.2,10,83,3,5,18,0,0.73,16,23,-7,-0.69,+0.21,18.0,18.3,-0.3,-0.03,+0.42
1595,Danley Jean-Jacques,Metz,33,2682,81,87.6,29.8,30,88,21,3,14,0,0.88,29,49,-20,-0.67,+0.04,29.4,46.3,-16.9,-0.57,+0.24
1596,Salim El Jebari,Atlético Madrid,1,13,13,0.4,0.1,0,0.0,0,1,13,7,0.00,0,0,0,0.00,-0.71,0.0,0.0,0.0,-0.21,-0.82
1597,Daniel Jebbison,Sheffield Utd,1,21,21,0.6,0.2,0,0.0,0,1,21,0,0.00,0,0,0,0.00,+1.83,0.1,1.0,-0.9,-3.85,-2.85
1598,Jeffinho,Lyon,10,308,31,10.1,3.4,3,64,0,7,16,5,0.80,8,8,0,0.00,+0.20,5.7,5.8,-0.2,-0.05,+0.03
1599,Fredrik Jensen,Augsburg,22,1338,61,43.7,14.9,18,70,0,4,19,2,1.45,26,22,+4,+0.27,+1.00,19.0,20.8,-1.8,-0.12,+0.38
1600,Mathias Jensen,Brentford,32,2204,69,64.4,24.5,27,77,5,5,27,0,1.09,37,45,-8,-0.33,-0.25,34.8,36.8,-2.1,-0.08,-0.40
1601,Moritz Jenz,Wolfsburg,22,1742,79,56.9,19.4,21,81,16,1,45,6,0.82,23,32,-9,-0.46,-0.06,20.2,23.3,-3.1,-0.16,+0.01
1602,Gabriel Jesus,Arsenal,27,1478,55,43.2,16.4,17,78,4,10,16,3,2.19,29,11,+18,+1.10,-0.94,31.3,11.4,+19.9,+1.21,-0.10
1603,Juan Jesus,Napoli,24,2116,88,61.9,23.5,23,90,20,1,52,6,1.33,27,29,-2,-0.09,-0.71,36.6,23.5,+13.2,+0.56,-0.12
1604,Alejandro Jimenez,Milan,3,68,23,2.0,0.8,0,0.0,0,3,23,13,3.00,1,0,+1,+1.32,+0.63,0.6,0.8,-0.2,-0.26,-0.82
1605,Raul Jimenez,Fulham,24,1395,58,40.8,15.5,18,71,4,6,19,5,1.25,25,26,-1,-0.06,+0.16,17.3,28.8,-11.5,-0.74,-0.71
1606,Kim Jisoo,Brentford,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,Pere Joan,Mallorca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,Justin Joao,Lyon,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,Joao Pedro,Brighton,31,2045,66,59.8,22.7,19,85,9,12,36,0,1.29,32,38,-6,-0.26,-0.20,36.3,32.0,+4.2,+0.19,+0.37
1610,John Joe,Getafe,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,Joelinton,Newcastle Utd,20,1279,64,37.4,14.2,15,79,8,5,18,0,1.45,26,23,+3,+0.21,-0.63,26.6,24.7,+1.9,+0.13,-0.41
1613,Thorir Johann Helgason,Lecce,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,Ryan Johansson,Freiburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,Ryan John Giles,Luton Town,11,503,46,14.7,5.6,5,81,2,6,17,9,0.64,5,14,-9,-1.61,-0.87,5.3,13.3,-8.1,-1.44,-0.60
1616,Samuel John Nwachukwu,Udinese,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,Ben Johnson,West Ham,14,544,39,15.9,6.0,4,90,4,10,18,11,1.14,5,16,-11,-1.82,-1.73,7.4,12.5,-5.1,-0.85,-0.42
1618,Brennan Johnson,Tottenham,32,2085,65,61.0,23.2,23,79,8,9,31,0,1.56,49,37,+12,+0.52,+0.45,42.1,40.6,+1.5,+0.06,-0.16
1619,Brennan Johnson,Nott'ham Forest,3,237,79,6.9,2.6,3,79,0,0,0.0,0,1.00,4,5,-1,-0.38,+0.10,2.9,2.8,+0.1,+0.03,+0.13
1620,Joseph Johnson,Luton Town,2,77,39,2.3,0.9,0,0.0,0,2,39,17,0.00,2,5,-3,-3.51,-2.70,1.5,1.8,-0.3,-0.37,+0.58
1621,Sam Johnstone,Crystal Palace,20,1796,90,52.5,20.0,20,90,19,0,0.0,4,1.05,21,27,-6,-0.30,-0.58,25.2,26.3,-1.1,-0.05,+0.07
1622,Curtis Jones,Liverpool,23,1167,51,34.1,13.0,14,70,4,9,20,4,1.96,31,17,+14,+1.08,-0.16,31.7,15.5,+16.2,+1.25,+0.22
1623,Frenkie de Jong,Barcelona,20,1634,82,47.8,18.2,20,82,17,0,0.0,1,2.05,41,25,+16,+0.88,-0.08,41.3,20.0,+21.3,+1.17,+0.43
1624,Joan Jordan,Sevilla,8,380,48,11.1,4.2,4,86,3,4,9,22,0.89,5,15,-10,-2.37,-2.49,3.3,9.3,-5.9,-1.41,-1.26
1625,Jordi,Getafe,13,573,44,16.8,6.4,5,69,0,8,29,11,1.23,11,7,+4,+0.63,+1.13,10.1,8.8,+1.3,+0.20,+0.50
1626,Jeremy Jorge,Getafe,1,2,2,0.1,0.0,0,0.0,0,1,2,1,0.00,0,0,0,0.00,+0.32,1.2,0.0,+1.2,+52.17,+52.41
1627,Kaio Jorge,Frosinone,20,812,41,23.7,9.0,8,78,2,12,15,11,0.60,13,20,-7,-0.78,-0.15,13.1,13.2,-0.1,-0.01,+0.40
1628,Jorginho,Arsenal,24,921,38,26.9,10.2,10,78,3,14,10,13,2.42,25,11,+14,+1.37,-0.36,21.2,8.2,+13.0,+1.27,+0.01
1629,Willian Jose,Betis,33,1971,60,57.6,21.9,25,70,7,8,27,2,1.52,25,28,-3,-0.14,-0.51,24.0,26.3,-2.4,-0.11,+0.14
1630,Joseda,Alavés,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,Joselito,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,Joselu,Real Madrid,34,1687,50,49.3,18.7,15,84,10,19,23,2,2.50,51,10,+41,+2.19,+1.15,38.5,17.4,+21.1,+1.12,+0.48
1633,Diogo Jota,Liverpool,21,1145,55,33.5,12.7,14,71,3,7,22,1,2.29,34,10,+24,+1.89,+1.06,28.5,14.0,+14.5,+1.14,+0.05
1634,Antoine Joujou,Le Havre,23,779,34,25.5,8.7,6,66,1,17,23,3,0.83,8,11,-3,-0.35,-0.03,10.1,12.3,-2.2,-0.26,+0.18
1635,Leo Jousselin,Marseille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,Luka Jovic,Fiorentina,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,Luka Jovic,Milan,23,877,38,25.6,9.7,8,75,2,15,18,7,1.70,16,16,0,0.00,-0.96,16.5,11.6,+4.9,+0.50,-0.06
1639,Kamil Jozwiak,Granada,11,571,52,16.7,6.3,7,74,1,4,13,1,0.82,8,9,-1,-0.16,+1.11,6.9,8.8,-1.9,-0.31,+0.31
1640,Juanmi,Cádiz,16,873,55,25.5,9.7,9,75,3,7,28,0,1.06,7,15,-8,-0.82,-0.08,10.1,11.9,-1.8,-0.19,+0.33
1641,Juanpe,Girona,17,746,44,21.8,8.3,6,80,5,11,24,19,1.94,10,15,-5,-0.60,-2.08,12.0,14.8,-2.9,-0.34,-1.00
1642,Mads Juel Andersen,Luton Town,8,400,50,11.7,4.4,4,78,2,4,22,4,1.13,2,6,-4,-0.90,-0.04,3.5,7.3,-3.8,-0.86,+0.08
1643,Christopher Jullien,Montpellier,20,1233,62,40.3,13.7,13,87,11,7,15,8,1.40,18,18,0,0.00,+0.25,16.1,22.2,-6.2,-0.45,-0.52
1644,Anthony Jung,Werder Bremen,31,2579,83,84.3,28.7,30,86,24,1,11,1,1.32,41,36,+5,+0.17,+2.23,38.4,42.7,-4.3,-0.15,+0.84
1645,Eli Junior Kroupi,Lorient,30,1084,36,35.4,12.0,11,64,0,19,20,4,0.63,16,25,-9,-0.75,-0.11,12.6,18.8,-6.2,-0.52,-0.02
1646,Hamed Junior Traore,Bournemouth,3,47,16,1.4,0.5,0,0.0,0,3,16,7,0.00,0,1,-1,-1.91,-1.59,1.3,0.8,+0.5,+0.93,+1.00
1647,Hamed Junior Traore,Napoli,9,382,42,11.2,4.2,5,62,0,4,18,8,1.22,8,6,+2,+0.47,+0.32,7.3,3.9,+3.5,+0.82,+0.24
1648,Vinicius Junior,Real Madrid,26,1864,72,54.5,20.7,22,80,7,4,26,3,2.62,48,12,+36,+1.74,+0.29,39.3,19.3,+20.0,+0.96,+0.19
1649,Josip Juranovic,Union Berlin,21,1294,62,42.3,14.4,14,83,8,7,19,3,0.95,18,23,-5,-0.35,+0.67,17.5,21.7,-4.2,-0.29,+0.03
1650,David Jurasek,Hoffenheim,13,496,38,16.2,5.5,4,75,2,9,22,3,1.31,13,8,+5,+0.91,+1.08,6.9,11.8,-5.0,-0.90,-0.82
1651,Julian Justvan,Hoffenheim,4,49,12,1.6,0.5,0,0.0,0,4,12,2,0.50,0,1,-1,-1.84,-1.87,0.3,1.1,-0.8,-1.42,-1.23
1652,Julian Justvan,Darmstadt 98,14,1023,73,33.4,11.4,11,86,7,3,26,0,0.29,8,34,-26,-2.29,-0.96,10.7,27.6,-16.9,-1.49,-0.43
1653,Filip Jorgensen,Villarreal,36,3240,90,94.7,36.0,36,90,36,0,0.0,2,1.36,59,63,-4,-0.11,-2.11,51.9,57.3,-5.4,-0.15,-1.26
1654,Mathias Jorgensen,Brentford,14,1087,78,31.8,12.1,12,90,11,2,4,23,0.57,16,24,-8,-0.66,-0.62,14.8,19.7,-4.9,-0.41,-0.68
1655,Mohamed Kaba,Lecce,23,1378,60,40.3,15.3,15,77,6,8,27,1,1.00,13,23,-10,-0.65,-0.12,17.2,22.0,-4.8,-0.31,-0.07
1656,Sory Kaba,Las Palmas,17,720,42,21.1,8.0,9,67,2,8,15,19,1.06,3,11,-8,-1.00,-0.80,5.7,13.3,-7.6,-0.95,-0.41
1657,Ozan Kabak,Hoffenheim,28,2282,82,74.6,25.4,28,82,17,0,0.0,1,1.29,46,52,-6,-0.24,-0.93,38.2,43.2,-5.0,-0.20,+0.05
1658,Christian Kabasele,Udinese,13,861,66,25.2,9.6,10,85,9,3,5,22,1.00,9,18,-9,-0.94,-0.69,11.6,15.5,-3.9,-0.40,-0.19
1659,Uros Kabic,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,Issa Kabore,Luton Town,24,1729,72,50.6,19.2,21,79,13,3,24,4,0.58,23,39,-16,-0.83,+0.07,18.2,36.8,-18.7,-0.97,-0.07
1661,Abdoul Kader Bamba,Nantes,23,611,27,20.0,6.8,1,59,0,22,25,9,0.70,8,17,-9,-1.33,-0.74,10.0,16.0,-6.1,-0.89,-0.54
1662,Yaya Kader Fofana,Reims,4,32,8,1.0,0.4,0,0.0,0,4,8,5,0.75,1,3,-2,-5.63,-5.54,1.9,1.3,+0.6,+1.71,+1.79
1664,Pavel Kaderabek,Hoffenheim,29,2412,83,78.8,26.8,28,85,18,1,45,0,1.45,55,49,+6,+0.22,+1.06,43.5,49.0,-5.5,-0.20,+0.03
1665,Tino Kadewere,Lyon,11,296,27,9.7,3.3,2,55,0,9,21,4,1.18,4,9,-5,-1.52,-1.49,5.5,8.4,-2.9,-0.87,-0.88
1666,Tino Kadewere,Nantes,14,781,56,25.5,8.7,8,75,2,6,30,0,0.86,5,9,-4,-0.46,+0.37,9.9,8.3,+1.6,+0.19,+0.87
1667,Kaiky,Almería,8,523,65,15.3,5.8,5,90,5,3,24,14,0.38,11,19,-8,-1.38,-0.63,9.5,11.8,-2.3,-0.39,-0.06
1668,Florian Kainz,Köln,33,2197,67,71.8,24.4,29,73,7,4,22,1,0.82,22,41,-19,-0.78,+0.58,26.6,43.6,-17.0,-0.70,+0.17
1669,Sasa Kalajdzic,Wolves,11,166,15,4.9,1.8,1,60,0,10,11,9,1.09,6,2,+4,+2.17,+2.69,5.5,2.7,+2.8,+1.50,+2.16
1670,Sasa Kalajdzic,Eint Frankfurt,5,325,65,10.6,3.6,5,65,1,0,0.0,0,1.60,4,2,+2,+0.55,+0.59,4.3,4.6,-0.3,-0.08,+0.11
1671,Arnaud Kalimuendo,Rennes,30,2139,71,69.9,23.8,25,80,6,5,29,0,1.37,38,31,+7,+0.29,+0.29,36.1,24.7,+11.4,+0.48,+0.44
1672,Yayah Kallon,Hellas Verona,1,4,4,0.1,0.0,0,0.0,0,1,4,6,0.00,0,1,-1,-22.50,-22.18,0.8,1.0,-0.2,-4.84,-4.56
1673,Gedeon Kalulu,Lorient,19,970,51,31.7,10.8,11,78,5,8,13,8,1.05,17,23,-6,-0.56,+0.18,13.5,18.3,-4.8,-0.45,+0.08
1674,Pierre Kalulu,Milan,9,374,42,10.9,4.2,4,61,2,5,26,4,1.89,7,7,0,0.00,-0.80,7.6,4.7,+2.9,+0.70,+0.17
1675,Daichi Kamada,Lazio,29,1544,53,45.1,17.2,17,75,6,12,23,9,1.69,19,14,+5,+0.29,+0.05,21.6,17.3,+4.2,+0.25,+0.23
1676,Waren Kamanzi,Toulouse,24,1187,49,38.8,13.2,12,77,6,12,22,8,1.25,15,20,-5,-0.38,-0.43,16.1,19.9,-3.8,-0.28,-0.09
1677,Boubacar Kamara,Aston Villa,20,1652,83,48.3,18.4,20,83,10,0,0.0,0,2.05,36,22,+14,+0.76,+0.71,31.1,24.7,+6.4,+0.35,+0.50
1678,Hassane Kamara,Udinese,35,2225,64,65.1,24.7,27,76,4,8,20,2,0.94,24,30,-6,-0.24,+0.51,24.4,27.8,-3.4,-0.14,+0.36
1679,Issiaka Kamate,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1680,Willy Kambwala,Manchester Utd,8,330,41,9.6,3.7,3,88,2,5,13,8,1.00,5,10,-5,-1.36,-1.48,3.3,8.3,-5.0,-1.37,-1.16
1681,Dimitrije Kamenovic,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682,Matjaz Kamensek Pahic,Frosinone,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1683,Jakub Kaminski,Wolfsburg,17,473,28,15.5,5.3,4,69,1,13,15,12,1.24,4,9,-5,-0.95,-0.60,4.6,6.3,-1.7,-0.31,-0.18
1684,Thomas Kaminski,Luton Town,38,3405,90,99.6,37.8,38,90,37,0,0.0,0,0.68,52,85,-33,-0.87,-0.87,42.1,77.6,-35.4,-0.94,-0.34
1685,Kevin Kampl,RB Leipzig,26,1363,52,44.5,15.1,14,83,7,12,17,7,1.69,30,15,+15,+0.99,-0.23,25.6,18.9,+6.7,+0.44,-0.55
1686,Harry Kane,Bayern Munich,32,2839,89,92.8,31.5,32,89,27,0,0.0,0,2.16,85,39,+46,+1.46,+0.24,81.1,28.6,+52.5,+1.66,+1.46
1687,Lee Kang-in,Paris S-G,23,1464,64,47.8,16.3,18,74,6,5,26,1,2.17,38,13,+25,+1.54,+0.24,25.8,18.0,+7.9,+0.48,-0.69
1688,Yann Karamoh,Torino,10,162,16,4.7,1.8,1,45,0,9,13,8,1.40,3,2,+1,+0.56,+0.58,2.2,2.2,0.0,+0.03,+0.02
1690,Yann Karamoh,Montpellier,12,284,24,9.3,3.2,1,60,0,11,20,2,1.33,7,5,+2,+0.63,+0.86,4.1,6.2,-2.0,-0.65,-0.56
1691,Atakan Karazor,Stuttgart,33,2623,79,85.7,29.1,31,84,21,2,16,0,2.12,64,34,+30,+1.03,-0.82,56.6,33.6,+22.9,+0.79,-1.22
1692,Ayman Kari,Lorient,14,893,64,29.2,9.9,12,71,1,2,21,2,1.00,11,19,-8,-0.81,-0.18,10.0,14.8,-4.7,-0.48,+0.04
1693,Emir Karic,Darmstadt 98,27,1783,66,58.3,19.8,18,87,12,9,25,2,0.37,15,56,-41,-2.07,-1.01,16.3,46.4,-30.0,-1.52,-0.76
1694,Loris Karius,Newcastle Utd,1,90,90,2.6,1.0,1,90,1,0,0.0,21,0.00,1,4,-3,-3.00,-3.70,0.2,2.8,-2.7,-2.69,-3.16
1695,Jesper Karlsson,Bologna,7,344,49,10.1,3.8,4,71,0,3,20,19,1.43,1,2,-1,-0.26,-0.93,2.8,4.3,-1.5,-0.40,-0.76
1696,Jon Karrikaburu,Alavés,2,16,8,0.5,0.2,0,0.0,0,2,8,13,0.00,0,1,-1,-5.63,-5.39,0.0,1.2,-1.1,-6.26,-6.33
1697,Jon Karrikaburu,Real Sociedad,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,Rick Karsdorp,Roma,18,1191,66,34.8,13.2,14,76,4,4,31,16,2.06,22,11,+11,+0.83,+0.51,20.1,10.9,+9.1,+0.68,+0.66
1699,Thomas Kastanaras,Stuttgart,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,Grigoris Kastanos,Salernitana,26,1480,57,43.3,16.4,18,73,3,8,20,3,0.54,12,31,-19,-1.16,+0.24,12.3,31.9,-19.6,-1.19,-0.05
1701,Silas Katompa,Stuttgart,27,900,33,29.4,10.0,8,70,0,19,18,1,2.15,30,10,+20,+2.00,+1.21,27.6,10.4,+17.2,+1.72,+1.08
1702,Panos Katseris,Lorient,15,1041,69,34.0,11.6,13,78,3,2,11,0,0.93,12,15,-3,-0.26,+0.63,13.6,16.7,-3.0,-0.26,+0.37
1703,Mikkel Kaufmann,Union Berlin,18,486,27,15.9,5.4,4,66,0,14,16,6,0.94,5,7,-2,-0.37,+0.43,6.2,8.1,-1.9,-0.36,-0.06
1704,Leigh Kavanagh,Brighton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,Michael Kayode,Fiorentina,26,2058,79,60.2,22.9,22,85,14,4,45,8,1.88,39,20,+19,+0.83,+1.10,32.5,23.0,+9.5,+0.42,+0.81
1706,Moise Kean,Juventus,19,654,34,19.1,7.3,8,66,0,11,11,4,1.95,6,4,+2,+0.28,-0.41,9.0,5.3,+3.6,+0.50,-0.18
1707,Michael Keane,Everton,9,439,49,12.8,4.9,4,83,3,5,21,26,0.67,2,13,-11,-2.26,-2.26,5.6,10.2,-4.6,-0.95,-1.06
1708,Ibrahima Kebe,Girona,2,9,5,0.3,0.1,0,0.0,0,2,5,15,2.00,0,0,0,0.00,-1.03,0.1,0.3,-0.2,-1.57,-2.01
1709,Kevin Keben Biakolo,Toulouse,8,521,65,17.0,5.8,7,69,2,1,37,16,1.63,9,8,+1,+0.17,+0.35,6.6,8.1,-1.5,-0.25,-0.03
1710,Yassine Kechta,Le Havre,32,1849,58,60.4,20.5,21,78,4,11,20,1,0.97,21,24,-3,-0.15,+0.45,22.4,30.4,-8.0,-0.39,0.00
1711,Thilo Kehrer,West Ham,4,22,6,0.6,0.2,0,0.0,0,4,6,14,1.75,0,1,-1,-4.09,-3.75,0.5,0.5,+0.1,+0.29,+0.79
1712,Thilo Kehrer,Monaco,15,1323,88,43.2,14.7,15,88,14,0,0.0,0,1.87,30,18,+12,+0.82,+0.09,26.7,20.7,+6.0,+0.41,+0.13
1713,Check Keita,Reims,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1714,Habib Keita,Clermont Foot,27,1278,47,41.8,14.2,12,82,4,15,20,7,0.85,12,18,-6,-0.42,+0.99,15.3,25.4,-10.0,-0.71,+0.18
1716,Naby Keita,Werder Bremen,5,109,22,3.6,1.2,1,58,0,4,13,7,0.60,3,3,0,0.00,+0.18,1.8,2.3,-0.4,-0.35,-0.07
1717,Yannik Keitel,Freiburg,15,920,61,30.1,10.2,11,80,7,4,9,10,1.53,13,13,0,0.00,+0.55,14.6,12.9,+1.7,+0.16,+0.28
1718,Caoimhin Kelleher,Liverpool,10,900,90,26.3,10.0,10,90,10,0,0.0,27,2.60,26,11,+15,+1.50,+0.43,25.7,10.3,+15.4,+1.54,+0.58
1719,Thomas Keller,Heidenheim,2,2,1,0.1,0.0,0,0.0,0,2,1,4,3.00,0,0,0,0.00,+0.15,0.0,0.0,0.0,+2.24,+2.91
1720,Lloyd Kelly,Bournemouth,23,1559,68,45.6,17.3,17,83,12,6,25,0,1.13,22,32,-10,-0.58,-0.43,24.4,25.0,-0.6,-0.03,+0.04
1721,Omari Kellyman,Aston Villa,2,37,19,1.1,0.4,0,0.0,0,2,19,10,0.00,0,1,-1,-2.43,-2.86,0.1,0.9,-0.9,-2.14,-2.25
1722,Aljoscha Kemlein,Union Berlin,2,29,15,0.9,0.3,0,0.0,0,2,15,4,3.00,2,0,+2,+6.21,+7.01,1.0,1.1,-0.2,-0.50,-0.20
1723,Tobias Kempe,Darmstadt 98,24,1350,56,44.1,15.0,15,79,5,9,19,5,0.54,19,34,-15,-1.00,+1.16,17.2,33.1,-15.9,-1.06,+0.25
1724,Milos Kerkez,Bournemouth,28,1970,70,57.6,21.9,22,83,11,6,25,3,1.14,25,37,-12,-0.55,-0.49,29.8,35.4,-5.6,-0.26,-0.47
1725,Kaine Kesler-Hayden,Aston Villa,3,6,2,0.2,0.1,0,0.0,0,3,2,14,2.00,0,0,0,0.00,-0.40,0.0,0.1,-0.1,-1.66,-1.75
1726,Reda Khadra,Reims,29,1368,47,44.7,15.2,14,79,4,15,17,5,1.31,16,23,-7,-0.46,-0.57,19.1,24.2,-5.0,-0.33,-0.50
1727,Wahbi Khazri,Montpellier,25,1131,45,37.0,12.6,13,69,1,12,20,0,1.08,17,18,-1,-0.08,+0.11,18.4,19.3,-0.9,-0.07,+0.11
