,Player,Squad,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
512,Charlie Cresswell,Toulouse,7.8,0,0,0,8,5,0,2,9,4,0,0,1,25,32,11,74.4
513,Bryan Cristante,Roma,9.2,3,0,0,14,5,0,2,11,12,0,0,0,39,22,14,61.1
514,Domen Crnigoj,Venezia,0.9,0,0,0,2,3,0,2,1,1,0,0,0,2,2,2,50.0
515,Juan Cruz Armada,Osasuna,4.2,1,0,0,5,1,0,6,0,1,0,0,0,8,2,0,100.0
516,Juan Cruz,Leganés,8.6,1,0,0,5,7,2,46,5,5,0,0,0,37,3,4,42.9
517,Juan Cuadrado,Atalanta,1.6,0,0,0,0,6,0,6,0,0,0,0,0,2,4,2,66.7
518,Pau Cubarsi,Barcelona,11.4,2,0,0,11,4,0,1,8,8,0,1,0,31,24,14,63.2
520,Marc Cucurella,Chelsea,8.2,6,0,0,8,13,1,9,9,9,0,0,0,34,10,18,35.7
521,Jorge Cuenca,Fulham,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,100.0
522,Matheus Cunha,Wolves,9.8,1,0,0,12,20,7,45,5,9,0,0,0,36,3,10,23.1
523,Patrick Cutrone,Como,10.4,0,0,0,10,7,11,15,1,7,0,0,0,23,11,36,23.4
524,Tomas Cvancara,Gladbach,2.2,0,0,0,2,0,0,4,0,1,0,0,0,4,2,6,25.0
525,Wylan Cyprien,Parma,0.3,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0.0
526,Danilo D'Ambrosio,Monza,2.3,1,0,0,6,1,0,3,2,3,0,0,0,16,2,4,33.3
527,Lucas Da Cunha,Como,4.9,0,0,0,4,5,0,30,3,3,0,0,0,27,4,8,33.3
528,Samuel Dahl,Roma,0.3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0.0
529,Mahmoud Dahoud,Eint Frankfurt,2.2,0,0,0,3,0,0,4,1,2,0,0,0,14,1,0,100.0
530,Ameen Al-Dakhil,Stuttgart,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
531,Thijs Dallinga,Bologna,2.2,0,0,0,5,4,1,0,0,2,0,0,0,14,9,6,60.0
532,Diogo Dalot,Manchester Utd,10.6,3,0,0,15,5,0,10,18,18,0,1,0,64,14,10,58.3
533,Mikkel Damsgaard,Brentford,8.8,0,0,0,3,7,0,33,10,17,0,0,0,43,7,9,43.8
534,Flavius Daniliuc,Hellas Verona,5.3,0,0,0,6,1,0,4,5,8,0,0,0,20,10,10,50.0
535,Danilo,Nott'ham Forest,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
536,Danilo,Juventus,3.5,1,0,0,8,0,0,2,6,2,0,1,0,12,11,6,64.7
537,Arnaut Danjuma,Villarreal,2.2,1,0,0,1,1,3,0,0,1,0,0,0,2,2,0,100.0
538,Arnaut Danjuma,Girona,5.7,1,0,0,6,4,6,28,1,3,0,1,0,14,0,1,0.0
539,Kevin Danois,Auxerre,6.8,0,0,0,12,4,1,8,13,17,0,0,0,37,4,8,33.3
540,Kevin Danso,Lens,6.0,1,0,0,14,7,1,0,6,0,0,1,0,32,23,12,65.7
541,Dante,Nice,7.3,4,0,0,7,6,0,1,9,7,0,0,0,40,12,8,60.0
542,Pape Daouda Diongue,Strasbourg,0.6,0,0,0,0,0,0,1,3,0,0,0,0,3,4,0,100.0
543,Mohammed Daramy,Reims,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,33.3
544,Bence Dardai,Wolfsburg,2.0,0,0,0,3,2,0,4,1,5,0,0,0,6,2,4,33.3
546,Sergi Darder,Mallorca,9.0,0,0,0,5,9,2,63,4,10,0,0,0,37,6,1,85.7
547,Matteo Darmian,Inter,7.4,1,0,0,12,14,1,18,2,9,0,0,0,16,8,6,57.1
548,Lukas Daschner,Bochum,3.5,0,0,0,3,2,0,14,0,2,0,0,0,13,4,5,44.4
549,Juan David Cabal,Juventus,5.1,0,0,0,7,10,1,7,2,4,0,0,0,20,8,3,72.7
550,Jonathan David,Lille,9.1,2,0,0,11,16,2,0,2,1,0,0,0,26,6,22,21.4
551,Alphonso Davies,Bayern Munich,8.2,0,0,0,3,14,1,8,6,9,0,0,0,58,4,4,50.0
552,Ben Davies,Tottenham,0.3,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,50.0
553,Keinan Davis,Udinese,5.7,2,0,0,13,9,3,1,1,3,0,0,0,23,15,13,53.6
554,Leif Davis,Ipswich Town,11.0,2,0,0,10,12,3,60,11,12,0,1,0,53,9,7,56.3
555,Zuriko Davitashvili,Saint-Étienne,10.7,0,0,0,6,11,2,28,7,5,0,0,0,51,8,18,30.8
556,Pawel Dawidowicz,Hellas Verona,4.2,1,1,0,7,3,0,1,3,6,0,1,0,16,6,5,54.5
557,Craig Dawson,Wolves,8.3,1,0,0,3,4,1,0,8,3,0,0,0,26,16,10,61.5
558,Kevin De Bruyne,Manchester City,4.1,1,0,0,4,4,2,30,2,1,0,0,0,15,1,5,16.7
559,Charles De Ketelaere,Atalanta,8.5,0,0,0,7,18,1,12,0,4,0,0,0,40,16,12,57.1
560,Rodrigo De Paul,Atlético Madrid,6.2,2,0,0,3,14,0,23,2,4,0,0,0,30,3,2,60.0
561,Mattia De Sciglio,Empoli,1.9,0,0,0,1,2,0,2,2,1,0,0,0,6,1,1,50.0
562,Lorenzo De Silvestri,Bologna,3.2,1,0,0,6,1,0,8,2,3,0,0,0,5,4,1,80.0
563,Thibault De Smet,Reims,0.1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0
564,Koni De Winter,Genoa,7.0,4,0,0,12,4,0,1,8,9,0,2,0,29,27,11,71.1
565,Alessandro Deiola,Cagliari,6.2,2,0,0,10,5,0,5,3,8,0,0,0,23,9,11,45.0
566,Romain Del Castillo,Brest,6.8,0,0,0,5,7,0,55,2,10,0,0,0,38,6,6,50.0
567,Enrico Del Prato,Parma,10.2,2,0,0,2,3,0,4,8,4,0,0,0,34,15,14,51.7
568,Liam Delap,Ipswich Town,8.6,3,0,0,25,15,3,0,1,1,0,0,0,19,9,18,33.3
569,Fisayo Dele-Bashiru,Lazio,1.9,0,0,0,2,0,0,2,0,3,0,0,0,14,0,2,0.0
570,Olivier Deman,Werder Bremen,0.5,1,0,0,1,1,0,5,0,1,0,0,0,2,2,0,100.0
572,Ali Dembele,Torino,0.7,2,0,0,1,0,0,1,0,1,0,0,0,2,2,3,40.0
573,Ousmane Dembele,Paris S-G,6.7,1,0,0,2,8,5,41,4,2,1,0,0,18,1,1,50.0
574,Ermedin Demirovic,Stuttgart,5.9,0,0,0,3,14,6,0,1,3,0,0,0,10,7,10,41.2
575,Sepp van den Berg,Brentford,8.1,0,0,0,6,3,0,6,6,8,0,0,0,26,32,17,65.3
576,Arthur Desmas,Le Havre,11.0,1,0,0,1,4,0,0,0,0,0,1,0,10,2,0,100.0
577,Justin Devenny,Crystal Palace,0.8,0,0,0,0,0,0,1,0,2,0,0,0,1,0,1,0.0
578,Kiernan Dewsbury-Hall,Chelsea,0.5,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0.0
579,Michele Di Gregorio,Juventus,9.0,0,0,0,0,2,0,0,0,0,0,0,0,8,1,1,50.0
580,Giovanni Di Lorenzo,Napoli,12.0,2,0,0,22,12,2,17,12,20,0,0,0,28,19,13,59.4
581,Boulaye Dia,Lazio,7.7,0,0,0,9,9,1,0,3,3,1,0,0,16,8,17,32.0
582,Mamadou Diakhon,Reims,1.3,1,0,0,1,5,0,2,1,4,0,0,0,4,0,2,0.0
583,Bafode Diakite,Lille,11.0,2,0,0,14,7,1,1,11,6,0,0,0,58,26,12,68.4
584,Oumar Diakite,Reims,8.2,4,0,0,15,10,6,3,2,7,0,0,0,30,12,25,32.4
585,Amad Diallo,Manchester Utd,5.4,2,0,0,7,3,3,12,4,12,0,0,0,28,4,3,57.1
586,Assane Diao,Betis,2.6,0,0,0,4,2,0,3,0,2,0,0,0,6,7,4,63.6
587,Habib Diarra,Strasbourg,10.3,3,0,0,14,19,0,9,2,5,0,0,0,33,8,8,50.0
588,Moussa Diarra,Alavés,6.2,2,0,0,9,8,1,4,8,9,0,0,0,18,9,9,50.0
589,Ruben Dias,Manchester City,8.1,3,0,0,5,3,0,2,10,4,0,0,1,33,15,8,65.2
590,Krepin Diatta,Monaco,2.2,0,0,0,7,4,0,4,3,7,0,0,0,17,8,4,66.7
591,Kandet Diawara,Le Havre,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
592,Mahamadou Diawara,Lyon,0.2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0.0
593,Brahim Diaz,Real Madrid,2.3,0,0,0,3,6,0,4,1,6,0,0,0,11,0,3,0.0
594,Luis Diaz,Liverpool,7.2,0,0,0,16,10,2,6,3,7,0,0,0,31,4,9,30.8
595,Pedro Diaz,Rayo Vallecano,0.7,1,0,0,1,0,0,2,1,1,0,0,0,6,1,1,50.0
596,Tyler Dibling,Southampton,6.3,4,0,0,11,22,0,12,2,9,1,0,0,18,1,6,14.3
598,Diego,Leganés,2.1,0,0,0,4,6,2,3,0,0,0,0,0,1,10,13,43.5
599,Justin Diehl,Stuttgart,0.6,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0.0
600,Bamba Dieng,Angers,2.6,1,0,0,4,5,0,1,0,0,1,0,0,1,4,10,28.6
601,Eric Dier,Bayern Munich,0.5,0,0,0,0,0,0,0,0,1,0,0,0,3,4,0,100.0
602,Lucas Digne,Aston Villa,9.3,3,0,0,12,5,2,53,14,15,0,0,0,34,9,12,42.9
603,Federico Dimarco,Inter,10.6,1,0,0,7,7,6,101,6,3,0,0,0,33,3,5,37.5
604,Junior Dina Ebimbe,Eint Frankfurt,3.1,0,0,0,10,4,1,8,7,1,0,1,0,11,8,4,66.7
605,Eren Dinkci,Freiburg,6.5,0,0,0,4,4,1,9,4,7,1,0,0,33,4,7,36.4
606,Sinaly Diomande,Auxerre,7.3,3,0,0,9,8,0,1,9,7,0,0,0,29,13,12,52.0
607,Lois Diony,Angers,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
608,Issa Diop,Fulham,4.4,1,0,0,3,2,0,0,1,5,0,0,1,11,4,4,50.0
609,Sofiane Diop,Nice,1.6,1,0,0,6,3,0,4,2,3,0,0,0,15,1,1,50.0
610,Andy Diouf,Lens,9.6,1,0,0,15,4,0,10,5,10,0,0,0,53,7,12,36.8
611,Yehvann Diouf,Reims,11.0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,100.0
612,Assane Diousse,Auxerre,0.3,0,0,0,3,1,0,0,0,1,0,0,0,3,0,0,0.0
613,Axel Disasi,Chelsea,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,0.0
614,Roman Dixon,Everton,1.0,0,0,0,0,0,0,0,1,5,0,0,0,6,0,3,0.0
615,Alvaro djalo,Athletic Club,3.8,0,0,0,11,6,3,6,1,1,0,0,0,8,6,9,40.0
616,Djene,Getafe,10.5,4,0,0,13,8,0,11,11,1,0,0,0,40,19,11,63.3
617,Berat Djimsiti,Atalanta,10.3,3,0,0,8,9,0,2,19,14,0,0,1,37,29,15,65.9
618,Marko Dmitrovic,Leganés,7.0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0.0
619,Ritsu Doan,Freiburg,9.4,0,0,0,5,13,1,20,6,13,0,0,0,35,7,12,36.8
620,Dodo,Fiorentina,12.0,3,0,0,5,18,1,60,16,9,2,0,0,63,5,5,50.0
621,Danilho Doekhi,Union Berlin,10.0,2,0,0,8,7,0,3,12,9,0,0,0,25,14,20,41.2
622,Matt Doherty,Wolves,2.3,0,0,0,0,1,0,2,2,6,0,0,0,9,5,2,71.4
624,Jeremy Doku,Manchester City,4.5,0,0,0,2,9,2,20,0,4,0,0,0,18,0,0,0.0
625,Marc Domenech,Mallorca,1.3,0,0,0,3,0,0,2,0,0,0,0,0,3,5,4,55.6
626,Benjamin Dominguez,Bologna,0.7,0,0,0,2,4,0,2,0,0,0,0,0,6,0,2,0.0
627,Carlos Dominguez,Celta Vigo,3.8,0,0,0,2,3,0,0,4,4,0,0,1,7,11,2,84.6
628,Israel Dominguez,Sevilla,0.2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0.0
629,Nicolas Dominguez,Nott'ham Forest,5.8,3,0,0,9,5,0,1,9,10,0,0,0,30,7,5,58.3
630,Sergi Dominguez,Barcelona,1.9,1,0,0,2,0,0,0,3,1,0,1,0,8,1,3,25.0
631,Gianluigi Donnarumma,Paris S-G,8.0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0.0
632,Patrick Dorgu,Lecce,10.4,1,1,0,10,33,3,17,12,12,0,0,0,57,15,13,53.6
633,Niklas Dorsch,Augsburg,0.4,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0.0
634,Niklas Dorsch,Heidenheim,3.6,0,1,0,1,7,0,5,4,2,0,0,0,23,2,1,66.7
635,Alberto Dossena,Como,10.6,0,0,0,10,7,0,1,11,8,0,2,0,38,38,18,67.9
636,Abdoulaye Doucoure,Everton,7.2,0,0,0,12,2,5,6,3,6,0,0,0,41,12,6,66.7
637,Cheick Doucoure,Crystal Palace,1.5,0,0,0,2,2,0,0,3,3,0,0,0,8,1,3,25.0
638,Desire Doue,Paris S-G,3.6,0,0,0,8,10,1,14,0,3,0,0,0,14,0,0,0.0
639,Guela Doue,Strasbourg,10.0,4,0,0,15,6,0,12,17,16,0,0,0,70,14,6,70.0
640,Douglas,Nantes,8.4,3,0,0,15,15,0,5,7,12,0,1,0,32,8,14,36.4
641,Ismael Doukoure,Strasbourg,9.5,3,0,0,8,7,0,0,8,6,0,0,0,31,5,4,55.6
642,Issa Doumbia,Venezia,1.6,0,0,0,1,1,0,1,1,1,0,0,0,7,5,5,50.0
643,Kamory Doumbia,Brest,3.7,0,0,0,9,3,0,7,6,8,0,0,0,22,3,7,30.0
644,Anastasios Douvikas,Celta Vigo,5.4,2,0,0,8,22,7,1,3,1,0,0,0,14,12,14,46.2
645,Artem Dovbyk,Roma,10.6,0,0,0,10,6,10,0,1,1,0,0,0,14,18,21,46.2
646,Flynn Downes,Southampton,10.0,4,0,0,18,17,0,1,15,12,0,0,0,32,8,5,61.5
647,Tommy Doyle,Wolves,3.0,0,0,0,2,2,0,4,2,1,0,0,0,20,1,1,50.0
648,Radu Dragusin,Tottenham,3.1,0,0,0,1,5,0,0,3,0,0,0,0,10,9,6,60.0
650,Patrick Drewes,Bochum,10.0,0,0,0,0,1,0,0,0,0,0,0,0,13,2,0,100.0
651,Tim Drexler,Hoffenheim,4.0,2,0,0,8,2,0,1,1,7,0,0,0,10,2,12,14.3
652,Domingos Duarte,Getafe,1.0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,1,0.0
653,Marvin Ducksch,Werder Bremen,8.9,0,0,0,1,6,4,63,2,3,0,0,0,16,8,10,44.4
654,Ondrej Duda,Hellas Verona,7.9,5,0,0,10,18,0,24,9,7,0,0,0,64,6,5,54.5
655,Denzel Dumfries,Inter,5.3,3,0,0,17,7,1,15,2,4,2,0,0,17,13,5,72.2
656,Alfred Duncan,Venezia,7.3,1,0,0,15,9,0,13,7,5,0,0,0,35,7,6,53.8
657,Lewis Dunk,Brighton,7.8,2,0,0,1,4,1,2,7,1,0,0,0,41,16,12,57.1
658,Jhon Duran,Aston Villa,3.2,1,0,0,5,8,1,2,0,4,0,0,0,6,13,12,52.0
659,Pablo Duran,Celta Vigo,2.1,0,0,0,3,4,1,3,2,2,0,0,0,8,1,4,20.0
660,Julien Duranville,Dortmund,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0
661,Hugo Duro,Valencia,7.8,2,0,0,18,17,3,2,6,5,0,1,0,20,17,34,33.3
662,Jean-Kevin Duverne,Nantes,4.6,1,0,0,7,6,0,6,8,11,0,0,0,15,5,3,62.5
663,Paulo Dybala,Roma,5.9,0,0,0,2,18,1,28,1,4,1,0,0,20,1,5,16.7
664,Stefan Dzodic,Montpellier,1.9,2,1,0,3,2,0,0,4,2,0,0,0,8,0,4,0.0
665,Adam Dzwigala,St. Pauli,1.1,0,0,0,1,1,0,2,0,3,0,0,0,2,3,2,60.0
666,Aron Donnum,Toulouse,8.1,3,0,0,15,16,0,27,6,6,0,0,0,46,5,7,41.7
667,Enzo Ebosse,Udinese,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
668,Ederson,Manchester City,11.0,3,0,0,1,0,0,0,1,0,0,1,0,21,1,1,50.0
669,Ederson,Atalanta,10.8,3,0,0,15,22,0,6,14,9,0,0,0,64,16,9,64.0
670,George Edmundson,Ipswich Town,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
671,Odsonne Edouard,Crystal Palace,1.3,0,0,0,4,0,2,1,0,0,0,0,0,5,1,4,20.0
672,Odsonne Edouard,Leicester City,0.3,0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,50.0
673,Samuel Edozie,Southampton,0.7,1,0,0,2,1,0,4,0,1,0,0,0,1,0,0,0.0
674,Johannes Eggestein,St. Pauli,9.1,1,0,0,7,8,5,15,0,0,0,0,0,25,9,51,15.0
676,Maximilian Eggestein,Freiburg,8.4,1,0,0,4,7,1,5,14,7,0,0,0,46,16,11,59.3
677,Kingsley Ehizibue,Udinese,11.2,3,0,0,17,17,3,30,10,13,0,0,0,49,10,13,43.5
678,Chidera Ejuke,Sevilla,6.0,0,0,0,2,7,2,14,1,3,0,0,0,33,3,3,50.0
679,Jeff Ekhator,Genoa,4.0,1,0,0,5,6,2,4,0,0,0,0,0,12,5,14,26.3
680,Hugo Ekitike,Eint Frankfurt,7.5,0,0,0,7,5,7,6,4,2,0,0,0,26,16,18,47.1
681,Jurgen Ekkelenkamp,Udinese,3.5,0,0,0,3,3,1,3,3,4,0,0,0,18,1,3,25.0
682,Jacques Ekomie,Angers,2.5,0,0,0,3,5,0,11,2,5,0,0,0,6,3,4,42.9
683,Emmanuel Ekong,Empoli,1.2,0,0,0,0,3,0,0,1,2,0,0,0,5,2,4,33.3
684,Caleb Ekuban,Genoa,2.3,0,0,0,3,5,3,1,0,1,0,0,0,9,4,6,40.0
685,Pierre Ekwah Elimby,Saint-Étienne,8.0,2,0,0,7,7,0,1,14,10,0,0,0,37,7,5,58.3
686,Anthony Elanga,Nott'ham Forest,7.2,1,0,0,3,10,3,58,3,4,0,0,0,24,9,12,42.9
687,Mikael Ellertsson,Venezia,7.9,0,0,0,5,12,2,4,3,6,0,0,0,15,3,5,37.5
688,Harvey Elliott,Liverpool,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
689,Elif Elmas,RB Leipzig,0.5,1,0,0,2,0,1,0,0,1,0,0,0,3,0,1,0.0
690,Aritz Elustondo,Real Sociedad,3.1,0,0,0,4,5,0,1,2,2,0,0,0,14,6,3,66.7
691,Nico Elvedi,Gladbach,5.5,0,0,0,3,3,0,1,8,5,0,0,0,22,10,11,47.6
692,Adri Embarba,Rayo Vallecano,6.6,2,0,0,12,9,6,63,4,5,0,0,0,22,6,10,37.5
693,Breel Embolo,Monaco,6.5,1,0,0,10,14,3,2,1,2,0,0,0,13,11,11,50.0
694,Emanuel Emegha,Strasbourg,7.1,1,0,0,15,14,6,0,0,4,0,0,0,14,10,9,52.6
695,Emerson,Milan,7.6,2,0,0,16,14,0,21,5,10,0,0,0,20,12,8,60.0
696,Yunus Emre Konak,Brentford,0.2,0,0,0,2,0,0,0,0,1,0,0,0,1,2,2,50.0
697,Julio Enciso,Brighton,1.0,0,0,0,1,3,0,13,0,0,0,0,0,6,2,1,66.7
698,Wataru Endo,Liverpool,0.2,0,0,0,1,1,0,0,0,2,0,0,0,3,0,1,0.0
699,Endrick,Real Madrid,0.7,1,0,0,3,3,0,0,1,0,1,0,0,3,1,2,33.3
700,Yannik Engelhardt,Como,3.1,1,0,0,5,6,0,1,3,4,0,0,0,20,2,3,40.0
702,Arne Engels,Augsburg,0.9,1,0,0,3,1,0,4,0,0,0,0,0,0,1,0,100.0
703,Christian Eriksen,Manchester Utd,4.9,2,0,0,3,2,0,37,2,2,0,0,0,22,1,4,20.0
704,Martin Erlic,Bologna,2.5,0,0,0,3,6,0,0,1,0,1,0,0,7,7,5,58.3
705,Patrick Erras,Holstein Kiel,7.2,0,0,0,8,0,0,0,5,4,0,0,0,13,21,14,60.0
706,Alfonso Espino,Rayo Vallecano,3.4,1,0,0,9,8,0,10,7,9,0,0,0,15,6,3,66.7
707,Sebastiano Esposito,Empoli,6.0,0,0,0,8,16,5,7,5,9,1,0,0,28,6,12,33.3
708,Samuel Essende,Augsburg,5.0,3,1,0,16,7,3,1,0,0,0,0,0,14,14,20,41.2
709,Dario Essugo,Las Palmas,7.4,3,0,0,10,10,0,0,19,14,0,0,0,40,10,4,71.4
710,Nahuel Estevez,Parma,2.6,1,0,0,3,1,0,6,2,1,0,0,0,9,4,1,80.0
711,Pervis Estupinan,Brighton,5.8,2,0,0,11,3,1,37,11,11,0,0,0,37,8,4,66.7
712,Evanilson,Bournemouth,7.9,0,0,0,12,14,8,0,0,2,2,0,0,16,13,22,37.1
713,Jonny Evans,Manchester Utd,2.6,1,0,0,2,3,0,0,1,5,0,0,0,12,8,3,72.7
714,Eberechi Eze,Crystal Palace,9.0,0,0,0,4,17,1,30,3,8,0,0,0,46,1,20,4.8
715,Abde Ezzalzouli,Betis,10.3,1,0,0,11,20,2,21,4,12,1,0,0,45,12,16,42.9
716,Giovanni Fabbian,Bologna,4.1,2,0,0,7,5,0,2,1,5,0,0,0,13,4,9,30.8
717,Lukasz Fabianski,West Ham,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
718,Alieu Fadera,Como,7.6,0,0,0,12,18,7,10,3,21,0,0,0,34,4,4,50.0
719,Wout Faes,Leicester City,11.0,1,0,0,6,4,0,2,6,12,0,0,0,27,21,15,58.3
720,Nicolo Fagioli,Juventus,4.9,3,0,0,8,3,0,11,2,7,0,0,0,23,1,0,100.0
721,Romain Faivre,Brest,4.5,1,0,0,2,12,0,11,3,6,0,0,0,15,4,6,40.0
722,Wladimiro Falcone,Lecce,12.0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0.0
723,Davide Faraoni,Hellas Verona,0.5,0,0,0,1,0,0,4,0,1,0,0,0,2,0,4,0.0
724,Abdul Fatawu Issahaku,Leicester City,6.4,0,0,0,11,20,2,30,4,15,0,0,0,38,14,13,51.9
725,Ansu Fati,Barcelona,1.4,1,0,0,1,2,1,0,0,1,0,0,0,4,1,4,20.0
726,Khalil Fayad,Montpellier,2.8,0,0,0,8,12,0,2,1,7,0,0,0,16,1,1,50.0
728,Jacopo Fazzini,Empoli,6.1,1,0,0,11,15,2,11,2,9,0,0,0,29,6,6,50.0
729,Peter Federico,Getafe,2.6,0,0,0,5,5,1,4,0,2,0,0,0,9,6,5,54.5
730,Nabil Fekir,Betis,2.0,0,0,0,3,7,0,10,0,2,0,0,0,3,0,2,0.0
731,Mattia Felici,Cagliari,0.8,0,0,0,4,4,0,2,4,0,0,0,0,6,3,2,60.0
732,Joao Felix,Chelsea,1.4,1,0,0,1,7,0,0,1,0,0,0,0,8,1,1,50.0
733,Kiko Femenia,Villarreal,11.3,4,0,0,7,5,0,20,17,13,0,0,0,49,1,6,14.3
734,Evan Ferguson,Brighton,1.2,0,0,0,2,1,0,0,0,1,0,0,0,4,3,5,37.5
735,Lewis Ferguson,Bologna,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0
736,Zinedine Ferhat,Angers,2.3,0,0,0,3,7,0,19,2,0,0,0,0,14,4,3,57.1
737,Bruno Fernandes,Manchester Utd,10.3,1,1,0,8,13,1,48,8,19,0,0,0,48,7,9,43.8
738,Edimilson Fernandes,Brest,2.2,0,0,0,3,2,0,1,5,2,0,1,0,9,2,3,40.0
739,Mateus Fernandes,Southampton,7.9,3,0,0,12,13,0,19,5,15,0,0,0,35,3,4,42.9
740,Alvaro Fernandez,Sevilla,2.3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.0
741,Enzo Fernandez,Chelsea,6.8,1,0,0,6,11,0,16,2,10,0,0,0,36,3,9,25.0
742,Valery Fernandez,Mallorca,1.4,1,0,0,2,0,0,2,0,3,0,0,0,7,0,2,0.0
743,Matias Fernandez-Pardo,Lille,2.1,0,0,0,2,6,0,2,1,3,0,0,0,7,0,3,0.0
744,Jordan Ferri,Montpellier,6.5,4,0,0,9,12,0,7,3,10,0,0,0,47,7,7,50.0
745,Karol Fila,Strasbourg,0.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
746,Kilian Fischer,Wolfsburg,7.7,2,0,0,11,1,0,9,7,15,0,0,0,22,6,4,60.0
747,Mark Flekken,Brentford,11.0,0,0,0,0,1,0,0,0,1,0,0,0,21,3,0,100.0
748,Mateo Flores,Betis,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0
749,Phil Foden,Manchester City,5.1,0,0,0,1,12,2,32,3,0,0,0,0,13,1,2,33.3
750,Malick Fofana,Lyon,6.7,1,0,0,4,15,2,30,2,4,1,0,0,29,1,5,16.7
751,Wesley Fofana,Chelsea,9.6,6,0,0,17,12,0,1,12,9,0,0,0,39,21,8,72.4
752,Yahia Fofana,Angers,11.0,2,0,0,0,4,0,0,0,0,0,0,0,14,3,0,100.0
754,Youssouf Fofana,Milan,8.8,3,0,0,8,7,0,1,9,7,0,0,0,36,1,8,11.1
755,Jonas Fohrenbach,Heidenheim,9.6,2,0,0,7,3,0,25,8,11,0,0,0,24,11,10,52.4
756,Michael Folorunsho,Napoli,0.3,0,0,0,2,0,0,0,0,1,0,0,0,2,1,1,50.0
757,Lamine Fomba,Saint-Étienne,0.8,1,0,0,6,0,0,0,2,1,0,1,0,4,2,4,33.3
758,Carlos Forbs,Wolves,2.0,2,0,0,2,1,0,7,0,5,0,0,0,9,1,2,33.3
759,Pablo Fornals,Betis,10.6,2,0,0,9,5,1,46,13,7,0,0,0,51,13,9,59.1
760,Omari Forson,Monza,0.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
761,Hector Fort,Barcelona,2.1,0,0,0,3,0,0,4,1,2,0,0,0,5,2,3,40.0
762,Dimitri Foulquier,Valencia,5.4,2,0,0,6,9,0,20,1,12,0,0,0,22,3,1,75.0
763,Alejandro Frances,Girona,6.2,1,0,0,12,8,1,11,9,13,0,0,0,18,1,4,20.0
764,Przemyslaw Frankowski,Lens,6.5,1,0,0,8,4,1,32,1,10,0,0,0,23,5,2,71.4
765,Enric Franquesa,Leganés,6.8,1,0,0,8,6,0,16,5,9,0,0,0,29,5,5,50.0
766,Ryan Fraser,Southampton,1.6,0,1,0,1,3,1,6,0,2,0,1,0,5,2,2,50.0
767,Davide Frattesi,Inter,6.1,1,0,0,5,9,1,2,2,3,0,0,0,20,6,7,46.2
768,Morten Frendrup,Genoa,10.5,2,0,0,14,7,0,0,15,21,0,0,0,48,11,12,47.8
769,Martin Frese,Hellas Verona,3.7,0,0,0,7,7,0,7,6,7,0,0,0,7,7,7,50.0
770,Remo Freuler,Bologna,10.9,1,0,0,11,6,1,4,8,16,0,0,0,42,9,10,47.4
771,Marco Friedl,Werder Bremen,7.5,2,1,0,6,6,1,1,13,12,0,0,1,43,12,11,52.2
772,Marvin Friedrich,Gladbach,4.5,0,0,0,2,1,0,0,2,0,0,0,0,13,13,6,68.4
