Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,Prog,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - Drib,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - Drib,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Vs Dribbles - Tkl,Vs Dribbles - Att,Vs Dribbles - Tkl%,Vs Dribbles - Past,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
Aleksa Terzić,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,7.0,2.0,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.01,0.1,0.11,0.01,0.11,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,2.7,0.0,1.0,0.0,0.0,0.37,0.0,0.0,,27.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,2.7,194.0,232.0,83.6,3672.0,914.0,69.0,73.0,94.5,100.0,118.0,84.7,20.0,29.0,69.0,0.0,0.3,0.4,-0.3,5.0,9.0,9.0,7.0,11.0,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,2.7,232.0,192.0,39.0,4.0,0.0,0.0,19.0,33.0,2.0,0.0,1.0,0.0,194.0,1.0,6.0,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,2.7,8.0,2.91,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.36,0.0,1.0,0.0,0.0,0.0,0.0,2221,SRB,DF,Fiorentina,Serie A,23.0,1999.0,2.7,7.0,3.0,4.0,2.0,1.0,5.0,7.0,71.4,2.0,6.0,2.0,4.0,3.0,10.0,4.0,0.0
Tetê,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,12.0,10.0,797.0,8.9,5.0,2.0,5.0,0.0,0.0,2.0,0.0,0.56,0.23,0.79,0.56,0.79,3.4,3.4,0.9,4.4,0.39,0.11,0.5,0.39,0.5,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,8.9,5.0,23.0,9.0,39.1,2.6,1.02,0.22,0.56,16.3,0.0,0.0,0.0,3.4,3.4,0.15,1.6,1.6,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,8.9,282.0,369.0,76.4,4148.0,923.0,157.0,179.0,87.7,97.0,128.0,75.8,13.0,36.0,36.1,2.0,0.9,1.9,1.1,6.0,19.0,12.0,2.0,26.0,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,8.9,369.0,345.0,24.0,3.0,1.0,0.0,36.0,0.0,21.0,10.0,3.0,0.0,282.0,0.0,9.0,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,8.9,21.0,2.37,13.0,3.0,1.0,3.0,1.0,0.0,7.0,0.79,4.0,0.0,1.0,1.0,1.0,0.0,2222,BRA,"FW,MF",Lyon,Ligue 1,22.0,2000.0,8.9,11.0,6.0,3.0,3.0,5.0,6.0,14.0,42.9,8.0,6.0,0.0,6.0,9.0,20.0,1.0,0.0
Kenny Tete,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,9.0,8.0,708.0,7.9,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.38,0.38,0.0,0.38,0.1,0.1,0.3,0.4,0.01,0.04,0.05,0.01,0.05,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,7.9,0.0,3.0,2.0,66.7,0.38,0.25,0.0,0.0,20.2,0.0,0.0,0.0,0.1,0.1,0.04,-0.1,-0.1,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,7.9,267.0,365.0,73.2,4142.0,1646.0,149.0,172.0,86.6,99.0,139.0,71.2,16.0,31.0,51.6,3.0,0.3,0.2,2.7,5.0,18.0,6.0,4.0,17.0,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,7.9,365.0,274.0,89.0,8.0,0.0,1.0,18.0,81.0,0.0,0.0,0.0,0.0,267.0,2.0,14.0,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,7.9,11.0,1.4,9.0,2.0,0.0,0.0,0.0,0.0,3.0,0.38,3.0,0.0,0.0,0.0,0.0,0.0,2223,NLD,DF,Fulham,Premier League,27.0,1995.0,7.9,29.0,17.0,18.0,8.0,3.0,12.0,13.0,92.3,1.0,11.0,7.0,4.0,12.0,41.0,24.0,0.0
Arthur Theate,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,14.0,1260.0,14.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,0.9,0.9,0.3,1.2,0.07,0.02,0.09,0.07,0.09,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,1.0,7.0,3.0,42.9,0.5,0.21,0.14,0.33,7.7,0.0,0.0,0.0,0.9,0.9,0.13,0.1,0.1,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,909.0,1019.0,89.2,18439.0,6500.0,245.0,263.0,93.2,541.0,584.0,92.6,109.0,142.0,76.8,0.0,0.3,0.4,-0.3,4.0,98.0,0.0,0.0,75.0,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,1019.0,999.0,19.0,14.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,909.0,1.0,6.0,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,9.0,0.64,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,2224,BEL,DF,Rennes,Ligue 1,22.0,2000.0,14.0,10.0,5.0,6.0,4.0,0.0,7.0,10.0,70.0,3.0,10.0,6.0,4.0,9.0,19.0,40.0,0.0
Malick Thiaw,2225,DEU,DF,Milan,Serie A,21.0,2001.0,3.0,1.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.02,0.11,0.09,0.11,2225,DEU,DF,Milan,Serie A,21.0,2001.0,0.8,0.0,1.0,1.0,100.0,1.32,1.32,0.0,0.0,12.4,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,2225,DEU,DF,Milan,Serie A,21.0,2001.0,0.8,58.0,67.0,86.6,1168.0,323.0,18.0,20.0,90.0,35.0,38.0,92.1,5.0,9.0,55.6,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,4.0,2225,DEU,DF,Milan,Serie A,21.0,2001.0,0.8,67.0,65.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,2225,DEU,DF,Milan,Serie A,21.0,2001.0,0.8,1.0,1.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2225,DEU,DF,Milan,Serie A,21.0,2001.0,0.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,2.0,4.0,0.0
Jan Thielmann,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,9.0,5.0,454.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.2,0.4,0.5,0.5,0.1,0.6,0.11,0.02,0.13,0.11,0.13,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,5.0,1.0,9.0,4.0,44.4,1.78,0.79,0.11,0.25,20.5,0.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,5.0,78.0,121.0,64.5,1293.0,258.0,41.0,56.0,73.2,27.0,33.0,81.8,7.0,14.0,50.0,1.0,0.1,0.4,0.9,3.0,5.0,2.0,1.0,5.0,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,5.0,121.0,114.0,6.0,0.0,0.0,2.0,14.0,6.0,0.0,0.0,0.0,0.0,78.0,1.0,7.0,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,5.0,10.0,1.98,7.0,0.0,1.0,0.0,2.0,0.0,3.0,0.59,1.0,0.0,1.0,0.0,1.0,0.0,2227,DEU,FW,Köln,Bundesliga,20.0,2002.0,5.0,8.0,7.0,3.0,4.0,1.0,2.0,5.0,40.0,3.0,5.0,1.0,4.0,3.0,11.0,3.0,0.0
Sada Thioub,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,13.0,4.0,414.0,4.6,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.22,0.22,0.0,0.22,0.2,0.2,1.1,1.3,0.05,0.24,0.29,0.05,0.29,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,4.6,0.0,3.0,0.0,0.0,0.65,0.0,0.0,,15.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,4.6,172.0,215.0,80.0,2591.0,929.0,88.0,100.0,88.0,69.0,83.0,83.1,6.0,13.0,46.2,1.0,1.1,0.7,-0.1,7.0,24.0,8.0,2.0,25.0,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,4.6,215.0,195.0,18.0,2.0,1.0,1.0,10.0,16.0,0.0,0.0,0.0,0.0,172.0,2.0,4.0,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,4.6,11.0,2.39,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,2228,SEN,"FW,MF",Angers,Ligue 1,27.0,1995.0,4.6,9.0,5.0,4.0,4.0,1.0,3.0,7.0,42.9,4.0,5.0,0.0,5.0,2.0,11.0,3.0,0.0
Luke Thomas,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,3.0,2.0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,2.0,105.0,124.0,84.7,1700.0,739.0,54.0,62.0,87.1,44.0,51.0,86.3,7.0,9.0,77.8,0.0,0.0,0.1,0.0,0.0,8.0,1.0,0.0,15.0,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,2.0,124.0,102.0,22.0,2.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,105.0,0.0,1.0,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,2.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.49,1.0,0.0,0.0,0.0,0.0,0.0,2229,GBR,DF,Leicester City,Premier League,21.0,2001.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,6.0,50.0,3.0,2.0,0.0,2.0,1.0,5.0,7.0,0.0
Adrien Thomasson,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,12.0,7.0,686.0,7.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,1.4,1.4,1.5,2.9,0.19,0.2,0.38,0.19,0.38,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,7.6,0.0,16.0,5.0,31.3,2.1,0.66,0.0,0.0,12.3,0.0,0.0,0.0,1.4,1.4,0.09,-1.4,-1.4,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,7.6,320.0,390.0,82.1,5159.0,1241.0,151.0,178.0,84.8,123.0,144.0,85.4,25.0,35.0,71.4,2.0,1.5,1.3,0.5,13.0,18.0,9.0,1.0,21.0,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,7.6,390.0,373.0,16.0,9.0,1.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,320.0,1.0,11.0,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,7.6,26.0,3.41,21.0,0.0,2.0,2.0,0.0,1.0,2.0,0.26,1.0,0.0,0.0,1.0,0.0,0.0,2230,FRA,MF,Strasbourg,Ligue 1,28.0,1993.0,7.6,17.0,7.0,8.0,4.0,5.0,9.0,23.0,39.1,14.0,12.0,0.0,12.0,2.0,19.0,2.0,0.0
Morten Thorsby,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,10.0,4.0,402.0,4.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22,0.4,0.4,0.1,0.4,0.08,0.01,0.09,0.08,0.09,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,4.5,1.0,5.0,1.0,20.0,1.12,0.22,0.2,1.0,14.6,0.0,0.0,0.0,0.4,0.4,0.07,0.6,0.6,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,4.5,60.0,88.0,68.2,817.0,290.0,40.0,53.0,75.5,17.0,26.0,65.4,1.0,4.0,25.0,0.0,0.1,0.1,-0.1,2.0,7.0,1.0,0.0,5.0,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,4.5,88.0,83.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,1.0,1.0,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,4.5,6.0,1.34,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.45,0.0,0.0,0.0,0.0,1.0,1.0,2231,NOR,MF,Union Berlin,Bundesliga,26.0,1996.0,4.5,12.0,7.0,4.0,7.0,1.0,7.0,8.0,87.5,1.0,4.0,1.0,3.0,1.0,13.0,8.0,0.0
Kristian Thorstvedt,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,14.0,9.0,749.0,8.3,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.12,0.12,0.24,0.12,0.24,1.6,1.6,0.7,2.3,0.19,0.09,0.28,0.19,0.28,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,8.3,1.0,13.0,6.0,46.2,1.56,0.72,0.08,0.17,16.9,0.0,0.0,0.0,1.6,1.6,0.12,-0.6,-0.6,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,8.3,223.0,291.0,76.6,3224.0,1016.0,129.0,159.0,81.1,70.0,89.0,78.7,12.0,19.0,63.2,1.0,0.7,0.9,0.3,7.0,32.0,5.0,1.0,25.0,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,8.3,291.0,286.0,5.0,2.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,223.0,0.0,8.0,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,8.3,18.0,2.16,12.0,0.0,1.0,3.0,1.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,2232,NOR,MF,Sassuolo,Serie A,23.0,1999.0,8.3,8.0,4.0,4.0,4.0,0.0,3.0,7.0,42.9,4.0,11.0,1.0,10.0,6.0,14.0,11.0,0.0
Marcus Thuram,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,14.0,1259.0,14.0,9.0,3.0,9.0,0.0,0.0,2.0,0.0,0.64,0.21,0.86,0.64,0.86,8.1,8.1,1.8,10.0,0.58,0.13,0.71,0.58,0.71,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,9.0,52.0,28.0,53.8,3.72,2.0,0.17,0.32,13.0,0.0,0.0,0.0,8.1,8.1,0.16,0.9,0.9,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,167.0,234.0,71.4,2213.0,449.0,97.0,125.0,77.6,52.0,66.0,78.8,3.0,7.0,42.9,3.0,1.8,0.7,1.2,13.0,5.0,10.0,0.0,18.0,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,234.0,212.0,21.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,10.0,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,35.0,2.5,19.0,0.0,8.0,4.0,1.0,3.0,7.0,0.5,3.0,0.0,2.0,2.0,0.0,0.0,2233,FRA,FW,M'Gladbach,Bundesliga,25.0,1997.0,14.0,8.0,3.0,1.0,3.0,4.0,4.0,6.0,66.7,2.0,6.0,1.0,5.0,4.0,12.0,10.0,0.0
Khéphren Thuram-Ulie,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,14.0,10.0,839.0,9.3,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,0.3,0.3,1.8,2.1,0.03,0.19,0.22,0.03,0.22,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,9.3,0.0,5.0,0.0,0.0,0.54,0.0,0.0,,23.2,0.0,0.0,0.0,0.3,0.3,0.06,-0.3,-0.3,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,9.3,491.0,560.0,87.7,8044.0,1867.0,236.0,261.0,90.4,202.0,219.0,92.2,40.0,57.0,70.2,2.0,1.8,1.6,0.2,13.0,45.0,8.0,2.0,36.0,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,9.3,560.0,551.0,6.0,5.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,491.0,3.0,5.0,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,9.3,20.0,2.15,18.0,0.0,1.0,0.0,0.0,1.0,3.0,0.32,2.0,0.0,1.0,0.0,0.0,0.0,2234,FRA,MF,Nice,Ligue 1,21.0,2001.0,9.3,15.0,9.0,7.0,7.0,1.0,5.0,12.0,41.7,7.0,9.0,4.0,5.0,6.0,21.0,11.0,0.0
Youri Tielemans,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,14.0,13.0,1111.0,12.3,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.24,0.08,0.32,0.16,0.24,1.1,0.3,2.4,2.7,0.09,0.19,0.28,0.03,0.22,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,12.3,3.0,13.0,6.0,46.2,1.05,0.49,0.15,0.33,28.8,0.0,1.0,1.0,1.1,0.3,0.03,1.9,1.7,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,12.3,700.0,824.0,85.0,11521.0,3686.0,339.0,370.0,91.6,269.0,303.0,88.8,67.0,103.0,65.0,1.0,2.4,2.1,-1.4,18.0,82.0,18.0,6.0,63.0,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,12.3,824.0,786.0,35.0,19.0,4.0,4.0,19.0,6.0,5.0,3.0,0.0,0.0,700.0,3.0,18.0,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,12.3,43.0,3.48,37.0,0.0,0.0,4.0,1.0,1.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0,2236,BEL,MF,Leicester City,Premier League,25.0,1997.0,12.3,30.0,16.0,13.0,12.0,5.0,11.0,23.0,47.8,12.0,21.0,4.0,17.0,11.0,41.0,10.0,0.0
Kieran Tierney,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,12.0,3.0,354.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.06,0.03,0.1,0.06,0.1,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,3.9,0.0,5.0,2.0,40.0,1.27,0.51,0.0,0.0,25.2,0.0,0.0,0.0,0.3,0.3,0.05,-0.3,-0.3,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,3.9,180.0,241.0,74.7,3451.0,1163.0,69.0,80.0,86.3,88.0,109.0,80.7,21.0,40.0,52.5,0.0,0.1,0.2,-0.1,2.0,24.0,5.0,1.0,22.0,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,3.9,241.0,212.0,27.0,1.0,0.0,1.0,7.0,26.0,0.0,0.0,0.0,0.0,180.0,2.0,4.0,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,3.9,7.0,1.78,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.51,2.0,0.0,0.0,0.0,0.0,0.0,2237,SYC,DF,Arsenal,Premier League,25.0,1997.0,3.9,6.0,2.0,3.0,3.0,0.0,3.0,4.0,75.0,1.0,4.0,1.0,3.0,6.0,12.0,12.0,0.0
Steffen Tigges,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,11.0,9.0,699.0,7.8,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,1.7,1.7,0.7,2.4,0.22,0.09,0.31,0.22,0.31,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,7.8,3.0,12.0,4.0,33.3,1.55,0.52,0.25,0.75,8.6,0.0,0.0,0.0,1.7,1.7,0.14,1.3,1.3,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,7.8,80.0,144.0,55.6,1224.0,347.0,46.0,71.0,64.8,24.0,42.0,57.1,7.0,11.0,63.6,0.0,0.7,0.3,-0.7,8.0,9.0,5.0,0.0,13.0,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,7.8,144.0,130.0,13.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,80.0,1.0,7.0,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,7.8,15.0,1.93,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2238,DEU,FW,Köln,Bundesliga,24.0,1998.0,7.8,5.0,3.0,1.0,3.0,1.0,3.0,6.0,50.0,3.0,5.0,0.0,5.0,3.0,8.0,9.0,0.0
Jean-Clair Todibo,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,12.0,12.0,981.0,10.9,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.01,0.01,0.01,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,10.9,0.0,3.0,1.0,33.3,0.28,0.09,0.0,0.0,17.2,0.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,10.9,670.0,751.0,89.2,12681.0,4811.0,238.0,249.0,95.6,362.0,378.0,95.8,58.0,99.0,58.6,0.0,0.1,0.4,-0.1,1.0,56.0,2.0,0.0,42.0,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,10.9,751.0,725.0,23.0,20.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,670.0,3.0,7.0,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,10.9,7.0,0.64,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2239,FRA,DF,Nice,Ligue 1,22.0,1999.0,10.9,21.0,15.0,14.0,6.0,1.0,11.0,18.0,61.1,7.0,14.0,7.0,7.0,8.0,29.0,41.0,0.0
Harry Toffolo,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,8.0,6.0,577.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.02,0.07,0.09,0.02,0.09,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,6.4,0.0,2.0,0.0,0.0,0.31,0.0,0.0,,14.1,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,6.4,170.0,255.0,66.7,2684.0,1219.0,94.0,111.0,84.7,68.0,100.0,68.0,6.0,30.0,20.0,0.0,0.4,0.5,-0.4,3.0,10.0,7.0,4.0,14.0,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,6.4,255.0,208.0,47.0,2.0,0.0,0.0,19.0,45.0,0.0,0.0,0.0,0.0,170.0,0.0,9.0,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,6.4,15.0,2.34,11.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240,GBR,DF,Nott'ham Forest,Premier League,27.0,1995.0,6.4,8.0,6.0,4.0,2.0,2.0,3.0,5.0,60.0,2.0,6.0,2.0,4.0,6.0,14.0,20.0,0.0
Karl Toko Ekambi,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,14.0,10.0,950.0,10.6,4.0,1.0,4.0,0.0,0.0,1.0,0.0,0.38,0.09,0.47,0.38,0.47,3.5,3.5,2.3,5.8,0.33,0.22,0.55,0.33,0.55,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,10.6,4.0,28.0,16.0,57.1,2.65,1.52,0.14,0.25,15.5,0.0,0.0,0.0,3.5,3.5,0.13,0.5,0.5,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,10.6,348.0,424.0,82.1,5670.0,830.0,185.0,217.0,85.3,127.0,146.0,87.0,26.0,33.0,78.8,1.0,2.3,2.5,-1.3,22.0,16.0,9.0,0.0,19.0,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,10.6,424.0,411.0,11.0,1.0,2.0,2.0,15.0,9.0,1.0,0.0,1.0,0.0,348.0,2.0,12.0,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,10.6,35.0,3.32,31.0,0.0,3.0,1.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,2241,CMR,"FW,MF",Lyon,Ligue 1,30.0,1992.0,10.6,4.0,4.0,2.0,1.0,1.0,1.0,10.0,10.0,9.0,6.0,2.0,4.0,6.0,10.0,4.0,0.0
