,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
666,Luke Chambers,Liverpool,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,Timothy Chandler,Eint Frankfurt,6,86,14,2.8,1.0,0,0.0,0,6,14,25,2.17,1,5,-4,-4.19,-4.49,1.2,2.1,-0.9,-0.94,-1.23
668,Gaetan Charbonnier,Auxerre,6,254,42,7.4,2.8,3,72,1,3,13,0,0.83,3,9,-6,-2.13,-1.50,2.8,5.8,-3.0,-1.06,-0.70
669,Brendan Chardonnet,Brest,30,2491,83,72.8,27.7,27,90,27,3,20,2,1.30,31,37,-6,-0.22,+0.17,33.6,36.0,-2.4,-0.09,+0.90
670,Shea Charles,Manchester City,1,28,28,0.8,0.3,0,0.0,0,1,28,1,0.00,0,1,-1,-3.21,-4.86,0.8,0.7,+0.1,+0.38,-0.85
671,Xavier Chavalerin,Troyes,34,2426,71,70.9,27.0,25,89,23,9,23,3,0.65,28,57,-29,-1.08,-0.44,25.4,59.8,-34.4,-1.28,-0.86
672,Pep Chavarria,Rayo Vallecano,16,366,23,10.7,4.1,2,68,0,14,17,18,1.75,7,7,0,0.00,+0.24,5.6,4.6,+1.0,+0.24,+0.45
673,Justin Che,Hoffenheim,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,Ivane Chegra,Ajaccio,6,193,32,5.6,2.1,1,45,0,5,30,1,0.67,1,5,-4,-1.87,-0.55,1.1,2.5,-1.3,-0.61,-0.15
676,Pape Cheikh Diop,Elche,2,37,19,1.1,0.4,0,0.0,0,2,19,10,0.33,2,1,+1,+2.43,+3.44,0.2,0.9,-0.8,-1.82,-0.98
677,Rayan Cherki,Lyon,34,1872,55,54.7,20.8,21,79,9,13,16,4,1.56,38,22,+16,+0.77,+0.65,36.4,28.0,+8.3,+0.40,+0.33
678,Luigi Cherubini,Roma,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,Ilyes Cheti,Angers,6,207,35,6.1,2.3,2,55,0,4,24,13,0.50,1,7,-6,-2.61,-1.43,3.2,5.3,-2.2,-0.94,-0.42
680,Lucas Chevalier,Lille,32,2880,90,84.2,32.0,32,90,32,0,0.0,6,1.78,52,31,+21,+0.66,+0.66,58.4,31.8,+26.5,+0.83,+0.55
681,Fabio Chiarodia,Werder Bremen,3,66,22,2.2,0.7,1,62,0,2,2,23,1.33,0,1,-1,-1.36,-1.00,0.3,2.9,-2.6,-3.52,-3.24
682,Federico Chiesa,Juventus,21,852,41,24.9,9.5,6,76,1,15,26,0,1.81,14,10,+4,+0.42,-0.24,14.9,10.0,+4.9,+0.52,+0.21
683,Mattia Chiesa,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,Jeremiah Chilokoa-Mullen,Leeds United,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,Ben Chilwell,Chelsea,23,1408,61,41.2,15.6,15,85,10,8,17,2,1.26,16,19,-3,-0.19,+0.08,20.2,18.4,+1.7,+0.11,+0.32
686,Vlad Chiriches,Cremonese,16,983,61,28.7,10.9,14,68,7,2,17,3,0.81,5,20,-15,-1.37,-0.71,7.2,18.0,-10.9,-1.00,-0.39
687,Pedro Chirivella,Nantes,26,2028,78,59.3,22.5,25,80,10,1,28,2,0.96,20,29,-9,-0.40,+0.18,25.7,30.5,-4.7,-0.21,+0.11
688,Mannah Chiwisa,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,Joris Chotard,Montpellier,35,2461,70,72.0,27.3,26,87,17,9,24,2,1.40,51,44,+7,+0.26,+0.63,39.6,45.4,-5.8,-0.21,+0.18
690,Andreas Christensen,Barcelona,23,1760,77,51.5,19.6,22,80,15,1,6,4,2.30,33,13,+20,+1.02,-0.60,34.9,19.5,+15.4,+0.79,-0.67
691,Oliver Christensen,Hertha BSC,33,2970,90,97.1,33.0,33,90,33,0,0.0,1,0.79,40,68,-28,-0.85,-1.85,37.4,56.6,-19.2,-0.58,+0.75
692,Ryan Christie,Bournemouth,32,1834,57,53.6,20.4,22,74,5,10,20,6,1.09,19,35,-16,-0.79,+0.24,21.2,30.8,-9.6,-0.47,+0.42
693,Carney Chukwuemeka,Chelsea,14,354,25,10.4,3.9,2,72,0,12,18,7,1.29,2,7,-5,-1.27,-1.15,6.0,8.2,-2.2,-0.55,-0.53
694,Samuel Chukwueze,Villarreal,37,2339,63,68.4,26.0,27,77,9,10,25,1,1.73,41,33,+8,+0.31,-0.61,42.0,35.2,+6.9,+0.26,-0.11
695,Darko Churlinov,Stuttgart,1,27,27,0.9,0.3,0,0.0,0,1,27,0,1.00,0,0,0,0.00,+0.36,0.1,1.1,-1.1,-3.52,-3.62
696,Victor Chust,Cádiz,14,965,69,28.2,10.7,10,78,8,4,48,4,0.86,7,20,-13,-1.21,-0.85,8.7,20.1,-11.3,-1.06,-0.74
697,Aaron Ciammaglichella,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Dorian Ciezkowski,Cremonese,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Tolga Cigerci,Hertha BSC,11,672,61,22.0,7.5,10,63,1,1,45,1,0.73,7,17,-10,-1.34,-0.70,8.3,10.9,-2.6,-0.35,+0.32
700,Yanis Cimignani,Ajaccio,8,279,35,8.2,3.1,3,68,1,5,15,4,0.63,3,2,+1,+0.32,+1.81,4.3,2.5,+1.8,+0.58,+1.14
702,Daniel Ciofani,Cremonese,32,1060,33,31.0,11.8,10,63,0,22,20,4,0.72,18,20,-2,-0.17,+1.01,14.5,18.3,-3.8,-0.32,+0.58
703,Tio Cipot,Spezia,8,139,17,4.1,1.5,0,0.0,0,8,17,12,0.22,0,3,-3,-1.94,-1.17,1.6,3.0,-1.4,-0.93,-0.47
704,Pathe Ciss,Rayo Vallecano,32,1282,40,37.5,14.2,12,77,6,20,18,6,1.47,9,27,-18,-1.26,-1.68,15.3,21.4,-6.1,-0.43,-0.43
705,Alphadjo Cisse,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,Souleymane Cisse,Clermont Foot,2,36,18,1.1,0.4,0,0.0,0,2,18,18,0.00,0,1,-1,-2.50,-2.42,0.2,1.2,-1.0,-2.40,-2.14
707,Mattia Ciucci,Lecce,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
708,Patrick Ciurria,Monza,36,2753,76,80.5,30.6,31,85,21,5,25,2,1.44,42,35,+7,+0.23,+1.71,38.5,40.0,-1.5,-0.05,+0.47
709,Bobby Clark,Liverpool,1,8,8,0.2,0.1,0,0.0,0,1,8,5,3.00,1,0,+1,+11.25,+10.54,0.3,0.0,+0.3,+3.13,+2.57
710,Caden Clark,RB Leipzig,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,Alexis Claude-Maurice,Nice,2,64,32,1.9,0.7,1,45,0,1,19,2,0.00,0,3,-3,-4.22,-4.59,0.9,1.2,-0.3,-0.36,-0.70
712,Alexis Claude-Maurice,Lens,20,604,30,17.7,6.7,5,66,0,15,18,6,2.45,13,6,+7,+1.04,+0.02,11.9,7.2,+4.8,+0.71,+0.12
713,Jonathan Clauss,Marseille,34,2590,76,75.7,28.8,32,79,16,2,30,0,1.94,52,27,+25,+0.87,+0.65,48.3,32.1,+16.2,+0.56,-0.15
714,Carlos Clerc,Elche,32,2639,82,77.2,29.3,31,84,21,1,22,5,0.72,24,50,-26,-0.89,+0.38,29.1,50.7,-21.7,-0.74,+0.51
715,Nathaniel Clyne,Crystal Palace,22,1640,75,48.0,18.2,19,84,14,3,17,8,0.77,13,23,-10,-0.55,-0.60,15.7,25.7,-10.1,-0.55,-0.62
716,Conor Coady,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,Conor Coady,Everton,24,2096,87,61.3,23.3,23,90,22,1,36,11,1.00,16,28,-12,-0.52,+0.23,24.2,36.0,-11.8,-0.51,+0.09
718,Manu Cocca,Elche,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,Nicolo Cocetta,Udinese,1,32,32,0.9,0.4,0,0.0,0,1,32,1,0.00,0,1,-1,-2.81,-2.81,0.4,0.6,-0.2,-0.64,-0.52
720,Marcus Coco,Nantes,26,641,25,18.7,7.1,6,62,0,20,14,10,1.08,8,7,+1,+0.14,+0.76,9.9,10.8,-0.9,-0.13,+0.16
721,Alexandre Coeff,Auxerre,7,586,84,17.1,6.5,6,90,6,1,46,6,0.86,6,14,-8,-1.23,-0.59,7.0,11.3,-4.3,-0.66,-0.29
722,Jack Colback,Nott'ham Forest,11,497,45,14.5,5.5,4,77,2,7,27,7,1.36,3,11,-8,-1.45,-0.77,4.7,9.7,-5.0,-0.91,-0.30
723,Seamus Coleman,Everton,23,1656,72,48.4,18.4,20,77,9,3,37,7,0.91,15,25,-10,-0.54,+0.12,22.6,32.6,-10.0,-0.54,0.00
724,David Colina,Augsburg,7,166,24,5.4,1.8,0,0.0,0,7,24,5,0.14,1,6,-5,-2.71,-2.21,2.7,4.4,-1.7,-0.91,-0.21
725,Alex Collado,Elche,16,729,46,21.3,8.1,8,64,2,8,27,11,0.50,6,17,-11,-1.36,-0.49,6.9,13.4,-6.5,-0.80,+0.07
726,Diego Collado,Villarreal,2,6,3,0.2,0.1,0,0.0,0,2,3,1,1.50,1,0,+1,+15.00,+14.53,1.6,0.1,+1.5,+22.48,+22.22
728,Omar Colley,Sampdoria,16,1384,87,40.5,15.4,15,89,14,1,45,0,0.44,6,25,-19,-1.24,0.00,13.4,22.8,-9.4,-0.61,+0.39
729,Nathan Collins,Wolves,26,1814,70,53.0,20.2,19,87,18,7,23,9,1.04,16,36,-20,-0.99,-0.60,21.5,32.4,-10.9,-0.54,+0.14
730,Leonardo Colombo,Monza,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,Lorenzo Colombo,Lecce,33,1515,46,44.3,16.8,18,69,0,15,18,4,0.97,20,18,+2,+0.12,+0.83,18.8,19.3,-0.5,-0.03,+0.23
732,Matteo Colombo,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
733,Andrea Colpani,Monza,27,948,35,27.7,10.5,10,61,0,17,20,8,1.22,16,12,+4,+0.38,+0.67,13.5,14.2,-0.7,-0.07,+0.10
734,Levi Colwill,Brighton,17,1220,72,35.7,13.6,13,88,11,4,19,11,1.71,29,21,+8,+0.59,+0.14,26.3,22.3,+4.1,+0.30,-0.48
735,Kingsley Coman,Bayern Munich,24,1409,59,46.0,15.7,16,71,2,8,35,3,2.17,43,11,+32,+2.04,+0.84,34.3,12.9,+21.4,+1.37,+0.47
736,Eray Comert,Valencia,23,1672,73,48.9,18.6,19,84,15,4,20,12,1.22,22,22,0,0.00,+0.15,24.6,24.7,0.0,0.00,-0.30
737,Santi Comesana,Rayo Vallecano,35,2451,70,71.7,27.2,29,77,7,6,36,0,1.20,36,33,+3,+0.11,+1.13,33.3,34.9,-1.7,-0.06,+0.34
738,Mattia Compagnon,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,Diego Conde,Getafe,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Martin Conde,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,Andrea Consigli,Sassuolo,35,3150,90,92.1,35.0,35,90,35,0,0.0,1,1.26,45,55,-10,-0.29,+1.05,48.4,44.0,+4.4,+0.13,+0.96
742,Abdu Conte,Troyes,19,1315,69,38.5,14.6,15,81,9,4,26,1,0.68,21,26,-5,-0.34,+0.98,13.3,30.1,-16.8,-1.15,-0.20
743,Andrea Conti,Sampdoria,1,23,23,0.7,0.3,0,0.0,0,1,23,7,0.00,0,1,-1,-3.91,-2.69,0.0,0.2,-0.2,-0.71,+0.14
744,Nikita Contini Baranovsky,Sampdoria,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Lewis Cook,Bournemouth,28,1720,61,50.3,19.1,18,84,14,10,21,5,0.89,18,39,-21,-1.10,-0.41,15.8,31.7,-16.0,-0.84,-0.34
746,Steve Cook,Nott'ham Forest,12,957,80,28.0,10.6,11,86,8,1,12,7,0.83,7,21,-14,-1.32,-0.73,10.5,14.9,-4.5,-0.42,+0.33
747,Liam Cooper,Leeds United,18,1426,79,41.7,15.8,16,85,14,2,31,7,0.56,20,32,-12,-0.76,+0.06,20.9,26.3,-5.4,-0.34,+0.31
748,Copete,Mallorca,28,2206,79,64.5,24.5,27,81,16,1,14,6,1.39,22,26,-4,-0.16,-0.01,22.0,31.4,-9.4,-0.38,-0.25
749,Diego Coppola,Hellas Verona,19,1177,62,34.4,13.1,11,85,9,8,30,10,1.00,8,16,-8,-0.61,+0.19,13.2,16.1,-2.9,-0.22,+0.22
750,Francis Coquelin,Villarreal,16,748,47,21.9,8.3,9,68,1,7,19,1,1.38,10,6,+4,+0.48,-0.02,11.0,11.1,-0.1,-0.02,-0.40
751,Sebastien Corchia,Nantes,22,786,36,23.0,8.7,6,77,2,16,20,12,1.14,10,16,-6,-0.69,-0.28,7.3,14.0,-6.7,-0.77,-0.67
752,Alex Cordaz,Inter,1,26,26,0.8,0.3,0,0.0,0,1,26,34,3.00,0,0,0,0.00,-0.77,0.3,0.8,-0.5,-1.78,-2.63
754,Maxwel Cornet,West Ham,14,245,18,7.2,2.7,2,46,0,12,13,6,0.79,2,5,-3,-1.10,-0.82,3.1,4.4,-1.3,-0.48,-0.41
755,Jesus Corona,Sevilla,4,111,28,3.2,1.2,1,62,0,3,16,9,0.75,3,2,+1,+0.81,+1.03,1.5,1.3,+0.2,+0.14,+0.36
756,Adrian Corral,Atlético Madrid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Angel Correa,Atlético Madrid,35,1455,42,42.5,16.2,13,69,1,22,25,1,1.94,29,15,+14,+0.87,-0.19,31.1,19.4,+11.7,+0.72,+0.30
758,Joaquin Correa,Inter,26,950,37,27.8,10.6,12,61,0,14,16,3,1.77,13,12,+1,+0.09,-0.93,16.5,11.8,+4.7,+0.45,-0.53
759,Thierry Correia,Valencia,27,2009,74,58.7,22.3,24,81,14,3,19,0,1.19,27,26,+1,+0.04,+0.30,33.4,23.2,+10.3,+0.46,+0.74
760,Alessandro Cortinovis,Hellas Verona,1,6,6,0.2,0.1,0,0.0,0,1,6,8,0.00,0,0,0,0.00,+0.74,0.1,0.2,-0.1,-1.09,-0.72
761,Danny da Costa,Mainz 05,23,1236,54,40.4,13.7,14,75,5,9,21,4,1.35,21,22,-1,-0.07,-0.07,15.9,20.6,-4.7,-0.34,-0.26
762,David Pereira da Costa,Lens,31,1407,45,41.1,15.6,16,70,1,15,19,4,2.10,24,8,+16,+1.02,0.00,30.8,15.9,+14.9,+0.95,+0.58
763,Diego Costa,Wolves,23,1241,54,36.3,13.8,16,68,1,7,22,2,1.26,15,17,-2,-0.15,+0.89,11.8,21.1,-9.3,-0.67,-0.11
764,Jaume Costa,Mallorca,32,2599,81,76.0,28.9,30,84,19,2,45,1,1.44,31,32,-1,-0.03,+0.51,25.0,36.8,-11.8,-0.41,-0.47
765,Logan Costa,Toulouse,6,415,69,12.1,4.6,4,90,4,2,28,30,1.17,3,6,-3,-0.65,-0.56,5.8,10.0,-4.3,-0.93,-0.92
766,Nuno da Costa,Auxerre,33,2003,61,58.6,22.3,23,73,1,10,33,0,0.85,23,32,-9,-0.40,+0.80,24.2,29.0,-4.7,-0.21,+0.49
767,Samu Costa,Almería,32,1989,62,58.2,22.1,22,83,15,10,16,6,1.16,23,47,-24,-1.09,-1.59,23.8,41.5,-17.7,-0.80,-0.84
768,Benoit Costil,Auxerre,19,1710,90,50.0,19.0,19,90,19,0,0.0,0,0.68,16,41,-25,-1.32,-1.16,18.6,31.0,-12.4,-0.65,-0.47
769,Benoit Costil,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,Gregoire Coudert,Brest,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,Vladimir Coufal,West Ham,27,2136,79,62.5,23.7,24,85,18,3,33,7,1.00,27,35,-8,-0.34,+0.01,31.1,30.6,+0.5,+0.02,+0.33
772,Lassana Coulibaly,Salernitana,35,2892,83,84.6,32.1,34,84,24,1,34,0,1.11,42,57,-15,-0.47,-0.64,30.6,57.2,-26.5,-0.83,-0.16
773,Soumaila Coulibaly,Dortmund,1,45,45,1.5,0.5,0,0.0,0,1,45,10,1.00,1,3,-2,-4.00,-5.22,0.9,0.7,+0.3,+0.52,-0.31
774,Tanguy Coulibaly,Stuttgart,14,326,23,10.7,3.6,0,0.0,0,14,23,8,1.00,11,6,+5,+1.38,+1.94,7.3,4.9,+2.5,+0.68,+0.68
775,Gaetan Courtet,Ajaccio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,Thibaut Courtois,Real Madrid,31,2790,90,81.6,31.0,31,90,31,0,0.0,1,2.10,61,29,+32,+1.03,+0.03,61.5,32.3,+29.2,+0.94,-0.11
777,Mathieu Coutadeur,Ajaccio,27,1947,72,56.9,21.6,22,85,14,5,14,3,0.78,14,36,-22,-1.02,+0.75,22.3,30.0,-7.7,-0.36,+0.26
778,Philippe Coutinho,Aston Villa,20,788,39,23.0,8.8,7,72,1,13,22,2,1.10,9,9,0,0.00,-0.17,9.3,8.3,+0.9,+0.10,+0.21
780,Yan Couto,Girona,25,1158,46,33.9,12.9,12,77,5,13,18,4,1.12,20,15,+5,+0.39,+0.47,15.4,16.7,-1.3,-0.10,+0.03
781,Conor Coventry,West Ham,1,1,1,0.0,0.0,0,0.0,0,1,1,10,0.00,0,0,0,0.00,+0.34,0.0,0.0,0.0,0.00,+0.10
782,Matthew Cox,Brentford,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
783,Nicolas Cozza,Montpellier,17,1277,75,37.3,14.2,14,87,13,3,18,1,0.82,21,29,-8,-0.56,-1.03,17.4,25.7,-8.4,-0.59,-0.52
784,Nicolas Cozza,Wolfsburg,5,100,20,3.3,1.1,0,0.0,0,5,20,10,2.00,2,2,0,0.00,-0.27,2.8,1.9,+0.9,+0.80,+0.82
785,Vincenzo Cozzella,Auxerre,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,Alessio Cragno,Monza,1,90,90,2.6,1.0,1,90,1,0,0.0,37,0.00,0,3,-3,-3.00,-2.97,1.4,2.4,-1.1,-1.05,-0.93
787,Matthew Craig,Tottenham,1,14,14,0.4,0.2,0,0.0,0,1,14,2,3.00,1,0,+1,+6.43,+6.27,0.7,0.1,+0.6,+3.55,+3.37
788,Tristan Crama,Brentford,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,Aaron Cresswell,West Ham,28,2235,80,65.4,24.8,24,88,20,4,29,8,1.11,26,32,-6,-0.24,+0.29,32.3,32.9,-0.6,-0.03,+0.22
790,Bryan Cristante,Roma,36,2938,82,85.9,32.6,34,85,26,2,24,0,1.67,36,27,+9,+0.28,-0.28,45.6,24.6,+20.9,+0.64,-0.18
791,Cristian,Valencia,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Domen Crnigoj,Salernitana,7,296,42,8.7,3.3,4,60,0,3,19,3,1.14,1,3,-2,-0.61,-0.26,2.0,5.3,-3.3,-1.00,-0.21
793,Giovanni Crociata,Empoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,Juan Cruz Armada,Osasuna,27,2062,76,60.3,22.9,21,89,20,6,31,9,1.33,21,27,-6,-0.26,-0.33,25.3,28.1,-2.8,-0.12,+0.11
795,Juan Cruz,Betis,6,178,30,5.2,2.0,1,63,0,5,23,12,1.33,5,2,+3,+1.52,+1.46,3.6,1.6,+2.0,+1.02,+1.03
796,Juan Cuadrado,Juventus,31,2078,67,60.8,23.1,24,77,10,7,32,0,2.03,35,15,+20,+0.87,+0.67,33.1,23.5,+9.7,+0.42,+0.15
797,Marc Cucurella,Chelsea,24,1671,70,48.9,18.6,21,77,10,3,15,3,1.21,17,20,-3,-0.16,+0.15,23.6,26.0,-2.4,-0.13,-0.10
798,Jorge Cuenca,Villarreal,10,506,51,14.8,5.6,5,84,4,5,17,28,1.40,5,7,-2,-0.36,-1.00,6.8,8.8,-2.0,-0.36,-0.77
799,Braian Cufre,Mallorca,5,220,44,6.4,2.4,2,90,2,3,13,13,0.80,2,2,0,0.00,+0.17,4.1,1.1,+3.0,+1.21,+1.61
800,Mickael Cuisance,Sampdoria,12,618,52,18.1,6.9,9,61,0,3,22,2,0.58,5,6,-1,-0.15,+1.33,4.8,8.9,-4.1,-0.59,+0.31
801,Luke Cundle,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,Matheus Cunha,Wolves,17,965,57,28.2,10.7,12,70,1,5,26,3,1.65,13,12,+1,+0.09,+1.12,10.8,17.0,-6.2,-0.58,+0.04
803,Matheus Cunha,Atlético Madrid,11,377,34,11.0,4.2,2,68,0,9,27,2,1.82,10,6,+4,+0.95,-0.02,8.1,5.9,+2.2,+0.52,-0.03
804,Dennis Curatolo,Inter,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
806,Curro,Almería,2,43,22,1.3,0.5,0,0.0,0,2,22,1,1.50,0,2,-2,-4.19,-3.81,0.4,0.6,-0.3,-0.58,-0.13
807,Marco D'Alessandro,Monza,8,290,36,8.5,3.2,3,67,1,5,18,24,1.50,3,7,-4,-1.24,-1.24,4.2,4.6,-0.4,-0.14,0.00
808,Danilo D'Ambrosio,Inter,15,733,49,21.4,8.1,8,72,3,7,23,17,1.80,19,12,+7,+0.86,+0.12,15.6,10.5,+5.1,+0.62,-0.26
809,Luca D'Andrea,Sassuolo,5,316,63,9.2,3.5,5,63,0,0,0.0,16,1.40,2,4,-2,-0.57,-0.22,1.9,4.1,-2.2,-0.61,-0.73
810,Cosimo Marco Da Graca,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
811,Damien Da Silva,Lyon,7,338,48,9.9,3.8,3,75,2,4,28,11,1.71,6,6,0,0.00,-0.53,7.4,4.1,+3.3,+0.87,+0.69
812,Moanes Dabbur,Hoffenheim,21,933,44,30.5,10.4,8,73,2,13,27,6,1.29,20,16,+4,+0.39,+0.94,18.0,12.2,+5.8,+0.56,+0.94
813,Michael DaCosta,Bournemouth,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Andrea Dacourt,Nice,1,1,1,0.0,0.0,0,0.0,0,1,1,0,3.00,0,0,0,0.00,-0.29,0.0,0.0,0.0,0.00,-0.33
815,Colin Dagba,Strasbourg,21,958,46,28.0,10.6,12,61,0,9,25,6,1.33,10,13,-3,-0.28,-0.10,13.5,13.3,+0.3,+0.03,+0.29
816,Finn Dahmen,Mainz 05,8,720,90,23.5,8.0,8,90,8,0,0.0,26,1.38,17,16,+1,+0.12,+0.20,13.2,15.2,-2.0,-0.25,-0.08
817,Mahmoud Dahoud,Dortmund,9,337,37,11.0,3.7,4,65,1,5,15,6,2.11,10,3,+7,+1.87,+0.81,7.7,4.0,+3.7,+0.98,+0.18
818,Patson Daka,Leicester City,30,1187,40,34.7,13.2,13,65,2,17,20,7,0.83,20,24,-4,-0.30,+0.22,18.8,20.4,-1.6,-0.12,+0.33
819,Thijs Dallinga,Toulouse,36,2353,65,68.8,26.1,28,75,5,8,33,1,1.22,32,36,-4,-0.15,+0.02,35.6,36.6,-1.0,-0.04,+0.26
820,Diogo Dalot,Manchester Utd,26,2154,83,63.0,23.9,24,89,21,2,13,6,1.77,32,34,-2,-0.08,-1.29,37.6,34.6,+2.9,+0.12,-0.90
821,Muhammed Damar,Hoffenheim,6,159,27,5.2,1.8,1,45,0,5,23,9,0.33,2,5,-3,-1.70,-1.51,2.9,2.4,+0.5,+0.28,+0.39
822,Elias Damergy,Rennes,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823,Mikkel Damsgaard,Brentford,26,988,38,28.9,11.0,9,66,0,17,23,9,1.50,19,14,+5,+0.46,+0.20,19.0,14.6,+4.4,+0.40,+0.31
824,Flavius Daniliuc,Salernitana,27,2195,81,64.2,24.4,23,87,19,4,46,4,1.00,29,39,-10,-0.41,-0.12,22.4,43.4,-21.0,-0.86,-0.17
