,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
659,Domenico Coppola,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,Ferdinando Coppola,Hellas Verona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,Francis Coquelin,Arsenal,7,169,24,4.9,1.9,1,0.0,0,6,0.0,12,2.14,2,6,-4,-2.13,-2.88,3.3,4.3,-1.0,-0.55,-1.15
662,Francis Coquelin,Valencia,9,657,73,19.2,7.3,7,89,6,2,18,1,2.11,12,9,+3,+0.41,-0.37,9.8,12.2,-2.4,-0.32,-0.65
663,Sebastien Corchia,Sevilla,12,821,68,24.0,9.1,9,82,4,3,29,6,1.33,16,16,0,0.00,+0.31,14.2,14.0,+0.2,+0.02,-0.15
664,Alex Cordaz,Crotone,38,3420,90,100.0,38.0,38,0.0,38,0,0.0,0,0.92,40,66,-26,-0.68,0.0,34.6,58.6,-24.0,-0.63,0.0
665,Inigo Cordoba,Athletic Club,30,1459,49,42.7,16.2,18,72,5,12,13,5,1.07,23,26,-3,-0.19,+0.04,23.0,22.3,+0.7,+0.04,+0.11
666,Jhon Cordoba,Köln,18,957,53,31.3,10.6,9,0.0,5,9,0.0,1,0.17,8,26,-18,-1.69,-0.97,14.4,21.7,-7.3,-0.69,+0.03
667,Sergio Cordova,Augsburg,26,586,23,19.2,6.5,3,0.0,0,23,0.0,2,1.12,10,10,0,0.00,+0.11,8.8,11.0,-2.2,-0.34,-0.54
668,Jeremy Cordoval,Troyes,11,919,84,26.9,10.2,10,90,10,1,19,14,1.00,10,21,-11,-1.08,-0.50,9.2,16.0,-6.8,-0.66,-0.40
669,Benjamin Corgnet,Strasbourg,18,1376,76,40.2,15.3,15,85,8,3,35,0,0.67,14,24,-10,-0.65,-0.08,19.4,17.4,+2.1,+0.13,+0.79
670,Jack Cork,Burnley,38,3420,90,100.0,38.0,38,0.0,38,0,0.0,0,1.42,36,39,-3,-0.08,0.0,32.3,51.2,-18.9,-0.50,0.0
671,Andreas Cornelius,Atalanta,23,934,41,27.3,10.4,8,0.0,2,15,0.0,9,1.57,14,10,+4,+0.39,-0.12,19.5,11.0,+8.6,+0.82,+0.14
672,Maxwel Cornet,Lyon,30,1272,42,37.2,14.1,13,75,6,17,17,3,2.00,24,19,+5,+0.35,-1.28,19.8,15.9,+3.9,+0.28,-0.53
673,Quentin Cornette,Amiens,12,448,37,13.1,5.0,6,59,0,6,16,1,1.58,8,7,+1,+0.20,+0.38,5.1,8.6,-3.5,-0.70,-0.13
674,Angel Correa,Atlético Madrid,37,2253,61,65.9,25.0,27,72,6,10,32,0,2.14,40,9,+31,+1.24,+0.85,35.4,20.8,+14.5,+0.58,+0.59
676,Joaquin Correa,Sevilla,21,1193,57,34.9,13.3,15,71,3,6,22,9,1.90,17,12,+5,+0.38,+0.94,24.0,15.0,+9.0,+0.68,+0.83
677,Andrea Cossu,Cagliari,11,243,22,7.1,2.7,2,0.0,0,9,0.0,20,0.55,2,7,-5,-1.85,-1.20,2.6,5.6,-2.9,-1.09,-0.62
678,Andrea Costa,Benevento,16,1375,86,40.2,15.3,16,0.0,13,0,0.0,5,0.44,11,34,-23,-1.51,-0.27,15.5,30.7,-15.2,-1.00,-0.13
679,Danny da Costa,Eint Frankfurt,17,1202,71,39.3,13.4,13,0.0,12,4,0.0,3,1.06,19,23,-4,-0.30,-0.49,18.7,16.4,+2.3,+0.18,+0.27
680,Diego Costa,Atlético Madrid,15,1041,69,30.4,11.6,13,76,4,2,30,0,2.20,22,5,+17,+1.47,+0.75,14.3,8.2,+6.2,+0.53,+0.22
681,Douglas Costa,Juventus,31,1795,58,52.5,19.9,18,0.0,8,13,0.0,6,2.45,49,8,+41,+2.06,+0.89,30.8,10.7,+20.1,+1.01,+0.58
682,Filippo Costa,SPAL,23,1473,64,43.1,16.4,14,0.0,8,9,0.0,5,0.91,15,21,-6,-0.37,+0.28,11.9,25.2,-13.4,-0.82,-0.42
683,Jaume Costa,Villarreal,30,2536,85,74.2,28.2,29,86,24,1,45,3,1.67,43,34,+9,+0.32,+0.52,38.0,39.0,-0.9,-0.03,-0.11
684,Angelo da Costa Junior,Bologna,4,360,90,10.5,4.0,4,0.0,4,0,0.0,24,0.75,3,5,-2,-0.50,-0.21,3.7,4.7,-0.9,-0.23,+0.18
685,Nuno da Costa,Strasbourg,26,1727,66,50.5,19.2,22,76,4,4,13,2,1.15,23,31,-8,-0.42,+0.38,21.2,28.4,-7.2,-0.38,-0.08
686,David Costas,Barcelona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,Benoit Costil,Bordeaux,36,3240,90,94.7,36.0,36,90,36,0,0.0,1,1.53,53,45,+8,+0.22,+1.72,49.8,40.8,+9.0,+0.25,+1.04
688,Kalifa Coulibaly,Nantes,8,341,43,10.0,3.8,3,67,0,5,28,3,2.00,4,2,+2,+0.53,+0.73,3.3,2.9,+0.4,+0.11,+0.01
689,Lassana Coulibaly,Angers,20,838,42,24.5,9.3,8,74,2,12,21,11,1.25,12,16,-4,-0.43,-0.22,11.3,11.9,-0.6,-0.06,-0.15
690,Thibaut Courtois,Chelsea,35,3150,90,92.1,35.0,35,0.0,35,0,0.0,0,1.89,56,34,+22,+0.63,-0.04,50.1,30.9,+19.3,+0.55,+0.12
691,Philippe Coutinho,Liverpool,14,1109,79,32.4,12.3,13,0.0,5,1,0.0,1,1.79,29,14,+15,+1.22,+0.01,23.2,11.5,+11.7,+0.95,-0.12
692,Philippe Coutinho,Barcelona,18,1296,72,37.9,14.4,16,77,6,2,31,0,2.17,33,16,+17,+1.18,-1.07,25.2,18.8,+6.4,+0.45,-1.04
693,Maurice Covic,Hertha BSC,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,Nicolas Cozza,Montpellier,9,578,64,16.9,6.4,7,77,5,2,20,15,1.33,5,11,-6,-0.93,-1.22,6.3,9.6,-3.3,-0.51,-0.73
695,Alessio Cragno,Cagliari,29,2536,87,74.2,28.2,29,0.0,27,0,0.0,5,0.90,21,47,-26,-0.92,-0.72,27.8,42.0,-14.2,-0.50,+0.04
696,Martin Cranie,Huddersfield,3,180,60,5.3,2.0,2,0.0,1,1,0.0,13,1.00,0,7,-7,-3.50,-2.86,1.3,4.8,-3.5,-1.75,-1.37
697,Luca Crecco,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Michele Cremonesi,SPAL,5,385,77,11.3,4.3,4,0.0,3,1,0.0,16,1.20,5,8,-3,-0.70,-0.20,6.0,8.9,-2.9,-0.68,-0.11
699,Aaron Cresswell,West Ham,36,3069,85,89.7,34.1,35,0.0,30,1,0.0,1,1.14,45,60,-15,-0.44,+0.84,34.5,47.8,-13.3,-0.39,+0.92
700,Lorenzo Crisetig,Bologna,8,558,70,16.3,6.2,6,0.0,4,2,0.0,28,0.88,5,10,-5,-0.81,-0.59,5.6,11.5,-5.9,-0.95,-0.67
702,Bryan Cristante,Atalanta,36,2824,78,82.6,31.4,33,0.0,19,3,0.0,2,1.56,48,32,+16,+0.51,+0.21,51.2,30.4,+20.7,+0.66,-0.36
703,Sebastian Cristoforo,Fiorentina,7,268,38,7.8,3.0,3,0.0,1,4,0.0,31,2.14,5,6,-1,-0.34,-0.59,4.1,3.7,+0.4,+0.12,-0.26
704,Enzo Crivelli,Angers,15,1022,68,29.9,11.4,12,78,4,3,29,2,1.00,13,15,-2,-0.18,+0.12,13.4,12.3,+1.1,+0.10,+0.07
705,Enzo Crivelli,Caen,11,725,66,21.2,8.1,9,75,3,2,24,0,0.91,7,12,-5,-0.62,+0.05,9.3,10.1,-0.8,-0.10,+0.05
706,Giovanni Crociata,Crotone,11,290,26,8.5,3.2,2,0.0,0,9,0.0,26,0.36,2,3,-1,-0.31,+0.41,4.8,4.9,-0.1,-0.03,+0.66
707,Luca Crosta,Cagliari,1,90,90,2.6,1.0,1,0.0,1,0,0.0,32,0.00,0,3,-3,-3.00,-2.32,0.6,2.3,-1.7,-1.70,-1.22
708,Peter Crouch,Stoke City,31,1567,51,45.8,17.4,14,0.0,10,17,0.0,4,0.77,18,27,-9,-0.52,+0.65,20.4,31.8,-11.4,-0.66,+0.05
709,Juan Cruz,Málaga,1,7,7,0.2,0.1,0,0.0,0,1,7,0,0.00,0,0,0,0.00,+0.98,0.1,0.5,-0.3,-4.37,-3.83
710,Juan Cuadrado,Juventus,21,1353,64,39.6,15.0,15,0.0,6,6,0.0,3,2.43,38,14,+24,+1.60,-0.06,23.7,12.9,+10.9,+0.72,-0.02
711,Ivan Cuellar,Leganés,35,3150,90,92.1,35.0,35,90,35,0,0.0,0,1.14,29,43,-14,-0.40,+0.60,36.0,41.5,-5.6,-0.16,+0.54
712,Mickael Cuisance,M'Gladbach,24,1207,50,39.4,13.4,9,0.0,5,15,0.0,8,1.13,18,24,-6,-0.45,-0.50,21.3,20.6,+0.7,+0.05,+0.13
713,Josh Cullen,West Ham,2,8,4,0.2,0.1,0,0.0,0,2,0.0,12,2.00,0,0,0,0.00,+0.53,0.1,0.3,-0.2,-2.66,-2.19
714,Giuseppe Cuomo,Crotone,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,Patrick Cutrone,Milan,28,1503,54,43.9,16.7,17,0.0,3,11,0.0,10,1.71,30,20,+10,+0.60,+0.41,25.2,17.4,+7.7,+0.46,+0.15
716,Wylan Cyprien,Nice,16,951,59,27.8,10.6,10,90,10,6,9,0,1.63,21,16,+5,+0.47,+0.62,13.5,15.1,-1.5,-0.14,-0.19
717,Marco D'Alessandro,Benevento,16,1043,65,30.5,11.6,12,0.0,7,4,0.0,3,0.63,10,20,-10,-0.86,+0.69,11.7,18.9,-7.2,-0.62,+0.43
718,Danilo D'Ambrosio,Inter,34,2979,88,87.1,33.1,34,0.0,27,0,0.0,1,1.94,57,28,+29,+0.88,-0.55,49.7,33.0,+16.7,+0.51,-0.08
719,Damien Da Silva,Caen,32,2836,89,82.9,31.5,32,89,30,0,0.0,0,0.97,23,45,-22,-0.70,-0.24,36.1,38.9,-2.8,-0.09,+0.28
720,Kouadio-Yves Dabila,Lille,12,944,79,27.6,10.5,10,86,9,2,42,11,1.25,12,20,-8,-0.76,-0.11,10.3,15.2,-4.9,-0.47,+0.14
721,Bryan Dabo,Fiorentina,10,591,59,17.3,6.6,6,0.0,5,4,0.0,5,1.70,11,11,0,0.00,-0.25,9.8,8.7,+1.1,+0.16,-0.24
722,Bryan Dabo,Saint-Étienne,16,1284,80,37.5,14.3,15,83,10,1,45,1,1.38,16,18,-2,-0.14,-0.10,18.1,21.6,-3.4,-0.24,-0.25
723,Riccardo Daga,Cagliari,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,Finn Dahmen,Mainz 05,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Mahmoud Dahoud,Dortmund,23,1146,50,37.5,12.7,11,0.0,6,12,0.0,3,2.13,28,14,+14,+1.10,+0.96,28.9,16.2,+12.7,+1.00,+0.47
726,Dario Dainelli,Chievo,21,1507,72,44.1,16.7,17,0.0,13,4,0.0,13,1.33,16,24,-8,-0.48,+0.23,15.6,23.8,-8.2,-0.49,+0.12
728,Felipe dal Belo,SPAL,30,2573,86,75.2,28.6,30,0.0,27,0,0.0,5,0.87,25,41,-16,-0.56,-0.13,23.5,42.0,-18.5,-0.65,-0.28
729,James Daly,Crystal Palace,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,Charlie Daniels,Bournemouth,35,3002,86,87.8,33.4,34,0.0,30,1,0.0,1,1.14,36,50,-14,-0.42,+0.01,31.9,51.7,-19.8,-0.59,-0.46
731,Danilo,Manchester City,23,1349,59,39.4,15.0,13,0.0,11,10,0.0,13,2.48,40,11,+29,+1.93,-0.24,30.1,11.1,+19.0,+1.27,-0.29
732,Scott Dann,Crystal Palace,17,1435,84,42.0,15.9,16,0.0,15,1,0.0,2,0.82,16,26,-10,-0.63,-0.63,23.7,20.1,+3.6,+0.22,+0.15
733,Kevin Danso,Augsburg,16,1105,69,36.1,12.3,13,0.0,8,3,0.0,8,1.00,12,20,-8,-0.65,-0.88,15.4,15.3,+0.1,+0.01,-0.14
734,Dante,Nice,33,2919,88,85.4,32.4,33,88,32,0,0.0,1,1.24,41,50,-9,-0.28,-2.07,41.2,42.2,-1.0,-0.03,-0.16
735,Romain Danze,Rennes,12,681,57,19.9,7.6,9,71,4,3,13,24,1.69,12,11,+1,+0.13,-0.03,13.0,10.6,+2.3,+0.31,+0.37
736,Andrea Danzi,Hellas Verona,5,393,79,11.5,4.4,4,0.0,4,1,0.0,5,0.00,3,10,-7,-1.60,-0.38,2.9,6.6,-3.7,-0.85,+0.14
737,Stephane Darbion,Troyes,23,1706,74,49.9,19.0,20,82,15,3,25,0,0.70,17,34,-17,-0.90,-0.37,18.8,27.4,-8.6,-0.46,-0.17
738,Palko Dardai,Hertha BSC,2,27,14,0.9,0.3,0,0.0,0,2,0.0,4,0.50,2,0,+2,+6.67,+6.82,1.2,0.1,+1.1,+3.80,+3.98
739,Sergi Darder,Espanyol,35,2782,79,81.3,30.9,32,85,21,3,25,0,1.29,25,34,-9,-0.29,-0.71,31.1,42.5,-11.5,-0.37,-0.41
740,Sergi Darder,Lyon,3,209,70,6.1,2.3,3,70,1,0,0.0,0,2.33,7,1,+6,+2.58,+1.52,3.6,1.5,+2.1,+0.92,+0.33
741,Vladimir Darida,Hertha BSC,21,1635,78,53.4,18.2,18,0.0,13,3,0.0,3,1.24,23,26,-3,-0.17,-0.17,18.6,22.9,-4.3,-0.24,-0.19
742,Karl Darlow,Newcastle Utd,10,900,90,26.3,10.0,10,0.0,10,0,0.0,25,0.80,10,15,-5,-0.50,-0.39,10.9,15.9,-5.0,-0.50,-0.29
743,Matteo Darmian,Manchester Utd,8,444,56,13.0,4.9,5,0.0,4,3,0.0,9,2.13,5,3,+2,+0.41,-0.74,4.5,6.1,-1.6,-0.33,-0.83
744,Ben Davies,Tottenham,29,2324,80,68.0,25.8,26,0.0,24,3,0.0,7,2.00,47,20,+27,+1.05,+0.14,44.4,21.6,+22.8,+0.88,+0.23
745,Tom Davies,Everton,33,1900,58,55.6,21.1,20,0.0,8,13,0.0,2,1.42,27,24,+3,+0.14,+1.15,22.3,25.9,-3.6,-0.17,+0.32
746,Steven Davis,Southampton,23,1521,66,44.5,16.9,17,0.0,11,6,0.0,5,1.00,16,21,-5,-0.30,+0.37,20.1,20.9,-0.7,-0.04,+0.17
747,Salem Al-Dawsari,Villarreal,1,34,34,1.0,0.4,0,0.0,0,1,34,0,1.00,2,0,+2,+5.29,+5.16,1.1,0.2,+0.9,+2.35,+2.38
748,Craig Dawson,West Brom,28,2510,90,73.4,27.9,28,0.0,26,0,0.0,1,0.96,24,39,-15,-0.54,+0.45,25.9,34.6,-8.7,-0.31,-0.04
749,Kevin De Bruyne,Manchester City,37,3073,83,89.9,34.1,36,0.0,22,1,0.0,1,2.62,93,22,+71,+2.08,0.00,69.8,19.2,+50.6,+1.48,+0.41
750,Manuel De Luca,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,Sebastien De Maio,Bologna,26,2053,79,60.0,22.8,22,0.0,20,4,0.0,10,1.12,22,30,-8,-0.35,-0.09,21.9,32.5,-10.6,-0.47,-0.19
752,Rodrigo De Paul,Udinese,37,2319,63,67.8,25.8,25,0.0,14,12,0.0,1,1.08,27,44,-17,-0.66,-0.82,29.8,35.2,-5.4,-0.21,-0.15
754,Daniele De Rossi,Roma,22,1829,83,53.5,20.3,21,0.0,14,1,0.0,9,2.14,31,10,+21,+1.03,+0.35,28.6,18.7,+9.9,+0.49,-0.44
755,Mattia De Sciglio,Juventus,12,968,81,28.3,10.8,10,0.0,9,2,0.0,11,2.50,21,1,+20,+1.86,+0.32,15.1,2.9,+12.2,+1.13,+0.56
756,Lorenzo De Silvestri,Torino,35,2955,84,86.4,32.8,35,0.0,28,0,0.0,2,1.43,45,34,+11,+0.34,+0.92,40.9,36.2,+4.7,+0.14,+1.26
757,Lucas Deaux,Guingamp,26,1943,75,56.8,21.6,24,80,13,2,18,3,1.12,25,37,-12,-0.56,-0.62,24.9,25.6,-0.7,-0.03,+0.14
758,Mathieu Debuchy,Arsenal,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Mathieu Debuchy,Saint-Étienne,15,1314,88,38.4,14.6,15,88,13,0,0.0,0,1.93,25,12,+13,+0.89,+1.57,24.3,18.8,+5.5,+0.38,+0.74
760,Troy Deeney,Watford,29,1844,64,53.9,20.5,20,0.0,13,9,0.0,1,0.97,24,28,-4,-0.20,+0.72,26.4,23.9,+2.5,+0.12,+0.65
761,Jermain Defoe,Bournemouth,24,1088,45,31.8,12.1,11,0.0,2,13,0.0,2,0.75,18,21,-3,-0.25,+0.25,12.2,20.8,-8.6,-0.71,-0.26
762,Steven Defour,Burnley,24,1997,83,58.4,22.2,24,0.0,12,0,0.0,0,1.42,18,17,+1,+0.05,+0.30,15.9,28.6,-12.8,-0.58,-0.19
763,Gregoire Defrel,Roma,15,485,32,14.2,5.4,5,0.0,0,10,0.0,6,1.80,11,8,+3,+0.56,-0.36,10.9,8.2,+2.6,+0.49,-0.23
764,Alessandro Deiola,Cagliari,13,449,35,13.1,5.0,4,0.0,1,9,0.0,15,0.85,2,8,-6,-1.20,-0.54,5.4,6.5,-1.1,-0.22,+0.34
765,Mattia Del Favero,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,Lorenzo Del Pinto,Benevento,15,760,51,22.2,8.4,7,0.0,5,8,0.0,22,0.20,4,18,-14,-1.66,-0.41,9.4,17.4,-8.1,-0.95,-0.05
767,Enrico Del Prato,Atalanta,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,Ferdinando Del Sole,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,Damien Delaney,Crystal Palace,2,96,48,2.8,1.1,1,0.0,1,1,0.0,8,0.00,0,5,-5,-4.69,-4.55,0.4,3.1,-2.7,-2.55,-2.77
770,Thomas Delaney,Werder Bremen,32,2796,87,91.4,31.1,31,0.0,30,1,0.0,0,1.28,33,36,-3,-0.10,-0.10,34.4,40.7,-6.3,-0.20,-0.27
771,Jonathan Delaplace,Caen,12,583,49,17.0,6.5,5,82,3,7,25,11,1.25,3,8,-5,-0.77,-0.14,6.1,8.9,-2.8,-0.43,-0.36
772,Cristian Dell'Orco,Sassuolo,8,421,53,12.3,4.7,5,0.0,4,3,0.0,10,2.25,8,6,+2,+0.43,+1.39,4.3,5.3,-1.1,-0.23,-0.18
773,Fabio Della Giovanna,SPAL,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,Andy Delort,Toulouse,32,2333,73,68.2,25.9,25,85,16,7,31,0,0.91,29,36,-7,-0.27,+0.48,34.0,35.0,-1.0,-0.04,+0.42
775,Fabian Delph,Manchester City,22,1741,79,50.9,19.3,21,0.0,15,1,0.0,3,2.64,55,17,+38,+1.96,-0.23,42.4,11.4,+31.0,+1.60,+0.33
776,Mousa Dembele,Tottenham,28,1879,67,54.9,20.9,21,0.0,8,7,0.0,2,1.93,41,22,+19,+0.91,-0.20,36.2,21.2,+15.0,+0.72,-0.20
777,Ousmane Dembele,Barcelona,17,925,54,27.0,10.3,12,68,2,5,21,3,2.35,30,14,+16,+1.56,-0.39,22.3,15.0,+7.4,+0.72,-0.52
778,Jessy Deminguet,Caen,12,534,45,15.6,5.9,5,75,2,7,23,11,0.58,5,10,-5,-0.84,-0.22,5.5,9.0,-3.6,-0.60,-0.55
780,Kerem Demirbay,Hoffenheim,19,1211,64,39.6,13.5,13,0.0,9,6,0.0,1,1.79,22,13,+9,+0.67,+0.23,18.4,16.9,+1.5,+0.11,+0.03
781,Ermedin Demirovic,Alavés,3,182,61,5.3,2.0,2,90,2,1,2,5,1.00,3,1,+2,+0.99,+1.32,2.7,4.0,-1.3,-0.65,-0.21
782,Diego Demme,RB Leipzig,30,2284,76,74.6,25.4,25,0.0,20,5,0.0,2,1.63,46,39,+7,+0.28,+0.62,39.2,34.4,+4.8,+0.19,+0.14
783,Fabio Depaoli,Chievo,19,1192,63,34.9,13.2,13,0.0,7,6,0.0,18,1.11,9,20,-11,-0.83,-0.35,10.0,23.5,-13.5,-1.02,-0.71
784,Mathieu Deplagne,Troyes,28,2410,86,70.5,26.8,28,86,24,0,0.0,3,0.89,21,34,-13,-0.49,+0.76,28.0,34.0,-6.0,-0.23,+0.48
785,Laurent Depoitre,Huddersfield,33,1820,55,53.2,20.2,18,0.0,15,15,0.0,2,0.82,14,34,-20,-0.99,-0.43,14.7,26.8,-12.0,-0.59,-0.30
786,Mike van der Hoorn,Swansea City,24,1944,81,56.8,21.6,24,0.0,16,0,0.0,13,1.00,17,27,-10,-0.46,+0.63,18.4,31.2,-12.8,-0.59,+0.27
787,Gregory van der Wiel,Cagliari,5,288,58,8.4,3.2,3,0.0,2,2,0.0,9,0.20,2,4,-2,-0.62,+0.12,1.6,5.9,-4.4,-1.36,-0.93
788,Remy Descamps,Paris S-G,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,Daniele Dessena,Cagliari,17,573,34,16.8,6.4,7,0.0,1,10,0.0,13,1.18,3,11,-8,-1.26,-0.62,4.7,10.2,-5.4,-0.86,-0.41
790,Mattia Destro,Bologna,26,1617,62,47.3,18.0,19,0.0,11,7,0.0,7,1.12,22,23,-1,-0.06,+0.49,19.9,25.3,-5.4,-0.30,+0.17
791,Gerard Deulofeu,Watford,7,435,62,12.7,4.8,5,0.0,0,2,0.0,0,1.43,3,3,0,0.00,+0.60,4.8,3.5,+1.3,+0.26,+0.50
792,Gerard Deulofeu,Barcelona,10,503,50,14.7,5.6,5,71,0,5,30,3,2.60,19,2,+17,+3.04,+1.41,12.7,3.4,+9.3,+1.66,+0.66
793,Gianluca Di Chiara,Benevento,13,1007,77,29.4,11.2,11,0.0,9,2,0.0,8,0.31,6,29,-23,-2.06,-1.01,9.3,26.5,-17.2,-1.53,-0.87
794,Federico Di Francesco,Bologna,24,1591,66,46.5,17.7,20,0.0,8,4,0.0,6,0.88,19,21,-2,-0.11,+0.38,16.9,20.7,-3.8,-0.22,+0.32
795,Davide Di Gennaro,Lazio,2,11,6,0.3,0.1,0,0.0,0,2,0.0,20,3.00,1,0,+1,+8.18,+7.15,0.3,0.0,+0.2,+1.96,+1.44
796,Angel Di Maria,Paris S-G,30,2111,70,61.7,23.5,26,78,10,4,20,3,2.43,59,17,+42,+1.79,-0.75,51.8,20.5,+31.3,+1.33,-0.07
797,Franco Di Santo,Schalke 04,30,1654,55,54.1,18.4,22,0.0,4,8,0.0,3,1.83,29,16,+13,+0.71,+0.52,25.1,16.8,+8.3,+0.45,+0.56
798,Cheick Diabate,Benevento,11,664,60,19.4,7.4,7,0.0,5,4,0.0,3,1.18,9,10,-1,-0.14,+1.50,9.9,11.9,-2.1,-0.28,+0.79
799,Fousseni Diabate,Leicester City,14,587,42,17.2,6.5,5,0.0,1,9,0.0,1,0.93,11,12,-1,-0.15,-0.06,9.8,8.8,+1.1,+0.16,+0.14
800,Moussa Diaby,Crotone,2,69,35,2.0,0.8,1,0.0,0,1,0.0,11,0.50,0,1,-1,-1.30,-0.63,0.4,0.8,-0.4,-0.50,+0.13
801,Fallou Diagne,Metz,29,2238,77,65.4,24.9,26,83,19,3,29,1,0.83,26,49,-23,-0.92,+0.52,24.6,45.5,-20.9,-0.84,-0.08
802,Adama Diakhaby,Monaco,22,850,39,24.9,9.4,10,68,1,12,14,10,2.00,17,13,+4,+0.42,-0.84,12.4,12.6,-0.2,-0.02,-0.51
803,Mouctar Diakhaby,Lyon,12,728,61,21.3,8.1,8,85,7,4,12,21,1.67,20,17,+3,+0.37,-1.00,12.3,10.3,+2.0,+0.25,-0.46
804,Abdou Diallo,Mainz 05,27,2415,89,78.9,26.8,27,0.0,26,0,0.0,0,1.15,29,40,-11,-0.41,+0.01,27.8,38.5,-10.7,-0.40,-0.14
806,Abdoulaye Diallo,Rennes,3,270,90,7.9,3.0,3,90,3,0,0.0,31,0.67,4,5,-1,-0.33,-0.53,4.4,4.7,-0.3,-0.10,-0.12
807,Habib Diallo,Metz,1,15,15,0.4,0.2,0,0.0,0,1,15,0,0.00,0,1,-1,-6.00,-4.92,0.0,0.5,-0.5,-3.05,-2.25
808,Ibrahima Diallo,Monaco,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,Mustapha Diallo,Guingamp,26,1384,53,40.5,15.4,16,79,10,10,13,6,1.35,21,20,+1,+0.07,+0.60,18.9,15.3,+3.6,+0.23,+0.55
810,Mohamed Diame,Newcastle Utd,31,2041,66,59.7,22.7,23,0.0,14,8,0.0,6,1.32,26,27,-1,-0.04,+0.41,27.5,32.5,-4.9,-0.22,+0.17
811,Grady Diangana,West Ham,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,Lassana Diarra,Paris S-G,10,606,61,17.7,6.7,8,69,3,2,27,2,2.30,17,3,+14,+2.08,0.00,13.7,5.8,+7.9,+1.17,-0.23
813,Tiago Dias,Milan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Amadou Diawara,Napoli,18,655,36,19.2,7.3,5,0.0,5,13,0.0,20,2.78,19,8,+11,+1.51,+0.31,14.3,6.0,+8.3,+1.14,+0.11
815,Brahim Diaz,Manchester City,5,55,11,1.6,0.6,0,0.0,0,5,0.0,5,2.60,2,1,+1,+1.64,-0.45,1.1,0.9,+0.2,+0.30,-1.16
