Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Wajdi Kechrida,1411,TUN,"DF,MF",Salernitana,it Serie A,25.0,1995.0,17.0,10.0,952.0,10.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,0.8,1.2,0.03,0.08,0.11,0.03,0.11
Thilo Kehrer,1412,DEU,DF,Paris S-G,fr Ligue 1,24.0,1996.0,27.0,16.0,1513.0,16.8,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,1.3,1.3,0.1,1.5,0.08,0.01,0.09,0.08,0.09
Habib Keita,1413,MLI,"MF,FW",Lyon,fr Ligue 1,19.0,2002.0,3.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,2.28,0.0,2.28,2.28,2.28
Naby Keïta,1414,GIN,MF,Liverpool,eng Premier League,26.0,1995.0,23.0,14.0,1173.0,13.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.23,0.08,0.31,0.23,0.31,2.1,2.1,2.0,4.1,0.16,0.15,0.32,0.16,0.32
Yannik Keitel,1415,DEU,MF,Freiburg,de Bundesliga,21.0,2000.0,12.0,5.0,504.0,5.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.2,1.3,0.21,0.03,0.24,0.21,0.24
Caoimhín Kelleher,1416,IRL,GK,Liverpool,eng Premier League,22.0,1998.0,2.0,2.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc-Oliver Kempf,1417,DEU,DF,Hertha BSC,de Bundesliga,26.0,1995.0,12.0,12.0,1051.0,11.7,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.09,0.09,0.0,0.09,0.8,0.8,0.4,1.2,0.07,0.03,0.11,0.07,0.11
Kenedy,1419,BRA,DF,Chelsea,eng Premier League,25.0,1996.0,1.0,1.0,58.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.55,0.0,1.55,0.1,0.1,0.6,0.7,0.14,0.92,1.06,0.14,1.06
Jonjoe Kenny,1420,GBR,DF,Everton,eng Premier League,24.0,1997.0,15.0,11.0,1018.0,11.3,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,0.9,1.2,0.03,0.08,0.11,0.03,0.11
Dimitrios Keramitsis,1421,GRC,MF,Roma,it Serie A,17.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Franck Kessié,1422,CIV,MF,Milan,it Serie A,24.0,1996.0,31.0,25.0,2308.0,25.6,6.0,0.0,4.0,2.0,3.0,2.0,0.0,0.23,0.0,0.23,0.16,0.16,5.0,2.6,2.2,4.8,0.19,0.09,0.28,0.1,0.19
Saîf-Eddine Khaoui,1423,TUN,"MF,FW",Clermont Foot,fr Ligue 1,26.0,1995.0,23.0,9.0,927.0,10.3,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,2.1,2.1,1.2,3.3,0.2,0.12,0.32,0.2,0.32
Wahbi Khazri,1424,TUN,"FW,MF",Saint-Étienne,fr Ligue 1,30.0,1991.0,30.0,26.0,2225.0,24.7,10.0,0.0,6.0,4.0,4.0,6.0,0.0,0.4,0.0,0.4,0.24,0.24,8.8,5.6,3.1,8.7,0.35,0.12,0.48,0.23,0.35
Rani Khedira,1425,DEU,MF,Union Berlin,de Bundesliga,27.0,1994.0,32.0,32.0,2757.0,30.6,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.03,0.03,0.0,0.03,1.2,1.2,1.1,2.3,0.04,0.04,0.08,0.04,0.08
Kike,1426,ESP,FW,Osasuna,es La Liga,31.0,1989.0,33.0,18.0,1862.0,20.7,5.0,1.0,4.0,1.0,1.0,2.0,0.0,0.24,0.05,0.29,0.19,0.24,7.3,6.5,2.3,8.8,0.35,0.11,0.47,0.31,0.43
Luca Kilian,1427,DEU,FW,Mainz 05,de Bundesliga,21.0,1999.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Kilman,1430,GBR,DF,Wolves,eng Premier League,24.0,1997.0,30.0,30.0,2687.0,29.9,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.03,0.0,0.03,0.03,0.03,1.0,1.0,0.2,1.2,0.03,0.01,0.04,0.03,0.04
Joshua Kimmich,1431,DEU,MF,Bayern Munich,de Bundesliga,26.0,1995.0,28.0,28.0,2474.0,27.5,3.0,9.0,3.0,0.0,0.0,4.0,0.0,0.11,0.33,0.44,0.11,0.44,2.3,2.3,10.2,12.5,0.08,0.37,0.45,0.08,0.45
Presnel Kimpembe,1432,FRA,DF,Paris S-G,fr Ligue 1,25.0,1995.0,30.0,29.0,2576.0,28.6,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.03,0.0,0.03,0.03,0.03,1.3,1.3,0.1,1.4,0.04,0.0,0.05,0.04,0.05
Joshua King,1433,NOR,FW,Watford,eng Premier League,29.0,1992.0,32.0,27.0,2248.0,25.0,5.0,3.0,4.0,1.0,1.0,5.0,0.0,0.2,0.12,0.32,0.16,0.28,9.4,8.6,3.9,12.5,0.38,0.15,0.53,0.35,0.5
Jakub Kiwior,1434,POL,MF,Spezia,it Serie A,21.0,2000.0,22.0,21.0,1964.0,21.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.4,0.02,0.04,0.07,0.02,0.07
Sofian Kiyine,1435,MAR,"MF,FW",Venezia,it Serie A,23.0,1997.0,26.0,14.0,1239.0,13.8,1.0,0.0,1.0,0.0,1.0,8.0,1.0,0.07,0.0,0.07,0.07,0.07,1.7,0.8,2.7,3.5,0.13,0.19,0.32,0.06,0.25
Simon Kjær,1436,DNK,DF,Milan,it Serie A,32.0,1989.0,11.0,10.0,802.0,8.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,0.07,0.04,0.11,0.07,0.11
Kristoffer Klaesson,1437,NOR,GK,Leeds United,eng Premier League,20.0,2000.0,1.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philipp Klement,1438,DEU,MF,Stuttgart,de Bundesliga,28.0,1992.0,6.0,3.0,338.0,3.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,0.3,0.3,1.1,1.4,0.08,0.28,0.36,0.08,0.36
Mateusz Klich,1439,POL,MF,Leeds United,eng Premier League,31.0,1990.0,33.0,26.0,2073.0,23.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.04,0.09,0.13,0.04,0.13,3.8,3.8,2.3,6.0,0.16,0.1,0.26,0.16,0.26
Thibault Klidje,1440,TGO,"MF,FW",Bordeaux,fr Ligue 1,20.0,2001.0,5.0,0.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.05,0.81,0.86,0.05,0.86
Mateo Klimowicz,1441,DEU,"MF,FW",Stuttgart,de Bundesliga,21.0,2000.0,15.0,7.0,603.0,6.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,1.1,1.1,0.5,1.6,0.17,0.07,0.24,0.17,0.24
Fabian Klos,1442,DEU,FW,Arminia,de Bundesliga,33.0,1987.0,25.0,14.0,1420.0,15.8,3.0,1.0,1.0,2.0,2.0,2.0,1.0,0.19,0.06,0.25,0.06,0.13,5.1,3.5,1.3,4.8,0.32,0.08,0.41,0.22,0.31
Lukas Klostermann,1443,DEU,DF,RB Leipzig,de Bundesliga,25.0,1996.0,23.0,17.0,1648.0,18.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.7,0.7,1.0,1.7,0.04,0.05,0.09,0.04,0.09
Justin Kluivert,1444,NLD,MF,Nice,fr Ligue 1,22.0,1999.0,27.0,24.0,1868.0,20.8,4.0,5.0,4.0,0.0,0.0,6.0,1.0,0.19,0.24,0.43,0.19,0.43,3.7,3.7,5.1,8.8,0.18,0.24,0.42,0.18,0.42
Lukas Klünter,1445,DEU,DF,Hertha BSC,de Bundesliga,25.0,1996.0,5.0,2.0,194.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.19,0.19,0.0,0.19
Ansgar Knauff,1446,DEU,"FW,MF",Dortmund,de Bundesliga,19.0,2002.0,5.0,0.0,114.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.05,0.08,0.12,0.05,0.12
Robin Knoche,1448,DEU,DF,Union Berlin,de Bundesliga,29.0,1992.0,33.0,33.0,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.8,0.02,0.01,0.02,0.02,0.02
Gregor Kobel,1449,CHE,GK,Dortmund,de Bundesliga,23.0,1997.0,29.0,29.0,2565.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Koch,1450,DEU,"MF,DF",Leeds United,eng Premier League,25.0,1996.0,20.0,17.0,1574.0,17.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,1.5,0.06,0.02,0.08,0.06,0.08
Samuel Koeberlé,1451,FRA,FW,Reims,fr Ligue 1,16.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippe Koffi,1452,FRA,FW,Reims,fr Ligue 1,19.0,2002.0,10.0,3.0,375.0,4.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,1.0,1.0,0.2,1.2,0.24,0.04,0.28,0.24,0.28
Dominik Kohr,1453,DEU,MF,Mainz 05,de Bundesliga,27.0,1994.0,22.0,19.0,1614.0,17.9,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.17,0.17,0.0,0.17,1.6,1.6,1.2,2.8,0.09,0.07,0.16,0.09,0.16
Koba Koindredi,1454,FRA,MF,Valencia,es La Liga,19.0,2001.0,10.0,1.0,181.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.01,0.08,0.09,0.01,0.09
Koke,1456,ESP,MF,Atlético Madrid,es La Liga,29.0,1992.0,31.0,29.0,2508.0,27.9,1.0,2.0,1.0,0.0,0.0,6.0,0.0,0.04,0.07,0.11,0.04,0.11,1.1,1.1,1.8,3.0,0.04,0.07,0.11,0.04,0.11
Aleksandr Kokorin,1457,RUS,"FW,MF",Fiorentina,it Serie A,30.0,1991.0,6.0,0.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandar Kolarov,1458,SRB,DF,Inter,it Serie A,35.0,1985.0,3.0,0.0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Sead Kolašinac,1459,BIH,DF,Arsenal,eng Premier League,28.0,1993.0,2.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Koleosho,1461,CAN,FW,Espanyol,es La Liga,16.0,2004.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Randal Kolo Muani,1462,FRA,"FW,MF",Nantes,fr Ligue 1,22.0,1998.0,36.0,34.0,2948.0,32.8,12.0,4.0,12.0,0.0,0.0,2.0,0.0,0.37,0.12,0.49,0.37,0.49,11.1,11.1,4.9,16.0,0.34,0.15,0.49,0.34,0.49
Timothée Kolodziejczak,1463,FRA,DF,Saint-Étienne,fr Ligue 1,29.0,1991.0,30.0,30.0,2565.0,28.5,2.0,3.0,2.0,0.0,0.0,4.0,1.0,0.07,0.11,0.18,0.07,0.18,1.7,1.7,1.6,3.3,0.06,0.06,0.11,0.06,0.11
Ghislain Konan,1464,CIV,DF,Reims,fr Ligue 1,25.0,1995.0,28.0,28.0,2418.0,26.9,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.04,0.11,0.15,0.04,0.15,1.0,1.0,3.5,4.5,0.04,0.13,0.17,0.04,0.17
Ibrahima Konaté,1465,FRA,DF,Liverpool,eng Premier League,22.0,1999.0,11.0,11.0,990.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.02,0.0,0.02,0.02,0.02
Geoffrey Kondogbia,1466,CAF,"MF,DF",Atlético Madrid,es La Liga,28.0,1993.0,28.0,21.0,1882.0,20.9,1.0,2.0,1.0,0.0,0.0,13.0,2.0,0.05,0.1,0.14,0.05,0.14,0.6,0.6,1.1,1.7,0.03,0.05,0.08,0.03,0.08
Ibrahima Koné,1467,MLI,FW,Lorient,fr Ligue 1,22.0,1999.0,16.0,6.0,732.0,8.1,5.0,1.0,5.0,0.0,0.0,2.0,0.0,0.61,0.12,0.74,0.61,0.74,2.9,2.9,2.0,4.9,0.36,0.25,0.61,0.36,0.61
Kouadio Koné,1468,FRA,MF,M'Gladbach,de Bundesliga,20.0,2001.0,27.0,26.0,2183.0,24.3,2.0,0.0,2.0,0.0,0.0,10.0,0.0,0.08,0.0,0.08,0.08,0.08,2.0,2.0,0.8,2.8,0.08,0.03,0.12,0.08,0.12
Youssouf Koné,1469,MLI,DF,Troyes,fr Ligue 1,26.0,1995.0,21.0,11.0,980.0,10.9,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.09,0.09,0.0,0.09,0.3,0.3,0.8,1.1,0.03,0.08,0.11,0.03,0.11
Ezri Konsa,1470,GBR,DF,Aston Villa,eng Premier League,23.0,1997.0,29.0,29.0,2477.0,27.5,2.0,0.0,2.0,0.0,0.0,6.0,2.0,0.07,0.0,0.07,0.07,0.07,1.9,1.9,0.3,2.2,0.07,0.01,0.08,0.07,0.08
Teun Koopmeiners,1471,NLD,MF,Atalanta,it Serie A,23.0,1998.0,30.0,23.0,2126.0,23.6,4.0,1.0,4.0,0.0,0.0,4.0,0.0,0.17,0.04,0.21,0.17,0.21,2.1,2.1,5.4,7.5,0.09,0.23,0.32,0.09,0.32
Laurent Koscielny,1472,FRA,DF,Bordeaux,fr Ligue 1,35.0,1985.0,11.0,11.0,933.0,10.4,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.02,0.02,0.0,0.02
Odilon Kossonou,1473,CIV,DF,Leverkusen,de Bundesliga,20.0,2001.0,27.0,20.0,1793.0,19.9,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,1.0,1.4,0.02,0.05,0.07,0.02,0.07
Filip Kostić,1474,SRB,"DF,FW",Eint Frankfurt,de Bundesliga,28.0,1992.0,31.0,28.0,2522.0,28.0,4.0,9.0,4.0,0.0,0.0,2.0,0.0,0.14,0.32,0.46,0.14,0.46,3.5,3.5,10.5,14.0,0.12,0.38,0.5,0.12,0.5
Rominigue Kouamé,1475,MLI,MF,Troyes,fr Ligue 1,24.0,1996.0,34.0,34.0,2968.0,33.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,0.03,0.06,0.09,0.03,0.09,3.2,3.2,2.1,5.2,0.1,0.06,0.16,0.1,0.16
Kalidou Koulibaly,1476,SEN,DF,Napoli,it Serie A,30.0,1991.0,27.0,27.0,2405.0,26.7,3.0,1.0,3.0,0.0,0.0,5.0,1.0,0.11,0.04,0.15,0.11,0.15,1.4,1.4,1.5,2.9,0.05,0.06,0.11,0.05,0.11
Jules Koundé,1477,FRA,DF,Sevilla,es La Liga,22.0,1998.0,32.0,31.0,2736.0,30.4,2.0,1.0,2.0,0.0,0.0,2.0,2.0,0.07,0.03,0.1,0.07,0.1,1.5,1.5,2.6,4.1,0.05,0.09,0.14,0.05,0.14
Christos Kourfalidis,1478,GRC,"MF,FW",Cagliari,it Serie A,18.0,2002.0,2.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.37,0.0,0.37,0.37,0.37
Boubakar Kouyaté,1479,MLI,DF,Metz,fr Ligue 1,24.0,1997.0,30.0,30.0,2665.0,29.6,1.0,0.0,1.0,0.0,0.0,8.0,1.0,0.03,0.0,0.03,0.03,0.03,1.9,1.9,0.1,2.0,0.06,0.0,0.07,0.06,0.07
Cheikhou Kouyaté,1480,SEN,MF,Crystal Palace,eng Premier League,31.0,1989.0,27.0,23.0,1974.0,21.9,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.05,0.05,0.0,0.05,0.5,0.5,0.8,1.3,0.02,0.04,0.06,0.02,0.06
Mateo Kovačić,1482,HRV,MF,Chelsea,eng Premier League,27.0,1994.0,25.0,16.0,1558.0,17.3,2.0,5.0,2.0,0.0,0.0,4.0,0.0,0.12,0.29,0.4,0.12,0.4,2.3,2.3,3.3,5.5,0.13,0.19,0.32,0.13,0.32
Viktor Kovalenko,1483,UKR,MF,Spezia,it Serie A,25.0,1996.0,26.0,16.0,1325.0,14.7,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.07,0.2,0.27,0.07,0.27,0.3,0.3,1.9,2.2,0.02,0.13,0.15,0.02,0.15
Emil Krafth,1484,SWE,DF,Newcastle Utd,eng Premier League,26.0,1994.0,20.0,18.0,1634.0,18.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,0.5,0.5,0.8,1.3,0.03,0.05,0.07,0.03,0.07
Alex Král,1485,CZE,MF,West Ham,eng Premier League,23.0,1998.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrej Kramarić,1486,HRV,"FW,MF",Hoffenheim,de Bundesliga,30.0,1991.0,32.0,30.0,2707.0,30.1,6.0,9.0,6.0,0.0,0.0,2.0,0.0,0.2,0.3,0.5,0.2,0.5,13.5,13.5,8.0,21.5,0.45,0.27,0.71,0.45,0.71
Christoph Kramer,1487,DEU,MF,M'Gladbach,de Bundesliga,30.0,1991.0,18.0,7.0,748.0,8.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.04,0.04,0.08,0.04,0.08
Jean-Philippe Krasso,1488,CIV,FW,Saint-Étienne,fr Ligue 1,24.0,1997.0,16.0,5.0,453.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.4,1.8,1.8,0.5,2.2,0.35,0.09,0.44,0.35,0.44
Julian Kristoffersen,1489,NOR,FW,Salernitana,it Serie A,24.0,1997.0,1.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
Toni Kroos,1490,DEU,MF,Real Madrid,es La Liga,31.0,1990.0,28.0,25.0,2103.0,23.4,1.0,3.0,1.0,0.0,0.0,4.0,0.0,0.04,0.13,0.17,0.04,0.17,2.7,2.7,4.2,6.9,0.12,0.18,0.29,0.12,0.29
Florian Krüger,1491,DEU,"FW,MF",Arminia,de Bundesliga,22.0,1999.0,27.0,12.0,1129.0,12.5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.08,0.16,0.24,0.08,0.24,2.0,2.0,1.3,3.3,0.16,0.1,0.27,0.16,0.27
Tim Krul,1492,NLD,GK,Norwich City,eng Premier League,33.0,1988.0,29.0,29.0,2610.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.01,0.01,0.0,0.01
Rade Krunić,1493,BIH,"MF,FW",Milan,it Serie A,27.0,1993.0,28.0,15.0,1416.0,15.7,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.06,0.06,0.0,0.06,0.9,0.9,2.4,3.3,0.06,0.16,0.21,0.06,0.21
Max Kruse,1494,DEU,"MF,FW",Wolfsburg,de Bundesliga,33.0,1988.0,14.0,14.0,1128.0,12.5,7.0,1.0,5.0,2.0,2.0,0.0,0.0,0.56,0.08,0.64,0.4,0.48,5.8,4.2,1.9,6.1,0.46,0.15,0.61,0.33,0.49
Lukas Kübler,1496,DEU,"DF,MF",Freiburg,de Bundesliga,28.0,1992.0,29.0,27.0,2327.0,25.9,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,1.6,1.6,1.4,3.0,0.06,0.05,0.12,0.06,0.12
Takefusa Kubo,1497,JPN,"FW,MF",Mallorca,es La Liga,20.0,2001.0,28.0,17.0,1605.0,17.8,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,3.2,3.2,3.4,6.6,0.18,0.19,0.37,0.18,0.37
Juraj Kucka,1498,SVK,MF,Watford,eng Premier League,34.0,1987.0,26.0,22.0,1920.0,21.3,1.0,1.0,1.0,0.0,0.0,5.0,1.0,0.05,0.05,0.09,0.05,0.09,4.1,4.1,1.2,5.4,0.19,0.06,0.25,0.19,0.25
Mykola Kukharevych,1499,UKR,FW,Troyes,fr Ligue 1,20.0,2001.0,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.38,0.0,0.38,0.38,0.38
Dejan Kulusevski,1500,SWE,"MF,FW",Tottenham,eng Premier League,21.0,2000.0,18.0,14.0,1261.0,14.0,5.0,8.0,5.0,0.0,0.0,3.0,0.0,0.36,0.57,0.93,0.36,0.93,3.6,3.6,3.8,7.4,0.26,0.27,0.53,0.26,0.53
Marash Kumbulla,1502,ALB,DF,Roma,it Serie A,21.0,2000.0,17.0,13.0,1025.0,11.4,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.1,1.0,0.08,0.01,0.09,0.08,0.09
Fabian Kunze,1503,DEU,MF,Arminia,de Bundesliga,23.0,1998.0,22.0,13.0,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,1.0,0.05,0.02,0.07,0.05,0.07
Enock Kwateng,1504,FRA,DF,Bordeaux,fr Ligue 1,24.0,1997.0,29.0,22.0,2002.0,22.2,1.0,0.0,1.0,0.0,0.0,6.0,1.0,0.04,0.0,0.04,0.04,0.04,0.4,0.4,2.0,2.4,0.02,0.09,0.11,0.02,0.11
Grejohn Kyei,1505,FRA,FW,Clermont Foot,fr Ligue 1,25.0,1995.0,14.0,4.0,396.0,4.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.23,0.23,0.0,0.23,1.9,1.9,1.3,3.2,0.43,0.29,0.73,0.43,0.73
Giorgos Kyriakopoulos,1506,GRC,"DF,FW",Sassuolo,it Serie A,25.0,1996.0,29.0,22.0,1975.0,21.9,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.23,0.23,0.0,0.23,1.4,1.4,4.1,5.5,0.07,0.19,0.25,0.07,0.25
Andrea La Mantia,1508,ITA,"FW,MF",Empoli,it Serie A,30.0,1991.0,18.0,3.0,488.0,5.4,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,1.8,1.8,0.7,2.5,0.34,0.13,0.47,0.34,0.47
Gaëtan Laborde,1509,FRA,FW,Montpellier,fr Ligue 1,27.0,1994.0,4.0,4.0,341.0,3.8,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.79,0.0,0.79,0.79,0.79,1.7,1.7,0.5,2.2,0.46,0.13,0.59,0.46,0.59
Alexandre Lacazette,1511,FRA,FW,Arsenal,eng Premier League,30.0,1991.0,30.0,20.0,1782.0,19.8,4.0,7.0,2.0,2.0,3.0,0.0,0.0,0.2,0.35,0.56,0.1,0.45,9.2,6.8,3.5,10.3,0.46,0.18,0.64,0.34,0.52
Tom Lacoux,1512,FRA,"DF,MF",Bordeaux,fr Ligue 1,19.0,2002.0,13.0,11.0,907.0,10.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.01,0.04,0.05,0.01,0.05
Lenny Lacroix,1513,FRA,DF,Metz,fr Ligue 1,18.0,2003.0,3.0,2.0,200.0,2.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45,0.2,0.2,0.5,0.6,0.08,0.21,0.29,0.08,0.29
Maxence Lacroix,1514,FRA,DF,Wolfsburg,de Bundesliga,21.0,2000.0,29.0,29.0,2491.0,27.7,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.2,2.9,0.06,0.04,0.11,0.06,0.11
Alban Lafont,1515,FRA,GK,Nantes,fr Ligue 1,22.0,1999.0,38.0,38.0,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Víctor Laguardia,1516,ESP,DF,Alavés,es La Liga,31.0,1989.0,34.0,34.0,3042.0,33.8,3.0,2.0,3.0,0.0,0.0,9.0,0.0,0.09,0.06,0.15,0.09,0.15,1.9,1.9,1.1,3.0,0.06,0.03,0.09,0.06,0.09
