,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
387,Jimmy Briand,fr FRA,"FW,MF",Bordeaux,Ligue 1,35.0,1985.0,2.5,77.0,72.0,5.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,64.0,0.0,3.0
388,Yan Brice Eteki,cm CMR,MF,Granada,La Liga,23.0,1997.0,3.8,127.0,127.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,2.0
390,Brian Brobbey,nl NED,"FW,MF",RB Leipzig,Bundesliga,19.0,2002.0,1.5,32.0,31.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
391,Armando Broja,al ALB,FW,Southampton,Premier League,19.0,2001.0,21.9,404.0,402.0,2.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,13.0
392,Dylan Bronn,tn TUN,DF,Metz,Ligue 1,26.0,1995.0,28.3,1185.0,1090.0,92.0,64.0,4.0,11.0,12.0,28.0,0.0,0.0,0.0,0.0,955.0,3.0,12.0
393,John Brooks,us USA,DF,Wolfsburg,Bundesliga,28.0,1993.0,29.1,1736.0,1654.0,77.0,67.0,1.0,34.0,4.0,9.0,0.0,0.0,0.0,0.0,1443.0,5.0,13.0
394,Daniel Brosinski,de GER,DF,Mainz 05,Bundesliga,33.0,1988.0,4.3,243.0,174.0,69.0,5.0,0.0,0.0,23.0,58.0,6.0,3.0,2.0,0.0,160.0,0.0,5.0
395,Josh Brownhill,eng ENG,MF,Burnley,Premier League,25.0,1995.0,32.8,1196.0,1114.0,70.0,22.0,1.0,10.0,53.0,6.0,22.0,20.0,2.0,0.0,891.0,12.0,22.0
396,Marcelo Brozović,hr CRO,MF,Inter,Serie A,28.0,1992.0,32.6,2608.0,2484.0,121.0,108.0,6.0,36.0,23.0,7.0,5.0,3.0,2.0,0.0,2401.0,3.0,16.0
397,Cédric Brunner,ch SUI,DF,Arminia,Bundesliga,27.0,1994.0,24.3,1126.0,838.0,284.0,22.0,1.0,4.0,70.0,251.0,11.0,3.0,3.0,0.0,731.0,4.0,23.0
398,Lewis Brunt,eng ENG,MF,Leicester City,Premier League,20.0,2000.0,0.3,21.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
399,Jacob Bruun Larsen,dk DEN,"FW,MF",Hoffenheim,Bundesliga,22.0,1998.0,9.0,286.0,273.0,12.0,1.0,2.0,1.0,10.0,9.0,1.0,1.0,0.0,0.0,207.0,1.0,10.0
400,Bryan,es ESP,"FW,MF",Tottenham,Premier League,20.0,2001.0,1.0,64.0,62.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,50.0,0.0,3.0
401,Bryan,es ESP,"MF,FW",Valencia,La Liga,20.0,2001.0,8.4,244.0,212.0,30.0,7.0,3.0,1.0,44.0,7.0,16.0,9.0,4.0,0.0,156.0,2.0,2.0
402,Ante Budimir,hr CRO,FW,Osasuna,La Liga,30.0,1991.0,19.3,358.0,335.0,18.0,0.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,204.0,5.0,10.0
403,Emi Buendía,ar ARG,"MF,FW",Aston Villa,Premier League,24.0,1996.0,21.1,902.0,834.0,63.0,18.0,21.0,3.0,34.0,12.0,17.0,8.0,4.0,1.0,711.0,5.0,19.0
404,Osman Bukari,gh GHA,"FW,MF",Nantes,Ligue 1,22.0,1998.0,11.2,299.0,293.0,5.0,0.0,1.0,0.0,15.0,4.0,1.0,0.0,0.0,0.0,220.0,1.0,8.0
405,Aleksander Buksa,pl POL,FW,Genoa,Serie A,18.0,2003.0,0.7,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
406,Alessandro Buongiorno,it ITA,DF,Torino,Serie A,22.0,1999.0,13.1,559.0,539.0,18.0,15.0,1.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,451.0,2.0,7.0
407,Sascha Burchert,de GER,GK,Greuther Fürth,Bundesliga,31.0,1989.0,14.0,560.0,399.0,157.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,4.0,0.0
408,Delano Burgzorg,nl NED,MF,Mainz 05,Bundesliga,22.0,1998.0,0.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
409,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,Bundesliga,21.0,2000.0,29.0,602.0,563.0,34.0,0.0,0.0,4.0,35.0,3.0,0.0,0.0,0.0,0.0,399.0,5.0,30.0
410,Roman Bürki,ch SUI,GK,Dortmund,Bundesliga,30.0,1990.0,1.0,23.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
411,Dan Burn,eng ENG,DF,Newcastle Utd,Premier League,29.0,1992.0,16.0,587.0,582.0,5.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,459.0,0.0,5.0
412,Dan Burn,eng ENG,DF,Brighton,Premier League,29.0,1992.0,11.4,645.0,629.0,14.0,8.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,523.0,2.0,4.0
413,Maxime Busi,be BEL,DF,Reims,Ligue 1,21.0,1999.0,14.4,709.0,568.0,137.0,12.0,1.0,12.0,30.0,125.0,0.0,0.0,0.0,0.0,548.0,4.0,15.0
414,Gianluca Busio,us USA,MF,Venezia,Serie A,19.0,2002.0,21.7,896.0,841.0,50.0,25.0,2.0,11.0,38.0,4.0,19.0,7.0,11.0,0.0,733.0,5.0,21.0
416,Oriol Busquets,es ESP,MF,Clermont Foot,Ligue 1,22.0,1999.0,2.2,124.0,120.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,1.0
417,Sergio Busquets,es ESP,MF,Barcelona,La Liga,33.0,1988.0,35.5,2793.0,2676.0,99.0,95.0,13.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,2430.0,18.0,21.0
418,Jack Butland,eng ENG,GK,Crystal Palace,Premier League,28.0,1993.0,8.5,287.0,193.0,94.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0
419,Adrián Butzke,es ESP,FW,Granada,La Liga,22.0,1999.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Marcin Bułka,pl POL,GK,Nice,Ligue 1,21.0,1999.0,1.0,24.0,16.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
421,Jamie Bynoe-Gittens,eng ENG,FW,Dortmund,Bundesliga,16.0,2004.0,1.5,43.0,40.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,1.0,0.0
422,Sam Byram,eng ENG,DF,Norwich City,Premier League,27.0,1993.0,11.4,515.0,441.0,73.0,9.0,0.0,2.0,9.0,64.0,0.0,0.0,0.0,0.0,393.0,1.0,9.0
423,Erick Cabaco,uy URU,DF,Getafe,La Liga,26.0,1995.0,4.5,173.0,165.0,8.0,5.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,115.0,0.0,2.0
424,Willy Caballero,ar ARG,GK,Southampton,Premier League,39.0,1981.0,2.0,60.0,41.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
425,Rémy Cabella,fr FRA,"MF,FW",Montpellier,Ligue 1,31.0,1990.0,3.5,211.0,204.0,7.0,2.0,1.0,2.0,8.0,2.0,3.0,2.0,1.0,0.0,175.0,0.0,2.0
426,Jimmy Cabot,fr FRA,DF,Angers,Ligue 1,27.0,1994.0,22.3,1381.0,1150.0,229.0,11.0,3.0,21.0,69.0,215.0,3.0,0.0,1.0,0.0,1081.0,2.0,26.0
427,Jovane Cabral,cv CPV,FW,Lazio,Serie A,23.0,1998.0,2.1,37.0,36.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0
428,Leandro Cabrera,uy URU,DF,Espanyol,La Liga,30.0,1991.0,37.0,1934.0,1715.0,204.0,106.0,2.0,32.0,13.0,77.0,0.0,0.0,0.0,0.0,1458.0,15.0,16.0
429,Liberato Cacace,nz NZL,DF,Empoli,Serie A,20.0,2000.0,5.2,234.0,188.0,45.0,5.0,0.0,1.0,11.0,40.0,0.0,0.0,0.0,0.0,193.0,1.0,4.0
430,Martín Cáceres,uy URU,DF,Cagliari,Serie A,34.0,1987.0,9.2,452.0,375.0,74.0,11.0,0.0,11.0,12.0,63.0,0.0,0.0,0.0,0.0,311.0,3.0,6.0
431,Martín Cáceres,uy URU,DF,Levante,La Liga,34.0,1987.0,7.4,353.0,339.0,14.0,9.0,0.0,14.0,4.0,5.0,0.0,0.0,0.0,0.0,287.0,0.0,6.0
432,Anthony Caci,fr FRA,DF,Strasbourg,Ligue 1,24.0,1997.0,26.6,1627.0,1396.0,223.0,18.0,1.0,39.0,97.0,200.0,5.0,0.0,5.0,0.0,1260.0,8.0,25.0
433,Mathieu Cafaro,fr FRA,"MF,FW",Reims,Ligue 1,24.0,1997.0,2.1,84.0,68.0,16.0,5.0,0.0,0.0,19.0,0.0,9.0,3.0,5.0,0.0,44.0,0.0,0.0
434,Yannick Cahuzac,fr FRA,MF,Lens,Ligue 1,36.0,1985.0,6.9,251.0,242.0,8.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,214.0,1.0,4.0
435,Felipe Caicedo,ec ECU,FW,Genoa,Serie A,32.0,1988.0,3.2,75.0,71.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,1.0
436,Felipe Caicedo,ec ECU,"FW,DF",Inter,Serie A,32.0,1988.0,0.3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
437,Moisés Caicedo,ec ECU,MF,Brighton,Premier League,19.0,2001.0,7.3,275.0,274.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,3.0
438,Marc-Aurèle Caillard,fr FRA,GK,Metz,Ligue 1,27.0,1994.0,17.1,455.0,234.0,220.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,1.0,0.0
439,Jens Cajuste,se SWE,"MF,FW",Reims,Ligue 1,21.0,1999.0,4.0,96.0,94.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,3.0
440,Cala,es ESP,DF,Cádiz,La Liga,31.0,1989.0,10.5,295.0,275.0,17.0,16.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,216.0,3.0,1.0
442,Davide Calabria,it ITA,DF,Milan,Serie A,24.0,1996.0,23.5,1271.0,1059.0,207.0,20.0,1.0,4.0,53.0,177.0,10.0,0.0,9.0,0.0,958.0,5.0,25.0
443,Riccardo Calafiori,it ITA,DF,Genoa,Serie A,19.0,2002.0,0.9,21.0,16.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
444,Riccardo Calafiori,it ITA,DF,Roma,Serie A,19.0,2002.0,1.9,82.0,68.0,14.0,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,64.0,0.0,4.0
445,Mattia Caldara,it ITA,DF,Venezia,Serie A,27.0,1994.0,30.0,1167.0,1110.0,53.0,42.0,0.0,8.0,2.0,8.0,0.0,0.0,0.0,0.0,951.0,4.0,6.0
446,Calderón,es ESP,DF,Betis,La Liga,21.0,2000.0,0.7,45.0,42.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0
447,Fernando Calero,es ESP,DF,Espanyol,La Liga,25.0,1995.0,12.1,633.0,587.0,45.0,33.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,0.0,528.0,1.0,5.0
448,Duje Ćaleta-Car,hr CRO,DF,Marseille,Ligue 1,24.0,1996.0,22.9,1820.0,1775.0,40.0,35.0,0.0,21.0,1.0,5.0,0.0,0.0,0.0,0.0,1668.0,5.0,4.0
449,Hakan Çalhanoğlu,tr TUR,MF,Inter,Serie A,27.0,1994.0,27.6,1823.0,1608.0,209.0,49.0,7.0,30.0,196.0,7.0,147.0,46.0,86.0,2.0,1480.0,6.0,23.0
450,Daniel Caligiuri,it ITA,"DF,MF",Augsburg,Bundesliga,33.0,1988.0,22.3,931.0,668.0,253.0,63.0,1.0,8.0,109.0,145.0,41.0,19.0,20.0,1.0,629.0,10.0,29.0
451,José Callejón,es ESP,FW,Fiorentina,Serie A,34.0,1987.0,14.4,618.0,577.0,38.0,10.0,2.0,5.0,62.0,4.0,24.0,0.0,19.0,0.0,484.0,3.0,6.0
452,Lucas Calodat,fr FRA,DF,Saint-Étienne,Ligue 1,19.0,2002.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
453,Dominic Calvert-Lewin,eng ENG,FW,Everton,Premier League,24.0,1997.0,14.3,280.0,276.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,167.0,1.0,6.0
454,Mahdi Camara,fr FRA,"MF,DF",Saint-Étienne,Ligue 1,23.0,1998.0,34.1,1502.0,1397.0,102.0,19.0,1.0,11.0,33.0,77.0,0.0,0.0,0.0,0.0,1233.0,3.0,38.0
455,Mamadou Camara,fr FRA,FW,Troyes,Ligue 1,20.0,2001.0,0.4,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0
456,Víctor Camarasa,es ESP,"MF,FW",Betis,La Liga,27.0,1994.0,1.2,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,1.0
457,Eduardo Camavinga,fr FRA,MF,Real Madrid,La Liga,18.0,2002.0,13.7,847.0,829.0,17.0,15.0,6.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,760.0,1.0,10.0
458,Eduardo Camavinga,fr FRA,MF,Rennes,Ligue 1,18.0,2002.0,1.6,74.0,69.0,5.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0
459,Andrea Cambiaso,it ITA,DF,Genoa,Serie A,21.0,2000.0,19.9,890.0,728.0,160.0,6.0,1.0,2.0,66.0,153.0,1.0,0.0,1.0,0.0,690.0,2.0,31.0
460,José Campaña,es ESP,MF,Levante,La Liga,28.0,1993.0,15.8,880.0,791.0,87.0,48.0,3.0,17.0,56.0,4.0,35.0,13.0,14.0,1.0,715.0,2.0,16.0
461,Chem Campbell,wls WAL,MF,Wolves,Premier League,18.0,2002.0,0.1,10.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
462,Emre Can,de GER,"DF,MF",Dortmund,Bundesliga,27.0,1994.0,18.8,1436.0,1367.0,65.0,29.0,1.0,9.0,7.0,35.0,0.0,0.0,0.0,0.0,1223.0,4.0,11.0
463,Sergio Canales,es ESP,"FW,MF",Betis,La Liga,30.0,1991.0,31.0,1878.0,1798.0,73.0,48.0,22.0,30.0,67.0,16.0,9.0,4.0,4.0,0.0,1551.0,7.0,38.0
464,Matteo Cancellieri,it ITA,"MF,DF",Hellas Verona,Serie A,19.0,2002.0,2.5,70.0,62.0,8.0,1.0,1.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,46.0,0.0,5.0
465,João Cancelo,pt POR,DF,Manchester City,Premier League,27.0,1994.0,35.9,3365.0,3019.0,338.0,55.0,21.0,41.0,124.0,282.0,1.0,1.0,0.0,0.0,2809.0,8.0,59.0
466,Fali Candé,gw GNB,DF,Metz,Ligue 1,23.0,1998.0,10.8,488.0,371.0,117.0,9.0,0.0,1.0,45.0,90.0,18.0,11.0,7.0,0.0,348.0,0.0,13.0
468,Antonio Candreva,it ITA,"MF,FW",Sampdoria,Serie A,34.0,1987.0,34.7,1948.0,1679.0,254.0,78.0,11.0,51.0,343.0,62.0,114.0,22.0,67.0,0.0,1296.0,15.0,60.0
469,Sergi Canós,es ESP,"DF,FW",Brentford,Premier League,24.0,1997.0,23.1,774.0,726.0,46.0,10.0,5.0,3.0,87.0,17.0,17.0,10.0,4.0,0.0,449.0,2.0,41.0
470,Álex Cantero,es ESP,"FW,MF",Levante,La Liga,21.0,2000.0,6.8,131.0,122.0,8.0,0.0,1.0,3.0,6.0,4.0,0.0,0.0,0.0,0.0,89.0,1.0,6.0
471,Todd Cantwell,eng ENG,"FW,MF",Norwich City,Premier League,23.0,1998.0,4.9,157.0,148.0,9.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,130.0,0.0,3.0
472,Ander Capa,es ESP,DF,Athletic Club,La Liga,29.0,1992.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
473,Pierrick Capelle,fr FRA,"MF,DF",Angers,Ligue 1,34.0,1987.0,13.3,563.0,501.0,60.0,8.0,0.0,8.0,17.0,43.0,7.0,5.0,1.0,0.0,456.0,2.0,14.0
474,Leonardo Capezzi,it ITA,MF,Salernitana,Serie A,26.0,1995.0,1.9,49.0,46.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,40.0,0.0,1.0
475,Étienne Capoue,fr FRA,MF,Villarreal,La Liga,33.0,1988.0,25.4,1330.0,1287.0,37.0,33.0,7.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,1167.0,6.0,12.0
476,Gianluca Caprari,it ITA,"MF,FW",Hellas Verona,Serie A,28.0,1993.0,30.4,1283.0,1155.0,116.0,19.0,12.0,7.0,108.0,12.0,72.0,32.0,17.0,0.0,960.0,12.0,35.0
477,Francesco Caputo,it ITA,FW,Sampdoria,Serie A,33.0,1987.0,31.0,587.0,536.0,51.0,1.0,0.0,7.0,12.0,0.0,1.0,1.0,0.0,0.0,442.0,0.0,13.0
478,Francesco Caputo,it ITA,FW,Sassuolo,Serie A,33.0,1987.0,1.7,36.0,33.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0
479,Maxence Caqueret,fr FRA,MF,Lyon,Ligue 1,21.0,2000.0,25.9,1548.0,1511.0,30.0,14.0,6.0,8.0,20.0,6.0,9.0,4.0,3.0,0.0,1313.0,7.0,30.0
480,Andrea Carboni,it ITA,DF,Cagliari,Serie A,20.0,2001.0,24.6,1078.0,1020.0,52.0,39.0,1.0,7.0,25.0,12.0,0.0,0.0,0.0,0.0,809.0,6.0,19.0
481,Isaac Carcelen,es ESP,"DF,MF",Cádiz,La Liga,28.0,1993.0,17.2,735.0,585.0,149.0,19.0,2.0,6.0,49.0,125.0,5.0,1.0,4.0,0.0,540.0,1.0,19.0
482,Cárdenas,es ESP,GK,Levante,La Liga,24.0,1997.0,24.0,725.0,454.0,269.0,70.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,496.0,2.0,0.0
483,Irvin Cardona,fr FRA,"FW,MF",Brest,Ligue 1,23.0,1997.0,14.8,324.0,295.0,27.0,3.0,0.0,3.0,21.0,7.0,0.0,0.0,0.0,0.0,209.0,2.0,10.0
484,Igor Carioca,br BRA,DF,Lorient,Ligue 1,24.0,1996.0,17.5,777.0,605.0,171.0,5.0,0.0,3.0,68.0,166.0,0.0,0.0,0.0,0.0,584.0,1.0,31.0
485,Carlo,es ESP,MF,Villarreal,La Liga,20.0,2001.0,0.1,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
486,Diego Carlos,br BRA,DF,Sevilla,La Liga,28.0,1993.0,32.9,2195.0,2131.0,57.0,53.0,3.0,38.0,3.0,4.0,0.0,0.0,0.0,0.0,1916.0,7.0,7.0
487,Carmona,es ESP,DF,Sevilla,La Liga,19.0,2002.0,0.3,13.0,8.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
488,Yannick Carrasco,be BEL,"FW,MF",Atlético Madrid,La Liga,27.0,1993.0,28.7,1253.0,1038.0,204.0,60.0,8.0,10.0,133.0,87.0,56.0,27.0,15.0,0.0,947.0,11.0,29.0
489,Guido Carrillo,ar ARG,FW,Elche,La Liga,30.0,1991.0,13.0,302.0,277.0,21.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,208.0,4.0,5.0
490,Dani Carvajal,es ESP,DF,Real Madrid,La Liga,29.0,1992.0,17.2,1193.0,1031.0,159.0,16.0,3.0,10.0,40.0,143.0,0.0,0.0,0.0,0.0,1020.0,3.0,16.0
491,William Carvalho,pt POR,MF,Betis,La Liga,29.0,1992.0,20.1,1321.0,1292.0,25.0,24.0,8.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,1157.0,4.0,18.0
492,Nicolò Casale,it ITA,DF,Hellas Verona,Serie A,23.0,1998.0,28.7,1195.0,1111.0,80.0,51.0,1.0,2.0,15.0,29.0,0.0,0.0,0.0,0.0,957.0,4.0,15.0
494,Casemiro,br BRA,MF,Real Madrid,La Liga,29.0,1992.0,28.5,1989.0,1929.0,53.0,45.0,9.0,38.0,17.0,3.0,0.0,0.0,0.0,0.0,1695.0,7.0,19.0
495,Matty Cash,pl POL,DF,Aston Villa,Premier League,23.0,1997.0,37.5,1627.0,1286.0,336.0,30.0,2.0,12.0,98.0,305.0,1.0,0.0,0.0,0.0,1113.0,5.0,49.0
496,Kiko Casilla,es ESP,GK,Elche,La Liga,34.0,1986.0,14.0,486.0,296.0,188.0,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,2.0,0.0
497,Moreto Cassamã,gw GNB,MF,Reims,Ligue 1,23.0,1998.0,8.9,434.0,402.0,30.0,20.0,0.0,10.0,19.0,0.0,10.0,6.0,4.0,0.0,351.0,2.0,12.0
498,Francesco Cassata,it ITA,MF,Genoa,Serie A,24.0,1997.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
499,Timothy Castagne,be BEL,DF,Leicester City,Premier League,25.0,1995.0,23.6,1330.0,1132.0,195.0,10.0,0.0,1.0,40.0,185.0,0.0,0.0,0.0,0.0,1077.0,3.0,21.0
500,Koen Casteels,be BEL,GK,Wolfsburg,Bundesliga,29.0,1992.0,28.0,1079.0,817.0,260.0,56.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,843.0,2.0,2.0
501,Jean-Charles Castelletto,cm CMR,DF,Nantes,Ligue 1,26.0,1995.0,27.9,1208.0,1147.0,61.0,28.0,1.0,7.0,8.0,33.0,0.0,0.0,0.0,0.0,1036.0,0.0,5.0
502,Samu Castillejo,es ESP,"FW,MF",Milan,Serie A,26.0,1995.0,1.4,65.0,61.0,4.0,0.0,0.0,1.0,8.0,2.0,2.0,2.0,0.0,0.0,54.0,0.0,2.0
503,Gonzalo Castro,de GER,"MF,FW",Arminia,Bundesliga,34.0,1987.0,4.8,169.0,136.0,31.0,13.0,2.0,2.0,21.0,0.0,11.0,5.0,6.0,0.0,112.0,2.0,7.0
504,Jonny Castro,es ESP,DF,Wolves,Premier League,27.0,1994.0,11.4,610.0,515.0,95.0,6.0,1.0,1.0,14.0,89.0,0.0,0.0,0.0,0.0,509.0,0.0,11.0
505,Gaetano Castrovilli,it ITA,MF,Fiorentina,Serie A,24.0,1997.0,15.5,539.0,499.0,37.0,16.0,4.0,11.0,40.0,6.0,13.0,1.0,10.0,0.0,404.0,3.0,20.0
506,Danilo Cataldi,it ITA,MF,Lazio,Serie A,26.0,1994.0,19.0,1401.0,1294.0,103.0,51.0,6.0,10.0,66.0,1.0,51.0,19.0,27.0,0.0,1201.0,4.0,11.0
507,Catena,es ESP,DF,Rayo Vallecano,La Liga,26.0,1994.0,36.0,1723.0,1620.0,96.0,94.0,2.0,36.0,2.0,2.0,0.0,0.0,0.0,0.0,1393.0,7.0,18.0
508,Craig Cathcart,nir NIR,DF,Watford,Premier League,32.0,1989.0,26.6,953.0,896.0,55.0,11.0,0.0,13.0,4.0,44.0,0.0,0.0,0.0,0.0,767.0,2.0,5.0
509,Edinson Cavani,uy URU,FW,Manchester Utd,Premier League,34.0,1987.0,8.5,233.0,224.0,9.0,2.0,0.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,176.0,0.0,3.0
510,Dani Ceballos,es ESP,MF,Real Madrid,La Liga,24.0,1996.0,3.1,262.0,257.0,5.0,4.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,240.0,0.0,2.0
511,Pietro Ceccaroni,it ITA,DF,Venezia,Serie A,25.0,1995.0,34.7,1720.0,1614.0,105.0,59.0,0.0,1.0,12.0,44.0,0.0,0.0,0.0,0.0,1414.0,1.0,29.0
512,Federico Ceccherini,it ITA,DF,Hellas Verona,Serie A,29.0,1992.0,26.2,1216.0,1157.0,55.0,37.0,2.0,8.0,5.0,18.0,0.0,0.0,0.0,0.0,954.0,4.0,13.0
513,Emil Ceide,no NOR,"FW,MF",Sassuolo,Serie A,19.0,2001.0,0.6,26.0,23.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,6.0
514,Zeki Çelik,tr TUR,DF,Lille,Ligue 1,24.0,1997.0,30.0,1755.0,1453.0,291.0,22.0,3.0,22.0,66.0,269.0,0.0,0.0,0.0,0.0,1390.0,11.0,34.0
515,Fabien Centonze,fr FRA,DF,Metz,Ligue 1,25.0,1996.0,17.6,769.0,633.0,135.0,8.0,0.0,4.0,48.0,127.0,0.0,0.0,0.0,0.0,591.0,1.0,17.0
516,Luca Ceppitelli,it ITA,DF,Cagliari,Serie A,31.0,1989.0,16.1,802.0,763.0,34.0,28.0,0.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,671.0,5.0,9.0
517,Franco Cervi,ar ARG,MF,Celta Vigo,La Liga,27.0,1994.0,20.0,763.0,714.0,45.0,8.0,0.0,0.0,78.0,8.0,29.0,13.0,12.0,1.0,560.0,4.0,31.0
518,Leonardo César Jardim,br BRA,GK,Lille,Ligue 1,26.0,1995.0,17.0,,,,,,,0.0,,,,,,,,
520,Damir Ceter,co COL,FW,Cagliari,Serie A,23.0,1997.0,0.1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
521,Julian Chabot,de GER,DF,Sampdoria,Serie A,23.0,1998.0,5.4,258.0,230.0,25.0,18.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,0.0,206.0,3.0,0.0
522,Julian Chabot,de GER,DF,Köln,Bundesliga,23.0,1998.0,2.3,158.0,149.0,9.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0
523,El Chadaille Bitshiabu,fr FRA,DF,Paris S-G,Ligue 1,16.0,2005.0,0.1,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
