,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1469,Jefferson Lerma,co COL,MF,Levante,La Liga,22.0,1994.0,23.7,46.0,1.94,39.0,0.0,2.0,1.0,2.0,2.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
1470,Maxime Lestienne,be BEL,MF,Málaga,La Liga,25.0,1992.0,7.4,16.0,2.15,8.0,6.0,1.0,1.0,0.0,0.0,2.0,0.27,2.0,0.0,0.0,0.0,0.0,0.0
1471,Alexandre Letellier,fr FRA,GK,Angers,Ligue 1,26.0,1990.0,13.0,4.0,0.31,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1472,Gaetano Letizia,it ITA,DF,Benevento,Serie A,27.0,1990.0,23.8,52.0,2.18,33.0,6.0,6.0,2.0,3.0,2.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0
1473,Timo Letschert,nl NED,DF,Sassuolo,Serie A,24.0,1993.0,4.6,2.0,0.43,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1474,Robert Lewandowski,pl POL,FW,Bayern Munich,Bundesliga,28.0,1988.0,24.1,71.0,2.94,44.0,1.0,7.0,11.0,8.0,0.0,11.0,0.46,6.0,0.0,3.0,0.0,2.0,0.0
1475,Igor Lewczuk,pl POL,DF,Bordeaux,Ligue 1,32.0,1985.0,4.9,8.0,1.65,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1476,Stephan Lichtsteiner,ch SUI,DF,Juventus,Serie A,33.0,1984.0,18.9,22.0,1.16,20.0,0.0,0.0,0.0,2.0,0.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0
1477,Dimitri Liénard,fr FRA,"MF,FW",Strasbourg,Ligue 1,29.0,1988.0,28.9,110.0,3.8,52.0,47.0,4.0,1.0,4.0,2.0,9.0,0.31,4.0,5.0,0.0,0.0,0.0,0.0
1478,Philipp Lienhart,at AUT,DF,Freiburg,Bundesliga,21.0,1996.0,9.6,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1479,Lucas Lima,br BRA,"DF,FW",Nantes,Ligue 1,25.0,1991.0,29.5,103.0,3.49,47.0,42.0,6.0,6.0,1.0,1.0,3.0,0.1,2.0,1.0,0.0,0.0,0.0,0.0
1480,Victor Lindelöf,se SWE,DF,Manchester Utd,Premier League,23.0,1994.0,14.3,6.0,0.42,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1482,Karol Linetty,pl POL,MF,Sampdoria,Serie A,22.0,1995.0,23.8,70.0,2.95,56.0,1.0,3.0,3.0,5.0,2.0,10.0,0.42,7.0,0.0,1.0,1.0,1.0,0.0
1483,Jesse Lingard,eng ENG,"MF,FW",Manchester Utd,Premier League,24.0,1992.0,20.2,69.0,3.42,45.0,6.0,9.0,4.0,5.0,0.0,10.0,0.5,6.0,0.0,3.0,1.0,0.0,0.0
1484,Pol Lirola,es ESP,"DF,FW",Sassuolo,Serie A,19.0,1997.0,22.5,30.0,1.33,26.0,0.0,3.0,0.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1485,Jake Livermore,eng ENG,MF,West Brom,Premier League,27.0,1989.0,29.7,42.0,1.41,35.0,1.0,0.0,1.0,2.0,3.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
1486,Raúl Lizoain,es ESP,GK,Las Palmas,La Liga,26.0,1991.0,11.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1487,Adem Ljajić,rs SRB,"MF,FW",Torino,Serie A,25.0,1991.0,24.1,129.0,5.39,84.0,28.0,8.0,4.0,4.0,1.0,19.0,0.79,12.0,5.0,1.0,1.0,0.0,0.0
1488,Diego Llorente,es ESP,DF,Real Sociedad,La Liga,23.0,1993.0,25.8,11.0,0.43,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1489,Fernando Llorente,es ESP,"FW,MF",Tottenham,Premier League,32.0,1985.0,2.6,5.0,1.89,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,Marcos Llorente,es ESP,MF,Real Madrid,La Liga,22.0,1995.0,6.1,11.0,1.81,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1491,Hugo Lloris,fr FRA,GK,Tottenham,Premier League,30.0,1986.0,36.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1492,Giovani Lo Celso,ar ARG,MF,Paris S-G,Ligue 1,21.0,1996.0,19.7,62.0,3.14,42.0,5.0,4.0,4.0,3.0,4.0,8.0,0.41,4.0,1.0,2.0,0.0,1.0,0.0
1493,Simone Lo Faso,it ITA,FW,Fiorentina,Serie A,19.0,1998.0,0.4,2.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1494,Stanislav Lobotka,sk SVK,MF,Celta Vigo,La Liga,22.0,1994.0,34.0,41.0,1.21,36.0,0.0,3.0,1.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1495,Jürgen Locadia,nl NED,"FW,MF",Brighton,Premier League,23.0,1993.0,2.5,4.0,1.61,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
1496,Manuel Locatelli,it ITA,MF,Milan,Serie A,19.0,1998.0,7.6,25.0,3.3,22.0,0.0,2.0,1.0,0.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0
1497,Ruben Loftus-Cheek,eng ENG,MF,Crystal Palace,Premier League,21.0,1996.0,20.8,73.0,3.51,48.0,0.0,12.0,3.0,8.0,2.0,8.0,0.38,5.0,0.0,1.0,1.0,1.0,0.0
1498,Enzo Loiodice,fr FRA,MF,Dijon,Ligue 1,16.0,2000.0,1.9,3.0,1.62,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1499,Joe Lolley,eng ENG,"FW,MF",Huddersfield,Premier League,24.0,1992.0,2.5,6.0,2.44,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.41,0.0,0.0,1.0,0.0,0.0,0.0
1500,David Lombán,es ESP,DF,Eibar,La Liga,30.0,1987.0,11.0,4.0,0.36,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,Cristiano Lombardi,it ITA,"MF,DF",Benevento,Serie A,21.0,1995.0,12.4,27.0,2.19,18.0,1.0,3.0,1.0,2.0,2.0,3.0,0.24,2.0,0.0,1.0,0.0,0.0,0.0
1502,Kevin Long,ie IRL,DF,Burnley,Premier League,26.0,1990.0,16.0,10.0,0.62,8.0,0.0,0.0,1.0,0.0,1.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0
1503,Shane Long,ie IRL,FW,Southampton,Premier League,30.0,1987.0,17.6,55.0,3.13,36.0,0.0,2.0,5.0,9.0,3.0,5.0,0.28,3.0,0.0,1.0,0.0,1.0,0.0
1504,Ademola Lookman,ng NGA,"FW,MF",Everton,Premier League,19.0,1997.0,1.8,2.0,1.13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,1.0,0.0,0.0,0.0,0.0,0.0
1505,Ademola Lookman,ng NGA,"MF,FW",RB Leipzig,Bundesliga,19.0,1997.0,6.4,34.0,5.33,22.0,3.0,5.0,1.0,3.0,0.0,7.0,1.1,4.0,0.0,2.0,1.0,0.0,0.0
1506,Anthony Lopes,pt POR,GK,Lyon,Ligue 1,26.0,1990.0,34.0,9.0,0.26,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.06,0.0,2.0,0.0,0.0,0.0,0.0
1508,Rony Lopes,pt POR,"FW,MF",Monaco,Ligue 1,21.0,1995.0,28.1,82.0,2.91,54.0,1.0,9.0,9.0,7.0,2.0,13.0,0.46,7.0,0.0,1.0,3.0,2.0,0.0
1509,Adrián López,es ESP,"FW,MF",La Coruña,La Liga,29.0,1988.0,26.1,77.0,2.96,56.0,0.0,8.0,6.0,7.0,0.0,6.0,0.23,6.0,0.0,0.0,0.0,0.0,0.0
1510,Alberto López,es ESP,DF,Málaga,La Liga,22.0,1995.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,Andoni López,es ESP,DF,Athletic Club,La Liga,21.0,1996.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,David López,es ESP,"DF,MF",Espanyol,La Liga,27.0,1989.0,37.0,30.0,0.81,27.0,0.0,0.0,1.0,1.0,1.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0
1513,Diego López,es ESP,GK,Espanyol,La Liga,35.0,1981.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,Iván López,es ESP,DF,Levante,La Liga,23.0,1993.0,1.9,3.0,1.56,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.52,0.0,1.0,0.0,0.0,0.0,0.0
1515,Javi López,es ESP,DF,Espanyol,La Liga,31.0,1986.0,10.7,13.0,1.21,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1516,Lisandro López,ar ARG,DF,Inter,Serie A,27.0,1989.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,Maxi López,ar ARG,FW,Udinese,Serie A,33.0,1984.0,18.7,48.0,2.57,39.0,0.0,3.0,3.0,3.0,0.0,5.0,0.27,2.0,0.0,1.0,1.0,1.0,0.0
1518,Maxime Lopez,fr FRA,"MF,FW",Marseille,Ligue 1,19.0,1997.0,15.3,72.0,4.71,62.0,6.0,1.0,1.0,2.0,0.0,3.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0
1519,Pedro López Muñoz,es ESP,DF,Levante,La Liga,33.0,1983.0,17.7,22.0,1.24,14.0,5.0,0.0,1.0,2.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1520,Pau López,es ESP,GK,Espanyol,La Liga,22.0,1994.0,28.5,5.0,0.18,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,Pedro López,es ESP,GK,Betis,La Liga,22.0,1995.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Víctor López,es ESP,MF,Alavés,La Liga,20.0,1997.0,0.7,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0
1523,Jonas Lössl,dk DEN,GK,Huddersfield,Premier League,28.0,1989.0,38.0,8.0,0.21,5.0,3.0,0.0,0.0,0.0,0.0,2.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0
1524,Dejan Lovren,hr CRO,DF,Liverpool,Premier League,28.0,1989.0,23.6,21.0,0.89,17.0,0.0,0.0,4.0,0.0,0.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0
1525,Chris Löwe,de GER,DF,Huddersfield,Premier League,28.0,1989.0,17.6,20.0,1.13,9.0,6.0,0.0,1.0,2.0,2.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0
1526,Matthew Lowton,eng ENG,DF,Burnley,Premier League,28.0,1989.0,25.5,34.0,1.33,25.0,3.0,0.0,1.0,4.0,1.0,5.0,0.2,5.0,0.0,0.0,0.0,0.0,0.0
1527,Anthony Lozano,hn HON,"FW,MF",Girona,La Liga,24.0,1993.0,5.2,9.0,1.72,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0
1528,Fabio Lucioni,it ITA,DF,Benevento,Serie A,29.0,1987.0,8.0,9.0,1.13,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0
1529,Filipe Luís,br BRA,DF,Atlético Madrid,La Liga,31.0,1985.0,18.4,35.0,1.9,32.0,0.0,2.0,0.0,1.0,0.0,5.0,0.27,5.0,0.0,0.0,0.0,0.0,0.0
1530,José Luis Gayà,es ESP,DF,Valencia,La Liga,22.0,1995.0,32.4,72.0,2.22,60.0,2.0,5.0,2.0,3.0,0.0,9.0,0.28,5.0,0.0,1.0,1.0,2.0,0.0
1531,José Luis Morales,es ESP,"MF,FW",Levante,La Liga,30.0,1987.0,34.0,109.0,3.21,61.0,6.0,24.0,8.0,7.0,3.0,18.0,0.53,6.0,1.0,6.0,1.0,4.0,0.0
1532,José Luis Palomino,ar ARG,DF,Atalanta,Serie A,27.0,1990.0,22.0,12.0,0.55,8.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,Luisinho,pt POR,DF,La Coruña,La Liga,32.0,1985.0,29.1,49.0,1.68,34.0,3.0,4.0,3.0,5.0,0.0,5.0,0.17,4.0,0.0,1.0,0.0,0.0,0.0
1535,David Luiz,br BRA,"DF,MF",Chelsea,Premier League,30.0,1987.0,9.3,7.0,0.75,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.32,2.0,0.0,0.0,0.0,1.0,0.0
1536,Douglas Luiz,br BRA,"MF,FW",Girona,La Liga,19.0,1998.0,3.4,9.0,2.62,5.0,2.0,0.0,1.0,1.0,0.0,1.0,0.29,0.0,0.0,0.0,1.0,0.0,0.0
1537,Everton Luiz,br BRA,MF,SPAL,Serie A,29.0,1988.0,7.1,5.0,0.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,Jordan Lukaku,be BEL,DF,Lazio,Serie A,23.0,1994.0,15.1,41.0,2.73,37.0,1.0,2.0,1.0,0.0,0.0,7.0,0.47,6.0,0.0,1.0,0.0,0.0,0.0
1539,Romelu Lukaku,be BEL,FW,Manchester Utd,Premier League,24.0,1993.0,31.9,80.0,2.51,61.0,0.0,4.0,14.0,1.0,0.0,18.0,0.57,13.0,0.0,2.0,3.0,0.0,0.0
1540,Lars Lukas Mai,de GER,DF,Bayern Munich,Bundesliga,17.0,2000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1541,Dodi Lukebakio,be BEL,"MF,FW",Watford,Premier League,19.0,1997.0,0.2,2.0,11.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1542,Saša Lukić,rs SRB,MF,Levante,La Liga,20.0,1996.0,11.0,19.0,1.72,17.0,0.0,0.0,0.0,1.0,1.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0
1543,Senad Lulić,ba BIH,"DF,MF",Lazio,Serie A,31.0,1986.0,27.0,89.0,3.3,68.0,2.0,11.0,5.0,3.0,0.0,19.0,0.7,14.0,0.0,2.0,2.0,1.0,0.0
1544,Levi Lumeka,eng ENG,FW,Crystal Palace,Premier League,18.0,1998.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1545,Antonio Luna,es ESP,DF,Levante,La Liga,26.0,1991.0,22.5,27.0,1.2,21.0,5.0,0.0,0.0,0.0,1.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
1546,Arnaud Lusamba,cd COD,MF,Nice,Ligue 1,20.0,1997.0,1.8,8.0,4.44,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,Fabian Lustenberger,ch SUI,"MF,DF",Hertha BSC,Bundesliga,29.0,1988.0,17.6,19.0,1.08,17.0,0.0,0.0,0.0,2.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1548,Andreas Luthe,de GER,GK,Augsburg,Bundesliga,30.0,1987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,Lyanco,br BRA,DF,Torino,Serie A,20.0,1997.0,3.5,1.0,0.28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,Charalambos Lykogiannis,gr GRE,DF,Cagliari,Serie A,23.0,1993.0,7.6,5.0,0.66,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.26,1.0,1.0,0.0,0.0,0.0,0.0
1551,Cheikh M'Bengue,sn SEN,DF,Saint-Étienne,Ligue 1,29.0,1988.0,5.4,7.0,1.29,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,Raïs M'Bolhi,dz ALG,GK,Rennes,Ligue 1,31.0,1986.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,Yann M'Vila,fr FRA,MF,Saint-Étienne,Ligue 1,27.0,1990.0,16.4,15.0,0.91,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,Zinédine Machach,fr FRA,"FW,MF",Toulouse,Ligue 1,21.0,1996.0,2.1,5.0,2.34,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,Pablo Maffeo,es ESP,DF,Girona,La Liga,20.0,1997.0,29.4,58.0,1.98,38.0,4.0,3.0,2.0,9.0,2.0,7.0,0.24,3.0,0.0,0.0,1.0,3.0,0.0
1556,Christian Maggio,it ITA,DF,Napoli,Serie A,35.0,1982.0,7.1,7.0,0.98,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.14,0.0,1.0,0.0,0.0,0.0,0.0
1557,Francesco Magnanelli,it ITA,MF,Sassuolo,Serie A,32.0,1984.0,27.7,96.0,3.47,73.0,15.0,1.0,0.0,3.0,4.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
1558,Harry Maguire,eng ENG,DF,Leicester City,Premier League,24.0,1993.0,38.0,49.0,1.29,34.0,1.0,7.0,3.0,3.0,1.0,6.0,0.16,6.0,0.0,0.0,0.0,0.0,0.0
1560,Hicham Mahou,fr FRA,"MF,FW",Nice,Ligue 1,18.0,1999.0,0.6,1.0,1.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,Riyad Mahrez,dz ALG,"MF,FW",Leicester City,Premier League,26.0,1991.0,32.8,143.0,4.36,84.0,29.0,19.0,8.0,3.0,0.0,23.0,0.7,12.0,5.0,4.0,2.0,0.0,0.0
1562,Thiago Maia,br BRA,"MF,DF",Lille,Ligue 1,20.0,1997.0,27.4,50.0,1.83,44.0,0.0,1.0,2.0,0.0,3.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1563,Arne Maier,de GER,MF,Hertha BSC,Bundesliga,18.0,1999.0,13.6,23.0,1.69,21.0,0.0,0.0,1.0,1.0,0.0,3.0,0.22,2.0,0.0,0.0,1.0,0.0,0.0
1564,Sebastian Maier,de GER,MF,Hannover 96,Bundesliga,23.0,1993.0,2.9,4.0,1.36,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,Domenico Maietta,it ITA,DF,Bologna,Serie A,34.0,1982.0,5.2,2.0,0.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,Habib Maïga,ci CIV,"MF,DF",Saint-Étienne,Ligue 1,21.0,1996.0,7.9,17.0,2.16,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1567,Mike Maignan,fr FRA,GK,Lille,Ligue 1,22.0,1995.0,33.7,5.0,0.15,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1568,Linton Maina,de GER,MF,Hannover 96,Bundesliga,18.0,1999.0,0.1,5.0,13.64,3.0,0.0,2.0,0.0,0.0,0.0,2.0,5.45,1.0,0.0,1.0,0.0,0.0,0.0
1569,Ainsley Maitland-Niles,eng ENG,"DF,MF",Arsenal,Premier League,19.0,1997.0,10.2,18.0,1.77,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,Jean-Victor Makengo,fr FRA,"FW,MF",Nice,Ligue 1,19.0,1998.0,2.7,1.0,0.37,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1571,Nemanja Maksimović,rs SRB,MF,Valencia,La Liga,22.0,1995.0,6.2,13.0,2.1,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1572,Nikola Maksimović,rs SRB,DF,Napoli,Serie A,25.0,1991.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1573,Malcom,br BRA,FW,Bordeaux,Ligue 1,20.0,1997.0,31.7,182.0,5.74,118.0,29.0,12.0,11.0,12.0,0.0,22.0,0.69,13.0,3.0,2.0,3.0,1.0,0.0
1574,Kévin Malcuit,ma MAR,DF,Lille,Ligue 1,26.0,1991.0,20.2,53.0,2.63,41.0,0.0,5.0,2.0,4.0,1.0,7.0,0.35,6.0,0.0,0.0,0.0,1.0,0.0
1575,Yunus Mallı,tr TUR,"FW,MF",Wolfsburg,Bundesliga,25.0,1992.0,24.9,88.0,3.53,66.0,2.0,7.0,5.0,6.0,2.0,11.0,0.44,10.0,0.0,0.0,0.0,0.0,1.0
1576,Hugo Mallo,es ESP,DF,Celta Vigo,La Liga,26.0,1991.0,33.3,62.0,1.86,53.0,3.0,2.0,1.0,1.0,2.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0
1577,Scott Malone,eng ENG,DF,Huddersfield,Premier League,26.0,1991.0,12.4,23.0,1.85,19.0,1.0,1.0,1.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
1578,Vincent Manceau,fr FRA,DF,Angers,Ligue 1,28.0,1989.0,33.0,48.0,1.45,36.0,6.0,2.0,0.0,3.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1579,Gianluca Mancini,it ITA,DF,Atalanta,Serie A,21.0,1996.0,7.6,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580,Steve Mandanda,fr FRA,GK,Marseille,Ligue 1,32.0,1985.0,30.0,5.0,0.17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,Aïssa Mandi,dz ALG,DF,Betis,La Liga,25.0,1991.0,33.6,19.0,0.57,15.0,1.0,0.0,2.0,0.0,1.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0
1582,Georges Mandjeck,cm CMR,"MF,DF",Metz,Ligue 1,28.0,1988.0,10.8,12.0,1.12,7.0,0.0,0.0,1.0,1.0,3.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1583,Rolando Mandragora,it ITA,MF,Crotone,Serie A,20.0,1997.0,36.0,56.0,1.56,44.0,6.0,1.0,1.0,3.0,1.0,8.0,0.22,8.0,0.0,0.0,0.0,0.0,0.0
1584,Mario Mandžukić,hr CRO,FW,Juventus,Serie A,31.0,1986.0,25.8,54.0,2.09,43.0,1.0,0.0,6.0,4.0,0.0,7.0,0.27,6.0,0.0,0.0,1.0,0.0,0.0
1586,Sadio Mané,sn SEN,FW,Liverpool,Premier League,25.0,1992.0,24.3,105.0,4.32,79.0,0.0,13.0,6.0,6.0,1.0,14.0,0.58,10.0,0.0,3.0,1.0,0.0,0.0
1587,Eliaquim Mangala,fr FRA,DF,Everton,Premier League,26.0,1991.0,1.5,1.0,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1588,Eliaquim Mangala,fr FRA,DF,Manchester City,Premier League,26.0,1991.0,5.4,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1589,Orel Mangala,be BEL,MF,Stuttgart,Bundesliga,19.0,1998.0,8.7,9.0,1.04,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1590,Kader Mangane,sn SEN,DF,Strasbourg,Ligue 1,34.0,1983.0,19.1,13.0,0.68,9.0,1.0,0.0,2.0,1.0,0.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0
1591,Thomas Mangani,fr FRA,MF,Angers,Ligue 1,30.0,1987.0,33.6,120.0,3.57,75.0,32.0,2.0,6.0,3.0,2.0,12.0,0.36,8.0,3.0,1.0,0.0,0.0,0.0
1592,Kostas Manolas,gr GRE,DF,Roma,Serie A,26.0,1991.0,26.0,16.0,0.62,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1593,Javier Manquillo,es ESP,DF,Newcastle Utd,Premier League,23.0,1994.0,19.5,27.0,1.38,18.0,5.0,1.0,1.0,2.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0
1594,Martín Mantovani,ar ARG,DF,Leganés,La Liga,33.0,1984.0,11.4,4.0,0.35,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1595,José Manuel Jurado,es ESP,"MF,FW",Espanyol,La Liga,31.0,1986.0,16.7,38.0,2.28,30.0,0.0,4.0,1.0,3.0,0.0,5.0,0.3,3.0,0.0,1.0,0.0,1.0,0.0
1596,Harrison Manzala,cd COD,"FW,MF",Amiens,Ligue 1,23.0,1994.0,20.7,42.0,2.02,25.0,2.0,8.0,3.0,3.0,1.0,7.0,0.34,5.0,0.0,1.0,1.0,0.0,0.0
1597,Myziane Maolida,fr FRA,"FW,MF",Lyon,Ligue 1,18.0,1999.0,3.7,20.0,5.44,15.0,0.0,3.0,2.0,0.0,0.0,2.0,0.54,1.0,0.0,0.0,1.0,0.0,0.0
1598,Faitout Maouassa,fr FRA,"MF,FW",Rennes,Ligue 1,19.0,1998.0,9.9,23.0,2.33,19.0,0.0,1.0,1.0,2.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
