,Player,90s,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR
244,Ishak Belfodil,3.0,89,2,5,34,50,19,89,12,9,75.0,3,25.0,62,340,129,4,1,4,9,6,76,22
245,Haris Belkebla,20.2,1060,54,269,663,144,9,1060,25,18,72.0,7,28.0,615,3159,1457,18,16,1,22,19,704,22
247,Raoul Bellanova,0.7,31,1,15,7,9,1,31,1,1,100.0,0,0.0,15,78,29,2,0,0,1,2,20,3
248,Karim Bellarabi,15.8,907,7,78,367,481,81,907,92,51,55.4,41,44.6,594,4890,2723,106,60,33,26,34,695,207
249,Jean-Ricner Bellegarde,16.6,907,14,147,551,223,22,907,51,33,64.7,18,35.3,588,3563,1681,40,27,5,41,29,611,65
250,Hector Bellerin,12.9,846,34,251,388,211,22,846,31,18,58.1,13,41.9,435,2426,1446,34,24,5,14,12,505,70
251,Andrea Belotti,33.4,1171,26,76,505,611,196,1163,82,47,57.3,35,42.7,735,5289,3037,132,88,48,94,61,932,243
252,Fran Beltran,20.3,1034,30,219,623,203,15,1034,31,20,64.5,11,35.5,666,3284,1203,16,24,0,26,23,743,44
254,Hatem Ben Arfa,1.8,73,1,10,38,26,2,73,13,8,61.5,5,38.5,53,443,156,4,5,2,6,5,58,2
255,Wissam Ben Yedder,24.0,1050,8,60,453,550,144,1047,56,34,60.7,22,39.3,629,3608,1848,71,46,30,50,39,796,209
256,Marco Benassi,10.9,452,10,86,187,185,28,452,12,7,58.3,5,41.7,220,1170,646,18,12,0,19,8,302,67
257,Cristian Benavente,3.9,199,1,9,120,74,20,199,10,5,50.0,5,50.0,119,589,212,4,10,0,14,8,149,35
258,Lars Bender,15.3,1265,42,286,740,247,29,1265,18,14,77.8,4,22.2,593,3278,1731,38,36,4,15,7,762,49
260,Sven Bender,30.3,2884,207,1228,1586,80,32,2884,8,7,87.5,1,12.5,1648,7493,2932,4,6,1,15,5,2059,4
261,Dario Benedetto,23.3,733,26,54,374,310,85,732,27,17,63.0,10,37.0,388,1516,364,14,8,7,51,27,523,120
262,Laszlo Benes,10.0,612,6,78,308,233,21,612,18,13,72.2,5,27.8,342,1343,700,17,14,5,12,8,396,48
264,Loris Benito,21.1,1537,81,411,882,262,24,1537,13,5,38.5,8,61.5,865,4476,2471,50,36,6,25,11,973,73
265,Bilal Benkhedim,1.5,80,1,8,45,27,2,80,2,0,0.0,2,100.0,36,243,119,4,4,1,6,1,50,3
266,Ismael Bennacer,27.6,2061,54,420,1321,355,9,2061,92,73,79.3,19,20.7,1248,6757,3279,41,45,4,41,30,1364,32
270,Yassine Benrahou,1.9,131,2,18,53,65,2,131,7,4,57.1,3,42.9,82,358,163,4,7,0,7,2,92,20
271,Yassine Benrahou,8.5,452,1,39,176,244,29,452,36,17,47.2,19,52.8,271,1495,573,17,18,6,48,36,299,46
272,Ramy Bensebaini,16.1,1167,53,354,590,240,32,1165,29,15,51.7,14,48.3,590,2818,1482,31,24,8,20,13,634,68
273,Nabil Bentaleb,8.3,496,18,140,323,38,1,496,10,8,80.0,2,20.0,243,978,344,2,2,0,6,2,293,1
274,Rodrigo Bentancur,24.4,1905,53,339,1132,457,15,1905,53,36,67.9,17,32.1,1252,4726,2098,26,41,1,25,18,1364,60
275,Christian Benteke,14.0,530,38,53,224,262,81,530,23,19,82.6,4,17.4,232,1312,584,22,8,10,47,23,399,79
276,Romario Benzar,1.1,76,5,28,33,16,0,76,1,1,100.0,0,0.0,44,258,183,5,0,0,1,0,49,7
277,Karim Benzema,34.9,1659,33,110,640,918,238,1654,68,38,55.9,30,44.1,1092,5833,2704,110,55,65,64,41,1377,270
278,Yassine Benzia,1.9,113,2,13,71,31,1,113,6,3,50.0,3,50.0,58,359,168,6,8,1,3,4,77,5
279,Domenico Berardi,27.7,1593,36,198,612,810,89,1590,76,39,51.3,37,48.7,928,5816,2734,78,67,26,64,30,1131,227
280,Yuri Berchiche,31.7,2057,81,540,979,570,35,2057,70,43,61.4,27,38.6,1089,6791,3562,83,73,11,54,22,1182,141
281,Alex Berenguer,20.3,1061,21,153,452,481,67,1061,104,65,62.5,39,37.5,672,4983,2827,97,58,24,55,48,736,121
282,Bartosz Bereszynski,26.7,1657,129,518,813,342,15,1657,27,15,55.6,12,44.4,763,3789,2100,49,38,8,17,15,860,71
283,Johann Berg Gudmundsson,6.9,254,9,41,84,136,23,254,6,5,83.3,1,16.7,155,990,404,18,11,4,9,5,162,31
286,Sander Berge,10.5,502,20,74,251,184,19,502,20,15,75.0,5,25.0,261,1479,655,18,8,3,15,7,309,35
287,Steven Bergwijn,7.8,340,3,47,161,137,19,340,18,8,44.4,10,55.6,226,1400,759,24,17,6,17,10,233,50
288,Robert Beric,4.6,106,2,4,44,59,16,106,3,1,33.3,2,66.7,54,252,107,3,2,2,9,5,66,23
289,Etrit Berisha,26.0,955,831,953,2,0,0,955,1,1,100.0,0,0.0,465,2580,1854,0,0,0,1,0,356,0
291,Valon Berisha,10.5,484,6,74,262,151,14,484,3,1,33.3,2,66.7,228,1035,445,10,8,2,17,10,345,54
292,Sergio Bermejo,0.1,3,0,0,2,1,0,3,1,1,100.0,0,0.0,3,13,6,0,0,0,0,0,2,0
293,Bernard,14.2,762,9,87,352,334,44,762,50,30,60.0,20,40.0,519,2835,1401,40,36,15,40,29,537,106
294,Federico Bernardeschi,17.5,899,18,82,366,460,49,899,42,22,52.4,20,47.6,628,3509,1378,45,36,12,42,23,691,126
295,Bernardo,7.5,495,30,152,223,123,13,495,12,8,66.7,4,33.3,238,1277,766,22,6,1,16,11,278,41
297,Juan Bernat,15.4,1290,37,258,693,349,47,1290,39,28,71.8,11,28.2,718,3380,1838,44,36,7,18,15,924,129
298,Dimitry Bertaud,2.2,68,62,68,0,0,0,68,2,2,100.0,0,0.0,27,166,85,0,0,0,0,0,23,0
299,Andrea Bertolacci,5.9,313,15,61,194,63,3,313,12,4,33.3,8,66.7,172,793,430,8,6,1,9,2,211,10
300,Ryan Bertrand,30.5,1972,58,364,960,665,44,1972,24,11,45.8,13,54.2,890,4825,2759,78,38,2,46,21,1044,134
301,Muhamed Besic,2.8,143,9,37,63,46,2,143,7,7,100.0,0,0.0,63,323,136,3,5,1,2,2,77,0
302,Jordan Beyer,1.2,60,9,25,30,5,1,60,1,1,100.0,0,0.0,31,142,64,1,3,0,0,0,31,1
303,Ermin Bicakcic,13.1,966,116,452,481,38,10,966,2,1,50.0,1,50.0,520,2789,1554,17,8,1,5,2,653,4
304,Pedro Bigas,19.7,918,88,422,438,62,10,918,1,0,0.0,1,100.0,385,2110,1029,9,8,0,7,1,391,6
305,Lucas Biglia,7.6,506,23,134,321,51,4,506,4,2,50.0,2,50.0,306,1267,627,6,5,0,8,4,328,1
306,El Bilal Toure,5.0,122,1,3,52,69,22,120,6,4,66.7,2,33.3,57,402,151,7,6,2,12,6,87,34
307,Philip Billing,28.1,1673,131,462,839,395,50,1673,35,22,62.9,13,37.1,873,4050,1646,29,30,4,51,28,905,59
308,Cristiano Biraghi,17.5,1074,57,264,392,423,23,1074,22,10,45.5,12,54.5,503,2390,1207,46,24,4,19,3,628,129
309,Davide Biraschi,21.9,1428,106,544,713,189,10,1428,53,37,69.8,16,30.2,778,4203,2509,36,27,0,23,21,856,33
310,Valter Birsa,4.8,367,5,54,221,96,3,367,2,1,50.0,1,50.0,208,1247,751,15,6,2,7,1,246,15
312,Dimitri Bisoli,23.9,1092,62,269,459,377,63,1092,29,20,69.0,9,31.0,528,2483,1250,30,27,5,40,34,623,127
313,Yves Bissouma,14.0,834,28,194,479,177,8,834,48,32,66.7,16,33.3,500,3269,1308,25,20,8,32,25,545,16
315,Leonardo Bittencourt,21.0,1189,14,161,542,499,67,1189,45,14,31.1,31,68.9,785,4430,1992,58,52,10,60,29,810,162
316,Birkir Bjarnason,8.9,335,15,62,191,84,11,335,8,3,37.5,5,62.5,213,1276,554,12,7,2,8,7,233,22
318,Ludovic Blas,20.5,950,6,96,522,358,44,950,102,59,57.8,43,42.2,607,4578,1875,53,61,15,59,39,698,112
319,Pablo de Blasis,17.8,1122,26,176,555,402,22,1121,22,12,54.5,10,45.5,545,2271,1096,28,19,3,22,17,637,89
321,Alexis Blin,20.5,1253,65,285,855,120,4,1253,12,8,66.7,4,33.3,555,2307,1072,10,10,0,29,10,765,9
323,Kevin-Prince Boateng,6.7,260,5,11,126,124,26,260,9,6,66.7,3,33.3,156,555,147,3,5,1,12,5,219,40
324,Antonin Bobichon,2.0,116,1,13,61,43,2,116,2,1,50.0,1,50.0,72,347,180,3,3,0,2,2,79,5
325,Antonin Bobichon,7.2,371,3,46,192,133,15,371,8,5,62.5,3,37.5,184,1057,629,20,18,3,18,9,259,24
326,Salvatore Bocchetti,3.4,222,29,96,114,13,1,222,2,0,0.0,2,100.0,107,494,308,5,4,1,0,0,129,5
327,Mathieu Bodmer,1.0,104,1,17,68,19,7,104,1,1,100.0,0,0.0,44,175,83,2,0,0,2,1,88,3
328,Adam Bodzek,22.4,907,70,299,511,100,12,907,5,3,60.0,2,40.0,342,1437,551,4,7,0,17,10,486,13
329,Jean-Paul Boetius,25.2,1262,13,172,705,401,42,1262,66,35,53.0,31,47.0,770,4271,2122,56,40,15,75,39,835,100
330,Sacha Boey,1.9,98,3,28,51,19,3,98,1,1,100.0,0,0.0,63,287,155,3,2,0,1,2,59,11
331,Jeremie Boga,27.9,1325,7,138,489,733,149,1325,210,132,62.9,78,37.1,985,8508,4804,168,104,76,63,49,1093,250
333,Quentin Boisgard,12.7,674,14,135,349,205,21,674,53,31,58.5,22,41.5,405,2178,1014,27,26,9,44,21,411,61
334,Willy Boly,22.0,1264,139,623,606,39,20,1264,11,9,81.8,2,18.2,588,2675,1364,4,4,0,10,4,725,5
335,Giacomo Bonaventura,14.9,860,17,92,382,391,48,860,30,22,73.3,8,26.7,575,3053,1325,35,30,11,34,16,664,87
336,Federico Bonazzoli,8.3,325,2,23,138,172,39,325,20,9,45.0,11,55.0,225,1312,620,24,18,3,18,9,261,53
338,Gaetan Bong,0.7,41,0,5,15,22,3,41,2,1,50.0,1,50.0,26,119,55,4,1,1,3,1,31,8
339,Kevin Bonifazi,2.7,127,27,84,37,7,2,127,1,1,100.0,0,0.0,56,271,152,0,0,0,1,1,66,0
340,Kevin Bonifazi,13.2,803,148,495,287,32,5,803,15,12,80.0,3,20.0,444,2309,1409,10,9,2,9,5,486,1
342,Leonardo Bonucci,34.2,2376,269,1013,1297,74,22,2376,5,4,80.0,1,20.0,1557,6892,4072,16,12,2,8,4,1787,3
343,Fabio Borini,9.0,373,9,45,134,200,42,372,19,10,52.6,9,47.4,244,1448,685,21,9,5,12,17,266,72
344,Fabio Borini,0.8,40,2,6,21,13,3,40,3,1,33.3,2,66.7,23,141,63,3,1,2,1,3,26,6
345,Dennis Borkowski,0.1,6,0,1,4,1,0,6,4,2,50.0,2,50.0,5,45,37,1,0,0,0,0,5,1
347,Sebastiaan Bornauw,27.2,1512,181,828,646,49,27,1512,14,11,78.6,3,21.4,891,4351,2182,12,8,1,14,5,962,5
348,Brandon Borrello,3.3,132,2,19,62,51,8,132,9,5,55.6,4,44.4,94,523,168,6,5,1,18,10,89,23
349,Gabriel Boschilia,1.4,98,0,11,50,39,6,98,3,3,100.0,0,0.0,64,382,124,4,5,3,7,0,74,4
350,Denis Bouanga,22.7,1028,20,141,461,454,104,1025,123,58,47.2,65,52.8,584,4532,2246,75,51,37,86,59,659,201
351,Hicham Boudaoui,5.4,283,9,56,115,115,19,283,13,5,38.5,8,61.5,159,959,516,17,12,6,15,10,189,54
352,Ryad Boudebouz,17.7,1126,5,92,600,443,20,1125,46,28,60.9,18,39.1,525,3502,1541,46,40,1,39,29,815,97
353,Sofiane Boufal,8.5,496,3,39,190,283,49,496,86,53,61.6,33,38.4,350,2773,1408,48,33,24,33,40,372,67
354,Nassim Boujellab,4.7,204,8,44,108,54,11,204,3,0,0.0,3,100.0,106,589,235,5,3,2,13,5,121,16
355,Farid Boulaya,9.1,525,4,55,239,241,27,525,29,15,51.7,14,48.3,282,1988,919,33,25,7,24,10,358,54
357,Mehdi Bourabia,10.3,865,38,185,575,119,1,865,12,11,91.7,1,8.3,483,2547,1419,22,18,1,18,13,630,15
358,Benjamin Bourigeaud,21.1,1453,40,283,829,352,14,1453,16,13,81.3,3,18.8,813,3459,1754,30,24,0,29,11,901,58
359,Bilal Boutobba,0.1,6,0,0,2,4,0,6,1,1,100.0,0,0.0,5,43,24,1,0,0,0,0,6,4
360,Jarrod Bowen,10.2,406,8,70,133,214,41,406,39,15,38.5,24,61.5,276,2344,872,33,23,15,19,14,249,80
361,Dedryck Boyata,27.1,1688,226,929,722,44,28,1688,10,9,90.0,1,10.0,961,5070,2674,11,2,0,8,4,1105,4
362,John Boye,23.5,1177,175,706,463,18,11,1177,6,4,66.7,2,33.3,509,2331,996,1,2,0,13,5,657,0
364,Can Bozdogan,2.6,106,3,27,55,31,0,106,12,9,75.0,3,25.0,68,488,276,5,7,0,6,4,61,6
365,Domagoj Bradaric,15.8,982,34,182,510,298,4,982,14,6,42.9,8,57.1,471,2690,1552,35,37,0,18,4,565,95
366,Filip Bradaric,7.8,480,22,127,291,68,2,480,7,3,42.9,4,57.1,265,1124,500,7,9,1,6,3,314,5
367,Robbie Brady,5.0,245,13,36,99,112,15,245,10,6,60.0,4,40.0,123,580,276,5,10,0,11,11,139,23
368,Martin Braithwaite,4.5,167,3,20,51,96,24,167,9,7,77.8,2,22.2,112,541,294,12,6,6,7,3,142,30
369,Martin Braithwaite,21.5,567,11,55,244,280,63,566,53,36,67.9,17,32.1,324,1946,862,28,27,12,47,27,425,80
371,Brandon,4.5,165,1,16,76,75,11,165,8,4,50.0,4,50.0,105,701,323,11,5,7,15,13,126,36
372,Julian Brandt,24.5,1951,16,259,1051,656,83,1951,92,66,71.7,26,28.3,1301,6501,2629,59,61,16,64,48,1607,183
373,Jarrad Branthwaite,3.3,259,41,149,111,2,0,259,1,1,100.0,0,0.0,153,822,396,0,0,0,3,0,185,0
374,Darko Brasanac,24.9,980,39,157,552,284,50,980,16,8,50.0,8,50.0,518,2306,1018,35,25,4,34,19,579,84
375,Claudio Bravo,3.9,139,113,137,2,0,0,139,1,1,100.0,0,0.0,87,434,277,0,0,0,0,0,78,0
376,Josip Brekalo,18.6,1076,11,79,482,528,67,1076,82,38,46.3,44,53.7,685,4755,2324,82,63,33,51,44,768,146
377,Gleison Bremer,25.2,1507,172,792,657,73,26,1507,21,15,71.4,6,28.6,803,3903,2098,16,7,1,17,8,828,3
379,Anthony Briancon,19.3,1080,129,576,471,48,18,1080,6,4,66.7,2,33.3,550,2853,1633,15,12,0,3,1,594,2
380,Jimmy Briand,16.9,486,17,54,261,171,49,485,14,4,28.6,10,71.4,248,825,231,9,5,5,42,11,333,73
381,Yan Brice Eteki,16.7,565,28,133,337,101,3,565,30,18,60.0,12,40.0,293,1386,620,12,16,1,12,15,251,8
383,Dylan Bronn,9.0,395,59,227,164,6,3,395,3,2,66.7,1,33.3,169,756,388,0,0,0,2,1,238,0
384,David Brooks,5.6,226,3,23,84,121,8,226,24,12,50.0,12,50.0,137,700,240,4,8,1,7,7,163,24
385,John Brooks,24.7,1490,147,762,690,43,29,1490,4,3,75.0,1,25.0,813,4260,2482,14,1,1,12,2,829,6
386,Daniel Brosinski,19.0,1268,56,340,481,462,17,1267,18,8,44.4,10,55.6,511,2918,1747,43,35,8,17,3,548,88
387,Josh Brownhill,8.9,422,30,105,215,104,9,422,8,7,87.5,1,12.5,183,704,233,2,10,0,10,4,241,15
388,Marcelo Brozovic,30.0,2481,90,540,1491,476,30,2481,35,27,77.1,8,22.9,1417,7625,3162,47,40,5,38,20,1772,40
390,Gaston Brugman,16.2,839,60,260,454,137,4,839,14,9,64.3,5,35.7,445,2224,1263,19,18,3,7,9,469,12
391,Jeffrey Bruma,9.0,422,50,234,180,12,9,422,2,1,50.0,1,50.0,186,1050,463,2,0,0,4,1,209,0
392,Jeffrey Bruma,7.5,399,53,207,184,11,7,399,2,2,100.0,0,0.0,212,1361,717,3,1,0,3,1,223,0
393,Jacob Bruun Larsen,4.3,181,1,30,71,86,29,181,22,13,59.1,9,40.9,124,1038,479,19,7,13,12,5,125,31
394,Jacob Bruun Larsen,0.8,37,0,3,13,23,7,37,2,1,50.0,1,50.0,26,170,62,2,1,0,4,0,31,8
395,Lucas Buades,1.3,33,3,15,12,6,1,33,3,1,33.3,2,66.7,18,78,5,0,0,1,4,2,19,5
396,Ante Budimir,30.7,919,30,77,452,391,126,917,47,20,42.6,27,57.4,486,2205,829,34,28,25,88,34,676,132
397,Emi Buendia,27.4,2023,61,354,965,745,52,2023,142,102,71.8,39,27.5,1302,6925,3605,68,80,15,82,80,1344,106
399,Marius Bulter,25.8,1006,24,188,432,408,69,1006,106,55,51.9,51,48.1,596,3959,1773,70,44,23,69,46,613,132
400,Esteban Burgos,12.4,520,71,261,253,11,6,520,5,4,80.0,1,20.0,216,1080,488,1,0,0,3,0,215,1
401,Guido Burgstaller,13.7,454,12,21,194,241,64,454,23,12,52.2,11,47.8,243,1032,349,16,11,6,44,31,321,93
403,Jonathan Burkardt,2.8,91,3,19,36,39,11,91,12,5,41.7,7,58.3,50,304,109,5,3,5,6,7,47,11
404,Oliver Burke,15.9,503,19,78,212,222,56,503,50,28,56.0,22,44.0,310,2326,1071,49,23,26,30,18,340,92
405,Roman Burki,30.8,1103,911,1100,3,0,0,1103,2,0,0.0,2,100.0,567,2993,1571,0,0,0,1,0,543,0
406,Dan Burn,32.0,2290,165,718,1144,441,26,2290,40,19,47.5,21,52.5,1025,5257,2959,52,39,1,37,25,1342,93
407,Patrick Burner,15.9,1246,38,416,695,146,10,1246,31,20,64.5,11,35.5,585,2646,1596,20,11,3,7,3,804,32
408,Sergio Busquets,27.6,2826,76,602,1794,437,16,2826,27,23,85.2,4,14.8,1544,5510,2859,12,41,0,16,14,2156,17
409,Unai Bustinza,29.8,1649,90,649,781,234,21,1649,16,7,43.8,9,56.3,684,3468,1960,22,23,4,18,5,755,33
412,Sam Byram,14.4,1007,84,386,393,234,37,1007,15,6,40.0,9,60.0,459,2088,910,21,18,2,13,5,505,58
414,Erick Cabaco,9.0,473,103,292,171,12,4,473,5,4,80.0,1,20.0,198,927,485,2,2,0,2,0,244,0
417,Yohan Cabaye,9.5,622,15,135,372,120,6,622,8,6,75.0,2,25.0,302,1488,864,11,15,1,10,4,382,11
418,Manuel Cabit,3.0,177,9,56,75,47,0,177,4,4,100.0,0,0.0,71,462,228,8,6,0,5,0,83,14
419,Ariday Cabrera,0.4,21,0,2,7,12,1,21,2,0,0.0,2,100.0,8,42,2,0,0,0,2,1,9,3
420,Leandro Cabrera,17.0,733,62,303,391,50,17,733,3,3,100.0,0,0.0,246,1354,614,6,2,0,7,3,256,5
421,Leandro Cabrera,17.0,1026,107,503,440,90,9,1026,5,5,100.0,0,0.0,524,2998,1626,9,5,0,9,2,533,6
422,Fabrizio Cacciatore,12.8,810,69,287,355,168,9,810,6,3,50.0,3,50.0,372,1748,926,13,15,1,3,5,484,33
423,Martin Caceres,26.2,1557,113,608,843,113,13,1557,4,1,25.0,3,75.0,909,4677,2901,24,17,1,9,2,966,10
424,Anthony Caci,7.7,614,23,186,327,107,4,614,5,3,60.0,2,40.0,339,1609,932,12,16,1,9,9,371,20
425,Jhonder Cadiz,8.9,321,11,25,139,161,58,321,37,19,51.4,18,48.6,178,1235,624,25,20,16,26,20,236,64
426,Mathieu Cafaro,10.3,488,2,56,184,257,26,487,30,19,63.3,11,36.7,292,1801,898,34,22,9,23,11,314,75
427,Jonathan Cafu,2.2,121,2,19,77,26,2,121,6,3,50.0,3,50.0,85,407,192,8,2,0,10,3,86,16
428,Gary Cahill,24.1,1257,190,748,453,63,45,1257,5,4,80.0,1,20.0,627,3147,1421,5,7,1,13,4,744,2
429,Felipe Caicedo,15.6,532,1,32,239,266,80,531,23,12,52.2,9,39.1,307,1186,526,13,10,8,33,20,453,121
430,Arturo Calabresi,20.9,1252,83,412,613,240,14,1252,40,22,55.0,18,45.0,449,2269,1248,20,16,4,20,14,550,23
431,Davide Calabria,18.0,1379,59,369,733,284,30,1379,23,10,43.5,13,56.5,749,3767,2231,40,35,2,20,3,855,81
433,Mattia Caldara,10.7,549,46,262,267,26,10,549,1,1,100.0,0,0.0,269,1349,558,3,7,0,8,1,288,2
434,Marco Calderoni,22.9,1357,88,461,556,352,25,1357,13,8,61.5,5,38.5,703,3133,1628,39,33,3,27,9,791,97
435,Fernando Calero,11.6,705,71,370,316,22,1,705,1,1,100.0,0,0.0,364,1618,853,9,2,0,6,2,439,1
437,Hakan Calhanoglu,30.0,1985,39,203,882,931,87,1984,45,28,62.2,17,37.8,1285,6962,3607,102,110,18,64,32,1441,193
438,Daniel Caligiuri,25.5,1394,48,201,616,601,56,1393,77,42,54.5,35,45.5,676,4020,1773,66,47,21,67,58,773,131
439,Jose Callejon,24.1,1404,15,137,603,670,70,1404,29,9,31.0,20,69.0,825,3105,1521,38,36,6,20,7,1081,224
440,Jonathan Calleri,20.1,592,25,58,239,302,97,592,33,19,57.6,14,42.4,299,1784,609,32,14,12,56,31,445,111
442,Dominic Calvert-Lewin,29.2,922,42,76,391,466,134,922,27,14,51.9,13,48.1,511,2568,951,40,28,16,98,23,736,156
443,Mahdi Camara,10.0,569,11,120,368,85,11,569,10,8,80.0,2,20.0,321,2239,1008,19,18,0,13,13,392,13
444,Souleymane Camara,1.8,63,1,3,31,30,7,63,2,1,50.0,1,50.0,29,167,52,1,1,1,5,2,54,14
446,Victor Camarasa,14.4,667,21,110,394,170,6,667,30,13,43.3,17,56.7,422,1881,686,9,8,2,26,8,424,34
447,Eduardo Camavinga,23.4,1285,56,314,869,122,8,1285,28,19,67.9,9,32.1,753,5070,2408,48,36,3,25,20,787,24
449,Jose Campana,35.1,2530,95,556,1246,754,57,2530,90,63,70.0,27,30.0,1459,9235,4962,137,86,15,67,32,1770,158
451,Victor Campuzano,9.7,257,4,17,121,127,28,257,19,9,47.4,10,52.6,154,959,422,21,10,10,39,17,167,47
452,Emre Can,3.2,198,7,29,109,62,13,198,9,6,66.7,3,33.3,149,675,306,11,4,3,5,3,154,18
453,Emre Can,10.6,846,34,221,523,109,13,846,21,14,66.7,7,33.3,539,2750,1332,18,12,0,14,9,637,15
454,Sergio Canales,35.1,2482,26,364,1277,881,75,2478,68,51,75.0,17,25.0,1577,10837,6225,150,100,13,36,49,1904,153
455,Joao Cancelo,13.4,1309,30,257,672,395,33,1309,53,37,69.8,17,32.1,949,4380,2266,42,50,14,15,8,937,80
456,Antonio Candreva,22.1,1553,53,326,608,630,57,1553,21,10,47.6,11,52.4,855,5145,2728,80,39,17,30,9,1060,221
457,Gianmarco Cangiano,0.2,17,1,2,8,7,2,17,4,3,75.0,1,25.0,13,82,19,1,2,1,1,1,9,4
458,Todd Cantwell,27.7,1480,34,259,723,523,79,1480,78,49,62.8,29,37.2,991,5587,2520,75,49,24,77,48,1099,138
459,Ander Capa,31.9,1934,80,487,841,625,42,1934,84,56,66.7,28,33.3,876,5615,3427,92,69,12,40,22,979,180
460,Pierrick Capelle,19.4,1016,40,215,509,305,42,1016,38,25,65.8,13,34.2,538,3233,1572,50,32,8,40,40,697,102
461,Etienne Capoue,29.2,1797,94,422,1174,217,12,1797,40,23,57.5,17,42.5,912,3593,1554,16,16,3,18,26,999,23
462,Gianluca Caprari,7.4,334,3,23,144,170,24,334,22,11,50.0,11,50.0,223,1484,641,21,19,3,22,25,250,57
463,Gianluca Caprari,6.5,281,2,35,113,140,25,280,20,13,65.0,7,35.0,197,1233,624,21,23,6,14,13,196,41
464,Francesco Caputo,32.6,1018,7,46,456,524,179,1016,36,23,63.9,13,36.1,582,2828,1291,53,28,33,58,42,832,256
465,Maxence Caqueret,6.3,469,5,72,304,97,9,469,9,6,66.7,3,33.3,256,1123,473,6,9,1,19,7,350,12
468,Irvin Cardona,16.1,621,15,60,255,316,76,621,29,14,48.3,15,51.7,377,2188,1053,37,26,11,52,31,483,134
469,Marc Cardona,7.8,267,4,13,136,123,28,267,19,10,52.6,9,47.4,164,972,465,19,13,5,25,11,197,56
470,Diego Carlos,34.8,2256,361,1289,917,56,29,2256,7,7,100.0,0,0.0,1237,4327,1879,6,8,0,8,2,1474,2
471,Lionel Carole,14.1,924,39,245,485,204,11,924,22,14,63.6,8,36.4,516,2772,1573,32,27,2,14,10,584,61
472,Yannick Carrasco,7.0,324,3,45,132,154,21,324,30,16,53.3,14,46.7,219,1408,711,23,18,10,19,28,219,41
473,Daniel Carrico,9.4,620,60,294,295,34,11,620,3,3,100.0,0,0.0,362,1736,1000,5,4,1,3,1,454,0
474,Guido Carrillo,13.5,498,19,30,234,237,60,498,8,4,50.0,4,50.0,194,669,187,8,5,2,26,14,364,57
475,Andy Carroll,7.0,316,27,39,156,122,30,316,11,6,54.5,5,45.5,133,478,109,4,5,0,24,11,236,34
476,Dani Carvajal,30.4,2727,101,756,1116,879,65,2727,53,25,47.2,28,52.8,1533,7470,4224,91,81,19,41,24,1831,195
478,William Carvalho,9.9,688,23,140,437,119,5,688,25,20,80.0,5,20.0,418,1871,917,9,13,1,5,8,543,15
479,Casemiro,34.3,2616,131,687,1588,376,36,2616,33,29,87.9,4,12.1,1440,5626,2765,16,40,1,23,28,1707,26
480,Moreto Cassama,6.6,562,10,152,345,72,1,562,16,13,81.3,3,18.8,328,1480,668,4,4,0,12,8,422,3
481,Francesco Cassata,16.2,796,24,192,377,242,12,796,35,21,60.0,14,40.0,481,2621,1475,39,31,3,26,21,554,45
482,Timothy Castagne,19.7,1316,35,267,574,489,46,1316,24,13,54.2,11,45.8,788,3293,1716,41,36,6,24,10,870,154
483,Koen Casteels,26.0,1029,807,1015,14,0,0,1029,1,1,100.0,0,0.0,596,3185,1789,0,0,0,1,0,513,0
484,Jean-Charles Castelletto,20.4,1196,180,697,480,28,7,1196,10,10,100.0,0,0.0,661,3276,1859,8,9,1,5,5,738,1
485,Samu Castillejo,13.4,742,7,81,302,375,59,742,38,20,52.6,18,47.4,476,3111,1521,48,43,16,32,20,491,116
486,Jonny Castro,32.1,1871,68,476,779,638,61,1871,71,32,45.1,39,54.9,855,5260,2873,100,62,20,54,36,1024,180
487,Lucas Castro,4.7,270,3,33,146,95,12,270,10,5,50.0,5,50.0,157,846,335,6,7,1,11,6,204,28
488,Lucas Castro,6.7,372,18,64,196,119,13,372,9,4,44.4,5,55.6,199,986,519,12,8,0,10,12,252,31
489,Gaetano Castrovilli,29.7,1536,40,262,707,608,90,1536,131,93,71.0,38,29.0,1061,8109,4620,142,86,25,87,64,1090,143
490,Danilo Cataldi,6.6,519,26,124,287,115,3,519,2,2,100.0,0,0.0,288,1778,1006,12,10,1,11,2,326,7
491,Craig Cathcart,27.6,1194,156,601,572,23,12,1194,7,4,57.1,3,42.9,583,2439,1037,2,3,1,9,3,591,3
492,Edinson Cavani,6.7,207,4,16,70,121,51,206,8,7,87.5,1,12.5,93,268,118,3,1,1,21,2,148,52
494,Santi Cazorla,27.2,1998,24,252,1113,660,45,1990,70,50,71.4,20,28.6,1165,5983,2795,55,57,9,59,31,1484,98
495,Dani Ceballos,18.8,1510,50,320,807,403,21,1510,36,27,75.0,9,25.0,1012,6703,3681,60,52,8,25,30,1089,38
