Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err,Touches - Touches,Touches - Def Pen,Touches - Def 3rd,Touches - Mid 3rd,Touches - Att 3rd,Touches - Att Pen,Touches - Live,Take-Ons - Att,Take-Ons - Succ,Take-Ons - Succ%,Take-Ons - Tkld,Take-Ons - Tkld%,Carries - Carries,Carries - TotDist,Carries - PrgDist,Carries - PrgC,Carries - 1/3,Carries - CPA,Carries - Mis,Carries - Dis,Receiving - Rec,Receiving - PrgR,Playing Time - Mn/MP,Playing Time - Min%,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
Roberto Navarro,1974,es ESP,"MF,FW",Real Sociedad,La Liga,19.0,2002.0,6.0,3.0,199.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,5.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.24,0.22,0.24,2.2,0.0,7.0,3.0,42.9,3.17,1.36,0.0,0.0,16.1,0.0,0.0,0.0,0.07,-0.5,-0.5,76.0,93.0,81.7,1109.0,233.0,45.0,51.0,88.2,26.0,30.0,86.7,3.0,5.0,60.0,0.0,0.0,0.1,0.0,1.0,8.0,2.0,0.0,9.0,93.0,87.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,76.0,2.0,3.0,10.0,4.52,5.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,3.0,5.0,60.0,2.0,2.0,0.0,2.0,2.0,7.0,2.0,0.0,126.0,3.0,12.0,72.0,46.0,8.0,126.0,9.0,7.0,77.8,2.0,22.2,80.0,459.0,248.0,5.0,4.0,2.0,9.0,5.0,89.0,15.0,33.0,5.8,3.0,54.0,0.0,3.0,12.0,12.0,1.67,2.0,3.0,-1.0,-0.45,-0.56,2.4,1.3,1.1,0.49,0.17,0.0,3.0,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,15.0,1.0,6.0,14.3,,,,,,,,,,,,,,,
Ximo Navarro,1976,es ESP,DF,Alavés,La Liga,31.0,1990.0,18.0,16.0,1347.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.6,0.6,0.4,1.0,21.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,15.0,0.0,10.0,3.0,30.0,0.67,0.2,0.0,0.0,18.1,0.0,0.0,0.0,0.06,-0.6,-0.6,414.0,587.0,70.5,7311.0,2845.0,182.0,205.0,88.8,189.0,249.0,75.9,33.0,102.0,32.4,0.0,0.4,0.1,-0.4,4.0,25.0,3.0,1.0,35.0,587.0,447.0,138.0,11.0,2.0,7.0,29.0,127.0,0.0,0.0,0.0,0.0,414.0,2.0,11.0,11.0,0.73,6.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,21.0,6.0,1.0,13.0,27.0,48.1,14.0,11.0,5.0,6.0,22.0,50.0,56.0,2.0,767.0,73.0,288.0,359.0,129.0,9.0,767.0,12.0,5.0,41.7,7.0,58.3,342.0,1799.0,952.0,21.0,18.0,1.0,20.0,6.0,356.0,24.0,75.0,39.4,16.0,81.0,11.0,2.0,27.0,5.0,0.89,10.0,23.0,-13.0,-0.87,0.04,12.2,22.4,-10.2,-0.68,-0.27,0.0,16.0,25.0,2.0,29.0,22.0,19.0,0.0,2.0,0.0,79.0,9.0,23.0,28.1,,,,,,,,,,,,,,,
Jesús Navas,1977,es ESP,DF,Sevilla,La Liga,35.0,1985.0,25.0,19.0,1786.0,19.8,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,4.6,5.0,58.0,117.0,181.0,0.0,0.15,0.15,0.0,0.15,0.02,0.23,0.25,0.02,0.25,19.8,0.0,10.0,1.0,10.0,0.5,0.05,0.0,0.0,22.8,0.0,0.0,0.0,0.04,-0.4,-0.4,1095.0,1413.0,77.5,19200.0,6116.0,548.0,605.0,90.6,387.0,494.0,78.3,134.0,244.0,54.9,3.0,4.6,3.4,-1.6,35.0,68.0,51.0,23.0,117.0,1413.0,1201.0,208.0,16.0,0.0,17.0,112.0,192.0,0.0,0.0,0.0,0.0,1095.0,4.0,31.0,62.0,3.12,56.0,1.0,1.0,0.0,4.0,0.0,5.0,0.25,4.0,0.0,1.0,0.0,0.0,0.0,18.0,13.0,11.0,5.0,2.0,9.0,17.0,52.9,8.0,15.0,2.0,13.0,17.0,35.0,26.0,1.0,1553.0,51.0,479.0,587.0,492.0,27.0,1553.0,15.0,6.0,40.0,9.0,60.0,942.0,4399.0,2478.0,58.0,28.0,10.0,14.0,8.0,1071.0,181.0,71.0,52.2,19.0,84.0,14.0,6.0,32.0,0.0,1.76,29.0,16.0,13.0,0.66,0.1,25.3,20.2,5.2,0.26,0.25,0.0,5.0,10.0,2.0,112.0,17.0,13.0,0.0,0.0,0.0,106.0,13.0,19.0,40.6,,,,,,,,,,,,,,,
Keylor Navas,1978,cr CRC,GK,Paris S-G,Ligue 1,34.0,1986.0,21.0,21.0,1856.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,501.0,547.0,91.6,10820.0,7312.0,139.0,140.0,99.3,268.0,270.0,99.3,92.0,134.0,68.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,547.0,392.0,155.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,579.0,531.0,577.0,2.0,0.0,0.0,579.0,0.0,0.0,,0.0,,343.0,1730.0,1126.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,88.0,54.3,21.0,88.0,19.0,0.0,,11.0,2.14,43.0,18.0,25.0,1.21,-0.46,38.7,21.3,17.4,0.84,-0.28,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,0.0,100.0,18.0,0.87,78.0,60.0,79.5,13.0,6.0,2.0,7.0,33.3,2.0,2.0,0.0,0.0,0.0
Papa Ndiaga Yade,1979,sn SEN,"DF,FW",Metz,Ligue 1,21.0,2000.0,18.0,5.0,696.0,7.7,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.7,0.9,39.0,12.0,32.0,0.0,0.13,0.13,0.0,0.13,0.03,0.09,0.12,0.03,0.12,7.7,0.0,8.0,0.0,0.0,1.03,0.0,0.0,,27.4,0.0,0.0,0.0,0.03,-0.2,-0.2,226.0,312.0,72.4,4032.0,1142.0,93.0,115.0,80.9,100.0,129.0,77.5,24.0,48.0,50.0,1.0,0.7,0.9,0.3,6.0,13.0,6.0,4.0,12.0,312.0,258.0,53.0,1.0,1.0,4.0,31.0,50.0,1.0,0.0,0.0,0.0,226.0,1.0,9.0,16.0,2.07,11.0,1.0,1.0,2.0,1.0,0.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,8.0,7.0,0.0,8.0,18.0,44.4,10.0,4.0,1.0,3.0,10.0,25.0,9.0,0.0,420.0,16.0,113.0,208.0,108.0,6.0,420.0,31.0,18.0,58.1,13.0,41.9,266.0,2135.0,1227.0,39.0,20.0,4.0,27.0,7.0,251.0,32.0,39.0,20.4,5.0,79.0,3.0,13.0,23.0,16.0,0.56,3.0,16.0,-13.0,-1.68,-0.99,5.2,16.0,-10.8,-1.4,-0.66,0.0,8.0,7.0,0.0,31.0,10.0,10.0,0.0,0.0,0.0,54.0,3.0,5.0,37.5,,,,,,,,,,,,,,,
Wilfred Ndidi,1980,ng NGA,"MF,DF",Leicester City,Premier League,24.0,1996.0,19.0,18.0,1618.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.0,0.8,14.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,18.0,0.0,14.0,4.0,28.6,0.78,0.22,0.0,0.0,19.7,0.0,0.0,0.0,0.05,-0.7,-0.7,746.0,935.0,79.8,11258.0,3104.0,393.0,465.0,84.5,279.0,332.0,84.0,41.0,65.0,63.1,0.0,0.0,0.2,0.0,2.0,36.0,4.0,0.0,57.0,935.0,914.0,18.0,16.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,746.0,3.0,19.0,18.0,1.0,13.0,0.0,0.0,3.0,1.0,1.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0,60.0,32.0,32.0,27.0,1.0,22.0,55.0,40.0,33.0,36.0,8.0,28.0,42.0,102.0,54.0,1.0,1196.0,97.0,423.0,653.0,134.0,17.0,1196.0,17.0,11.0,64.7,6.0,35.3,600.0,2471.0,992.0,14.0,10.0,1.0,25.0,15.0,659.0,13.0,85.0,47.3,18.0,88.0,16.0,1.0,30.0,2.0,1.32,26.0,26.0,0.0,0.0,-0.15,21.1,29.2,-8.1,-0.45,-0.28,0.0,30.0,22.0,1.0,1.0,42.0,32.0,0.0,2.0,0.0,165.0,42.0,32.0,56.8,,,,,,,,,,,,,,,
Tanguy Ndombele,1981,fr FRA,MF,Tottenham,Premier League,24.0,1996.0,9.0,6.0,484.0,5.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.8,14.0,21.0,25.0,0.19,0.19,0.37,0.19,0.37,0.08,0.07,0.16,0.08,0.16,5.4,1.0,9.0,3.0,33.3,1.67,0.56,0.11,0.33,17.4,0.0,0.0,0.0,0.05,0.6,0.6,230.0,267.0,86.1,3175.0,787.0,124.0,136.0,91.2,78.0,90.0,86.7,10.0,13.0,76.9,1.0,0.4,0.5,0.6,4.0,22.0,3.0,0.0,21.0,267.0,258.0,9.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,8.0,15.0,2.79,10.0,0.0,1.0,2.0,2.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,3.0,5.0,2.0,1.0,8.0,12.5,7.0,5.0,0.0,5.0,1.0,11.0,1.0,0.0,339.0,5.0,43.0,211.0,92.0,11.0,339.0,20.0,11.0,55.0,9.0,45.0,216.0,1172.0,531.0,14.0,19.0,5.0,20.0,20.0,272.0,25.0,54.0,14.2,6.0,74.0,1.0,3.0,14.0,6.0,1.22,6.0,11.0,-5.0,-0.93,-1.97,7.2,5.7,1.5,0.28,-0.34,0.0,3.0,9.0,0.0,3.0,1.0,7.0,0.0,0.0,0.0,27.0,2.0,1.0,66.7,,,,,,,,,,,,,,,
Dan Ndoye,1983,ch SUI,"FW,MF",Nice,Ligue 1,20.0,2000.0,3.0,2.0,205.0,2.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.6,3.0,5.0,17.0,0.0,0.44,0.44,0.0,0.44,0.05,0.22,0.27,0.05,0.27,2.3,0.0,3.0,0.0,0.0,1.32,0.0,0.0,,13.7,0.0,0.0,0.0,0.04,-0.1,-0.1,37.0,52.0,71.2,510.0,86.0,20.0,26.0,76.9,11.0,15.0,73.3,2.0,4.0,50.0,1.0,0.5,0.2,0.5,2.0,2.0,1.0,1.0,5.0,52.0,49.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,2.0,5.0,2.2,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,77.0,0.0,3.0,36.0,39.0,12.0,77.0,7.0,6.0,85.7,1.0,14.3,48.0,237.0,80.0,3.0,1.0,1.0,10.0,3.0,57.0,17.0,68.0,6.0,2.0,90.0,2.0,1.0,25.0,0.0,2.33,4.0,0.0,4.0,1.76,1.42,4.0,1.6,2.4,1.07,0.77,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,8.0,20.0,,,,,,,,,,,,,,,
Paul Nebel,1984,de GER,"MF,FW",Mainz 05,Bundesliga,18.0,2002.0,10.0,2.0,228.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.3,0.8,2.0,5.0,14.0,0.0,0.39,0.39,0.0,0.39,0.19,0.14,0.33,0.19,0.33,2.5,0.0,3.0,1.0,33.3,1.18,0.39,0.0,0.0,11.5,0.0,0.0,0.0,0.16,-0.5,-0.5,60.0,97.0,61.9,783.0,178.0,35.0,51.0,68.6,13.0,18.0,72.2,4.0,10.0,40.0,1.0,0.3,0.5,0.7,4.0,0.0,1.0,1.0,5.0,97.0,89.0,8.0,5.0,0.0,0.0,10.0,0.0,3.0,1.0,2.0,0.0,60.0,0.0,7.0,6.0,2.37,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,131.0,0.0,16.0,54.0,62.0,8.0,131.0,7.0,4.0,57.1,3.0,42.9,75.0,338.0,103.0,2.0,3.0,2.0,14.0,5.0,86.0,14.0,23.0,7.5,2.0,67.0,0.0,8.0,12.0,11.0,1.3,3.0,1.0,2.0,0.79,0.69,2.9,3.1,-0.2,-0.07,-0.28,0.0,8.0,3.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,,,,,,,,,,,,,,,
Álvaro Negredo,1985,es ESP,FW,Cádiz,La Liga,35.0,1985.0,34.0,24.0,2157.0,24.0,7.0,2.0,9.0,5.0,2.0,3.0,3.0,0.0,7.3,4.9,2.7,7.6,20.0,50.0,104.0,0.29,0.08,0.38,0.21,0.29,0.3,0.11,0.42,0.21,0.32,24.0,7.0,64.0,25.0,39.1,2.67,1.04,0.08,0.2,16.6,1.0,2.0,3.0,0.08,-0.3,0.1,321.0,542.0,59.2,5477.0,1244.0,167.0,249.0,67.1,87.0,147.0,59.2,44.0,68.0,64.7,2.0,2.7,2.8,-0.7,22.0,38.0,9.0,3.0,50.0,542.0,509.0,32.0,0.0,4.0,12.0,15.0,3.0,0.0,0.0,0.0,0.0,321.0,1.0,17.0,47.0,1.96,30.0,1.0,8.0,5.0,3.0,0.0,3.0,0.13,2.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,3.0,6.0,50.0,3.0,11.0,5.0,6.0,2.0,7.0,23.0,0.0,758.0,29.0,66.0,382.0,314.0,117.0,755.0,34.0,21.0,61.8,13.0,38.2,383.0,1813.0,575.0,20.0,13.0,14.0,52.0,17.0,593.0,104.0,63.0,63.1,24.0,81.0,15.0,10.0,21.0,4.0,1.0,22.0,30.0,-8.0,-0.33,0.24,25.7,28.8,-3.1,-0.13,0.27,0.0,16.0,34.0,11.0,15.0,2.0,3.0,1.0,1.0,0.0,40.0,114.0,111.0,50.7,,,,,,,,,,,,,,,
Reiss Nelson,1986,eng ENG,FW,Arsenal,Premier League,21.0,1999.0,1.0,0.0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.24,0.21,0.45,0.24,0.45,0.2,0.0,1.0,0.0,0.0,4.5,0.0,0.0,,18.8,0.0,0.0,0.0,0.05,-0.1,-0.1,8.0,12.0,66.7,66.0,0.0,7.0,10.0,70.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,13.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,5.0,11.0,2.0,16.0,0.0,0.0,,0.0,,10.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,20.0,0.6,0.0,,0.0,1.0,20.0,1.0,0.0,0.0,1.0,-1.0,-4.5,-4.87,0.5,0.7,-0.2,-0.96,-1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,
David Nemeth,1987,at AUT,DF,Mainz 05,Bundesliga,20.0,2001.0,6.0,2.0,311.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,146.0,174.0,83.9,2446.0,842.0,70.0,73.0,95.9,63.0,72.0,87.5,11.0,24.0,45.8,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,174.0,168.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,1.0,2.0,0.58,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,3.0,33.3,2.0,5.0,1.0,4.0,6.0,9.0,11.0,1.0,208.0,26.0,113.0,90.0,5.0,1.0,208.0,1.0,1.0,100.0,0.0,0.0,110.0,347.0,184.0,0.0,2.0,0.0,3.0,1.0,131.0,0.0,52.0,10.2,2.0,82.0,1.0,4.0,37.0,20.0,1.0,6.0,8.0,-2.0,-0.58,-0.81,4.8,3.8,0.9,0.27,0.09,0.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,16.0,10.0,7.0,58.8,,,,,,,,,,,,,,,
Ilija Nestorovski,1988,mk MKD,FW,Udinese,Serie A,31.0,1990.0,7.0,1.0,188.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,1.7,5.0,10.0,18.0,0.48,0.0,0.48,0.48,0.48,0.38,0.42,0.8,0.38,0.8,2.1,1.0,5.0,1.0,20.0,2.39,0.48,0.2,1.0,13.6,0.0,0.0,0.0,0.16,0.2,0.2,44.0,62.0,71.0,668.0,238.0,25.0,31.0,80.6,16.0,22.0,72.7,1.0,1.0,100.0,0.0,0.9,0.2,-0.9,4.0,6.0,4.0,1.0,10.0,62.0,59.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,44.0,0.0,1.0,4.0,1.91,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,86.0,4.0,9.0,50.0,27.0,8.0,86.0,1.0,0.0,0.0,1.0,100.0,48.0,190.0,99.0,5.0,2.0,0.0,5.0,0.0,70.0,18.0,27.0,5.5,1.0,89.0,0.0,6.0,17.0,21.0,1.86,8.0,0.0,8.0,3.83,3.97,5.2,2.9,2.4,1.13,1.23,0.0,3.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,8.0,27.3,,,,,,,,,,,,,,,
Neto,1989,br BRA,GK,Barcelona,La Liga,32.0,1989.0,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,3.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,106.0,130.0,81.5,2859.0,1968.0,19.0,19.0,100.0,40.0,43.0,93.0,45.0,66.0,68.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,130.0,101.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,137.0,123.0,137.0,0.0,0.0,0.0,137.0,0.0,0.0,,0.0,,86.0,333.0,212.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,90.0,7.9,3.0,90.0,3.0,0.0,,33.0,2.33,7.0,4.0,3.0,1.0,0.23,5.0,2.9,2.1,0.7,-0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,,4.0,1.33,14.0,10.0,71.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Pedro Neto,1990,pt POR,"FW,MF",Wolves,Premier League,21.0,2000.0,13.0,5.0,466.0,5.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.5,1.5,1.0,2.5,27.0,10.0,49.0,0.19,0.19,0.39,0.19,0.39,0.29,0.2,0.49,0.29,0.49,5.2,1.0,17.0,4.0,23.5,3.28,0.77,0.06,0.25,19.7,1.0,0.0,0.0,0.09,-0.5,-0.5,181.0,237.0,76.4,2805.0,542.0,97.0,106.0,91.5,61.0,82.0,74.4,13.0,29.0,44.8,1.0,1.0,0.9,0.0,13.0,4.0,4.0,2.0,10.0,237.0,205.0,32.0,6.0,1.0,2.0,37.0,1.0,17.0,6.0,7.0,1.0,181.0,0.0,8.0,25.0,4.82,11.0,4.0,3.0,2.0,3.0,2.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,6.0,10.0,1.0,0.0,308.0,1.0,21.0,117.0,174.0,24.0,308.0,23.0,12.0,52.2,11.0,47.8,206.0,1499.0,719.0,27.0,22.0,10.0,21.0,12.0,237.0,49.0,36.0,13.6,5.0,59.0,0.0,8.0,21.0,0.0,0.85,4.0,14.0,-10.0,-1.93,-2.08,4.6,10.4,-5.8,-1.11,-0.69,0.0,2.0,6.0,1.0,37.0,6.0,4.0,0.0,0.0,0.0,21.0,3.0,6.0,33.3,,,,,,,,,,,,,,,
Luca Netz,1991,de GER,"DF,FW",M'Gladbach,Bundesliga,18.0,2003.0,24.0,17.0,1396.0,15.5,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,2.1,2.1,1.2,3.3,13.0,24.0,67.0,0.0,0.26,0.26,0.0,0.26,0.14,0.08,0.22,0.14,0.22,15.5,0.0,14.0,5.0,35.7,0.9,0.32,0.0,0.0,15.2,0.0,0.0,0.0,0.15,-2.1,-2.1,412.0,545.0,75.6,6556.0,1969.0,220.0,257.0,85.6,151.0,187.0,80.7,27.0,65.0,41.5,4.0,1.2,1.3,2.8,15.0,17.0,13.0,5.0,24.0,545.0,418.0,125.0,11.0,1.0,2.0,35.0,94.0,20.0,12.0,3.0,0.0,412.0,2.0,17.0,33.0,2.27,20.0,9.0,1.0,3.0,0.0,0.0,6.0,0.41,3.0,2.0,1.0,0.0,0.0,0.0,24.0,11.0,12.0,10.0,2.0,11.0,40.0,27.5,29.0,24.0,4.0,20.0,13.0,37.0,33.0,1.0,716.0,36.0,226.0,295.0,197.0,25.0,716.0,19.0,10.0,52.6,9.0,47.4,333.0,1326.0,488.0,13.0,6.0,4.0,19.0,11.0,362.0,67.0,58.0,45.6,17.0,74.0,5.0,7.0,19.0,8.0,1.46,28.0,22.0,6.0,0.39,1.09,24.6,20.2,4.4,0.3,0.47,0.0,7.0,11.0,2.0,35.0,13.0,11.0,0.0,0.0,0.0,72.0,7.0,12.0,36.8,,,,,,,,,,,,,,,
