,Player,Squad,90s,Att,Pass Types - Live,Pass Types - Dead,Pass Types - FK,Pass Types - TB,Pass Types - Sw,Pass Types - Crs,Pass Types - TI,Pass Types - CK,Corner Kicks - In,Corner Kicks - Out,Corner Kicks - Str,Outcomes - Cmp,Outcomes - Off,Outcomes - Blocks
557,Sepp van den Berg,Mainz 05,11.5,651,630,19,16,0,2,1,1,0,0,0,0,523,2,5
558,Leander Dendoncker,Aston Villa,0.4,19,19,0,0,0,1,0,0,0,0,0,0,12,0,0
559,Remy Descamps,Nantes,5.0,184,110,74,13,0,0,0,0,0,0,0,0,114,0,0
560,Mikkel Desler,Toulouse,11.0,566,469,97,12,0,1,17,85,0,0,0,0,474,0,13
561,Arthur Desmas,Le Havre,15.0,420,279,138,40,0,0,0,0,0,0,0,0,287,3,1
562,Mattia Destro,Empoli,1.6,27,20,7,0,0,0,0,0,0,0,0,0,19,0,1
563,Federico Di Francesco,Lecce,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0
564,Michele Di Gregorio,Monza,14.0,547,417,129,30,0,2,0,0,0,0,0,0,434,1,0
565,Giovanni Di Lorenzo,Napoli,15.0,1054,891,161,15,1,6,59,146,0,0,0,0,882,2,21
566,Alessandro Di Pardo,Cagliari,1.9,81,70,11,0,0,1,8,11,0,0,0,0,52,0,4
567,Boulaye Dia,Salernitana,9.0,166,156,10,1,2,4,1,0,0,0,0,0,140,0,1
568,Moussa Diaby,Aston Villa,11.7,297,271,26,1,2,1,22,2,0,0,0,0,239,0,6
569,Lamine Diack,Nantes,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,Mouctar Diakhaby,Valencia,7.9,357,348,9,9,0,1,0,0,0,0,0,0,308,0,3
572,Mamadou Diakhon,Reims,0.6,11,11,0,0,0,0,1,0,0,0,0,0,10,0,0
573,Bafode Diakite,Lille,7.9,543,479,64,21,0,0,3,39,0,0,0,0,494,0,8
574,Ibrahim Diakite,Reims,1.1,70,55,15,2,0,1,7,13,0,0,0,0,50,0,2
575,Moussa Diakite,Cádiz,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,Oumar Diakite,Reims,6.3,121,104,17,1,1,0,1,1,0,0,0,0,91,0,4
577,Amadou Diallo,Newcastle Utd,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
578,Assane Diao,Betis,6.8,156,154,1,0,0,0,4,0,0,0,0,0,120,1,9
579,Mouhamadou Diarra,Strasbourg,9.5,281,269,12,5,2,2,12,1,2,1,0,0,230,0,3
580,Moussa Diarra,Toulouse,7.4,315,269,45,7,1,1,7,35,0,0,0,0,251,1,10
581,Ruben Dias,Manchester City,13.2,1168,1138,28,19,1,1,7,8,0,0,0,0,1081,2,5
582,Krepin Diatta,Monaco,5.8,349,292,55,0,0,1,8,55,0,0,0,0,280,2,8
583,Mory Diaw,Clermont Foot,15.0,629,487,140,53,1,3,0,0,0,0,0,0,435,2,0
584,Mahamadou Diawara,Lyon,3.1,121,118,2,2,0,0,2,0,0,0,0,0,101,1,4
585,Brahim Diaz,Real Madrid,3.9,205,189,12,3,4,0,13,2,7,3,2,0,160,4,6
586,Luis Diaz,Liverpool,10.3,357,344,11,1,2,1,6,9,0,0,0,0,284,2,11
587,Victor Diaz,Granada,1.8,74,63,9,6,0,0,0,3,0,0,0,0,47,2,4
588,Famara Diedhiou,Granada,0.9,39,38,1,0,0,0,2,1,0,0,0,0,19,0,3
589,Bamba Dieng,Lorient,3.0,53,45,8,0,0,0,1,0,0,0,0,0,45,0,2
590,Eric Dier,Tottenham,1.6,102,93,9,6,0,0,0,0,0,0,0,0,91,0,0
591,Guillaume Dietsch,Metz,0.8,26,12,14,7,0,0,0,0,0,0,0,0,15,0,0
592,Florian Dietz,Köln,0.3,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
593,Lucas Digne,Aston Villa,15.5,833,671,160,26,0,3,108,110,24,16,3,0,620,2,29
594,Federico Dimarco,Inter,10.9,656,538,117,12,1,4,108,79,26,9,16,0,510,1,15
595,Stole Dimitrievski,Rayo Vallecano,16.0,526,326,197,57,0,1,0,0,0,0,0,0,325,3,0
596,Junior Dina Ebimbe,Eint Frankfurt,9.2,419,374,43,2,4,3,9,41,0,0,0,0,322,2,14
598,Eren Dinkci,Heidenheim,11.5,312,304,6,1,2,3,35,3,1,0,1,0,188,2,22
599,Sinaly Diomande,Lyon,9.9,570,554,15,13,1,3,1,2,0,0,0,0,521,1,3
600,Edan Diop,Monaco,0.7,43,39,3,0,0,0,2,3,0,0,0,0,30,1,2
601,Issa Diop,Fulham,7.8,606,591,13,10,1,5,0,2,0,0,0,0,546,2,5
602,Sofiane Diop,Nice,5.3,167,162,5,2,0,1,12,1,2,2,0,0,136,0,2
603,Andy Diouf,Lens,7.9,381,360,19,6,0,0,21,0,13,4,7,0,309,2,17
604,Yehvann Diouf,Reims,15.0,591,479,108,31,0,2,0,0,0,0,0,0,458,4,0
605,Axel Disasi,Chelsea,13.7,1133,1094,37,19,3,8,5,15,0,0,0,0,1024,2,7
606,Djene,Getafe,10.8,395,381,14,3,0,0,18,11,0,0,0,0,300,0,5
607,Koffi Djidji,Torino,0.3,10,8,2,1,0,0,0,1,0,0,0,0,8,0,0
608,Berat Djimsiti,Atalanta,13.0,675,650,23,18,0,2,3,5,0,0,0,0,597,2,4
609,Marko Dmitrovic,Sevilla,7.0,216,157,59,16,0,0,0,0,0,0,0,0,162,0,0
610,Ben Doak,Liverpool,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
611,Ritsu Doan,Freiburg,9.8,258,232,23,6,0,1,30,4,13,8,5,0,174,3,12
612,Lewis Dobbin,Everton,1.4,33,30,3,1,0,0,6,2,0,0,0,0,22,0,1
613,Dodo,Fiorentina,3.0,186,158,27,4,1,1,8,23,0,0,0,0,152,1,0
614,Danilho Doekhi,Union Berlin,8.0,350,345,4,4,0,3,3,0,0,0,0,0,292,1,3
615,Matt Doherty,Wolves,4.2,199,168,31,6,0,0,4,25,0,0,0,0,147,0,7
616,Josh Doig,Hellas Verona,6.0,214,162,51,4,0,1,17,47,0,0,0,0,159,1,5
617,Jeremy Doku,Manchester City,7.7,326,326,0,0,2,1,24,0,0,0,0,0,259,0,14
618,Jeremy Doku,Rennes,1.2,49,49,0,0,0,0,1,0,0,0,0,0,43,0,1
619,Carlos Dominguez,Celta Vigo,3.0,119,115,4,2,0,2,0,2,0,0,0,0,93,0,2
620,Mario Dominguez,Valencia,0.3,5,5,0,0,0,0,1,0,0,0,0,0,4,0,0
621,Nicolas Dominguez,Nott'ham Forest,7.2,320,308,10,1,1,2,3,3,0,0,0,0,266,2,5
622,Nicolas Dominguez,Bologna,1.1,92,90,2,1,0,0,0,1,0,0,0,0,83,0,1
624,Giulio Donati,Monza,0.1,14,10,4,0,0,0,2,4,0,0,0,0,8,0,1
625,Jamie Donley,Tottenham,0.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
626,Gianluigi Donnarumma,Paris S-G,13.1,428,332,95,19,0,0,0,1,0,0,0,0,383,1,0
627,Patrick Dorgu,Lecce,7.6,414,332,82,14,0,4,21,64,4,0,0,0,337,0,8
628,Niklas Dorsch,Augsburg,9.7,426,402,21,20,1,3,1,0,0,0,0,0,369,3,3
629,Gabriel Dos Santos,Arsenal,12.3,756,712,41,22,1,3,2,1,0,0,0,0,655,3,8
630,Alberto Dossena,Cagliari,14.1,561,542,18,16,0,6,0,1,0,0,0,0,475,1,7
631,Carlos Dotor,Celta Vigo,3.7,148,142,6,2,1,0,2,3,0,0,0,0,115,0,5
632,Abdoulaye Doucoure,Everton,15.5,482,471,10,0,1,1,15,0,0,0,0,0,373,1,16
633,Cheick Doucoure,Crystal Palace,10.2,422,418,4,4,5,0,1,0,0,0,0,0,367,0,7
634,Ckene Doucoure,Lorient,4.5,93,86,7,0,2,1,1,0,0,0,0,0,70,0,1
635,Desire Doue,Rennes,4.9,210,193,17,8,1,3,19,0,8,4,4,0,160,0,7
636,Guela Doue,Rennes,0.5,47,39,8,0,0,0,3,8,0,0,0,0,35,0,1
637,Alfie Doughty,Luton Town,11.8,530,360,167,30,0,4,111,90,47,19,26,2,327,3,16
638,Douglas,Nantes,9.0,493,455,38,26,0,5,17,1,11,8,2,0,420,0,2
639,Ismael Doukoure,Strasbourg,12.8,481,454,27,16,4,6,0,5,0,0,0,0,405,0,5
640,Kamory Doumbia,Brest,3.0,163,157,5,2,1,0,2,2,0,0,0,0,144,1,5
641,Anastasios Douvikas,Celta Vigo,3.2,48,46,2,0,0,0,1,0,0,0,0,0,30,0,2
642,Artem Dovbyk,Girona,9.9,136,121,12,0,1,0,0,0,0,0,0,0,94,3,2
643,Nikola Dovedan,Heidenheim,2.5,58,52,6,1,2,1,2,2,0,0,0,0,33,0,7
644,Damion Downs,Köln,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1
645,Tommy Doyle,Wolves,3.0,231,202,26,15,2,4,11,3,8,4,2,0,187,3,2
646,Radu Dragusin,Genoa,15.0,583,503,80,17,0,3,1,29,0,0,0,0,479,0,2
647,Dion Drena Beljo,Augsburg,3.9,100,91,8,0,1,0,3,1,0,0,0,0,74,1,1
648,Domingos Duarte,Getafe,7.4,265,252,11,9,0,3,1,1,0,0,0,0,201,2,2
650,Ruben Duarte,Alavés,9.2,411,317,91,20,0,3,44,71,0,0,0,0,267,3,3
651,Martin Dubravka,Newcastle Utd,2.1,92,63,29,7,0,0,0,0,0,0,0,0,71,0,0
652,Marvin Ducksch,Werder Bremen,12.1,403,317,82,24,6,2,59,4,39,14,19,0,235,4,4
653,Ondrej Duda,Hellas Verona,11.7,492,435,55,34,4,7,33,2,18,6,11,0,384,2,11
654,Denzel Dumfries,Inter,10.3,417,347,70,2,0,2,25,68,0,0,0,0,301,0,9
655,Paul Dummett,Newcastle Utd,0.1,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0
656,Alfred Duncan,Fiorentina,9.9,470,438,31,12,3,7,32,2,16,4,8,0,371,1,12
657,Lewis Dunk,Brighton,12.7,1396,1308,81,47,1,9,3,2,0,0,0,0,1275,7,3
658,Jhon Duran,Aston Villa,1.1,41,40,1,1,0,0,3,0,0,0,0,0,27,0,4
659,Hugo Duro,Valencia,14.5,227,199,25,1,0,0,4,2,0,0,0,0,162,3,6
660,Jean-Kevin Duverne,Nantes,9.1,490,434,55,10,0,1,8,45,0,0,0,0,397,1,7
661,Paulo Dybala,Roma,8.9,428,384,40,10,0,7,35,2,19,6,11,0,335,4,7
662,Aron Donnum,Toulouse,8.2,297,280,16,3,3,8,16,7,6,1,5,0,226,1,9
663,Festy Ebosele,Udinese,10.8,244,203,41,0,0,1,24,41,0,0,0,0,173,0,13
664,Enzo Ebosse,Udinese,0.1,15,15,0,0,0,0,0,0,0,0,0,0,12,0,0
665,Tyronne Ebuehi,Empoli,8.6,387,296,91,3,0,2,17,88,0,0,0,0,275,0,18
666,Ederson,Manchester City,15.0,636,543,93,28,0,4,0,0,0,0,0,0,544,0,0
667,Ederson,Atalanta,14.2,774,751,19,19,3,7,9,0,0,0,0,0,646,4,16
668,Odsonne Edouard,Crystal Palace,13.8,245,238,5,0,2,0,9,0,0,0,0,0,173,2,15
669,John Egan,Sheffield Utd,5.4,185,181,2,2,0,0,0,0,0,0,0,0,128,2,1
670,Maximilian Eggestein,Freiburg,13.5,554,541,12,10,1,2,3,1,0,0,0,0,446,1,26
671,Lilian Egloff,Stuttgart,1.2,41,40,1,0,0,0,0,0,0,0,0,0,32,0,1
672,Kingsley Ehizibue,Udinese,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
673,Hjalmar Ekdal,Burnley,1.2,76,73,3,3,0,0,0,0,0,0,0,0,68,0,0
674,Hugo Ekitike,Paris S-G,0.1,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1
676,Emmanuel Ekong,Empoli,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
677,Caleb Ekuban,Genoa,3.4,60,59,1,0,1,0,0,0,0,0,0,0,41,0,2
678,Anthony Elanga,Nott'ham Forest,11.2,314,304,9,0,2,1,25,3,0,0,0,0,208,1,19
679,Simon Elisor,Metz,7.3,135,120,15,0,0,0,2,0,0,0,0,0,98,0,4
680,Harvey Elliott,Liverpool,3.4,216,210,3,0,0,0,9,3,0,0,0,0,188,3,3
681,Elif Elmas,Napoli,3.8,191,183,7,1,0,0,6,3,3,0,1,0,167,1,4
682,Mohamed Elneny,Arsenal,0.0,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0
683,Aritz Elustondo,Real Sociedad,4.0,224,203,21,9,0,1,0,12,0,0,0,0,198,0,0
684,Nico Elvedi,M'Gladbach,9.9,672,639,33,15,1,0,2,16,0,0,0,0,589,0,6
685,Adri Embarba,Almería,11.6,440,357,79,19,0,7,86,9,47,20,14,0,273,4,23
686,Emanuel Emegha,Strasbourg,9.8,123,113,10,0,0,0,1,1,0,0,0,0,95,0,2
687,Emerson,Tottenham,5.7,512,455,57,23,0,1,2,33,0,0,0,0,470,0,12
688,Youssef En-Nesyri,Sevilla,10.9,98,75,23,0,0,0,1,1,0,0,0,0,68,0,7
689,Wataru Endo,Liverpool,4.0,251,246,4,3,0,0,0,0,0,0,0,0,213,1,7
690,Arne Engels,Augsburg,5.9,243,187,54,11,0,2,37,23,20,13,5,0,155,2,12
691,Christian Eriksen,Manchester Utd,6.7,427,396,29,16,1,5,24,2,11,5,4,1,338,2,7
692,Martin Erlic,Sassuolo,14.3,614,581,32,27,0,9,1,2,0,0,0,0,506,1,1
693,Gonzalo Escalante,Cádiz,7.7,232,223,6,2,2,0,1,0,0,0,0,0,173,3,3
694,Alfonso Espino,Rayo Vallecano,14.5,712,560,150,14,2,3,25,136,0,0,0,0,528,2,24
695,Bernardo Espinosa,Girona,0.0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0
696,Maxime Esteve,Montpellier,7.1,238,224,14,5,0,0,2,5,0,0,0,0,195,0,0
697,Oscar Estupinan,Metz,2.8,58,52,5,0,0,0,1,0,0,0,0,0,39,1,1
698,Pervis Estupinan,Brighton,5.5,341,297,41,11,0,2,19,30,0,0,0,0,284,3,6
699,Jonny Evans,Manchester Utd,5.1,311,287,22,4,1,0,0,0,0,0,0,0,268,2,2
700,Eberechi Eze,Crystal Palace,8.9,334,266,65,22,3,0,48,1,31,12,15,1,257,3,5
702,Abdessamad Ezzalzouli,Barcelona,0.8,37,32,5,0,0,0,7,4,1,1,0,0,23,0,1
703,Abdessamad Ezzalzouli,Betis,4.6,156,150,6,2,2,1,17,3,1,0,0,0,111,0,9
704,Giovanni Fabbian,Bologna,1.8,38,37,1,0,0,0,0,1,0,0,0,0,30,0,0
705,Lukasz Fabianski,West Ham,2.0,62,39,23,6,0,1,0,0,0,0,0,0,39,0,1
706,Nicolo Fagioli,Juventus,3.8,181,163,18,4,0,4,18,3,9,1,6,0,154,0,2
707,Romain Faivre,Lorient,14.1,539,486,53,19,1,2,34,3,25,11,3,0,445,0,8
708,Radamel Falcao,Rayo Vallecano,1.6,37,35,2,0,0,0,0,1,0,0,0,0,30,0,0
709,Wladimiro Falcone,Lecce,15.0,419,287,130,20,0,2,0,0,0,0,0,0,313,2,0
710,Fali,Cádiz,13.9,415,392,21,19,2,8,5,0,0,0,0,0,302,2,5
711,Davide Faraoni,Hellas Verona,6.7,304,235,65,4,1,4,19,59,2,0,1,0,228,4,6
712,Ansu Fati,Brighton,3.2,107,103,3,2,1,1,1,0,0,0,0,0,93,1,3
713,Ansu Fati,Barcelona,0.6,28,25,3,1,0,0,0,1,1,0,0,0,24,0,0
714,Khalil Fayad,Montpellier,6.8,177,171,5,1,1,2,9,4,0,0,0,0,139,1,4
715,Federico Fazio,Salernitana,5.3,218,203,14,12,0,0,0,0,0,0,0,0,167,1,5
716,Jacopo Fazzini,Empoli,6.7,264,231,31,10,2,0,30,4,17,6,8,0,186,2,7
717,Nabil Fekir,Betis,0.2,12,11,1,1,0,0,0,0,0,0,0,0,10,0,0
718,Felipe,Nott'ham Forest,1.5,92,88,3,3,0,1,0,0,0,0,0,0,76,1,0
719,Luiz Felipe,Betis,4.0,169,163,4,4,0,0,0,0,0,0,0,0,151,2,0
720,Joao Felix,Barcelona,9.6,364,347,14,3,6,4,15,5,6,4,0,0,298,3,7
721,Ohis Felix Uduokhai,Augsburg,12.5,661,631,28,15,0,6,1,3,0,0,0,0,543,2,4
722,Kiko Femenia,Villarreal,2.2,110,91,18,2,0,0,7,16,0,0,0,0,93,1,2
723,Evan Ferguson,Brighton,9.5,175,150,23,0,0,0,0,0,0,0,0,0,148,2,5
724,Lewis Ferguson,Bologna,15.0,842,832,7,3,4,3,5,4,0,0,0,0,728,3,15
725,Bruno Fernandes,Manchester Utd,16.0,1016,884,124,24,12,14,110,14,71,21,28,4,733,8,27
726,Edimilson Fernandes,Mainz 05,9.7,570,493,72,35,1,7,46,15,22,11,9,1,437,5,6
728,Aitor Fernandez,Osasuna,3.1,102,75,26,15,0,0,0,0,0,0,0,0,70,1,0
729,Alex Fernandez,Cádiz,6.4,244,219,22,9,0,4,11,2,4,1,1,0,213,3,4
730,Alvaro Fernandez,Granada,3.9,140,126,14,4,1,3,10,10,0,0,0,0,106,0,4
731,Carlos Fernandez,Real Sociedad,4.3,73,68,5,1,1,0,1,0,0,0,0,0,43,0,4
732,Enzo Fernandez,Chelsea,13.7,968,903,52,31,11,15,32,3,18,4,7,0,822,13,15
733,Raul Fernandez,Granada,3.1,107,73,32,15,0,0,0,0,0,0,0,0,69,2,0
734,Valery Fernandez,Girona,2.3,95,92,3,0,0,0,5,3,0,0,0,0,79,0,2
735,Fernando,Almería,2.0,84,60,23,7,0,0,0,0,0,0,0,0,54,1,0
736,Fernando,Sevilla,5.1,242,233,8,8,1,3,4,0,0,0,0,0,209,1,2
737,Ichem Ferrah,Lille,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
738,Andre Ferreira,Granada,12.9,451,300,151,52,0,0,0,0,0,0,0,0,320,0,1
739,Joao Ferreira,Udinese,7.5,301,248,52,10,0,6,8,42,0,0,0,0,224,1,4
740,Jordan Ferri,Montpellier,11.1,693,678,15,11,3,5,20,3,1,0,0,0,573,0,6
741,Nacho Ferri,Eint Frankfurt,0.6,15,14,0,0,0,0,0,0,0,0,0,0,8,1,0
742,Rachad Fettal,Almería,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,Seydou Fini,Genoa,0.4,14,12,2,0,0,0,1,2,0,0,0,0,9,0,0
744,Max Finkgrafe,Köln,1.4,45,45,0,0,0,0,8,0,0,0,0,0,29,0,7
745,John Fleck,Sheffield Utd,1.0,40,36,4,2,1,0,0,0,0,0,0,0,29,0,0
746,Mark Flekken,Brentford,14.5,665,500,164,53,0,3,0,0,0,0,0,0,495,1,0
747,Alessandro Florenzi,Milan,7.2,534,452,81,22,0,5,43,43,16,11,5,0,433,1,7
748,Phil Foden,Manchester City,13.8,636,602,32,9,10,3,32,2,20,3,11,0,522,2,26
749,Wes Foderingham,Sheffield Utd,16.0,562,346,212,74,0,2,0,0,0,0,0,0,326,4,0
750,Youssouf Fofana,Monaco,12.7,809,771,33,32,7,2,3,1,0,0,0,0,660,5,13
751,Jonas Fohrenbach,Heidenheim,12.1,590,467,121,5,0,8,30,116,0,0,0,0,425,2,19
752,Thomas Foket,Reims,11.6,568,453,108,3,0,0,27,105,0,0,0,0,447,7,12
754,Michael Folorunsho,Hellas Verona,14.0,413,395,16,9,1,6,33,7,0,0,0,0,282,2,10
755,Pablo Fornals,West Ham,2.5,115,111,4,1,0,0,6,1,0,0,0,0,90,0,3
756,Emil Forsberg,RB Leipzig,4.2,177,168,7,1,0,3,8,0,5,3,2,0,143,2,5
757,Philipp Forster,Bochum,2.0,101,88,13,5,0,0,16,0,8,3,4,0,77,0,2
758,Lyle Foster,Burnley,6.7,140,124,16,1,0,3,2,1,0,0,0,0,99,0,6
759,Dimitri Foulquier,Valencia,4.9,218,177,40,7,1,0,3,33,0,0,0,0,165,1,8
760,Juan Foyth,Villarreal,11.8,690,579,109,15,1,5,18,94,0,0,0,0,565,2,16
761,Matheus Franca,Crystal Palace,0.4,21,12,9,1,0,1,8,0,8,4,2,0,9,0,1
762,Bartol Franjic,Darmstadt 98,4.1,181,173,8,8,0,1,1,0,0,0,0,0,164,0,1
763,Przemyslaw Frankowski,Lens,9.0,494,417,74,2,1,2,49,69,3,0,2,0,373,3,14
764,Davide Frattesi,Inter,3.4,75,71,3,3,0,1,5,0,0,0,0,0,58,1,1
765,Jean Frederic N'Guessan,Metz,0.1,13,13,0,0,0,0,1,0,0,0,0,0,10,0,0
766,Morten Frendrup,Genoa,15.0,504,488,15,3,1,2,7,6,0,0,0,0,390,1,12
767,Remo Freuler,Bologna,9.0,454,428,25,22,0,0,2,3,0,0,0,0,408,1,5
768,Marco Friedl,Werder Bremen,10.4,511,489,20,15,0,2,2,4,0,0,0,0,439,2,5
769,Marvin Friedrich,M'Gladbach,5.4,319,305,13,11,0,2,1,2,0,0,0,0,264,1,0
770,Jeremie Frimpong,Leverkusen,12.7,489,436,53,2,4,2,40,51,0,0,0,0,374,0,23
771,Jorge de Frutos,Rayo Vallecano,4.8,142,132,10,1,0,0,21,4,5,2,3,0,100,0,5
772,Chris Fuhrich,Stuttgart,12.3,571,506,62,19,2,6,42,16,27,15,2,0,461,3,13
773,Angelo Fulgini,Lens,8.1,386,325,52,13,7,3,46,2,37,15,17,0,284,9,8
774,Niclas Fullkrug,Werder Bremen,2.0,66,65,1,0,0,0,0,0,0,0,0,0,48,0,2
775,Niclas Fullkrug,Dortmund,9.5,218,211,6,0,3,1,3,0,0,0,0,0,139,1,8
776,Matteo Gabbia,Villarreal,5.3,299,283,15,9,0,5,0,0,0,0,0,0,267,1,0
777,Gianluca Gaetano,Napoli,0.3,16,16,0,0,0,0,0,0,0,0,0,0,14,0,1
778,Roberto Gagliardini,Monza,14.2,828,800,27,19,0,9,4,5,3,0,0,0,745,1,6
780,Cody Gakpo,Liverpool,6.9,194,189,4,2,0,0,3,1,0,0,0,0,152,1,7
781,Javi Galan,Atlético Madrid,1.0,60,49,11,0,0,0,6,9,2,0,1,0,45,0,3
782,Inigo Ruiz de Galarreta,Athletic Club,11.9,632,592,37,13,3,11,35,1,22,1,18,0,499,3,10
783,Pablo Galdames Millan,Genoa,0.1,23,23,0,0,0,0,0,0,0,0,0,0,21,0,0
784,Conor Gallagher,Chelsea,13.7,806,760,41,15,2,1,25,2,23,6,9,2,713,5,10
785,Antonino Gallo,Lecce,7.4,406,310,94,16,0,6,41,71,7,1,0,0,287,2,14
786,Cristian Gamboa,Bochum,8.5,326,261,65,3,0,3,19,62,0,0,0,0,237,0,3
787,Kevin Gameiro,Strasbourg,6.6,218,209,8,0,3,0,3,0,0,0,0,0,175,1,5
788,Idrissa Gana Gueye,Everton,11.0,469,463,5,0,1,2,9,1,0,0,0,0,390,1,7
789,Ignatius Ganago,Nantes,2.0,53,52,0,0,1,0,6,0,0,0,0,0,31,1,3
790,Aleix Garcia,Girona,16.0,1325,1194,124,56,3,52,95,5,61,25,26,0,1150,7,5
791,Alvaro Garcia,Rayo Vallecano,14.3,425,406,19,5,0,1,58,8,4,1,2,0,271,0,19
792,Dani Garcia,Athletic Club,4.5,173,168,5,4,0,1,0,1,0,0,0,0,143,0,2
793,David Garcia,Osasuna,15.0,710,674,34,25,2,6,1,2,0,0,0,0,605,2,2
794,Eric Garcia,Barcelona,0.6,48,42,6,2,0,2,0,4,0,0,0,0,46,0,0
795,Eric Garcia,Girona,10.6,732,691,40,19,3,8,3,18,0,0,0,0,661,1,6
796,Fran Garcia,Real Madrid,6.0,399,347,50,5,1,3,23,45,0,0,0,0,341,2,6
797,Francisco Jesus Crespo Garcia,Las Palmas,3.8,122,113,9,0,1,2,16,3,6,5,0,0,88,0,2
798,Gonzalo Garcia,Real Madrid,0.2,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0
799,Raul Garcia,Athletic Club,1.0,33,33,0,0,0,0,1,0,0,0,0,0,19,0,1
800,Ruben Garcia,Osasuna,6.3,269,249,20,7,1,0,29,0,11,5,4,1,181,0,14
801,Santiago Garcia,Getafe,0.3,7,6,1,1,0,0,0,0,0,0,0,0,6,0,0
802,Unai Garcia,Osasuna,1.0,40,34,6,5,0,1,0,1,0,0,0,0,34,0,0
803,Alejandro Garnacho,Manchester Utd,8.1,303,297,4,1,0,1,22,3,0,0,0,0,226,2,19
804,James Garner,Everton,13.9,489,423,64,15,2,4,54,8,28,24,3,0,356,2,15
806,Luca Garritano,Frosinone,3.7,150,142,8,1,0,2,11,2,5,1,3,0,98,0,6
807,Johan Gastien,Clermont Foot,10.0,703,654,47,23,4,4,17,6,18,6,6,0,587,2,10
808,Federico Gatti,Juventus,12.1,521,506,15,10,1,9,6,5,0,0,0,0,441,0,9
809,Federico Gattoni,Sevilla,0.1,9,7,2,1,0,0,0,1,0,0,0,0,7,0,0
810,Gavi,Barcelona,10.5,541,514,26,18,3,6,8,6,0,0,0,0,489,1,8
811,Paulo Gazzaniga,Girona,16.0,586,446,139,42,1,3,0,0,0,0,0,0,434,1,0
812,Gelabert,Toulouse,5.3,211,205,5,4,4,2,6,0,1,0,1,0,159,1,13
813,Francesco Gelli,Frosinone,5.2,218,198,20,7,1,0,11,0,11,4,2,0,183,0,7
814,Luca Gemello,Torino,1.0,43,41,1,1,0,0,0,0,0,0,0,0,33,1,0
815,Valentin Gendrey,Lecce,14.0,637,468,168,13,0,1,21,155,0,0,0,0,496,1,11
816,Denis Genreau,Toulouse,4.8,183,176,7,1,2,0,7,1,0,0,0,0,128,0,14
817,Yannick Gerhardt,Wolfsburg,6.8,220,212,8,3,1,1,5,2,0,0,0,0,167,0,8
818,Anwar El Ghazi,Mainz 05,0.6,22,22,0,0,0,0,1,0,0,0,0,0,15,0,1
819,Saman Ghoddos,Brentford,4.8,256,211,43,9,0,2,22,24,9,6,3,0,187,2,4
820,Morgan Gibbs-White,Nott'ham Forest,14.8,601,503,92,40,8,10,87,3,41,19,19,0,388,6,17
821,Samuel Gigot,Marseille,9.7,469,418,51,27,1,0,4,1,0,0,0,0,412,0,5
822,Bryan Gil,Tottenham,1.6,91,89,2,0,0,0,3,2,0,0,0,0,76,0,1
823,David Gil,Cádiz,2.1,81,25,56,24,0,0,0,0,0,0,0,0,34,0,0
824,Mario Gila,Lazio,3.0,220,210,10,6,0,7,0,0,0,0,0,0,201,0,0
825,Billy Gilmour,Brighton,10.2,902,859,40,18,6,4,24,1,15,6,9,0,820,3,5
826,Benedikt Gimber,Heidenheim,4.9,134,125,9,8,0,1,2,1,0,0,0,0,105,0,3
827,Gvidas Gineitis,Torino,2.1,108,104,4,4,0,0,4,0,0,0,0,0,93,0,0
828,Matthias Ginter,Freiburg,12.3,757,706,50,23,2,1,13,26,0,0,0,0,628,1,4
829,Olivier Giroud,Milan,9.4,182,159,22,1,1,0,0,0,0,0,0,0,119,1,2
830,Klaus Gjasula,Darmstadt 98,5.5,261,255,6,6,1,2,1,0,0,0,0,0,208,0,1
832,Serge Gnabry,Bayern Munich,2.5,97,91,6,0,1,1,4,4,1,1,0,0,84,0,3
833,Ben Godfrey,Everton,0.0,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
834,Edoardo Goldaniga,Cagliari,7.2,369,336,31,12,0,13,7,18,0,0,0,0,298,2,0
835,Pierluigi Gollini,Napoli,2.0,84,68,16,6,0,0,0,0,0,0,0,0,68,0,0
836,Aleksandr Golovin,Monaco,13.6,690,617,66,19,10,7,55,8,39,12,22,0,526,7,17
