,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
852,Danny Drinkwater,Chelsea,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,Anthony Driscoll-Glennon,Burnley,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,Josip Drmic,M'Gladbach,5,222,44,7.3,2.5,2,92,2,3,13,3,1.00,6,3,+3,+1.22,+0.90,3.5,3.3,+0.2,+0.08,+0.09
855,Jaroslav Drobny,Düsseldorf,2,180,90,5.9,2.0,2,90,2,0,0.0,8,1.50,2,3,-1,-0.50,-0.03,1.4,1.9,-0.6,-0.29,+0.17
856,Oscar Duarte,Espanyol,11,660,60,19.3,7.3,7,87,6,4,13,14,1.36,4,13,-9,-1.23,-1.46,7.4,10.6,-3.2,-0.44,-0.39
858,Ruben Duarte,Alavés,33,2772,84,81.1,30.8,33,84,28,0,0.0,1,1.12,26,41,-15,-0.49,-1.04,30.5,41.9,-11.4,-0.37,-0.28
859,Leo Dubois,Lyon,25,2044,82,59.8,22.7,21,89,17,4,46,5,1.96,43,30,+13,+0.57,-0.08,49.8,27.1,+22.6,+1.00,+0.53
860,Martin Dubravka,Newcastle Utd,38,3420,90,100.0,38.0,38,90,38,0,0.0,0,1.18,42,48,-6,-0.16,0.0,39.1,53.6,-14.5,-0.38,0.0
861,Marvin Ducksch,Düsseldorf,16,823,51,26.9,9.1,8,81,3,8,22,11,0.94,9,19,-10,-1.09,-0.85,9.0,18.5,-9.4,-1.03,-0.80
862,Ondrej Duda,Hertha BSC,32,2563,80,83.8,28.5,30,84,16,2,17,1,1.25,40,49,-9,-0.32,-0.50,41.5,49.8,-8.3,-0.29,+0.09
863,Shane Duffy,Brighton,35,3087,88,90.3,34.3,35,88,34,0,0.0,0,1.03,32,54,-22,-0.64,+0.17,32.7,54.1,-21.4,-0.62,+0.03
864,Demeaco Duhaney,Huddersfield,1,45,45,1.3,0.5,1,45,0,0,0.0,1,3.00,0,0,0,0.00,+1.44,0.2,0.5,-0.3,-0.66,+0.19
865,Paul Dummett,Newcastle Utd,26,1990,77,58.2,22.1,21,90,20,5,21,2,1.19,23,27,-4,-0.18,-0.06,19.8,30.3,-10.5,-0.48,-0.23
866,Alfred Duncan,Sassuolo,26,1848,71,54.0,20.5,21,84,14,5,17,3,1.35,32,35,-3,-0.15,+0.08,24.2,34.9,-10.7,-0.52,-0.63
867,Lewis Dunk,Brighton,36,3151,88,92.1,35.0,36,88,34,0,0.0,0,0.97,31,55,-24,-0.69,-0.35,32.0,55.2,-23.2,-0.66,-0.45
868,Maxime Dupe,Nantes,11,940,85,27.5,10.4,10,90,10,1,40,25,1.64,19,17,+2,+0.19,+0.26,14.7,14.0,+0.7,+0.07,+0.02
869,Roberto Durante,Lazio,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,Erik Durm,Huddersfield,28,2055,73,60.1,22.8,21,87,19,7,32,2,0.39,15,45,-30,-1.31,+0.27,19.3,36.0,-16.7,-0.73,+0.28
871,Jimmy Durmaz,Toulouse,36,1899,53,55.5,21.1,21,74,3,15,24,0,0.97,25,30,-5,-0.24,+0.77,28.5,31.9,-3.5,-0.16,+0.27
872,Riza Durmisi,Lazio,10,326,33,9.5,3.6,2,90,2,8,18,21,1.50,5,7,-2,-0.55,-0.90,6.1,6.4,-0.4,-0.10,-0.50
873,Hugo Duro,Getafe,11,417,38,12.2,4.6,5,67,1,6,14,10,1.55,6,5,+1,+0.22,-0.14,7.6,7.4,+0.3,+0.06,-0.01
874,Raphael Dwamena,Levante,12,222,19,6.5,2.5,1,101,1,11,11,9,1.08,7,7,0,0.00,+0.20,5.4,6.8,-1.4,-0.58,0.00
875,Paulo Dybala,Juventus,30,2137,71,62.5,23.7,24,85,18,6,16,3,2.40,42,21,+21,+0.88,-0.45,37.1,22.0,+15.1,+0.64,-0.05
876,Edin Dzeko,Roma,33,2579,78,75.4,28.7,28,89,26,5,19,1,1.67,47,38,+9,+0.31,-0.65,48.6,41.5,+7.1,+0.25,-0.30
877,Blerim Dzemaili,Bologna,28,1750,63,51.2,19.4,20,80,11,8,20,6,1.39,25,23,+2,+0.10,+0.64,26.1,25.9,+0.3,+0.01,+0.15
878,Felix Eboa Eboa,Guingamp,27,2426,90,70.9,27.0,27,90,26,0,0.0,7,0.74,20,50,-30,-1.11,-0.21,26.6,40.6,-14.0,-0.52,-0.61
879,Dennis Eckert,Celta Vigo,9,216,24,6.3,2.4,1,97,1,8,15,4,0.89,3,3,0,0.00,+0.25,3.0,3.4,-0.4,-0.18,+0.21
880,Bruno Ecuele Manga,Cardiff City,38,3376,89,98.7,37.5,37,90,37,1,45,0,0.89,34,67,-33,-0.88,+3.21,42.1,59.8,-17.7,-0.47,+2.46
881,Simone Edera,Torino,3,77,26,2.3,0.9,1,57,0,2,10,17,1.00,0,0,0,0.00,-0.40,0.7,0.6,+0.1,+0.12,+0.16
882,Simone Edera,Bologna,4,196,49,5.7,2.2,3,62,0,1,11,9,0.25,1,2,-1,-0.46,-0.26,2.6,2.5,+0.1,+0.06,+0.12
884,Ederson,Manchester City,38,3420,90,100.0,38.0,38,90,38,0,0.0,0,2.58,95,23,+72,+1.89,0.0,84.3,24.7,+59.6,+1.57,0.0
885,Johannes Eggestein,Werder Bremen,23,1113,48,36.4,12.4,12,71,1,11,23,7,1.57,21,18,+3,+0.24,-0.03,21.6,22.6,-1.0,-0.08,+0.16
886,Maximilian Eggestein,Werder Bremen,34,3052,90,99.7,33.9,34,90,33,0,0.0,0,1.56,58,49,+9,+0.27,+0.27,49.6,56.1,-6.5,-0.19,-2.01
887,Albin Ekdal,Sampdoria,32,2646,83,77.4,29.4,30,87,22,2,25,2,1.38,47,38,+9,+0.31,+0.31,40.6,43.3,-2.6,-0.09,+0.13
888,Josip Elez,Hannover 96,10,646,65,21.1,7.2,7,87,6,3,13,9,0.80,9,16,-7,-0.98,+0.26,8.2,16.9,-8.6,-1.20,-0.38
889,Harvey Elliott,Fulham,2,20,10,0.6,0.2,0,0.0,0,2,9,3,0.00,0,1,-1,-4.50,-3.28,0.1,0.7,-0.6,-2.83,-2.14
890,Mohamed Elneny,Arsenal,8,380,48,11.1,4.2,5,62,1,3,24,21,2.25,7,5,+2,+0.47,-0.12,6.0,5.9,+0.1,+0.02,-0.15
891,Aritz Elustondo,Real Sociedad,27,2254,83,65.9,25.0,24,88,22,3,44,3,1.30,28,35,-7,-0.28,-0.74,32.9,34.8,-1.9,-0.08,-0.31
892,Gorka Elustondo,Rayo Vallecano,5,285,57,8.3,3.2,3,84,2,2,16,2,1.40,2,5,-3,-0.95,-0.20,4.4,3.1,+1.2,+0.39,+0.75
893,Nico Elvedi,M'Gladbach,30,2623,87,85.7,29.1,30,87,27,0,0.0,0,1.70,46,37,+9,+0.31,-0.51,41.9,44.6,-2.7,-0.09,-0.64
894,Rodrigo Ely,Alavés,5,430,86,12.6,4.8,5,86,4,0,0.0,6,0.40,4,11,-7,-1.47,-1.34,4.4,7.0,-2.5,-0.53,-0.24
895,Mohamed Elyounoussi,Southampton,16,793,50,23.2,8.8,8,81,3,8,18,8,0.50,8,10,-2,-0.23,+0.39,12.2,9.3,+2.9,+0.33,+0.71
896,Adri Embarba,Rayo Vallecano,36,2282,63,66.7,25.4,27,78,9,9,21,1,0.86,25,41,-16,-0.63,+0.40,31.9,41.8,-9.9,-0.39,-0.28
897,Breel Embolo,Schalke 04,20,1345,67,44.0,14.9,15,82,6,5,23,1,0.85,17,26,-9,-0.60,-0.13,20.1,23.6,-3.4,-0.23,-0.18
898,Emerson,Betis,6,317,53,9.3,3.5,4,74,2,2,12,6,1.17,5,8,-3,-0.85,-0.71,3.6,6.4,-2.8,-0.78,-0.80
899,Youssef En-Nesyri,Leganés,31,2106,68,61.6,23.4,22,87,13,9,21,2,1.06,24,28,-4,-0.17,-0.03,23.6,25.0,-1.4,-0.06,-0.11
900,Bjorn Engels,Reims,33,2970,90,86.8,33.0,33,90,33,0,0.0,0,1.39,33,36,-3,-0.09,-0.09,34.0,38.4,-4.4,-0.13,+0.37
901,Bright Enobakhare,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
902,Sergi Enrich,Eibar,35,2582,74,75.5,28.7,30,82,14,5,22,2,1.20,39,38,+1,+0.03,+0.57,43.3,35.1,+8.2,+0.29,+0.21
903,Javier Eraso,Leganés,13,631,49,18.5,7.0,9,68,1,4,5,6,0.85,3,12,-9,-1.28,-1.38,5.7,9.2,-3.5,-0.50,-0.59
904,Christian Eriksen,Tottenham,35,2774,79,81.1,30.8,30,90,27,5,18,1,1.77,58,37,+21,+0.68,-0.29,45.8,40.5,+5.3,+0.17,-0.17
905,Panzu Ernesto,Hertha BSC,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
906,Patrick Erras,Nürnberg,19,1222,64,39.9,13.6,13,90,12,6,9,11,0.74,9,32,-23,-1.69,-0.76,14.5,22.8,-8.2,-0.61,-0.17
907,Andrea Errico,Frosinone,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
908,Gonzalo Escalante,Eibar,32,1789,56,52.3,19.9,18,83,12,14,22,1,1.25,23,29,-6,-0.30,-0.41,30.6,25.1,+5.5,+0.28,+0.08
910,Florian Escales,Marseille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
911,Sergio Escudero,Sevilla,21,1545,74,45.2,17.2,18,82,11,3,21,2,1.33,19,16,+3,+0.17,-0.40,24.0,17.0,+6.9,+0.40,-0.29
912,Bernardo Espinosa,Girona,31,2727,88,79.7,30.3,31,88,29,0,0.0,4,0.97,31,43,-12,-0.40,+0.12,33.9,43.3,-9.5,-0.31,-0.34
913,Michael Esser,Hannover 96,32,2880,90,94.1,32.0,32,90,32,0,0.0,1,0.66,29,66,-37,-1.16,+0.34,35.0,63.1,-28.2,-0.88,+0.31
914,Alexander Esswein,Hertha BSC,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
915,Alexander Esswein,Stuttgart,17,1251,74,40.9,13.9,15,80,6,2,28,0,0.82,14,28,-14,-1.01,+0.19,14.2,23.2,-9.0,-0.65,-0.09
916,Neil Etheridge,Cardiff City,38,3420,90,100.0,38.0,38,90,38,0,0.0,0,0.89,34,69,-35,-0.92,0.0,42.4,61.5,-19.1,-0.50,0.0
917,Benat Etxebarria,Athletic Club,27,2031,75,59.4,22.6,25,78,10,2,36,3,1.37,28,28,0,0.00,+0.26,27.5,27.8,-0.4,-0.02,+0.11
918,Xabier Etxeita,Huesca,31,2677,86,78.3,29.7,30,87,28,1,68,3,1.03,35,52,-17,-0.57,+0.03,42.3,48.0,-5.7,-0.19,+0.26
919,Lucas Evangelista,Nantes,14,720,51,21.1,8.0,9,75,2,5,10,13,0.86,8,12,-4,-0.50,-0.63,8.2,14.0,-5.8,-0.72,-0.98
920,Jonny Evans,Leicester City,24,1996,83,58.4,22.2,21,90,19,3,37,10,1.46,33,26,+7,+0.32,+0.57,30.5,23.6,+7.0,+0.31,+0.20
921,Ewerton,Nürnberg,18,1341,75,43.8,14.9,15,86,12,3,19,6,0.44,9,21,-12,-0.81,+0.77,14.5,24.1,-9.5,-0.64,-0.24
922,Timothy Eyoma,Tottenham,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
923,Valentin Eysseric,Fiorentina,8,358,45,10.5,4.0,4,72,2,4,18,10,1.75,8,3,+5,+1.26,+1.35,5.5,3.4,+2.1,+0.53,+0.21
924,Valentin Eysseric,Nantes,5,209,42,6.1,2.3,3,63,0,2,10,2,0.80,2,6,-4,-1.72,-1.83,3.6,4.1,-0.6,-0.25,-0.32
925,Jokin Ezkieta,Barcelona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
926,Marco Fabian,Eint Frankfurt,1,62,62,2.0,0.7,1,62,0,0,0.0,1,0.00,0,1,-1,-1.45,-1.84,0.1,1.1,-1.0,-1.43,-1.66
927,Lukasz Fabianski,West Ham,38,3420,90,100.0,38.0,38,90,38,0,0.0,0,1.37,52,55,-3,-0.08,0.0,47.6,61.9,-14.3,-0.38,0.0
928,Fabinho,Liverpool,28,2017,72,59.0,22.4,21,90,19,7,18,6,2.54,56,14,+42,+1.87,+0.27,45.8,17.4,+28.4,+1.27,+0.21
929,Fabio,Nantes,20,1276,64,37.3,14.2,15,81,6,5,13,7,1.35,19,20,-1,-0.07,-0.11,19.5,20.2,-0.7,-0.05,-0.17
930,Cesc Fabregas,Chelsea,6,180,30,5.3,2.0,1,95,1,5,17,9,1.33,2,2,0,0.00,-0.67,3.7,0.8,+2.9,+1.45,+0.91
931,Cesc Fabregas,Monaco,13,966,74,28.2,10.7,12,79,8,1,18,0,1.38,13,16,-3,-0.28,+0.31,13.6,13.4,+0.2,+0.02,+0.13
932,Fabricio,Fulham,2,180,90,5.3,2.0,2,90,2,0,0.0,17,0.00,1,5,-4,-2.00,-0.81,2.3,3.9,-1.6,-0.80,-0.10
933,Nicolo Fagioli,Juventus,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,Ralf Fahrmann,Schalke 04,17,1470,86,48.0,16.3,16,90,16,1,29,9,0.88,18,26,-8,-0.49,+0.08,22.5,22.6,0.0,0.00,+0.25
936,Romain Faivre,Monaco,1,90,90,2.6,1.0,1,90,1,0,0.0,1,0.00,0,2,-2,-2.00,-1.54,0.6,1.1,-0.4,-0.45,-0.39
937,Faycal Fajr,Caen,36,3240,90,94.7,36.0,36,90,36,0,0.0,0,0.81,28,54,-26,-0.72,-1.22,29.7,60.8,-31.1,-0.86,-0.01
938,Radamel Falcao,Monaco,33,2557,77,74.8,28.4,29,84,18,4,29,0,0.88,29,45,-16,-0.56,-0.25,36.2,37.1,-0.9,-0.03,+0.16
939,Diego Falcinelli,Bologna,16,703,44,20.6,7.8,8,73,1,8,15,20,0.75,7,15,-8,-1.02,-1.02,7.9,12.5,-4.6,-0.59,-0.67
940,Simon Falette,Eint Frankfurt,7,600,86,19.6,6.7,7,86,6,0,0.0,19,0.86,8,14,-6,-0.90,-1.56,9.8,11.3,-1.6,-0.24,-0.53
941,Iago Falque,Torino,26,1612,62,47.1,17.9,19,74,6,7,29,4,1.73,31,22,+9,+0.50,+0.20,26.0,23.6,+2.4,+0.13,+0.31
942,Tommaso Farabegoli,Sampdoria,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
943,Paolo Farago,Cagliari,26,1703,66,49.8,18.9,17,88,15,9,22,4,1.19,19,27,-8,-0.42,+0.10,23.1,30.0,-6.9,-0.36,+0.32
944,Ricardo Farcas,SPAL,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
945,Mohamed Fares,SPAL,35,2949,84,86.2,32.8,32,90,31,3,26,0,1.11,34,45,-11,-0.34,-0.14,37.7,42.3,-4.5,-0.14,+0.40
946,Diego Farias,Empoli,16,1193,75,34.9,13.3,16,75,5,0,0.0,0,1.31,23,20,+3,+0.23,+1.12,20.8,21.9,-1.1,-0.09,+0.32
947,Diego Farias,Cagliari,16,700,44,20.5,7.8,7,68,1,9,25,1,0.94,6,11,-5,-0.64,-0.21,8.9,15.9,-7.0,-0.90,-0.47
948,Andrea Favilli,Genoa,6,170,28,5.0,1.9,0,0.0,0,6,28,9,0.17,2,3,-1,-0.53,-0.06,3.9,1.8,+2.1,+1.11,+1.34
949,Federico Fazio,Roma,34,2806,83,82.0,31.2,31,89,30,3,14,2,1.71,50,38,+12,+0.38,-0.49,51.4,42.8,+8.6,+0.28,-0.26
950,Zouhair Feddal,Betis,21,1702,81,49.8,18.9,19,84,16,2,49,9,1.19,20,23,-3,-0.16,+0.10,25.4,24.3,+1.1,+0.06,+0.24
951,Nabil Fekir,Lyon,29,1988,69,58.1,22.1,24,80,16,5,15,0,1.76,39,24,+15,+0.68,+0.18,43.4,26.0,+17.4,+0.79,0.00
952,Yassin Fekir,Lyon,1,12,12,0.4,0.1,0,0.0,0,1,12,3,3.00,0,0,0,0.00,-0.61,0.2,0.0,+0.2,+1.64,+0.86
953,Felipe,Hannover 96,17,1095,64,35.8,12.2,14,76,9,3,11,1,0.53,9,22,-13,-1.07,+0.17,11.5,24.6,-13.0,-1.07,-0.27
954,Luiz Felipe,Lazio,17,1289,76,37.7,14.3,15,79,10,2,55,13,1.59,20,16,+4,+0.28,+0.03,22.7,19.4,+3.3,+0.23,-0.20
955,Ohis Felix Uduokhai,Wolfsburg,11,244,22,8.0,2.7,2,95,2,9,6,20,2.64,6,3,+3,+1.11,+0.82,2.9,4.3,-1.4,-0.51,-0.53
956,Marouane Fellaini,Manchester Utd,14,752,54,22.0,8.4,6,91,6,8,26,3,1.36,14,14,0,0.00,-0.37,11.6,12.0,-0.5,-0.05,-0.44
957,Kiko Femenia,Watford,29,2049,71,59.9,22.8,22,87,19,7,19,2,1.14,30,40,-10,-0.44,-0.64,31.4,38.3,-6.9,-0.30,-0.03
958,Erick Ferigra,Torino,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
959,Edimilson Fernandes,Fiorentina,29,1970,68,57.6,21.9,23,77,13,6,34,3,1.00,23,26,-3,-0.14,-0.45,31.9,23.7,+8.2,+0.37,+0.07
960,Gelson Fernandes,Eint Frankfurt,28,2225,79,72.7,24.7,28,79,17,0,0.0,1,1.43,36,33,+3,+0.12,-0.85,38.4,38.6,-0.2,-0.01,-0.73
962,Aitor Fernandez,Levante,16,1440,90,42.1,16.0,16,90,16,0,0.0,21,1.06,25,24,+1,+0.06,+0.43,21.8,28.2,-6.4,-0.40,+0.32
963,Andres Fernandez,Villarreal,6,540,90,15.8,6.0,6,90,6,0,0.0,32,1.83,9,7,+2,+0.33,+0.49,5.9,8.7,-2.7,-0.45,-0.50
964,Borja Fernandez,Valladolid,19,841,44,24.6,9.3,10,74,5,9,11,12,1.30,4,17,-13,-1.39,-1.18,7.0,12.6,-5.5,-0.59,-0.18
965,Federico Fernandez,Newcastle Utd,19,1484,78,43.4,16.5,17,85,15,2,21,10,1.11,18,24,-6,-0.36,-0.36,16.8,26.5,-9.7,-0.59,-0.37
966,Joaquin Fernandez,Valladolid,13,839,65,24.5,9.3,9,88,8,4,12,12,0.92,5,16,-11,-1.18,-0.90,10.5,18.1,-7.5,-0.81,-0.46
967,Valery Fernandez,Girona,17,888,52,26.0,9.9,10,79,5,7,14,4,0.76,8,18,-10,-1.01,-0.80,12.1,13.4,-1.4,-0.14,+0.14
968,Fernandinho,Manchester City,29,2377,82,69.5,26.4,27,86,21,2,34,0,2.66,70,15,+55,+2.08,+0.62,61.2,18.4,+42.8,+1.62,+0.17
969,Juan Ferney Otero,Amiens,33,2175,66,63.6,24.2,24,83,12,9,21,1,1.00,18,33,-15,-0.62,-0.19,21.7,32.2,-10.4,-0.43,-0.14
970,Alex Ferrari,Sampdoria,6,540,90,15.8,6.0,6,90,6,0,0.0,32,0.83,8,9,-1,-0.17,-0.48,9.2,8.7,+0.5,+0.08,+0.24
971,Gabriele Ferrarini,Fiorentina,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
972,David Ferreiro,Huesca,35,2280,65,66.7,25.3,23,87,17,12,24,1,0.86,28,41,-13,-0.51,+0.20,39.0,37.3,+1.8,+0.07,+0.95
973,Facundo Ferreyra,Espanyol,9,211,23,6.2,2.3,1,98,1,8,14,3,1.33,5,2,+3,+1.28,+1.42,3.6,2.3,+1.3,+0.54,+0.71
974,Jordan Ferri,Nîmes,24,1874,78,54.8,20.8,21,85,15,3,28,0,1.63,37,31,+6,+0.29,+0.70,30.5,29.5,+1.0,+0.05,+0.49
975,Jordan Ferri,Lyon,4,116,29,3.4,1.3,1,54,0,3,21,7,2.50,1,1,0,0.00,-0.63,1.7,2.3,-0.6,-0.49,-1.32
976,Oliver Fink,Düsseldorf,18,1055,59,34.5,11.7,13,78,5,5,9,2,1.67,20,19,+1,+0.09,+0.85,17.4,17.5,-0.1,-0.01,+0.67
977,Alfred Finnbogason,Augsburg,18,1335,74,43.6,14.8,17,75,5,1,63,0,1.06,22,24,-2,-0.13,+0.80,23.9,21.2,+2.7,+0.18,+1.14
978,Roberto Firmino,Liverpool,34,2607,77,76.2,29.0,31,82,15,3,21,0,2.50,65,15,+50,+1.73,-0.16,55.6,20.2,+35.4,+1.22,+0.17
979,Junior Firpo,Betis,24,1937,81,56.6,21.5,22,87,20,2,17,1,1.46,22,30,-8,-0.37,-0.37,27.1,28.1,-1.0,-0.05,+0.03
980,Mathieu Flamini,Getafe,10,453,45,13.2,5.0,4,82,2,6,21,9,1.60,6,8,-2,-0.40,-0.85,4.2,6.4,-2.2,-0.44,-0.58
981,Mark Flekken,Freiburg,1,90,90,2.9,1.0,1,90,1,0,0.0,27,3.00,5,1,+4,+4.00,+4.58,0.9,1.1,-0.2,-0.23,+0.38
982,Sergio Floccari,SPAL,20,976,49,28.5,10.8,11,79,2,9,12,14,1.05,15,16,-1,-0.09,+0.31,12.3,9.9,+2.4,+0.22,+0.58
983,Alessandro Florenzi,Roma,29,2180,75,63.7,24.2,24,84,16,5,32,3,1.83,40,28,+12,+0.50,+0.06,41.7,31.9,+9.7,+0.40,+0.22
984,Phil Foden,Manchester City,13,335,26,9.8,3.7,3,80,1,10,10,16,2.77,9,0,+9,+2.42,+0.58,9.6,2.0,+7.6,+2.03,+0.51
985,Guessouma Fofana,Amiens,3,186,62,5.4,2.1,2,86,1,1,14,0,1.00,1,5,-4,-1.94,-1.46,1.7,2.0,-0.3,-0.17,+0.23
986,Guessouma Fofana,Guingamp,10,479,48,14.0,5.3,4,81,2,6,26,11,1.00,3,14,-11,-2.07,-1.18,5.9,8.6,-2.7,-0.51,-0.20
988,Seko Fofana,Udinese,31,2639,85,77.2,29.3,31,85,24,0,0.0,0,0.97,28,43,-15,-0.51,-0.63,32.8,44.6,-11.8,-0.40,+0.23
989,Wesley Fofana,Saint-Étienne,2,161,81,4.7,1.8,1,90,1,1,71,2,2.00,4,1,+3,+1.68,+1.26,3.6,3.3,+0.3,+0.15,-0.02
990,Youssouf Fofana,Strasbourg,17,912,54,26.7,10.1,10,83,7,7,11,10,1.35,19,14,+5,+0.49,+0.31,12.7,18.0,-5.4,-0.53,-0.36
991,Thomas Foket,Reims,32,2880,90,84.2,32.0,32,90,32,0,0.0,0,1.44,32,32,0,0.00,+0.50,33.6,35.0,-1.3,-0.04,+0.89
992,Thomas Fontaine,Reims,7,420,60,12.3,4.7,4,90,4,3,20,18,1.86,3,6,-3,-0.64,-0.64,3.8,5.7,-1.9,-0.41,-0.27
993,Jose Fonte,Lille,36,3110,86,90.9,34.6,36,86,34,0,0.0,0,2.00,60,28,+32,+0.93,+0.06,55.4,38.4,+17.0,+0.49,+0.39
994,Rui Fonte,Lille,18,627,35,18.3,7.0,5,74,0,13,20,6,1.72,12,7,+5,+0.72,-0.25,10.8,7.2,+3.5,+0.51,+0.06
995,Philip Fontein,Schalke 04,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
996,Pablo Fornals,Villarreal,35,2479,71,72.5,27.5,28,84,19,7,19,1,1.20,33,38,-5,-0.18,-0.37,38.0,39.0,-0.9,-0.03,-0.02
997,Emil Forsberg,RB Leipzig,20,1249,62,40.8,13.9,14,81,3,6,20,2,2.10,35,16,+19,+1.37,+0.62,31.9,16.5,+15.4,+1.11,+0.62
998,Fraser Forster,Southampton,1,90,90,2.6,1.0,1,90,1,0,0.0,4,0.00,0,3,-3,-3.00,-2.54,0.5,1.9,-1.4,-1.41,-1.23
999,Steven Fortes,Toulouse,3,136,45,4.0,1.5,1,90,1,2,23,4,2.33,1,1,0,0.00,+0.60,1.9,2.1,-0.2,-0.13,+0.16
1000,Alessandro Fortunato D'Andrea,Napoli,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1001,Iver Fossum,Hannover 96,9,455,51,14.9,5.1,5,82,3,4,11,14,0.78,5,15,-10,-1.98,-0.94,4.7,10.1,-5.4,-1.07,-0.20
1002,Ben Foster,Watford,38,3420,90,100.0,38.0,38,90,38,0,0.0,0,1.32,52,59,-7,-0.18,0.0,48.2,59.2,-11.0,-0.29,0.0
1003,Lyle Foster,Monaco,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1004,Timothy Fosu-Mensah,Fulham,12,793,66,23.2,8.8,10,73,6,2,31,4,0.67,10,18,-8,-0.91,+0.43,9.5,17.8,-8.2,-0.93,-0.30
1005,Dimitri Foulquier,Getafe,25,1799,72,52.6,20.0,23,77,11,2,14,4,1.84,22,19,+3,+0.15,-0.41,20.4,21.7,-1.3,-0.07,-0.28
1006,Juan Foyth,Tottenham,12,888,74,26.0,9.9,10,89,9,2,1,11,1.75,22,11,+11,+1.11,+0.51,15.9,14.4,+1.5,+0.16,-0.07
1007,Raphael Framberger,Augsburg,7,548,78,17.9,6.1,6,90,6,1,7,11,0.14,7,13,-6,-0.99,-0.48,9.1,9.1,0.0,+0.01,+0.57
1008,Simon Francis,Bournemouth,17,1229,72,35.9,13.7,13,87,12,4,26,1,1.47,19,24,-5,-0.37,0.00,17.7,20.4,-2.7,-0.20,-0.15
1009,Dominik Franke,Wolfsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,Mike Frantz,Freiburg,31,2216,71,72.4,24.6,29,75,8,2,19,0,1.00,36,49,-13,-0.53,-0.31,26.6,47.3,-20.7,-0.84,-0.89
1011,Ryan Fraser,Bournemouth,38,3166,83,92.6,35.2,35,87,25,3,39,0,1.18,52,64,-12,-0.34,+0.37,51.2,51.3,-0.1,0.00,+1.34
