,Player,Squad,Playing Time - MP,Playing Time - Min,Playing Time - Mn/MP,Playing Time - Min%,Playing Time - 90s,Starts - Starts,Starts - Mn/Start,Starts - Compl,Subs - Subs,Subs - Mn/Sub,Subs - unSub,Team Success - PPM,Team Success - onG,Team Success - onGA,Team Success - +/-,Team Success - +/-90,Team Success - On-Off,Team Success (xG) - onxG,Team Success (xG) - onxGA,Team Success (xG) - xG+/-,Team Success (xG) - xG+/-90,Team Success (xG) - On-Off
1433,Boubakar Kouyate,Montpellier,2,111,56,11.2,1.2,1,90,1,1,21,1,1.50,2,7,-5,-4.05,-2.52,1.3,4.3,-2.9,-2.40,-1.52
1434,Mateo Kovacic,Manchester City,11,879,80,88.8,9.8,10,81,7,1,70,0,2.09,19,13,+6,+0.61,-1.82,18.9,13.0,+5.9,+0.61,-1.86
1435,Matej Kovar,Leverkusen,1,90,90,10.0,1.0,1,90,1,0,0.0,9,0.00,2,3,-1,-1.00,-1.67,2.2,1.1,+1.1,+1.06,+0.16
1436,Mateusz Kowalski,Parma,1,56,56,5.2,0.6,1,56,0,0,0.0,2,0.00,1,0,+1,+1.61,+1.87,1.5,0.9,+0.7,+1.06,+1.25
1437,Caleb Kporha,Crystal Palace,1,3,3,0.3,0.0,0,0.0,0,1,3,4,0.00,0,0,0,0.00,+0.64,0.0,0.0,0.0,+0.80,+1.02
1438,Emil Krafth,Newcastle Utd,3,241,80,24.3,2.7,2,90,2,1,61,7,2.33,4,2,+2,+0.75,+0.75,3.7,5.0,-1.4,-0.51,-0.88
1439,Alex Kral,Espanyol,12,1024,85,94.8,11.4,11,90,11,1,34,0,0.83,11,21,-10,-0.88,+0.73,10.0,20.1,-10.1,-0.89,-0.69
1440,Andrej Kramaric,Hoffenheim,9,786,87,87.3,8.7,9,87,5,0,0.0,0,1.00,9,14,-5,-0.57,+0.22,10.7,15.1,-4.4,-0.51,+1.74
1441,Frans Kratzig,Stuttgart,1,56,56,6.2,0.6,1,56,0,0,0.0,3,0.00,1,2,-1,-1.61,-1.71,0.1,1.6,-1.4,-2.33,-2.75
1442,Ladislav Krejci,Girona,6,460,77,39.3,5.1,5,90,5,1,10,6,0.83,3,6,-3,-0.59,-0.84,4.4,6.8,-2.4,-0.48,-1.11
1443,Rasmus Kristensen,Eint Frankfurt,8,667,83,74.1,7.4,8,83,7,0,0.0,0,1.75,16,11,+5,+0.67,-1.26,15.3,13.5,+1.8,+0.24,+0.24
1444,Thomas Kristensen,Udinese,3,188,63,17.4,2.1,2,90,2,1,8,1,2.00,3,5,-2,-0.96,-0.86,3.7,3.8,-0.1,-0.03,+0.61
1445,Nikola Krstovic,Lecce,12,1047,87,96.9,11.6,12,87,8,0,0.0,0,0.75,5,21,-16,-1.38,-1.38,11.2,17.7,-6.5,-0.56,-3.25
1446,Lukas Kubler,Freiburg,10,793,79,88.1,8.8,10,79,4,0,0.0,0,1.70,12,9,+3,+0.34,+1.18,13.3,7.7,+5.6,+0.64,+0.15
1447,Takefusa Kubo,Real Sociedad,13,869,67,74.3,9.7,9,81,4,4,35,0,1.38,8,6,+2,+0.21,+0.51,12.3,9.4,+2.9,+0.30,+0.24
1448,Mahmut Kucuksahin,Augsburg,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1449,Mohammed Kudus,West Ham,8,663,83,67.0,7.4,8,83,4,0,0.0,0,1.00,10,15,-5,-0.68,-0.40,10.5,12.6,-2.1,-0.28,+0.08
1450,Dejan Kulusevski,Tottenham,11,859,78,86.8,9.5,10,85,8,1,12,0,1.45,20,12,+8,+0.84,-0.54,19.7,12.0,+7.7,+0.81,+0.38
1451,Sael Kumbedi,Lyon,3,177,59,17.9,2.0,2,86,0,1,5,4,2.33,4,3,+1,+0.51,+0.29,2.6,1.8,+0.8,+0.43,+0.03
1452,Marash Kumbulla,Espanyol,11,895,81,82.9,9.9,11,81,8,0,0.0,0,0.91,9,21,-12,-1.21,-1.69,8.7,19.0,-10.3,-1.04,-1.07
1453,Daler Kuzyaev,Le Havre,9,365,41,36.9,4.1,3,84,2,6,19,1,0.67,3,13,-10,-2.47,-1.75,2.6,9.6,-6.9,-1.71,-1.63
1454,Khvicha Kvaratskhelia,Napoli,12,851,71,78.8,9.5,11,76,3,1,19,0,2.17,17,5,+12,+1.27,+2.06,13.9,7.9,+6.0,+0.63,+0.45
1456,Moritz-Broni Kwarteng,Bochum,4,109,27,12.1,1.2,0,0.0,0,4,27,3,0.25,1,3,-2,-1.65,+0.40,2.7,2.7,0.0,0.00,+1.45
1457,Giorgos Kyriakopoulos,Monza,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,0.67,10,15,-5,-0.42,0.0,8.1,14.3,-6.2,-0.52,0.0
1458,Cesar de la Hoz,Valladolid,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,Remy Labeau Lascary,Lens,10,394,39,39.8,4.4,3,73,1,7,25,0,1.60,7,6,+1,+0.23,-0.07,8.8,6.2,+2.5,+0.57,+0.45
1460,Gaetan Laborde,Nice,5,176,35,17.8,2.0,1,78,0,4,25,0,1.60,4,1,+3,+1.53,+0.76,1.5,2.3,-0.7,-0.37,-1.14
1461,Nediljko Labrovic,Augsburg,10,900,90,100.0,10.0,10,90,10,0,0.0,0,1.20,13,20,-7,-0.70,0.0,11.6,13.0,-1.4,-0.14,0.0
1462,Alexandre Lacazette,Lyon,10,697,70,70.4,7.7,8,82,3,2,23,0,1.80,12,7,+5,+0.65,+1.26,13.0,10.9,+2.1,+0.28,-0.42
1463,Younes Lachaab,Lille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1464,Maxence Lacroix,Crystal Palace,8,720,90,72.7,8.0,8,90,8,0,0.0,0,0.75,6,10,-4,-0.50,+0.50,10.7,10.8,-0.1,-0.01,+0.74
1465,Alban Lafont,Nantes,11,990,90,100.0,11.0,11,90,11,0,0.0,0,0.91,14,17,-3,-0.27,0.0,12.2,15.9,-3.7,-0.34,0.0
1466,Gael Lafont,Marseille,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1467,Konrad Laimer,Bayern Munich,8,248,31,27.6,2.8,2,73,1,6,17,2,2.50,12,2,+10,+3.63,+1.42,7.6,2.0,+5.6,+2.04,+0.58
1468,Stefan Lainer,Gladbach,5,200,40,22.2,2.2,2,90,2,3,7,5,1.40,4,4,0,0.00,-0.13,4.5,4.8,-0.3,-0.14,-0.27
1469,Kenny Lala,Brest,9,796,88,80.4,8.8,8,90,8,1,76,2,1.11,10,16,-6,-0.68,-1.14,10.9,15.2,-4.3,-0.48,+0.93
1470,Adam Lallana,Southampton,7,279,40,28.2,3.1,4,55,0,3,19,2,0.57,2,4,-2,-0.65,+0.87,3.3,5.1,-1.8,-0.60,+0.51
1471,Mathis Lambourde,Hellas Verona,3,33,11,3.1,0.4,0,0.0,0,3,11,5,0.00,2,1,+1,+2.73,+3.67,0.5,1.0,-0.6,-1.51,-0.89
1472,Mohamed Lamine Bayo,Lille,8,210,26,21.2,2.3,3,55,0,5,9,3,1.50,5,4,+1,+0.43,-0.26,5.4,4.1,+1.3,+0.55,+0.29
1473,Tariq Lamptey,Brighton,1,11,11,1.1,0.1,0,0.0,0,1,11,6,1.00,1,2,-1,-8.18,-8.64,0.1,0.5,-0.4,-3.55,-3.41
1474,Will Lankshear,Tottenham,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1475,Gianluca Lapadula,Cagliari,8,182,23,16.9,2.0,0,0.0,0,8,23,2,0.75,3,1,+2,+0.99,+2.19,3.3,2.2,+1.1,+0.56,+1.28
1476,Cyle Larin,Mallorca,11,643,58,55.0,7.1,9,66,1,2,24,2,1.36,4,4,0,0.00,0.00,8.9,5.4,+3.5,+0.48,+0.58
1477,Gautier Larsonneur,Saint-Étienne,11,990,90,100.0,11.0,11,90,11,0,0.0,0,0.91,10,25,-15,-1.36,0.0,12.7,21.7,-9.0,-0.82,0.0
1478,Hugo Larsson,Eint Frankfurt,10,748,75,83.1,8.3,9,81,3,1,18,0,2.00,17,12,+5,+0.60,-2.36,15.0,14.2,+0.8,+0.10,-0.48
1479,Julen Lartitegi,Alavés,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,Marco de las Sias,Rayo Vallecano,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1482,Juanmi Latasa,Valladolid,9,440,49,37.6,4.9,4,79,3,5,25,1,0.56,2,12,-10,-2.05,-1.43,3.9,10.0,-6.1,-1.24,-0.70
1483,Toni Lato,Mallorca,5,263,53,22.5,2.9,3,76,1,2,17,6,1.20,4,2,+2,+0.68,+0.88,3.1,2.4,+0.7,+0.25,+0.03
1484,Romeo Lavia,Chelsea,6,337,56,34.0,3.7,5,65,0,1,12,1,1.33,3,6,-3,-0.80,-2.32,5.0,7.0,-2.0,-0.53,-1.43
1485,Valentino Lazaro,Torino,12,939,78,86.9,10.4,11,83,5,1,27,0,1.17,12,13,-1,-0.10,+1.18,11.1,14.9,-3.8,-0.37,+0.55
1486,Darko Lazovic,Hellas Verona,12,855,71,79.2,9.5,11,74,3,1,45,0,1.00,14,17,-3,-0.32,+2.48,9.8,14.0,-4.2,-0.44,+0.96
1487,Manuel Lazzari,Lazio,9,581,65,53.8,6.5,8,72,2,1,4,1,2.11,12,9,+3,+0.46,-0.98,10.1,5.9,+4.3,+0.66,-0.42
1488,Julien Le Cardinal,Brest,6,523,87,52.8,5.8,6,87,5,0,0.0,3,1.00,6,11,-5,-0.86,-0.86,6.3,12.4,-6.2,-1.06,-0.85
1489,Jeremy Le Douaron,Brest,2,102,51,10.3,1.1,1,90,1,1,12,0,0.00,1,5,-4,-3.53,-3.43,1.4,2.5,-1.1,-0.95,-0.32
1490,Enzo Le Fee,Roma,5,257,51,23.8,2.9,3,72,1,2,21,3,0.80,4,2,+2,+0.70,+1.25,4.5,2.2,+2.3,+0.79,+1.13
1491,Robin Le Normand,Atlético Madrid,7,630,90,53.8,7.0,7,90,7,0,0.0,1,2.14,11,3,+8,+1.14,+0.48,11.3,4.8,+6.5,+0.93,+0.49
1492,Nicola Leali,Genoa,5,450,90,41.7,5.0,5,90,5,0,0.0,7,1.00,4,7,-3,-0.60,+0.83,3.9,5.7,-1.8,-0.36,+0.61
1493,Rafael Leao,Milan,10,650,65,65.7,7.2,7,82,3,3,26,1,1.50,16,8,+8,+1.11,+1.64,16.3,7.7,+8.6,+1.19,+1.10
1494,Benjamin Lecomte,Montpellier,8,720,90,72.7,8.0,8,90,8,0,0.0,3,0.50,5,23,-18,-2.25,-1.58,8.2,15.6,-7.4,-0.93,+0.42
1495,Pierre Lees-Melou,Brest,5,329,66,33.2,3.7,3,84,2,2,38,0,1.40,3,4,-1,-0.27,+0.27,3.9,4.4,-0.5,-0.15,+0.78
1496,Jordan Lefort,Angers,11,990,90,100.0,11.0,11,90,11,0,0.0,0,0.91,13,20,-7,-0.64,0.0,11.9,19.2,-7.3,-0.67,0.0
1497,Diogo Leite,Union Berlin,10,900,90,100.0,10.0,10,90,10,0,0.0,0,1.60,9,8,+1,+0.10,0.0,9.4,11.8,-2.5,-0.25,0.0
1498,Maxim Leitsch,Mainz 05,8,549,69,61.0,6.1,6,79,4,2,37,0,1.25,7,6,+1,+0.16,+0.16,5.9,9.6,-3.7,-0.60,-0.78
1499,Florian Lejeune,Rayo Vallecano,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,1.33,13,13,0,0.00,0.0,14.1,14.3,-0.2,-0.02,0.0
1500,Inigo Lekue,Athletic Club,6,318,53,27.2,3.5,3,90,3,3,16,7,1.33,3,4,-1,-0.28,-1.02,3.7,4.9,-1.2,-0.32,-1.05
1501,Nunzio Lella,Venezia,1,5,5,0.5,0.1,0,0.0,0,1,5,1,0.00,0,0,0,0.00,+0.84,0.1,0.7,-0.6,-8.97,-8.52
1502,Thomas Lemar,Atlético Madrid,1,7,7,0.6,0.1,0,0.0,0,1,7,3,0.00,0,0,0,0.00,-0.93,0.0,0.0,0.0,+0.30,-0.41
1503,Felix Lemarechal,Strasbourg,6,132,22,13.3,1.5,1,45,0,5,17,4,1.17,3,3,0,0.00,+0.21,2.8,3.7,-0.9,-0.60,-0.28
1504,Mario Lemina,Wolves,11,882,80,89.1,9.8,10,85,8,1,28,0,0.55,14,25,-11,-1.12,-1.12,9.9,18.3,-8.5,-0.86,-1.03
1505,Clement Lenglet,Atlético Madrid,4,305,76,26.1,3.4,4,76,2,0,0.0,6,2.50,4,2,+2,+0.59,-0.45,5.0,1.5,+3.4,+1.01,+0.41
1506,Bernd Leno,Fulham,11,990,90,100.0,11.0,11,90,11,0,0.0,0,1.64,16,13,+3,+0.27,0.0,17.0,12.7,+4.3,+0.39,0.0
1508,Christopher Lenz,Hoffenheim,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,Donovan Leon,Auxerre,11,990,90,100.0,11.0,11,90,11,0,0.0,0,1.45,20,19,+1,+0.09,0.0,17.5,20.3,-2.8,-0.25,0.0
1510,Giovanni Leoni,Parma,1,64,64,5.9,0.7,1,64,0,0,0.0,9,3.00,1,1,0,0.00,+0.18,0.3,0.4,-0.1,-0.12,0.00
1511,Esteban Lepaul,Angers,7,151,22,15.3,1.7,1,90,1,6,10,4,1.14,4,4,0,0.00,+0.75,1.8,5.0,-3.2,-1.90,-1.46
1512,Johann Lepenant,Nantes,8,540,68,54.5,6.0,6,88,3,2,8,0,1.25,10,6,+4,+0.67,+2.07,6.9,5.8,+1.1,+0.19,+1.15
1513,Jefferson Lerma,Crystal Palace,7,415,59,41.9,4.6,5,71,3,2,31,1,0.57,1,5,-4,-0.87,-0.40,4.8,6.0,-1.2,-0.26,-0.07
1514,Louis Leroux,Nantes,2,18,9,1.8,0.2,0,0.0,0,2,9,7,1.50,1,0,+1,+5.00,+5.37,0.6,0.5,+0.1,+0.47,+0.83
1515,Jiri Letacek,Getafe,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,Robert Lewandowski,Barcelona,13,1070,82,91.5,11.9,13,82,8,0,0.0,0,2.54,35,8,+27,+2.27,+1.37,28.1,12.5,+15.6,+1.31,+0.87
1517,Jamie Leweling,Stuttgart,9,658,73,73.1,7.3,9,73,2,0,0.0,0,1.44,14,13,+1,+0.14,+0.51,12.3,10.7,+1.6,+0.22,-0.13
1518,Rico Lewis,Manchester City,10,772,77,78.0,8.6,9,84,6,1,18,1,2.20,20,9,+11,+1.28,+2.11,17.6,10.4,+7.2,+0.84,+0.13
1519,Keane Lewis-Potter,Brentford,11,765,70,77.3,8.5,9,81,5,2,17,0,1.45,17,17,0,0.00,0.00,13.9,16.0,-2.1,-0.25,-0.66
1520,Myles Lewis-Skelly,Arsenal,2,16,8,1.6,0.2,0,0.0,0,2,8,7,1.00,0,2,-2,-11.25,-11.99,0.2,0.6,-0.4,-2.17,-2.68
1521,Mattia Liberali,Milan,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,Yann Lienard,Monaco,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,Philipp Lienhart,Freiburg,10,830,83,92.2,9.2,10,83,8,0,0.0,0,1.70,11,11,0,0.00,-2.57,12.8,8.7,+4.1,+0.45,-2.22
1524,Matthijs de Ligt,Manchester Utd,11,761,69,76.9,8.5,8,87,6,3,22,0,1.36,10,11,-1,-0.12,-0.51,12.5,14.3,-1.8,-0.21,-1.15
1525,Pedro Lima,Wolves,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,Victor Lindelof,Manchester Utd,4,62,16,6.3,0.7,0,0.0,0,4,16,2,1.25,0,1,-1,-1.45,-1.55,0.7,1.4,-0.6,-0.95,-1.08
1527,Jesper Lindstrom,Everton,7,349,50,35.3,3.9,4,71,1,3,22,3,0.86,2,4,-2,-0.52,+0.19,4.8,3.5,+1.3,+0.33,+1.08
1528,Karol Linetty,Torino,11,764,69,70.7,8.5,9,81,5,2,19,1,1.27,10,12,-2,-0.24,+0.05,8.4,14.3,-5.9,-0.69,-0.86
1529,Samuel Lino,Atlético Madrid,10,576,58,49.2,6.4,8,62,1,2,40,3,1.90,11,5,+6,+0.94,+0.03,11.8,5.9,+5.9,+0.93,+0.43
1530,Pol Lirola,Marseille,7,342,49,34.5,3.8,4,68,0,3,23,4,2.14,15,7,+8,+2.11,+1.97,9.3,8.8,+0.5,+0.14,+0.43
1531,Dailon Livramento,Hellas Verona,8,357,45,33.1,4.0,4,71,0,4,18,3,1.13,6,14,-8,-2.02,-1.77,4.3,7.1,-2.8,-0.70,-0.09
1532,Valentino Livramento,Newcastle Utd,11,710,65,71.7,7.9,8,83,6,3,17,0,1.64,8,8,0,0.00,-0.64,9.8,10.5,-0.7,-0.09,-0.87
1534,Javier Llabres,Mallorca,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1535,Diego Llorente,Betis,13,1134,87,96.9,12.6,13,87,12,0,0.0,0,1.54,13,11,+2,+0.16,+0.16,19.4,15.7,+3.6,+0.29,+0.87
1536,Marcos Llorente,Atlético Madrid,8,629,79,53.8,7.0,7,83,5,1,45,0,2.00,11,4,+7,+1.00,+0.17,10.2,5.9,+4.3,+0.61,-0.22
1537,Gautier Lloris,Le Havre,11,990,90,100.0,11.0,11,90,11,0,0.0,0,0.82,8,23,-15,-1.36,0.0,12.0,19.5,-7.5,-0.68,0.0
1538,Giovani Lo Celso,Betis,7,493,70,42.1,5.5,5,86,3,2,33,0,1.57,8,5,+3,+0.55,+0.68,10.7,5.1,+5.6,+1.02,+1.32
1539,Stanislav Lobotka,Napoli,8,638,80,59.1,7.1,7,87,3,1,31,0,2.13,13,5,+8,+1.13,+0.72,10.7,7.0,+3.7,+0.52,-0.04
1540,Manuel Locatelli,Juventus,11,863,78,79.9,9.6,11,78,6,0,0.0,1,1.91,16,6,+10,+1.04,-0.62,13.4,6.8,+6.6,+0.69,-0.43
1541,Ruben Loftus-Cheek,Milan,10,544,54,54.9,6.0,5,89,4,5,20,0,1.80,11,9,+2,+0.33,-0.48,11.9,6.9,+5.0,+0.83,+0.04
1542,Enzo Loiodice,Las Palmas,6,234,39,20.0,2.6,2,79,1,4,19,5,0.50,3,8,-5,-1.92,-1.83,2.8,5.0,-2.3,-0.88,-0.06
1543,Niklas Lomb,Leverkusen,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1544,Sean Longstaff,Newcastle Utd,10,514,51,51.9,5.7,6,75,3,4,16,1,1.80,6,4,+2,+0.35,+0.35,5.0,8.0,-3.0,-0.53,-1.41
1545,Ademola Lookman,Atalanta,9,593,66,54.9,6.6,8,70,3,1,36,1,2.44,18,6,+12,+1.82,+1.08,12.6,4.5,+8.2,+1.24,+0.82
1546,Noah Loosli,Bochum,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,Anthony Lopes,Lyon,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,Alberto Lopez,Sevilla,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,Alberto Lopez,Sevilla,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,David Lopez,Girona,12,1027,86,87.8,11.4,11,90,11,1,37,1,1.50,15,15,0,0.00,+0.63,15.1,12.9,+2.2,+0.19,0.00
1551,Diego Lopez,Valencia,11,773,70,78.1,8.6,9,79,3,2,32,0,0.64,7,12,-5,-0.58,+1.08,5.4,13.0,-7.6,-0.88,+0.08
1552,Fer Lopez,Celta Vigo,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,Fermin Lopez,Barcelona,7,232,33,19.8,2.6,2,57,0,5,24,0,2.57,7,3,+4,+1.55,-0.75,5.1,3.4,+1.7,+0.65,-0.72
1554,Javi Lopez,Real Sociedad,10,642,64,54.9,7.1,7,82,4,3,24,1,1.70,8,7,+1,+0.14,+0.14,9.0,9.1,-0.1,-0.02,-0.56
1555,Pau Lopez,Girona,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,Roberto Lopez,Leganés,9,358,40,30.6,4.0,3,86,2,6,17,4,0.89,2,7,-5,-1.26,-1.48,2.9,6.1,-3.2,-0.81,-0.12
1557,Unai Lopez,Rayo Vallecano,11,620,56,57.4,6.9,8,66,1,3,30,0,1.45,8,4,+4,+0.58,+1.36,7.7,8.3,-0.7,-0.10,-0.19
1558,Joseph Lopy,Angers,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,Iker Losada,Betis,8,244,31,20.9,2.7,2,73,0,6,17,5,1.88,3,4,-1,-0.37,-0.66,4.3,4.7,-0.3,-0.12,-0.49
1561,Anthony Losilla,Bochum,9,677,75,75.2,7.5,8,75,4,1,75,1,0.22,7,24,-17,-2.26,-1.05,9.1,16.4,-7.3,-0.97,+1.21
1562,Marcel Lotka,Dortmund,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,Jordan Lotomba,Nice,2,35,18,3.5,0.4,0,0.0,0,2,18,0,0.50,0,1,-1,-2.57,-3.61,0.3,0.2,0.0,+0.08,-0.50
1564,Tom Louchet,Nice,6,141,24,14.2,1.6,1,78,0,5,13,2,1.50,5,2,+3,+1.91,+1.17,4.3,1.6,+2.7,+1.72,+1.35
1565,Marius Louer,Angers,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1566,Sandi Lovric,Udinese,11,651,59,60.3,7.2,9,66,1,2,27,0,1.18,8,14,-6,-0.83,-1.46,4.8,10.8,-5.9,-0.82,-0.73
1567,Pol Lozano,Espanyol,8,559,70,51.8,6.2,7,76,2,1,25,3,0.50,5,12,-7,-1.13,-0.44,3.9,10.4,-6.5,-1.02,-0.36
1568,Lorenzo Lucca,Udinese,12,746,62,69.1,8.3,9,74,2,3,26,0,1.33,10,7,+3,+0.36,+1.98,6.6,10.3,-3.7,-0.44,+0.30
1569,Lorenzo Lucchesi,Venezia,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1570,Jhon Lucumi,Bologna,8,574,72,58.0,6.4,6,82,4,2,42,1,1.88,11,7,+4,+0.63,+1.06,6.8,7.9,-1.1,-0.17,-0.52
1571,Yannik Luhrs,Dortmund,1,32,32,3.6,0.4,0,0.0,0,1,32,3,0.00,0,0,0,0.00,0.00,0.1,0.6,-0.5,-1.51,-1.84
1572,Jose Luis Gaya,Valencia,2,99,50,10.0,1.1,1,74,0,1,25,0,0.50,2,1,+1,+0.91,+1.92,0.9,1.2,-0.3,-0.31,+0.65
1573,Jose Luis Palomino,Cagliari,7,285,41,26.4,3.2,2,82,1,5,24,5,1.14,6,6,0,0.00,+1.13,5.2,6.7,-1.5,-0.48,+0.03
1574,Douglas Luiz,Juventus,7,272,39,25.2,3.0,2,78,1,5,23,1,2.14,3,1,+2,+0.66,-0.67,4.7,1.8,+2.9,+0.95,+0.23
1575,Romelu Lukaku,Napoli,10,715,72,66.2,7.9,9,76,0,1,29,0,2.30,14,4,+10,+1.26,+1.26,10.9,6.3,+4.6,+0.58,+0.12
1576,Castello Lukeba,RB Leipzig,7,612,87,68.0,6.8,7,87,5,0,0.0,1,2.71,14,3,+11,+1.62,+1.93,11.1,7.9,+3.2,+0.47,+1.00
1577,Dodi Lukebakio,Sevilla,13,1019,78,87.1,11.3,12,83,7,1,24,0,1.15,11,16,-5,-0.44,+0.15,12.1,15.8,-3.7,-0.33,-0.58
1578,Sasa Lukic,Fulham,7,547,78,55.3,6.1,7,78,2,0,0.0,0,1.57,9,6,+3,+0.49,+0.49,9.1,5.5,+3.7,+0.60,+0.48
1579,Milos Lukovic,Strasbourg,2,12,6,1.2,0.1,0,0.0,0,2,6,0,0.00,0,1,-1,-7.50,-7.41,0.1,0.5,-0.5,-3.43,-3.11
1580,Joe Lumley,Southampton,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1581,Daniel Luna,Mallorca,2,20,10,1.7,0.2,0,0.0,0,2,10,10,0.00,0,0,0,0.00,0.00,0.3,0.5,-0.2,-0.91,-1.16
1582,Andriy Lunin,Real Madrid,3,270,90,25.0,3.0,3,90,3,0,0.0,9,2.00,6,4,+2,+0.67,-0.67,5.0,3.7,+1.3,+0.42,-0.57
1583,Massimo Luongo,Ipswich Town,5,143,29,14.4,1.6,2,68,0,3,3,3,1.00,1,4,-3,-1.89,-1.14,0.7,5.0,-4.3,-2.68,-1.64
1584,Sebastiano Luperto,Cagliari,12,1080,90,100.0,12.0,12,90,12,0,0.0,0,0.83,12,22,-10,-0.83,0.0,15.1,21.1,-6.0,-0.50,0.0
1586,Zito Luvumbo,Cagliari,12,737,61,68.2,8.2,9,74,3,3,24,0,0.83,8,16,-8,-0.98,-0.45,10.1,14.5,-4.4,-0.54,-0.11
1587,Charalambos Lykogiannis,Bologna,5,402,80,40.6,4.5,5,80,2,0,0.0,4,1.20,4,4,0,0.00,-0.31,5.1,5.7,-0.7,-0.15,-0.34
1588,Senne Lynen,Werder Bremen,9,793,88,88.1,8.8,9,88,6,0,0.0,0,1.67,17,20,-3,-0.34,+0.50,12.4,13.1,-0.7,-0.08,-0.46
1589,Othmane Maamma,Montpellier,3,59,20,6.0,0.7,0,0.0,0,3,20,1,1.33,1,0,+1,+1.53,+3.56,0.2,0.8,-0.6,-0.94,+0.11
1590,Ian Maatsen,Aston Villa,9,161,18,16.3,1.8,0,0.0,0,9,18,2,1.67,6,3,+3,+1.68,+2.00,3.7,2.6,+1.2,+0.66,+0.47
