,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,90s,Performance - GA,Performance - GA90,Performance - SoTA,Performance - Saves,Performance - Save%,Performance - W,Performance - D,Performance - L,Performance - CS,Performance - CS%,Penalty Kicks - PKatt,Penalty Kicks - PKA,Penalty Kicks - PKsv,Penalty Kicks - PKm,Penalty Kicks - Save%
139,Federico Marchetti,it ITA,GK,Lazio,Serie A,31.0,1983.0,30.0,30.0,2610.0,29.0,29.0,1.0,117.0,88.0,75.2,17.0,6.0,5.0,11.0,36.7,,,,,
140,Diego Mariño,es ESP,GK,Levante,La Liga,24.0,1990.0,32.0,32.0,2880.0,32.0,55.0,1.72,150.0,95.0,63.3,8.0,9.0,15.0,5.0,15.6,,,,,
141,Emiliano Martínez,ar ARG,GK,Arsenal,Premier League,21.0,1992.0,4.0,3.0,302.0,3.4,4.0,1.19,8.0,4.0,50.0,2.0,0.0,1.0,2.0,66.7,,,,,
142,Jordi Masip,es ESP,GK,Barcelona,La Liga,25.0,1989.0,1.0,1.0,90.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,
143,Alex McCarthy,eng ENG,GK,QPR,Premier League,24.0,1989.0,3.0,2.0,237.0,2.6,8.0,3.04,17.0,9.0,52.9,1.0,0.0,2.0,1.0,50.0,,,,,
144,Allan McGregor,sct SCO,GK,Hull City,Premier League,32.0,1982.0,26.0,26.0,2340.0,26.0,39.0,1.5,102.0,63.0,61.8,5.0,7.0,13.0,5.0,19.2,,,,,
145,Anthony Mfa Mezui,ga GAB,GK,Metz,Ligue 1,23.0,1991.0,16.0,16.0,1440.0,16.0,25.0,1.56,67.0,42.0,62.7,5.0,3.0,8.0,4.0,25.0,,,,,
146,Simon Mignolet,be BEL,GK,Liverpool,Premier League,26.0,1988.0,36.0,35.0,3225.0,35.8,43.0,1.2,130.0,87.0,66.9,17.0,7.0,12.0,14.0,40.0,,,,,
147,Antonio Mirante,it ITA,GK,Parma,Serie A,31.0,1983.0,33.0,33.0,2921.0,32.5,60.0,1.85,174.0,114.0,65.5,6.0,7.0,19.0,8.0,24.2,,,,,
148,Boaz Myhill,wls WAL,GK,West Brom,Premier League,31.0,1982.0,11.0,10.0,935.0,10.4,17.0,1.64,74.0,57.0,77.0,4.0,3.0,4.0,5.0,50.0,,,,,
149,Keylor Navas,cr CRC,GK,Real Madrid,La Liga,27.0,1986.0,6.0,6.0,540.0,6.0,3.0,0.5,14.0,11.0,78.6,6.0,0.0,0.0,3.0,50.0,,,,,
150,Neto,br BRA,GK,Fiorentina,Serie A,25.0,1989.0,29.0,29.0,2610.0,29.0,35.0,1.21,117.0,82.0,70.1,13.0,7.0,9.0,10.0,34.5,,,,,
151,Manuel Neuer,de GER,GK,Bayern Munich,Bundesliga,28.0,1986.0,32.0,31.0,2867.0,31.9,18.0,0.57,94.0,76.0,80.9,24.0,4.0,4.0,20.0,64.5,,,,,
152,David Oberhauser,fr FRA,GK,Metz,Ligue 1,23.0,1990.0,3.0,1.0,185.0,2.1,3.0,1.46,6.0,3.0,50.0,0.0,0.0,2.0,0.0,0.0,,,,,
153,Jan Oblak,si SVN,GK,Atlético Madrid,La Liga,21.0,1993.0,11.0,11.0,990.0,11.0,6.0,0.55,24.0,18.0,75.0,6.0,4.0,1.0,7.0,63.6,,,,,
154,Oier Olazábal,es ESP,GK,Granada,La Liga,24.0,1989.0,14.0,14.0,1260.0,14.0,27.0,1.93,63.0,36.0,57.1,3.0,4.0,7.0,4.0,28.6,,,,,
156,David Ospina,co COL,GK,Arsenal,Premier League,25.0,1988.0,18.0,18.0,1620.0,18.0,11.0,0.61,57.0,46.0,80.7,13.0,3.0,2.0,8.0,44.4,,,,,
157,Juan Pablo Carrizo,ar ARG,GK,Inter,Serie A,30.0,1984.0,1.0,1.0,90.0,1.0,1.0,1.0,6.0,5.0,83.3,1.0,0.0,0.0,0.0,0.0,,,,,
158,Daniele Padelli,it ITA,GK,Torino,Serie A,28.0,1985.0,25.0,25.0,2250.0,25.0,31.0,1.24,94.0,63.0,67.0,10.0,8.0,7.0,6.0,24.0,,,,,
159,Costel Pantilimon,ro ROU,GK,Sunderland,Premier League,27.0,1987.0,28.0,28.0,2520.0,28.0,33.0,1.18,139.0,106.0,76.3,6.0,12.0,10.0,11.0,39.3,,,,,
160,Mattia Perin,it ITA,GK,Genoa,Serie A,21.0,1992.0,32.0,32.0,2780.0,30.9,38.0,1.23,158.0,120.0,75.9,14.0,10.0,7.0,7.0,21.9,,,,,
161,Laurent Pionnier,fr FRA,GK,Montpellier,Ligue 1,32.0,1982.0,3.0,3.0,270.0,3.0,6.0,2.0,19.0,13.0,68.4,0.0,2.0,1.0,0.0,0.0,,,,,
162,Johny Placide,ht HAI,GK,Reims,Ligue 1,26.0,1988.0,22.0,21.0,1890.0,21.0,31.0,1.48,89.0,58.0,65.2,7.0,5.0,7.0,4.0,19.0,,,,,
163,Alberto Pomini,it ITA,GK,Sassuolo,Serie A,33.0,1981.0,4.0,3.0,294.0,3.3,4.0,1.22,15.0,11.0,73.3,1.0,2.0,1.0,0.0,0.0,,,,,
164,Simon Pouplin,fr FRA,GK,Nice,Ligue 1,29.0,1985.0,8.0,8.0,690.0,7.7,11.0,1.43,36.0,25.0,69.4,3.0,2.0,3.0,2.0,25.0,,,,,
165,Rafael,br BRA,GK,Hellas Verona,Serie A,32.0,1982.0,20.0,20.0,1727.0,19.2,35.0,1.82,103.0,68.0,66.0,6.0,7.0,7.0,4.0,20.0,,,,,
166,Pepe Reina,es ESP,GK,Bayern Munich,Bundesliga,31.0,1982.0,3.0,3.0,193.0,2.1,0.0,0.0,5.0,5.0,100.0,1.0,0.0,1.0,2.0,66.7,,,,,
167,Sergio Rico,es ESP,GK,Sevilla,La Liga,20.0,1993.0,21.0,19.0,1812.0,20.1,24.0,1.19,85.0,61.0,71.8,12.0,3.0,3.0,7.0,36.8,,,,,
168,Rémy Riou,fr FRA,GK,Nantes,Ligue 1,26.0,1987.0,32.0,32.0,2880.0,32.0,35.0,1.09,123.0,88.0,71.5,8.0,11.0,13.0,9.0,28.1,,,,,
169,Rudy Riou,fr FRA,GK,Lens,Ligue 1,34.0,1980.0,32.0,32.0,2812.0,31.2,50.0,1.6,146.0,96.0,65.8,5.0,8.0,19.0,8.0,25.0,,,,,
170,Roberto,es ESP,GK,Granada,La Liga,35.0,1979.0,23.0,23.0,2070.0,23.0,36.0,1.57,95.0,59.0,62.1,3.0,10.0,10.0,7.0,30.4,,,,,
171,Joel Robles,es ESP,GK,Everton,Premier League,24.0,1990.0,7.0,6.0,585.0,6.5,6.0,0.92,21.0,15.0,71.4,1.0,3.0,3.0,3.0,50.0,,,,,
172,Sergio Romero,ar ARG,GK,Sampdoria,Serie A,27.0,1987.0,10.0,9.0,880.0,9.8,12.0,1.23,43.0,31.0,72.1,2.0,6.0,1.0,1.0,11.1,,,,,
173,Rubén,es ESP,GK,Almería,La Liga,30.0,1984.0,23.0,23.0,2070.0,23.0,38.0,1.65,117.0,79.0,67.5,4.0,5.0,14.0,4.0,17.4,,,,,
174,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,Ligue 1,27.0,1986.0,38.0,38.0,3420.0,38.0,30.0,0.79,125.0,95.0,76.0,19.0,12.0,7.0,18.0,47.4,,,,,
175,Gerónimo Rulli,ar ARG,GK,Real Sociedad,La Liga,22.0,1992.0,22.0,22.0,1980.0,22.0,27.0,1.23,92.0,65.0,70.7,8.0,8.0,6.0,6.0,27.3,,,,,
176,Mikel Saizar,es ESP,GK,Córdoba,La Liga,31.0,1983.0,6.0,6.0,540.0,6.0,12.0,2.0,37.0,25.0,67.6,0.0,0.0,6.0,0.0,0.0,,,,,
177,Mamadou Samassa,ml MLI,GK,Guingamp,Ligue 1,24.0,1990.0,9.0,8.0,733.0,8.1,13.0,1.6,32.0,19.0,59.4,3.0,0.0,6.0,2.0,25.0,,,,,
178,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,27.0,1986.0,24.0,24.0,2160.0,24.0,37.0,1.54,112.0,75.0,67.0,8.0,5.0,11.0,6.0,25.0,,,,,
179,Mark Schwarzer,au AUS,GK,Leicester City,Premier League,41.0,1972.0,6.0,6.0,540.0,6.0,10.0,1.67,31.0,21.0,67.7,0.0,2.0,4.0,1.0,16.7,,,,,
180,Simone Scuffet,it ITA,GK,Udinese,Serie A,18.0,1996.0,1.0,0.0,90.0,1.7,5.0,5.0,7.0,2.0,28.6,0.0,0.0,1.0,0.0,,,,,,
182,Luigi Sepe,it ITA,GK,Empoli,Serie A,23.0,1991.0,31.0,31.0,2790.0,31.0,35.0,1.13,127.0,92.0,72.4,18.0,8.0,5.0,10.0,32.3,,,,,
183,Salvatore Sirigu,it ITA,GK,Paris S-G,Ligue 1,27.0,1987.0,34.0,34.0,3002.0,33.4,28.0,0.84,100.0,72.0,72.0,20.0,11.0,2.0,12.0,35.3,,,,,
184,Łukasz Skorupski,pl POL,GK,Roma,Serie A,23.0,1991.0,3.0,3.0,270.0,3.0,5.0,1.67,9.0,4.0,44.4,1.0,0.0,2.0,1.0,33.3,,,,,
185,Yann Sommer,ch SUI,GK,M'Gladbach,Bundesliga,25.0,1988.0,34.0,34.0,3060.0,34.0,26.0,0.76,157.0,131.0,83.4,19.0,9.0,6.0,15.0,44.1,,,,,
186,Stefano Sorrentino,it ITA,GK,Palermo,Serie A,35.0,1979.0,35.0,35.0,3150.0,35.0,51.0,1.46,154.0,103.0,66.9,12.0,12.0,11.0,6.0,17.1,,,,,
187,Julián Speroni,ar ARG,GK,Crystal Palace,Premier League,35.0,1979.0,36.0,36.0,3204.0,35.6,49.0,1.38,138.0,89.0,64.5,12.0,8.0,16.0,6.0,16.7,,,,,
188,Marco Sportiello,it ITA,GK,Atalanta,Serie A,22.0,1992.0,37.0,37.0,3330.0,37.0,55.0,1.49,152.0,97.0,63.8,7.0,10.0,20.0,8.0,21.6,,,,,
189,Jed Steer,eng ENG,GK,Aston Villa,Premier League,21.0,1992.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,0.0,0.0,1.0,0.0,0.0,,,,,
190,Maarten Stekelenburg,nl NED,GK,Monaco,Ligue 1,31.0,1982.0,1.0,1.0,90.0,1.0,1.0,1.0,3.0,2.0,66.7,1.0,0.0,0.0,0.0,0.0,,,,,
191,Marco Storari,it ITA,GK,Juventus,Serie A,37.0,1977.0,5.0,5.0,450.0,5.0,4.0,0.8,20.0,16.0,80.0,3.0,1.0,1.0,1.0,20.0,,,,,
192,Richard Strebinger,at AUT,GK,Werder Bremen,Bundesliga,21.0,1993.0,2.0,1.0,122.0,1.4,6.0,4.43,15.0,9.0,60.0,0.0,1.0,1.0,0.0,0.0,,,,,
193,Danijel Subašić,hr CRO,GK,Monaco,Ligue 1,29.0,1984.0,37.0,37.0,3330.0,37.0,25.0,0.68,106.0,81.0,76.4,19.0,11.0,7.0,20.0,54.1,,,,,
194,Wojciech Szczęsny,pl POL,GK,Arsenal,Premier League,24.0,1990.0,17.0,17.0,1498.0,16.6,21.0,1.26,63.0,42.0,66.7,7.0,6.0,4.0,3.0,17.6,,,,,
195,Ciprian Tătărușanu,ro ROU,GK,Fiorentina,Serie A,28.0,1986.0,9.0,9.0,810.0,9.0,11.0,1.22,45.0,34.0,75.6,5.0,3.0,1.0,1.0,11.1,,,,,
196,Toño,es ESP,GK,Rayo Vallecano,La Liga,34.0,1979.0,21.0,20.0,1724.0,19.2,30.0,1.57,89.0,59.0,66.3,8.0,2.0,9.0,8.0,40.0,,,,,
197,Kevin Trapp,de GER,GK,Eint Frankfurt,Bundesliga,24.0,1990.0,22.0,22.0,1979.0,22.0,35.0,1.59,122.0,87.0,71.3,6.0,7.0,8.0,4.0,18.2,,,,,
198,Gerhard Tremmel,de GER,GK,Swansea City,Premier League,35.0,1978.0,2.0,1.0,112.0,1.2,3.0,2.41,7.0,4.0,57.1,0.0,0.0,1.0,0.0,0.0,,,,,
199,Przemysław Tytoń,pl POL,GK,Elche,La Liga,27.0,1987.0,32.0,32.0,2856.0,31.7,47.0,1.48,139.0,92.0,66.2,10.0,7.0,14.0,10.0,31.3,,,,,
200,Samir Ujkani,xk KVX,GK,Palermo,Serie A,26.0,1988.0,3.0,3.0,270.0,3.0,4.0,1.33,13.0,9.0,69.2,0.0,1.0,2.0,1.0,33.3,,,,,
201,Sven Ulreich,de GER,GK,Stuttgart,Bundesliga,25.0,1988.0,28.0,28.0,2520.0,28.0,44.0,1.57,131.0,87.0,66.4,7.0,8.0,13.0,5.0,17.9,,,,,
202,Víctor Valdés,es ESP,GK,Manchester Utd,Premier League,32.0,1982.0,2.0,1.0,107.0,1.2,1.0,0.84,7.0,6.0,85.7,0.0,1.0,0.0,0.0,0.0,,,,,
203,Rémy Vercoutre,fr FRA,GK,Caen,Ligue 1,34.0,1980.0,38.0,38.0,3420.0,38.0,55.0,1.45,177.0,122.0,68.9,12.0,10.0,16.0,7.0,18.4,,,,,
204,Emiliano Viviano,it ITA,GK,Sampdoria,Serie A,28.0,1985.0,29.0,29.0,2540.0,28.2,30.0,1.06,127.0,97.0,76.4,11.0,11.0,7.0,11.0,37.9,,,,,
205,Michel Vorm,nl NED,GK,Tottenham,Premier League,30.0,1983.0,4.0,3.0,357.0,4.0,5.0,1.26,17.0,12.0,70.6,2.0,1.0,1.0,1.0,33.3,,,,,
206,Roman Weidenfeller,de GER,GK,Dortmund,Bundesliga,33.0,1980.0,25.0,25.0,2250.0,25.0,32.0,1.28,84.0,52.0,61.9,10.0,5.0,10.0,7.0,28.0,,,,,
208,Timon Wellenreuther,de GER,GK,Schalke 04,Bundesliga,18.0,1995.0,8.0,7.0,675.0,7.5,10.0,1.33,43.0,33.0,76.7,2.0,3.0,3.0,1.0,14.3,,,,,
209,Felix Wiedwald,de GER,GK,Eint Frankfurt,Bundesliga,24.0,1990.0,10.0,9.0,811.0,9.0,19.0,2.11,36.0,17.0,47.2,5.0,1.0,4.0,2.0,22.2,,,,,
210,Raphael Wolf,de GER,GK,Werder Bremen,Bundesliga,26.0,1988.0,27.0,27.0,2398.0,26.6,51.0,1.91,121.0,70.0,57.9,9.0,7.0,10.0,5.0,18.5,,,,,
211,Yoel,es ESP,GK,Valencia,La Liga,25.0,1988.0,2.0,1.0,109.0,1.2,3.0,2.48,6.0,3.0,50.0,0.0,1.0,1.0,0.0,0.0,,,,,
212,Ron-Robert Zieler,de GER,GK,Hannover 96,Bundesliga,25.0,1989.0,34.0,34.0,3060.0,34.0,56.0,1.65,169.0,113.0,66.9,9.0,10.0,15.0,7.0,20.6,,,,,
213,Eñaut Zubikarai,es ESP,GK,Real Sociedad,La Liga,30.0,1984.0,16.0,16.0,1440.0,16.0,24.0,1.5,78.0,54.0,69.2,3.0,5.0,8.0,2.0,12.5,,,,,
