,Player,Squad,90s,Standard - Gls,Standard - Sh,Standard - SoT,Standard - SoT%,Standard - Sh/90,Standard - SoT/90,Standard - G/Sh,Standard - G/SoT,Standard - Dist,Standard - FK,Standard - PK,Standard - PKatt,Expected - xG,Expected - npxG,Expected - npxG/Sh,Expected - G-xG,Expected - np:G-xG
491,Tomas Cvancara,M'Gladbach,5.6,4,19,8,42.1,3.40,1.43,0.16,0.38,15.4,1,1,2,4.6,3.0,0.16,-0.6,0.0
492,Danilo D'Ambrosio,Monza,5.1,0,1,1,100.0,0.20,0.20,0.00,0.00,32.2,0,0,0,0.0,0.0,0.02,0.0,0.0
494,Finn Dahmen,Augsburg,11.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
495,Mahmoud Dahoud,Brighton,4.5,0,4,1,25.0,0.88,0.22,0.00,0.00,27.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1
496,Ameen Al-Dakhil,Burnley,9.5,0,5,1,20.0,0.53,0.11,0.00,0.00,17.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2
497,Thijs Dallinga,Toulouse,8.7,4,22,12,54.5,2.53,1.38,0.18,0.33,12.6,0,0,1,4.7,3.9,0.18,-0.7,+0.1
498,Diogo Dalot,Manchester Utd,10.3,1,9,2,22.2,0.88,0.19,0.11,0.50,21.0,0,0,0,0.4,0.4,0.04,+0.6,+0.6
499,Mikkel Damsgaard,Brentford,0.6,0,1,1,100.0,1.67,1.67,0.00,0.00,16.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
500,Flavius Daniliuc,Salernitana,3.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
501,Danilo,Nott'ham Forest,3.7,0,3,1,33.3,0.80,0.27,0.00,0.00,26.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
502,Danilo,Juventus,8.0,1,7,1,14.3,0.87,0.12,0.14,1.00,15.6,0,0,0,0.6,0.6,0.09,+0.4,+0.4
503,Arnaut Danjuma,Everton,4.1,1,16,6,37.5,3.86,1.45,0.06,0.17,16.6,1,0,0,1.8,1.8,0.12,-0.8,-0.8
504,Kevin Danso,Lens,12.0,0,6,2,33.3,0.50,0.17,0.00,0.00,13.6,0,0,0,0.6,0.6,0.10,-0.6,-0.6
505,Dante,Nice,12.0,0,4,1,25.0,0.33,0.08,0.00,0.00,15.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2
506,Mohammed Daramy,Reims,7.0,2,8,5,62.5,1.14,0.71,0.25,0.40,13.5,0,0,0,1.6,1.6,0.20,+0.4,+0.4
507,Sergi Darder,Mallorca,7.5,0,4,0,0.0,0.53,0.00,0.00,0.0,23.3,0,0,0,0.1,0.1,0.03,-0.1,-0.1
508,Achraf Dari,Brest,1.3,0,1,1,100.0,0.74,0.74,0.00,0.00,14.4,0,0,0,0.0,0.0,0.05,0.0,0.0
509,Matteo Darmian,Inter,9.2,0,3,0,0.0,0.33,0.00,0.00,0.0,18.7,0,0,0,0.3,0.3,0.10,-0.3,-0.3
510,Lukas Daschner,Bochum,2.4,1,8,2,25.0,3.35,0.84,0.13,0.50,13.3,0,0,0,1.6,1.6,0.21,-0.6,-0.6
511,Josh Dasilva,Brentford,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
512,David Datro Fofana,Union Berlin,6.2,0,23,9,39.1,3.68,1.44,0.00,0.00,16.4,4,0,0,2.1,2.1,0.09,-2.1,-2.1
513,Jonathan David,Lille,10.1,2,23,12,52.2,2.28,1.19,0.09,0.17,13.8,0,0,0,3.6,3.6,0.16,-1.6,-1.6
514,Alphonso Davies,Bayern Munich,9.6,0,5,1,20.0,0.52,0.10,0.00,0.00,20.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
515,Ben Davies,Tottenham,2.0,0,4,0,0.0,1.98,0.00,0.00,0.0,15.3,0,0,0,0.6,0.6,0.15,-0.6,-0.6
516,Tom Davies,Sheffield Utd,0.7,0,2,0,0.0,3.00,0.00,0.00,0.0,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1
517,Pawel Dawidowicz,Hellas Verona,8.8,0,2,1,50.0,0.23,0.11,0.00,0.00,7.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1
518,Craig Dawson,Wolves,11.8,0,8,3,37.5,0.68,0.25,0.00,0.00,12.0,0,0,0,0.7,0.7,0.09,-0.7,-0.7
520,Kevin De Bruyne,Manchester City,0.2,0,1,0,0.0,4.09,0.00,0.00,0.0,32.2,0,0,0,0.0,0.0,0.02,0.0,0.0
521,Charles De Ketelaere,Atalanta,6.3,1,14,4,28.6,2.21,0.63,0.07,0.25,12.5,0,0,0,1.7,1.7,0.12,-0.7,-0.7
522,Rodrigo De Paul,Atlético Madrid,6.1,0,12,4,33.3,1.96,0.65,0.00,0.00,19.0,0,0,0,0.9,0.9,0.07,-0.9,-0.9
523,Lorenzo De Silvestri,Bologna,4.9,1,2,1,50.0,0.41,0.21,0.50,1.00,19.6,0,0,0,0.1,0.1,0.03,+0.9,+0.9
524,Thibault De Smet,Reims,7.6,0,1,0,0.0,0.13,0.00,0.00,0.0,21.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1
525,Koni De Winter,Genoa,6.0,0,3,0,0.0,0.50,0.00,0.00,0.0,9.3,0,0,0,0.3,0.3,0.09,-0.3,-0.3
526,Gregoire Defrel,Sassuolo,2.6,0,4,1,25.0,1.52,0.38,0.00,0.00,16.2,0,0,0,0.4,0.4,0.10,-0.4,-0.4
527,Alessandro Deiola,Cagliari,4.0,0,10,2,20.0,2.52,0.50,0.00,0.00,20.5,1,0,0,1.0,1.0,0.10,-1.0,-1.0
528,Romain Del Castillo,Brest,10.6,3,12,3,25.0,1.14,0.28,0.08,0.33,22.7,0,2,2,2.2,0.7,0.06,+0.8,+0.3
529,Thomas Delaine,Strasbourg,9.6,0,5,0,0.0,0.52,0.00,0.00,0.0,15.1,0,0,0,0.9,0.9,0.18,-0.9,-0.9
530,Sacha Delaye,Montpellier,0.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
531,Hannes Delcroix,Burnley,2.7,0,4,2,50.0,1.49,0.75,0.00,0.00,11.2,0,0,0,0.4,0.4,0.09,-0.4,-0.4
532,Olivier Deman,Werder Bremen,6.4,1,7,2,28.6,1.10,0.31,0.14,0.50,14.7,0,0,0,0.4,0.4,0.06,+0.6,+0.6
533,Karamoko Dembele,Brest,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
534,Ousmane Dembele,Paris S-G,7.9,0,20,5,25.0,2.55,0.64,0.00,0.00,16.2,0,0,0,2.3,2.3,0.12,-2.3,-2.3
535,Jessy Deminguet,Strasbourg,5.7,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
536,Ermedin Demirovic,Augsburg,10.7,6,27,13,48.1,2.51,1.21,0.22,0.46,12.5,0,0,0,4.9,4.9,0.18,+1.1,+1.1
537,Sepp van den Berg,Mainz 05,9.5,0,1,0,0.0,0.10,0.00,0.00,0.0,7.1,0,0,0,0.2,0.2,0.15,-0.2,-0.2
538,Leander Dendoncker,Aston Villa,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
539,Remy Descamps,Nantes,5.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
540,Mikkel Desler,Toulouse,9.7,0,5,0,0.0,0.52,0.00,0.00,0.0,21.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3
541,Arthur Desmas,Le Havre,12.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
542,Mattia Destro,Empoli,1.5,0,4,0,0.0,2.65,0.00,0.00,0.0,18.6,0,0,0,0.5,0.5,0.12,-0.5,-0.5
543,Federico Di Francesco,Lecce,0.2,1,2,1,50.0,12.00,6.00,0.50,1.00,31.9,0,0,0,0.1,0.1,0.04,+0.9,+0.9
544,Michele Di Gregorio,Monza,11.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
546,Giovanni Di Lorenzo,Napoli,12.0,1,11,2,18.2,0.92,0.17,0.09,0.50,11.7,0,0,0,1.1,1.1,0.10,-0.1,-0.1
547,Alessandro Di Pardo,Cagliari,1.9,0,2,0,0.0,1.05,0.00,0.00,0.0,22.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
548,Boulaye Dia,Salernitana,7.5,4,16,7,43.8,2.13,0.93,0.19,0.43,15.6,0,1,1,2.7,1.9,0.12,+1.3,+1.1
549,Moussa Diaby,Aston Villa,10.5,3,25,11,44.0,2.38,1.05,0.12,0.27,17.0,0,0,0,2.7,2.7,0.11,+0.3,+0.3
550,Mouctar Diakhaby,Valencia,7.3,1,6,3,50.0,0.83,0.41,0.17,0.33,13.9,0,0,0,0.7,0.7,0.12,+0.3,+0.3
551,Mamadou Diakhon,Reims,0.6,0,1,1,100.0,1.61,1.61,0.00,0.00,20.3,0,0,0,0.0,0.0,0.01,0.0,0.0
552,Bafode Diakite,Lille,7.9,3,8,4,50.0,1.01,0.50,0.38,0.75,8.8,0,0,0,1.0,1.0,0.12,+2.0,+2.0
553,Ibrahim Diakite,Reims,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
554,Oumar Diakite,Reims,5.1,1,8,3,37.5,1.56,0.58,0.13,0.33,19.2,0,0,1,1.3,0.6,0.07,-0.3,+0.4
555,Assane Diao,Betis,5.7,2,8,2,25.0,1.41,0.35,0.25,1.00,14.4,0,0,0,1.0,1.0,0.12,+1.0,+1.0
556,Mouhamadou Diarra,Strasbourg,6.5,1,6,1,16.7,0.93,0.15,0.17,1.00,16.9,0,0,0,0.6,0.6,0.10,+0.4,+0.4
557,Moussa Diarra,Toulouse,6.8,0,1,0,0.0,0.15,0.00,0.00,0.0,7.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1
558,Ruben Dias,Manchester City,9.2,0,6,3,50.0,0.65,0.33,0.00,0.00,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4
559,Krepin Diatta,Monaco,5.4,0,5,0,0.0,0.93,0.00,0.00,0.0,26.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1
560,Mory Diaw,Clermont Foot,11.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
561,Mahamadou Diawara,Lyon,1.9,0,3,0,0.0,1.54,0.00,0.00,0.0,12.5,0,0,0,0.6,0.6,0.19,-0.6,-0.6
562,Brahim Diaz,Real Madrid,2.1,1,3,3,100.0,1.46,1.46,0.33,0.33,18.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7
563,Luis Diaz,Liverpool,7.1,3,21,5,23.8,2.95,0.70,0.14,0.60,13.7,0,0,0,2.8,2.8,0.13,+0.2,+0.2
564,Victor Diaz,Granada,1.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
565,Famara Diedhiou,Granada,0.6,0,3,2,66.7,5.19,3.46,0.00,0.00,13.7,0,0,0,0.5,0.5,0.15,-0.5,-0.5
566,Bamba Dieng,Lorient,1.4,0,2,0,0.0,1.41,0.00,0.00,0.0,31.1,0,0,0,0.1,0.1,0.04,-0.1,-0.1
567,Eric Dier,Tottenham,1.6,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
568,Guillaume Dietsch,Metz,0.8,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
569,Lucas Digne,Aston Villa,11.9,0,6,1,16.7,0.50,0.08,0.00,0.00,20.3,1,0,0,0.2,0.2,0.03,-0.2,-0.2
570,Federico Dimarco,Inter,8.4,2,19,8,42.1,2.26,0.95,0.11,0.25,22.8,2,0,0,0.8,0.8,0.04,+1.2,+1.2
572,Stole Dimitrievski,Rayo Vallecano,13.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
573,Junior Dina Ebimbe,Eint Frankfurt,6.6,1,14,4,28.6,2.11,0.60,0.07,0.25,16.2,0,0,0,1.4,1.4,0.10,-0.4,-0.4
574,Eren Dinkci,Heidenheim,10.1,5,18,8,44.4,1.79,0.79,0.28,0.63,21.8,0,0,0,1.1,1.1,0.06,+3.9,+3.9
575,Sinaly Diomande,Lyon,9.0,0,5,1,20.0,0.56,0.11,0.00,0.00,11.5,0,0,0,0.9,0.9,0.19,-0.9,-0.9
576,Edan Diop,Monaco,0.5,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
577,Issa Diop,Fulham,7.8,0,3,1,33.3,0.39,0.13,0.00,0.00,16.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2
578,Sofiane Diop,Nice,4.8,0,12,5,41.7,2.52,1.05,0.00,0.00,21.5,2,0,0,0.9,0.9,0.08,-0.9,-0.9
579,Andy Diouf,Lens,7.7,0,14,3,21.4,1.83,0.39,0.00,0.00,24.1,1,0,0,0.6,0.6,0.04,-0.6,-0.6
580,Yehvann Diouf,Reims,12.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
581,Axel Disasi,Chelsea,10.7,1,8,2,25.0,0.75,0.19,0.13,0.50,13.0,0,0,0,0.8,0.8,0.10,+0.2,+0.2
582,Djene,Getafe,9.0,0,4,0,0.0,0.44,0.00,0.00,0.0,28.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1
583,Berat Djimsiti,Atalanta,10.8,0,3,0,0.0,0.28,0.00,0.00,0.0,10.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2
584,Marko Dmitrovic,Sevilla,4.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
585,Ben Doak,Liverpool,0.2,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
586,Ritsu Doan,Freiburg,7.3,1,10,7,70.0,1.37,0.96,0.10,0.14,12.7,0,0,0,1.4,1.4,0.14,-0.4,-0.4
587,Lewis Dobbin,Everton,1.3,0,1,1,100.0,0.76,0.76,0.00,0.00,8.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1
588,Dodo,Fiorentina,3.0,0,1,1,100.0,0.34,0.34,0.00,0.00,16.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1
589,Danilho Doekhi,Union Berlin,8.0,1,3,1,33.3,0.37,0.12,0.33,1.00,9.4,0,0,0,0.2,0.2,0.08,+0.8,+0.8
590,Matt Doherty,Wolves,2.8,0,2,0,0.0,0.71,0.00,0.00,0.0,12.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2
591,Josh Doig,Hellas Verona,6.0,0,5,1,20.0,0.84,0.17,0.00,0.00,19.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2
592,Jeremy Doku,Manchester City,6.1,2,16,6,37.5,2.60,0.98,0.13,0.33,17.3,0,0,0,0.6,0.6,0.04,+1.4,+1.4
593,Jeremy Doku,Rennes,1.2,1,6,4,66.7,4.86,3.24,0.17,0.25,13.6,0,0,0,0.6,0.6,0.10,+0.4,+0.4
594,Carlos Dominguez,Celta Vigo,3.0,0,1,0,0.0,0.34,0.00,0.00,0.0,17.6,0,0,0,0.0,0.0,0.01,0.0,0.0
595,Mario Dominguez,Valencia,0.3,0,3,1,33.3,10.80,3.60,0.00,0.00,17.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
596,Nicolas Dominguez,Nott'ham Forest,5.9,1,10,4,40.0,1.68,0.67,0.10,0.25,15.4,0,0,0,0.6,0.6,0.06,+0.4,+0.4
598,Nicolas Dominguez,Bologna,1.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
599,Giulio Donati,Monza,0.1,0,1,1,100.0,15.00,15.00,0.00,0.00,27.3,0,0,0,0.0,0.0,0.02,0.0,0.0
600,Gianluigi Donnarumma,Paris S-G,12.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
601,Patrick Dorgu,Lecce,5.6,0,1,0,0.0,0.18,0.00,0.00,0.0,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0
602,Niklas Dorsch,Augsburg,6.8,0,5,0,0.0,0.74,0.00,0.00,0.0,23.0,1,0,0,0.3,0.3,0.05,-0.3,-0.3
603,Gabriel Dos Santos,Arsenal,8.3,0,6,0,0.0,0.72,0.00,0.00,0.0,10.2,0,0,0,0.4,0.4,0.06,-0.4,-0.4
604,Alberto Dossena,Cagliari,11.1,1,7,2,28.6,0.63,0.18,0.14,0.50,10.7,0,0,0,0.5,0.5,0.08,+0.5,+0.5
605,Carlos Dotor,Celta Vigo,3.6,0,2,0,0.0,0.56,0.00,0.00,0.0,23.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1
606,Abdoulaye Doucoure,Everton,11.5,4,20,13,65.0,1.74,1.13,0.20,0.31,11.6,0,0,0,4.1,4.1,0.24,-0.1,-0.1
607,Cheick Doucoure,Crystal Palace,9.6,0,6,2,33.3,0.62,0.21,0.00,0.00,21.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
608,Ckene Doucoure,Lorient,3.1,1,7,3,42.9,2.26,0.97,0.14,0.33,12.8,0,0,0,0.8,0.8,0.12,+0.2,+0.2
609,Desire Doue,Rennes,4.8,1,12,3,25.0,2.49,0.62,0.08,0.33,20.3,0,0,0,0.9,0.9,0.07,+0.1,+0.1
610,Guela Doue,Rennes,0.5,0,3,0,0.0,5.87,0.00,0.00,0.0,17.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1
611,Alfie Doughty,Luton Town,8.9,0,8,0,0.0,0.89,0.00,0.00,0.0,19.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2
612,Douglas,Nantes,6.2,0,8,2,25.0,1.29,0.32,0.00,0.00,21.1,0,0,0,0.3,0.3,0.04,-0.3,-0.3
613,Ismael Doukoure,Strasbourg,10.6,0,6,0,0.0,0.57,0.00,0.00,0.0,25.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1
614,Kamory Doumbia,Brest,1.6,0,4,1,25.0,2.43,0.61,0.00,0.00,17.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2
615,Anastasios Douvikas,Celta Vigo,2.2,2,6,4,66.7,2.78,1.86,0.33,0.50,13.6,0,0,0,1.2,1.2,0.20,+0.8,+0.8
616,Artem Dovbyk,Girona,8.1,7,34,14,41.2,4.22,1.74,0.18,0.43,12.6,1,1,1,6.6,5.8,0.17,+0.4,+0.2
617,Nikola Dovedan,Heidenheim,2.0,0,2,0,0.0,1.00,0.00,0.00,0.0,22.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1
618,Damion Downs,Köln,0.3,0,1,0,0.0,3.75,0.00,0.00,0.0,6.7,0,0,0,0.2,0.2,0.16,-0.2,-0.2
619,Tommy Doyle,Wolves,1.9,0,2,0,0.0,1.06,0.00,0.00,0.0,29.6,1,0,0,0.1,0.1,0.03,-0.1,-0.1
620,Radu Dragusin,Genoa,12.0,1,8,3,37.5,0.67,0.25,0.13,0.33,14.8,0,0,0,0.5,0.5,0.06,+0.5,+0.5
621,Dion Drena Beljo,Augsburg,3.5,2,8,5,62.5,2.29,1.43,0.25,0.40,11.8,0,0,0,1.2,1.2,0.15,+0.8,+0.8
622,Domingos Duarte,Getafe,6.0,0,1,0,0.0,0.17,0.00,0.00,0.0,2.8,0,0,0,0.3,0.3,0.27,-0.3,-0.3
624,Ruben Duarte,Alavés,9.1,1,8,3,37.5,0.88,0.33,0.13,0.33,25.9,1,0,0,0.2,0.2,0.03,+0.8,+0.8
625,Marvin Ducksch,Werder Bremen,9.4,5,20,9,45.0,2.12,0.95,0.15,0.33,21.7,6,2,3,4.3,1.8,0.09,+0.7,+1.2
626,Ondrej Duda,Hellas Verona,8.8,1,6,1,16.7,0.68,0.11,0.17,1.00,19.7,1,0,0,0.9,0.9,0.14,+0.1,+0.1
627,Denzel Dumfries,Inter,8.7,2,13,3,23.1,1.49,0.34,0.15,0.67,12.6,0,0,0,1.1,1.1,0.09,+0.9,+0.9
628,Alfred Duncan,Fiorentina,7.4,1,7,2,28.6,0.95,0.27,0.14,0.50,22.2,0,0,0,0.8,0.8,0.12,+0.2,+0.2
629,Lewis Dunk,Brighton,11.0,1,14,3,21.4,1.27,0.27,0.07,0.33,15.2,3,0,0,1.5,1.5,0.11,-0.5,-0.5
630,Jhon Duran,Aston Villa,0.8,2,5,3,60.0,6.16,3.70,0.40,0.67,18.1,0,0,0,0.7,0.7,0.15,+1.3,+1.3
631,Hugo Duro,Valencia,11.7,6,25,13,52.0,2.14,1.11,0.24,0.46,11.1,2,0,0,5.8,5.8,0.23,+0.2,+0.2
632,Jean-Kevin Duverne,Nantes,6.2,0,1,0,0.0,0.16,0.00,0.00,0.0,3.3,0,0,0,0.2,0.2,0.21,-0.2,-0.2
633,Paulo Dybala,Roma,6.8,2,18,6,33.3,2.66,0.89,0.06,0.17,19.8,2,1,1,2.4,1.6,0.09,-0.4,-0.6
634,Aron Donnum,Toulouse,5.6,0,4,1,25.0,0.72,0.18,0.00,0.00,20.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1
635,Festy Ebosele,Udinese,8.4,0,4,1,25.0,0.48,0.12,0.00,0.00,19.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1
636,Enzo Ebosse,Udinese,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
637,Tyronne Ebuehi,Empoli,8.1,0,4,1,25.0,0.49,0.12,0.00,0.00,15.8,0,0,0,0.2,0.2,0.06,-0.2,-0.2
638,Ederson,Manchester City,11.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
639,Ederson,Atalanta,11.2,4,16,5,31.3,1.43,0.45,0.25,0.80,18.3,0,0,0,1.3,1.3,0.08,+2.7,+2.7
640,Odsonne Edouard,Crystal Palace,10.5,5,31,13,41.9,2.96,1.24,0.16,0.38,14.3,2,0,0,3.9,3.9,0.12,+1.1,+1.1
641,John Egan,Sheffield Utd,5.4,0,3,1,33.3,0.56,0.19,0.00,0.00,10.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2
642,Maximilian Eggestein,Freiburg,10.5,0,13,1,7.7,1.24,0.10,0.00,0.00,22.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7
643,Lilian Egloff,Stuttgart,1.2,0,3,0,0.0,2.55,0.00,0.00,0.0,19.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2
644,Hugo Ekitike,Paris S-G,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
645,Emmanuel Ekong,Empoli,0.1,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
646,Caleb Ekuban,Genoa,3.4,0,9,0,0.0,2.68,0.00,0.00,0.0,17.8,0,0,0,0.7,0.7,0.08,-0.7,-0.7
647,Anthony Elanga,Nott'ham Forest,7.3,2,17,9,52.9,2.34,1.24,0.12,0.22,16.6,0,0,0,1.2,1.2,0.07,+0.8,+0.8
648,Simon Elisor,Metz,4.9,1,7,3,42.9,1.44,0.62,0.14,0.33,17.0,0,0,0,1.1,1.1,0.16,-0.1,-0.1
650,Harvey Elliott,Liverpool,2.9,0,10,2,20.0,3.44,0.69,0.00,0.00,24.8,0,0,0,0.3,0.3,0.03,-0.3,-0.3
651,Elif Elmas,Napoli,2.3,1,3,3,100.0,1.28,1.28,0.33,0.33,19.8,0,0,0,0.1,0.1,0.03,+0.9,+0.9
652,Mohamed Elneny,Arsenal,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
653,Aritz Elustondo,Real Sociedad,3.0,0,4,2,50.0,1.35,0.67,0.00,0.00,13.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1
654,Nico Elvedi,M'Gladbach,7.3,1,8,3,37.5,1.10,0.41,0.13,0.33,11.8,0,0,0,0.4,0.4,0.06,+0.6,+0.6
655,Adri Embarba,Almería,9.2,0,21,6,28.6,2.29,0.66,0.00,0.00,26.0,5,0,0,0.8,0.8,0.04,-0.8,-0.8
656,Emanuel Emegha,Strasbourg,6.4,1,13,5,38.5,2.03,0.78,0.08,0.20,13.9,0,0,0,1.8,1.8,0.13,-0.8,-0.8
657,Emerson,Tottenham,3.7,1,2,1,50.0,0.55,0.27,0.50,1.00,25.5,0,0,0,0.1,0.1,0.03,+0.9,+0.9
658,Youssef En-Nesyri,Sevilla,7.9,4,22,10,45.5,2.77,1.26,0.18,0.40,10.8,0,0,0,2.9,2.9,0.13,+1.1,+1.1
659,Wataru Endo,Liverpool,2.3,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
660,Arne Engels,Augsburg,4.8,1,3,2,66.7,0.62,0.42,0.33,0.50,13.8,0,0,0,0.5,0.5,0.18,+0.5,+0.5
661,Christian Eriksen,Manchester Utd,6.7,1,5,2,40.0,0.74,0.30,0.20,0.50,20.1,0,0,0,0.4,0.4,0.09,+0.6,+0.6
662,Martin Erlic,Sassuolo,11.3,0,5,1,20.0,0.44,0.09,0.00,0.00,10.8,0,0,0,0.6,0.6,0.13,-0.6,-0.6
663,Gonzalo Escalante,Cádiz,7.7,0,4,0,0.0,0.52,0.00,0.00,0.0,15.1,0,0,0,0.4,0.4,0.10,-0.4,-0.4
664,Alfonso Espino,Rayo Vallecano,12.5,0,6,3,50.0,0.48,0.24,0.00,0.00,18.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3
665,Bernardo Espinosa,Girona,0.0,0,0,0,0.0,0.00,0.00,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0
666,Maxime Esteve,Montpellier,3.9,0,2,0,0.0,0.52,0.00,0.00,0.0,13.1,0,0,0,0.0,0.0,0.01,0.0,0.0
667,Oscar Estupinan,Metz,2.8,0,6,1,16.7,2.14,0.36,0.00,0.00,15.0,0,0,0,0.5,0.5,0.09,-0.5,-0.5
668,Pervis Estupinan,Brighton,5.5,1,8,4,50.0,1.45,0.73,0.13,0.25,17.8,0,0,0,0.9,0.9,0.11,+0.1,+0.1
669,Jonny Evans,Manchester Utd,5.0,0,1,0,0.0,0.20,0.00,0.00,0.0,5.4,0,0,0,0.1,0.1,0.06,-0.1,-0.1
670,Eberechi Eze,Crystal Palace,8.3,2,28,9,32.1,3.36,1.08,0.04,0.11,21.8,4,1,1,3.2,2.4,0.09,-1.2,-1.4
671,Abdessamad Ezzalzouli,Barcelona,0.8,0,4,1,25.0,5.29,1.32,0.00,0.00,19.1,0,0,0,0.2,0.2,0.05,-0.2,-0.2
672,Abdessamad Ezzalzouli,Betis,3.1,1,12,1,8.3,3.91,0.33,0.08,1.00,17.6,0,0,0,0.5,0.5,0.04,+0.5,+0.5
