,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1333,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,29.0,1991.0,23.8,50.0,2.1,47.0,0.0,2.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1334,Jimmy Kaparos,de GER,MF,Schalke 04,Bundesliga,18.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,Yann Karamoh,fr FRA,"FW,MF",Parma,Serie A,22.0,1998.0,14.4,39.0,2.71,26.0,0.0,5.0,4.0,4.0,0.0,4.0,0.28,2.0,0.0,0.0,1.0,1.0,0.0
1336,Isaac Karamoko,fr FRA,DF,Sassuolo,Serie A,18.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,Atakan Karazor,de GER,"DF,MF",Stuttgart,Bundesliga,23.0,1996.0,11.5,7.0,0.61,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1338,Augustus Kargbo,sl SLE,FW,Crotone,Serie A,20.0,1999.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339,Loris Karius,de GER,GK,Union Berlin,Bundesliga,27.0,1993.0,3.2,1.0,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340,Rick Karsdorp,nl NED,DF,Roma,Serie A,25.0,1995.0,28.3,43.0,1.56,38.0,0.0,2.0,3.0,0.0,0.0,8.0,0.29,7.0,0.0,1.0,0.0,0.0,0.0
1341,Silas Katompa,cd COD,"DF,FW",Stuttgart,Bundesliga,21.0,1998.0,21.3,60.0,2.82,38.0,0.0,8.0,8.0,5.0,1.0,8.0,0.38,5.0,0.0,1.0,1.0,0.0,1.0
1342,Noah Katterbach,de GER,"DF,MF",Köln,Bundesliga,19.0,2001.0,12.3,28.0,2.27,22.0,0.0,1.0,2.0,3.0,0.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0
1343,Eiji Kawashima,jp JPN,GK,Strasbourg,Ligue 1,37.0,1983.0,24.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1344,Moise Kean,it ITA,"FW,MF",Everton,Premier League,20.0,2000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345,Moise Kean,it ITA,FW,Paris S-G,Ligue 1,20.0,2000.0,18.9,23.0,1.22,14.0,0.0,4.0,3.0,2.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1346,Michael Keane,eng ENG,DF,Everton,Premier League,27.0,1993.0,33.2,26.0,0.78,25.0,0.0,0.0,1.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1347,Neeskens Kebano,cd COD,"FW,MF",Fulham,Premier League,28.0,1992.0,1.3,3.0,2.27,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348,Thilo Kehrer,de GER,DF,Paris S-G,Ligue 1,23.0,1996.0,18.0,12.0,0.67,9.0,1.0,0.0,1.0,1.0,0.0,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0
1349,Habib Keita,ml MLI,MF,Lyon,Ligue 1,18.0,2002.0,0.1,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350,Naby Keïta,gn GUI,MF,Liverpool,Premier League,25.0,1995.0,5.8,21.0,3.62,19.0,0.0,0.0,2.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
1352,Yannik Keitel,de GER,MF,Freiburg,Bundesliga,20.0,2000.0,5.5,6.0,1.08,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353,Caoimhín Kelleher,ie IRL,GK,Liverpool,Premier League,21.0,1998.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,Stephane Keller,cm CMR,DF,Alavés,La Liga,18.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,30.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356,Marc-Oliver Kempf,de GER,DF,Stuttgart,Bundesliga,25.0,1995.0,30.3,37.0,1.22,33.0,1.0,0.0,1.0,2.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
1357,Kenedy,br BRA,"FW,MF",Granada,La Liga,24.0,1996.0,16.3,39.0,2.39,17.0,8.0,6.0,4.0,3.0,1.0,4.0,0.24,3.0,1.0,0.0,0.0,0.0,0.0
1358,Jonjoe Kenny,eng ENG,DF,Everton,Premier League,23.0,1997.0,0.9,1.0,1.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359,Franck Kessié,ci CIV,MF,Milan,Serie A,23.0,1996.0,35.8,85.0,2.37,70.0,1.0,2.0,7.0,3.0,2.0,8.0,0.22,5.0,0.0,0.0,1.0,1.0,1.0
1360,Reda Khadra,de GER,MF,Brighton,Premier League,19.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361,Omar Khailoti,it ITA,DF,Bologna,Serie A,18.0,2001.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,Saîf-Eddine Khaoui,tn TUN,"FW,DF",Marseille,Ligue 1,25.0,1995.0,6.7,11.0,1.63,9.0,0.0,1.0,1.0,0.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
1363,Wahbi Khazri,tn TUN,FW,Saint-Étienne,Ligue 1,29.0,1991.0,13.1,41.0,3.13,26.0,5.0,3.0,2.0,5.0,0.0,3.0,0.23,0.0,0.0,1.0,0.0,2.0,0.0
1364,Rani Khedira,de GER,MF,Augsburg,Bundesliga,26.0,1994.0,20.2,16.0,0.79,14.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0
1365,Sami Khedira,de GER,MF,Hertha BSC,Bundesliga,33.0,1987.0,4.4,6.0,1.37,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.46,2.0,0.0,0.0,0.0,0.0,0.0
1366,Kike,es ESP,FW,Eibar,La Liga,30.0,1989.0,34.3,73.0,2.13,39.0,0.0,7.0,8.0,17.0,2.0,6.0,0.17,1.0,0.0,3.0,0.0,0.0,2.0
1367,Luca Kilian,de GER,DF,Mainz 05,Bundesliga,20.0,1999.0,4.2,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1368,Max Kilman,eng ENG,DF,Wolves,Premier League,23.0,1997.0,14.6,8.0,0.55,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1369,Joshua Kimmich,de GER,MF,Bayern Munich,Bundesliga,25.0,1995.0,24.4,126.0,5.17,82.0,38.0,1.0,4.0,1.0,0.0,20.0,0.82,14.0,6.0,0.0,0.0,0.0,0.0
1370,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,24.0,1995.0,25.6,19.0,0.74,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0
1371,Joshua King,no NOR,"MF,FW",Everton,Premier League,28.0,1992.0,1.6,2.0,1.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,Simon Kjær,dk DEN,DF,Milan,Serie A,31.0,1989.0,26.6,16.0,0.6,13.0,1.0,0.0,2.0,0.0,0.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0
1373,Davy Klaassen,nl NED,MF,Werder Bremen,Bundesliga,27.0,1993.0,2.5,4.0,1.62,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.41,1.0,0.0,0.0,0.0,0.0,0.0
1374,Felix Klaus,de GER,"DF,MF",Wolfsburg,Bundesliga,27.0,1992.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1375,Klauss,br BRA,"MF,FW",Hoffenheim,Bundesliga,23.0,1997.0,0.6,2.0,3.46,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1376,Ragnar Klavan,ee EST,DF,Cagliari,Serie A,34.0,1985.0,8.6,3.0,0.35,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1378,Philipp Klement,de GER,"MF,FW",Stuttgart,Bundesliga,27.0,1992.0,4.7,29.0,6.18,13.0,14.0,0.0,1.0,1.0,0.0,4.0,0.85,2.0,2.0,0.0,0.0,0.0,0.0
1379,Mateusz Klich,pl POL,MF,Leeds United,Premier League,30.0,1990.0,26.6,107.0,4.02,92.0,6.0,1.0,6.0,2.0,0.0,15.0,0.56,13.0,1.0,1.0,0.0,0.0,0.0
1380,Mateo Klimowicz,de GER,"MF,FW",Stuttgart,Bundesliga,20.0,2000.0,13.3,38.0,2.86,26.0,0.0,4.0,3.0,4.0,1.0,5.0,0.38,2.0,0.0,1.0,0.0,2.0,0.0
1381,Fabian Klos,de GER,FW,Arminia,Bundesliga,32.0,1987.0,30.1,68.0,2.26,49.0,0.0,2.0,6.0,8.0,3.0,4.0,0.13,3.0,0.0,1.0,0.0,0.0,0.0
1382,Lukas Klostermann,de GER,DF,RB Leipzig,Bundesliga,24.0,1996.0,16.1,24.0,1.49,21.0,0.0,0.0,0.0,2.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1383,Justin Kluivert,nl NED,MF,Roma,Serie A,21.0,1999.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1384,Justin Kluivert,nl NED,"FW,MF",RB Leipzig,Bundesliga,21.0,1999.0,9.0,28.0,3.11,19.0,0.0,4.0,2.0,3.0,0.0,3.0,0.33,0.0,0.0,2.0,1.0,0.0,0.0
1385,Lukas Klünter,de GER,DF,Hertha BSC,Bundesliga,24.0,1996.0,11.0,10.0,0.91,9.0,0.0,0.0,0.0,0.0,1.0,3.0,0.27,3.0,0.0,0.0,0.0,0.0,0.0
1386,Ansgar Knauff,de GER,"MF,FW",Dortmund,Bundesliga,18.0,2002.0,0.8,8.0,10.0,5.0,0.0,2.0,0.0,1.0,0.0,2.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0
1387,Robin Knoche,de GER,DF,Union Berlin,Bundesliga,28.0,1992.0,33.8,23.0,0.68,17.0,2.0,0.0,2.0,1.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1388,Gregor Kobel,ch SUI,GK,Stuttgart,Bundesliga,22.0,1997.0,33.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1389,Robin Koch,de GER,"DF,MF",Leeds United,Premier League,24.0,1996.0,12.6,11.0,0.87,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.16,2.0,0.0,0.0,0.0,0.0,0.0
1390,Giorgi Kochorashvili,ge GEO,MF,Levante,La Liga,21.0,1999.0,0.3,1.0,3.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1391,Kenan Kodro,ba BIH,"FW,MF",Valladolid,La Liga,26.0,1993.0,5.1,6.0,1.18,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0
1392,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,La Liga,26.0,1993.0,0.5,2.0,4.09,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.09,0.0,0.0,0.0,1.0,1.0,0.0
1393,Dominik Kohr,de GER,MF,Mainz 05,Bundesliga,26.0,1994.0,14.1,26.0,1.85,19.0,0.0,1.0,3.0,3.0,0.0,2.0,0.14,1.0,0.0,0.0,1.0,0.0,0.0
1394,Dominik Kohr,de GER,"MF,DF",Eint Frankfurt,Bundesliga,26.0,1994.0,2.9,5.0,1.73,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1395,Koba Koindredi,fr FRA,MF,Valencia,La Liga,18.0,2001.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1396,Koke,es ESP,MF,Atlético Madrid,La Liga,28.0,1992.0,33.6,79.0,2.35,65.0,11.0,1.0,1.0,0.0,1.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0
1397,Aleksandr Kokorin,ru RUS,"FW,MF",Fiorentina,Serie A,29.0,1991.0,1.0,1.0,0.95,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1398,Aleksandar Kolarov,rs SRB,DF,Inter,Serie A,34.0,1985.0,4.3,15.0,3.46,11.0,2.0,0.0,1.0,0.0,1.0,2.0,0.46,1.0,1.0,0.0,0.0,0.0,0.0
1399,Sead Kolašinac,ba BIH,DF,Arsenal,Premier League,27.0,1993.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1400,Sead Kolašinac,ba BIH,"DF,MF",Schalke 04,Bundesliga,27.0,1993.0,15.8,22.0,1.39,16.0,0.0,4.0,0.0,1.0,1.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
1401,Randal Kolo Muani,fr FRA,FW,Nantes,Ligue 1,21.0,1998.0,33.7,92.0,2.73,54.0,0.0,17.0,3.0,17.0,1.0,18.0,0.53,7.0,0.0,5.0,2.0,4.0,0.0
1402,Timothée Kolodziejczak,fr FRA,DF,Saint-Étienne,Ligue 1,28.0,1991.0,22.6,16.0,0.71,14.0,1.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1404,Ghislain Konan,ci CIV,DF,Reims,Ligue 1,24.0,1995.0,29.0,43.0,1.48,34.0,1.0,5.0,1.0,0.0,2.0,3.0,0.1,2.0,0.0,0.0,1.0,0.0,0.0
1405,Ibrahima Konaté,fr FRA,DF,RB Leipzig,Bundesliga,21.0,1999.0,7.7,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1406,Moussa Konaté,sn SEN,FW,Dijon,Ligue 1,27.0,1993.0,13.3,21.0,1.58,12.0,0.0,3.0,3.0,3.0,0.0,4.0,0.3,1.0,0.0,1.0,2.0,0.0,0.0
1407,Geoffrey Kondogbia,cf CTA,MF,Valencia,La Liga,27.0,1993.0,4.9,5.0,1.02,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0
1408,Geoffrey Kondogbia,cf CTA,MF,Atlético Madrid,La Liga,27.0,1993.0,6.8,12.0,1.77,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
1409,Lamine Koné,ci CIV,DF,Strasbourg,Ligue 1,31.0,1989.0,11.6,7.0,0.6,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1410,Moussa Koné,sn SEN,FW,Nîmes,Ligue 1,23.0,1996.0,19.5,24.0,1.23,12.0,0.0,1.0,3.0,7.0,1.0,2.0,0.1,0.0,0.0,1.0,0.0,1.0,0.0
1411,Youssouf Koné,ml MLI,"DF,MF",Elche,La Liga,25.0,1995.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1412,Terence Kongolo,nl NED,DF,Fulham,Premier League,26.0,1994.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1413,Ezri Konsa,eng ENG,DF,Aston Villa,Premier League,22.0,1997.0,35.5,7.0,0.2,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1414,Laurent Koscielny,fr FRA,DF,Bordeaux,Ligue 1,34.0,1985.0,24.6,22.0,0.89,18.0,0.0,0.0,1.0,2.0,1.0,3.0,0.12,2.0,0.0,0.0,0.0,1.0,0.0
1415,Filip Kostić,rs SRB,DF,Eint Frankfurt,Bundesliga,27.0,1992.0,28.2,124.0,4.4,86.0,29.0,2.0,5.0,1.0,1.0,22.0,0.78,15.0,5.0,0.0,1.0,0.0,1.0
1416,Márk Kosznovszky,hu HUN,MF,Parma,Serie A,18.0,2002.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1417,Christian Kouamé,ci CIV,FW,Fiorentina,Serie A,22.0,1997.0,11.1,19.0,1.72,16.0,0.0,1.0,1.0,1.0,0.0,2.0,0.18,1.0,0.0,1.0,0.0,0.0,0.0
1418,Kalidou Koulibaly,sn SEN,DF,Napoli,Serie A,29.0,1991.0,24.5,17.0,0.69,15.0,0.0,1.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1419,Jules Koundé,fr FRA,DF,Sevilla,La Liga,21.0,1998.0,33.1,33.0,1.0,29.0,0.0,1.0,3.0,0.0,0.0,5.0,0.15,4.0,0.0,0.0,1.0,0.0,0.0
1420,Boubakar Kouyaté,ml MLI,DF,Metz,Ligue 1,23.0,1997.0,21.8,7.0,0.32,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1421,Cheikhou Kouyaté,sn SEN,DF,Crystal Palace,Premier League,30.0,1989.0,34.7,15.0,0.43,13.0,0.0,0.0,1.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1422,Mateo Kovačić,hr CRO,MF,Chelsea,Premier League,26.0,1994.0,20.2,55.0,2.73,50.0,0.0,1.0,1.0,2.0,1.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0
1423,Viktor Kovalenko,ua UKR,FW,Atalanta,Serie A,24.0,1996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1424,Emil Krafth,se SWE,DF,Newcastle Utd,Premier League,25.0,1994.0,14.3,14.0,0.98,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1425,Andrej Kramarić,hr CRO,"FW,MF",Hoffenheim,Bundesliga,29.0,1991.0,26.4,96.0,3.63,64.0,10.0,8.0,6.0,7.0,1.0,13.0,0.49,7.0,3.0,1.0,0.0,2.0,0.0
1426,Christoph Kramer,de GER,MF,M'Gladbach,Bundesliga,29.0,1991.0,22.6,40.0,1.77,34.0,1.0,0.0,1.0,3.0,1.0,5.0,0.22,5.0,0.0,0.0,0.0,0.0,0.0
1427,Jean-Philippe Krasso,ci CIV,FW,Saint-Étienne,Ligue 1,23.0,1997.0,2.5,6.0,2.42,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0
1428,Toni Kroos,de GER,MF,Real Madrid,La Liga,30.0,1990.0,23.5,120.0,5.1,64.0,45.0,0.0,5.0,4.0,2.0,14.0,0.59,7.0,4.0,0.0,1.0,0.0,2.0
1430,Filip Krovinović,hr CRO,MF,West Brom,Premier League,24.0,1995.0,6.1,20.0,3.29,13.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1431,Rade Krunić,ba BIH,"MF,FW",Milan,Serie A,26.0,1993.0,8.0,17.0,2.12,14.0,0.0,0.0,0.0,3.0,0.0,5.0,0.62,3.0,0.0,0.0,0.0,2.0,0.0
1432,Max Kruse,de GER,"FW,MF",Union Berlin,Bundesliga,32.0,1988.0,18.1,67.0,3.7,45.0,13.0,3.0,4.0,1.0,1.0,11.0,0.61,9.0,0.0,0.0,1.0,0.0,1.0
1433,Lukas Kübler,de GER,"DF,MF",Freiburg,Bundesliga,27.0,1992.0,9.8,14.0,1.43,12.0,2.0,0.0,0.0,0.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0
1434,Takefusa Kubo,jp JPN,"MF,FW",Villarreal,La Liga,19.0,2001.0,3.3,13.0,3.91,10.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1435,Takefusa Kubo,jp JPN,"MF,FW",Getafe,La Liga,19.0,2001.0,8.9,22.0,2.46,13.0,3.0,3.0,3.0,0.0,0.0,3.0,0.34,2.0,0.0,0.0,1.0,0.0,0.0
1436,Juraj Kucka,sk SVK,"MF,FW",Parma,Serie A,33.0,1987.0,25.9,56.0,2.16,36.0,0.0,6.0,4.0,10.0,0.0,8.0,0.31,7.0,0.0,1.0,0.0,0.0,0.0
1437,Kuki,es ESP,MF,Valladolid,La Liga,22.0,1998.0,0.3,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
1438,Dejan Kulusevski,se SWE,"MF,FW",Juventus,Serie A,20.0,2000.0,21.4,97.0,4.54,74.0,7.0,7.0,6.0,2.0,1.0,7.0,0.33,5.0,0.0,2.0,0.0,0.0,0.0
1439,Marash Kumbulla,al ALB,DF,Roma,Serie A,20.0,2000.0,15.1,11.0,0.73,6.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1440,Pierre Kunde,cm CMR,MF,Mainz 05,Bundesliga,25.0,1995.0,5.7,9.0,1.58,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1441,Fabian Kunze,de GER,MF,Arminia,Bundesliga,22.0,1998.0,14.1,17.0,1.2,14.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1442,Jasmin Kurtić,si SVN,MF,Parma,Serie A,31.0,1989.0,30.4,62.0,2.04,48.0,9.0,0.0,5.0,0.0,0.0,5.0,0.16,4.0,0.0,0.0,1.0,0.0,0.0
1443,Layvin Kurzawa,fr FRA,DF,Paris S-G,Ligue 1,27.0,1992.0,14.2,21.0,1.48,15.0,0.0,1.0,2.0,3.0,0.0,2.0,0.14,1.0,0.0,0.0,0.0,1.0,0.0
1444,Dereck Kutesa,ch SUI,"MF,FW",Reims,Ligue 1,22.0,1997.0,7.6,17.0,2.23,12.0,0.0,1.0,1.0,3.0,0.0,2.0,0.26,2.0,0.0,0.0,0.0,0.0,0.0
1445,Ahmed Kutucu,tr TUR,"FW,MF",Schalke 04,Bundesliga,20.0,2000.0,1.2,2.0,1.67,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1446,Enock Kwateng,fr FRA,DF,Bordeaux,Ligue 1,23.0,1997.0,11.5,21.0,1.82,20.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0
1447,Giorgos Kyriakopoulos,gr GRE,DF,Sassuolo,Serie A,24.0,1996.0,16.2,35.0,2.16,27.0,0.0,5.0,2.0,1.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0
1448,Antonino La Gumina,it ITA,FW,Sampdoria,Serie A,24.0,1996.0,3.8,2.0,0.53,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.26,0.0,0.0,0.0,1.0,0.0,0.0
1449,Gaëtan Laborde,fr FRA,"FW,MF",Montpellier,Ligue 1,26.0,1994.0,36.2,85.0,2.35,60.0,0.0,8.0,11.0,4.0,2.0,17.0,0.47,13.0,0.0,1.0,2.0,1.0,0.0
1450,Alexandre Lacazette,fr FRA,FW,Arsenal,Premier League,29.0,1991.0,21.4,55.0,2.57,35.0,0.0,6.0,2.0,10.0,2.0,5.0,0.23,4.0,0.0,0.0,0.0,1.0,0.0
1451,Tom Lacoux,fr FRA,MF,Bordeaux,Ligue 1,18.0,2002.0,5.8,3.0,0.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1452,Maxence Lacroix,fr FRA,DF,Wolfsburg,Bundesliga,20.0,2000.0,28.8,25.0,0.87,20.0,0.0,2.0,3.0,0.0,0.0,4.0,0.14,3.0,0.0,0.0,1.0,0.0,0.0
1453,Alban Lafont,fr FRA,GK,Nantes,Ligue 1,21.0,1999.0,38.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1454,Víctor Laguardia,es ESP,DF,Alavés,La Liga,30.0,1989.0,29.2,11.0,0.38,9.0,1.0,0.0,1.0,0.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0
1456,Konrad Laimer,at AUT,"DF,MF",RB Leipzig,Bundesliga,23.0,1997.0,0.9,1.0,1.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1457,Stefan Lainer,at AUT,DF,M'Gladbach,Bundesliga,27.0,1992.0,30.8,68.0,2.21,55.0,3.0,4.0,2.0,4.0,0.0,6.0,0.2,3.0,0.0,1.0,0.0,2.0,0.0
1458,Diego Lainez,mx MEX,"FW,MF",Betis,La Liga,20.0,2000.0,9.6,31.0,3.24,23.0,2.0,3.0,0.0,3.0,0.0,7.0,0.73,3.0,1.0,1.0,0.0,2.0,0.0
1459,Kenny Lala,fr FRA,DF,Strasbourg,Ligue 1,28.0,1991.0,20.4,56.0,2.75,36.0,19.0,1.0,0.0,0.0,0.0,5.0,0.25,5.0,0.0,0.0,0.0,0.0,0.0
1460,Adam Lallana,eng ENG,"MF,FW",Brighton,Premier League,32.0,1988.0,17.7,56.0,3.16,50.0,0.0,2.0,1.0,3.0,0.0,4.0,0.23,4.0,0.0,0.0,0.0,0.0,0.0
1461,Érik Lamela,ar ARG,"FW,MF",Tottenham,Premier League,28.0,1992.0,8.0,31.0,3.89,19.0,2.0,3.0,2.0,5.0,0.0,4.0,0.5,3.0,0.0,0.0,1.0,0.0,0.0
