Player,Unnamed: 0,Nation,Pos,Squad,Comp,Age,Born,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG
Giuseppe Mastinu,1711,ITA,FW,Spezia,it Serie A,28.0,1991.0,3.0,0.0,32.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arthur Masuaku,1712,COD,"DF,MF",West Ham,eng Premier League,26.0,1993.0,12.0,12.0,1006.0,11.2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.18,0.18,0.0,0.18,0.5,0.5,2.2,2.7,0.04,0.2,0.24,0.04,0.24
Jaime Mata,1713,ESP,FW,Getafe,es La Liga,31.0,1988.0,33.0,23.0,2037.0,22.6,5.0,0.0,4.0,1.0,2.0,9.0,1.0,0.22,0.0,0.22,0.18,0.18,7.0,5.5,1.2,6.7,0.31,0.05,0.36,0.24,0.29
Juan Mata,1714,ESP,"FW,MF",Manchester Utd,eng Premier League,32.0,1988.0,9.0,6.0,509.0,5.7,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.18,0.35,0.53,0.0,0.35,1.0,0.2,0.8,1.1,0.18,0.15,0.33,0.04,0.19
Pape Matar Sarr,1716,SEN,MF,Metz,fr Ligue 1,17.0,2002.0,22.0,18.0,1594.0,17.7,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.17,0.0,0.17,0.17,0.17,1.1,1.1,0.5,1.6,0.06,0.03,0.09,0.06,0.09
Eliot Matazo,1717,BEL,MF,Monaco,fr Ligue 1,18.0,2002.0,10.0,3.0,314.0,3.5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.29,0.29,0.57,0.29,0.57,0.8,0.8,0.3,1.1,0.22,0.1,0.32,0.22,0.32
Jean-Philippe Mateta,1718,FRA,FW,Crystal Palace,eng Premier League,23.0,1997.0,7.0,2.0,221.0,2.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.41,0.0,0.41,0.41,0.41,0.3,0.3,0.0,0.3,0.13,0.01,0.14,0.13,0.14
Nemanja Matić,1720,SRB,MF,Manchester Utd,eng Premier League,31.0,1988.0,20.0,12.0,1106.0,12.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,0.02,0.06,0.08,0.02,0.08
Joël Matip,1721,CMR,DF,Liverpool,eng Premier League,28.0,1991.0,10.0,9.0,691.0,7.7,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.13,0.26,0.39,0.13,0.39,0.8,0.8,0.9,1.7,0.1,0.11,0.22,0.1,0.22
Rabbi Matondo,1722,GB-WLS,"FW,MF",Schalke 04,de Bundesliga,19.0,2000.0,3.0,3.0,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.06,0.06,0.0,0.06
Ryder Matos,1723,BRA,MF,Udinese,it Serie A,27.0,1993.0,1.0,0.0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.31,0.0,0.31
Henning Matriciani,1724,DEU,DF,Schalke 04,de Bundesliga,20.0,2000.0,1.0,0.0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chrislain Matsima,1725,FRA,"DF,FW",Monaco,fr Ligue 1,18.0,2002.0,9.0,3.0,352.0,3.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.05,0.02,0.08,0.05,0.08
Federico Mattiello,1726,ITA,DF,Spezia,it Serie A,25.0,1995.0,1.0,0.0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neal Maupay,1727,FRA,"FW,MF",Brighton,eng Premier League,23.0,1996.0,33.0,29.0,2512.0,27.9,8.0,2.0,5.0,3.0,4.0,1.0,1.0,0.29,0.07,0.36,0.18,0.25,13.2,10.1,3.9,13.9,0.47,0.14,0.61,0.36,0.5
Tony Mauricio,1728,FRA,MF,Lens,fr Ligue 1,26.0,1994.0,26.0,2.0,502.0,5.6,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.72,0.72,0.0,0.72,0.4,0.4,1.5,1.9,0.08,0.26,0.34,0.08,0.34
Stephy Mavididi,1729,GBR,"FW,MF",Montpellier,fr Ligue 1,22.0,1998.0,35.0,23.0,2030.0,22.6,9.0,0.0,9.0,0.0,0.0,3.0,0.0,0.4,0.0,0.4,0.4,0.4,5.6,5.6,1.2,6.8,0.25,0.05,0.3,0.25,0.3
Konstantinos Mavropanos,1730,GRC,DF,Stuttgart,de Bundesliga,22.0,1997.0,21.0,19.0,1463.0,16.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.3,1.8,0.1,0.02,0.11,0.1,0.11
Eric Maxim Choupo-Moting,1731,CMR,"FW,MF",Bayern Munich,de Bundesliga,31.0,1989.0,22.0,8.0,820.0,9.1,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.33,0.0,0.33,0.33,0.33,4.7,4.7,1.5,6.1,0.51,0.16,0.67,0.51,0.67
Borja Mayoral,1732,ESP,FW,Roma,it Serie A,23.0,1997.0,31.0,18.0,1551.0,17.2,10.0,3.0,10.0,0.0,0.0,1.0,0.0,0.58,0.17,0.75,0.58,0.75,6.8,6.8,1.5,8.4,0.4,0.09,0.49,0.4,0.49
Youssef Maziz,1734,FRA,"MF,FW",Metz,fr Ligue 1,22.0,1998.0,11.0,2.0,257.0,2.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.6,0.09,0.13,0.22,0.09,0.22
Antonio Mazzotta,1735,ITA,DF,Crotone,it Serie A,30.0,1989.0,2.0,1.0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Mbabu,1736,CHE,DF,Wolfsburg,de Bundesliga,25.0,1995.0,22.0,19.0,1642.0,18.2,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.05,0.05,0.0,0.05,0.6,0.6,1.0,1.6,0.03,0.06,0.09,0.03,0.09
Kylian Mbappé,1737,FRA,FW,Paris S-G,fr Ligue 1,21.0,1998.0,31.0,27.0,2380.0,26.4,27.0,7.0,21.0,6.0,6.0,5.0,0.0,1.02,0.26,1.29,0.79,1.06,22.1,17.4,4.8,22.2,0.83,0.18,1.02,0.66,0.84
Ibrahima Mbaye,1738,SEN,DF,Bologna,it Serie A,25.0,1994.0,8.0,5.0,428.0,4.8,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.21,0.0,0.21,0.21,0.21,0.6,0.0,0.0,0.0,0.12,0.01,0.13,0.0,0.01
Jean-Manuel Mbom,1739,DEU,"MF,DF",Werder Bremen,de Bundesliga,20.0,2000.0,21.0,15.0,1160.0,12.9,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,0.4,0.8,0.02,0.03,0.06,0.02,0.06
Nathanael Mbuku,1740,FRA,"MF,FW",Reims,fr Ligue 1,18.0,2002.0,32.0,28.0,2210.0,24.6,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.16,0.04,0.2,0.16,0.2,2.6,2.6,2.4,5.0,0.11,0.1,0.2,0.11,0.2
James McArthur,1742,SYC,MF,Crystal Palace,eng Premier League,32.0,1987.0,18.0,17.0,1466.0,16.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,0.3,0.3,1.2,1.5,0.02,0.07,0.09,0.02,0.09
Oliver McBurnie,1743,SYC,FW,Sheffield Utd,eng Premier League,24.0,1996.0,23.0,12.0,1324.0,14.7,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,3.9,3.9,1.1,5.0,0.26,0.07,0.34,0.26,0.34
Alex McCarthy,1744,GBR,GK,Southampton,eng Premier League,30.0,1989.0,30.0,30.0,2700.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
James McCarthy,1745,IRL,MF,Crystal Palace,eng Premier League,29.0,1990.0,16.0,10.0,821.0,9.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.03,0.04,0.0,0.04
John McGinn,1746,SYC,MF,Aston Villa,eng Premier League,25.0,1994.0,37.0,37.0,3330.0,37.0,3.0,5.0,3.0,0.0,0.0,12.0,0.0,0.08,0.14,0.22,0.08,0.22,2.5,2.5,3.6,6.1,0.07,0.1,0.17,0.07,0.17
David McGoldrick,1747,IRL,"FW,MF",Sheffield Utd,eng Premier League,32.0,1987.0,35.0,28.0,2397.0,26.6,8.0,1.0,8.0,0.0,0.0,7.0,0.0,0.3,0.04,0.34,0.3,0.34,6.9,6.9,1.1,8.0,0.26,0.04,0.3,0.26,0.3
Weston McKennie,1748,USA,MF,Juventus,it Serie A,21.0,1998.0,34.0,18.0,1702.0,18.9,5.0,2.0,5.0,0.0,0.0,5.0,0.0,0.26,0.11,0.37,0.26,0.37,4.9,4.9,3.3,8.3,0.26,0.18,0.44,0.26,0.44
Dwight McNeil,1749,GBR,MF,Burnley,eng Premier League,20.0,1999.0,36.0,34.0,3069.0,34.1,2.0,5.0,2.0,0.0,0.0,1.0,0.0,0.06,0.15,0.21,0.06,0.21,1.1,1.1,6.2,7.2,0.03,0.18,0.21,0.03,0.21
Scott McTominay,1750,SYC,MF,Manchester Utd,eng Premier League,23.0,1996.0,32.0,24.0,2129.0,23.7,4.0,1.0,4.0,0.0,0.0,3.0,0.0,0.17,0.04,0.21,0.17,0.21,2.1,2.1,1.7,3.8,0.09,0.07,0.16,0.09,0.16
Gary Medel,1751,CHL,"DF,MF",Bologna,it Serie A,32.0,1987.0,11.0,6.0,511.0,5.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.18,0.18,0.0,0.18,0.0,0.0,0.1,0.1,0.0,0.02,0.02,0.0,0.02
Facundo Medina,1752,ARG,DF,Lens,fr Ligue 1,21.0,1999.0,24.0,23.0,2007.0,22.3,2.0,0.0,2.0,0.0,0.0,11.0,0.0,0.09,0.0,0.09,0.09,0.09,1.2,1.2,0.5,1.7,0.05,0.02,0.08,0.05,0.08
Nathan de Medina,1753,BEL,DF,Arminia,de Bundesliga,22.0,1997.0,16.0,7.0,639.0,7.1,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.14,0.14,0.0,0.14,0.0,0.0,0.5,0.5,0.0,0.07,0.07,0.0,0.07
Ben Mee,1754,GBR,DF,Burnley,eng Premier League,30.0,1989.0,30.0,30.0,2693.0,29.9,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,2.3,2.3,0.3,2.6,0.08,0.01,0.09,0.08,0.09
Joshua Mees,1755,DEU,FW,Union Berlin,de Bundesliga,24.0,1996.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,2.41,0.0,2.41,2.41,2.41
Admir Mehmedi,1756,CHE,"MF,FW",Wolfsburg,de Bundesliga,29.0,1991.0,18.0,8.0,820.0,9.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.22,0.0,0.22,0.6,0.6,2.4,3.0,0.07,0.27,0.33,0.07,0.33
Soualiho Meïté,1757,FRA,MF,Torino,it Serie A,26.0,1994.0,14.0,11.0,920.0,10.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.2,0.7,0.7,0.3,1.0,0.07,0.03,0.1,0.07,0.1
Hannibal Mejbri,1759,TUN,MF,Manchester Utd,eng Premier League,17.0,2003.0,1.0,0.0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Farid El Melali,1760,DZA,"FW,MF",Angers,fr Ligue 1,23.0,1997.0,17.0,4.0,414.0,4.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22,0.0,0.22,0.22,0.22,1.2,1.2,0.1,1.3,0.26,0.02,0.28,0.26,0.28
Filippo Melegoni,1761,ITA,"MF,DF",Genoa,it Serie A,21.0,1999.0,14.0,3.0,389.0,4.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,0.8,0.08,0.11,0.19,0.08,0.19
Gonzalo Melero,1762,ESP,"MF,FW",Levante,es La Liga,26.0,1994.0,29.0,21.0,1853.0,20.6,7.0,1.0,7.0,0.0,0.0,4.0,0.0,0.34,0.05,0.39,0.34,0.39,3.7,3.7,1.5,5.2,0.18,0.07,0.25,0.18,0.25
Birger Meling,1763,NOR,DF,Nîmes,fr Ligue 1,25.0,1994.0,26.0,26.0,2328.0,25.9,2.0,3.0,2.0,0.0,0.0,4.0,0.0,0.08,0.12,0.19,0.08,0.19,0.6,0.6,1.9,2.5,0.02,0.07,0.1,0.02,0.1
Arthur Melo,1764,BRA,MF,Juventus,it Serie A,23.0,1996.0,22.0,13.0,1157.0,12.9,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.08,0.0,0.08,0.08,0.08,0.1,0.1,1.0,1.2,0.01,0.08,0.09,0.01,0.09
Houboulang Mendes,1765,FRA,DF,Lorient,fr Ligue 1,22.0,1998.0,17.0,15.0,1297.0,14.4,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.01,0.01,0.02,0.01,0.02
Pedro Mendes,1766,PRT,DF,Montpellier,fr Ligue 1,29.0,1990.0,22.0,19.0,1626.0,18.1,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.11,0.0,0.11,0.11,0.11,1.3,1.3,0.6,1.9,0.07,0.03,0.1,0.07,0.1
Thiago Mendes,1768,BRA,MF,Lyon,fr Ligue 1,28.0,1992.0,32.0,23.0,2243.0,24.9,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.04,0.04,0.0,0.04,1.0,1.0,1.3,2.4,0.04,0.05,0.1,0.04,0.1
Brais Méndez,1769,ESP,"MF,FW",Celta Vigo,es La Liga,23.0,1997.0,34.0,30.0,2671.0,29.7,9.0,0.0,8.0,1.0,1.0,8.0,0.0,0.3,0.0,0.3,0.27,0.27,8.2,7.4,2.3,9.8,0.28,0.08,0.36,0.25,0.33
Édgar Méndez,1770,ESP,"MF,FW",Alavés,es La Liga,30.0,1990.0,33.0,26.0,2090.0,23.2,5.0,1.0,5.0,0.0,0.0,12.0,1.0,0.22,0.04,0.26,0.22,0.26,5.5,5.5,1.6,7.0,0.24,0.07,0.3,0.24,0.3
Eñaut Mendía,1771,ESP,FW,Eibar,es La Liga,21.0,1999.0,1.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Batista Mendy,1772,FRA,MF,Nantes,fr Ligue 1,20.0,2000.0,2.0,0.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Mendy,1773,FRA,DF,Manchester City,eng Premier League,26.0,1994.0,13.0,11.0,953.0,10.6,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.19,0.09,0.28,0.19,0.28,0.3,0.3,0.2,0.6,0.03,0.02,0.06,0.03,0.06
Edouard Mendy,1774,SEN,GK,Chelsea,eng Premier League,28.0,1992.0,31.0,31.0,2745.0,30.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ferland Mendy,1776,FRA,DF,Real Madrid,es La Liga,25.0,1995.0,26.0,24.0,2208.0,24.5,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.04,0.0,0.04,0.04,0.04,0.8,0.8,0.9,1.7,0.03,0.04,0.07,0.03,0.07
Nampalys Mendy,1777,SEN,MF,Leicester City,eng Premier League,28.0,1992.0,23.0,15.0,1459.0,16.2,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,0.1,0.1,0.2,0.2,0.0,0.01,0.01,0.0,0.01
Hamza Mendyl,1778,MAR,"FW,DF",Schalke 04,de Bundesliga,22.0,1997.0,3.0,1.0,95.0,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.09,0.0,0.09,0.09,0.09
Levent Mercan,1779,DEU,FW,Schalke 04,de Bundesliga,19.0,2000.0,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Meré,1780,ESP,DF,Köln,de Bundesliga,23.0,1997.0,16.0,14.0,1300.0,14.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.01,0.02,0.0,0.02
Alex Meret,1781,ITA,GK,Napoli,it Serie A,23.0,1997.0,22.0,22.0,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Merino,1782,ESP,MF,Real Sociedad,es La Liga,24.0,1996.0,26.0,25.0,2154.0,23.9,2.0,4.0,2.0,0.0,0.0,5.0,0.0,0.08,0.17,0.25,0.08,0.25,3.6,3.6,3.4,7.0,0.15,0.14,0.29,0.15,0.29
Martín Merquelanz,1783,ESP,"MF,FW",Real Sociedad,es La Liga,25.0,1995.0,13.0,4.0,549.0,6.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,1.2,1.2,2.1,3.3,0.2,0.34,0.54,0.2,0.54
Yıldırım Mert Çetin,1784,TUR,DF,Hellas Verona,it Serie A,23.0,1997.0,6.0,4.0,418.0,4.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03
Dries Mertens,1785,BEL,"FW,MF",Napoli,it Serie A,33.0,1987.0,29.0,18.0,1459.0,16.2,9.0,8.0,9.0,0.0,0.0,2.0,0.0,0.56,0.49,1.05,0.56,1.05,5.0,5.0,4.2,9.2,0.31,0.26,0.57,0.31,0.57
Roque Mesa,1786,ESP,MF,Valladolid,es La Liga,31.0,1989.0,25.0,21.0,1761.0,19.6,1.0,0.0,0.0,1.0,1.0,4.0,1.0,0.05,0.0,0.05,0.0,0.0,1.7,0.9,0.8,1.7,0.08,0.04,0.13,0.04,0.09
Illan Meslier,1787,FRA,GK,Leeds United,eng Premier League,20.0,2000.0,35.0,35.0,3150.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lionel Messi,1788,ARG,"FW,MF",Barcelona,es La Liga,33.0,1987.0,35.0,33.0,3023.0,33.6,30.0,9.0,27.0,3.0,5.0,4.0,0.0,0.89,0.27,1.16,0.8,1.07,22.1,17.8,9.5,27.2,0.66,0.28,0.94,0.53,0.81
Junior Messias,1789,BRA,"MF,FW",Crotone,it Serie A,29.0,1991.0,36.0,36.0,3215.0,35.7,9.0,4.0,9.0,0.0,0.0,6.0,0.0,0.25,0.11,0.36,0.25,0.36,7.6,7.6,2.6,10.2,0.21,0.07,0.29,0.21,0.29
Thomas Meunier,1790,BEL,DF,Dortmund,de Bundesliga,28.0,1991.0,21.0,17.0,1472.0,16.4,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.06,0.06,0.12,0.06,0.12,1.0,1.0,1.5,2.4,0.06,0.09,0.15,0.06,0.15
Mexer,1791,MOZ,DF,Bordeaux,fr Ligue 1,31.0,1988.0,9.0,8.0,712.0,7.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.02,0.02,0.04,0.02,0.04
Max Meyer,1792,DEU,MF,Köln,de Bundesliga,24.0,1995.0,10.0,3.0,351.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.5,1.3,0.21,0.12,0.33,0.21,0.33
Omenuke Mfulu,1794,COD,MF,Elche,es La Liga,26.0,1994.0,20.0,9.0,789.0,8.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02
Míchel,1795,ESP,MF,Valladolid,es La Liga,32.0,1988.0,22.0,10.0,946.0,10.5,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.19,0.0,0.19,0.19,0.19,0.5,0.5,0.6,1.1,0.05,0.06,0.11,0.05,0.11
Jonas Michel Dirkner,1796,DEU,MF,Hertha BSC,de Bundesliga,18.0,2002.0,1.0,0.0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Michelbrink,1797,DEU,MF,Hertha BSC,de Bundesliga,19.0,2001.0,2.0,0.0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clément Michelin,1798,FRA,DF,Lens,fr Ligue 1,23.0,1997.0,26.0,13.0,1154.0,12.8,0.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.31,0.31,0.0,0.31,0.4,0.4,3.7,4.1,0.03,0.29,0.32,0.03,0.32
Edouard Michut,1799,FRA,MF,Paris S-G,fr Ligue 1,17.0,2003.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Petar Mićin,1800,SRB,MF,Udinese,it Serie A,21.0,1998.0,1.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florian Miguel,1801,FRA,DF,Nîmes,fr Ligue 1,23.0,1996.0,21.0,18.0,1538.0,17.1,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,0.05,0.0,0.05,0.05,0.05
Valentin Mihaila,1802,ROU,"FW,MF",Parma,it Serie A,20.0,2000.0,16.0,4.0,698.0,7.8,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.39,0.0,0.39,0.39,0.39,2.7,2.7,0.3,3.0,0.35,0.04,0.38,0.35,0.38
Nikola Milenković,1803,SRB,DF,Fiorentina,it Serie A,22.0,1997.0,34.0,34.0,3034.0,33.7,3.0,1.0,3.0,0.0,0.0,7.0,1.0,0.09,0.03,0.12,0.09,0.12,3.9,3.9,0.6,4.5,0.12,0.02,0.13,0.12,0.13
Arkadiusz Milik,1804,POL,FW,Marseille,fr Ligue 1,26.0,1994.0,15.0,14.0,1220.0,13.6,9.0,1.0,6.0,3.0,3.0,2.0,0.0,0.66,0.07,0.74,0.44,0.52,7.4,5.1,0.9,5.9,0.55,0.06,0.61,0.37,0.44
Sergej Milinković-Savić,1805,SRB,MF,Lazio,it Serie A,25.0,1995.0,32.0,32.0,2746.0,30.5,8.0,9.0,8.0,0.0,0.0,4.0,0.0,0.26,0.29,0.56,0.26,0.56,6.9,6.9,6.4,13.4,0.23,0.21,0.44,0.23,0.44
Vanja Milinković-Savić,1806,SRB,GK,Torino,it Serie A,23.0,1997.0,5.0,5.0,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Éder Militão,1807,BRA,DF,Real Madrid,es La Liga,22.0,1998.0,14.0,13.0,1133.0,12.6,1.0,0.0,1.0,0.0,0.0,3.0,1.0,0.08,0.0,0.08,0.08,0.08,1.1,1.1,0.0,1.1,0.08,0.0,0.08,0.08,0.08
Luka Milivojević,1808,SRB,MF,Crystal Palace,eng Premier League,29.0,1991.0,31.0,27.0,2359.0,26.2,1.0,1.0,0.0,1.0,2.0,8.0,1.0,0.04,0.04,0.08,0.0,0.04,2.4,0.8,1.7,2.5,0.09,0.07,0.16,0.03,0.1
Luis Milla,1809,ESP,MF,Granada,es La Liga,25.0,1994.0,16.0,14.0,1253.0,13.9,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.07,0.07,0.14,0.07,0.14,0.6,0.6,2.3,2.9,0.04,0.17,0.21,0.04,0.21
Pere Milla,1810,ESP,"FW,MF",Elche,es La Liga,27.0,1992.0,32.0,22.0,1981.0,22.0,4.0,3.0,4.0,0.0,0.0,6.0,0.0,0.18,0.14,0.32,0.18,0.32,5.0,5.0,2.1,7.1,0.23,0.1,0.32,0.23,0.32
Álex Millán,1811,ESP,FW,Villarreal,es La Liga,20.0,1999.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vincenzo Millico,1812,ITA,"FW,MF",Torino,it Serie A,19.0,2000.0,3.0,0.0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.31,0.31,0.0,0.31
Enzo Millot,1813,FRA,MF,Monaco,fr Ligue 1,18.0,2002.0,2.0,0.0,41.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.41,0.19,0.6,0.41,0.6
