,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1206,Jemerson,br BRA,"DF,MF",Monaco,Ligue 1,25.0,1992.0,24.7,12.0,0.49,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1207,Carl Jenkinson,eng ENG,DF,Arsenal,Premier League,26.0,1992.0,1.8,2.0,1.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1208,Fredrik Jensen,fi FIN,"FW,MF",Augsburg,Bundesliga,20.0,1997.0,2.3,3.0,1.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209,Mathias Jensen,dk DEN,"MF,FW",Celta Vigo,La Liga,22.0,1996.0,2.6,4.0,1.53,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,Jesé,es ESP,"FW,MF",Betis,La Liga,25.0,1993.0,8.7,20.0,2.31,11.0,0.0,4.0,3.0,1.0,1.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0
1211,Gabriel Jesus,br BRA,FW,Manchester City,Premier League,21.0,1997.0,11.5,48.0,4.17,36.0,0.0,6.0,5.0,1.0,0.0,6.0,0.52,5.0,0.0,0.0,1.0,0.0,0.0
1212,Juan Jesus,br BRA,DF,Roma,Serie A,27.0,1991.0,15.6,10.0,0.64,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213,Raúl Jiménez,mx MEX,FW,Wolves,Premier League,27.0,1991.0,34.6,89.0,2.57,70.0,0.0,8.0,7.0,3.0,1.0,11.0,0.32,9.0,0.0,0.0,1.0,1.0,0.0
1214,Joaquín,es ESP,"FW,MF",Betis,La Liga,37.0,1981.0,18.8,84.0,4.46,57.0,11.0,10.0,2.0,4.0,0.0,5.0,0.27,3.0,0.0,1.0,0.0,1.0,0.0
1215,Joelinton,br BRA,"FW,MF",Hoffenheim,Bundesliga,21.0,1996.0,23.7,89.0,3.76,63.0,1.0,14.0,3.0,7.0,1.0,13.0,0.55,10.0,0.0,1.0,1.0,1.0,0.0
1216,Aron Jóhannsson,us USA,MF,Werder Bremen,Bundesliga,27.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217,Stefan Johansen,no NOR,MF,Fulham,Premier League,27.0,1991.0,4.6,4.0,0.86,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0
1218,Jakob Johansson,se SWE,MF,Rennes,Ligue 1,28.0,1990.0,7.9,10.0,1.26,9.0,0.0,0.0,0.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0
1219,Ben Johnson,eng ENG,DF,West Ham,Premier League,18.0,2000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220,Fabian Johnson,us USA,"DF,FW",M'Gladbach,Bundesliga,30.0,1987.0,11.2,13.0,1.16,11.0,0.0,0.0,0.0,2.0,0.0,2.0,0.18,1.0,0.0,0.0,0.0,1.0,0.0
1222,Tyreke Johnson,eng ENG,MF,Southampton,Premier League,19.0,1998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1223,Karl-Johan Johnsson,se SWE,GK,Guingamp,Ligue 1,28.0,1990.0,17.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1224,Jonathas,br BRA,FW,Hannover 96,Bundesliga,29.0,1989.0,6.7,8.0,1.19,4.0,0.0,1.0,0.0,3.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0
1225,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,26.0,1992.0,14.0,4.0,0.29,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1226,Jony,es ESP,"MF,FW",Alavés,La Liga,27.0,1991.0,33.0,137.0,4.15,68.0,49.0,10.0,4.0,4.0,2.0,13.0,0.39,6.0,6.0,1.0,0.0,0.0,0.0
1227,Joan Jordán,es ESP,MF,Eibar,La Liga,24.0,1994.0,31.9,143.0,4.48,76.0,51.0,5.0,2.0,6.0,3.0,11.0,0.34,5.0,5.0,0.0,0.0,1.0,0.0
1228,Bruno Jordão,pt POR,"MF,DF",Lazio,Serie A,19.0,1998.0,1.0,1.0,1.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1229,Jorginho,it ITA,MF,Chelsea,Premier League,26.0,1991.0,35.1,73.0,2.08,70.0,0.0,0.0,0.0,1.0,2.0,5.0,0.14,5.0,0.0,0.0,0.0,0.0,0.0
1230,Willian José,br BRA,FW,Real Sociedad,La Liga,26.0,1991.0,26.3,65.0,2.47,57.0,0.0,1.0,5.0,1.0,1.0,5.0,0.19,4.0,0.0,0.0,1.0,0.0,0.0
1231,Joselu,es ESP,FW,Newcastle Utd,Premier League,28.0,1990.0,6.6,6.0,0.91,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232,Evens Joseph,fr FRA,"MF,FW",Caen,Ligue 1,19.0,1999.0,3.8,10.0,2.64,5.0,0.0,1.0,1.0,3.0,0.0,2.0,0.53,0.0,0.0,0.0,0.0,2.0,0.0
1233,Diogo Jota,pt POR,"FW,MF",Wolves,Premier League,21.0,1996.0,26.2,89.0,3.4,53.0,1.0,12.0,10.0,13.0,0.0,11.0,0.42,5.0,0.0,1.0,3.0,2.0,0.0
1234,Aleksandar Jovanović,rs SRB,GK,Huesca,La Liga,25.0,1992.0,12.0,5.0,0.42,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0
1235,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,22.0,1996.0,15.3,5.0,0.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1236,Stevan Jovetić,me MNE,"MF,FW",Monaco,Ligue 1,28.0,1989.0,4.4,16.0,3.61,9.0,0.0,0.0,6.0,1.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0
1237,Luka Jović,rs SRB,"FW,MF",Eint Frankfurt,Bundesliga,20.0,1997.0,24.9,71.0,2.85,49.0,1.0,8.0,5.0,8.0,0.0,14.0,0.56,10.0,0.0,1.0,3.0,0.0,0.0
1238,Jozabed,es ESP,MF,Celta Vigo,La Liga,27.0,1991.0,12.8,20.0,1.56,18.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1239,Miguel Juan Llambrich,es ESP,"DF,FW",Villarreal,La Liga,22.0,1996.0,6.0,13.0,2.15,9.0,0.0,0.0,0.0,1.0,3.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0
1240,Juanfran,es ESP,"DF,FW",Leganés,La Liga,29.0,1988.0,16.2,60.0,3.7,41.0,11.0,4.0,2.0,2.0,0.0,3.0,0.19,2.0,1.0,0.0,0.0,0.0,0.0
1241,Juanfran,es ESP,DF,Atlético Madrid,La Liga,33.0,1985.0,17.9,40.0,2.24,38.0,0.0,0.0,0.0,2.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0
1242,Juanmi,es ESP,"FW,MF",Real Sociedad,La Liga,25.0,1993.0,16.9,31.0,1.83,18.0,0.0,3.0,5.0,5.0,0.0,6.0,0.35,3.0,0.0,0.0,2.0,1.0,0.0
1243,Juanpe,es ESP,DF,Girona,La Liga,27.0,1991.0,30.7,14.0,0.46,9.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1244,Juanpi,ve VEN,"MF,FW",Huesca,La Liga,24.0,1994.0,7.4,27.0,3.63,14.0,4.0,1.0,2.0,6.0,0.0,8.0,1.07,3.0,2.0,0.0,0.0,3.0,0.0
1245,Nathaël Julan,fr FRA,"FW,MF",Guingamp,Ligue 1,22.0,1996.0,4.8,10.0,2.07,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.21,1.0,0.0,0.0,0.0,0.0,0.0
1246,Christopher Jullien,fr FRA,DF,Toulouse,Ligue 1,25.0,1993.0,33.5,33.0,0.99,22.0,0.0,0.0,8.0,2.0,1.0,6.0,0.18,4.0,0.0,0.0,1.0,1.0,0.0
1248,David Juncà,es ESP,DF,Celta Vigo,La Liga,24.0,1993.0,19.5,35.0,1.79,28.0,2.0,3.0,1.0,1.0,0.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0
1249,Sebastian Jung,de GER,DF,Wolfsburg,Bundesliga,28.0,1990.0,0.6,4.0,6.43,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.61,1.0,0.0,0.0,0.0,0.0,0.0
1250,Hamed Junior Traorè,ci CIV,MF,Empoli,Serie A,18.0,2000.0,25.1,71.0,2.83,52.0,1.0,9.0,5.0,1.0,3.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0
1251,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,La Liga,18.0,2000.0,9.7,43.0,4.45,27.0,1.0,5.0,4.0,5.0,1.0,6.0,0.62,4.0,0.0,1.0,0.0,1.0,0.0
1252,Musa Juwara,gm GAM,FW,Chievo,Serie A,16.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1253,Mathias Jørgensen,dk DEN,DF,Huddersfield,Premier League,28.0,1990.0,23.9,24.0,1.01,20.0,1.0,0.0,0.0,1.0,2.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0
1254,Sory Kaba,gn GUI,"FW,MF",Dijon,Ligue 1,23.0,1995.0,2.6,6.0,2.33,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1255,Ozan Kabak,tr TUR,DF,Stuttgart,Bundesliga,18.0,2000.0,15.0,19.0,1.27,12.0,1.0,4.0,2.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0
1256,Christian Kabasele,be BEL,DF,Watford,Premier League,27.0,1991.0,17.6,2.0,0.11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,Elias Kachunga,cd COD,"FW,MF",Huddersfield,Premier League,26.0,1992.0,13.1,13.0,0.99,9.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1258,Pavel Kadeřábek,cz CZE,DF,Hoffenheim,Bundesliga,26.0,1992.0,27.9,73.0,2.62,62.0,1.0,1.0,5.0,1.0,3.0,8.0,0.29,7.0,0.0,0.0,1.0,0.0,0.0
1259,Shinji Kagawa,jp JPN,MF,Dortmund,Bundesliga,29.0,1989.0,1.1,1.0,0.92,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1260,Florian Kainz,at AUT,FW,Werder Bremen,Bundesliga,25.0,1992.0,4.1,14.0,3.39,11.0,1.0,1.0,1.0,0.0,0.0,4.0,0.97,3.0,0.0,1.0,0.0,0.0,0.0
1261,Gaël Kakuta,cd COD,"MF,FW",Rayo Vallecano,La Liga,27.0,1991.0,8.0,19.0,2.39,16.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1262,Nikola Kalinić,hr CRO,FW,Atlético Madrid,La Liga,30.0,1988.0,7.1,7.0,0.98,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.28,1.0,0.0,0.0,1.0,0.0,0.0
1263,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,Bundesliga,32.0,1985.0,25.7,74.0,2.87,52.0,0.0,13.0,4.0,4.0,1.0,8.0,0.31,5.0,0.0,2.0,0.0,1.0,0.0
1264,Samuel Kalu,ng NGA,FW,Bordeaux,Ligue 1,20.0,1997.0,14.2,59.0,4.15,29.0,10.0,8.0,3.0,9.0,0.0,4.0,0.28,2.0,0.0,1.0,0.0,1.0,0.0
1265,François Kamano,gn GUI,"FW,MF",Bordeaux,Ligue 1,22.0,1996.0,28.5,85.0,2.99,65.0,4.0,8.0,4.0,4.0,0.0,7.0,0.25,3.0,0.0,2.0,1.0,1.0,0.0
1266,Aboubakar Kamara,mr MTN,FW,Fulham,Premier League,23.0,1995.0,7.7,21.0,2.73,18.0,0.0,1.0,1.0,1.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,1.0,0.0
1267,Boubacar Kamara,fr FRA,DF,Marseille,Ligue 1,18.0,1999.0,26.8,31.0,1.16,25.0,2.0,0.0,0.0,3.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0
1268,Hassane Kamara,ci CIV,"DF,FW",Reims,Ligue 1,24.0,1994.0,10.3,14.0,1.36,12.0,0.0,1.0,1.0,0.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0
1269,Marcin Kamiński,pl POL,DF,Düsseldorf,Bundesliga,26.0,1992.0,27.0,24.0,0.89,19.0,1.0,0.0,3.0,0.0,1.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0
1270,Patrick Kammerbauer,de GER,FW,Freiburg,Bundesliga,21.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271,Kevin Kampl,si SVN,MF,RB Leipzig,Bundesliga,27.0,1990.0,23.5,96.0,4.09,74.0,17.0,1.0,3.0,0.0,1.0,9.0,0.38,8.0,0.0,0.0,1.0,0.0,0.0
1272,Harry Kane,eng ENG,FW,Tottenham,Premier League,25.0,1993.0,26.9,86.0,3.19,58.0,1.0,12.0,8.0,7.0,0.0,14.0,0.52,9.0,0.0,1.0,2.0,2.0,0.0
1274,Wilfried Kanga,ci CIV,FW,Angers,Ligue 1,20.0,1998.0,5.5,15.0,2.74,8.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1275,Lee Kangin,kr KOR,"MF,FW",Valencia,La Liga,17.0,2001.0,0.3,1.0,3.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1276,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,27.0,1991.0,34.4,94.0,2.74,89.0,1.0,0.0,1.0,1.0,2.0,5.0,0.15,5.0,0.0,0.0,0.0,0.0,0.0
1277,Stefanos Kapino,gr GRE,GK,Werder Bremen,Bundesliga,24.0,1994.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,Wilfrid Kaptoum,cm CMR,MF,Betis,La Liga,22.0,1996.0,8.6,9.0,1.05,5.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,Bundesliga,24.0,1994.0,10.2,35.0,3.43,24.0,1.0,5.0,3.0,2.0,0.0,5.0,0.49,1.0,0.0,3.0,0.0,1.0,0.0
1280,Yann Karamoh,fr FRA,"FW,MF",Inter,Serie A,20.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281,Yann Karamoh,fr FRA,FW,Bordeaux,Ligue 1,20.0,1998.0,13.6,66.0,4.85,39.0,6.0,11.0,4.0,5.0,1.0,4.0,0.29,2.0,0.0,1.0,1.0,0.0,0.0
1282,Ibrahim Karamoko,fr FRA,MF,Chievo,Serie A,17.0,2001.0,0.7,2.0,2.77,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283,Orestis Karnezis,gr GRE,GK,Napoli,Serie A,33.0,1985.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,Rick Karsdorp,nl NED,DF,Roma,Serie A,23.0,1995.0,6.6,13.0,1.97,10.0,3.0,0.0,0.0,0.0,0.0,3.0,0.45,3.0,0.0,0.0,0.0,0.0,0.0
1285,Grigoris Kastanos,cy CYP,MF,Juventus,Serie A,20.0,1998.0,0.7,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,Eiji Kawashima,jp JPN,GK,Strasbourg,Ligue 1,35.0,1983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,Beram Kayal,il ISR,MF,Brighton,Premier League,30.0,1988.0,10.4,9.0,0.86,7.0,0.0,0.0,1.0,0.0,1.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0
1288,Moise Kean,it ITA,FW,Juventus,Serie A,18.0,2000.0,6.0,8.0,1.33,5.0,0.0,1.0,1.0,1.0,0.0,2.0,0.33,0.0,0.0,1.0,0.0,1.0,0.0
1289,Michael Keane,eng ENG,DF,Everton,Premier League,25.0,1993.0,33.0,21.0,0.64,17.0,0.0,0.0,3.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0
1290,Neeskens Kebano,cd COD,"FW,MF",Fulham,Premier League,26.0,1992.0,1.2,2.0,1.64,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1291,Thilo Kehrer,de GER,DF,Paris S-G,Ligue 1,21.0,1996.0,21.1,20.0,0.95,16.0,1.0,0.0,1.0,1.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0
1292,Jules Keita,gn GUI,"FW,MF",Dijon,Ligue 1,20.0,1998.0,5.1,24.0,4.74,16.0,1.0,6.0,1.0,0.0,0.0,3.0,0.59,1.0,0.0,2.0,0.0,0.0,0.0
1293,Naby Keïta,gn GUI,"MF,FW",Liverpool,Premier League,23.0,1995.0,15.4,41.0,2.65,34.0,0.0,2.0,4.0,1.0,0.0,5.0,0.32,5.0,0.0,0.0,0.0,0.0,0.0
1294,Keko,es ESP,"MF,FW",Valladolid,La Liga,26.0,1991.0,17.0,45.0,2.64,31.0,2.0,7.0,2.0,3.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0
1295,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,28.0,1990.0,12.3,7.0,0.57,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0
1296,Marc-Oliver Kempf,de GER,DF,Stuttgart,Bundesliga,23.0,1995.0,22.5,18.0,0.8,16.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,Kenedy,br BRA,"MF,DF",Newcastle Utd,Premier League,22.0,1996.0,15.0,50.0,3.34,34.0,2.0,4.0,2.0,5.0,3.0,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0
1298,Jonjoe Kenny,eng ENG,DF,Everton,Premier League,21.0,1997.0,8.8,16.0,1.82,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0
1300,Christophe Kerbrat,fr FRA,DF,Guingamp,Ligue 1,31.0,1986.0,23.3,5.0,0.21,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1301,Sebastian Kerk,de GER,"MF,FW",Nürnberg,Bundesliga,24.0,1994.0,13.1,42.0,3.21,16.0,19.0,0.0,3.0,4.0,0.0,1.0,0.08,0.0,1.0,0.0,0.0,0.0,0.0
1302,Franck Kessié,ci CIV,MF,Milan,Serie A,21.0,1996.0,33.5,112.0,3.34,99.0,2.0,4.0,5.0,0.0,2.0,6.0,0.18,6.0,0.0,0.0,0.0,0.0,0.0
1303,Saîf-Eddine Khaoui,tn TUN,"MF,FW",Caen,Ligue 1,23.0,1995.0,15.0,29.0,1.93,21.0,4.0,2.0,0.0,1.0,1.0,3.0,0.2,2.0,0.0,1.0,0.0,0.0,0.0
1304,Wahbi Khazri,tn TUN,"FW,MF",Saint-Étienne,Ligue 1,27.0,1991.0,31.3,154.0,4.92,66.0,50.0,14.0,12.0,11.0,1.0,14.0,0.45,3.0,6.0,0.0,2.0,3.0,0.0
1305,Rani Khedira,de GER,"DF,MF",Augsburg,Bundesliga,24.0,1994.0,29.2,40.0,1.37,33.0,0.0,0.0,3.0,1.0,3.0,5.0,0.17,5.0,0.0,0.0,0.0,0.0,0.0
1306,Sami Khedira,de GER,MF,Juventus,Serie A,31.0,1987.0,7.8,13.0,1.66,12.0,0.0,0.0,1.0,0.0,0.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0
1307,Isaac Kiese Thelin,se SWE,"FW,MF",Leverkusen,Bundesliga,26.0,1992.0,2.0,3.0,1.5,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1308,Kike,es ESP,FW,Eibar,La Liga,28.0,1989.0,14.4,34.0,2.36,23.0,0.0,2.0,4.0,5.0,0.0,1.0,0.07,0.0,0.0,0.0,1.0,0.0,0.0
1309,Max Kilman,eng ENG,DF,Wolves,Premier League,21.0,1997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1310,Joshua Kimmich,de GER,"DF,MF",Bayern Munich,Bundesliga,23.0,1995.0,34.0,162.0,4.76,91.0,51.0,7.0,3.0,9.0,1.0,22.0,0.65,15.0,5.0,1.0,0.0,1.0,0.0
1311,Presnel Kimpembe,fr FRA,DF,Paris S-G,Ligue 1,22.0,1995.0,22.3,19.0,0.85,13.0,2.0,0.0,1.0,1.0,2.0,6.0,0.27,4.0,0.0,0.0,1.0,0.0,1.0
1312,Joshua King,no NOR,"FW,MF",Bournemouth,Premier League,26.0,1992.0,32.9,83.0,2.52,61.0,0.0,10.0,3.0,9.0,0.0,12.0,0.36,9.0,0.0,0.0,0.0,3.0,0.0
1313,Sofian Kiyine,ma MAR,"MF,DF",Chievo,Serie A,20.0,1997.0,9.1,25.0,2.76,16.0,1.0,5.0,1.0,1.0,1.0,2.0,0.22,0.0,1.0,0.0,1.0,0.0,0.0
1314,Simon Kjær,dk DEN,DF,Sevilla,La Liga,29.0,1989.0,22.3,14.0,0.63,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1315,Davy Klaassen,nl NED,MF,Werder Bremen,Bundesliga,25.0,1993.0,31.3,92.0,2.94,76.0,1.0,5.0,4.0,4.0,2.0,10.0,0.32,6.0,0.0,2.0,0.0,1.0,1.0
1316,Felix Klaus,de GER,"FW,MF",Wolfsburg,Bundesliga,25.0,1992.0,4.9,13.0,2.65,9.0,0.0,2.0,1.0,1.0,0.0,3.0,0.61,2.0,0.0,1.0,0.0,0.0,0.0
1317,Ragnar Klavan,ee EST,DF,Cagliari,Serie A,32.0,1985.0,13.7,7.0,0.51,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1318,Tim Kleindienst,de GER,FW,Freiburg,Bundesliga,22.0,1995.0,2.2,5.0,2.25,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1319,Lukas Klostermann,de GER,DF,RB Leipzig,Bundesliga,22.0,1996.0,22.3,33.0,1.48,29.0,0.0,2.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0
1320,Justin Kluivert,nl NED,FW,Roma,Serie A,19.0,1999.0,14.9,73.0,4.9,49.0,4.0,11.0,3.0,4.0,2.0,9.0,0.6,7.0,0.0,1.0,0.0,1.0,0.0
1321,Lukas Klünter,de GER,DF,Hertha BSC,Bundesliga,22.0,1996.0,6.6,10.0,1.52,5.0,1.0,2.0,0.0,2.0,0.0,2.0,0.3,0.0,0.0,1.0,0.0,1.0,0.0
1322,Robin Knoche,de GER,DF,Wolfsburg,Bundesliga,26.0,1992.0,31.0,21.0,0.68,18.0,2.0,0.0,1.0,0.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0
1323,Anthony Knockaert,fr FRA,"MF,FW",Brighton,Premier League,26.0,1991.0,20.4,67.0,3.28,28.0,27.0,1.0,5.0,2.0,4.0,9.0,0.44,3.0,4.0,0.0,1.0,0.0,1.0
1324,Törles Knöll,de GER,"FW,MF",Nürnberg,Bundesliga,20.0,1997.0,4.1,6.0,1.46,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326,Gregor Kobel,ch SUI,GK,Hoffenheim,Bundesliga,20.0,1997.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327,Gregor Kobel,ch SUI,GK,Augsburg,Bundesliga,20.0,1997.0,15.4,2.0,0.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328,Robin Koch,de GER,"MF,DF",Freiburg,Bundesliga,22.0,1996.0,21.1,17.0,0.8,14.0,0.0,1.0,0.0,2.0,0.0,2.0,0.09,2.0,0.0,0.0,0.0,0.0,0.0
1329,Kenan Kodro,ba BIH,"FW,MF",Athletic Club,La Liga,24.0,1993.0,1.8,2.0,1.13,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,1.0,0.0,0.0,0.0,0.0,0.0
1330,Dominik Kohr,de GER,MF,Leverkusen,Bundesliga,24.0,1994.0,10.8,25.0,2.31,18.0,0.0,1.0,4.0,0.0,2.0,3.0,0.28,1.0,0.0,0.0,2.0,0.0,0.0
1331,Djégui Koita,fr FRA,DF,Guingamp,Ligue 1,18.0,1999.0,1.9,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332,Koke,es ESP,MF,Atlético Madrid,La Liga,26.0,1992.0,28.7,107.0,3.72,72.0,28.0,0.0,5.0,2.0,0.0,8.0,0.28,5.0,1.0,0.0,1.0,1.0,0.0
1333,Aleksandar Kolarov,rs SRB,DF,Roma,Serie A,32.0,1985.0,32.3,114.0,3.53,70.0,30.0,3.0,5.0,4.0,2.0,9.0,0.28,6.0,1.0,1.0,0.0,0.0,1.0
1334,Sead Kolašinac,ba BIH,"DF,MF",Arsenal,Premier League,25.0,1993.0,21.0,49.0,2.34,42.0,1.0,4.0,0.0,1.0,1.0,10.0,0.48,9.0,0.0,0.0,0.0,1.0,0.0
