,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
2376,Gerónimo Rulli,ar ARG,GK,Villarreal,La Liga,28.0,1992.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2377,Georginio Rutter,fr FRA,"FW,MF",Rennes,Ligue 1,18.0,2002.0,0.5,2.0,2.0,0.0,1.0,1.0,1.0,3.0,33.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0
2378,Georginio Rutter,fr FRA,FW,Hoffenheim,Bundesliga,18.0,2002.0,2.7,4.0,4.0,2.0,2.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0
2379,Mathew Ryan,au AUS,GK,Arsenal,Premier League,28.0,1992.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2380,Mathew Ryan,au AUS,GK,Brighton,Premier League,28.0,1992.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
2381,Julian Ryerson,no NOR,"DF,MF",Union Berlin,Bundesliga,22.0,1997.0,11.9,22.0,15.0,4.0,14.0,4.0,12.0,15.0,80.0,3.0,13.0,0.0,13.0,11.0,33.0,17.0,0.0
2382,Frederik Rønnow,dk DEN,GK,Schalke 04,Bundesliga,27.0,1992.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0
2383,João Victor Santos Sá,br BRA,FW,Wolfsburg,Bundesliga,26.0,1994.0,5.2,9.0,6.0,2.0,6.0,1.0,6.0,11.0,54.5,5.0,11.0,0.0,11.0,8.0,17.0,2.0,0.0
2384,Roli Pereira de Sa,fr FRA,"FW,MF",Nantes,Ligue 1,23.0,1996.0,0.6,4.0,3.0,1.0,3.0,0.0,3.0,4.0,75.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0
2385,Idriss Saadi,dz ALG,"MF,FW",Strasbourg,Ligue 1,28.0,1992.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,Youssouf Sabaly,sn SEN,DF,Bordeaux,Ligue 1,27.0,1993.0,32.3,47.0,33.0,24.0,17.0,6.0,27.0,45.0,60.0,18.0,31.0,8.0,23.0,49.0,96.0,57.0,2.0
2387,Mathys Saban,fr FRA,FW,Saint-Étienne,Ligue 1,18.0,2002.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2388,Marcel Sabitzer,at AUT,MF,RB Leipzig,Bundesliga,26.0,1994.0,22.5,29.0,21.0,12.0,16.0,1.0,12.0,37.0,32.4,25.0,7.0,2.0,5.0,35.0,64.0,27.0,0.0
2389,Alexis Saelemaekers,be BEL,FW,Milan,Serie A,21.0,1999.0,22.4,43.0,26.0,20.0,18.0,5.0,19.0,60.0,31.7,41.0,29.0,1.0,28.0,25.0,68.0,6.0,0.0
2390,Modibo Sagnan,fr FRA,DF,Real Sociedad,La Liga,21.0,1999.0,6.9,12.0,7.0,6.0,6.0,0.0,4.0,6.0,66.7,2.0,7.0,2.0,5.0,6.0,18.0,25.0,1.0
2392,Allan Saint-Maximin,fr FRA,"FW,MF",Newcastle Utd,Premier League,23.0,1997.0,17.3,16.0,9.0,6.0,9.0,1.0,4.0,9.0,44.4,5.0,10.0,0.0,10.0,4.0,20.0,2.0,0.0
2393,Borja Sainz,es ESP,"MF,FW",Alavés,La Liga,19.0,2001.0,5.0,7.0,3.0,3.0,2.0,2.0,4.0,16.0,25.0,12.0,4.0,0.0,4.0,6.0,13.0,1.0,0.0
2394,Romain Saïss,ma MAR,DF,Wolves,Premier League,30.0,1990.0,26.7,35.0,24.0,23.0,12.0,0.0,19.0,33.0,57.6,14.0,28.0,13.0,15.0,52.0,87.0,115.0,1.0
2395,Bukayo Saka,eng ENG,"FW,MF",Arsenal,Premier League,18.0,2001.0,28.4,25.0,16.0,10.0,13.0,2.0,11.0,40.0,27.5,29.0,21.0,2.0,19.0,25.0,50.0,24.0,0.0
2396,Hiroki Sakai,jp JPN,DF,Marseille,Ligue 1,30.0,1990.0,26.5,81.0,48.0,34.0,35.0,12.0,39.0,51.0,76.5,12.0,21.0,5.0,16.0,54.0,135.0,65.0,0.0
2397,Moïse Sakava,cm CMR,MF,Reims,Ligue 1,19.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2398,Mamadou Sakho,fr FRA,DF,Crystal Palace,Premier League,30.0,1990.0,3.1,3.0,2.0,1.0,2.0,0.0,3.0,3.0,100.0,0.0,3.0,2.0,1.0,3.0,6.0,11.0,0.0
2399,Jacopo Sala,it ITA,DF,Spezia,Serie A,28.0,1991.0,4.2,17.0,9.0,14.0,1.0,2.0,8.0,22.0,36.4,14.0,5.0,2.0,3.0,5.0,22.0,6.0,0.0
2400,Mohamed Salah,eg EGY,FW,Liverpool,Premier League,28.0,1992.0,34.2,18.0,9.0,4.0,4.0,10.0,7.0,16.0,43.8,9.0,10.0,0.0,10.0,1.0,19.0,10.0,1.0
2401,Eddie Salcedo,it ITA,"MF,FW",Hellas Verona,Serie A,18.0,2001.0,8.4,6.0,2.0,3.0,2.0,1.0,3.0,3.0,100.0,0.0,6.0,0.0,6.0,6.0,12.0,6.0,0.0
2402,William Saliba,fr FRA,DF,Nice,Ligue 1,19.0,2001.0,20.0,15.0,9.0,8.0,5.0,2.0,5.0,6.0,83.3,1.0,17.0,16.0,1.0,26.0,41.0,80.0,2.0
2403,Romain Salin,fr FRA,GK,Rennes,Ligue 1,36.0,1984.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,6.0,3.0
2404,Mohammed Salisu,gh GHA,DF,Southampton,Premier League,21.0,1999.0,9.4,38.0,21.0,20.0,16.0,2.0,25.0,34.0,73.5,9.0,22.0,5.0,17.0,17.0,55.0,30.0,0.0
2405,Roland Sallai,hu HUN,"MF,FW",Freiburg,Bundesliga,23.0,1997.0,18.5,18.0,14.0,7.0,9.0,2.0,5.0,13.0,38.5,8.0,11.0,1.0,10.0,11.0,29.0,8.0,0.0
2406,Salvi,es ESP,"MF,FW",Cádiz,La Liga,29.0,1991.0,21.5,18.0,10.0,14.0,3.0,1.0,8.0,26.0,30.8,18.0,14.0,1.0,13.0,20.0,38.0,24.0,0.0
2407,Lazar Samardzic,rs SRB,MF,RB Leipzig,Bundesliga,18.0,2002.0,2.2,10.0,7.0,4.0,6.0,0.0,5.0,13.0,38.5,8.0,6.0,0.0,6.0,2.0,12.0,1.0,0.0
2408,Diadie Samassékou,ml MLI,MF,Hoffenheim,Bundesliga,24.0,1996.0,28.5,71.0,41.0,22.0,42.0,7.0,33.0,90.0,36.7,57.0,41.0,12.0,29.0,78.0,149.0,50.0,0.0
2409,Mama Samba Baldé,gw GNB,FW,Dijon,Ligue 1,24.0,1995.0,24.0,23.0,9.0,4.0,13.0,6.0,9.0,22.0,40.9,13.0,16.0,1.0,15.0,4.0,27.0,26.0,0.0
2410,Junior Sambia,fr FRA,"DF,MF",Montpellier,Ligue 1,23.0,1996.0,27.2,41.0,29.0,20.0,14.0,7.0,26.0,38.0,68.4,12.0,27.0,14.0,13.0,39.0,80.0,46.0,0.0
2411,Frédéric Sammaritano,fr FRA,"FW,MF",Dijon,Ligue 1,34.0,1986.0,12.6,15.0,10.0,9.0,5.0,1.0,9.0,26.0,34.6,17.0,6.0,0.0,6.0,9.0,24.0,3.0,0.0
2412,Fede San Emeterio,es ESP,MF,Valladolid,La Liga,23.0,1997.0,16.2,25.0,14.0,15.0,7.0,3.0,11.0,31.0,35.5,20.0,23.0,8.0,15.0,28.0,53.0,33.0,0.0
2413,Antonio Sanabria,py PAR,FW,Torino,Serie A,24.0,1996.0,10.9,8.0,3.0,0.0,4.0,4.0,2.0,9.0,22.2,7.0,5.0,0.0,5.0,5.0,13.0,8.0,0.0
2414,Antonio Sanabria,py PAR,FW,Betis,La Liga,24.0,1996.0,10.4,5.0,5.0,0.0,4.0,1.0,0.0,2.0,0.0,2.0,8.0,1.0,7.0,3.0,8.0,9.0,0.0
2415,Oihan Sancet,es ESP,"FW,MF",Athletic Club,La Liga,20.0,2000.0,11.5,8.0,2.0,3.0,4.0,1.0,2.0,7.0,28.6,5.0,4.0,0.0,4.0,5.0,13.0,7.0,0.0
2416,Renato Sanches,pt POR,MF,Lille,Ligue 1,22.0,1997.0,14.1,13.0,7.0,4.0,8.0,1.0,5.0,25.0,20.0,20.0,13.0,2.0,11.0,13.0,26.0,8.0,0.0
2418,Alexis Sánchez,cl CHI,FW,Inter,Serie A,31.0,1988.0,12.7,14.0,8.0,4.0,4.0,6.0,5.0,18.0,27.8,13.0,11.0,0.0,11.0,7.0,21.0,1.0,1.0
2419,Davinson Sánchez,co COL,DF,Tottenham,Premier League,24.0,1996.0,16.5,40.0,20.0,31.0,9.0,0.0,21.0,32.0,65.6,11.0,18.0,13.0,5.0,14.0,54.0,85.0,2.0
2420,Germán Sánchez,es ESP,DF,Granada,La Liga,33.0,1986.0,29.3,24.0,11.0,13.0,9.0,2.0,11.0,23.0,47.8,12.0,28.0,26.0,2.0,38.0,62.0,130.0,1.0
2421,Javi Sánchez,es ESP,DF,Valladolid,La Liga,23.0,1997.0,10.2,15.0,10.0,10.0,4.0,1.0,9.0,10.0,90.0,1.0,15.0,7.0,8.0,15.0,30.0,37.0,0.0
2422,Manuel Sánchez,es ESP,DF,Osasuna,La Liga,19.0,2000.0,10.8,27.0,15.0,10.0,10.0,7.0,11.0,25.0,44.0,14.0,8.0,0.0,8.0,8.0,35.0,14.0,0.0
2423,Manuel Sánchez,es ESP,DF,Atlético Madrid,La Liga,19.0,2000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2424,Juan Sánchez Miño,ar ARG,"DF,MF",Elche,La Liga,30.0,1990.0,5.5,8.0,5.0,5.0,3.0,0.0,6.0,14.0,42.9,8.0,4.0,0.0,4.0,4.0,12.0,7.0,0.0
2425,Robert Sánchez,es ESP,GK,Brighton,Premier League,22.0,1997.0,27.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,1.0,1.0,2.0,11.0,2.0
2426,Jadon Sancho,eng ENG,"FW,MF",Dortmund,Bundesliga,20.0,2000.0,22.9,18.0,11.0,4.0,10.0,4.0,7.0,16.0,43.8,9.0,20.0,1.0,19.0,16.0,34.0,9.0,0.0
2427,Alex Sandro,br BRA,DF,Juventus,Serie A,29.0,1991.0,20.6,37.0,23.0,19.0,13.0,5.0,13.0,25.0,52.0,12.0,20.0,4.0,16.0,31.0,68.0,57.0,0.0
2428,Leroy Sané,de GER,"FW,MF",Bayern Munich,Bundesliga,24.0,1996.0,20.1,18.0,10.0,2.0,10.0,6.0,13.0,30.0,43.3,17.0,23.0,1.0,22.0,9.0,27.0,8.0,1.0
2429,Salif Sané,sn SEN,DF,Schalke 04,Bundesliga,29.0,1990.0,11.9,17.0,9.0,9.0,7.0,1.0,13.0,23.0,56.5,10.0,25.0,13.0,12.0,25.0,42.0,66.0,0.0
2430,Oier Sanjurjo,es ESP,MF,Osasuna,La Liga,34.0,1986.0,23.2,39.0,16.0,8.0,27.0,4.0,17.0,60.0,28.3,43.0,24.0,6.0,18.0,29.0,68.0,41.0,0.0
2431,Mohamed Sankoh,nl NED,MF,Stuttgart,Bundesliga,16.0,2003.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2432,Siriki Sanogo,ci CIV,MF,Benevento,Serie A,18.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2433,Morgan Sanson,fr FRA,MF,Aston Villa,Premier League,25.0,1994.0,3.3,7.0,4.0,4.0,2.0,1.0,1.0,4.0,25.0,3.0,5.0,0.0,5.0,4.0,11.0,1.0,0.0
2434,Morgan Sanson,fr FRA,MF,Marseille,Ligue 1,25.0,1994.0,9.2,21.0,12.0,6.0,12.0,3.0,9.0,28.0,32.1,19.0,12.0,0.0,12.0,9.0,30.0,5.0,0.0
2435,Nicola Sansone,it ITA,"FW,MF",Bologna,Serie A,28.0,1991.0,13.0,22.0,11.0,7.0,12.0,3.0,10.0,31.0,32.3,21.0,15.0,0.0,15.0,9.0,31.0,7.0,0.0
2436,Baptiste Santamaria,fr FRA,MF,Angers,Ligue 1,25.0,1995.0,3.0,9.0,6.0,3.0,5.0,1.0,2.0,7.0,28.6,5.0,4.0,0.0,4.0,7.0,16.0,8.0,0.0
2437,Baptiste Santamaria,fr FRA,MF,Freiburg,Bundesliga,25.0,1995.0,24.5,51.0,38.0,19.0,24.0,8.0,20.0,54.0,37.0,34.0,36.0,7.0,29.0,52.0,103.0,34.0,1.0
2438,Federico Santander,py PAR,FW,Bologna,Serie A,29.0,1991.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2439,Davide Santon,it ITA,DF,Roma,Serie A,29.0,1991.0,6.5,4.0,3.0,2.0,2.0,0.0,3.0,7.0,42.9,4.0,10.0,1.0,9.0,4.0,8.0,12.0,0.0
2440,Samir Santos,br BRA,DF,Udinese,Serie A,25.0,1994.0,24.6,40.0,23.0,26.0,12.0,2.0,13.0,29.0,44.8,16.0,33.0,17.0,16.0,58.0,98.0,60.0,1.0
2441,Riccardo Saponara,it ITA,MF,Fiorentina,Serie A,28.0,1991.0,0.6,2.0,1.0,0.0,2.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
2442,Riccardo Saponara,it ITA,"FW,MF",Spezia,Serie A,28.0,1991.0,4.3,4.0,1.0,1.0,0.0,3.0,1.0,3.0,33.3,2.0,1.0,0.0,1.0,1.0,5.0,4.0,0.0
2444,Ivan Šaponjić,rs SRB,FW,Cádiz,La Liga,22.0,1997.0,4.3,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,4.0,0.0
2445,Pablo Sarabia,es ESP,"FW,MF",Paris S-G,Ligue 1,28.0,1992.0,14.7,15.0,11.0,6.0,6.0,3.0,10.0,38.0,26.3,28.0,9.0,1.0,8.0,5.0,20.0,8.0,0.0
2446,Josh Sargent,us USA,"FW,MF",Werder Bremen,Bundesliga,20.0,2000.0,27.8,32.0,19.0,13.0,13.0,6.0,13.0,27.0,48.1,14.0,39.0,4.0,35.0,17.0,49.0,36.0,0.0
2447,Bouna Sarr,sn SEN,DF,Marseille,Ligue 1,28.0,1992.0,0.8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
2448,Bouna Sarr,sn SEN,DF,Bayern Munich,Bundesliga,28.0,1992.0,5.0,9.0,8.0,4.0,3.0,2.0,3.0,6.0,50.0,3.0,7.0,0.0,7.0,10.0,19.0,7.0,1.0
2449,Sidy Sarr,sn SEN,MF,Nîmes,Ligue 1,24.0,1996.0,5.1,10.0,6.0,4.0,6.0,0.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,7.0,17.0,4.0,0.0
2450,Marco Sau,it ITA,"MF,FW",Benevento,Serie A,32.0,1987.0,8.7,6.0,2.0,0.0,6.0,0.0,1.0,16.0,6.3,15.0,7.0,0.0,7.0,5.0,11.0,3.0,0.0
2451,Téji Savanier,fr FRA,MF,Montpellier,Ligue 1,28.0,1991.0,24.1,49.0,33.0,16.0,25.0,8.0,22.0,73.0,30.1,51.0,28.0,6.0,22.0,38.0,87.0,15.0,0.0
2452,Stefan Savić,me MNE,DF,Atlético Madrid,La Liga,29.0,1991.0,32.8,40.0,25.0,32.0,7.0,1.0,21.0,34.0,61.8,13.0,33.0,19.0,14.0,42.0,82.0,110.0,0.0
2453,Romaine Sawyers,kn SKN,MF,West Brom,Premier League,28.0,1991.0,16.5,30.0,18.0,16.0,12.0,2.0,14.0,43.0,32.6,29.0,20.0,4.0,16.0,18.0,48.0,12.0,3.0
2454,Gianluca Scamacca,it ITA,FW,Genoa,Serie A,21.0,1999.0,15.0,19.0,10.0,6.0,7.0,6.0,7.0,19.0,36.8,12.0,21.0,4.0,17.0,9.0,28.0,12.0,0.0
2455,Dane Scarlett,eng ENG,FW,Tottenham,Premier League,16.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2456,Fabian Schär,ch SUI,DF,Newcastle Utd,Premier League,28.0,1991.0,13.8,13.0,4.0,8.0,5.0,0.0,7.0,19.0,36.8,12.0,19.0,12.0,7.0,27.0,40.0,52.0,1.0
2457,Aurélien Scheidler,fr FRA,FW,Dijon,Ligue 1,22.0,1998.0,3.8,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0
2458,Nicolás Schiappacasse,uy URU,MF,Sassuolo,Serie A,21.0,1999.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2459,Pasquale Schiattarella,it ITA,MF,Benevento,Serie A,33.0,1987.0,25.0,37.0,22.0,25.0,12.0,0.0,19.0,47.0,40.4,28.0,19.0,5.0,14.0,32.0,69.0,29.0,2.0
2460,Patrik Schick,cz CZE,FW,Leverkusen,Bundesliga,24.0,1996.0,20.7,7.0,2.0,0.0,5.0,2.0,1.0,4.0,25.0,3.0,5.0,2.0,3.0,3.0,10.0,20.0,0.0
2461,Sven Schipplock,de GER,"FW,MF",Arminia,Bundesliga,31.0,1988.0,8.3,15.0,8.0,7.0,6.0,2.0,6.0,27.0,22.2,21.0,13.0,2.0,11.0,6.0,21.0,8.0,0.0
2462,Xaver Schlager,at AUT,MF,Wolfsburg,Bundesliga,22.0,1997.0,29.2,66.0,40.0,20.0,38.0,8.0,22.0,68.0,32.4,46.0,50.0,6.0,44.0,54.0,120.0,38.0,0.0
2463,Keven Schlotterbeck,de GER,DF,Freiburg,Bundesliga,23.0,1997.0,18.4,31.0,10.0,16.0,15.0,0.0,10.0,23.0,43.5,13.0,26.0,18.0,8.0,36.0,67.0,89.0,2.0
2464,Nico Schlotterbeck,de GER,DF,Union Berlin,Bundesliga,20.0,1999.0,14.3,34.0,19.0,14.0,19.0,1.0,18.0,28.0,64.3,10.0,13.0,6.0,7.0,31.0,65.0,29.0,1.0
2465,Jeffrey Schlupp,gh GHA,MF,Crystal Palace,Premier League,27.0,1992.0,15.9,29.0,16.0,14.0,12.0,3.0,6.0,23.0,26.1,17.0,24.0,8.0,16.0,22.0,51.0,16.0,0.0
2466,Kasper Schmeichel,dk DEN,GK,Leicester City,Premier League,33.0,1986.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2467,Jonathan Schmid,fr FRA,"MF,DF",Freiburg,Bundesliga,30.0,1990.0,26.6,37.0,19.0,17.0,13.0,7.0,16.0,30.0,53.3,14.0,26.0,10.0,16.0,28.0,65.0,38.0,0.0
2468,Romano Schmid,at AUT,"MF,FW",Werder Bremen,Bundesliga,20.0,2000.0,13.1,22.0,16.0,8.0,10.0,4.0,8.0,35.0,22.9,27.0,21.0,0.0,21.0,8.0,30.0,6.0,0.0
2470,Benno Schmitz,de GER,DF,Köln,Bundesliga,25.0,1994.0,4.6,14.0,7.0,6.0,7.0,1.0,7.0,13.0,53.8,6.0,8.0,2.0,6.0,6.0,20.0,7.0,0.0
2471,Morgan Schneiderlin,fr FRA,MF,Nice,Ligue 1,30.0,1989.0,24.4,51.0,31.0,21.0,24.0,6.0,20.0,54.0,37.0,34.0,21.0,11.0,10.0,53.0,104.0,46.0,0.0
2472,Alessandro Schöpf,at AUT,"FW,MF",Schalke 04,Bundesliga,26.0,1994.0,10.5,11.0,9.0,3.0,7.0,1.0,1.0,6.0,16.7,5.0,15.0,1.0,14.0,6.0,17.0,6.0,0.0
2473,Jerdy Schouten,nl NED,MF,Bologna,Serie A,23.0,1997.0,27.9,50.0,25.0,23.0,25.0,2.0,16.0,37.0,43.2,21.0,36.0,13.0,23.0,79.0,129.0,37.0,6.0
2474,Nico Schulz,de GER,DF,Dortmund,Bundesliga,27.0,1993.0,6.8,9.0,6.0,4.0,3.0,2.0,2.0,11.0,18.2,9.0,12.0,4.0,8.0,6.0,15.0,10.0,0.0
2475,Alexander Schwolow,de GER,GK,Hertha BSC,Bundesliga,28.0,1992.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0
2476,Christopher Scott,de GER,"MF,FW",Bayern Munich,Bundesliga,18.0,2002.0,0.4,2.0,1.0,0.0,1.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2477,Matteo Scozzarella,it ITA,MF,Parma,Serie A,32.0,1988.0,1.7,4.0,0.0,3.0,1.0,0.0,2.0,3.0,66.7,1.0,3.0,1.0,2.0,6.0,10.0,0.0,0.0
2478,Simone Scuffet,it ITA,GK,Udinese,Serie A,24.0,1996.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2479,Jacopo Segre,it ITA,MF,Torino,Serie A,23.0,1997.0,2.1,5.0,2.0,2.0,1.0,2.0,2.0,5.0,40.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
2480,Davie Selke,de GER,FW,Werder Bremen,Bundesliga,25.0,1995.0,9.0,3.0,2.0,1.0,1.0,1.0,0.0,6.0,0.0,6.0,3.0,2.0,1.0,1.0,4.0,7.0,0.0
2481,Malik Sellouki,fr FRA,"FW,MF",Nice,Ligue 1,20.0,2000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0
2482,Matz Sels,be BEL,GK,Strasbourg,Ligue 1,28.0,1992.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
2483,Nélson Semedo,pt POR,"DF,MF",Wolves,Premier League,26.0,1993.0,33.1,85.0,48.0,53.0,23.0,9.0,42.0,72.0,58.3,30.0,30.0,10.0,20.0,41.0,126.0,78.0,2.0
2484,Léo Sena,br BRA,MF,Spezia,Serie A,24.0,1995.0,9.8,22.0,12.0,7.0,10.0,5.0,12.0,26.0,46.2,14.0,19.0,4.0,15.0,11.0,33.0,5.0,0.0
2485,Stefano Sensi,it ITA,MF,Inter,Serie A,24.0,1995.0,6.7,9.0,6.0,3.0,5.0,1.0,4.0,11.0,36.4,7.0,6.0,1.0,5.0,7.0,16.0,1.0,0.0
2486,Jaime Seoane,es ESP,MF,Huesca,La Liga,23.0,1997.0,22.9,50.0,30.0,20.0,23.0,7.0,24.0,65.0,36.9,41.0,27.0,6.0,21.0,17.0,67.0,14.0,0.0
2487,Luigi Sepe,it ITA,GK,Parma,Serie A,29.0,1991.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,13.0,2.0
2488,Suat Serdar,de GER,MF,Schalke 04,Bundesliga,23.0,1997.0,21.7,55.0,35.0,18.0,33.0,4.0,17.0,52.0,32.7,35.0,29.0,4.0,25.0,23.0,78.0,21.0,0.0
2489,Jean Seri,ci CIV,MF,Bordeaux,Ligue 1,29.0,1991.0,7.9,17.0,9.0,3.0,12.0,2.0,4.0,15.0,26.7,11.0,8.0,2.0,6.0,12.0,29.0,7.0,0.0
2490,Femi Seriki,eng ENG,MF,Sheffield Utd,Premier League,18.0,2002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2491,Ryan Sessegnon,eng ENG,"DF,FW",Hoffenheim,Bundesliga,20.0,2000.0,17.5,47.0,25.0,26.0,13.0,8.0,15.0,34.0,44.1,19.0,26.0,3.0,23.0,30.0,77.0,46.0,0.0
2492,Nils Seufert,de GER,"MF,FW",Arminia,Bundesliga,23.0,1997.0,3.8,12.0,9.0,2.0,5.0,5.0,2.0,8.0,25.0,6.0,3.0,1.0,2.0,5.0,17.0,6.0,0.0
2493,Edgar Sevikyan,ru RUS,MF,Levante,La Liga,18.0,2001.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2494,Stephan El Shaarawy,it ITA,"MF,FW",Roma,Serie A,27.0,1992.0,6.4,4.0,3.0,0.0,3.0,1.0,2.0,9.0,22.2,7.0,3.0,1.0,2.0,3.0,7.0,2.0,0.0
2496,Jamie Shackleton,eng ENG,"MF,DF",Leeds United,Premier League,20.0,1999.0,5.1,10.0,6.0,6.0,4.0,0.0,4.0,11.0,36.4,7.0,3.0,1.0,2.0,9.0,19.0,3.0,0.0
2497,Xherdan Shaqiri,ch SUI,"MF,FW",Liverpool,Premier League,28.0,1991.0,6.2,7.0,4.0,3.0,1.0,3.0,2.0,7.0,28.6,5.0,4.0,0.0,4.0,2.0,9.0,0.0,0.0
2498,Billy Sharp,eng ENG,FW,Sheffield Utd,Premier League,34.0,1986.0,8.2,5.0,1.0,0.0,3.0,2.0,2.0,9.0,22.2,7.0,2.0,0.0,2.0,0.0,5.0,2.0,0.0
2499,Luke Shaw,eng ENG,DF,Manchester Utd,Premier League,25.0,1995.0,29.5,44.0,28.0,21.0,16.0,7.0,21.0,36.0,58.3,15.0,34.0,9.0,25.0,20.0,64.0,44.0,2.0
2500,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,Premier League,28.0,1992.0,29.1,39.0,14.0,18.0,19.0,2.0,10.0,37.0,27.0,27.0,26.0,14.0,12.0,36.0,75.0,42.0,0.0
2501,Eldor Shomurodov,uz UZB,FW,Genoa,Serie A,25.0,1995.0,18.6,28.0,14.0,7.0,13.0,8.0,9.0,37.0,24.3,28.0,17.0,2.0,15.0,6.0,34.0,11.0,0.0
2502,Shola Shoretire,eng ENG,FW,Manchester Utd,Premier League,16.0,2004.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2503,Mahame Siby,ml MLI,MF,Strasbourg,Ligue 1,24.0,1996.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2504,Abdoulaye Sidibé,fr FRA,MF,Saint-Étienne,Ligue 1,18.0,2002.0,0.1,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2505,Djibril Sidibé,fr FRA,DF,Monaco,Ligue 1,28.0,1992.0,22.0,58.0,34.0,26.0,29.0,3.0,37.0,52.0,71.2,15.0,20.0,5.0,15.0,50.0,108.0,37.0,2.0
