,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
1830,Amine Salama,Reims,1.1,2,2,0,1,1,0,2,0.0,2,2,1,1,0,2,0,0
1831,Kike Salas,Sevilla,2.2,4,4,1,1,2,2,4,50.0,2,3,2,1,2,6,8,0
1832,Manolis Saliakas,St. Pauli,3.3,6,3,3,1,2,3,6,50.0,3,3,0,3,1,7,9,0
1833,William Saliba,Arsenal,7.0,20,11,12,8,0,8,9,88.9,1,5,2,3,5,25,23,1
1834,Mohammed Salisu,Monaco,4.1,14,7,9,5,0,7,7,100.0,0,5,4,1,2,16,15,1
1835,Roland Sallai,Freiburg,0.5,2,1,1,1,0,0,0,0.0,0,0,0,0,1,3,0,0
1836,Yoann Salmier,Le Havre,2.9,2,1,2,0,0,1,1,100.0,0,2,1,1,3,5,25,0
1837,Lazar Samardzic,Atalanta,2.4,2,2,0,1,1,2,3,66.7,1,2,1,1,0,2,0,0
1838,Mama Samba Balde,Lyon,0.4,2,2,0,2,0,0,0,0.0,0,0,0,0,1,3,1,0
1839,Mama Samba Balde,Brest,1.9,3,3,1,0,2,1,2,50.0,1,2,0,2,1,4,3,0
1840,Brice Samba,Lens,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
1841,Albert Sambi Lokonga,Sevilla,1.9,3,3,3,0,0,1,1,100.0,0,3,1,2,0,3,2,0
1842,Chuky san jose,Valladolid,1.0,1,0,0,0,1,1,1,100.0,0,2,0,2,0,1,0,0
1843,Antonio Sanabria,Torino,2.4,1,1,0,0,1,1,3,33.3,2,1,0,1,0,1,1,0
1844,Oihan Sancet,Athletic Club,6.0,3,1,1,1,1,2,7,28.6,5,3,0,3,2,5,3,0
1846,Antonio Sanchez,Mallorca,4.7,12,8,9,2,1,7,10,70.0,3,5,0,5,5,17,15,0
1847,Ivan Sanchez,Valladolid,4.1,10,7,7,2,1,3,10,30.0,7,4,1,3,6,16,2,0
1848,Javi Sanchez,Valladolid,2.7,2,2,1,1,0,2,3,66.7,1,5,3,2,2,4,13,0
1849,Juanlu Sanchez,Sevilla,3.4,6,5,3,2,1,4,5,80.0,1,0,0,0,6,12,3,0
1850,Manu Sanchez,Alavés,6.5,9,5,3,3,3,5,10,50.0,5,14,2,12,8,17,15,0
1851,Robert Sanchez,Chelsea,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,2
1852,Jadon Sancho,Chelsea,2.9,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0
1853,Philipp Sander,Gladbach,3.4,10,6,5,4,1,5,6,83.3,1,7,1,6,5,15,6,0
1854,Leroy Sane,Bayern Munich,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1855,Arouna Sangante,Le Havre,5.8,9,7,4,5,0,5,8,62.5,3,7,4,3,14,23,21,1
1856,Ibrahim Sangare,Nott'ham Forest,2.4,15,9,5,10,0,4,8,50.0,4,4,0,4,2,17,2,0
1857,Nhoa Sangui,Reims,4.8,3,2,0,2,1,2,5,40.0,3,4,2,2,2,5,9,0
1858,Kaishu Sano,Mainz 05,5.8,11,8,5,5,1,4,11,36.4,7,12,3,9,5,16,8,0
1859,Baptiste Santamaria,Rennes,3.0,6,2,4,1,1,3,5,60.0,2,4,1,3,4,10,6,0
1860,Jesus Santiago,Getafe,1.9,5,3,4,1,0,2,3,66.7,1,2,1,1,0,5,2,0
1861,Andrey Santos,Strasbourg,5.8,23,15,13,8,2,11,24,45.8,13,8,1,7,2,25,9,0
1862,Kaua Santos,Eint Frankfurt,3.5,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
1863,Tiago Santos,Lille,4.5,12,7,4,5,3,6,9,66.7,3,2,0,2,2,14,4,0
1864,Pablo Sarabia,Wolves,0.3,2,0,1,0,1,1,2,50.0,1,2,0,2,1,3,0,0
1865,Jeremy Sarmiento,Brighton,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1866,Amin Sarr,Hellas Verona,0.4,1,1,0,1,0,1,1,100.0,0,1,1,0,0,1,0,0
1867,Ismaila Sarr,Crystal Palace,2.5,0,0,0,0,0,0,3,0.0,3,2,0,2,2,2,1,0
1868,Malang Sarr,Lens,1.0,0,0,0,0,0,0,0,0.0,0,1,0,1,3,3,0,0
1869,Mamadou Sarr,Strasbourg,1.8,4,2,1,3,0,3,5,60.0,2,3,2,1,3,7,4,0
1870,Martin Satriano,Lens,0.5,3,1,1,1,1,3,3,100.0,0,0,0,0,0,3,2,0
1872,Teji Savanier,Montpellier,6.9,7,7,3,2,2,6,16,37.5,10,2,0,2,3,10,5,0
1873,Savio,Manchester City,3.2,8,5,3,1,4,2,3,66.7,1,2,0,2,0,8,1,1
1874,Nicolo Savona,Juventus,4.3,8,5,4,3,1,3,5,60.0,2,1,0,1,4,12,1,0
1875,Saba Sazonov,Torino,0.0,0,0,0,0,0,0,0,0.0,0,1,1,0,0,0,0,0
1876,Joe Scally,Gladbach,5.8,10,6,8,2,0,5,8,62.5,3,6,3,3,1,11,11,1
1877,Kevin Schade,Brentford,4.2,11,9,2,4,5,5,6,83.3,1,1,1,0,0,11,3,0
1878,Andras Schafer,Union Berlin,4.2,13,7,6,6,1,10,15,66.7,5,8,1,7,4,17,8,0
1879,Fabian Schar,Newcastle Utd,4.3,3,0,2,1,0,0,1,0.0,1,1,1,0,5,8,15,0
1880,Patrik Schick,Leverkusen,1.2,1,1,0,1,0,0,0,0.0,0,1,0,1,0,1,1,0
1881,Stefan Schimmer,Heidenheim,0.4,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
1882,Joel Schingtienne,Venezia,1.0,4,4,3,1,0,1,1,100.0,0,1,0,1,1,5,1,0
1883,Keven Schlotterbeck,Augsburg,5.4,4,3,1,3,0,2,2,100.0,0,5,3,2,8,12,20,1
1884,Nico Schlotterbeck,Dortmund,4.8,11,7,6,5,0,9,13,69.2,4,5,1,4,8,19,16,0
1885,Jeffrey Schlupp,Crystal Palace,0.4,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
1886,Romano Schmid,Werder Bremen,5.8,8,1,3,4,1,5,12,41.7,7,5,0,5,0,8,4,0
1887,Niklas Schmidt,Toulouse,1.6,3,2,1,2,0,1,2,50.0,1,0,0,0,0,3,2,0
1888,Jan Schoppner,Heidenheim,5.2,11,4,2,8,1,6,13,46.2,7,6,1,5,11,22,22,0
1889,Marvin Schulz,Holstein Kiel,0.3,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,3,0
1890,Leo Scienza,Heidenheim,2.9,3,3,2,1,0,0,4,0.0,4,1,0,1,3,6,4,0
1891,Alex Scott,Bournemouth,2.2,16,7,8,4,4,12,15,80.0,3,6,1,5,4,20,4,0
1892,Simone Scuffet,Cagliari,7.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,6,1
1893,Jeremy Sebas,Strasbourg,0.2,2,1,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0
1894,Aleksandar Sedlar,Alavés,4.5,15,9,5,10,0,7,9,77.8,2,2,1,1,7,22,7,1
1895,Alidu Seidu,Rennes,5.9,14,10,9,4,1,9,10,90.0,1,10,5,5,8,22,12,0
1896,Nicolas Seiwald,RB Leipzig,3.7,12,8,3,9,0,6,11,54.5,5,4,1,3,9,21,9,0
1898,Matz Sels,Nott'ham Forest,7.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,0
1899,Nelson Semedo,Wolves,4.7,9,4,5,3,1,4,11,36.4,7,2,1,1,1,10,18,0
1900,Antoine Semenyo,Bournemouth,6.7,11,7,5,2,4,3,9,33.3,6,14,2,12,1,12,4,0
1901,Marvin Senaya,Strasbourg,1.2,3,2,2,1,0,2,4,50.0,2,5,2,3,6,9,7,0
1902,Marcos Senesi,Bournemouth,4.8,17,8,12,4,1,7,15,46.7,8,10,5,5,7,24,24,0
1903,Suat Serdar,Hellas Verona,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1904,Sergi,Leganés,9.0,13,10,7,5,1,5,6,83.3,1,9,5,4,14,27,46,0
1905,Benjamin Sesko,RB Leipzig,4.8,4,2,0,2,2,1,2,50.0,1,4,2,2,2,6,4,0
1906,Stephan El Shaarawy,Roma,2.8,3,2,1,0,2,0,1,0.0,1,1,0,1,3,6,3,0
1907,Eldor Shomurodov,Roma,0.4,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
1908,Djibril Sidibe,Toulouse,4.1,15,7,7,6,2,5,7,71.4,2,2,1,1,6,21,10,0
1909,Armindo Sieb,Mainz 05,2.2,2,1,0,2,0,1,2,50.0,1,1,0,1,1,3,2,0
1910,Vincent Sierro,Toulouse,6.2,13,6,3,9,1,7,12,58.3,5,7,0,7,5,18,13,0
1911,Tim Siersleben,Heidenheim,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,2,0
1912,Kiliann Sildillia,Freiburg,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1913,Andre Silva,RB Leipzig,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1914,Bernardo Silva,Manchester City,6.1,5,4,0,3,2,1,5,20.0,4,5,1,4,2,7,2,1
1915,Caio Henrique Oliveira Silva,Monaco,3.1,6,4,2,4,0,3,4,75.0,1,5,0,5,2,8,6,0
1916,Fabio Silva,Las Palmas,3.9,5,1,1,2,2,1,6,16.7,5,3,0,3,1,6,1,0
1917,Jota Silva,Nott'ham Forest,1.3,4,1,4,0,0,0,3,0.0,3,1,0,1,5,9,3,0
1918,Rui Silva,Betis,9.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,0
1919,Abdallah Sima,Brest,2.6,2,2,0,2,0,2,2,100.0,0,1,0,1,1,3,3,0
1920,Mohamed Simakan,RB Leipzig,0.6,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,0,0
1921,Giovanni Simeone,Napoli,1.5,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0
1922,Giuliano Simeone,Atlético Madrid,1.0,2,2,0,1,1,2,3,66.7,1,3,1,2,0,2,2,0
1924,Moses Simon,Nantes,6.4,5,5,2,2,1,4,7,57.1,3,2,0,2,4,9,2,0
1925,Xavi Simons,RB Leipzig,5.8,6,5,1,5,0,3,3,100.0,0,3,1,2,1,7,3,0
1926,Danel Sinani,St. Pauli,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0
1927,Lassine Sinayoko,Auxerre,6.6,9,5,4,1,4,3,6,50.0,3,4,0,4,4,13,16,0
1928,Wilfried Singo,Monaco,4.1,7,4,4,3,0,2,4,50.0,2,2,1,1,12,19,15,0
1929,Luis Sinisterra,Bournemouth,2.0,4,1,1,1,2,0,4,0.0,4,3,0,3,0,4,4,0
1930,Daley Sinkgraven,Las Palmas,1.0,5,1,3,2,0,1,3,33.3,2,1,0,1,1,6,2,0
1931,Jailson Siqueira,Celta Vigo,5.0,7,7,5,2,0,5,6,83.3,1,5,3,2,8,15,18,1
1932,Ibrahim Sissoko,Saint-Étienne,5.1,7,6,2,3,2,2,5,40.0,3,5,0,5,1,8,8,0
1933,Ibrahima Sissoko,Bochum,5.8,17,12,9,7,1,6,11,54.5,5,4,2,2,9,26,12,0
1934,Antonio Sivera,Alavés,9.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,0
1935,Tim Skarke,Union Berlin,1.9,2,2,1,1,0,2,5,40.0,3,2,0,2,0,2,4,0
1936,Ellyes Skhiri,Eint Frankfurt,4.6,5,3,2,3,0,1,9,11.1,8,12,2,10,5,10,7,0
1937,Oliver Skipp,Leicester City,4.0,4,2,1,2,1,3,4,75.0,1,7,3,4,2,6,6,0
1938,Leo Skiri Ostigard,Rennes,4.7,15,13,12,3,0,12,17,70.6,5,5,5,0,5,20,26,0
1939,Lukasz Skorupski,Bologna,5.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1940,Milan Skriniar,Paris S-G,1.2,3,2,2,1,0,1,1,100.0,0,3,2,1,1,4,2,0
1941,Steven Skrzybski,Holstein Kiel,1.1,2,0,0,0,2,1,1,100.0,0,1,0,1,3,5,1,0
1942,Naatan Skytta,Toulouse,0.1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,0,0
1943,William Smallbone,Southampton,2.4,7,3,3,3,1,3,4,75.0,1,3,0,3,0,7,1,1
1944,Adam Smith,Bournemouth,3.6,5,2,2,1,2,3,6,50.0,3,2,1,1,4,9,11,0
1945,Eric Smith,St. Pauli,5.4,7,5,6,1,0,5,5,100.0,0,6,3,3,7,14,18,2
1946,Emile Smith Rowe,Fulham,5.2,11,7,3,3,5,3,5,60.0,2,5,0,5,4,15,3,0
1947,Simon Sohm,Parma,5.0,4,2,2,1,1,2,5,40.0,3,2,1,1,5,9,10,0
1948,Alex Sola,Getafe,6.9,13,7,8,5,0,7,17,41.2,10,6,0,6,1,14,6,0
1950,Dominic Solanke,Tottenham,5.0,4,3,1,3,0,0,0,0.0,0,2,0,2,0,4,4,0
1951,Ola Solbakken,Empoli,3.1,2,2,0,2,0,0,0,0.0,0,0,0,0,0,2,4,0
1952,Carlos Soler,West Ham,1.4,2,2,1,1,0,1,5,20.0,4,4,1,3,1,3,2,0
1953,Jhon Solis,Girona,3.2,4,4,2,2,0,3,9,33.3,6,10,1,9,3,7,4,0
1954,Yann Sommer,Inter,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,1
1955,David Soria,Getafe,9.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,7,1
1956,Juan Soriano,Leganés,6.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
1957,Borna Sosa,Torino,2.8,4,3,2,2,0,3,6,50.0,3,1,0,1,4,8,7,0
1958,Ramon Sosa,Nott'ham Forest,0.7,2,1,1,0,1,0,0,0.0,0,1,0,1,0,2,2,0
1959,Hugo Sotelo,Celta Vigo,2.8,5,4,3,1,1,0,2,0.0,2,1,0,1,0,5,3,0
1960,Florian Sotoca,Lens,4.6,6,4,0,1,5,3,4,75.0,1,5,1,4,1,7,11,0
1961,Riccardo Sottil,Fiorentina,0.7,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1962,Tomas Soucek,West Ham,5.1,10,6,4,5,1,6,10,60.0,4,7,2,5,5,15,14,0
1963,Matias Soule,Roma,4.3,3,2,0,1,2,1,4,25.0,3,8,1,7,2,5,4,0
1964,Boubakary Soumare,Leicester City,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1965,Issa Soumare,Le Havre,3.8,2,0,0,1,1,2,6,33.3,4,3,1,2,2,4,2,0
1966,Djibril Sow,Sevilla,4.1,5,3,2,3,0,0,3,0.0,3,1,0,1,3,8,4,0
1967,Saidou Sow,Strasbourg,6.8,7,4,4,3,0,4,7,57.1,3,9,5,4,14,21,26,0
1968,Djed Spence,Tottenham,0.7,2,2,2,0,0,2,2,100.0,0,0,0,0,2,4,1,0
1969,Leonardo Spinazzola,Napoli,2.0,1,1,0,1,0,0,1,0.0,1,3,1,2,0,1,3,1
1970,Anton Stach,Hoffenheim,5.5,13,11,7,5,1,7,10,70.0,3,7,3,4,7,20,34,0
1971,Jens Stage,Werder Bremen,5.7,6,5,4,2,0,3,10,30.0,7,12,3,9,7,13,7,0
1972,Jay Stansfield,Fulham,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1973,Carl Starfelt,Celta Vigo,6.2,4,3,3,1,0,1,4,25.0,3,10,8,2,11,15,34,0
1974,Niklas Stark,Werder Bremen,4.1,9,6,4,4,1,4,5,80.0,1,10,8,2,4,13,24,0
1976,Lucas Stassin,Saint-Étienne,1.7,2,1,0,1,1,2,3,66.7,1,2,0,2,0,2,2,0
1977,Jason Steele,Brighton,2.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
1978,Orri Steinn Oskarsson,Real Sociedad,1.9,2,2,0,1,1,0,2,0.0,2,4,0,4,0,2,1,0
1979,Pascal Stenzel,Stuttgart,1.3,1,0,1,0,0,0,1,0.0,1,3,1,2,0,1,4,0
1980,Jack Stephens,Southampton,3.9,8,5,6,2,0,3,7,42.9,4,4,2,2,0,8,5,2
1981,Raheem Sterling,Arsenal,1.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
1982,Enzo Sternal,Marseille,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1983,Ross Stewart,Southampton,1.5,0,0,0,0,0,0,3,0.0,3,3,0,3,0,0,4,0
1984,Angelo Stiller,Stuttgart,5.9,8,3,5,2,1,2,6,33.3,4,7,3,4,4,12,13,1
1985,Kevin Stoger,Gladbach,5.6,10,5,5,3,2,4,11,36.4,7,10,0,10,3,13,12,0
1986,Stoichkov,Alavés,5.6,12,7,5,6,1,5,10,50.0,5,1,0,1,1,13,5,0
1987,Petar Stojanovic,Empoli,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1988,John Stones,Manchester City,1.7,2,2,0,2,0,1,1,100.0,0,1,0,1,1,3,6,1
1989,Jorgen Strand Larsen,Wolves,6.3,2,2,1,0,1,0,5,0.0,5,4,1,3,1,3,6,0
1990,Gabriel Strefezza,Como,6.6,16,12,5,6,5,6,15,40.0,9,5,1,4,2,18,1,0
1991,Cristhian Stuani,Girona,1.1,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0
1992,Alex Suarez,Las Palmas,6.0,12,8,9,2,1,7,9,77.8,2,9,5,4,4,16,21,0
1993,Denis Suarez,Villarreal,0.9,1,1,1,0,0,1,2,50.0,1,1,1,0,0,1,1,0
1994,Gabriel Suazo,Toulouse,4.0,12,6,4,5,3,8,14,57.1,6,4,0,4,4,16,2,0
1995,Luka Sucic,Real Sociedad,4.4,7,3,1,4,2,2,7,28.6,5,5,2,3,3,10,1,0
1996,Yukinari Sugawara,Southampton,6.3,14,9,8,5,1,6,9,66.7,3,7,3,4,4,18,19,1
1997,Niklas Sule,Dortmund,3.7,5,4,4,1,0,4,5,80.0,1,1,1,0,1,6,19,0
1998,Ibrahim Sulemana,Atalanta,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
1999,Crysencio Summerville,West Ham,1.6,2,0,0,1,1,1,2,50.0,1,4,1,3,0,2,1,0
2000,Tomas Suslov,Hellas Verona,2.7,10,6,3,6,1,2,4,50.0,2,9,0,9,2,12,1,0
2002,Suso,Sevilla,0.8,1,0,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
2003,Zion Suzuki,Parma,5.8,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,4,1
2004,Mattias Svanberg,Wolfsburg,4.2,6,3,0,5,1,1,3,33.3,2,1,0,1,4,10,4,0
2005,Marin Sverko,Venezia,3.9,4,3,3,1,0,2,2,100.0,0,4,1,3,7,11,13,1
2006,Mile Svilar,Roma,7.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1
2007,Michael Svoboda,Venezia,6.3,14,7,10,3,1,4,10,40.0,6,14,9,5,7,21,24,2
2008,Williot Swedberg,Celta Vigo,4.2,4,3,1,2,1,3,4,75.0,1,4,0,4,0,4,3,0
2009,Abakar Sylla,Strasbourg,4.4,12,7,8,2,2,6,7,85.7,1,9,6,3,4,16,20,0
2010,Issiaga Sylla,Montpellier,0.2,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2011,Mamadou Sylla,Valladolid,2.4,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,1
2012,Sammie Szmodics,Ipswich Town,3.4,2,1,1,1,0,0,1,0.0,1,2,0,2,3,5,3,0
2013,Dominik Szoboszlai,Liverpool,6.0,4,0,1,2,1,1,2,50.0,1,10,1,9,2,6,4,0
2014,Alexander Sorloth,Atlético Madrid,4.8,1,0,0,0,1,0,0,0.0,0,2,1,1,0,1,7,0
2015,Musa Al-Taamari,Montpellier,1.9,3,1,1,0,2,1,1,100.0,0,0,0,0,1,4,0,0
2016,Haris Tabakovic,Hoffenheim,0.6,1,1,0,0,1,0,0,0.0,0,1,1,0,0,1,2,0
2017,Nicolas Tagliafico,Lyon,2.0,3,1,1,1,1,2,5,40.0,3,3,2,1,4,7,2,0
2018,Jonathan Tah,Leverkusen,6.0,5,4,4,1,0,2,3,66.7,1,3,2,1,7,12,17,1
2019,Adrien Tameze,Torino,2.7,2,1,0,2,0,0,5,0.0,5,2,2,0,8,10,3,1
2020,Renato Tapia,Leganés,3.1,13,6,4,7,2,3,7,42.9,4,6,1,5,2,15,15,0
2021,Edmond Tapsoba,Leverkusen,5.9,14,11,7,6,1,5,9,55.6,4,5,3,2,4,18,15,0
2022,Florian Tardieu,Saint-Étienne,1.8,1,1,1,0,0,0,2,0.0,2,3,1,2,3,4,2,0
2023,Mehdi Taremi,Inter,2.1,2,1,0,1,1,0,0,0.0,0,3,0,3,0,2,3,0
2024,Oussama Targhalline,Le Havre,3.6,6,3,2,1,3,1,3,33.3,2,6,3,3,7,13,2,0
2025,James Tarkowski,Everton,7.0,19,11,10,7,2,11,16,68.8,5,12,9,3,9,28,39,0
2026,Cesar Tarrega,Valencia,7.0,8,7,4,3,1,3,5,60.0,2,6,5,1,4,12,33,1
2028,Nuno Tavares,Lazio,4.7,7,6,6,1,0,2,5,40.0,3,1,0,1,2,9,13,0
2029,Marcus Tavernier,Bournemouth,6.7,13,8,3,6,4,3,6,50.0,3,4,0,4,1,14,4,0
2030,Charlie Taylor,Southampton,2.2,4,2,1,3,0,2,2,100.0,0,5,3,2,3,7,17,1
2031,Jack Taylor,Ipswich Town,1.3,1,0,0,1,0,1,4,25.0,3,1,0,1,2,3,7,0
2032,Loum Tchaouna,Lazio,1.6,3,1,1,1,1,1,3,33.3,2,1,0,1,1,4,1,0
2033,Jackson Tchatchoua,Hellas Verona,7.0,11,4,9,1,1,8,10,80.0,2,9,5,4,6,17,11,0
2034,Enzo Tchato,Montpellier,5.1,9,5,4,4,1,5,12,41.7,7,7,2,5,4,13,16,0
2035,Aurelien Tchouameni,Real Madrid,7.7,15,6,5,9,1,6,14,42.9,8,7,6,1,19,34,11,0
2036,Alvaro Tejero,Espanyol,4.5,5,3,1,3,1,2,10,20.0,8,5,0,5,2,7,10,0
2037,Martin Tejon,Valencia,0.5,2,0,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0
2038,Mathys Tel,Bayern Munich,1.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
2039,Nathan Tella,Leverkusen,0.9,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0
2040,Nahuel Tenaglia,Alavés,6.5,19,9,14,3,2,10,15,66.7,5,3,2,1,8,27,23,0
2041,Casper Tengstedt,Hellas Verona,5.4,1,0,0,1,0,0,1,0.0,1,3,1,2,3,4,13,0
2042,Marc-Andre ter Stegen,Barcelona,5.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2
2043,Filippo Terracciano,Milan,1.0,2,2,1,0,1,1,3,33.3,2,0,0,0,2,4,1,0
2044,Pietro Terracciano,Fiorentina,3.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
2045,Ramon Terrats,Villarreal,0.8,3,3,1,2,0,2,3,66.7,1,2,1,1,1,4,3,0
2046,Martin Terrier,Leverkusen,3.3,2,1,0,0,2,1,2,50.0,1,2,0,2,1,3,1,0
2047,Tanner Tessmann,Lyon,1.0,4,2,3,1,0,0,1,0.0,1,0,0,0,4,8,4,0
2048,Kenny Tete,Fulham,6.8,15,8,7,3,5,7,13,53.8,6,9,2,7,13,28,15,0
2049,Teddy Teuma,Reims,1.5,4,3,1,2,1,2,6,33.3,4,3,1,2,1,5,2,0
2050,Jordan Teze,Monaco,1.8,7,3,4,2,1,1,2,50.0,1,5,1,4,1,8,1,0
2051,Florian Thauvin,Udinese,5.0,5,5,4,0,1,4,7,57.1,3,2,0,2,2,7,2,0
2052,Arthur Theate,Eint Frankfurt,5.8,5,3,2,3,0,2,9,22.2,7,9,8,1,7,12,29,0
2054,Malick Thiaw,Milan,1.0,1,1,0,1,0,0,0,0.0,0,0,0,0,1,2,1,0
2055,Sorba Thomas,Nantes,4.8,6,4,3,3,0,3,6,50.0,3,6,0,6,2,8,5,0
2056,Adrien Thomasson,Lens,6.2,24,13,14,4,6,15,26,57.7,11,11,0,11,7,31,10,0
2057,Morten Thorsby,Genoa,2.5,3,1,2,0,1,0,2,0.0,2,4,0,4,1,4,4,0
2058,Khephren Thuram,Juventus,2.0,1,1,0,1,0,0,1,0.0,1,1,0,1,3,4,4,0
2059,Marcus Thuram,Inter,6.1,5,3,2,1,2,2,4,50.0,2,5,1,4,1,6,2,0
2060,Youri Tielemans,Aston Villa,6.9,19,14,9,9,1,11,15,73.3,4,6,2,4,5,24,6,0
2061,Phillip Tietz,Augsburg,3.8,4,3,1,2,1,2,2,100.0,0,2,0,2,2,6,8,0
2062,Jurrien Timber,Arsenal,5.0,13,8,4,7,2,4,7,57.1,3,5,2,3,3,16,12,1
2063,Jean-Clair Todibo,West Ham,2.1,6,4,6,0,0,4,4,100.0,0,4,2,2,2,8,12,0
2064,Harry Toffolo,Nott'ham Forest,0.4,2,0,1,0,1,0,0,0.0,0,0,0,0,0,2,3,0
2065,Umut Tohumcu,Hoffenheim,1.9,6,4,3,2,1,2,2,100.0,0,2,0,2,2,8,4,0
2066,Corentin Tolisso,Lyon,3.8,5,4,2,1,2,3,7,42.9,4,10,1,9,2,7,7,0
2067,Rafael Toloi,Atalanta,0.4,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
2068,Tiago Tomas,Wolfsburg,4.9,7,4,5,1,1,4,13,30.8,9,4,1,3,4,11,6,0
2069,Takehiro Tomiyasu,Arsenal,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0
2070,Fikayo Tomori,Milan,6.0,8,7,5,2,1,3,6,50.0,3,6,5,1,7,15,17,0
2071,Sandro Tonali,Newcastle Utd,2.6,3,2,0,3,0,0,4,0.0,4,3,1,2,6,9,3,1
2072,Pablo Torre,Barcelona,2.1,5,4,1,3,1,2,2,100.0,0,0,0,0,1,6,3,0
2073,David Torres,Valladolid,3.7,2,2,2,0,0,1,1,100.0,0,9,8,1,1,3,17,0
2074,Ferran Torres,Barcelona,3.6,3,1,1,1,1,1,2,50.0,1,2,0,2,0,3,1,0
2075,Pau Torres,Aston Villa,7.0,6,5,3,3,0,2,3,66.7,1,5,3,2,3,9,14,0
2076,Lucas Torro,Osasuna,8.6,20,12,7,13,0,11,18,61.1,7,9,2,7,14,34,17,1
2077,Abdoulaye Toure,Le Havre,6.2,14,8,7,5,2,8,13,61.5,5,5,4,1,6,20,11,0
2078,Birama Toure,Montpellier,1.2,3,2,1,2,0,2,3,66.7,1,2,1,1,2,5,1,0
2080,Souleymane Toure,Udinese,2.2,2,2,2,0,0,1,1,100.0,0,4,2,2,3,5,4,0
2081,Lucas Tousart,Union Berlin,1.4,1,1,0,1,0,0,2,0.0,2,3,1,2,1,2,2,0
2082,Adama Traore,Fulham,6.2,7,5,4,2,1,2,5,40.0,3,3,0,3,1,8,2,1
2083,Hamari Traore,Real Sociedad,3.5,11,7,7,3,1,9,12,75.0,3,1,1,0,3,14,11,0
2084,Omar Traore,Heidenheim,5.5,11,6,9,2,0,7,8,87.5,1,4,2,2,1,12,12,0
