,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Performance - CrdY,Performance - CrdR,Performance - 2CrdY,Performance - Fls,Performance - Fld,Performance - Off,Performance - Crs,Performance - Int,Performance - TklW,Performance - PKwon,Performance - PKcon,Performance - OG,Performance - Recov,Aerial Duels - Won,Aerial Duels - Lost,Aerial Duels - Won%
1182,Mauro Icardi,ar ARG,FW,Paris S-G,Ligue 1,26.0,1993.0,14.1,0.0,0.0,0.0,12.0,9.0,12.0,5.0,2.0,2.0,1.0,0.0,0.0,28.0,10.0,14.0,41.7
1183,Adam Idah,ie IRL,"FW,MF",Norwich City,Premier League,18.0,2001.0,2.5,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,11.0,21.4
1184,Odion Ighalo,ng NGA,FW,Manchester Utd,Premier League,30.0,1989.0,1.1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0
1185,Borja Iglesias,es ESP,FW,Betis,La Liga,26.0,1993.0,21.4,3.0,1.0,0.0,34.0,20.0,14.0,6.0,5.0,5.0,1.0,1.0,0.0,34.0,38.0,52.0,42.2
1186,Igor,br BRA,DF,SPAL,Serie A,21.0,1998.0,14.9,7.0,0.0,0.0,21.0,11.0,0.0,9.0,24.0,16.0,0.0,0.0,0.0,81.0,14.0,13.0,51.9
1187,Igor,br BRA,DF,Fiorentina,Serie A,21.0,1998.0,6.8,2.0,0.0,0.0,8.0,4.0,1.0,2.0,7.0,10.0,0.0,0.0,0.0,40.0,9.0,3.0,75.0
1188,Kelechi Iheanacho,ng NGA,FW,Leicester City,Premier League,22.0,1996.0,10.7,1.0,0.0,0.0,24.0,13.0,9.0,2.0,3.0,1.0,2.0,0.0,0.0,25.0,3.0,28.0,9.7
1189,Luc Ihorst,de GER,FW,Werder Bremen,Bundesliga,19.0,2000.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
1190,Jonathan Ikone,fr FRA,"MF,FW",Lille,Ligue 1,21.0,1998.0,22.9,6.0,0.0,0.0,18.0,26.0,3.0,21.0,5.0,7.0,0.0,0.0,0.0,91.0,8.0,17.0,32.0
1191,Yun Il-lok,kr KOR,"MF,FW",Montpellier,Ligue 1,27.0,1992.0,1.3,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,1.0,66.7
1192,Josip Iličić,si SVN,"FW,MF",Atalanta,Serie A,31.0,1988.0,18.5,1.0,1.0,0.0,11.0,59.0,3.0,58.0,9.0,19.0,2.0,0.0,0.0,81.0,3.0,19.0,13.6
1193,Asier Illarramendi,es ESP,MF,Real Sociedad,La Liga,29.0,1990.0,2.4,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,18.0,4.0,2.0,66.7
1194,Stefan Ilsanker,at AUT,DF,RB Leipzig,Bundesliga,30.0,1989.0,4.6,2.0,0.0,0.0,4.0,2.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,29.0,13.0,6.0,68.4
1196,Stefan Ilsanker,at AUT,"DF,MF",Eint Frankfurt,Bundesliga,30.0,1989.0,9.3,4.0,0.0,0.0,16.0,9.0,0.0,5.0,19.0,15.0,0.0,0.0,0.0,59.0,25.0,14.0,64.1
1197,Giannelli Imbula,cd COD,MF,Lecce,Serie A,26.0,1992.0,1.4,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0
1198,Ciro Immobile,it ITA,FW,Lazio,Serie A,29.0,1990.0,35.2,8.0,0.0,0.0,38.0,38.0,21.0,13.0,11.0,6.0,5.0,1.0,0.0,90.0,22.0,58.0,27.5
1199,Roberto Inglese,it ITA,FW,Parma,Serie A,27.0,1991.0,8.5,1.0,0.0,0.0,19.0,7.0,10.0,4.0,2.0,6.0,0.0,0.0,0.0,31.0,10.0,15.0,40.0
1200,Danny Ings,eng ENG,FW,Southampton,Premier League,27.0,1992.0,31.2,3.0,0.0,0.0,36.0,25.0,12.0,29.0,9.0,25.0,2.0,0.0,0.0,121.0,45.0,114.0,28.3
1201,Marcus Ingvartsen,dk DEN,"MF,FW",Union Berlin,Bundesliga,23.0,1996.0,19.1,4.0,0.0,0.0,48.0,20.0,2.0,19.0,16.0,14.0,0.0,0.0,0.0,104.0,50.0,56.0,47.2
1202,Lorenzo Insigne,it ITA,"FW,MF",Napoli,Serie A,28.0,1991.0,31.2,1.0,0.0,0.0,8.0,28.0,9.0,115.0,30.0,15.0,0.0,0.0,0.0,161.0,4.0,12.0,25.0
1203,Takashi Inui,jp JPN,"MF,FW",Eibar,La Liga,31.0,1988.0,21.8,2.0,0.0,0.0,31.0,26.0,4.0,46.0,18.0,10.0,1.0,0.0,0.0,107.0,12.0,29.0,29.3
1204,Artur Ioniță,md MDA,MF,Cagliari,Serie A,28.0,1990.0,21.1,6.0,0.0,0.0,45.0,14.0,1.0,22.0,18.0,23.0,0.0,0.0,0.0,103.0,39.0,59.0,39.8
1205,Alexander Isak,se SWE,FW,Real Sociedad,La Liga,19.0,1999.0,16.7,3.0,0.0,0.0,22.0,15.0,14.0,9.0,3.0,2.0,0.0,0.0,0.0,29.0,23.0,38.0,37.7
1206,Isco,es ESP,"FW,MF",Real Madrid,La Liga,27.0,1992.0,13.1,2.0,0.0,0.0,15.0,30.0,7.0,39.0,7.0,9.0,0.0,0.0,0.0,64.0,6.0,17.0,26.1
1207,Nicolas Isimat-Mirin,fr FRA,DF,Toulouse,Ligue 1,27.0,1991.0,14.0,4.0,0.0,0.0,16.0,8.0,0.0,0.0,22.0,8.0,0.0,0.0,0.0,63.0,38.0,28.0,57.6
1208,Jakub Iskra,pl POL,DF,SPAL,Serie A,16.0,2002.0,0.9,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0
1209,Ismael,es ESP,MF,Betis,La Liga,18.0,2000.0,0.9,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0
1210,Gian-Luca Itter,de GER,"DF,MF",Freiburg,Bundesliga,20.0,1999.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
1211,Ander Iturraspe,es ESP,MF,Espanyol,La Liga,30.0,1989.0,2.7,1.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,9.0,9.0,50.0
1212,Alex Iwobi,ng NGA,"MF,FW",Everton,Premier League,23.0,1996.0,17.7,0.0,0.0,0.0,12.0,4.0,0.0,48.0,14.0,17.0,0.0,0.0,0.0,98.0,8.0,12.0,40.0
1213,Armando Izzo,it ITA,DF,Torino,Serie A,27.0,1992.0,29.8,7.0,2.0,1.0,48.0,35.0,1.0,16.0,71.0,24.0,0.0,1.0,0.0,178.0,76.0,38.0,66.7
1214,Jacobo,es ESP,"DF,MF",Celta Vigo,La Liga,22.0,1997.0,0.9,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,
1215,Phil Jagielka,eng ENG,DF,Sheffield Utd,Premier League,36.0,1982.0,2.7,0.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,16.0,15.0,4.0,78.9
1216,Filip Jagiełło,pl POL,MF,Genoa,Serie A,21.0,1997.0,6.1,0.0,0.0,0.0,3.0,2.0,0.0,8.0,5.0,2.0,0.0,0.0,0.0,22.0,5.0,12.0,29.4
1217,Alireza Jahanbakhsh,ir IRN,"FW,MF",Brighton,Premier League,25.0,1993.0,3.5,0.0,0.0,0.0,2.0,7.0,1.0,24.0,3.0,4.0,0.0,0.0,0.0,16.0,0.0,6.0,0.0
1218,Mato Jajalo,ba BIH,MF,Udinese,Serie A,31.0,1988.0,18.3,8.0,1.0,1.0,29.0,25.0,0.0,23.0,19.0,19.0,0.0,0.0,0.0,132.0,16.0,19.0,45.7
1219,Ismail Jakobs,sn SEN,"FW,DF",Köln,Bundesliga,19.0,1999.0,18.6,4.0,0.0,0.0,18.0,6.0,9.0,73.0,24.0,23.0,0.0,0.0,0.0,82.0,24.0,27.0,47.1
1220,Christophe Jallet,fr FRA,DF,Amiens,Ligue 1,35.0,1983.0,9.5,0.0,0.0,0.0,7.0,5.0,0.0,40.0,18.0,16.0,0.0,0.0,0.0,64.0,10.0,14.0,41.7
1222,Daniel James,wls WAL,FW,Manchester Utd,Premier League,21.0,1997.0,25.4,4.0,0.0,0.0,14.0,55.0,2.0,96.0,7.0,10.0,1.0,0.0,0.0,92.0,7.0,26.0,21.2
1223,Matty James,eng ENG,MF,Leicester City,Premier League,28.0,1991.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1224,Reece James,eng ENG,DF,Chelsea,Premier League,19.0,1999.0,16.8,1.0,0.0,0.0,22.0,21.0,1.0,109.0,22.0,23.0,0.0,0.0,0.0,104.0,36.0,42.0,46.2
1225,Marko Janković,me MNE,"FW,DF",SPAL,Serie A,24.0,1995.0,1.3,1.0,0.0,0.0,5.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0
1226,Jakub Jankto,cz CZE,"MF,FW",Sampdoria,Serie A,23.0,1996.0,23.3,8.0,0.0,0.0,23.0,16.0,4.0,86.0,22.0,13.0,1.0,0.0,0.0,111.0,9.0,22.0,29.0
1227,Daryl Janmaat,nl NED,DF,Watford,Premier League,30.0,1989.0,6.7,1.0,0.0,0.0,5.0,1.0,0.0,24.0,7.0,10.0,0.0,0.0,1.0,38.0,2.0,1.0,66.7
1228,Laurent Jans,lu LUX,DF,Paderborn 07,Bundesliga,26.0,1992.0,17.5,2.0,0.0,0.0,8.0,9.0,0.0,39.0,19.0,25.0,0.0,0.0,0.0,101.0,21.0,19.0,52.5
1229,Tony Jantschke,de GER,DF,M'Gladbach,Bundesliga,29.0,1990.0,11.2,6.0,0.0,0.0,17.0,3.0,0.0,6.0,27.0,21.0,0.0,0.0,0.0,44.0,26.0,31.0,45.6
1230,Adnan Januzaj,be BEL,"FW,MF",Real Sociedad,La Liga,24.0,1995.0,13.0,3.0,0.0,0.0,25.0,39.0,2.0,65.0,7.0,7.0,0.0,0.0,0.0,51.0,4.0,14.0,22.2
1231,Rune Jarstein,no NOR,GK,Hertha BSC,Bundesliga,34.0,1984.0,28.3,1.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,36.0,10.0,0.0,100.0
1232,Jason,es ESP,MF,Getafe,La Liga,25.0,1994.0,13.1,5.0,0.0,0.0,24.0,31.0,2.0,88.0,18.0,20.0,0.0,0.0,0.0,80.0,16.0,24.0,40.0
1233,Dennis Jastrzembski,pl POL,"MF,FW",Paderborn 07,Bundesliga,19.0,2000.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0
1234,Corentin Jean,fr FRA,DF,Toulouse,Ligue 1,24.0,1995.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
1235,Benjamin Jeannot,fr FRA,"MF,FW",Dijon,Ligue 1,27.0,1992.0,1.9,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,1.0,5.0,16.7
1236,Tin Jedvaj,hr CRO,DF,Augsburg,Bundesliga,23.0,1995.0,29.3,6.0,0.0,0.0,19.0,16.0,1.0,16.0,60.0,26.0,0.0,0.0,1.0,138.0,74.0,53.0,58.3
1237,Jemerson,br BRA,"DF,MF",Monaco,Ligue 1,26.0,1992.0,11.7,2.0,1.0,0.0,21.0,8.0,0.0,6.0,16.0,17.0,0.0,0.0,0.0,43.0,12.0,11.0,52.2
1238,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,Bundesliga,21.0,1997.0,5.1,0.0,0.0,0.0,3.0,3.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,14.0,7.0,13.0,35.0
1239,Jesé,es ESP,FW,Paris S-G,Ligue 1,26.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1240,Gabriel Jesus,br BRA,FW,Manchester City,Premier League,22.0,1997.0,22.6,3.0,0.0,0.0,27.0,29.0,19.0,6.0,11.0,10.0,0.0,0.0,0.0,85.0,41.0,70.0,36.9
1241,Juan Jesus,br BRA,DF,Roma,Serie A,28.0,1991.0,1.5,2.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,4.0,20.0
1242,Raúl Jiménez,mx MEX,FW,Wolves,Premier League,28.0,1991.0,36.0,3.0,0.0,0.0,39.0,35.0,18.0,28.0,16.0,12.0,1.0,0.0,0.0,82.0,86.0,117.0,42.4
1243,João Pedro,br BRA,"FW,MF",Watford,Premier League,17.0,2001.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,40.0
1244,Joaquín,es ESP,"MF,FW",Betis,La Liga,38.0,1981.0,22.9,4.0,0.0,0.0,11.0,28.0,7.0,97.0,15.0,7.0,0.0,0.0,0.0,84.0,18.0,27.0,40.0
1245,Joelinton,br BRA,FW,Newcastle Utd,Premier League,22.0,1996.0,29.8,7.0,0.0,0.0,32.0,40.0,20.0,6.0,11.0,20.0,0.0,0.0,0.0,118.0,169.0,234.0,41.9
1246,Ben Johnson,eng ENG,DF,West Ham,Premier League,19.0,2000.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,11.0,3.0,4.0,0.0,0.0,0.0,12.0,7.0,5.0,58.3
1248,Fabian Johnson,us USA,"MF,DF",M'Gladbach,Bundesliga,31.0,1987.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,15.0,1.0,1.0,50.0
1249,Curtis Jones,eng ENG,MF,Liverpool,Premier League,18.0,2001.0,1.4,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,14.0,2.0,3.0,40.0
1250,Phil Jones,eng ENG,DF,Manchester Utd,Premier League,27.0,1992.0,1.5,0.0,0.0,0.0,3.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,11.0,13.0,6.0,68.4
1251,Frenkie de Jong,nl NED,MF,Barcelona,La Liga,22.0,1997.0,23.5,3.0,1.0,1.0,23.0,31.0,1.0,3.0,21.0,19.0,0.0,0.0,0.0,139.0,14.0,19.0,42.4
1252,Luuk de Jong,nl NED,FW,Sevilla,La Liga,28.0,1990.0,22.9,2.0,0.0,0.0,29.0,37.0,14.0,3.0,7.0,10.0,1.0,0.0,0.0,60.0,142.0,114.0,55.5
1253,Jony,es ESP,"DF,FW",Lazio,Serie A,28.0,1991.0,13.1,4.0,0.0,0.0,12.0,15.0,4.0,128.0,14.0,9.0,0.0,0.0,0.0,68.0,3.0,11.0,21.4
1254,Joan Jordán,es ESP,MF,Sevilla,La Liga,25.0,1994.0,25.0,7.0,0.0,0.0,64.0,37.0,2.0,88.0,26.0,34.0,1.0,0.0,0.0,190.0,34.0,28.0,54.8
1255,Bruno Jordão,pt POR,FW,Wolves,Premier League,20.0,1998.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
1256,Jorginho,it ITA,MF,Chelsea,Premier League,27.0,1991.0,26.4,10.0,0.0,0.0,27.0,30.0,0.0,10.0,64.0,40.0,0.0,1.0,0.0,247.0,14.0,38.0,26.9
1257,Jesse Joronen,fi FIN,GK,Brescia,Serie A,26.0,1993.0,29.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,18.0,7.0,1.0,87.5
1258,Willian José,br BRA,FW,Real Sociedad,La Liga,27.0,1991.0,22.3,4.0,0.0,0.0,27.0,25.0,15.0,8.0,1.0,2.0,0.0,0.0,0.0,54.0,41.0,33.0,55.4
1259,Joselu,es ESP,FW,Alavés,La Liga,29.0,1990.0,30.9,6.0,0.0,0.0,51.0,58.0,6.0,4.0,13.0,17.0,1.0,0.0,0.0,100.0,307.0,156.0,66.3
1260,Jota,es ESP,"FW,MF",Aston Villa,Premier League,28.0,1991.0,3.7,0.0,0.0,0.0,6.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,26.0,1.0,2.0,33.3
1261,Diogo Jota,pt POR,FW,Wolves,Premier League,22.0,1996.0,25.4,4.0,0.0,0.0,42.0,61.0,3.0,38.0,9.0,15.0,0.0,0.0,0.0,123.0,28.0,52.0,35.0
1262,Vukašin Jovanović,rs SRB,DF,Bordeaux,Ligue 1,23.0,1996.0,6.4,4.0,0.0,0.0,9.0,8.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,44.0,9.0,7.0,56.3
1263,Dejan Joveljić,rs SRB,FW,Eint Frankfurt,Bundesliga,19.0,1999.0,1.7,1.0,0.0,0.0,4.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,8.0,20.0
1264,Stevan Jovetić,me MNE,"FW,MF",Monaco,Ligue 1,29.0,1989.0,5.3,2.0,1.0,0.0,10.0,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,15.0,8.0,8.0,50.0
1265,Luka Jović,rs SRB,FW,Real Madrid,La Liga,21.0,1997.0,4.8,2.0,0.0,0.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,15.0,9.0,62.5
1266,Juanmi,es ESP,"FW,MF",Betis,La Liga,26.0,1993.0,2.9,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,2.0,66.7
1267,David Juncà,es ESP,DF,Celta Vigo,La Liga,25.0,1993.0,2.9,1.0,0.0,0.0,5.0,7.0,1.0,14.0,2.0,5.0,0.0,0.0,0.0,15.0,3.0,0.0,100.0
1268,Lago Junior,ci CIV,"MF,FW",Mallorca,La Liga,28.0,1990.0,24.3,3.0,0.0,0.0,38.0,45.0,10.0,58.0,14.0,19.0,0.0,3.0,0.0,119.0,48.0,50.0,49.0
1269,Hamed Junior Traorè,ci CIV,"MF,FW",Sassuolo,Serie A,19.0,2000.0,17.4,3.0,0.0,0.0,28.0,23.0,6.0,85.0,11.0,15.0,0.0,0.0,0.0,77.0,3.0,12.0,20.0
1270,Vinicius Júnior,br BRA,"FW,MF",Real Madrid,La Liga,19.0,2000.0,15.2,4.0,0.0,0.0,19.0,26.0,9.0,30.0,3.0,16.0,1.0,0.0,0.0,66.0,4.0,4.0,50.0
1271,James Justin,eng ENG,"DF,MF",Leicester City,Premier League,21.0,1998.0,11.2,1.0,0.0,0.0,8.0,20.0,1.0,37.0,11.0,17.0,0.0,1.0,1.0,64.0,21.0,32.0,39.6
1272,Musa Juwara,gm GAM,"FW,MF",Bologna,Serie A,17.0,2001.0,1.7,1.0,0.0,0.0,6.0,5.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0
1274,Mathias Jørgensen,dk DEN,DF,Düsseldorf,Bundesliga,29.0,1990.0,5.5,1.0,0.0,0.0,7.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,30.0,14.0,16.0,46.7
1275,Ozan Kabak,tr TUR,DF,Schalke 04,Bundesliga,19.0,2000.0,19.7,4.0,0.0,0.0,22.0,13.0,0.0,1.0,37.0,23.0,0.0,1.0,0.0,118.0,75.0,34.0,68.8
1276,Christian Kabasele,be BEL,DF,Watford,Premier League,28.0,1991.0,25.0,3.0,2.0,1.0,22.0,14.0,0.0,0.0,36.0,24.0,0.0,0.0,0.0,96.0,61.0,47.0,56.5
1277,Abdoul Kader Bamba,fr FRA,"FW,MF",Nantes,Ligue 1,25.0,1994.0,16.3,5.0,0.0,0.0,20.0,48.0,1.0,55.0,16.0,15.0,0.0,0.0,0.0,133.0,10.0,13.0,43.5
1278,Pavel Kadeřábek,cz CZE,"DF,FW",Hoffenheim,Bundesliga,27.0,1992.0,27.5,2.0,0.0,0.0,30.0,35.0,7.0,113.0,27.0,22.0,0.0,0.0,1.0,78.0,76.0,60.0,55.9
1279,Florian Kainz,at AUT,"FW,MF",Köln,Bundesliga,26.0,1992.0,17.3,5.0,0.0,0.0,16.0,36.0,1.0,170.0,13.0,13.0,0.0,0.0,0.0,90.0,7.0,18.0,28.0
1280,Gaël Kakuta,cd COD,"MF,FW",Amiens,Ligue 1,28.0,1991.0,22.2,4.0,0.0,0.0,31.0,27.0,1.0,94.0,16.0,27.0,0.0,0.0,0.0,96.0,25.0,61.0,29.1
1281,Lovre Kalinić,hr CRO,GK,Toulouse,Ligue 1,29.0,1990.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,100.0
1282,Nikola Kalinić,hr CRO,FW,Roma,Serie A,31.0,1988.0,6.3,1.0,0.0,0.0,8.0,19.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,16.0,9.0,64.0
1283,Salomon Kalou,ci CIV,"FW,MF",Hertha BSC,Bundesliga,33.0,1985.0,1.6,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,3.0,40.0
1284,Samuel Kalu,ng NGA,"DF,FW",Bordeaux,Ligue 1,21.0,1997.0,15.1,4.0,0.0,0.0,30.0,30.0,4.0,30.0,24.0,17.0,0.0,0.0,0.0,76.0,19.0,32.0,37.3
1285,Daichi Kamada,jp JPN,"MF,FW",Eint Frankfurt,Bundesliga,22.0,1996.0,21.9,5.0,0.0,0.0,28.0,38.0,7.0,89.0,10.0,20.0,0.0,0.0,0.0,99.0,10.0,36.0,21.7
1286,François Kamano,gn GUI,"DF,MF",Bordeaux,Ligue 1,23.0,1996.0,7.2,1.0,0.0,0.0,10.0,16.0,1.0,8.0,3.0,6.0,1.0,0.0,0.0,47.0,3.0,14.0,17.6
1287,Boubacar Kamara,fr FRA,"DF,MF",Marseille,Ligue 1,19.0,1999.0,23.8,7.0,1.0,0.0,23.0,29.0,0.0,0.0,34.0,34.0,0.0,1.0,0.0,168.0,53.0,43.0,55.2
1288,Hassane Kamara,ci CIV,"DF,FW",Reims,Ligue 1,25.0,1994.0,19.0,5.0,0.0,0.0,20.0,22.0,3.0,57.0,58.0,47.0,0.0,0.0,0.0,134.0,26.0,17.0,60.5
1289,Kevin Kampl,si SVN,MF,RB Leipzig,Bundesliga,28.0,1990.0,7.5,1.0,0.0,0.0,11.0,2.0,1.0,7.0,16.0,11.0,0.0,0.0,0.0,58.0,2.0,6.0,25.0
1290,Harry Kane,eng ENG,FW,Tottenham,Premier League,26.0,1993.0,28.7,4.0,0.0,0.0,37.0,44.0,20.0,19.0,6.0,12.0,1.0,0.0,0.0,69.0,72.0,112.0,39.1
1291,Wilfried Kanga,ci CIV,FW,Angers,Ligue 1,21.0,1998.0,0.8,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,25.0
1292,Lee Kangin,kr KOR,"MF,FW",Valencia,La Liga,18.0,2001.0,5.0,1.0,2.0,0.0,8.0,8.0,0.0,22.0,3.0,1.0,0.0,0.0,0.0,15.0,2.0,5.0,28.6
1293,N'Golo Kanté,fr FRA,MF,Chelsea,Premier League,28.0,1991.0,19.2,4.0,0.0,0.0,45.0,10.0,0.0,26.0,44.0,20.0,0.0,0.0,0.0,158.0,18.0,32.0,36.0
1294,Stefanos Kapino,gr GRE,GK,Werder Bremen,Bundesliga,25.0,1994.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
1295,Wilfrid Kaptoum,cm CMR,MF,Betis,La Liga,23.0,1996.0,2.2,1.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,12.0,1.0,4.0,20.0
1296,Kenan Karaman,tr TUR,"FW,MF",Düsseldorf,Bundesliga,25.0,1994.0,15.0,4.0,0.0,0.0,12.0,24.0,8.0,18.0,2.0,5.0,0.0,0.0,0.0,32.0,46.0,37.0,55.4
1297,Yann Karamoh,fr FRA,"FW,MF",Parma,Serie A,21.0,1998.0,6.4,0.0,0.0,0.0,7.0,14.0,1.0,8.0,2.0,7.0,0.0,0.0,0.0,25.0,0.0,13.0,0.0
1298,Mamoudou Karamoko,fr FRA,MF,Wolfsburg,Bundesliga,19.0,1999.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
1300,Florian Kastenmeier,de GER,GK,Düsseldorf,Bundesliga,22.0,1997.0,17.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,44.0,4.0,0.0,100.0
1301,Noah Katterbach,de GER,DF,Köln,Bundesliga,18.0,2001.0,14.6,2.0,0.0,0.0,10.0,23.0,0.0,22.0,29.0,23.0,0.0,0.0,0.0,117.0,22.0,34.0,39.3
1302,Moise Kean,it ITA,FW,Everton,Premier League,19.0,2000.0,9.5,1.0,0.0,0.0,27.0,11.0,4.0,12.0,5.0,6.0,0.0,0.0,0.0,32.0,11.0,28.0,28.2
1303,Michael Keane,eng ENG,DF,Everton,Premier League,26.0,1993.0,28.4,3.0,0.0,0.0,20.0,8.0,0.0,0.0,44.0,16.0,0.0,1.0,1.0,127.0,129.0,88.0,59.4
1304,Thilo Kehrer,de GER,DF,Paris S-G,Ligue 1,22.0,1996.0,5.3,0.0,0.0,0.0,6.0,3.0,1.0,2.0,1.0,7.0,0.0,0.0,0.0,28.0,8.0,9.0,47.1
1305,Jules Keita,gn GUI,"MF,FW",Dijon,Ligue 1,21.0,1998.0,1.8,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0
1306,Naby Keïta,gn GUI,MF,Liverpool,Premier League,24.0,1995.0,9.1,1.0,0.0,0.0,9.0,10.0,1.0,7.0,10.0,14.0,0.0,0.0,0.0,82.0,9.0,8.0,52.9
1307,Yannik Keitel,de GER,MF,Freiburg,Bundesliga,19.0,2000.0,1.9,0.0,0.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,3.0,4.0,42.9
1308,Lloyd Kelly,eng ENG,DF,Bournemouth,Premier League,20.0,1998.0,7.1,2.0,0.0,0.0,7.0,2.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,42.0,11.0,20.0,35.5
1309,Martin Kelly,eng ENG,DF,Crystal Palace,Premier League,29.0,1990.0,17.2,0.0,0.0,0.0,8.0,0.0,0.0,20.0,16.0,18.0,0.0,0.0,0.0,71.0,33.0,25.0,56.9
1310,Kenedy,br BRA,MF,Getafe,La Liga,23.0,1996.0,6.5,2.0,0.0,0.0,15.0,9.0,1.0,33.0,11.0,5.0,0.0,0.0,0.0,44.0,6.0,10.0,37.5
1311,Jonjoe Kenny,eng ENG,DF,Schalke 04,Bundesliga,22.0,1997.0,30.2,5.0,0.0,0.0,28.0,9.0,4.0,59.0,26.0,29.0,0.0,1.0,0.0,176.0,30.0,31.0,49.2
