,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Total - Cmp,Total - Att,Total - Cmp%,Total - TotDist,Total - PrgDist,Short - Cmp,Short - Att,Short - Cmp%,Medium - Cmp,Medium - Att,Medium - Cmp%,Long - Cmp,Long - Att,Long - Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP
1624,Josh Martin,eng ENG,"FW,MF",Norwich City,Premier League,17.0,2001.0,0.4,12.0,15.0,80.0,163.0,28.0,11.0,11.0,100.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1625,Martinelli,br BRA,FW,Arsenal,Premier League,18.0,2001.0,7.4,82.0,140.0,58.6,1073.0,283.0,54.0,79.0,68.4,20.0,37.0,54.1,4.0,7.0,57.1,0.0,0.1,0.2,-0.1,2.0,3.0,5.0,0.0,12.0
1626,Álex Martínez,es ESP,DF,Granada,La Liga,28.0,1990.0,0.2,6.0,10.0,60.0,156.0,75.0,1.0,1.0,100.0,3.0,4.0,75.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1627,Emiliano Martínez,ar ARG,GK,Arsenal,Premier League,26.0,1992.0,8.6,212.0,293.0,72.4,5094.0,3181.0,58.0,58.0,100.0,107.0,110.0,97.3,41.0,118.0,34.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
1628,Iñigo Martínez,es ESP,DF,Athletic Club,La Liga,28.0,1991.0,33.0,1200.0,1580.0,75.9,26737.0,10432.0,365.0,415.0,88.0,576.0,689.0,83.6,245.0,412.0,59.5,1.0,1.0,1.0,0.0,10.0,117.0,9.0,4.0,132.0
1629,Javi Martínez,es ESP,MF,Osasuna,La Liga,19.0,1999.0,0.1,5.0,6.0,83.3,51.0,12.0,5.0,6.0,83.3,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1630,Javi Martínez,es ESP,"DF,MF",Bayern Munich,Bundesliga,30.0,1988.0,7.5,544.0,599.0,90.8,10306.0,3356.0,199.0,218.0,91.3,295.0,320.0,92.2,48.0,56.0,85.7,0.0,0.2,0.8,-0.2,2.0,46.0,6.0,0.0,49.0
1631,José Martínez,es ESP,DF,Granada,La Liga,26.0,1993.0,13.2,376.0,513.0,73.3,8186.0,2875.0,88.0,108.0,81.5,227.0,277.0,81.9,57.0,114.0,50.0,1.0,0.1,0.1,0.9,1.0,26.0,2.0,0.0,33.0
1632,Lautaro Martínez,ar ARG,FW,Inter,Serie A,21.0,1997.0,27.2,305.0,504.0,60.5,4345.0,1113.0,167.0,241.0,69.3,83.0,136.0,61.0,26.0,39.0,66.7,3.0,2.5,1.9,0.5,30.0,25.0,17.0,0.0,59.0
1633,Pablo Martínez,es ESP,MF,Levante,La Liga,21.0,1998.0,0.4,14.0,18.0,77.8,155.0,76.0,10.0,10.0,100.0,4.0,5.0,80.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,Pablo Martinez,fr FRA,DF,Nîmes,Ligue 1,30.0,1989.0,26.0,835.0,1076.0,77.6,17411.0,7695.0,252.0,291.0,86.6,472.0,520.0,90.8,108.0,239.0,45.2,1.0,0.5,0.9,0.5,4.0,68.0,2.0,0.0,84.0
1635,Gelson Martins,pt POR,"DF,FW",Monaco,Ligue 1,24.0,1995.0,18.6,615.0,787.0,78.1,8070.0,2349.0,392.0,444.0,88.3,172.0,225.0,76.4,18.0,39.0,46.2,1.0,3.4,3.0,-2.4,27.0,35.0,20.0,7.0,61.0
1636,Adam Marušić,me MNE,DF,Lazio,Serie A,26.0,1992.0,10.5,327.0,389.0,84.1,4938.0,1159.0,186.0,210.0,88.6,103.0,118.0,87.3,22.0,28.0,78.6,1.0,0.6,0.6,0.4,7.0,3.0,5.0,3.0,9.0
1638,Omar Mascarell,es ESP,MF,Schalke 04,Bundesliga,26.0,1993.0,22.5,1119.0,1326.0,84.4,22588.0,5995.0,327.0,365.0,89.6,620.0,679.0,91.3,151.0,221.0,68.3,1.0,1.2,1.6,-0.2,10.0,80.0,8.0,0.0,80.0
1639,Andrea Masiello,it ITA,DF,Genoa,Serie A,33.0,1986.0,14.7,688.0,821.0,83.8,12487.0,5177.0,296.0,318.0,93.1,306.0,346.0,88.4,75.0,128.0,58.6,1.0,0.5,0.3,0.5,3.0,58.0,7.0,0.0,89.0
1640,Andrea Masiello,it ITA,DF,Atalanta,Serie A,33.0,1986.0,6.0,257.0,311.0,82.6,4697.0,1432.0,102.0,117.0,87.2,107.0,121.0,88.4,33.0,48.0,68.8,0.0,0.1,0.1,-0.1,3.0,10.0,1.0,1.0,15.0
1641,Adam Masina,ma MAR,DF,Watford,Premier League,25.0,1994.0,20.2,574.0,962.0,59.7,10202.0,5055.0,276.0,342.0,80.7,223.0,367.0,60.8,65.0,198.0,32.8,0.0,0.6,0.7,-0.6,11.0,53.0,13.0,11.0,73.0
1642,Jordi Masip,es ESP,GK,Valladolid,La Liga,30.0,1989.0,35.0,560.0,1053.0,53.2,21109.0,18071.0,52.0,52.0,100.0,197.0,198.0,99.5,311.0,800.0,38.9,0.0,0.0,0.1,0.0,1.0,20.0,0.0,0.0,0.0
1643,Arthur Masuaku,cd COD,DF,West Ham,Premier League,25.0,1993.0,10.4,476.0,609.0,78.2,6764.0,2668.0,303.0,348.0,87.1,137.0,167.0,82.0,23.0,53.0,43.4,1.0,1.2,0.9,-0.2,7.0,32.0,5.0,3.0,40.0
1644,Jaime Mata,es ESP,FW,Getafe,La Liga,30.0,1988.0,30.5,486.0,771.0,63.0,6788.0,1551.0,285.0,397.0,71.8,142.0,225.0,63.1,28.0,54.0,51.9,3.0,2.9,2.5,0.1,29.0,36.0,21.0,13.0,45.0
1645,Juan Mata,es ESP,"MF,FW",Manchester Utd,Premier League,31.0,1988.0,8.4,459.0,543.0,84.5,6656.0,1554.0,275.0,288.0,95.5,120.0,150.0,80.0,36.0,52.0,69.2,2.0,2.1,2.5,-0.1,18.0,40.0,23.0,3.0,64.0
1646,Aleš Matějů,cz CZE,DF,Brescia,Serie A,23.0,1996.0,28.3,939.0,1158.0,81.1,16054.0,6493.0,437.0,508.0,86.0,380.0,446.0,85.2,92.0,149.0,61.7,1.0,0.9,1.1,0.1,9.0,47.0,10.0,4.0,80.0
1647,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,Bundesliga,22.0,1997.0,11.7,129.0,206.0,62.6,1622.0,200.0,78.0,108.0,72.2,38.0,62.0,61.3,2.0,6.0,33.3,1.0,1.2,0.2,-0.2,6.0,4.0,2.0,0.0,10.0
1648,Nemanja Matić,rs SRB,MF,Manchester Utd,Premier League,30.0,1988.0,17.6,1106.0,1273.0,86.9,18157.0,5264.0,543.0,583.0,93.1,437.0,482.0,90.7,87.0,130.0,66.9,2.0,0.7,0.9,1.3,15.0,120.0,11.0,2.0,121.0
1649,Joël Matip,cm CMR,DF,Liverpool,Premier League,27.0,1991.0,7.8,470.0,558.0,84.2,9060.0,3178.0,147.0,171.0,86.0,282.0,303.0,93.1,34.0,71.0,47.9,0.0,0.0,0.2,0.0,1.0,43.0,2.0,0.0,36.0
1650,Rabbi Matondo,wls WAL,"FW,MF",Schalke 04,Bundesliga,18.0,2000.0,12.9,155.0,236.0,65.7,2073.0,304.0,87.0,119.0,73.1,41.0,57.0,71.9,9.0,16.0,56.3,0.0,0.8,0.6,-0.8,12.0,7.0,6.0,1.0,16.0
1651,Alessandro Matri,it ITA,"FW,MF",Brescia,Serie A,34.0,1984.0,1.0,18.0,27.0,66.7,332.0,123.0,6.0,10.0,60.0,10.0,13.0,76.9,2.0,3.0,66.7,0.0,0.3,0.2,-0.3,3.0,4.0,2.0,0.0,6.0
1652,Federico Mattiello,it ITA,DF,Cagliari,Serie A,24.0,1995.0,10.3,318.0,408.0,77.9,4509.0,1307.0,204.0,221.0,92.3,93.0,125.0,74.4,14.0,38.0,36.8,1.0,1.1,1.2,-0.1,8.0,15.0,10.0,7.0,22.0
1653,Blaise Matuidi,fr FRA,MF,Juventus,Serie A,32.0,1987.0,24.9,951.0,1100.0,86.5,12793.0,3375.0,573.0,616.0,93.0,284.0,326.0,87.1,37.0,57.0,64.9,2.0,1.6,1.0,0.4,19.0,71.0,18.0,5.0,95.0
1654,Neal Maupay,fr FRA,FW,Brighton,Premier League,22.0,1996.0,30.7,543.0,699.0,77.7,7725.0,1302.0,314.0,364.0,86.3,174.0,212.0,82.1,27.0,36.0,75.0,3.0,2.1,1.9,0.9,25.0,35.0,23.0,1.0,66.0
1655,Stephy Mavididi,eng ENG,"FW,MF",Dijon,Ligue 1,21.0,1998.0,15.5,275.0,348.0,79.0,3711.0,771.0,175.0,204.0,85.8,72.0,94.0,76.6,14.0,18.0,77.8,1.0,0.8,1.2,0.2,8.0,15.0,11.0,2.0,30.0
1656,Philipp Max,de GER,DF,Augsburg,Bundesliga,25.0,1993.0,30.1,934.0,1430.0,65.3,16186.0,7433.0,466.0,544.0,85.7,334.0,465.0,71.8,114.0,332.0,34.3,6.0,5.4,5.2,0.6,59.0,71.0,39.0,21.0,80.0
1657,Alexandru Maxim,ro ROU,"MF,DF",Mainz 05,Bundesliga,29.0,1990.0,1.3,60.0,78.0,76.9,958.0,258.0,33.0,35.0,94.3,16.0,20.0,80.0,8.0,18.0,44.4,0.0,0.7,0.2,-0.7,6.0,4.0,1.0,0.0,10.0
1658,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",Paris S-G,Ligue 1,30.0,1989.0,5.0,85.0,108.0,78.7,997.0,159.0,51.0,58.0,87.9,22.0,28.0,78.6,1.0,2.0,50.0,1.0,0.6,0.2,0.4,6.0,0.0,5.0,0.0,14.0
1659,Kévin Mayi,ga GAB,"FW,MF",Brest,Ligue 1,26.0,1993.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1660,Borja Mayoral,es ESP,FW,Levante,La Liga,22.0,1997.0,23.8,445.0,575.0,77.4,6220.0,1307.0,287.0,338.0,84.9,98.0,129.0,76.0,34.0,55.0,61.8,2.0,2.7,2.1,-0.7,24.0,36.0,19.0,3.0,52.0
1661,Luca Mazzitelli,it ITA,MF,Sassuolo,Serie A,23.0,1995.0,0.1,26.0,28.0,92.9,401.0,63.0,17.0,18.0,94.4,9.0,10.0,90.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
1662,Kevin Mbabu,ch SUI,DF,Wolfsburg,Bundesliga,24.0,1995.0,18.8,622.0,925.0,67.2,11463.0,5140.0,278.0,342.0,81.3,254.0,356.0,71.3,80.0,157.0,51.0,1.0,2.7,2.4,-1.7,16.0,55.0,17.0,14.0,70.0
1664,Kylian Mbappé,fr FRA,FW,Paris S-G,Ligue 1,20.0,1998.0,16.8,501.0,661.0,75.8,6435.0,1454.0,325.0,390.0,83.3,120.0,165.0,72.7,22.0,34.0,64.7,5.0,9.5,8.8,-4.5,39.0,25.0,29.0,5.0,59.0
1665,Ibrahima Mbaye,sn SEN,DF,Bologna,Serie A,24.0,1994.0,16.7,705.0,842.0,83.7,10993.0,4407.0,369.0,404.0,91.3,277.0,318.0,87.1,38.0,72.0,52.8,3.0,1.1,0.4,1.9,8.0,49.0,4.0,2.0,68.0
1666,Loïc Mbe Soh,fr FRA,DF,Paris S-G,Ligue 1,18.0,2001.0,0.6,69.0,75.0,92.0,941.0,194.0,43.0,45.0,95.6,23.0,25.0,92.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0
1667,Isaac Mbenza,be BEL,FW,Amiens,Ligue 1,23.0,1996.0,0.9,27.0,37.0,73.0,367.0,108.0,14.0,15.0,93.3,9.0,11.0,81.8,1.0,5.0,20.0,0.0,0.2,0.1,-0.2,3.0,1.0,1.0,0.0,2.0
1668,Nathanael Mbuku,fr FRA,"FW,MF",Reims,Ligue 1,17.0,2002.0,4.4,76.0,113.0,67.3,1137.0,287.0,42.0,59.0,71.2,25.0,31.0,80.6,4.0,10.0,40.0,0.0,0.2,0.3,-0.2,3.0,11.0,2.0,0.0,15.0
1669,James McArthur,sct SCO,MF,Crystal Palace,Premier League,31.0,1987.0,34.3,1166.0,1513.0,77.1,18242.0,5976.0,624.0,706.0,88.4,415.0,511.0,81.2,84.0,157.0,53.5,3.0,2.4,2.4,0.6,34.0,124.0,23.0,5.0,174.0
1670,Oliver McBurnie,sct SCO,FW,Sheffield Utd,Premier League,23.0,1996.0,23.5,376.0,633.0,59.4,4833.0,1277.0,245.0,376.0,65.2,99.0,157.0,63.1,9.0,16.0,56.3,0.0,1.1,1.8,-1.1,10.0,38.0,10.0,1.0,58.0
1671,Alex McCarthy,eng ENG,GK,Southampton,Premier League,29.0,1989.0,28.0,459.0,826.0,55.6,16346.0,13880.0,66.0,67.0,98.5,154.0,160.0,96.3,238.0,590.0,40.3,0.0,0.0,0.1,0.0,1.0,22.0,1.0,0.0,1.0
1672,James McCarthy,ie IRL,MF,Crystal Palace,Premier League,28.0,1990.0,18.7,625.0,826.0,75.7,11075.0,3069.0,281.0,324.0,86.7,228.0,274.0,83.2,85.0,159.0,53.5,0.0,1.3,1.1,-1.3,17.0,60.0,8.0,0.0,55.0
1673,John McGinn,sct SCO,MF,Aston Villa,Premier League,24.0,1994.0,25.7,600.0,794.0,75.6,12378.0,3698.0,219.0,258.0,84.9,252.0,305.0,82.6,112.0,172.0,65.1,3.0,2.5,2.4,0.5,37.0,80.0,31.0,7.0,113.0
1674,David McGoldrick,ie IRL,FW,Sheffield Utd,Premier League,31.0,1987.0,20.2,461.0,629.0,73.3,6828.0,1106.0,269.0,327.0,82.3,151.0,202.0,74.8,25.0,44.0,56.8,2.0,2.3,1.3,-0.3,17.0,29.0,11.0,3.0,43.0
1675,Michael McGovern,nir NIR,GK,Norwich City,Premier League,35.0,1984.0,1.8,30.0,51.0,58.8,610.0,437.0,14.0,14.0,100.0,8.0,8.0,100.0,6.0,27.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,Weston McKennie,us USA,"MF,DF",Schalke 04,Bundesliga,20.0,1998.0,23.0,844.0,1067.0,79.1,14343.0,4048.0,380.0,468.0,81.2,332.0,384.0,86.5,87.0,132.0,65.9,0.0,2.9,1.4,-2.9,17.0,65.0,12.0,0.0,94.0
1677,Kenny McLean,sct SCO,MF,Norwich City,Premier League,27.0,1992.0,33.0,1362.0,1760.0,77.4,21339.0,7602.0,736.0,850.0,86.6,443.0,542.0,81.7,117.0,228.0,51.3,1.0,2.6,2.1,-1.6,24.0,158.0,16.0,3.0,173.0
1678,Dwight McNeil,eng ENG,MF,Burnley,Premier League,19.0,1999.0,37.1,894.0,1305.0,68.5,15517.0,4923.0,470.0,537.0,87.5,257.0,369.0,69.6,133.0,265.0,50.2,6.0,7.7,6.8,-1.7,55.0,97.0,42.0,34.0,97.0
1679,Scott McTominay,sct SCO,MF,Manchester Utd,Premier League,22.0,1996.0,19.7,822.0,1028.0,80.0,14868.0,4007.0,352.0,422.0,83.4,340.0,401.0,84.8,103.0,143.0,72.0,1.0,1.0,1.3,0.0,16.0,92.0,11.0,3.0,95.0
1680,Biagio Meccariello,it ITA,DF,Lecce,Serie A,28.0,1991.0,8.5,324.0,396.0,81.8,6233.0,2438.0,119.0,135.0,88.1,164.0,189.0,86.8,36.0,59.0,61.0,0.0,0.2,0.1,-0.2,5.0,14.0,1.0,1.0,18.0
1681,Gary Medel,cl CHI,MF,Bologna,Serie A,31.0,1987.0,19.8,998.0,1113.0,89.7,17137.0,5158.0,454.0,499.0,91.0,440.0,467.0,94.2,85.0,107.0,79.4,0.0,0.3,0.4,-0.3,10.0,95.0,3.0,0.0,102.0
1682,Ben Mee,eng ENG,DF,Burnley,Premier League,29.0,1989.0,32.0,906.0,1272.0,71.2,18544.0,7882.0,284.0,343.0,82.8,497.0,595.0,83.5,117.0,296.0,39.5,1.0,1.6,1.2,-0.6,9.0,54.0,1.0,0.0,56.0
1683,Joshua Mees,de GER,"MF,FW",Union Berlin,Bundesliga,23.0,1996.0,3.6,59.0,85.0,69.4,840.0,292.0,42.0,48.0,87.5,10.0,17.0,58.8,4.0,5.0,80.0,1.0,0.5,0.2,0.5,4.0,5.0,3.0,0.0,7.0
1684,Admir Mehmedi,ch SUI,"MF,FW",Wolfsburg,Bundesliga,28.0,1991.0,13.3,410.0,570.0,71.9,5893.0,1650.0,239.0,285.0,83.9,106.0,147.0,72.1,31.0,69.0,44.9,2.0,2.0,2.3,0.0,19.0,37.0,15.0,3.0,55.0
1685,Soualiho Meïté,fr FRA,MF,Torino,Serie A,25.0,1994.0,24.5,753.0,919.0,81.9,13051.0,3318.0,352.0,424.0,83.0,293.0,323.0,90.7,84.0,110.0,76.4,2.0,1.7,1.4,0.3,22.0,80.0,25.0,8.0,113.0
1686,Farid El Melali,dz ALG,"MF,FW",Angers,Ligue 1,22.0,1997.0,3.4,65.0,98.0,66.3,1105.0,280.0,25.0,39.0,64.1,31.0,32.0,96.9,4.0,9.0,44.4,0.0,0.1,0.2,-0.1,1.0,2.0,3.0,2.0,4.0
1687,Óscar Melendo,es ESP,"MF,FW",Espanyol,La Liga,21.0,1997.0,12.4,292.0,358.0,81.6,4061.0,844.0,180.0,201.0,89.6,75.0,95.0,78.9,17.0,32.0,53.1,0.0,0.5,0.9,-0.5,13.0,34.0,10.0,2.0,41.0
1688,Gonzalo Melero,es ESP,MF,Levante,La Liga,25.0,1994.0,13.7,459.0,563.0,81.5,6574.0,2062.0,262.0,295.0,88.8,148.0,176.0,84.1,26.0,42.0,61.9,1.0,1.9,1.4,-0.9,11.0,48.0,7.0,0.0,51.0
1690,Arthur Melo,br BRA,MF,Barcelona,La Liga,22.0,1996.0,13.1,942.0,1043.0,90.3,14431.0,3176.0,476.0,509.0,93.5,349.0,371.0,94.1,61.0,80.0,76.3,3.0,1.7,1.4,1.3,11.0,94.0,15.0,0.0,88.0
1691,Memphis,nl NED,"FW,MF",Lyon,Ligue 1,25.0,1994.0,11.3,358.0,485.0,73.8,5263.0,1398.0,209.0,241.0,86.7,96.0,131.0,73.3,28.0,60.0,46.7,2.0,2.6,2.0,-0.6,25.0,33.0,14.0,1.0,49.0
1692,Pedro Mendes,pt POR,DF,Montpellier,Ligue 1,28.0,1990.0,15.3,576.0,723.0,79.7,12155.0,5046.0,185.0,211.0,87.7,298.0,328.0,90.9,89.0,159.0,56.0,0.0,0.1,0.4,-0.1,2.0,67.0,3.0,1.0,64.0
1693,Thiago Mendes,br BRA,MF,Lyon,Ligue 1,27.0,1992.0,20.1,1004.0,1174.0,85.5,17149.0,4963.0,504.0,541.0,93.2,367.0,416.0,88.2,102.0,154.0,66.2,6.0,1.4,1.2,4.6,23.0,120.0,18.0,3.0,129.0
1694,Brais Méndez,es ESP,"MF,FW",Celta Vigo,La Liga,22.0,1997.0,16.4,510.0,697.0,73.2,7447.0,2406.0,295.0,350.0,84.3,147.0,195.0,75.4,38.0,83.0,45.8,2.0,1.0,1.6,1.0,17.0,57.0,17.0,3.0,69.0
1695,Édgar Méndez,es ESP,"MF,FW",Alavés,La Liga,29.0,1990.0,9.6,120.0,196.0,61.2,1597.0,351.0,73.0,102.0,71.6,33.0,54.0,61.1,6.0,16.0,37.5,0.0,0.6,0.8,-0.6,5.0,13.0,5.0,4.0,10.0
1696,Stiven Mendoza,co COL,"FW,MF",Amiens,Ligue 1,27.0,1992.0,12.2,262.0,386.0,67.9,3939.0,1165.0,152.0,188.0,80.9,87.0,117.0,74.4,14.0,34.0,41.2,0.0,0.7,0.9,-0.7,9.0,23.0,8.0,1.0,32.0
1697,Alexandre Mendy,gw GNB,FW,Brest,Ligue 1,25.0,1994.0,10.0,115.0,163.0,70.6,1607.0,182.0,72.0,91.0,79.1,35.0,51.0,68.6,5.0,8.0,62.5,1.0,0.4,0.4,0.6,6.0,4.0,3.0,1.0,10.0
1698,Benjamin Mendy,fr FRA,DF,Manchester City,Premier League,25.0,1994.0,16.6,1107.0,1309.0,84.6,16971.0,4228.0,595.0,648.0,91.8,403.0,465.0,86.7,68.0,109.0,62.4,2.0,1.4,1.4,0.6,20.0,53.0,32.0,13.0,87.0
1699,Edouard Mendy,sn SEN,GK,Rennes,Ligue 1,27.0,1992.0,24.0,581.0,789.0,73.6,17739.0,13299.0,67.0,67.0,100.0,287.0,293.0,98.0,227.0,426.0,53.3,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
1700,Ferland Mendy,fr FRA,DF,Real Madrid,La Liga,24.0,1995.0,20.1,1060.0,1252.0,84.7,15809.0,4180.0,635.0,681.0,93.2,311.0,382.0,81.4,76.0,113.0,67.3,3.0,2.4,1.6,0.6,20.0,46.0,21.0,9.0,64.0
1701,Nampalys Mendy,sn SEN,MF,Leicester City,Premier League,27.0,1992.0,3.2,192.0,212.0,90.6,3013.0,684.0,95.0,102.0,93.1,74.0,80.0,92.5,13.0,17.0,76.5,0.0,0.1,0.1,-0.1,3.0,16.0,1.0,1.0,13.0
1702,Hamza Mendyl,ma MAR,DF,Dijon,Ligue 1,21.0,1997.0,16.0,649.0,850.0,76.4,10227.0,4084.0,359.0,399.0,90.0,225.0,293.0,76.8,48.0,112.0,42.9,0.0,1.0,0.4,-1.0,8.0,33.0,7.0,6.0,47.0
1703,Chris Mepham,wls WAL,DF,Bournemouth,Premier League,21.0,1997.0,10.1,434.0,505.0,85.9,8003.0,2922.0,161.0,173.0,93.1,236.0,261.0,90.4,30.0,53.0,56.6,0.0,0.1,0.1,-0.1,1.0,14.0,0.0,0.0,28.0
1704,Levent Mercan,de GER,"MF,FW",Schalke 04,Bundesliga,18.0,2000.0,0.8,23.0,31.0,74.2,352.0,96.0,13.0,14.0,92.9,9.0,12.0,75.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1705,Jorge Meré,es ESP,DF,Köln,Bundesliga,22.0,1997.0,6.9,338.0,384.0,88.0,7564.0,2775.0,76.0,85.0,89.4,205.0,217.0,94.5,56.0,78.0,71.8,0.0,0.1,0.1,-0.1,2.0,27.0,0.0,0.0,27.0
1706,Alex Meret,it ITA,GK,Napoli,Serie A,22.0,1997.0,21.7,516.0,605.0,85.3,10726.0,6530.0,186.0,187.0,99.5,238.0,241.0,98.8,89.0,174.0,51.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1707,Fran Mérida,es ESP,MF,Osasuna,La Liga,29.0,1990.0,12.9,584.0,785.0,74.4,12068.0,4177.0,204.0,250.0,81.6,235.0,304.0,77.3,126.0,187.0,67.4,1.0,0.7,0.8,0.3,9.0,89.0,9.0,2.0,112.0
1708,Mikel Merino,es ESP,MF,Real Sociedad,La Liga,23.0,1996.0,34.9,1480.0,1983.0,74.6,24529.0,8338.0,738.0,909.0,81.2,563.0,716.0,78.6,125.0,224.0,55.8,1.0,2.1,1.9,-1.1,33.0,215.0,36.0,8.0,262.0
1709,Sabin Merino,es ESP,FW,Leganés,La Liga,27.0,1992.0,0.9,15.0,21.0,71.4,138.0,18.0,11.0,14.0,78.6,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,0.0
1710,Yıldırım Mert Çetin,tr TUR,DF,Roma,Serie A,22.0,1997.0,2.9,130.0,143.0,90.9,2547.0,785.0,48.0,51.0,94.1,67.0,71.0,94.4,15.0,18.0,83.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
1711,Dries Mertens,be BEL,FW,Napoli,Serie A,32.0,1987.0,18.8,540.0,721.0,74.9,8101.0,1958.0,312.0,351.0,88.9,141.0,195.0,72.3,49.0,91.0,53.8,7.0,5.7,5.4,1.3,53.0,44.0,33.0,7.0,79.0
1712,Roque Mesa,es ESP,MF,Leganés,La Liga,30.0,1989.0,22.4,716.0,898.0,79.7,11529.0,3817.0,383.0,424.0,90.3,231.0,272.0,84.9,74.0,136.0,54.4,3.0,2.6,2.1,0.4,29.0,96.0,24.0,5.0,129.0
1713,Lionel Messi,ar ARG,FW,Barcelona,La Liga,32.0,1987.0,32.0,1675.0,2130.0,78.6,24251.0,8742.0,961.0,1077.0,89.2,486.0,602.0,80.7,124.0,225.0,55.1,21.0,15.4,14.0,5.6,88.0,228.0,122.0,4.0,323.0
1714,Thomas Meunier,be BEL,DF,Paris S-G,Ligue 1,27.0,1991.0,13.8,768.0,930.0,82.6,12624.0,2822.0,401.0,446.0,89.9,276.0,324.0,85.2,66.0,94.0,70.2,1.0,2.5,2.8,-1.5,18.0,39.0,22.0,8.0,62.0
1716,Mexer,mz MOZ,DF,Bordeaux,Ligue 1,30.0,1988.0,16.5,903.0,1128.0,80.1,17056.0,5867.0,330.0,371.0,88.9,475.0,554.0,85.7,91.0,162.0,56.2,2.0,0.2,0.2,1.8,5.0,36.0,1.0,1.0,45.0
1717,Max Meyer,de GER,"MF,FW",Crystal Palace,Premier League,23.0,1995.0,7.3,158.0,211.0,74.9,1952.0,489.0,103.0,119.0,86.6,38.0,43.0,88.4,3.0,14.0,21.4,0.0,0.2,0.2,-0.2,4.0,13.0,5.0,1.0,16.0
1718,Kingsley Michael,ng NGA,MF,Bologna,Serie A,19.0,1999.0,0.8,51.0,57.0,89.5,836.0,194.0,26.0,29.0,89.7,20.0,21.0,95.2,3.0,4.0,75.0,0.0,0.1,0.2,-0.1,1.0,6.0,0.0,0.0,8.0
1719,Míchel,es ESP,MF,Valladolid,La Liga,31.0,1988.0,24.2,1098.0,1425.0,77.1,21233.0,6098.0,452.0,507.0,89.2,402.0,487.0,82.5,196.0,340.0,57.6,2.0,2.4,2.5,-0.4,29.0,86.0,19.0,5.0,121.0
1720,Sven Michel,de GER,FW,Paderborn 07,Bundesliga,29.0,1990.0,15.3,231.0,372.0,62.1,3297.0,726.0,127.0,178.0,71.3,68.0,108.0,63.0,15.0,27.0,55.6,1.0,1.7,2.1,-0.7,22.0,14.0,5.0,2.0,25.0
1721,Miguel,es ESP,FW,Valladolid,La Liga,19.0,1999.0,2.6,17.0,37.0,45.9,159.0,16.0,16.0,23.0,69.6,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1722,Florian Miguel,fr FRA,DF,Nîmes,Ligue 1,22.0,1996.0,22.8,696.0,991.0,70.2,11379.0,5402.0,371.0,427.0,86.9,264.0,358.0,73.7,51.0,144.0,35.4,0.0,1.1,1.3,-1.1,13.0,49.0,18.0,8.0,65.0
1723,Georges Mikautadze,ge GEO,FW,Metz,Ligue 1,18.0,2000.0,0.1,2.0,3.0,66.7,18.0,0.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724,Nikola Milenković,rs SRB,DF,Fiorentina,Serie A,21.0,1997.0,36.2,1542.0,1776.0,86.8,29732.0,10695.0,541.0,588.0,92.0,818.0,902.0,90.7,178.0,253.0,70.4,0.0,0.3,0.4,-0.3,8.0,89.0,5.0,1.0,144.0
1725,Arkadiusz Milik,pl POL,FW,Napoli,Serie A,25.0,1994.0,19.4,384.0,469.0,81.9,4848.0,637.0,241.0,275.0,87.6,106.0,121.0,87.6,8.0,14.0,57.1,0.0,1.5,1.4,-1.5,21.0,21.0,8.0,0.0,35.0
