,Player,Squad,90s,Tackles - Tkl,Tackles - TklW,Tackles - Def 3rd,Tackles - Mid 3rd,Tackles - Att 3rd,Challenges - Tkl,Challenges - Att,Challenges - Tkl%,Challenges - Lost,Blocks - Blocks,Blocks - Sh,Blocks - Pass,Int,Tkl+Int,Clr,Err
516,Thijs Dallinga,Toulouse,10.0,13,5,3,5,5,4,7,57.1,3,7,2,5,2,15,15,0
517,Diogo Dalot,Manchester Utd,14.3,30,16,21,5,4,20,26,76.9,6,10,3,7,14,44,42,0
518,Mikkel Damsgaard,Brentford,1.1,4,0,2,1,1,2,5,40.0,3,4,1,3,1,5,1,1
520,Flavius Daniliuc,Salernitana,5.4,14,9,8,4,2,8,14,57.1,6,12,4,8,6,20,6,0
521,Danilo,Nott'ham Forest,5.1,5,1,2,3,0,3,10,30.0,7,3,1,2,8,13,5,0
522,Danilo,Juventus,9.2,17,11,11,6,0,7,12,58.3,5,11,6,5,19,36,34,0
523,Arnaut Danjuma,Everton,4.3,2,1,2,0,0,1,2,50.0,1,3,0,3,2,4,0,0
524,Kevin Danso,Lens,14.0,12,8,5,7,0,10,16,62.5,6,21,14,7,11,23,54,1
525,Dante,Nice,15.0,24,11,18,6,0,13,17,76.5,4,21,9,12,15,39,42,0
526,Mohammed Daramy,Reims,9.7,2,2,1,1,0,2,9,22.2,7,4,1,3,4,6,3,0
527,Sergi Darder,Mallorca,11.4,25,18,6,15,4,6,17,35.3,11,10,1,9,10,35,3,0
528,Achraf Dari,Brest,1.3,1,1,1,0,0,0,2,0.0,2,2,0,2,5,6,9,1
529,Matteo Darmian,Inter,12.1,25,12,13,9,3,10,23,43.5,13,15,6,9,9,34,26,0
530,Lukas Daschner,Bochum,3.4,5,3,2,2,1,3,7,42.9,4,5,0,5,2,7,1,0
531,Josh Dasilva,Brentford,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
532,David Datro Fofana,Union Berlin,7.1,9,6,3,4,2,4,9,44.4,5,4,0,4,0,9,5,0
533,Jonathan David,Lille,12.7,9,7,1,6,2,3,13,23.1,10,6,0,6,3,12,0,0
534,Alphonso Davies,Bayern Munich,10.1,15,7,7,8,0,9,18,50.0,9,12,1,11,9,24,19,1
535,Ben Davies,Tottenham,6.0,14,12,7,5,2,9,11,81.8,2,8,8,0,7,21,21,0
536,Tom Davies,Sheffield Utd,0.7,4,2,2,2,0,1,3,33.3,2,0,0,0,2,6,2,1
537,Pawel Dawidowicz,Hellas Verona,8.8,17,12,9,8,0,6,11,54.5,5,7,4,3,10,27,43,0
538,Craig Dawson,Wolves,14.8,22,13,18,3,1,16,21,76.2,5,25,19,6,8,30,71,1
539,Kevin De Bruyne,Manchester City,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
540,Charles De Ketelaere,Atalanta,8.8,11,6,2,2,7,1,7,14.3,6,9,1,8,1,12,2,0
541,Rodrigo De Paul,Atlético Madrid,8.1,18,12,5,11,2,7,13,53.8,6,6,0,6,2,20,4,0
542,Lorenzo De Silvestri,Bologna,4.9,3,3,3,0,0,1,2,50.0,1,6,3,3,5,8,14,0
543,Thibault De Smet,Reims,10.6,32,19,19,12,1,19,34,55.9,15,11,2,9,11,43,29,0
544,Koni De Winter,Genoa,9.0,13,11,9,4,0,6,9,66.7,3,9,2,7,10,23,20,0
546,Gregoire Defrel,Sassuolo,2.7,4,1,0,3,1,1,2,50.0,1,1,0,1,1,5,3,0
547,Alessandro Deiola,Cagliari,4.0,7,5,4,3,0,5,18,27.8,13,4,1,3,1,8,2,0
548,Romain Del Castillo,Brest,13.4,16,13,5,6,5,5,26,19.2,21,14,0,14,5,21,2,0
549,Thomas Delaine,Strasbourg,11.7,19,7,14,4,1,15,26,57.7,11,5,2,3,15,34,30,0
550,Sacha Delaye,Montpellier,1.1,5,2,1,1,3,1,5,20.0,4,1,0,1,0,5,0,0
551,Hannes Delcroix,Burnley,2.7,3,2,2,1,0,2,2,100.0,0,3,1,2,6,9,6,0
552,Olivier Deman,Werder Bremen,8.1,20,11,16,3,1,14,24,58.3,10,18,6,12,7,27,15,0
553,Karamoko Dembele,Brest,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
554,Ousmane Dembele,Paris S-G,9.7,13,10,2,5,6,3,7,42.9,4,5,0,5,4,17,1,1
555,Jessy Deminguet,Strasbourg,6.3,10,6,5,5,0,5,13,38.5,8,7,0,7,5,15,4,0
556,Ermedin Demirovic,Augsburg,13.5,14,8,4,9,1,7,21,33.3,14,14,1,13,4,18,13,0
557,Sepp van den Berg,Mainz 05,11.5,22,13,12,8,2,7,12,58.3,5,23,11,12,19,41,37,1
558,Leander Dendoncker,Aston Villa,0.4,2,1,0,2,0,1,1,100.0,0,2,2,0,0,2,2,1
559,Remy Descamps,Nantes,5.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,0
560,Mikkel Desler,Toulouse,11.0,12,8,6,5,1,6,11,54.5,5,21,9,12,10,22,27,0
561,Arthur Desmas,Le Havre,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0
562,Mattia Destro,Empoli,1.6,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,2,0
563,Federico Di Francesco,Lecce,0.2,1,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0
564,Michele Di Gregorio,Monza,14.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,8,0
565,Giovanni Di Lorenzo,Napoli,15.0,30,20,17,11,2,17,35,48.6,18,17,4,13,9,39,25,0
566,Alessandro Di Pardo,Cagliari,1.9,3,1,2,0,1,0,1,0.0,1,3,2,1,2,5,2,0
567,Boulaye Dia,Salernitana,9.0,4,2,2,2,0,1,2,50.0,1,5,0,5,3,7,5,0
568,Moussa Diaby,Aston Villa,11.7,5,1,1,3,1,2,8,25.0,6,2,0,2,4,9,3,0
569,Lamine Diack,Nantes,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
570,Mouctar Diakhaby,Valencia,7.9,15,10,7,8,0,10,12,83.3,2,12,4,8,5,20,45,0
572,Mamadou Diakhon,Reims,0.6,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0
573,Bafode Diakite,Lille,7.9,17,12,5,12,0,12,15,80.0,3,9,5,4,9,26,19,0
574,Ibrahim Diakite,Reims,1.1,0,0,0,0,0,0,1,0.0,1,2,0,2,2,2,5,0
575,Moussa Diakite,Cádiz,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
576,Oumar Diakite,Reims,6.3,9,5,6,2,1,3,9,33.3,6,6,0,6,3,12,4,0
577,Amadou Diallo,Newcastle Utd,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
578,Assane Diao,Betis,6.8,12,7,4,4,4,4,9,44.4,5,13,3,10,6,18,3,0
579,Mouhamadou Diarra,Strasbourg,9.5,9,6,3,6,0,1,14,7.1,13,11,3,8,10,19,4,0
580,Moussa Diarra,Toulouse,7.4,17,6,9,7,1,7,15,46.7,8,16,9,7,10,27,25,0
581,Ruben Dias,Manchester City,13.2,16,8,6,9,1,7,13,53.8,6,14,7,7,14,30,45,0
582,Krepin Diatta,Monaco,5.8,13,8,5,7,1,10,21,47.6,11,6,1,5,7,20,8,0
583,Mory Diaw,Clermont Foot,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,5,2
584,Mahamadou Diawara,Lyon,3.1,6,3,3,3,0,1,7,14.3,6,2,0,2,3,9,3,0
585,Brahim Diaz,Real Madrid,3.9,6,5,0,6,0,3,6,50.0,3,4,0,4,2,8,0,0
586,Luis Diaz,Liverpool,10.3,12,9,1,6,5,4,18,22.2,14,4,0,4,1,13,1,0
587,Victor Diaz,Granada,1.8,5,3,2,3,0,1,3,33.3,2,1,0,1,1,6,8,0
588,Famara Diedhiou,Granada,0.9,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,2,0
589,Bamba Dieng,Lorient,3.0,2,2,0,2,0,1,1,100.0,0,0,0,0,0,2,5,0
590,Eric Dier,Tottenham,1.6,2,1,2,0,0,2,2,100.0,0,1,1,0,1,3,8,0
591,Guillaume Dietsch,Metz,0.8,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
592,Florian Dietz,Köln,0.3,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0
593,Lucas Digne,Aston Villa,15.5,30,13,23,6,1,17,29,58.6,12,10,0,10,19,49,34,0
594,Federico Dimarco,Inter,10.9,23,15,9,10,4,12,23,52.2,11,8,1,7,6,29,15,1
595,Stole Dimitrievski,Rayo Vallecano,16.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,5,1
596,Junior Dina Ebimbe,Eint Frankfurt,9.2,17,10,3,8,6,8,17,47.1,9,14,3,11,3,20,16,0
598,Eren Dinkci,Heidenheim,11.5,13,8,8,5,0,7,14,50.0,7,12,0,12,3,16,10,0
599,Sinaly Diomande,Lyon,9.9,10,4,5,3,2,9,16,56.3,7,12,9,3,15,25,26,1
600,Edan Diop,Monaco,0.7,2,2,1,0,1,1,2,50.0,1,1,0,1,0,2,2,0
601,Issa Diop,Fulham,7.8,11,6,8,2,1,6,8,75.0,2,8,4,4,7,18,36,1
602,Sofiane Diop,Nice,5.3,8,6,3,4,1,4,10,40.0,6,4,0,4,3,11,3,0
603,Andy Diouf,Lens,7.9,15,11,6,7,2,9,14,64.3,5,8,1,7,3,18,3,0
604,Yehvann Diouf,Reims,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,9,1
605,Axel Disasi,Chelsea,13.7,11,5,7,3,1,7,11,63.6,4,12,9,3,6,17,43,1
606,Djene,Getafe,10.8,10,3,3,6,1,2,6,33.3,4,15,4,11,11,21,25,0
607,Koffi Djidji,Torino,0.3,1,0,0,1,0,0,0,0.0,0,3,2,1,1,2,2,0
608,Berat Djimsiti,Atalanta,13.0,13,8,6,7,0,3,7,42.9,4,29,18,11,25,38,33,0
609,Marko Dmitrovic,Sevilla,7.0,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,5,0
610,Ben Doak,Liverpool,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
611,Ritsu Doan,Freiburg,9.8,15,9,8,5,2,4,10,40.0,6,10,1,9,2,17,9,0
612,Lewis Dobbin,Everton,1.4,2,2,1,0,1,2,6,33.3,4,4,1,3,1,3,0,0
613,Dodo,Fiorentina,3.0,3,2,1,2,0,1,4,25.0,3,2,0,2,3,6,6,0
614,Danilho Doekhi,Union Berlin,8.0,14,10,9,5,0,5,9,55.6,4,13,3,10,15,29,25,0
615,Matt Doherty,Wolves,4.2,5,1,2,2,1,2,4,50.0,2,5,1,4,2,7,14,0
616,Josh Doig,Hellas Verona,6.0,9,6,5,4,0,7,11,63.6,4,9,2,7,1,10,13,1
617,Jeremy Doku,Manchester City,7.7,20,14,7,7,6,6,13,46.2,7,5,0,5,5,25,3,0
618,Jeremy Doku,Rennes,1.2,2,2,1,0,1,1,1,100.0,0,0,0,0,0,2,0,0
619,Carlos Dominguez,Celta Vigo,3.0,3,3,0,2,1,2,4,50.0,2,1,1,0,5,8,12,0
620,Mario Dominguez,Valencia,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
621,Nicolas Dominguez,Nott'ham Forest,7.2,28,17,16,11,1,13,21,61.9,8,5,0,5,6,34,12,0
622,Nicolas Dominguez,Bologna,1.1,1,0,1,0,0,0,2,0.0,2,3,0,3,0,1,2,0
624,Giulio Donati,Monza,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
625,Jamie Donley,Tottenham,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,0
626,Gianluigi Donnarumma,Paris S-G,13.1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,3,4
627,Patrick Dorgu,Lecce,7.6,23,13,16,6,1,13,18,72.2,5,9,3,6,6,29,22,2
628,Niklas Dorsch,Augsburg,9.7,21,14,8,13,0,8,20,40.0,12,9,7,2,9,30,13,0
629,Gabriel Dos Santos,Arsenal,12.3,16,7,10,5,1,7,9,77.8,2,18,15,3,12,28,24,0
630,Alberto Dossena,Cagliari,14.1,28,21,22,6,0,17,24,70.8,7,24,15,9,24,52,83,2
631,Carlos Dotor,Celta Vigo,3.7,5,4,1,3,1,2,6,33.3,4,6,2,4,2,7,3,0
632,Abdoulaye Doucoure,Everton,15.5,24,14,10,10,4,10,23,43.5,13,14,1,13,11,35,8,0
633,Cheick Doucoure,Crystal Palace,10.2,34,17,15,13,6,18,30,60.0,12,13,2,11,20,54,12,0
634,Ckene Doucoure,Lorient,4.5,8,6,0,4,4,3,3,100.0,0,4,0,4,1,9,6,0
635,Desire Doue,Rennes,4.9,14,6,4,5,5,3,11,27.3,8,5,0,5,3,17,3,0
636,Guela Doue,Rennes,0.5,0,0,0,0,0,0,3,0.0,3,1,0,1,1,1,5,0
637,Alfie Doughty,Luton Town,11.8,25,15,12,9,4,14,30,46.7,16,20,1,19,12,37,19,0
638,Douglas,Nantes,9.0,31,20,12,16,3,9,20,45.0,11,15,6,9,14,45,16,0
639,Ismael Doukoure,Strasbourg,12.8,18,13,4,13,1,12,16,75.0,4,12,5,7,17,35,12,2
640,Kamory Doumbia,Brest,3.0,9,7,0,3,6,4,11,36.4,7,9,0,9,3,12,2,0
641,Anastasios Douvikas,Celta Vigo,3.2,6,3,0,3,3,0,2,0.0,2,1,0,1,1,7,5,0
642,Artem Dovbyk,Girona,9.9,2,1,1,0,1,0,1,0.0,1,4,1,3,0,2,8,0
643,Nikola Dovedan,Heidenheim,2.5,5,3,0,5,0,2,7,28.6,5,4,0,4,0,5,1,0
644,Damion Downs,Köln,0.3,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
645,Tommy Doyle,Wolves,3.0,5,2,3,1,1,2,4,50.0,2,4,3,1,4,9,7,0
646,Radu Dragusin,Genoa,15.0,12,8,7,5,0,5,6,83.3,1,11,6,5,17,29,67,3
647,Dion Drena Beljo,Augsburg,3.9,0,0,0,0,0,0,1,0.0,1,5,0,5,1,1,2,0
648,Domingos Duarte,Getafe,7.4,7,4,6,0,1,5,7,71.4,2,3,3,0,6,13,24,0
650,Ruben Duarte,Alavés,9.2,21,13,13,6,2,8,14,57.1,6,8,1,7,10,31,27,0
651,Martin Dubravka,Newcastle Utd,2.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
652,Marvin Ducksch,Werder Bremen,12.1,4,1,4,0,0,2,5,40.0,3,0,0,0,0,4,13,0
653,Ondrej Duda,Hellas Verona,11.7,19,13,5,11,3,8,18,44.4,10,11,2,9,11,30,9,0
654,Denzel Dumfries,Inter,10.3,12,9,4,8,0,4,12,33.3,8,12,4,8,6,18,15,0
655,Paul Dummett,Newcastle Utd,0.1,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0
656,Alfred Duncan,Fiorentina,9.9,17,9,6,7,4,7,17,41.2,10,14,4,10,5,22,5,0
657,Lewis Dunk,Brighton,12.7,13,6,8,5,0,6,14,42.9,8,17,14,3,11,24,29,0
658,Jhon Duran,Aston Villa,1.1,2,2,1,1,0,0,3,0.0,3,3,0,3,0,2,2,0
659,Hugo Duro,Valencia,14.5,8,5,2,4,2,4,16,25.0,12,11,3,8,0,8,11,0
660,Jean-Kevin Duverne,Nantes,9.1,24,15,12,10,2,11,27,40.7,16,9,5,4,11,35,22,0
661,Paulo Dybala,Roma,8.9,12,7,1,5,6,1,6,16.7,5,6,0,6,2,14,2,0
662,Aron Donnum,Toulouse,8.2,6,4,2,2,2,3,12,25.0,9,8,0,8,5,11,8,0
663,Festy Ebosele,Udinese,10.8,22,13,16,5,1,15,25,60.0,10,21,1,20,5,27,13,0
664,Enzo Ebosse,Udinese,0.1,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0
665,Tyronne Ebuehi,Empoli,8.6,12,7,8,4,0,5,8,62.5,3,8,3,5,5,17,18,0
666,Ederson,Manchester City,15.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0
667,Ederson,Atalanta,14.2,43,26,17,22,4,27,36,75.0,9,20,3,17,20,63,12,1
668,Odsonne Edouard,Crystal Palace,13.8,17,10,5,5,7,3,12,25.0,9,13,1,12,5,22,15,0
669,John Egan,Sheffield Utd,5.4,6,4,4,2,0,4,11,36.4,7,10,4,6,13,19,39,1
670,Maximilian Eggestein,Freiburg,13.5,19,8,10,6,3,3,13,23.1,10,23,10,13,16,35,21,0
671,Lilian Egloff,Stuttgart,1.2,4,1,3,1,0,2,4,50.0,2,3,1,2,1,5,0,0
672,Kingsley Ehizibue,Udinese,0.1,0,0,0,0,0,0,0,0.0,0,1,0,1,1,1,0,0
673,Hjalmar Ekdal,Burnley,1.2,0,0,0,0,0,0,0,0.0,0,1,0,1,2,2,6,0
674,Hugo Ekitike,Paris S-G,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
676,Emmanuel Ekong,Empoli,0.1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
677,Caleb Ekuban,Genoa,3.4,4,2,1,1,2,2,2,100.0,0,5,1,4,0,4,0,0
678,Anthony Elanga,Nott'ham Forest,11.2,10,6,7,2,1,3,8,37.5,5,12,2,10,3,13,6,0
679,Simon Elisor,Metz,7.3,9,2,3,2,4,2,6,33.3,4,5,0,5,0,9,9,0
680,Harvey Elliott,Liverpool,3.4,2,1,1,1,0,0,6,0.0,6,3,0,3,2,4,3,0
681,Elif Elmas,Napoli,3.8,4,3,1,3,0,2,2,100.0,0,2,0,2,2,6,8,0
682,Mohamed Elneny,Arsenal,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0
683,Aritz Elustondo,Real Sociedad,4.0,3,3,1,2,0,2,2,100.0,0,4,4,0,2,5,12,0
684,Nico Elvedi,M'Gladbach,9.9,15,6,11,3,1,9,11,81.8,2,8,5,3,13,28,46,1
685,Adri Embarba,Almería,11.6,24,14,15,5,4,13,22,59.1,9,14,0,14,9,33,3,0
686,Emanuel Emegha,Strasbourg,9.8,3,2,2,0,1,3,5,60.0,2,6,2,4,2,5,10,0
687,Emerson,Tottenham,5.7,12,10,9,3,0,6,19,31.6,13,9,4,5,5,17,31,1
688,Youssef En-Nesyri,Sevilla,10.9,5,3,0,3,2,0,2,0.0,2,2,0,2,2,7,7,0
689,Wataru Endo,Liverpool,4.0,7,6,3,4,0,4,11,36.4,7,3,0,3,2,9,11,0
690,Arne Engels,Augsburg,5.9,9,5,0,7,2,4,8,50.0,4,9,0,9,4,13,6,0
691,Christian Eriksen,Manchester Utd,6.7,10,8,2,6,2,5,17,29.4,12,11,5,6,3,13,5,0
692,Martin Erlic,Sassuolo,14.3,25,14,21,3,1,14,18,77.8,4,16,9,7,17,42,66,1
693,Gonzalo Escalante,Cádiz,7.7,20,11,9,5,6,12,26,46.2,14,6,3,3,12,32,14,1
694,Alfonso Espino,Rayo Vallecano,14.5,41,26,28,12,1,17,48,35.4,31,8,1,7,15,56,35,0
695,Bernardo Espinosa,Girona,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0
696,Maxime Esteve,Montpellier,7.1,12,8,9,3,0,7,10,70.0,3,10,6,4,16,28,34,0
697,Oscar Estupinan,Metz,2.8,5,4,0,3,2,1,2,50.0,1,2,0,2,0,5,0,0
698,Pervis Estupinan,Brighton,5.5,7,3,5,2,0,4,9,44.4,5,7,1,6,8,15,7,0
699,Jonny Evans,Manchester Utd,5.1,4,2,4,0,0,4,9,44.4,5,2,2,0,3,7,25,0
700,Eberechi Eze,Crystal Palace,8.9,20,7,1,9,10,9,19,47.4,10,6,1,5,2,22,2,0
702,Abdessamad Ezzalzouli,Barcelona,0.8,1,1,0,0,1,0,1,0.0,1,1,0,1,0,1,0,0
703,Abdessamad Ezzalzouli,Betis,4.6,4,3,1,2,1,1,2,50.0,1,5,0,5,3,7,0,0
704,Giovanni Fabbian,Bologna,1.8,3,1,2,1,0,2,2,100.0,0,0,0,0,2,5,2,0
705,Lukasz Fabianski,West Ham,2.0,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
706,Nicolo Fagioli,Juventus,3.8,4,2,1,2,1,2,5,40.0,3,3,0,3,3,7,0,0
707,Romain Faivre,Lorient,14.1,10,4,4,3,3,3,10,30.0,7,6,1,5,6,16,3,1
708,Radamel Falcao,Rayo Vallecano,1.6,4,3,0,4,0,0,1,0.0,1,1,0,1,0,4,3,0
709,Wladimiro Falcone,Lecce,15.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,8,0
710,Fali,Cádiz,13.9,19,12,12,7,0,9,16,56.3,7,22,15,7,13,32,59,0
711,Davide Faraoni,Hellas Verona,6.7,13,10,5,6,2,7,10,70.0,3,9,5,4,6,19,21,0
712,Ansu Fati,Brighton,3.2,2,1,1,1,0,0,6,0.0,6,3,0,3,1,3,2,0
713,Ansu Fati,Barcelona,0.6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
714,Khalil Fayad,Montpellier,6.8,17,10,12,3,2,6,15,40.0,9,8,0,8,8,25,1,0
715,Federico Fazio,Salernitana,5.3,8,5,7,1,0,3,5,60.0,2,10,8,2,5,13,26,0
716,Jacopo Fazzini,Empoli,6.7,25,11,14,7,4,18,35,51.4,17,15,1,14,6,31,9,0
717,Nabil Fekir,Betis,0.2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
718,Felipe,Nott'ham Forest,1.5,5,4,3,2,0,4,5,80.0,1,2,1,1,1,6,5,0
719,Luiz Felipe,Betis,4.0,7,3,5,2,0,4,5,80.0,1,10,4,6,4,11,16,0
720,Joao Felix,Barcelona,9.6,12,10,5,3,4,4,10,40.0,6,9,1,8,7,19,4,0
721,Ohis Felix Uduokhai,Augsburg,12.5,14,7,10,3,1,7,10,70.0,3,11,9,2,17,31,73,1
722,Kiko Femenia,Villarreal,2.2,2,2,0,2,0,0,2,0.0,2,3,2,1,3,5,3,0
723,Evan Ferguson,Brighton,9.5,9,6,2,4,3,2,7,28.6,5,7,2,5,1,10,4,0
724,Lewis Ferguson,Bologna,15.0,21,13,9,11,1,9,20,45.0,11,9,5,4,8,29,12,0
725,Bruno Fernandes,Manchester Utd,16.0,35,19,14,15,6,19,47,40.4,28,19,1,18,11,46,17,1
726,Edimilson Fernandes,Mainz 05,9.7,17,11,12,5,0,11,16,68.8,5,8,2,6,21,38,36,0
728,Aitor Fernandez,Osasuna,3.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1
729,Alex Fernandez,Cádiz,6.4,6,2,5,1,0,6,9,66.7,3,8,3,5,8,14,17,0
730,Alvaro Fernandez,Granada,3.9,11,6,7,4,0,4,7,57.1,3,2,0,2,6,17,7,1
731,Carlos Fernandez,Real Sociedad,4.3,11,7,3,6,2,0,2,0.0,2,4,0,4,0,11,4,0
732,Enzo Fernandez,Chelsea,13.7,25,13,9,11,5,13,36,36.1,23,22,5,17,9,34,13,0
733,Raul Fernandez,Granada,3.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,2
734,Valery Fernandez,Girona,2.3,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,0,0
735,Fernando,Almería,2.0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,1,0
736,Fernando,Sevilla,5.1,9,8,2,4,3,5,9,55.6,4,2,0,2,7,16,9,0
737,Ichem Ferrah,Lille,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
738,Andre Ferreira,Granada,12.9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,8,1
739,Joao Ferreira,Udinese,7.5,19,15,11,6,2,11,18,61.1,7,16,3,13,7,26,29,0
740,Jordan Ferri,Montpellier,11.1,15,8,8,7,0,11,39,28.2,28,11,0,11,10,25,11,0
741,Nacho Ferri,Eint Frankfurt,0.6,3,3,1,2,0,2,2,100.0,0,0,0,0,0,3,2,0
742,Rachad Fettal,Almería,0.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
743,Seydou Fini,Genoa,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
744,Max Finkgrafe,Köln,1.4,2,2,1,1,0,2,9,22.2,7,2,0,2,1,3,2,0
745,John Fleck,Sheffield Utd,1.0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0
746,Mark Flekken,Brentford,14.5,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0
747,Alessandro Florenzi,Milan,7.2,19,9,12,5,2,11,23,47.8,12,8,5,3,8,27,12,1
748,Phil Foden,Manchester City,13.8,15,11,9,3,3,9,19,47.4,10,12,0,12,10,25,8,1
749,Wes Foderingham,Sheffield Utd,16.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,7,3
750,Youssouf Fofana,Monaco,12.7,25,14,6,14,5,13,25,52.0,12,15,2,13,19,44,12,0
751,Jonas Fohrenbach,Heidenheim,12.1,16,11,9,5,2,8,16,50.0,8,13,7,6,8,24,22,0
752,Thomas Foket,Reims,11.6,20,7,13,5,2,12,29,41.4,17,23,7,16,15,35,17,0
754,Michael Folorunsho,Hellas Verona,14.0,26,17,12,10,4,11,34,32.4,23,24,5,19,7,33,19,2
755,Pablo Fornals,West Ham,2.5,6,4,3,1,2,2,9,22.2,7,5,1,4,2,8,3,0
756,Emil Forsberg,RB Leipzig,4.2,6,3,2,4,0,4,10,40.0,6,6,0,6,0,6,5,0
757,Philipp Forster,Bochum,2.0,4,3,2,0,2,2,4,50.0,2,2,0,2,4,8,1,0
758,Lyle Foster,Burnley,6.7,7,1,2,2,3,1,5,20.0,4,7,1,6,1,8,11,0
759,Dimitri Foulquier,Valencia,4.9,6,3,4,1,1,2,4,50.0,2,3,0,3,3,9,14,1
760,Juan Foyth,Villarreal,11.8,26,15,18,8,0,12,27,44.4,15,17,4,13,12,38,44,0
761,Matheus Franca,Crystal Palace,0.4,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0
762,Bartol Franjic,Darmstadt 98,4.1,1,1,1,0,0,1,10,10.0,9,6,0,6,10,11,15,0
763,Przemyslaw Frankowski,Lens,9.0,20,14,6,9,5,7,21,33.3,14,12,1,11,5,25,15,0
764,Davide Frattesi,Inter,3.4,2,0,1,1,0,0,2,0.0,2,3,0,3,1,3,5,0
765,Jean Frederic N'Guessan,Metz,0.1,1,0,0,1,0,0,2,0.0,2,1,0,1,0,1,0,0
766,Morten Frendrup,Genoa,15.0,62,33,21,33,8,27,39,69.2,12,26,7,19,20,82,16,1
767,Remo Freuler,Bologna,9.0,22,13,10,11,1,9,17,52.9,8,13,4,9,12,34,14,1
768,Marco Friedl,Werder Bremen,10.4,22,14,16,6,0,18,26,69.2,8,24,15,9,11,33,47,0
769,Marvin Friedrich,M'Gladbach,5.4,10,6,8,1,1,7,8,87.5,1,12,9,3,3,13,29,0
770,Jeremie Frimpong,Leverkusen,12.7,12,8,8,1,3,5,11,45.5,6,18,0,18,5,17,6,0
771,Jorge de Frutos,Rayo Vallecano,4.8,1,0,1,0,0,1,6,16.7,5,4,0,4,2,3,3,0
772,Chris Fuhrich,Stuttgart,12.3,8,5,1,4,3,5,20,25.0,15,15,0,15,4,12,2,0
773,Angelo Fulgini,Lens,8.1,10,3,2,6,2,4,9,44.4,5,11,0,11,3,13,4,0
774,Niclas Fullkrug,Werder Bremen,2.0,1,1,0,1,0,1,1,100.0,0,2,1,1,0,1,1,0
775,Niclas Fullkrug,Dortmund,9.5,3,2,0,3,0,1,2,50.0,1,3,1,2,0,3,11,0
