,Player,Squad,90s,SCA - SCA,SCA - SCA90,SCA Types - PassLive,SCA Types - PassDead,SCA Types - TO,SCA Types - Sh,SCA Types - Fld,SCA Types - Def,GCA - GCA,GCA - GCA90,GCA Types - PassLive,GCA Types - PassDead,GCA Types - TO,GCA Types - Sh,GCA Types - Fld,GCA Types - Def
1454,Konrad Laimer,RB Leipzig,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1456,Stefan Lainer,M'Gladbach,30.8,68,2.21,55,3,4,2,4,0,6,0.20,3,0,1,0,2,0
1457,Diego Lainez,Betis,9.6,31,3.24,23,2,3,0,3,0,7,0.73,3,1,1,0,2,0
1458,Kenny Lala,Strasbourg,20.4,56,2.75,36,19,1,0,0,0,5,0.25,5,0,0,0,0,0
1459,Adam Lallana,Brighton,17.7,56,3.16,50,0,2,1,3,0,4,0.23,4,0,0,0,0,0
1460,Erik Lamela,Tottenham,8.0,31,3.89,19,2,3,2,5,0,4,0.50,3,0,0,1,0,0
1461,Sam Lammers,Atalanta,3.2,13,4.02,9,0,3,1,0,0,1,0.31,0,0,1,0,0,0
1462,Tariq Lamptey,Brighton,9.8,23,2.34,18,0,0,0,5,0,4,0.41,2,0,0,0,2,0
1463,Loick Landre,Nîmes,18.1,8,0.44,7,0,0,0,0,1,1,0.06,1,0,0,0,0,0
1464,Michael Langer,Schalke 04,2.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1465,Manuel Lanzini,West Ham,6.3,22,3.50,18,1,1,1,1,0,3,0.48,2,0,0,0,1,0
1466,Gianluca Lapadula,Benevento,28.5,72,2.53,50,1,3,7,9,2,8,0.28,4,0,0,1,3,0
1467,Aymeric Laporte,Manchester City,14.9,11,0.74,11,0,0,0,0,0,1,0.07,1,0,0,0,0,0
1468,Julien Laporte,Lorient,29.5,25,0.85,20,2,0,1,1,1,2,0.07,1,0,0,0,1,0
1469,Danilo Larangeira,Bologna,34.8,13,0.37,8,1,0,3,1,0,2,0.06,1,0,0,1,0,0
1470,Gautier Larsonneur,Brest,35.0,2,0.06,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1471,Kevin Lasagna,Udinese,12.3,23,1.88,15,0,1,6,1,0,1,0.08,0,0,1,0,0,0
1472,Kevin Lasagna,Hellas Verona,14.1,27,1.92,18,0,2,3,4,0,4,0.28,2,0,1,0,1,0
1473,Jamaal Lascelles,Newcastle Utd,18.1,9,0.50,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1474,Paul Lasne,Brest,18.7,24,1.28,21,1,0,0,1,1,3,0.16,3,0,0,0,0,0
1475,Toni Lato,Valencia,8.1,8,0.99,5,2,1,0,0,0,1,0.12,0,0,1,0,0,0
1476,Danny Latza,Mainz 05,20.0,49,2.45,32,10,2,2,2,1,3,0.15,2,1,0,0,0,0
1477,Armand Lauriente,Lorient,18.0,91,5.05,47,12,16,11,5,0,10,0.55,7,0,2,1,0,0
1478,Vincent Laurini,Parma,9.7,9,0.93,6,1,0,0,1,1,2,0.21,2,0,0,0,0,0
1479,Lauti,Celta Vigo,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1480,Wesley Lautoa,Dijon,17.9,18,1.01,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1482,Valentino Lazaro,M'Gladbach,13.8,34,2.47,29,3,0,1,1,0,2,0.15,2,0,0,0,0,0
1483,Darko Lazovic,Hellas Verona,27.8,66,2.37,54,5,4,3,0,0,7,0.25,7,0,0,0,0,0
1484,Manuel Lazzari,Lazio,29.0,69,2.38,54,3,3,4,5,0,10,0.34,7,0,1,1,1,0
1485,Jeremy Le Douaron,Brest,9.1,20,2.20,12,0,2,1,3,2,5,0.55,3,0,0,0,1,1
1486,Enzo Le Fee,Lorient,20.2,60,2.97,42,10,2,2,3,1,8,0.40,3,4,0,1,0,0
1487,Vincent Le Goff,Lorient,25.6,44,1.72,37,5,0,0,2,0,1,0.04,1,0,0,0,0,0
1488,Maxime Le Marchand,Fulham,1.4,2,1.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1489,Robin Le Normand,Real Sociedad,30.5,16,0.52,9,1,0,2,3,1,6,0.20,2,0,0,2,2,0
1490,Damien Le Tallec,Montpellier,13.6,11,0.81,9,0,1,1,0,0,3,0.22,2,0,0,1,0,0
1491,James Lea Siliki,Rennes,2.8,9,3.19,6,0,1,2,0,0,1,0.35,1,0,0,0,0,0
1492,Rafael Leao,Milan,21.4,66,3.09,45,0,10,6,5,0,6,0.28,5,0,1,0,0,0
1493,Jean-Louis Leca,Lens,36.8,7,0.19,5,2,0,0,0,0,1,0.03,1,0,0,0,0,0
1494,Mathew Leckie,Hertha BSC,5.6,12,2.14,11,0,0,0,1,0,1,0.18,1,0,0,0,0,0
1495,Benjamin Lecomte,Monaco,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1496,Jeremias Ledesma,Cádiz,32.0,10,0.31,6,4,0,0,0,0,0,0.00,0,0,0,0,0,0
1497,Pierre Lees-Melou,Nice,22.9,55,2.40,40,1,4,5,3,2,5,0.22,4,0,0,1,0,0
1498,Lucas Leiva,Lazio,23.7,36,1.52,33,1,0,0,1,1,2,0.08,1,0,0,0,1,0
1499,Florian Lejeune,Alavés,33.5,22,0.66,17,2,0,3,0,0,3,0.09,1,0,0,2,0,0
1500,Inigo Lekue,Athletic Club,7.2,16,2.24,13,2,1,0,0,0,0,0.00,0,0,0,0,0,0
1501,Thomas Lemar,Atlético Madrid,15.2,45,2.96,26,13,3,0,3,0,8,0.53,5,2,0,0,1,0
1502,Mario Lemina,Fulham,18.9,27,1.43,18,0,5,2,1,1,2,0.11,0,0,0,0,1,1
1503,Fabien Lemoine,Lorient,21.5,36,1.68,32,2,0,2,0,0,3,0.14,2,0,0,1,0,0
1504,Clement Lenglet,Barcelona,27.5,27,0.98,27,0,0,0,0,0,5,0.18,5,0,0,0,0,0
1505,Bernd Leno,Arsenal,34.8,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1506,Christopher Lenz,Union Berlin,25.0,48,1.92,37,5,2,1,1,2,4,0.16,4,0,0,0,0,0
1508,Pedro Leon,Eibar,10.4,34,3.27,17,10,3,2,2,0,2,0.19,1,1,0,0,0,0
1509,Sergio Leon,Levante,8.3,15,1.80,11,0,1,1,1,1,2,0.24,2,0,0,0,0,0
1510,Lukas Lerager,Genoa,12.9,22,1.71,21,1,0,0,0,0,3,0.23,3,0,0,0,0,0
1511,Mehdi Leris,Sampdoria,4.3,15,3.48,13,1,1,0,0,0,1,0.23,1,0,0,0,0,0
1512,Khanya Leshabela,Leicester City,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1513,Karlo Letica,Sampdoria,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1514,Gaetano Letizia,Benevento,17.4,39,2.24,29,5,2,1,1,1,2,0.11,2,0,0,0,0,0
1515,Robert Lewandowski,Bayern Munich,27.3,82,3.00,56,1,4,14,6,1,17,0.62,12,0,2,1,2,0
1516,Jamal Lewis,Newcastle Utd,20.4,29,1.42,25,3,0,0,1,0,2,0.10,2,0,0,0,0,0
1517,Aaron Leya Iseka,Metz,11.2,21,1.87,14,0,3,0,4,0,1,0.09,0,0,1,0,0,0
1518,Yanis Lhery,Saint-Étienne,0.3,1,3.00,0,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1519,Dimitri Lienard,Strasbourg,20.3,76,3.75,37,33,2,1,2,1,10,0.49,5,4,0,1,0,0
1520,Philipp Lienhart,Freiburg,33.3,17,0.51,16,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1521,Matthijs de Ligt,Juventus,24.7,26,1.05,20,0,1,4,1,0,5,0.20,4,0,0,1,0,0
1522,Isaac Lihadji,Lille,2.2,12,5.51,8,2,1,0,0,1,2,0.92,2,0,0,0,0,0
1523,Dimitris Limnios,Köln,4.2,9,2.14,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1524,Victor Lindelof,Manchester Utd,28.7,15,0.52,15,0,0,0,0,0,4,0.14,4,0,0,0,0,0
1525,Karol Linetty,Torino,20.4,42,2.06,33,0,6,1,2,0,1,0.05,0,0,0,1,0,0
1526,Jesse Lingard,West Ham,15.8,63,3.99,46,5,2,5,5,0,12,0.76,6,2,1,2,1,0
1527,Pol Lirola,Fiorentina,5.5,14,2.51,11,1,1,0,1,0,3,0.54,2,0,0,0,1,0
1528,Pol Lirola,Marseille,17.3,38,2.20,29,1,4,0,3,1,3,0.17,3,0,0,0,0,0
1529,Jake Livermore,West Brom,13.8,9,0.65,8,0,0,1,0,0,1,0.07,1,0,0,0,0,0
1530,Diego Llorente,Leeds United,13.4,7,0.52,6,0,0,1,0,0,1,0.07,1,0,0,0,0,0
1531,Diego Llorente,Real Sociedad,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1532,Fernando Llorente,Udinese,7.9,15,1.89,11,0,0,2,1,1,1,0.13,0,0,0,1,0,0
1534,Fernando Llorente,Napoli,0.6,2,3.46,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1535,Marcos Llorente,Atlético Madrid,32.8,91,2.77,71,0,9,4,4,3,18,0.55,14,0,3,0,0,1
1536,Hugo Lloris,Tottenham,38.0,2,0.05,1,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1537,Giovani Lo Celso,Tottenham,10.5,32,3.05,23,3,0,1,4,1,4,0.38,4,0,0,0,0,0
1538,Stanislav Lobotka,Napoli,1.7,1,0.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1539,Manuel Locatelli,Sassuolo,32.0,104,3.25,86,4,4,4,4,2,13,0.41,10,1,0,0,1,1
1540,Renan Lodi,Atlético Madrid,12.5,28,2.23,17,5,2,1,2,1,5,0.40,5,0,0,0,0,0
1541,Ruben Loftus-Cheek,Chelsea,0.7,1,1.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1542,Ruben Loftus-Cheek,Fulham,21.2,62,2.92,36,0,9,4,10,3,0,0.00,0,0,0,0,0,0
1543,Niklas Lomb,Leverkusen,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1544,Kevin Long,Burnley,7.1,1,0.14,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1545,Shane Long,Southampton,2.3,3,1.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1546,Matthew Longstaff,Newcastle Utd,4.2,5,1.19,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1547,Sean Longstaff,Newcastle Utd,15.7,29,1.85,17,7,1,1,3,0,3,0.19,1,1,0,0,1,0
1548,Ademola Lookman,Fulham,30.5,127,4.16,82,24,6,9,6,0,9,0.29,5,2,1,1,0,0
1549,Anthony Lopes,Lyon,38.0,2,0.05,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1550,Rony Lopes,Nice,19.8,67,3.38,33,23,5,5,0,1,5,0.25,4,0,1,0,0,0
1551,Adrian Lopez,Osasuna,5.3,16,3.00,11,0,2,2,1,0,2,0.37,2,0,0,0,0,0
1552,Javi Lopez,Alavés,2.8,6,2.18,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1553,Maxime Lopez,Sassuolo,20.7,56,2.71,47,5,3,0,0,1,2,0.10,0,0,2,0,0,0
1554,Maxime Lopez,Marseille,1.5,4,2.69,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1555,Pedro Lopez Munoz,Huesca,11.9,23,1.94,22,1,0,0,0,0,2,0.17,1,1,0,0,0,0
1556,Pau Lopez,Roma,20.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1557,Roberto Lopez,Real Sociedad,5.6,20,3.55,11,4,1,4,0,0,1,0.18,0,1,0,0,0,0
1558,Unai Lopez,Athletic Club,15.8,50,3.16,33,11,1,3,1,1,1,0.06,1,0,0,0,0,0
1560,Dion Lopy,Reims,2.8,6,2.11,6,0,0,0,0,0,1,0.35,1,0,0,0,0,0
1561,Jordan Lotomba,Nice,23.6,32,1.36,27,2,1,1,1,0,9,0.38,7,0,0,1,1,0
1562,Adrien Louveau,Lens,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1563,Imran Louza,Nantes,26.4,61,2.31,35,14,0,5,5,2,4,0.15,2,1,0,1,0,0
1564,Matteo Lovato,Hellas Verona,15.4,8,0.55,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1565,Max Lowe,Sheffield Utd,6.1,8,1.31,4,0,2,1,1,0,0,0.00,0,0,0,0,0,0
1566,Eduard Lowen,Hertha BSC,0.9,1,1.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1567,Matthew Lowton,Burnley,34.0,61,1.79,49,6,2,1,1,2,4,0.12,4,0,0,0,0,0
1568,Anthony Lozano,Cádiz,16.9,42,2.48,21,0,7,5,7,2,5,0.30,3,0,0,2,0,0
1569,Hirving Lozano,Napoli,21.8,87,3.98,57,0,6,6,15,3,10,0.46,5,0,1,1,2,1
1570,Jan Luca Schuler,Schalke 04,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1571,Jean Lucas,Lyon,1.9,11,5.76,6,0,3,2,0,0,1,0.52,1,0,0,0,0,0
1572,Jean Lucas,Brest,11.2,24,2.14,16,0,2,4,2,0,4,0.36,2,0,0,2,0,0
1573,Anderson Lucoqui,Arminia,17.8,27,1.51,16,3,0,1,7,0,2,0.11,1,1,0,0,0,0
1574,Jeison Lucumi,Elche,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1575,Kilian Ludewig,Schalke 04,5.8,10,1.73,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1576,Florentino Luis,Monaco,2.7,5,1.87,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1577,Jose Luis Gaya,Valencia,31.6,63,1.99,56,3,1,1,1,1,11,0.35,10,1,0,0,0,0
1578,Jose Luis Morales,Levante,27.1,73,2.69,47,10,7,4,3,2,11,0.41,8,0,3,0,0,0
1579,Jose Luis Palomino,Atalanta,27.0,16,0.59,15,0,0,0,0,1,3,0.11,3,0,0,0,0,0
1580,Luisinho,Huesca,2.0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1581,Luismi,Elche,1.9,1,0.54,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1582,David Luiz,Arsenal,15.5,14,0.90,10,0,1,2,1,0,0,0.00,0,0,0,0,0,0
1583,Douglas Luiz,Aston Villa,30.9,52,1.68,47,3,0,1,1,0,7,0.23,6,1,0,0,0,0
1584,Romelu Lukaku,Inter,32.0,127,3.96,91,0,18,13,5,0,28,0.87,18,0,5,5,0,0
1586,Dodi Lukebakio,Hertha BSC,20.6,47,2.28,38,2,5,2,0,0,7,0.34,7,0,0,0,0,0
1587,Sasa Lukic,Torino,23.4,60,2.56,46,2,3,1,8,0,2,0.09,1,0,0,0,1,0
1588,Senad Lulic,Lazio,8.0,10,1.25,7,0,3,0,0,0,0,0.00,0,0,0,0,0,0
1589,John Lundstram,Sheffield Utd,22.6,50,2.21,41,5,1,1,2,0,5,0.22,4,1,0,0,0,0
1590,Sebastiano Luperto,Crotone,20.9,11,0.53,9,1,1,0,0,0,0,0.00,0,0,0,0,0,0
1591,Andreas Luthe,Union Berlin,30.8,3,0.10,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1592,Lyanco,Torino,21.8,17,0.78,16,0,0,1,0,0,2,0.09,2,0,0,0,0,0
1593,Charalambos Lykogiannis,Cagliari,26.9,33,1.23,21,9,0,3,0,0,2,0.07,2,0,0,0,0,0
1594,Yann M'Vila,Saint-Étienne,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1595,Alexis Mac Allister,Brighton,12.4,34,2.74,29,0,2,2,1,0,2,0.16,2,0,0,0,0,0
1596,Darwin Machis,Granada,22.5,64,2.84,32,9,7,8,7,1,10,0.44,4,1,2,2,1,0
1597,Tim Maciejewski,Union Berlin,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1598,Luca Mack,Stuttgart,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1599,Yvann Macon,Saint-Étienne,6.0,4,0.67,4,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1600,James Maddison,Leicester City,23.3,113,4.85,63,22,7,7,12,2,10,0.43,8,0,0,0,2,0
1601,Mikail Maden,Schalke 04,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1602,Pablo Maffeo,Huesca,21.8,54,2.47,34,4,9,1,4,2,7,0.32,6,0,0,0,0,1
1603,Lisandro Magallan,Crotone,24.2,20,0.82,16,1,0,2,1,0,3,0.12,3,0,0,0,0,0
1604,Christian Maggio,Benevento,3.3,1,0.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1605,Giulio Maggiore,Spezia,24.6,35,1.42,25,0,1,4,3,2,4,0.16,3,0,0,1,0,0
1606,Francesco Magnanelli,Sassuolo,4.9,8,1.64,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1607,Giangiacomo Magnani,Hellas Verona,16.8,5,0.30,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0
1608,Hugo Magnetti,Brest,6.7,13,1.94,12,0,1,0,0,0,0,0.00,0,0,0,0,0,0
1609,Harry Maguire,Manchester Utd,33.9,38,1.12,30,0,0,6,0,2,7,0.21,5,0,0,1,0,1
1610,Abdallahi Mahmoud,Alavés,0.7,1,1.36,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1612,Hicham Mahou,Nice,0.4,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1613,Riyad Mahrez,Manchester City,21.7,91,4.20,63,9,5,8,3,3,17,0.79,11,1,3,2,0,0
1614,Arne Maier,Arminia,11.5,29,2.52,20,5,1,3,0,0,3,0.26,2,0,1,0,0,0
1615,Arne Maier,Hertha BSC,0.3,2,6.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1616,Habib Maiga,Metz,29.9,74,2.47,60,0,3,3,7,1,10,0.33,7,0,1,1,1,0
1617,Mike Maignan,Lille,38.0,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0
1618,Ainsley Maitland-Niles,Arsenal,5.4,11,2.02,6,1,2,0,1,1,2,0.37,0,0,0,0,1,1
1619,Ainsley Maitland-Niles,West Brom,13.7,22,1.61,19,0,1,0,2,0,2,0.15,1,0,0,0,1,0
1620,Josh Maja,Fulham,9.0,19,2.11,14,0,3,2,0,0,0,0.00,0,0,0,0,0,0
1621,Josh Maja,Bordeaux,8.9,15,1.68,13,0,0,1,1,0,0,0.00,0,0,0,0,0,0
1622,Radoslaw Majecki,Monaco,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1623,Abdul Majeed Waris,Strasbourg,6.1,8,1.31,1,0,0,3,4,0,0,0.00,0,0,0,0,0,0
1624,Marco Majouga,Nîmes,1.4,6,4.29,4,0,0,2,0,0,0,0.00,0,0,0,0,0,0
1625,Jean-Victor Makengo,Udinese,5.8,6,1.04,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1626,Nemanja Maksimovic,Getafe,30.3,37,1.22,33,1,1,1,0,1,1,0.03,0,0,0,1,0,0
1627,Nikola Maksimovic,Napoli,13.4,11,0.82,11,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1628,Filip Malbasic,Cádiz,9.6,10,1.05,7,0,2,0,0,1,2,0.21,1,0,1,0,0,0
1629,Kevin Malcuit,Fiorentina,2.3,5,2.17,3,0,2,0,0,0,0,0.00,0,0,0,0,0,0
1630,Kevin Malcuit,Napoli,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1631,Daniel Maldini,Milan,0.3,3,9.00,1,0,2,0,0,0,0,0.00,0,0,0,0,0,0
1632,Ruslan Malinovskyi,Atalanta,20.8,133,6.38,91,24,7,4,7,0,19,0.91,17,2,0,0,0,0
1633,Yunus Malli,Wolfsburg,0.6,2,3.16,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1634,Hugo Mallo,Celta Vigo,28.9,42,1.45,34,2,2,2,2,0,3,0.10,1,1,0,0,1,0
1635,Mickael Malsa,Levante,26.0,31,1.19,26,0,0,2,1,2,1,0.04,0,0,0,0,0,1
1636,Dennis Man,Parma,7.8,20,2.58,14,0,4,0,2,0,4,0.52,3,0,1,0,0,0
1638,Hianga Mananga Mbock,Brest,5.1,6,1.18,3,0,2,1,0,0,0,0.00,0,0,0,0,0,0
1639,Vincent Manceau,Angers,25.7,36,1.40,30,5,0,0,1,0,4,0.16,3,1,0,0,0,0
1640,Gianluca Mancini,Roma,31.7,28,0.91,25,0,0,3,0,0,5,0.16,5,0,0,0,0,0
1641,Steve Mandanda,Marseille,37.0,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1642,Reinildo Mandava,Lille,24.2,44,1.82,39,1,2,0,0,2,5,0.21,5,0,0,0,0,0
1643,Aissa Mandi,Betis,26.6,9,0.34,8,0,0,1,0,0,2,0.08,1,0,0,1,0,0
1644,Rolando Mandragora,Udinese,4.4,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0
1645,Rolando Mandragora,Torino,16.9,43,2.54,32,5,0,3,3,0,5,0.30,2,1,0,2,0,0
1646,Mario Mandzukic,Milan,2.4,4,1.70,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
1647,Sadio Mane,Liverpool,31.2,141,4.52,95,1,15,9,18,3,16,0.51,9,0,0,3,2,2
1648,Niccolo Manfredini,Benevento,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1649,Eliaquim Mangala,Valencia,3.6,1,0.28,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1650,Orel Mangala,Stuttgart,23.4,59,2.52,49,0,3,2,3,2,6,0.26,4,0,0,0,1,1
1651,Thomas Mangani,Angers,29.9,81,2.71,59,18,1,2,0,1,9,0.30,7,2,0,0,0,0
1652,Vito Mannone,Monaco,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1653,Kostas Manolas,Napoli,25.5,22,0.86,14,0,1,2,2,3,2,0.08,0,0,0,1,1,0
1654,Javier Manquillo,Newcastle Utd,9.2,11,1.20,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1655,Juan Manuel Ramos,Spezia,3.3,5,1.53,1,4,0,0,0,0,0,0.00,0,0,0,0,0,0
1656,Myziane Maolida,Nice,12.0,35,2.92,25,0,5,2,2,1,4,0.33,2,0,0,1,1,0
1657,Faitout Maouassa,Rennes,13.0,24,1.84,18,0,0,4,0,2,2,0.15,1,0,0,1,0,0
1658,Sekou Mara,Bordeaux,2.5,4,1.57,1,1,0,2,0,0,1,0.39,1,0,0,0,0,0
1659,Fernando Marcal,Wolves,6.9,8,1.15,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1660,Fernando Marcal,Lyon,0.9,5,5.77,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1661,Marcelo,Real Madrid,11.7,43,3.69,33,2,5,3,0,0,3,0.26,3,0,0,0,0,0
1662,Marcelo,Lyon,32.3,34,1.05,30,0,0,2,1,1,0,0.00,0,0,0,0,0,0
1664,Solly March,Brighton,18.6,58,3.12,44,8,1,2,2,1,3,0.16,3,0,0,0,0,0
1665,Federico Marchetti,Genoa,3.7,1,0.27,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1666,Riccardo Marchizza,Spezia,17.3,28,1.61,17,11,0,0,0,0,3,0.17,2,1,0,0,0,0
1667,Gian Marco Ferrari,Sassuolo,33.5,37,1.10,29,1,0,4,2,1,6,0.18,5,0,0,0,1,0
1668,Ivan Marcone,Elche,29.4,25,0.85,24,0,0,0,1,0,1,0.03,1,0,0,0,0,0
1669,Oscar de Marcos,Athletic Club,16.9,29,1.72,26,3,0,0,0,0,5,0.30,5,0,0,0,0,0
1670,Dario Maresic,Reims,5.7,2,0.35,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1671,Jose Mari,Cádiz,16.1,14,0.87,11,1,1,0,0,1,1,0.06,1,0,0,0,0,0
1672,Pablo Mari,Arsenal,10.0,3,0.30,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
1673,Jose Maria Gimenez,Atlético Madrid,19.6,8,0.41,6,1,0,1,0,0,0,0.00,0,0,0,0,0,0
1674,Mariano,Real Madrid,5.7,9,1.58,4,0,1,4,0,0,1,0.18,1,0,0,0,0,0
1675,Jordan Marie,Dijon,15.9,22,1.38,19,2,1,0,0,0,0,0.00,0,0,0,0,0,0
1676,Adrian Marin,Alavés,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1677,Adrian Marin,Granada,3.0,5,1.67,4,0,0,0,0,1,2,0.67,2,0,0,0,0,0
1678,Razvan Marin,Cagliari,32.9,112,3.40,62,42,4,1,1,2,9,0.27,5,3,1,0,0,0
1679,Guillermo Maripan,Monaco,23.2,10,0.43,9,0,0,0,0,1,2,0.09,2,0,0,0,0,0
1680,Marlon,Sassuolo,19.4,11,0.57,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0
1681,Omar Marmoush,Wolfsburg,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1682,Marquinhos,Paris S-G,23.6,17,0.72,16,0,0,1,0,0,5,0.21,4,0,0,1,0,0
1683,Luca Marrone,Crotone,17.6,4,0.23,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1684,Roger Marti,Levante,24.4,40,1.64,34,0,4,2,0,0,8,0.33,8,0,0,0,0,0
1685,Anthony Martial,Manchester Utd,16.4,48,2.92,31,0,7,4,6,0,9,0.55,2,0,1,2,4,0
1686,Aaron Martin,Celta Vigo,17.1,15,0.88,11,2,0,1,1,0,3,0.18,3,0,0,0,0,0
1687,Aaron Martin,Mainz 05,2.9,4,1.37,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0
1688,Alex Martin,Cádiz,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1690,Jonas Martin,Rennes,5.4,11,2.05,10,0,0,0,1,0,2,0.37,2,0,0,0,0,0
1691,Gabriel Martinelli,Arsenal,6.5,21,3.20,16,0,3,2,0,0,1,0.15,1,0,0,0,0,0
1692,Emiliano Martinez,Aston Villa,38.0,5,0.13,5,0,0,0,0,0,1,0.03,1,0,0,0,0,0
1693,Inigo Martinez,Athletic Club,28.0,20,0.71,16,0,1,3,0,0,0,0.00,0,0,0,0,0,0
1694,Javi Martinez,Osasuna,5.1,14,2.75,11,0,2,0,1,0,1,0.20,1,0,0,0,0,0
1695,Javi Martinez,Bayern Munich,5.2,5,0.96,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1696,Josep Martinez,RB Leipzig,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
1697,Lautaro Martinez,Inter,28.5,86,3.02,56,0,6,8,10,6,15,0.53,10,0,0,1,3,1
1698,Pablo Martinez,Nîmes,6.0,3,0.50,3,0,0,0,0,0,1,0.17,1,0,0,0,0,0
1699,Lucas Martinez Quarta,Fiorentina,16.5,17,1.03,15,0,2,0,0,0,2,0.12,2,0,0,0,0,0
1700,Gelson Martins,Monaco,17.2,49,2.85,35,0,5,3,5,1,9,0.52,4,0,1,1,3,0
1701,Adam Marusic,Lazio,33.0,63,1.91,53,4,1,5,0,0,5,0.15,4,0,0,1,0,0
